"account","description","fund","department","function","object","approved","actual","fiscal_year","account_id"
"1100-412-41700-5500-0000","PRINTING","OPERATING FUND","LEGAL DEPARTMENT","JUDICIAL SERVICES","PRINTING","750.00","0.00","2018","1100-412-41700-5500-0000_2018"
"1100-412-41700-5700-0000","MEMBERSHIP AND DUES","OPERATING FUND","LEGAL DEPARTMENT","JUDICIAL SERVICES","MEMBERSHIP AND DUES","1526.00","460.00","2018","1100-412-41700-5700-0000_2018"
"1100-412-41700-5900-0000","EMPLOYEE TRAINING","OPERATING FUND","LEGAL DEPARTMENT","JUDICIAL SERVICES","EMPLOYEE TRAINING","2000.00","945.00","2018","1100-412-41700-5900-0000_2018"
"1100-412-41700-6100-0000","GENERAL SUPPLIES","OPERATING FUND","LEGAL DEPARTMENT","JUDICIAL SERVICES","GENERAL SUPPLIES","1700.00","1238.03","2018","1100-412-41700-6100-0000_2018"
"1100-412-41700-6102-0000","POSTAGE","OPERATING FUND","LEGAL DEPARTMENT","JUDICIAL SERVICES","POSTAGE","2000.00","1191.40","2018","1100-412-41700-6102-0000_2018"
"1100-412-41700-6125-0000","MINOR EQUIP < $10,000","OPERATING FUND","LEGAL DEPARTMENT","JUDICIAL SERVICES","MINOR EQUIP < $5,000","1500.00","185.26","2018","1100-412-41700-6125-0000_2018"
"1100-412-41700-6400-0000","EDUC MATERIALS","OPERATING FUND","LEGAL DEPARTMENT","JUDICIAL SERVICES","EDUC MATERIALS","15874.00","15577.66","2018","1100-412-41700-6400-0000_2018"
"1100-412-41700-8150-0000","MISCELLANEOUS EXP","OPERATING FUND","LEGAL DEPARTMENT","JUDICIAL SERVICES","MISCELLANEOUS EXP","350.00","162.67","2018","1100-412-41700-8150-0000_2018"
"1100-418-41800-1100-0000","SALARIES","OPERATING FUND","PLANNING AND DEVELOPMENT","PLANNING & DEVELOPMENT","SALARIES","1958588.00","1825828.29","2018","1100-418-41800-1100-0000_2018"
"1100-418-41800-1300-0000","OVERTIME ALLOTMENT","OPERATING FUND","PLANNING AND DEVELOPMENT","PLANNING & DEVELOPMENT","OVERTIME","40000.00","25681.06","2018","1100-418-41800-1300-0000_2018"
"1100-418-41800-2100-0000","GROUP HEALTH INS","OPERATING FUND","PLANNING AND DEVELOPMENT","PLANNING & DEVELOPMENT","GROUP HEALTH INS","527951.00","527951.00","2018","1100-418-41800-2100-0000_2018"
"1100-418-41800-2200-0000","SOCIAL SEC MATCH EXP","OPERATING FUND","PLANNING AND DEVELOPMENT","PLANNING & DEVELOPMENT","SOCIAL SEC MATCH EXP","152892.00","138727.13","2018","1100-418-41800-2200-0000_2018"
"1100-418-41800-2300-0000","STATE RETIRE MATCH","OPERATING FUND","PLANNING AND DEVELOPMENT","PLANNING & DEVELOPMENT","STATE RETIRE MATCH","271009.00","249852.37","2018","1100-418-41800-2300-0000_2018"
"1100-418-41800-3300-0000","CONTRAC SERVICES","OPERATING FUND","PLANNING AND DEVELOPMENT","PLANNING & DEVELOPMENT","CONTRACT SERVICES","458990.00","397787.87","2018","1100-418-41800-3300-0000_2018"
"1100-418-41800-5300-0000","TELEPHONE UTIL EXP","OPERATING FUND","PLANNING AND DEVELOPMENT","PLANNING & DEVELOPMENT","TELEPHONE UTILITIES EXPEN","15558.00","13621.60","2018","1100-418-41800-5300-0000_2018"
"1100-418-41800-5500-0000","PRINTING","OPERATING FUND","PLANNING AND DEVELOPMENT","PLANNING & DEVELOPMENT","PRINTING","9900.00","3926.47","2018","1100-418-41800-5500-0000_2018"
"1100-418-41800-5700-0000","MEMBERSHIP AND DUES","OPERATING FUND","PLANNING AND DEVELOPMENT","PLANNING & DEVELOPMENT","MEMBERSHIP AND DUES","9501.00","4135.00","2018","1100-418-41800-5700-0000_2018"
"1100-418-41800-5800-0000","TRAVEL EXPENSE","OPERATING FUND","PLANNING AND DEVELOPMENT","PLANNING & DEVELOPMENT","TRAVEL EXPENSE","17725.00","15221.60","2018","1100-418-41800-5800-0000_2018"
"1100-418-41800-5900-0000","EMPLOYEE TRAINING","OPERATING FUND","PLANNING AND DEVELOPMENT","PLANNING & DEVELOPMENT","EMPLOYEE TRAINING","13290.00","9775.90","2018","1100-418-41800-5900-0000_2018"
"1100-418-41800-6100-0000","GENERAL SUPPLIES","OPERATING FUND","PLANNING AND DEVELOPMENT","PLANNING & DEVELOPMENT","GENERAL SUPPLIES","16450.00","13299.44","2018","1100-418-41800-6100-0000_2018"
"1100-418-41800-6102-0000","POSTAGE","OPERATING FUND","PLANNING AND DEVELOPMENT","PLANNING & DEVELOPMENT","POSTAGE","1400.00","1497.90","2018","1100-418-41800-6102-0000_2018"
"1100-418-41800-6106-0000","UNIFORMS & CLOTHING","OPERATING FUND","PLANNING AND DEVELOPMENT","PLANNING & DEVELOPMENT","UNIFORMS & CLOTHING","2100.00","2088.72","2018","1100-418-41800-6106-0000_2018"
"1100-418-41800-6125-0000","MINOR EQUIP < $10,000","OPERATING FUND","PLANNING AND DEVELOPMENT","PLANNING & DEVELOPMENT","MINOR EQUIP < $5,000","4000.00","3402.90","2018","1100-418-41800-6125-0000_2018"
"1100-418-41800-6260-0000","VEHICLE FUEL EXPENSE","OPERATING FUND","PLANNING AND DEVELOPMENT","PLANNING & DEVELOPMENT","VEHICLE FUEL EXPENSE","34421.00","18177.49","2018","1100-418-41800-6260-0000_2018"
"1100-418-41800-6400-0000","EDUC MATERIALS","OPERATING FUND","PLANNING AND DEVELOPMENT","PLANNING & DEVELOPMENT","EDUC MATERIALS","2940.00","957.18","2018","1100-418-41800-6400-0000_2018"
"1100-420-42100-1100-0000","SALARIES","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","SALARIES","9004547.00","8658354.09","2018","1100-420-42100-1100-0000_2018"
"1100-420-42100-1100-2120","SALARIES HWY SAFETY GRANT","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","SALARIES","34692.00","34692.11","2018","1100-420-42100-1100-2120_2018"
"1100-420-42100-1100-2121","SALARIES HWY SAFETY GRANT","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","SALARIES","150496.00","87976.03","2018","1100-420-42100-1100-2121_2018"
"1100-420-42100-1100-2141","SALARIES SRO","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","SALARIES","106605.00","106605.00","2018","1100-420-42100-1100-2141_2018"
"1100-420-42100-1300-0000","OVERTIME ALLOTMENT","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","OVERTIME","150654.00","153889.05","2018","1100-420-42100-1300-0000_2018"
"1100-420-42100-1300-2133","OVERTIME OCDETF GRANT","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","OVERTIME","1559.00","1559.47","2018","1100-420-42100-1300-2133_2018"
"1100-420-42100-1300-2143","OVERTIME DEA GRANT","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","OVERTIME","18042.00","1003.55","2018","1100-420-42100-1300-2143_2018"
"1100-420-42100-2100-0000","GROUP HEALTH INS","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","GROUP HEALTH INS","2704748.00","2704748.00","2018","1100-420-42100-2100-0000_2018"
"1100-420-42100-2200-0000","SOCIAL SEC MATCH EXP","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","SOCIAL SEC MATCH EXP","700373.00","649655.63","2018","1100-420-42100-2200-0000_2018"
"1100-420-42100-2300-0000","STATE RETIRE MATCH","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","STATE RETIRE MATCH","118620.00","104037.63","2018","1100-420-42100-2300-0000_2018"
"1100-420-42100-2310-0000","POLICE RETIREMENT","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","POLICE RETIREMENT","1343976.00","1300640.97","2018","1100-420-42100-2310-0000_2018"
"1100-420-42100-3220-0000","EMPLOYEE PHYSICALS","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","EMPLOYEE PHYSICALS","9850.00","9455.00","2018","1100-420-42100-3220-0000_2018"
"1100-420-42100-3300-0000","CONTRAC SERVICES","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","CONTRACT SERVICES","305050.00","259106.72","2018","1100-420-42100-3300-0000_2018"
"1100-420-42100-4110-0000","WATER UTILITIES EXP","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","WATER UTILITIES EXPENSE","2897.00","2950.52","2018","1100-420-42100-4110-0000_2018"
"1100-420-42100-4320-0000","REPAIRS-MACH/EQUIP","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","REPAIRS MACH & EQUIP","17210.00","17208.13","2018","1100-420-42100-4320-0000_2018"
"1100-420-42100-4330-0000","REPAIRS-OFFICE EQUIP","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","REPAIRS-OFFICE EQUIP","7500.00","7459.34","2018","1100-420-42100-4330-0000_2018"
"1100-420-42100-4340-0000","REPAIRS TO RADIOS","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","REPAIRS TO RADIOS","239000.00","201657.01","2018","1100-420-42100-4340-0000_2018"
"1100-420-42100-5300-0000","TELEPHONE UTIL EXP","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","TELEPHONE UTILITIES EXPEN","103645.00","103867.55","2018","1100-420-42100-5300-0000_2018"
"1100-420-42100-5500-0000","PRINTING","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","PRINTING","9425.00","6460.25","2018","1100-420-42100-5500-0000_2018"
"1100-420-42100-5700-0000","MEMBERSHIP AND DUES","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","MEMBERSHIP AND DUES","7360.00","6918.63","2018","1100-420-42100-5700-0000_2018"
"1100-420-42100-5800-0000","TRAVEL EXPENSE","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","TRAVEL EXPENSE","59508.00","60556.24","2018","1100-420-42100-5800-0000_2018"
"1100-420-42100-5900-0000","EMPLOYEE TRAINING","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","EMPLOYEE TRAINING","33725.00","33410.35","2018","1100-420-42100-5900-0000_2018"
"1100-420-42100-5900-2125","EMPLOYEE TRAINING LEN GRANT","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","EMPLOYEE TRAINING","927.00","927.38","2018","1100-420-42100-5900-2125_2018"
"1100-420-42100-5900-2126","EMPLOYEE TRAINING LEN GRANT","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","EMPLOYEE TRAINING","10000.00","7007.76","2018","1100-420-42100-5900-2126_2018"
"1100-420-42100-6100-0000","GENERAL SUPPLIES","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","GENERAL SUPPLIES","101167.00","93691.01","2018","1100-420-42100-6100-0000_2018"
"1100-420-42100-6102-0000","POSTAGE","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","POSTAGE","3500.00","3089.98","2018","1100-420-42100-6102-0000_2018"
"1100-420-42100-6104-0000","CLEANING/SANIT SUPPL","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","CLEANING/SANIT SUPPL","2342.00","1843.71","2018","1100-420-42100-6104-0000_2018"
"1100-420-42100-6106-0000","UNIFORMS & CLOTHING","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","UNIFORMS & CLOTHING","176000.00","168921.26","2018","1100-420-42100-6106-0000_2018"
"1100-420-42100-6106-2117","UNIFORMS & CLOTHING BVP GRANT","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","UNIFORMS & CLOTHING","27726.00","1392.45","2018","1100-420-42100-6106-2117_2018"
"1100-420-42100-6106-2119","UNIFORMS & CLOTHING SCMIT GRANT","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","UNIFORMS & CLOTHING","4000.00","4000.00","2018","1100-420-42100-6106-2119_2018"
"1100-420-42100-6107-0000","OTHER PROG MAT & SUP","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","OTH PROG MATERIALS","5000.00","5097.22","2018","1100-420-42100-6107-0000_2018"
"1100-420-42100-6125-0000","MINOR EQUIP < $10,000","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","MINOR EQUIP < $5,000","51781.00","50649.51","2018","1100-420-42100-6125-0000_2018"
"1100-420-42100-6125-2135","MINOR EQUIP < $10,000 AET GRANT","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","MINOR EQUIP < $5,000","3020.00","0.00","2018","1100-420-42100-6125-2135_2018"
"1100-420-42100-6125-2142","MINOR EQUIP < $10,000","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","MINOR EQUIP < $5,000","8000.00","7957.00","2018","1100-420-42100-6125-2142_2018"
"1100-420-42100-6220-0000","ELECTRICAL UTIL EXP","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","ELECTRICAL UTIL EXP","14000.00","15424.14","2018","1100-420-42100-6220-0000_2018"
"1100-420-42100-6260-0000","VEHICLE FUEL EXPENSE","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","VEHICLE FUEL EXPENSE","369929.00","394434.18","2018","1100-420-42100-6260-0000_2018"
"1100-420-42100-6260-2120","VEHICLE FUEL EXPENSE HWY SAFETY GRT","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","VEHICLE FUEL EXPENSE","4853.00","4852.86","2018","1100-420-42100-6260-2120_2018"
"1100-420-42100-6260-2121","VEHICLE FUEL EXPENSE HWY","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","VEHICLE FUEL EXPENSE","21400.00","12110.12","2018","1100-420-42100-6260-2121_2018"
"1100-420-42100-6400-0000","EDUC MATERIALS","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","EDUC MATERIALS","3000.00","1726.94","2018","1100-420-42100-6400-0000_2018"
"1100-420-42100-8130-0000","PUBLIC RELATIONS","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","PUBLIC RELATIONS","9000.00","9146.19","2018","1100-420-42100-8130-0000_2018"
"1100-420-42100-8157-0000","DONATION EXPENDITURE","OPERATING FUND","POLICE DEPARTMENT","PUBLIC SAFETY","MISC DONOR EXP","14147.00","14210.50","2018","1100-420-42100-8157-0000_2018"
"1100-420-42200-1100-0000","SALARIES","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","SALARIES","5766716.00","5624576.74","2018","1100-420-42200-1100-0000_2018"
"1100-420-42200-1300-0000","OVERTIME ALLOTMENT","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","OVERTIME","1059819.00","1055578.65","2018","1100-420-42200-1300-0000_2018"
"1100-420-42200-2100-0000","GROUP HEALTH INS","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","GROUP HEALTH INS","1759837.00","1759837.00","2018","1100-420-42200-2100-0000_2018"
"1100-420-42200-2200-0000","SOCIAL SEC MATCH EXP","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","SOCIAL SEC MATCH EXP","522230.00","489780.17","2018","1100-420-42200-2200-0000_2018"
"1100-420-42200-2300-0000","STATE RETIRE MATCH","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","STATE RETIRE MATCH","16148.00","15564.47","2018","1100-420-42200-2300-0000_2018"
"1100-420-42200-2310-0000","POLICE RETIREMENT","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","POLICE RETIREMENT","1090446.00","1061423.69","2018","1100-420-42200-2310-0000_2018"
"1100-420-42200-3220-0000","EMPLOYEE PHYSICALS","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","EMPLOYEE PHYSICALS","9400.00","4252.79","2018","1100-420-42200-3220-0000_2018"
"1100-420-42200-3300-0000","CONTRAC SERVICES","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","CONTRACT SERVICES","77283.00","72429.01","2018","1100-420-42200-3300-0000_2018"
"1100-420-42200-4110-0000","WATER UTILITIES EXP","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","WATER UTILITIES EXPENSE","17622.00","18179.43","2018","1100-420-42200-4110-0000_2018"
"1100-420-42200-4320-0000","REPAIRS-MACH/EQUIP","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","REPAIRS MACH & EQUIP","29050.00","28794.58","2018","1100-420-42200-4320-0000_2018"
"1100-420-42200-4340-0000","REPAIRS TO RADIOS","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","REPAIRS TO RADIOS","82876.00","81178.56","2018","1100-420-42200-4340-0000_2018"
"1100-420-42200-5300-0000","TELEPHONE UTIL EXP","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","TELEPHONE UTILITIES EXPEN","34600.00","29342.74","2018","1100-420-42200-5300-0000_2018"
"1100-420-42200-5500-0000","PRINTING","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","PRINTING","1900.00","1278.48","2018","1100-420-42200-5500-0000_2018"
"1100-420-42200-5700-0000","MEMBERSHIP AND DUES","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","MEMBERSHIP AND DUES","1922.00","1267.00","2018","1100-420-42200-5700-0000_2018"
"1100-420-42200-5800-0000","FIRE TRAVEL EXPENSE","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","TRAVEL EXPENSE","16994.00","13901.96","2018","1100-420-42200-5800-0000_2018"
"1100-420-42200-5801-0000","MEDICAL TRAVEL","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","MEDICAL TRAVEL","4570.00","4542.09","2018","1100-420-42200-5801-0000_2018"
"1100-420-42200-5900-0000","FIRE TRAINING EXPENSE","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","EMPLOYEE TRAINING","30895.00","26728.50","2018","1100-420-42200-5900-0000_2018"
"1100-420-42200-5901-0000","MEDICAL TRAINING","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","MEDICAL TRAINING","10270.00","10238.28","2018","1100-420-42200-5901-0000_2018"
"1100-420-42200-6100-0000","GENERAL SUPPLIES","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","GENERAL SUPPLIES","20000.00","18514.00","2018","1100-420-42200-6100-0000_2018"
"1100-420-42200-6102-0000","POSTAGE","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","POSTAGE","1000.00","660.29","2018","1100-420-42200-6102-0000_2018"
"1100-420-42200-6104-0000","CLEANING/SANIT SUPPL","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","CLEANING/SANIT SUPPL","13000.00","12929.65","2018","1100-420-42200-6104-0000_2018"
"1100-420-42200-6106-0000","UNIFORMS & CLOTHING","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","UNIFORMS & CLOTHING","146669.00","146490.44","2018","1100-420-42200-6106-0000_2018"
"1100-420-42200-6120-0000","FIRE PREV OFFICE SUP","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","FIRE PREVENTION SUP","3000.00","2986.87","2018","1100-420-42200-6120-0000_2018"
"1100-420-42200-6121-0000","MEDICAL SUPPLIES","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","MEDICAL SUPPLIES","19650.00","19552.97","2018","1100-420-42200-6121-0000_2018"
"1100-420-42200-6122-0000","HAZMAT SUPPL/MATE","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","HAZMAT SUPPLIES & MATLS","8275.00","8187.24","2018","1100-420-42200-6122-0000_2018"
"1100-420-42200-6123-0000","PARAMED TR SUP/MAT","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","PARAMEDIC TRNG SUPPLY","36950.00","36849.10","2018","1100-420-42200-6123-0000_2018"
"1100-420-42200-6125-0000","MINOR EQUIP < $10,000","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","MINOR EQUIP < $5,000","141450.00","131292.34","2018","1100-420-42200-6125-0000_2018"
"1100-420-42200-6210-0000","HEATING FUEL UTILITES","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","HEATING FUEL UTILITES","8142.00","7937.50","2018","1100-420-42200-6210-0000_2018"
"1100-420-42200-6220-0000","ELECTRICAL UTIL EXP","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","ELECTRICAL UTIL EXP","66973.00","67196.63","2018","1100-420-42200-6220-0000_2018"
"1100-420-42200-6260-0000","VEHICLE FUEL EXPENSE","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","VEHICLE FUEL EXPENSE","116731.00","108394.40","2018","1100-420-42200-6260-0000_2018"
"1100-420-42200-6400-0000","FIRE EDUC MATERIALS","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","EDUC MATERIALS","7420.00","6778.16","2018","1100-420-42200-6400-0000_2018"
"1100-420-42200-6401-0000","MED EDUCATIONAL EXP","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","MED EDUCATIONAL","4300.00","4256.98","2018","1100-420-42200-6401-0000_2018"
"1100-420-42200-7410-0000","EQUIPMENT > $10,000","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","EQUIPMENT > $5,000","120000.00","95926.09","2018","1100-420-42200-7410-0000_2018"
"1100-420-42200-8130-0000","PUBLIC RELATIONS","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","PUBLIC RELATIONS","2500.00","2472.09","2018","1100-420-42200-8130-0000_2018"
"1100-420-42200-8157-0000","DONATION EXPENDITURE","OPERATING FUND","FIRE DEPARTMENT","PUBLIC SAFETY","MISC DONOR EXP","9510.00","9198.12","2018","1100-420-42200-8157-0000_2018"
"1100-430-43000-1100-0000","SALARIES","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","SALARIES","5806834.00","5244290.63","2018","1100-430-43000-1100-0000_2018"
"1100-430-43000-1300-0000","OVERTIME ALLOTMENT","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","OVERTIME","237867.00","232640.97","2018","1100-430-43000-1300-0000_2018"
"1100-430-43000-2100-0000","GROUP HEALTH INS","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","GROUP HEALTH INS","2097139.00","2097139.00","2018","1100-430-43000-2100-0000_2018"
"1100-430-43000-2200-0000","SOCIAL SEC MATCH EXP","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","SOCIAL SEC MATCH EXP","462420.00","403402.47","2018","1100-430-43000-2200-0000_2018"
"1100-430-43000-2300-0000","STATE RETIRE MATCH","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","STATE RETIRE MATCH","818235.00","740074.50","2018","1100-430-43000-2300-0000_2018"
"1100-430-43000-3220-0000","EMPLOYEE PHYSICALS","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","EMPLOYEE PHYSICALS","9500.00","7584.71","2018","1100-430-43000-3220-0000_2018"
"1100-430-43000-3300-0000","CONTRAC SERVICES","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","CONTRACT SERVICES","1427298.00","1389482.81","2018","1100-430-43000-3300-0000_2018"
"1100-430-43000-3800-0000","ALHAMBRA SERVICES","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","ALHAMBRA SERVICES","46749.00","42707.12","2018","1100-430-43000-3800-0000_2018"
"1100-430-43000-4110-0000","WATER UTILITIES EXP","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","WATER UTILITIES EXPENSE","200000.00","100494.55","2018","1100-430-43000-4110-0000_2018"
"1100-430-43000-4300-0000","REPAIR & MAINT ROADS","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","R&M SERVICES","45000.00","35443.67","2018","1100-430-43000-4300-0000_2018"
"1100-430-43000-4310-0000","MAINT/IMPROVE BLDG","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","MAINT/IMPROVE BLDG","329400.00","228213.67","2018","1100-430-43000-4310-0000_2018"
"1100-430-43000-4320-0000","REPAIRS-MACH/EQUIP","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","REPAIRS MACH & EQUIP","6150.00","4063.36","2018","1100-430-43000-4320-0000_2018"
"1100-430-43000-4330-0000","REPAIRS-OFFICE EQUIP","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","REPAIRS-OFFICE EQUIP","3000.00","1703.45","2018","1100-430-43000-4330-0000_2018"
"1100-430-43000-4340-0000","REPAIRS TO RADIOS","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","REPAIRS TO RADIOS","59455.00","59310.86","2018","1100-430-43000-4340-0000_2018"
"1100-430-43000-5300-0000","TELEPHONE UTIL EXP","OPERATING FUND","PUBLIC SERVICES","PUBLIC SERVICES","TELEPHONE UTILITIES EXPEN","39195.00","26396.66","2018","1100-430-43000-5300-0000_2018"
