"inci_no","agency","inci_pri","time_received","monthbegin","inci_type","inci_type_description","zone","time_dispatched","time_en_route","time_at_scene","ym","ymdh","mmss","dispo_cd_desc","unit","year","month","responsetimeseconds","responsetimeminutes"
"8CO0096066","P","4","2018-11-01T20:12:38.000","2018-11-01T00:00:00.000","AWS","ATT WRNT SERVICE","1","2018-11-01T20:12:47.000","2018-11-01T20:13:02.000","2018-11-01T20:26:44.000","201811","2018110120","4727","ARREST","PAC16","2018","11","846","14.1"
"8CO0061262","P","3","2018-07-14T06:15:34.000","2018-07-01T00:00:00.000","SM","STRANDED MOTOR","1","2018-07-14T06:15:34.000","2018-07-14T06:15:34.000","2018-07-14T06:15:34.000","201807","2018071406","2113","NO REPORT TAKEN","141","2018","7","0","0"
"8CO0112414","P","4","2018-12-28T08:51:24.000","2018-12-01T00:00:00.000","FP","FOUND PROPERTY","3","2018-12-28T08:59:28.000","2018-12-28T09:00:48.000","2018-12-28T09:13:00.000","201812","2018122809","2606","REPORT TAKEN","131","2018","12","1296","21.6"
"8CO0025139","P","2","2018-03-20T14:50:14.000","2018-03-01T00:00:00.000","MP","MISSING PERSON","4",,,,"201803","2018032014","5213","CANCELLED",,"2018","3",,
"8CO0010870","P","3","2018-02-02T04:13:42.000","2018-02-01T00:00:00.000","SUSPV","SUSP VEHICLE","4","2018-02-02T04:19:48.000",,"2018-02-02T04:21:22.000","201802","2018020204","3908","NO REPORT TAKEN","321","2018","2","460","7.7"
"8CO0022763","P","1","2018-03-12T16:37:21.000","2018-03-01T00:00:00.000","MANDWN","MAN DOWN","4","2018-03-12T16:37:28.000","2018-03-12T16:37:36.000","2018-03-12T16:40:35.000","201803","2018031217","308","NO REPORT TAKEN","141","2018","3","194","3.2"
"8CO0074271","P","2","2018-08-24T14:11:22.000","2018-08-01T00:00:00.000","AR","AUDIBLE RES ALRM","4","2018-08-24T14:15:27.000","2018-08-24T14:15:35.000","2018-08-24T14:20:45.000","201808","2018082414","2431","ALARM UNKNOWN MALF","K93","2018","8","563","9.4"
"8CO0066799","P","4","2018-08-01T09:31:53.000","2018-08-01T00:00:00.000","TS","TRAFFIC STOP","4","2018-08-01T09:31:53.000","2018-08-01T09:31:53.000","2018-08-01T09:31:53.000","201808","2018080109","4156","CITE ISSUED","D43","2018","8","0","0"
"8CO0089869","P","4","2018-10-13T09:14:40.000","2018-10-01T00:00:00.000","PROPCK","PROPERTY CHECK","3","2018-10-13T09:14:40.000","2018-10-13T09:14:40.000","2018-10-13T09:14:40.000","201810","2018101309","5052","NO REPORT TAKEN","135","2018","10","0","0"
"8CO0023425","P","4","2018-03-14T19:56:06.000","2018-03-01T00:00:00.000","PROPCK","PROPERTY CHECK","3","2018-03-14T19:56:06.000","2018-03-14T19:56:06.000","2018-03-14T19:56:06.000","201803","2018031420","735","NO REPORT TAKEN","232","2018","3","0","0"
"9CO0001459","P","4","2019-01-06T15:21:15.000","2019-01-01T00:00:00.000","PROPCK","PROPERTY CHECK","1","2019-01-06T15:21:15.000","2019-01-06T15:21:15.000","2019-01-06T15:21:15.000","201901","2019010615","2907","NO REPORT TAKEN","211","2019","1","0","0"
"8CO0067045","P","4","2018-08-02T07:29:18.000","2018-08-01T00:00:00.000","PC","PED CHECK","1","2018-08-02T07:29:18.000","2018-08-02T07:29:18.000","2018-08-02T07:29:18.000","201808","2018080209","5448","ARREST","111","2018","8","0","0"
"8CO0017609","P","4","2018-02-24T08:12:16.000","2018-02-01T00:00:00.000","PROPCK","PROPERTY CHECK","1","2018-02-24T08:12:16.000","2018-02-24T08:12:16.000","2018-02-24T08:12:16.000","201802","2018022408","5717","NO REPORT TAKEN","111","2018","2","0","0"
"8CO0092890","P","4","2018-10-22T23:53:40.000","2018-10-01T00:00:00.000","PROPCK","PROPERTY CHECK","3","2018-10-22T23:53:40.000","2018-10-22T23:53:40.000","2018-10-22T23:53:40.000","201810","2018102223","5840","NO REPORT TAKEN","231","2018","10","0","0"
"8CO0070795","P","4","2018-08-14T08:04:47.000","2018-08-01T00:00:00.000","PROPCK","PROPERTY CHECK","1","2018-08-14T08:04:47.000","2018-08-14T08:04:47.000","2018-08-14T08:04:47.000","201808","2018081408","3603","ARREST","A10","2018","8","0","0"
"8CO0073243","P","2","2018-08-21T16:15:02.000","2018-08-01T00:00:00.000","11550","UNDER INFLUENCE","2","2018-08-21T16:15:58.000","2018-08-21T16:16:13.000","2018-08-21T16:25:23.000","201808","2018082118","5439","ARREST","225","2018","8","621","10.3"
"8CO0038423","P","2","2018-05-02T19:18:42.000","2018-05-01T00:00:00.000","AC","AUDIBLE COM ALRM","2","2018-05-02T19:30:43.000","2018-05-02T19:30:53.000","2018-05-02T19:45:35.000","201805","2018050219","4651","NO REPORT TAKEN","311","2018","5","1613","26.9"
"8CO0027097","P","3","2018-03-26T23:31:21.000","2018-03-01T00:00:00.000","AREA","AREA CHECK","1","2018-03-26T23:41:14.000","2018-03-26T23:42:00.000","2018-03-26T23:46:19.000","201803","2018032623","5427","NO REPORT TAKEN","315","2018","3","898","15"
"8CO0037910","P","3","2018-04-30T21:20:01.000","2018-04-01T00:00:00.000","KEEP","KEEP THE PEACE","2","2018-04-30T21:37:03.000","2018-04-30T21:40:06.000","2018-04-30T21:56:16.000","201804","2018043022","5620","NO REPORT TAKEN","321","2018","4","2175","36.2"
"8CO0058923","P","3","2018-07-06T21:54:13.000","2018-07-01T00:00:00.000","415N","DIST/NOISE","1","2018-07-06T22:29:11.000","2018-07-06T22:00:09.000","2018-07-06T22:32:38.000","201807","2018070622","3912","NO REPORT TAKEN","312","2018","7","2305","38.4"
"8CO0066145","P","2","2018-07-30T10:26:01.000","2018-07-01T00:00:00.000","WC","WELFARE CHECK","3","2018-07-30T10:57:28.000","2018-07-30T10:57:42.000","2018-07-30T11:16:34.000","201807","2018073011","4319","NO REPORT TAKEN","131","2018","7","3033","50.5"
"8CO0069736","P","4","2018-08-10T17:30:07.000","2018-08-01T00:00:00.000","ILLEG","ILLEG PARK VEH","3","2018-08-10T19:03:40.000","2018-08-10T19:04:25.000","2018-08-10T19:10:52.000","201808","2018081019","2450","TAGGED FOR 72 HOURS","231","2018","8","6045","100.8"
"8CO0104724","P","4","2018-12-01T17:52:19.000","2018-12-01T00:00:00.000","PROPCK","PROPERTY CHECK","2","2018-12-01T17:52:19.000","2018-12-01T17:52:19.000","2018-12-01T17:52:19.000","201812","2018120117","5514","NO REPORT TAKEN","R2","2018","12","0","0"
"8CO0014536","P","3","2018-02-14T04:55:14.000","2018-02-01T00:00:00.000","SUSPV","SUSP VEHICLE","3","2018-02-14T05:22:41.000","2018-02-14T05:07:09.000","2018-02-14T05:28:45.000","201802","2018021405","4201","NO REPORT TAKEN","331","2018","2","2011","33.5"
"8CO0060865","P","4","2018-07-13T00:10:27.000","2018-07-01T00:00:00.000","PROPCK","PROPERTY CHECK","3","2018-07-13T00:10:27.000","2018-07-13T00:10:27.000","2018-07-13T00:10:27.000","201807","2018071300","1614","NO REPORT TAKEN","332","2018","7","0","0"
"8CO0105855","P","1","2018-12-05T10:22:12.000","2018-12-01T00:00:00.000","211","ROBBERY","1","2018-12-05T10:23:08.000","2018-12-05T10:23:22.000","2018-12-05T10:24:20.000","201812","2018120512","2616","ARREST","112","2018","12","128","2.1"
"8HG0000021","P","4","2018-01-17T08:46:34.000","2018-01-01T00:00:00.000","AWS","ATT WRNT SERVICE","RSO","2018-01-17T08:47:30.000","2018-01-17T08:48:13.000","2018-01-17T08:58:13.000","201801","2018011709","4547","ARREST","122","2018","1","699","11.7"
"8CO0042944","P","4","2018-05-17T14:13:34.000","2018-05-01T00:00:00.000","CS","CITE SIGN OFF","1","2018-05-17T14:18:58.000",,"2018-05-17T14:21:43.000","201805","2018051714","2148","NO REPORT TAKEN","M25","2018","5","489","8.2"
"8CO0092965","P","2","2018-10-23T09:23:36.000","2018-10-01T00:00:00.000","911","911 HANGUP","4",,,,"201810","2018102309","2344","CANCELLED",,"2018","10",,
"8CO0089392","P","3","2018-10-11T22:14:38.000","2018-10-01T00:00:00.000","647C","PANHANDLING","3","2018-10-11T22:19:46.000","2018-10-11T22:19:52.000","2018-10-11T22:23:21.000","201810","2018101122","3508","NO REPORT TAKEN","332","2018","10","523","8.7"
"8CO0060804","P","2","2018-07-12T19:15:52.000","2018-07-01T00:00:00.000","911","911 HANGUP","9999",,,,"201807","2018071219","2239","CANCELLED",,"2018","7",,
"8CO0035814","P","4","2018-04-23T22:14:41.000","2018-04-01T00:00:00.000","PROPCK","PROPERTY CHECK","2","2018-04-23T22:14:41.000","2018-04-23T22:14:41.000","2018-04-23T22:14:41.000","201804","2018042322","2051","NO REPORT TAKEN","311","2018","4","0","0"
"8CO0063481","P","4","2018-07-21T19:18:34.000","2018-07-01T00:00:00.000","PROPCK","PROPERTY CHECK","1","2018-07-21T19:18:34.000","2018-07-21T19:18:34.000","2018-07-21T19:18:34.000","201807","2018072119","2848","NO REPORT TAKEN","313","2018","7","0","0"
"8CO0021004","P","4","2018-03-07T11:59:05.000","2018-03-01T00:00:00.000","CS","CITE SIGN OFF","1","2018-03-07T11:59:24.000","2018-03-07T11:59:34.000","2018-03-07T12:02:10.000","201803","2018030712","4608","NO REPORT TAKEN","M54","2018","3","185","3.1"
"8CO0058837","P","2","2018-07-06T17:43:54.000","2018-07-01T00:00:00.000","AC","AUDIBLE COM ALRM","2","2018-07-06T17:52:26.000","2018-07-06T17:52:39.000","2018-07-06T17:55:36.000","201807","2018070618","756","ALARM UNKNOWN MALF","K94","2018","7","702","11.7"
"8CO0068151","P","3","2018-08-05T15:00:20.000","2018-08-01T00:00:00.000","SUSPV","SUSP VEHICLE","1","2018-08-05T15:10:24.000","2018-08-05T15:10:56.000","2018-08-05T15:18:15.000","201808","2018080515","4438","NO REPORT TAKEN","211","2018","8","1075","17.9"
"8CO0099490","P","4","2018-11-13T10:09:01.000","2018-11-01T00:00:00.000","VC","VEHICLE CHECK","1","2018-11-13T10:09:01.000","2018-11-13T10:09:01.000","2018-11-13T10:09:01.000","201811","2018111310","4153","VEHICLE STORED","P4","2018","11","0","0"
"8CO0089647","P","4","2018-10-12T16:01:54.000","2018-10-01T00:00:00.000","PC","PED CHECK","1","2018-10-12T16:01:54.000","2018-10-12T16:01:54.000","2018-10-12T16:01:54.000","201810","2018101218","948","ARREST","121","2018","10","0","0"
"8CO0040664","P","2","2018-05-10T00:18:44.000","2018-05-01T00:00:00.000","23152","DUI","2","2018-05-10T00:19:04.000","2018-05-10T00:19:15.000","2018-05-10T00:21:36.000","201805","2018051000","3531","UNABLE TO LOCATE","322","2018","5","172","2.9"
"8CO0062856","P","3","2018-07-19T18:01:04.000","2018-07-01T00:00:00.000","HSVIOL","H&S CODE VIOL","3","2018-07-19T18:03:20.000","2018-07-19T18:03:31.000","2018-07-19T18:17:48.000","201807","2018071918","3052","GONE ON ARRIVAL","131","2018","7","1004","16.7"
"8CO0105216","P","4","2018-12-03T07:23:44.000","2018-12-01T00:00:00.000","TS","TRAFFIC STOP","4","2018-12-03T07:23:44.000","2018-12-03T07:23:44.000","2018-12-03T07:23:44.000","201812","2018120307","3118","CITE ISSUED","M27","2018","12","0","0"
"8CO0004006","P","4","2018-01-13T12:03:07.000","2018-01-01T00:00:00.000","594P","VANDALISM PAST","2","2018-01-13T12:32:05.000","2018-01-13T12:34:36.000","2018-01-13T12:49:37.000","201801","2018011313","1107","NO REPORT TAKEN","122","2018","1","2790","46.5"
"8CO0087092","P","4","2018-10-04T16:29:41.000","2018-10-01T00:00:00.000","TS","TRAFFIC STOP","1","2018-10-04T16:29:41.000","2018-10-04T16:29:41.000","2018-10-04T16:29:41.000","201810","2018100416","3427","ADVISED",,"2018","10","0","0"
"8CO0003817","P","4","2018-01-12T21:42:03.000","2018-01-01T00:00:00.000","FU","FOLLOW UP","1","2018-01-12T21:42:03.000","2018-01-12T21:42:03.000","2018-01-12T21:42:03.000","201801","2018011222","12","ADDTL INFO REPORT","212","2018","1","0","0"
"8CO0055843","P","4","2018-06-28T08:45:32.000","2018-06-01T00:00:00.000","488P","PETTY THEFT PAST","4","2018-06-28T08:45:38.000",,,"201806","2018062808","4543","REPORT TAKEN","INT","2018","6",,
"8CO0025312","P","4","2018-03-21T06:40:21.000","2018-03-01T00:00:00.000","TS","TRAFFIC STOP","1","2018-03-21T06:40:21.000","2018-03-21T06:40:21.000","2018-03-21T06:40:21.000","201803","2018032106","4738","CITE ISSUED","M27","2018","3","0","0"
"8CO0018510","P","3","2018-02-27T11:01:33.000","2018-02-01T00:00:00.000","602","TRESPASSING","1",,,,"201802","2018022711","1001","REFER TO OTHER DEPT",,"2018","2",,
"9CO0002449","P","4","2019-01-09T16:58:22.000","2019-01-01T00:00:00.000","FU","FOLLOW UP","3","2019-01-09T16:58:26.000","2019-01-09T16:58:26.000","2019-01-09T16:58:26.000","201901","2019010917","939","ADDTL INFO REPORT","235","2019","1","4","0.1"
"8CO0026686","P","2","2018-03-25T15:20:12.000","2018-03-01T00:00:00.000","647F","DRUNK IN PUBLIC","1","2018-03-25T15:20:39.000","2018-03-25T15:20:52.000","2018-03-25T15:22:20.000","201803","2018032515","3007","NO REPORT TAKEN","211","2018","3","128","2.1"
"8CO0025993","P","3","2018-03-23T12:15:14.000","2018-03-01T00:00:00.000","CC","CITIZEN CONTACT","3","2018-03-23T12:27:40.000","2018-03-23T12:27:40.000","2018-03-23T12:27:40.000","201803","2018032313","2738","REPORT TAKEN",,"2018","3","746","12.4"
"8CO0104647","P","2","2018-12-01T13:36:04.000","2018-12-01T00:00:00.000","23103","RECKLESS DRIVING","3",,,,"201812","2018120113","3653","PATROL INFORMATION",,"2018","12",,
"8CO0086245","P","4","2018-10-02T06:56:04.000","2018-10-01T00:00:00.000","SD","SPEC DETAIL","2","2018-10-02T06:56:08.000","2018-10-02T06:56:12.000","2018-10-02T06:59:01.000","201810","2018100207","2104","NO REPORT TAKEN","112","2018","10","177","3"
"8CO0077514","P","4","2018-09-03T17:27:20.000","2018-09-01T00:00:00.000","FP","FOUND PROPERTY","2","2018-09-03T17:27:23.000","2018-09-03T17:30:27.000","2018-09-03T17:33:24.000","201809","2018090317","3951","NO REPORT TAKEN","231","2018","9","364","6.1"
"8CO0046131","P","4","2018-05-28T13:49:16.000","2018-05-01T00:00:00.000","FP","FOUND PROPERTY","4","2018-05-28T15:59:08.000","2018-05-28T15:12:39.000","2018-05-28T15:59:08.000","201805","2018052816","5127","REPORT TAKEN","141","2018","5","7792","129.9"
"8CO0000800","P","2","2018-01-03T16:56:49.000","2018-01-01T00:00:00.000","911","911 HANGUP","2",,,,"201801","2018010316","5745","CANCELLED",,"2018","1",,
"8NO0000294","P","2","2018-09-11T18:50:00.000","2018-09-01T00:00:00.000","911","911 HANGUP","RSO",,,,"201809","2018091118","5006","CANCELLED",,"2018","9",,
"8CO0076366","P","3","2018-08-31T00:45:25.000","2018-08-01T00:00:00.000","AREA","AREA CHECK","1","2018-08-31T00:52:09.000","2018-08-31T00:52:09.000","2018-08-31T00:52:09.000","201808","2018083100","5844","UNABLE TO LOCATE","S21","2018","8","404","6.7"
"9CO0004114","P","2","2019-01-15T21:30:50.000","2019-01-01T00:00:00.000","911","911 HANGUP","1",,,,"201901","2019011521","3715","CANCELLED",,"2019","1",,
"8CO0072308","P","4","2018-08-18T19:21:38.000","2018-08-01T00:00:00.000","PC","PED CHECK","2","2018-08-18T19:21:38.000","2018-08-18T19:21:38.000","2018-08-18T19:21:38.000","201808","2018081819","2455","ADVISED","K92","2018","8","0","0"
"8CO0062729","P","3","2018-07-19T10:49:48.000","2018-07-01T00:00:00.000","CC","CITIZEN CONTACT","3","2018-07-19T10:49:48.000","2018-07-19T10:49:48.000","2018-07-19T10:49:48.000","201807","2018071910","5749","PEACE KEPT","135","2018","7","0","0"
"8CO0024444","P","3","2018-03-18T08:27:11.000","2018-03-01T00:00:00.000","602","TRESPASSING","3","2018-03-18T08:31:24.000","2018-03-18T08:31:41.000","2018-03-18T08:36:45.000","201803","2018031809","251","ADVISED","131","2018","3","574","9.6"
"9CO0004710","P","4","2019-01-17T21:04:00.000","2019-01-01T00:00:00.000","ILLEG","ILLEG PARK VEH","2",,,,"201901","2019011721","2247","CANCELLED",,"2019","1",,
"8CO0007690","P","3","2018-01-23T21:35:12.000","2018-01-01T00:00:00.000","415","DIST THE PEACE","3","2018-01-23T21:37:08.000","2018-01-23T21:37:14.000","2018-01-23T21:37:24.000","201801","2018012321","5934","NO REPORT TAKEN","332","2018","1","132","2.2"
"8CO0046991","P","2","2018-05-31T11:07:49.000","2018-05-01T00:00:00.000","WC","WELFARE CHECK","2","2018-05-31T11:33:13.000","2018-05-31T11:33:32.000","2018-05-31T11:37:47.000","201805","2018053112","324","ASSISTING UNIT","122","2018","5","1798","30"
"8CO0005368","P","4","2018-01-17T03:30:15.000","2018-01-01T00:00:00.000","TS","TRAFFIC STOP","1","2018-01-17T03:30:15.000","2018-01-17T03:30:15.000","2018-01-17T03:30:15.000","201801","2018011703","4250","ADVISED","S8","2018","1","0","0"
"8CO0042370","P","4","2018-05-15T20:22:22.000","2018-05-01T00:00:00.000","PC","PED CHECK","1","2018-05-15T20:22:22.000","2018-05-15T20:22:22.000","2018-05-15T20:22:22.000","201805","2018051520","3410","NO REPORT TAKEN","K92","2018","5","0","0"
"8CO0080525","P","3","2018-09-13T11:58:24.000","2018-09-01T00:00:00.000","AOD","ASSIST OTHR DEPT","3","2018-09-13T11:59:34.000","2018-09-13T11:59:34.000","2018-09-13T11:59:34.000","201809","2018091311","5942","REPORT TAKEN","D43","2018","9","70","1.2"
"8CO0086715","P","3","2018-10-03T13:12:45.000","2018-10-01T00:00:00.000","SUSPV","SUSP VEHICLE","4","2018-10-03T13:54:00.000","2018-10-03T13:54:10.000","2018-10-03T13:56:09.000","201810","2018100314","1639","NO REPORT TAKEN","145","2018","10","2604","43.4"
"8CO0042249","P","3","2018-05-15T12:55:49.000","2018-05-01T00:00:00.000","594","VANDALISM I/P","1","2018-05-15T12:57:39.000","2018-05-15T12:57:44.000","2018-05-15T13:00:17.000","201805","2018051513","731","GONE ON ARRIVAL","K92","2018","5","268","4.5"
"8CO0098242","P","3","2018-11-09T00:29:47.000","2018-11-01T00:00:00.000","SUSPV","SUSP VEHICLE","3","2018-11-09T00:34:19.000","2018-11-09T00:34:39.000",,"201811","2018110900","3830","GONE ON ARRIVAL","331","2018","11",,
"8CO0110397","P","3","2018-12-20T23:18:34.000","2018-12-01T00:00:00.000","AREA","AREA CHECK","3","2018-12-20T23:20:44.000","2018-12-20T23:21:41.000","2018-12-20T23:35:33.000","201812","2018122023","5129","GONE ON ARRIVAL",,"2018","12","1019","17"
"8CO0022248","P","4","2018-03-10T22:40:44.000","2018-03-01T00:00:00.000","TS","TRAFFIC STOP","3","2018-03-10T22:40:44.000","2018-03-10T22:40:44.000","2018-03-10T22:40:44.000","201803","2018031022","5717","ASSISTING UNIT","S14","2018","3","0","0"
"8CO0065770","P","3","2018-07-28T22:24:07.000","2018-07-01T00:00:00.000","SUSP","SUSP CIRCS","1",,,,"201807","2018072822","2411","CANCELLED",,"2018","7",,
"8CO0074669","P","2","2018-08-25T19:07:54.000","2018-08-01T00:00:00.000","911","911 HANGUP","2",,,,"201808","2018082519","758","CANCELLED",,"2018","8",,
"8CO0005989","P","2","2018-01-18T19:59:56.000","2018-01-01T00:00:00.000","300","CHILD NEGLECT","3","2018-01-18T20:00:32.000","2018-01-18T20:00:42.000","2018-01-18T20:04:03.000","201801","2018011820","753","NO REPORT TAKEN","332","2018","1","247","4.1"
"8CO0110490","P","4","2018-12-21T10:36:23.000","2018-12-01T00:00:00.000","TS","TRAFFIC STOP","4","2018-12-21T10:36:23.000","2018-12-21T10:36:23.000","2018-12-21T10:36:23.000","201812","2018122110","4843","CITE ISSUED","145","2018","12","0","0"
"8CO0027145","P","4","2018-03-27T04:37:01.000","2018-03-01T00:00:00.000","PC","PED CHECK","1","2018-03-27T04:37:01.000","2018-03-27T04:37:01.000","2018-03-27T04:37:01.000","201803","2018032704","3849","NO REPORT TAKEN","312","2018","3","0","0"
"8CO0037261","P","4","2018-04-28T15:29:01.000","2018-04-01T00:00:00.000","VC","VEHICLE CHECK","4","2018-04-28T15:29:01.000","2018-04-28T15:29:01.000","2018-04-28T15:29:01.000","201804","2018042816","5533","ARREST","212","2018","4","0","0"
"9CO0002359","P","3","2019-01-09T11:11:37.000","2019-01-01T00:00:00.000","AREA","AREA CHECK","4","2019-01-09T11:21:08.000","2019-01-09T11:21:17.000","2019-01-09T11:25:47.000","201901","2019010911","5014","NO REPORT TAKEN","145","2019","1","850","14.2"
"8CO0096136","P","2","2018-11-02T02:40:04.000","2018-11-01T00:00:00.000","647F","DRUNK IN PUBLIC","1","2018-11-02T02:42:22.000","2018-11-02T02:42:33.000","2018-11-02T02:45:19.000","201811","2018110203","3040","ARREST","312","2018","11","315","5.2"
"8CO0005287","P","4","2018-01-16T21:39:54.000","2018-01-01T00:00:00.000","PROPCK","PROPERTY CHECK","2","2018-01-16T21:39:54.000","2018-01-16T21:39:54.000","2018-01-16T21:39:54.000","201801","2018011621","5907","NO REPORT TAKEN","322","2018","1","0","0"
"8CO0022969","P","4","2018-03-13T09:45:30.000","2018-03-01T00:00:00.000","PATINF","PATROL INFO","1",,,,"201803","2018031309","4740","PATROL INFORMATION",,"2018","3",,
"8CO0015368","P","4","2018-02-16T18:28:52.000","2018-02-01T00:00:00.000","PC","PED CHECK","1","2018-02-16T18:28:52.000","2018-02-16T18:28:52.000","2018-02-16T18:28:52.000","201802","2018021618","3206","NO REPORT TAKEN","211","2018","2","0","0"
"8CO0002421","P","2","2018-01-08T20:03:10.000","2018-01-01T00:00:00.000","911","911 HANGUP","3",,,,"201801","2018010820","321","CANCELLED",,"2018","1",,
"8CO0045645","P","3","2018-05-26T21:33:02.000","2018-05-01T00:00:00.000","601R","RUNAWAY","1","2018-05-26T21:34:26.000","2018-05-26T21:35:13.000","2018-05-26T21:36:53.000","201805","2018052622","3228","FI TAKEN","312","2018","5","231","3.9"
"8EL0000454","P","4","2018-12-04T10:05:17.000","2018-12-01T00:00:00.000","PATINF","PATROL INFO","RSO",,,,"201812","2018120410","549","PATROL INFORMATION",,"2018","12",,
"8CO0058346","P","4","2018-07-05T08:53:31.000","2018-07-01T00:00:00.000","487P","GRAND THEFT PAST","2","2018-07-05T08:53:34.000",,,"201807","2018070508","5342","REPORT TAKEN","INT","2018","7",,
