"indicator","panel","panel_num","unit","unit_num","stub_name","stub_name_num","stub_label","stub_label_num","year","year_num","age","age_num","estimate","se","flag"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2015-2018","10","20 years and over","1","85.4","1.2","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","1988-1994","1","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","1999-2002","2","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2001-2004","3","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2003-2006","4","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2005-2008","5","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2007-2010","6","20 years and over","1","74.6","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2009-2012","7","20 years and over","1","75.3","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2011-2014","8","20 years and over","1","76.3","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2013-2016","9","20 years and over","1","77.8","1.8",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2015-2018","10","20 years and over","1","78.6","1.5","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","1988-1994","1","20 years and over","1","64.8","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","1999-2002","2","20 years and over","1","69.8","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","2001-2004","3","20 years and over","1","71.6","2.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","2003-2006","4","20 years and over","1","73.9","1.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","2005-2008","5","20 years and over","1","75.5","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","2007-2010","6","20 years and over","1","78.8","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","2009-2012","7","20 years and over","1","79.3","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","2011-2014","8","20 years and over","1","81","1.6",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","2013-2016","9","20 years and over","1","83","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","2015-2018","10","20 years and over","1","84.1","1.5","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: Mexican origin: All races","3.251","1988-1994","1","20 years and over","1","63.9","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: Mexican origin: All races","3.251","1999-2002","2","20 years and over","1","70.1","2.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: Mexican origin: All races","3.251","2001-2004","3","20 years and over","1","71.8","2.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: Mexican origin: All races","3.251","2003-2006","4","20 years and over","1","74.6","2.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: Mexican origin: All races","3.251","2005-2008","5","20 years and over","1","76.8","2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: Mexican origin: All races","3.251","2007-2010","6","20 years and over","1","80.2","1.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: Mexican origin: All races","3.251","2009-2012","7","20 years and over","1","81.4","2.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: Mexican origin: All races","3.251","2011-2014","8","20 years and over","1","82.3","1.9",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: Mexican origin: All races","3.251","2013-2016","9","20 years and over","1","82.4","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: Mexican origin: All races","3.251","2015-2018","10","20 years and over","1","85.6","1.6","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: Mexican origin: All races","3.252","1988-1994","1","20 years and over","1","65.9","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Overweight or obese (BMI greater than or equal to 25.0)","2","Percent of population, crude","2","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: Mexican origin: All races","3.252","1999-2002","2","20 years and over","1","69.3","2.3",
