"data_as_of","start_week","end_week","mmwryear","mmwrweek","week_ending_date","group","indicator","jurisdiction","age_group","covid_19_deaths","total_deaths","pneumonia_deaths","influenza_deaths","pneumonia_or_influenza","pneumonia_influenza_or_covid","footnote"
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","New Mexico","All Ages","0","414","31","11","42","42",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","New Mexico","0-17 years","0",,"0","0","0","0","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","New Mexico","18-64 years","0","114","11",,"15","15","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","New Mexico","65 years and over","0","296","20",,"27","27","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","New York","All Ages",,"2070","174","10","184","185","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","New York","0-17 years","0","17",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","New York","18-64 years","0","394","25",,"28","28","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","New York","65 years and over",,"1659","148",,"155","156","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","New York City","All Ages","0","1165","111","12","123","123",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","New York City","0-17 years","0",,"0","0","0","0","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","New York City","18-64 years","0","288","15",,"19","19","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","New York City","65 years and over","0","871","96",,"104","104","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","North Carolina","All Ages","0","1959","131","13","144","144",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","North Carolina","0-17 years","0","27",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","North Carolina","18-64 years","0","523","29",,"34","34","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","North Carolina","65 years and over","0","1409","101",,"109","109","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","North Dakota","All Ages","0","138","11",,"12","12","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","North Dakota","0-17 years","0",,"0","0","0","0","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","North Dakota","18-64 years","0","31",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","North Dakota","65 years and over","0","105",,,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Ohio","All Ages","0","2563","129","19","148","148",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Ohio","0-17 years","0","28",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Ohio","18-64 years","0","581","30",,"37","37","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Ohio","65 years and over","0","1954","98","12","110","110",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Oklahoma","All Ages","0","833","79",,"80","80","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Oklahoma","0-17 years","0",,,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Oklahoma","18-64 years","0","205","19",,"20","20","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Oklahoma","65 years and over","0","622","59","0","59","59",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Oregon","All Ages","0","751","34",,"40","40","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Oregon","0-17 years","0",,"0","0","0","0","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Oregon","18-64 years","0","154",,,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Oregon","65 years and over","0","596","27",,"32","32","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Pennsylvania","All Ages","0","2769","178","20","198","198",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Pennsylvania","0-17 years","0","19","0","0","0","0",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Pennsylvania","18-64 years","0","608","24",,"30","30","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Pennsylvania","65 years and over","0","2142","154","14","168","168",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Rhode Island","All Ages","0","195","15",,"16","16","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Rhode Island","0-17 years","0",,"0","0","0","0","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Rhode Island","18-64 years","0","47",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Rhode Island","65 years and over","0","147",,,,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","South Carolina","All Ages","0","1064","56","10","66","66",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","South Carolina","0-17 years","0",,"0","0","0","0","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","South Carolina","18-64 years","0","291","13",,"19","19","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","South Carolina","65 years and over","0","767","43",,"47","47","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","South Dakota","All Ages","0","155","11",,"13","13","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","South Dakota","0-17 years","0",,"0","0","0","0","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","South Dakota","18-64 years","0","37","0","0","0","0",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","South Dakota","65 years and over","0","116","11",,"13","13","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Tennessee","All Ages","0","1446","106","18","124","124",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Tennessee","0-17 years","0","15","0","0","0","0",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Tennessee","18-64 years","0","382","29",,"36","36","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Tennessee","65 years and over","0","1049","77","11","88","88",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Texas","All Ages","0","4065","296","30","326","326",
"09/08/2022","01/19/2020","01/25/2020","2020","4","2020-01-25T00:00:00.000","By Week","Week-ending","Texas","0-17 years","0","67",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
