"indicator","unit","unit_num","stub_name","stub_name_num","stub_label","stub_label_num","year","year_num","age","age_num","estimate","flag"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: 65 years and over: Unintentional injuries: Cut or pierce","6.2514","2005-2006","1","65 years and over","5.5","50","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: 65 years and over: Unintentional injuries: Cut or pierce","6.2514","2007-2008","2","65 years and over","5.5","64","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: 65 years and over: Unintentional injuries: Cut or pierce","6.2514","2008-2009","3","65 years and over","5.5","54","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: 65 years and over: Unintentional injuries: Cut or pierce","6.2514","2009-2010","4","65 years and over","5.5","37","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: 65 years and over: Unintentional injuries: Cut or pierce","6.2514","2010-2011","5","65 years and over","5.5","56","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: 65 years and over: Unintentional injuries: Cut or pierce","6.2514","2011-2012","6","65 years and over","5.5","72","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: 65 years and over: Unintentional injuries: Cut or pierce","6.2514","2012-2013","7","65 years and over","5.5","54","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: 65 years and over: Unintentional injuries: Cut or pierce","6.2514","2013-2014","8","65 years and over","5.5","44","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: 65 years and over: Unintentional injuries: Cut or pierce","6.2514","2014-2015","9","65 years and over","5.5","69","*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: 65 years and over: Unintentional injuries: Cut or pierce","6.2514","2017-2018","10","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: 65 years and over: Intentional injuries: All mechanisms","6.252","2005-2006","1","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: 65 years and over: Intentional injuries: All mechanisms","6.252","2007-2008","2","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: 65 years and over: Intentional injuries: All mechanisms","6.252","2008-2009","3","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: 65 years and over: Intentional injuries: All mechanisms","6.252","2009-2010","4","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: 65 years and over: Intentional injuries: All mechanisms","6.252","2010-2011","5","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: 65 years and over: Intentional injuries: All mechanisms","6.252","2011-2012","6","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: 65 years and over: Intentional injuries: All mechanisms","6.252","2012-2013","7","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: 65 years and over: Intentional injuries: All mechanisms","6.252","2013-2014","8","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: 65 years and over: Intentional injuries: All mechanisms","6.252","2014-2015","9","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, age, intent, and mechanism of injury","6","Female: 65 years and over: Intentional injuries: All mechanisms","6.252","2017-2018","10","65 years and over","5.5",,"*"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits per 10,000 persons, age-adjusted","3","Total","1","All persons","1","2005-2006","1","All ages","5","1076.4",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits per 10,000 persons, age-adjusted","3","Total","1","All persons","1","2007-2008","2","All ages","5","960.9",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits per 10,000 persons, age-adjusted","3","Total","1","All persons","1","2008-2009","3","All ages","5","1040.8",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits per 10,000 persons, age-adjusted","3","Total","1","All persons","1","2009-2010","4","All ages","5","1063.2",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits per 10,000 persons, age-adjusted","3","Total","1","All persons","1","2010-2011","5","All ages","5","1084",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits per 10,000 persons, age-adjusted","3","Total","1","All persons","1","2011-2012","6","All ages","5","1029.7",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits per 10,000 persons, age-adjusted","3","Total","1","All persons","1","2012-2013","7","All ages","5","983.4",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits per 10,000 persons, age-adjusted","3","Total","1","All persons","1","2013-2014","8","All ages","5","1047.8",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits per 10,000 persons, age-adjusted","3","Total","1","All persons","1","2014-2015","9","All ages","5","1078.1",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits per 10,000 persons, age-adjusted","3","Total","1","All persons","1","2017-2018","10","All ages","5","1035.6",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits per 10,000 persons, age-adjusted","3","Sex","3","Female","3.2","2007-2008","2","All ages","5","874.2",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits per 10,000 persons, age-adjusted","3","Sex","3","Female","3.2","2008-2009","3","All ages","5","955.6",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits per 10,000 persons, age-adjusted","3","Sex","3","Female","3.2","2009-2010","4","All ages","5","976.8",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits per 10,000 persons, age-adjusted","3","Sex","3","Female","3.2","2010-2011","5","All ages","5","997.2",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits per 10,000 persons, age-adjusted","3","Sex","3","Female","3.2","2011-2012","6","All ages","5","958.5",
