"agency","meeting_title","short_description","start_date_time","end_date_time","meeting_location","city","state","details","public_comment_accepted","contact_name","phone_number","contact_email","web_link","map_link","calendar_link","ada_contact","ada_contact_phone","ada_contact_email","webinar","call_in_phone_number","call_in_access_code","agenda"
"Environmental Quality Dept.","Cap and Reduce Technical Workshop 3: Alternative Compliance Options","","2020-09-02T09:00:00.000","2020-09-02T13:30:00.000","Online","Portland","OR","How to Participate: 

Join the Zoom meeting: https://zoom.us/j/91404433514?pwd=L2Y0R2d0K21JS3Z3VzRHYkZuNE5DZz09    
Password: 808361 

Join by phone:
Call in number: +1 253 215 8782  
Meeting ID: 914 0443 3514  
Password: 808361 

To assist DEQ in preparing for the meeting, please fill out this optional registration form: https://forms.gle/pj5zYxmhipHP1kfe6  
","","Lauren Slawsky","","slawsky.lauren@deq.state.or.us",,"","","","","",,"","",""
"Environmental Quality Dept.","Cap and Reduce Technical Workshop: Program Stringency","","2020-08-26T09:00:00.000","2020-08-26T13:30:00.000","Online","Portland","OR","Topic: Program stringency focused on the level and trajectory of emissions limits or “caps"" over time for the sources covered under a program.

How to participate:
Join the Zoom meeting: https://zoom.us/j/96575156560?pwd=eWtFaWR5bkRUMFZ0cEowMkd6MkVBZz09
Password: 818592

Join by phone
Call in number: +1 253 215 8782
Meeting ID: 965 7515 6560
Password: 818592

To assist DEQ in preparing for the meeting, please fill out this optional registration form: https://forms.gle/FCW1UDUS7RBL5ws28","","Lauren Slawsky","","slawsky.lauren@deq.state.or.us",,"","","","","",,"","",""
"Environmental Quality Dept.","VIP Fee Increase Rulemaking: Advisory Committee Meeting 1","","2020-09-03T10:30:00.000","2020-09-03T13:30:00.000","Online only","Online","OR","Join online: https://zoom.us/j/97540907418?pwd=OUpxaWkyTkd6L3J4am11VFR5d0VXdz09  
•Meeting ID: 975 4090 7418
•Meeting Password: 304094

Join by phone
•Teleconference number: 888-475-4499
•Meeting ID: 975 4090 7418","","Karen Font Williams","","Karen.WILLIAMS@deq.state.or.us",,"","","","","",,"888-475-4499","975 4090 7418","https://www.oregon.gov/deq/Regulations/rulemaking/Pages/rvip2020.aspx (https://www.oregon.gov/deq/Regulations/rulemaking/Pages/rvip2020.aspx)"
"Environmental Quality Dept.","Cap and Reduce Workshop 5: Cost Containment ","Topic: Program design considerations and market characteristics to collectively reduce compliance costs and indirect program impacts. ","2020-09-15T09:00:00.000","2020-09-15T13:30:00.000","webinar","webinar","OR","","","Lauren Slawski","","CapandReduce@deq.state.or.us",,"","","","","","true","1 253 215 8782","Meeting ID: 915 2884 8353, Password: 017186",""
"Environmental Quality Dept.","Cap and Reduce Workshop 6: Impacted Communities","Topic: Program design considerations for underserved communities, such as environmental justice, economic outcomes, and distribution of program costs/benefits.","2020-09-17T09:00:00.000","2020-09-17T13:00:00.000","webinar","webinar","OR","","","Lauren Slawski","","CapandReduce@deq.state.or.us",,"","","","","","true"," +1 253 215 8782","Meeting ID: 976 3394 9550, Password: 648354",""
"Environmental Quality Dept.","Public hearing: Air Quality Rules to Address Federal Regulations 2020","","2020-09-29T15:00:00.000","2020-09-29T16:00:00.000","The hearing is by webinar and teleconference only.","The hearing is by webinar and teleconference only.","OR","","yes","Dan DeFehr","","Dan.DeFehr@state.or.us",,"","","","","","true","888 475 4499","Meeting ID: 975 2575 0141, Password: 548284",""
"Environmental Quality Dept.","2022 proposed Integrated Report methodology updates webinar","DEQ invites you to a webinar about the 2022 proposed Integrated Report methodology updates. ","2020-09-22T13:00:00.000","2020-09-22T15:00:00.000","webinar","webinar","OR","DEQ has initiated work on the Methodology for Oregon’s 2022 Water Quality Report and List of Water Quality Limited Waters. Oregon statute requires that DEQ publish the Integrated Report Assessment Methodology prior to the start of drafting the Integrated Report. The Assessment Methodology describes how data will be evaluated at the assessment unit level before each two-year reporting cycle. DEQ is evaluating high priority updates that will likely result in changes to 2022 Integrated Report Assessment Methodology. This is the first of several webinars on the Assessment Methodology update. This first webinar will focus on high-level discussions of the priorities for the Assessment Methodology update and opportunities for input on the methodologies. Subsequent webinars will discuss the technical details for specific methodology updates. DEQ anticipates at least one to two additional webinars for these additional discussions and input. DEQ intends to release the draft 2022 Assessment Methodology for public comment early next year.","","MARTIN Michele   ","","MARTIN.Michele@deq.state.or.us   ",,"","","","","",,"888-475-4499","Meeting ID: 979 0019 6965 Passcode: 017850",""
"Environmental Quality Dept.","HB2007 Retrofit Compliance Rulemaking: Advisory Committee Meeting","","2020-11-06T10:00:00.000","2020-11-06T12:00:00.000","Online Only","Webinar","OR","You must register to attend using this link. After registering, you will receive a confirmation email containing information about joining the webinar: https://attendee.gotowebinar.com/register/6508848662623057935 ","","Rick Reznic","","Rick.REZNIC@deq.state.or.us",,"","","","","",,"","",""
"Environmental Quality Dept.","Cap and Reduce Illustrative Scenario Discussion","","2020-12-02T09:00:00.000","2020-12-02T11:00:00.000","Online Only","Portland","OR","On Dec. 2, 2020, DEQ will hold a virtual meeting to discuss continued efforts to develop a new program to establish greenhouse gas emissions limits for large sources of emissions in Oregon. Informed by public and stakeholder feedback received to date, DEQ staff will present illustrative scenarios to discuss potential trade-offs between different program design choices and how those choices relate to the program’s key goals. The meeting will include an opportunity for participant discussion about program goals and potential trade-offs of program design elements. ","","Chloe Brown","","CapandReduce@deq.state.or.us",,"","","","","",,"1-253-215-8782","989 9904 7135/357231",""
"Environmental Quality Dept.","Public Hearing: Regional Haze 2018-2028 Rulemaking","","2021-10-25T17:30:00.000","2021-10-25T18:30:00.000","Online Only","Online","OR","DEQ plans to hold one public hearing. Anyone can attend the hearing. 

The hearing is by webinar and teleconference only. 

Date: Oct. 25, 2021
Start time: 5:30 p.m.
Location: Meeting to be held remotely. 

Join online via Zoom: https://us02web.zoom.us/j/81452101607?pwd=ZE9BRTdGejcxR082YVV4bFJ6dzFPZz09 

Join by phone:
Call-in number 1-253-215-8782 (toll-free in the U.S.)
Meeting ID: 814 5210 1607
Passcode: 550299
Instructions on how to join the webinar or teleconference","","Karen Font Williams","","karen.williams@deq.state.or.us",,"","","","","",,"","",""
"Environmental Quality Dept.","Public meeting for the proposed environmental permits for NEXT Renewable Fuels","","2021-09-07T18:30:00.000","2021-09-07T20:30:00.000","webinar","online","OR","DEQ plans to hold a public engagement session from 6:30-8:30 p.m. on Sept. 7, 2021, regarding environmental permits for the proposed NEXT Renewable Fuels building and manufacturing activities at Port Westward in Columbia County. The purpose of this meeting is to provide information about each permit that is required and to get feedback from the community about what they would like the agency to take into consideration as it begins working on each of these permits. DEQ’s permit program intersects include air quality, stormwater, and wastewater. The meeting will be recorded and posted on DEQ’s web site afterward.

To register for the meeting on, go to the link below.
https://us02web.zoom.us/webinar/register/WN_CVBJKmS9R0qSrZNAH9RmyQ
","","Harry Esteve","","harry.esteve@deq.state.or.us",,"","","","","","true","","",""
"Environmental Quality Dept.","Clean Truck Rules 2021 Rulemaking: Public Hearing 1","","2021-09-16T09:30:00.000","2021-09-16T10:30:00.000","Online Only","Portland","OR","Public Hearing #1
Date: Sept. 16, 2021
Start time: 9:30 a.m.

Meeting link: https://us02web.zoom.us/j/84657257731?pwd=TlJ5QXVDbnJJZTBEcTYycENqeU1ZZz09
Webinar ID: 846 5725 7731
Phone number: 1-888-475-4499 Toll-free
Password: 802428
","","Rachel Sakata","503-229-5659","sakata.rachel@deq.state.or.us",,"","","","","",,"","",""
"Environmental Quality Dept.","Clean Truck Rules 2021 Rulemaking: Public Hearing 2","","2021-09-16T18:00:00.000","2021-09-16T19:00:00.000","Online Only","Portland","OR","Meeting link: https://us02web.zoom.us/j/81310969174?pwd=cDUxWlp5V0tkS21kemxYQjlkdGtTUT09
Webinar ID: 813 1096 9174
Phone number: 1-888-475-4499 Toll-free
Password: 605080
","","Rachel Sakata","503-229-5659","sakata.rachel@deq.state.or.us",,"","","","","",,"","",""
"Environmental Quality Dept.","Hazardous Waste Federal Rules Alignment 2021: Advisory Committee Meeting 1","","2021-03-30T09:00:00.000","2021-03-30T16:00:00.000","Online Only","Portland","OR","Meeting 1: March 30, 2021, 9 a.m. to 4 p.m.
 Virtual meeting via Zoom

Join by Zoom: https://us02web.zoom.us/my/hw.rac.meeting
Join by phone:  
Call-in number: 888-475-4499 (Toll-free in the U.S.)
 Meeting ID: 568 404 0025
","","Ellie Brown","503-229-6742 ","Ellie.Brown@deq.state.or.us",,"","","","","",,"","",""
"Environmental Quality Dept.","Clean Water State Revolving Fund rulemaking Advisory Committee","","2021-04-21T09:00:00.000","2021-04-21T12:00:00.000","webinar","webinar","OR","","","Emil Hnidey","","Emil.Hnidey@deq.state.or.us",,"","","","","","true","1+(669)-900-6833","Meeting ID: 876 1018 6282, Passcode: 913827",""
"Environmental Quality Dept.","Virtual Public Forum: Your DEQ Online Portal","Want to learn more about Your DEQ Online? Attend a virtual public forum on Thursday, April 15, from 6 p.m.-7 p.m.","2021-04-15T18:00:00.000","2021-04-15T19:00:00.000","Zoom webinar","online","OR","Want to learn more about Your DEQ Online? Attend a virtual public forum on Thursday, April 15, from 6 p.m.-7 p.m.
Register for the meeting:
https://us02web.zoom.us/webinar/register/WN_invekU6YTZGVcxa4uHY0sg","yes","Project Team","","edmsinfo@deq.state.or.us",,"","","","","","true","https://us02web.zoom.us/webinar/register/WN_invekU6YTZGVcxa4uHY0sg","https://us02web.zoom.us/webinar/register/WN_invekU6YTZGVcxa4uHY0sg",""
"Environmental Quality Dept.","Public Hearing about proposed modification and renewal for Recology Organics","Sign up to attend the virtual hearing on Zoom by going to http://bit.ly/RONPhearing. ","2021-05-06T18:00:00.000","2021-05-06T19:00:00.000","Zoom webinar","virtual meeting","OR","Sign up to attend the virtual hearing on Zoom by going to http://bit.ly/RONPhearing. ","yes","Inez Lawson","503-229-5529","inez.lawson@deq.state.or.us",,"","","","","","true","http://bit.ly/RONPhearing","http://bit.ly/RONPhearing",""
"Environmental Quality Dept.","Greenhouse Gas Emissions Program advisory committee meeting","","2021-04-22T09:00:00.000","2021-04-22T16:30:00.000","webinar","webinar","OR","","","Emil Hnidey","","Emil.Hnidey@deq.state.or.us",,"","","","","","true","1-253-215-8782","Meeting ID: 930 8504 3206, Passcode: 267117",""
"Environmental Quality Dept.","Greenhouse Gas Emissions Program rulemaking: Modeling Q&A Session","","2021-04-28T09:00:00.000","2021-04-28T11:00:00.000","webinar","webinar","OR","","","Emil Hnidey","","Emil.Hnidey@deq.state.or.us",,"","","","","","true","1-253-215-8782","Meeting ID: 957 4248 6449, Passcode: 314257",""
"Environmental Quality Dept.","Landfill Gas 2021 - Rulemaking Advisory Committee Meeting No. 3","","2021-04-16T11:30:00.000","2021-04-16T02:30:00.000","Online Only","Portland","OR","DEQ will conduct the Landfill Gas Emissions Reduction 2021 Rulemaking to address the effects of climate change and in partial response to Governor Kate Brown’s Executive Order 20-04. This is the third meeting of the advisory committee for this rulemaking.","","Heather Kuoppamaki","","Heather.Kuoppamaki@deq.state.or.us",,"","","","","",,"1-346-248-7799","926 0583 2120",""
"Environmental Quality Dept.","Hazardous Waste Federal Rules Alignment 2021 Rulemaking Advisory Committee Meeting #2","","2021-04-27T09:00:00.000","2021-04-27T16:00:00.000","Online Only","Portland","OR","The U.S. Environmental Protection Agency authorizes DEQ to operate the federal Resource Conservation and Recovery Act (RCRA) hazardous waste program in lieu of EPA. Oregon must periodically review and adopt new or amended federal rules to retain this federal authority. ","","Ellie Brown","","Ellie.Brown@deq.state.or.us",,"","","","","",,"","",""
"Environmental Quality Dept.","1200-Z Industrial Stormwater Permit Renewal 2021 Informational Webinar","","2021-05-18T09:00:00.000","2021-05-18T12:00:00.000","webinar","webinar","OR","","yes","RATLIFF Krista","","RATLIFF.Krista@deq.state.or.us",,"","","","","","true","877-853-5257 ","Webinar ID: 899-3389-8179, Passcode: 444150",""
"Environmental Quality Dept.","Public hearing: Triennial Review of Water Quality Standards","","2021-05-04T13:00:00.000","2021-05-04T14:00:00.000","Zoom webinar","online","OR","","","Debra Sturdevant","","STURDEVANT.Debra@deq.state.or.us",,"","","","","","true","833 548 0282","Meeting ID: 833 9659 3403, Passcode: 182976",""
"Environmental Quality Dept.","Public Hearing on Proposed Title V Consumer Price Index 2021 Rulemaking","","2021-05-17T17:00:00.000","2021-05-17T19:00:00.000","Online Only","Portland","OR","
View more information at DEQ Online: https://www.oregon.gov/deq/Regulations/rulemaking/Pages/tvcpi2021.aspx

Join online via Zoom: https://us02web.zoom.us/j/85634546733?pwd=cnJSWkM5RnBWbW5abGFwZk1Ubll4QT09

Join by phone:
Call-in number 888-475-4499 (toll-free in the U.S.)
Meeting ID: 856 3454 6733
Passcode: 495218
","","Donald Hendrix","","Donald.Hendrix@deq.state.or.us",,"","","","","",,"888-475-4499","495218",""
"Environmental Quality Dept.","Hazardous Waste Federal Rules Alignment 2021 Advisory Meeting Day 1","","2021-05-18T09:00:00.000","2021-05-18T16:00:00.000","Online Only","Portland","OR","Join via Zoom: https://us02web.zoom.us/j/5684040025  
Join by phone:  
Call-in number: 888-475-4499 (toll-free in the U.S.)
Meeting ID: 568 404 0025
","","Ellie Brown","","Ellie.Brown@deq.state.or.us",,"","","","","",,"888-475-4499","568 404 0025",""
