"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Public Call-In Number,Call-in Access Code,Agenda URL,Map Location,Webinar/Webcast Link,Owner,Agenda Upload,Weblink to Meeting Minutes/Summaries,2010 House Districts,2010 Senate Districts,Counties
Aviation Department,Oregon State Aviation Board Meeting,"July 15, 2021 State Aviation Board Meeting - Executive Session",07/15/2021 10:00:00 AM,07/15/2021 10:30:00 AM,ODA 3040 25th Street SE,Salem,OR,"The State Aviation Board will be holding an Executive Session board meeting Thursday, July 15, 2021, at 10:00AM. This meeting will be held via ZOOM. The Executive Session will include State Aviation Board members, requested ODA and DOJ staff members and members of the Press (as per ORS 192.660(4)) The Aviation Board is a seven member body that gives policy guidance and oversight to the Oregon Department of Aviation.",,Cathy Clark,,Cathy.RB.Clark@aviation.state.or.us,,,,,,,,,,,,,,,,,,
Aviation Department,Oregon State Aviation Board Meeting,November 2020 Oregon State Aviation Board Meeting,11/05/2020 10:00:00 AM,11/05/2020 02:00:00 PM,"ODA 3040 25th Street SE, Salem, OR  97302",Salem,OR,"The Oregon Aviation Board will be holding a board meeting Thursday, November 5, 2020 at 10;00 AM. This meeting will be held via Zoom at the ODA office in Salem, Oregon. The Aviation Board is a seven member body that gives policy guidance and oversight to the Oregon Department of Aviation. Members of the public are welcome to join the board meeting.",Yes,Cathy Clark,5033782894,Cathy.RB.Clark@aviation.state.or.us,,,,,,,true,12532158782,Meeting ID: 94432300619 / Passcode: 485322,,,https://us02web.zoom.us/j/94432300619?pwd=VllXOHpqc0VybkJkcW10elcybEl6Zz09,,,https://www.oregon.gov/aviation/AVB/Pages/Next.aspx,,,
Aviation Department,Oregon State Aviation Board Meeting,August 2020 Oregon State Aviation Board Meeting,08/06/2020 10:00:00 AM,08/06/2020 02:00:00 PM,"ODA 3040 25th Street SE, Salem, OR  97302",Salem,OR,"The Oregon Aviation Board will be holding a board meeting Thursday, August 6, 2020 at 10:00 AM. This meeting will be held via Zoom at the ODA office in Salem, Oregon. The Aviation Board is a seven member body that gives policy guidance and oversight to the Oregon Department of Aviation. Members of the public are welcome to join the board meeting.",Yes,Cathy Clark,5033782894,Cathy.RB.Clark@aviation.state.or.us,,,,,,,true,12532158782,93523359799,,,https://zoom.us/j/93523359799,,,https://www.oregon.gov/aviation/AVB/Pages/Next.aspx,,,
Aviation Department,Oregon State Aviation Board Meeting,October 2020 Oregon State Aviation Board Meeting,10/01/2020 10:00:00 AM,10/01/2020 02:30:00 PM,"ODA 3040 25th Street SE, Salem, OR  97302",Salem,OR,"	
The Oregon Aviation Board will be holding a board meeting Thursday, October 1, 2020 at 10;00 AM. This meeting will be held via Zoom at the ODA office in Salem, Oregon. The Aviation Board is a seven member body that gives policy guidance and oversight to the Oregon Department of Aviation. Members of the public are welcome to join the board meeting.",Yes,Cathy Clark,5033782894,Cathy.RB.Clark@aviation.state.or.us,,,,,,,true,12532158782,95646811692,,,https://zoom.us/j/95646811692,,,https://www.oregon.gov/aviation/AVB/Pages/Next.aspx,,,
Aviation Department,"October 6, 2021 State Aviation Board Meeting Work Session","October 6, 2021 State Aviation Board Meeting Work Session",10/06/2021 10:00:00 AM,10/06/2021 03:00:00 PM,"ODA 3040 25th Street SE, Salem, OR  97302", Salem,OR,"The State Aviation Board will be holding a work session Wednesday, October 6 at 10:00 AM. The meeting will be held via ZOOM at the ODA office located in Salem. The State Aviation Board is a seven member body that fives policy guidance and oversight to the Oregon Department of Aviation. Members of the public are welcome to attend the board meeting.",Yes,Cathy Clark,5033784880,Cathy.RB.Clark@aviation.state.or.us,,,,,,,true,12532158782,Meeting ID: 864 4992 8930 Passcode: 342684,,,https://us02web.zoom.us/j/86449928930?pwd=U0dab1RWT0VPL3kxUEtVcjNwWkpLQT09,,,https://www.oregon.gov/aviation/AVB/Pages/Next.aspx,,,
Aviation Department,"October 6, 2021 State Aviation Board Meeting Executive Session","October 6, 2021 State Aviation Board Meeting Executive Session",10/06/2021 03:30:00 PM,10/06/2021 04:30:00 PM,"ODA 3040 25th Street SE, Salem, OR  97302",Salem,OR,"The State Aviation Board will be holding an Executive Session board meeting Wednesday, October 6, 2021, at 3:30 PM. This meeting will be held via ZOOM. The Executive Session will include State Aviation Board members, requested ODA and DOJ staff members and members of the Press (as per ORS 192.660(4)) The State Aviation Board is a seven member body that gives policy guidance and oversight to the Oregon Department of Aviation.",No,Cathy Clark,5033784880,Cathy.RB.Clark@aviation.state.or.us,,,,,,,,,,,,,,,,,,
Aviation Department,"October 7, 2021 State Aviation Board Meeting","October 7, 2021 State Aviation Board Meeting",10/07/2021 10:00:00 AM,10/07/2021 02:00:00 PM,"ODA 3040 25th Street SE, Salem, OR  97302",Salem,OR,"The State Aviation Board will be holding a board meeting Thursday, October 7, 2021 at 10:00 AM. The meeting will be held via ZOOM at the ODA office located in Salem. The Aviation Board is a seven member body that gives policy guidance and oversight to the Oregon Department of Aviation. Members of the public are welcome to attend the board meeting.",Yes,Cathy Clark,5033784880,Cathy.RB.Clark@aviation.state.or.us,,,,,,,,12532158782,Meeting ID: 860 6078 9419  Passcode: 826983 ,,,https://us02web.zoom.us/j/86060789419?pwd=UXJ6bllyOHRBVUVTcUhrOVhiNGloZz09  (https://us02web.zoom.us/j/86060789419?pwd=UXJ6bllyOHRBVUVTcUhrOVhiNGloZz09%20),,,https://www.oregon.gov/aviation/AVB/Pages/Next.aspx,,,
Aviation Department,Oregon State Aviation Board Meeting,February 2021 Oregon State Aviation Board Meeting,02/04/2021 10:00:00 AM,02/04/2021 02:00:00 PM,"ODA 3040 25th Street SE, Salem, OR  97302", Salem,OR,"The Oregon Aviation Board will be holding a board meeting Thursday, February 4, 2021 at 10:00 AM.  This meeting will be held via Zoom at the ODA office in Salem, Oregon.  The Aviation Board is a seven member body that gives policy guidance and oversight to the Oregon Department of Aviation. Members of the public are welcome to join the board meeting.",Yes,Cathy Clark,5033782894,Cathy.RB.Clark@aviation.state.or.us,,,,,,,true,12532158782,84628860605 - 326461,,,https://us02web.zoom.us/j/84628860605?pwd=YVQvYVNnNEhNcC9jYzJFL0Vvb3kwZz09,,,https://www.oregon.gov/aviation/AVB/Pages/Next.aspx,,,
Aviation Department,Oregon State Aviation Board Meeting,"April 1, 2021 State Aviation Board Meeting",04/01/2021 10:00:00 AM,04/01/2021 02:00:00 PM,"ODA 3040 25th Street SE, Salem, OR  97302",Salem,OR,"The State Aviation Board will be holding a board meeting on Thursday, April 1, 2021 at 10:00AM. The meeting will be held via Zoom at the ODA office in Salem, Oregon.  The Aviation Board is a seven member body that gives policy guidance and oversight to the Oregon Department of Aviation. Members of the Public are welcome to attend the board meeting.",Yes,Cathy Clark,503-378-4880,Cathy.RB.Clark@aviation.state.or.us,,,,,,,true,12532158782,84893576499 - Passcode 848611,,,https://us02web.zoom.us/j/84893576499?pwd=UHN2eXRsQWFydFdKM1l2eXZhLzFrdz09,,,https://www.oregon.gov/aviation/AVB/Pages/Next.aspx,,,
Aviation Department,Oregon State Aviation Board Meeting,"August 24, 2021 Oregon State Aviation Board Meeting",08/24/2021 10:45:00 AM,08/24/2021 11:30:00 AM,"ODA 3040 25th Street SE, Salem, OR  97302", Salem,OR,"The State Aviation Board will be holding a board meeting Thursday, August 24, 2021 at 10:45 AM. The meeting will be held via ZOOM at the ODA office located in Salem. The Aviation Board is a seven member body that gives policy guidance and oversight to the Oregon Department of Aviation. Members of the public are welcome to attend the board meeting.",Yes,Cathy Clark,5033784880,Cathy.RB.Clark@aviation.state.or.us,,,,,,,true,12532158782,Meeting ID: 849 4077 1243  Passcode: 243364 ,,,https://us02web.zoom.us/j/84940771243?pwd=T05ZSm9YSWFyVkwyQjlMN2dXRFgvUT09  (https://us02web.zoom.us/j/84940771243?pwd=T05ZSm9YSWFyVkwyQjlMN2dXRFgvUT09%20),,,https://us02web.zoom.us/j/84940771243?pwd=T05ZSm9YSWFyVkwyQjlMN2dXRFgvUT09  (https://us02web.zoom.us/j/84940771243?pwd=T05ZSm9YSWFyVkwyQjlMN2dXRFgvUT09%20),,,
Aviation Department,Oregon State Aviation Board Meeting,"April 1, 2021 State Aviation Board Meeting",04/01/2021 10:00:00 AM,04/01/2021 02:00:00 PM,"ODA 3040 25th Street SE, Salem, OR  97302",Salem,OR,"The State Aviation Board will be holding a board meeting Thursday, April 1, 2021 at 10:00AM. The meeting will be held via Zoom at the ODA office in Salem, Oregon. The Aviation Board is a seven member body that gives policy guidance and oversight to the Oregon Department of Aviation. Members of the public are welcome to join the board meeting.",Yes,Cathy Clark,5033784880,Cathy.RB.Clark@aviation.state.or.us,,,,,,,true,12532158782,84893576499 - Passcode 848611,,,https://us02web.zoom.us/j/84893576499?pwd=UHN2eXRsQWFydFdKM1l2eXZhLzFrdz09,,,https://www.oregon.gov/aviation/AVB/Pages/Next.aspx,,,
Aviation Department,Oregon State Aviation Board Meeting,"June 03, 2021 State Aviation Board Meeting",06/03/2021 10:00:00 AM,06/03/2021 02:00:00 PM,"ODA 3040 25th Street SE, Salem, OR  97302",Salem,OR,"The State Aviation Board will be holding a board meeting Thursday, June 03, 2021 at 10:00AM. This meeting will be held via ZOOM at the ODA office located in Salem, OR. The Aviation Board is a seven member body that gives policy guidance and oversite to the Oregon Department of Aviation. Members of the public are welcome to attend the board meeting.",Yes,Cathy Clark,5033784880,Cathy.RB.Clark@aviation.state.or.us,,,,,,,,12532158782,,,,,,,https://www.oregon.gov/aviation/AVB/Pages/Next.aspx,,,
Aviation Department,Oregon State Aviation Board Meeting - CANCELLED,"Special Board Meeting May 06, 2021 - CANCELLED",05/06/2021 09:00:00 AM,05/06/2021 10:00:00 AM,"ODA 3040 25th Street SE, Salem, OR  97302",Salem,OR,"​Due to the Oregon State Legislature scheduling a hearing that ODA Director Stansbury needs to attend on May 6th, 2021, ODA will postpone the special board meeting on the scheduled agenda item until the June 3rd, 2021 regularly scheduled Board meeting.",,Cathy Clark,5033784880,Cathy.RB.Clark@aviation.state.or.us,,,,,,,,,,,,,,,,,,
Aviation Department,Oregon State Aviation Board Meeting,July 2021 State Aviation Board Meeting,07/15/2021 10:30:00 AM,07/15/2021 12:00:00 PM,"ODA 3040 25th Street SE, Salem, OR  97302",Salem,OR,"The State Aviation Board will be holding a board meeting Thursday, July 15, 2021 at 10:00 AM. The meeting will be held via ZOOM at the ODA office located in Salem.  The Aviation Board is a seven member body that gives policy guidance and oversight to the Oregon Department of Aviation.  Members of the public are welcome to attend the board meeting.",Yes,Cathy Clark,,Cathy.RB.Clark@aviation.state.or.us,,,,,,,true,12532158782,Meeting ID: 849 6973 9484 Passcode: 489890,,,https://us02web.zoom.us/j/84969739484?pwd=azljMWV5UzJoZSt2TjhNVzEreW43QT09,,,https://www.oregon.gov/aviation/AVB/Pages/Next.aspx,,,
Aviation Department,Oregon State Aviation Board Meeting Executive Session,"August 24, 2021 Oregon State Aviation Board Meeting Executive Session",08/24/2021 10:00:00 AM,08/24/2021 11:00:00 AM,"ODA 3040 25th Street SE, Salem, OR  97302", Salem,OR,"The State Aviation Board will be holding an Executive Session board meeting Tuesday, August 24, 2021 at 10:00 AM. This meeting will be held via ZOOM. The Executive Session will include State Aviation Board members, requested ODA and DOJ staff members and members of the Press (as per ORS 192.660(4)). The Aviation Board is a seven member body that gives policy guidance and oversight to the Oregon Department of Aviation.",,Cathy Clark,5033784880,Cathy.RB.Clark@aviation.state.or.us,,,,,,,,,,,,,,,,,,
Aviation Department,Oregon State Aviation Board Meeting,August 2021 State Aviation Board Meeting,08/05/2021 10:00:00 AM,08/05/2021 02:00:00 PM,"ODA 3040 25th Street SE, Salem, OR  97302",Salem,OR,"The State Aviation Board will be holding a board meeting Thursday, August 5, 2021 at 10:00AM. The meeting will be held via ZOOM at the ODA office located in Salem. The Aviation Board is a seven member body that gives policy guidance and oversight to the Oregon Department of Aviation. Members of the public are welcome to attend the board meeting",Yes,Cathy Clark,5033784880,Cathy.RB.Clark@aviation.state.or.us,,,,,,,true,12532158782,Meeting ID: 846 2011 5253 Passcode: 211994,,,https://us02web.zoom.us/j/84620115253?pwd=SkFIcHhVT3UwUXhrSzRGSkRocHE5UT09,,,https://us02web.zoom.us/j/84620115253?pwd=SkFIcHhVT3UwUXhrSzRGSkRocHE5UT09,,,
Aviation Department,Oregon State Aviation Board Meeting,March 2022 State Aviation Board Meeting,03/10/2022 10:00:00 AM,03/10/2022 03:30:00 PM,ODA 3040 25th Street SE,Salem,OR,"The State Aviation Board will be holding a meeting on Thursday, March 10, 2022, starting at 10:00 AM. The Board will be convening as the Aviation Modal Review Committee for Connect Oregon 2021. This meeting will be held via AOOM teleconferencing originating at the Oregon Department of Aviation in Salem, Oregon. The State Aviation Board is a seven member body appointed by the Governor and confirmed by the Oregon State Senate. Members serve three-year terms with a two-year term limit. The State Aviation Board is charged with providing policy guidance and oversight to the Oregon Department of Aviation. Members of the public are welcome to attend the meeting. Testimony will be limited to invited presentations by Connect Oregon Aviation Grant applicants. ZOOM log in is provided on the Agenda.",,Cathy Clark,5033784880,Cathy.RB.Clark@aviation.state.or.us,,,,,5033782211,,true,2532158782,Meeting ID: 899 8991 0592  Passcode: 653937 ,,,https://us02web.zoom.us/j/89989910592?pwd=L2dKc2h0WmFtdzBORFZyMHQ1M1JHZz09  (https://us02web.zoom.us/j/89989910592?pwd=L2dKc2h0WmFtdzBORFZyMHQ1M1JHZz09%20),,,https://www.oregon.gov/aviation/AVB/Pages/Next.aspx,,,
Aviation Department,Oregon State Aviation Board Meeting,December 2021 State Aviation Board Meeting,12/02/2021 10:00:00 AM,12/02/2021 02:00:00 PM,ODA 3040 25th Street SE,Salem,OR,"The State Aviation Board will be holding a board meeting Thursday, December 2, 2021 at 10:00 AM. The meeting will be held via ZOOM at the ODA office located in Salem. The Aviation Board is a seven member body that gives policy guidance and oversight to the Oregon Department of Aviation. Members of the public are welcome to attend the board meeting.",Yes,Cathy Clark,5033784880,Cathy.RB.Clark@aviation.state.or.us,,,,,,,true,12532158782,Meeting ID: 889 8227 9256 Passcode: 825482,,,https://us02web.zoom.us/j/88982279256?pwd=cE5iM1RQZ25nSUZ6T0tUTXpHblFZZz09,,,https://www.oregon.gov/aviation/AVB/Pages/Next.aspx,,,
Aviation Department,Oregon State Aviation Board Meeting,February 2022 State Aviation Board Meeting,02/03/2022 10:00:00 AM,02/03/2022 02:00:00 PM,ODA 3040 25th Street SE,Salem,OR,"The State Aviation Board will be holding a board meeting Thursday, February 3, 2022 at 10:00 AM. The meeting will be held via ZOOM at the ODA office located in Salem. The Aviation Board is a seven member body that gives policy guidance and oversight to the Oregon Department of Aviation. Members of the public are welcome to attend the board meeting.",Yes,Cathy Clark,5033784880,Cathy.RB.Clark@ODAV.oregon.gov,,,,,,,true,12532158782,Meeting ID: 830 9589 9877  Passcode: 973472 ,,,https://us02web.zoom.us/j/83095899877?pwd=aEpSWDFQcHpMeDlMYkRiTHA4NVptZz09  (https://us02web.zoom.us/j/83095899877?pwd=aEpSWDFQcHpMeDlMYkRiTHA4NVptZz09%20),,,https://www.oregon.gov/aviation/AVB/Pages/Next.aspx,,,
