"fiscal_year","contract_id","award_title","contract_classification","contractor_name","street1","city","state_province","postal_code","effective_date","supplemental_effective_date","expiration_date","supplemental_expiration_date","contract_nte_amount","supplemental_contract_amount"
"2020","3078","Training License","Services","Media Partners Corporation","11400 SE 8th Street","Bellevue","WA","98004","2020-06-01T00:00:00.000",,"2021-05-31T00:00:00.000",,"1292.32",
"2020","3075","Membership Credit Fees","Services","CPE Solutions, LLC","5701 East Hillsborough Avenue","Tampa","FL","33610","2020-05-08T00:00:00.000",,"2022-05-08T00:00:00.000",,"299.00",
"2020","2580","Conference Registration","Goods and Services","CFA Institute","915 East High Street","Charlottesville","VA","22902","2019-10-29T00:00:00.000",,"2020-05-20T00:00:00.000",,"995.00",
"2020","2333","IT Software","Services","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2019-08-15T00:00:00.000",,"2019-09-28T00:00:00.000",,"186.57",
"2020","3074","Membership Credit Fees","Services","CPE Solutions, LLC","5701 East Hillsborough Avenue","Tampa","FL","33610","2020-05-08T00:00:00.000",,"2022-05-08T00:00:00.000",,"299.00",
"2020","3073","Membership Credit Fees","Services","CPE Solutions, LLC","5701 East Hillsborough Avenue","Tampa","FL","33610","2020-05-08T00:00:00.000",,"2022-05-08T00:00:00.000",,"199.00",
"2020","2167","Recruitment","Services","LinkedIn","2029 Stierlin Ct. Ste. 200","Mountain View","CA","94043","2019-07-02T00:00:00.000",,"2019-07-03T00:00:00.000",,"500.00",
"2020","2579","IT Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-10-29T00:00:00.000",,"2019-11-12T00:00:00.000",,"95.00",
"2020","3072","Membership Credit Fees","Services","CPE Solutions, LLC","5701 East Hillsborough Avenue","Tampa","FL","33610","2020-05-08T00:00:00.000",,"2022-05-08T00:00:00.000",,"299.00",
"2020","3069","Certification Fee","Services","INTERNATIONAL LIVING FUTURE INSTITUTE (ILFI)","1501 E Madison Street, Suite 150","Seattle","WA","98122","2020-06-02T00:00:00.000",,"2022-05-31T00:00:00.000",,"3400.00",
"2020","2578","Name Plates","Goods","Pearl Buck Center Incorporated","3690 W 1st","Eugene","OR","97301","2019-10-29T00:00:00.000",,"2020-01-30T00:00:00.000",,"415.96",
"2020","2332","2019 Conference Registration","Services","Northwest Human Resources Management Association","1234 Human Resources","Portland","OR","97204","2019-08-14T00:00:00.000",,"2019-10-11T00:00:00.000",,"620.00",
"2020","2220","2019 Conference Registration","Services","Eastern Oregon Women's Coalition","925 E Pine St","Hermiston","OR","97801","2019-07-26T00:00:00.000",,"2019-07-26T00:00:00.000",,"25.00",
"2020","2104","2019 Conference Registration","Services","Project Management Institute","14 Campus Blvd","Newtown Square","PA","19073","2019-07-11T00:00:00.000",,"2019-10-18T00:00:00.000",,"179.00",
"2020","1683","2019 Conference Registration","Services","National Association of State Treasurers","1201 Pennsylvania Ave NW, Suite 800","Washington","DC","20004","2019-07-14T00:00:00.000",,"2019-07-17T00:00:00.000",,"3400.00",
"2020","1199","Assessment planning and marketing services","Services","eROI, Inc.","505 NW Couch St, #300","Portland","OR","97209","2017-08-09T00:00:00.000","2020-01-01T00:00:00.000","2022-07-31T00:00:00.000","2020-12-31T00:00:00.000","804835.00","870700.00"
"2020","3066","Membership Dues","Services","Pension Fund Data Exchange, LTD","PO Box 912829","Denver","CO","80291","2020-01-01T00:00:00.000",,"2020-12-31T00:00:00.000",,"1250.00",
"2020","3065","Nameplate","Goods","Pearl Buck Center Incorporated","3690 W 1st","Eugene","OR","97301","2020-05-05T00:00:00.000",,"2020-09-29T00:00:00.000",,"27.83",
"2020","2576","Lodging","Services","Mandalay Bay Resort and Casino, Las Vegas","3590 S Las Vegas Blvd","Las Vegas","NV","89119","2019-07-01T00:00:00.000",,"2019-11-30T00:00:00.000",,"500.00",
"2020","3064","Nameplate and Base","Goods","Pearl Buck Center Incorporated","3690 W 1st","Eugene","OR","97301","2020-06-15T00:00:00.000",,"2020-09-29T00:00:00.000",,"27.83",
"2020","3062","IT Software Maintenance","Services","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2020-05-31T00:00:00.000",,"2021-05-31T00:00:00.000",,"12245.50",
"2020","2575","Workshop Registration","Services","Doon Capital","2765 Sand Hill Road","Menlo Park","CA","94025","2019-10-15T00:00:00.000",,"2019-10-15T00:00:00.000",,"500.00",
"2020","2171","Business Cards","Goods and Services","DAS Publishing & Distribution","550 Airport Rd SE","Salem","Oregon","97301","2019-07-01T00:00:00.000",,"2020-07-31T00:00:00.000",,"45.00",
"2020","2331","IT Server Certificates","Services","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2019-08-14T00:00:00.000",,"2020-08-13T00:00:00.000",,"400.00",
"2020","3061","Convex Optimization","Goods and Services","Amazon.com, Inc.","410 Terry Ave N","Seattle","WA","98109","2020-05-01T00:00:00.000",,"2020-05-15T00:00:00.000",,"77.49",
"2020","3058","Computer Technology Peripheral Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-05-01T00:00:00.000",,"2020-05-15T00:00:00.000",,"8323.50",
"2020","2574","Conference Registration","Services","Government Finance Officers Association","203 N LaSalle Street","Chicago","IL","60601","2019-10-28T00:00:00.000",,"2019-12-05T00:00:00.000",,"125.00",
"2020","3055","Business Cards","Goods","Oregon Corrections Enterprises","3691 State St","Salem","OR","97301","2020-05-13T00:00:00.000",,"2020-05-28T00:00:00.000",,"45.00",
"2020","3054","Conference Registration","Services","The Seminar Group",,,,,"2020-04-29T00:00:00.000",,"2020-06-09T00:00:00.000",,"399.00",
"2020","2573","Coordination Agreement","Master Agreement","Linfield College",,,,,"2019-10-22T00:00:00.000",,"2099-10-22T00:00:00.000",,"1.00",
"2020","2330","2019 Annual All Access Path","Goods and Services","Lorman Education Services","P.O. Box 509","Eau Claire","WI","54702","2019-08-13T00:00:00.000",,"2020-08-12T00:00:00.000",,"299.00",
"2020","2219","Mailing","Goods and Services","Oregon Department of Administrative Services","155 Cottage St NE","Salem","OR","97301","2019-07-08T00:00:00.000",,"2019-07-12T00:00:00.000",,"300.00",
"2020","3053","Class Registration","Services","The CPE Store",,,,,"2020-04-28T00:00:00.000",,"2020-05-31T00:00:00.000",,"262.20",
"2020","3052","IT Hardware","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-04-28T00:00:00.000",,"2020-07-31T00:00:00.000",,"61240.80",
"2020","2572","Promotion","Master Agreement","Willamette University","900 State Street","Salem","Oregon","97301","2019-08-07T00:00:00.000",,"2099-08-07T00:00:00.000",,"1.00",
"2020","3051","IT Software","Services","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2020-04-28T00:00:00.000",,"2021-02-28T00:00:00.000",,"540.20",
"2020","3049","Office Furniture","Goods","PacificWRO","825 NE Multnomah, Suite 270","Portland","OR","97232","2020-04-27T00:00:00.000",,"2020-09-30T00:00:00.000",,"7952.91",
"2020","2571","Lodging","Services","Davenport Roadhouse","1 Davenport Ave","Davenport, CA","California","95017","2019-10-15T00:00:00.000",,"2019-10-15T00:00:00.000",,"147.63",
"2020","2173","Office Lease 2019-2021",,"Oregon Legislative Administration","900 Court St NE, Rm. 140A","Salem","OR","97301","2019-07-01T00:00:00.000",,"2021-06-30T00:00:00.000",,"92107.20",
"2020","2329","PPI 2019 Conference Registration","Services","Pacific Pension & Investment Institute","465 California St, Ste 610","San Francisco","CA","94104","2019-08-13T00:00:00.000",,"2019-11-09T00:00:00.000",,"4750.00",
"2020","3046","Certification Fee","Services","HRCI","1725 Duke Street","Alexandria","VA","22314","2020-04-23T00:00:00.000",,"2021-05-30T00:00:00.000",,"169.00",
"2020","3045","Professional Services","Services","PacificWRO","825 NE Multnomah, Suite 270","Portland","OR","97232","2020-04-23T00:00:00.000",,"2020-05-31T00:00:00.000",,"600.00",
"2020","2570","IT Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-10-28T00:00:00.000",,"2019-11-11T00:00:00.000",,"380.00",
"2020","3040","Class Registration","Services","Willamette University","900 State Street","Salem","Oregon","97301","2020-04-21T00:00:00.000",,"2020-06-25T00:00:00.000",,"390.00",
"2020","3039","Info Tech - Peripheral Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-04-20T00:00:00.000",,"2020-05-04T00:00:00.000",,"369.73",
"2020","2569","IT Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-10-28T00:00:00.000",,"2019-11-11T00:00:00.000",,"50.00",
"2020","2328","IT Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-08-13T00:00:00.000",,"2019-09-13T00:00:00.000",,"20.00",
"2020","2217","Office Supplies","Goods","Staples, Inc.","500 Staples Drive","Framingham","MA","1702","2019-07-30T00:00:00.000",,"2019-07-31T00:00:00.000",,"89.93",
"2020","2103","Headset","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-07-01T00:00:00.000",,"2019-07-01T00:00:00.000",,"270.00",
"2020","3038","IT Hardware and Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-04-20T00:00:00.000",,"2020-05-15T00:00:00.000",,"1746.65",
"2020","3035","Training/Course Registration","Services","Western CPE","243 Pegasus Dr","Bozeman","MT","59718","2020-04-17T00:00:00.000",,"2020-06-30T00:00:00.000",,"79.00",
"2020","2568","2020 NAPPA Renewal","Services","National Association of Public Pension Attorneys","2410 Hyde Park Road Suite B","Jefferson City","MO","65109","2019-10-16T00:00:00.000",,"2020-10-01T00:00:00.000",,"300.00",
"2020","3030","DOR-Data Sharing","services","Oregon Department of Revenue","955 Center St NE","Salem","OR","97301","2020-04-14T00:00:00.000",,"2030-04-30T00:00:00.000",,"0.00",
"2020","3026","Book","Goods","Private Equity International","130 W 42nd Street","New York","NY","10036","2020-04-13T00:00:00.000",,"2020-05-15T00:00:00.000",,"699.00",
"2020","2174","2019 Conference Registration","Services","University of Toronto","172 St George St","Toronto","ON","M5R 0A3","2019-07-10T00:00:00.000",,"2019-11-29T00:00:00.000",,"3975.00",
"2020","2565","Book","Goods","Amazon.com, Inc.","410 Terry Ave N","Seattle","WA","98109","2019-10-25T00:00:00.000",,"2019-11-13T00:00:00.000",,"29.95",
"2020","2327","Business Cards","Goods","Oregon Department of Administrative Services","155 Cottage St NE","Salem","OR","97301","2019-08-21T00:00:00.000",,"2019-08-22T00:00:00.000",,"225.00",
"2020","3023","Info Tech - Peripheral Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-04-10T00:00:00.000",,"2020-04-24T00:00:00.000",,"324.03",
"2020","3022","Telecommunications Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-04-10T00:00:00.000",,"2020-05-05T00:00:00.000",,"175.58",
"2020","2564","Printing","Goods","Oregon Corrections Enterprises","3691 State St","Salem","OR","97301","2019-10-07T00:00:00.000",,"2019-10-31T00:00:00.000",,"350.00",
"2020","3021","Info Tech - PC Hardware and Peripherals","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-04-10T00:00:00.000",,"2020-05-15T00:00:00.000",,"5719.26",
"2020","3020","IT Software","Services","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2020-04-10T00:00:00.000",,"2021-05-06T00:00:00.000",,"37694.32",
"2020","2563","Association of Public Pension Fund Auditors Membership Dues","Services","Association of Public Pension Fund Auditors",,,,,"2019-10-24T00:00:00.000",,"2020-03-31T00:00:00.000",,"350.00",
"2020","2326","2019-2020 CFA Membership Dues","Goods and Services","CFA Institute","915 East High Street","Charlottesville","VA","22902","2019-08-15T00:00:00.000",,"2020-06-30T00:00:00.000",,"350.00",
"2020","2214","Office Services","Goods and Services","Sierra Springs","4050 Fairview Industrial Dr SE","Salem","OR","97302","2019-07-18T00:00:00.000",,"2019-07-18T00:00:00.000",,"35.12",
"2020","3018","IT Software Licenses","Services","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2020-04-10T00:00:00.000",,"2021-06-18T00:00:00.000",,"4571.84",
"2020","3017","CFA Institute - Investment Analyst 2, Operations","Services","CFA Institute","915 East High Street","Charlottesville","VA","22902","2020-04-10T00:00:00.000",,"2020-05-10T00:00:00.000",,"395.00",
"2020","2562","Business Card","Goods","DAS Publishing & Distribution","550 Airport Rd SE","Salem","Oregon","97301","2019-10-24T00:00:00.000",,"2019-11-30T00:00:00.000",,"45.00",
"2020","3016","Information Technology - Peripheral Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-04-09T00:00:00.000",,"2020-04-23T00:00:00.000",,"80.43",
"2020","3015","Information Technology - Peripheral Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-04-09T00:00:00.000",,"2020-04-23T00:00:00.000",,"40.56",
"2020","2175","Office Furniture","Goods","Commercial Business Furniture","1070 Commercial St NE","Salem","OR","97301","2019-07-12T00:00:00.000",,"2019-07-31T00:00:00.000",,"790.00",
"2020","2561","2019 Conference Registration","Services","The SASB Foundation","1045 Sansome Street, Suite 450","San Francisco","CA",,"2019-10-24T00:00:00.000",,"2019-12-03T00:00:00.000",,"645.00",
"2020","2325","ORSP Board Meeting","Goods","Safeway","2220 NW Quimby St","Salem","OR","97301","2019-08-06T00:00:00.000",,"2019-08-06T00:00:00.000",,"35.00",
"2020","3014","Apple Pencil for iPad","Goods","Apple Store",,,,,"2020-04-10T00:00:00.000",,"2020-04-10T00:00:00.000",,"129.00",
"2020","3013","iPad and Accessories","Goods","Apple Store",,,,,"2020-04-10T00:00:00.000",,"2020-04-13T00:00:00.000",,"1430.00",
"2020","2560","Office Supplies","Goods","Amazon.com, Inc.","410 Terry Ave N","Seattle","WA","98109","2019-10-23T00:00:00.000",,"2019-11-15T00:00:00.000",,"37.87",
"2020","3012","Telecom/Voice Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-04-08T00:00:00.000",,"2020-04-22T00:00:00.000",,"141.70",
"2020","3011","Office Furniture","Goods","PacificWRO","825 NE Multnomah, Suite 270","Portland","OR","97232","2020-04-06T00:00:00.000",,"2020-06-30T00:00:00.000",,"734.77",
"2020","2559","2019 Course Registration","Services","Willamette University","900 State Street","Salem","Oregon","97301","2019-10-23T00:00:00.000",,"2019-11-22T00:00:00.000",,"390.00",
"2020","2324","Recruitment","Services","American Institute of Certified Public Accountants","1345 Avenue of the Americas, 27th Floor","New York","New York","10105","2019-08-12T00:00:00.000",,"2019-09-08T00:00:00.000",,"249.00",
"2020","2212","Office Supplies","Goods","Grainger","100 Grainger Parkway","Lake Forest","IL","60045","2019-07-16T00:00:00.000",,"2019-07-18T00:00:00.000",,"25.20",
"2020","2102","Professional Services","Memo of Understanding","Oregon Facilities Authority","888 S.W. Fifth Avenue, 1600 Pioneer Tower","Portland","OR","97204","2020-01-01T00:00:00.000",,"2020-12-31T00:00:00.000",,"48504.00",
"2020","1679","Lodging","Goods and Services","Emory University Conference Center Hotel","1615 lifton Road","Atlanta","Georgia","30329","2019-07-01T00:00:00.000",,"2019-07-24T00:00:00.000",,"961.36",
"2020","3008","Data Sharing for Senate Bill 165","Services","Oregon Department of Revenue","955 Center St NE","Salem","OR","97301","2020-04-07T00:00:00.000",,"2025-12-31T00:00:00.000",,"0.00",
"2020","3006","Professional Services","Services","Professional Interpreters, Inc","PO Box 7578","Salem","OR","97303","2020-04-03T00:00:00.000",,"2021-04-01T00:00:00.000",,"15500.00",
"2020","2558","IT Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-10-22T00:00:00.000",,"2019-11-05T00:00:00.000",,"50.00",
"2020","2176","Office Supplies","Goods","Amazon.com, Inc.","410 Terry Ave N","Seattle","WA","98109","2019-07-08T00:00:00.000",,"2019-07-30T00:00:00.000",,"125.00",
"2020","3005","IT Equipment Lease","Lease","Pacific Office Automation","14747 NW Greenbrier Pkwy., Suite A","Beaverton","OR","97066","2020-04-03T00:00:00.000",,"2020-10-22T00:00:00.000",,"0.01",
"2020","3003","Notary Stamp","Goods","Cooke Stationery Co","370 State Street","Salem","OR","97301","2020-03-31T00:00:00.000",,"2020-05-05T00:00:00.000",,"28.75",
"2020","2557","IT Hardware, Accessories, & Warranty","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2019-10-21T00:00:00.000",,"2022-11-04T00:00:00.000",,"3300.00",
"2020","2323","Recruitment","Services","The Institute of Internal Auditors","1035 Greenwood Blvd., Suite 401","Lake Mary","FL","32746","2019-08-12T00:00:00.000",,"2019-09-08T00:00:00.000",,"200.00",
"2020","3002","Apple Pencil","Goods","Best Buy",,,,,"2020-03-30T00:00:00.000",,"2020-03-31T00:00:00.000",,"129.00",
"2020","3001","Membership Dues","Services","Association of Public Pension Fund Auditors",,,,,"2020-03-31T00:00:00.000",,"2020-12-31T00:00:00.000",,"500.00",
