"division","classification","position","title","_07_31_15","_08_31_15","_09_30_15","_10_31_15","_11_30_15","_12_31_15","_01_31_16","_02_29_16","_03_31_16","_04_30_16","_05_31_16","_06_30_16","_07_31_16","_08_31_16","_09_30_16","_10_31_16","_11_30_16","_12_31_16","_01_31_17","_02_28_17","_03_31_17","_04_30_17","_05_31_17","_06_30_17","total"
"Administration","Procurement & Contract Specialist 3","4103415","PERS RETIREMENT","1230.49","1277.05","1289.66","1289.66","1289.66","1318.72","1318.72","1318.72","1318.72","1318.72","1318.72","1318.72","1318.72","1369.90","1383.82","1383.82","1383.82","1421.78","1421.78","1421.78","1421.78","1421.78","1421.78","1421.78","32400.10"
"Administration","Procurement & Contract Specialist 3","4103415","REGULAR EMPLOYEES SALARY","5788.83","6007.89","6067.20","6067.20","6067.20","6203.89","6203.89","6203.89","6203.89","6203.89","6203.89","6203.89","6203.89","6444.67","6510.20","6510.20","6510.20","6688.79","6688.79","6688.79","6688.79","6688.79","6688.79","6688.79","152426.24"
"Administration","Procurement & Contract Specialist 3","4103415","SOCIAL SECURITY & MEDICARE","479.27","497.75","502.74","502.75","502.74","514.07","514.08","514.07","514.07","514.07","514.07","514.08","514.07","534.38","539.90","539.92","539.90","553.48","553.49","553.48","553.48","553.48","553.49","553.48","12626.31"
"Administration","Procurement & Contract Specialist 3","4103415","WORK OUT OF CLASS & LEADWORK","593.37","615.83","621.90","621.90","621.90","635.91","635.91","635.91","635.91","635.91","635.91","635.91","635.91","660.60","667.30","667.30","667.30","685.61","685.61","685.61","685.61","685.61","685.61","685.61","15623.95"
"Administration","Procurement & Contract Specialist 3","4103415","WORKERS' BENEFIT FUND ASSESSMENT","2.29","2.24","2.75","2.74","2.14","2.16","2.04","2.30","2.84","2.70","2.55","2.35","2.55","2.09","2.61","2.64","2.70","1.92","2.41","2.21","2.97","1.54","1.39","1.81","55.94"
"Administration","Procurement & Contract Specialist 3","4103415","Total","9986.66","10309.35","10397.22","10397.22","10349.79","10600.26","10600.15","10600.40","10600.94","10600.80","10600.65","10600.46","10600.65","10953.08","11049.60","11049.65","11049.69","11345.71","11346.21","11346.00","11346.76","11345.33","11345.19","11345.60","259767.37"
"Administration","Public Affairs Specialist 2","1503007","BASIC LIFE INSURANCE - $5.000",,,,"0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","19.95"
"Administration","Public Affairs Specialist 2","1503007","DENTAL INSURANCE",,,,"103.60","103.60","102.46","74.77","74.77","74.77","74.77","74.77","74.77","74.77","74.77","74.77","74.77","74.77","58.68","58.68","58.68","58.68","58.68","58.68","58.68","1542.89"
"Administration","Public Affairs Specialist 2","1503007","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,"1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","40.32"
"Administration","Public Affairs Specialist 2","1503007","HEALTH INSURANCE",,,,"1382.51","1382.51","1435.21","1047.70","1047.70","1047.70","1047.70","1047.70","1047.70","1047.70","1047.70","1047.70","1047.70","1047.70","875.16","875.16","875.16","875.16","875.16","875.16","875.16","21851.05"
"Administration","Public Affairs Specialist 2","1503007","PERS PENSION OBLIGATION BOND PAYMENT",,,,"371.24","340.04","356.20","356.20","356.20","356.20","356.20","356.20","356.20","356.20","356.20","356.20","356.20","364.19","384.05","384.05","384.05","384.05","384.05","365.76","365.76","7645.44"
"Administration","Public Affairs Specialist 2","1503007","PERS RETIREMENT",,,,"1068.27","1092.66","1144.59","1144.59","1144.59","1144.59","1144.59","1144.59","1144.59","1144.59","1144.59","1144.59","1144.59","1170.27","1234.08","1234.08","1234.08","1234.08","1234.08","1175.31","1175.31","24442.71"
"Administration","Public Affairs Specialist 2","1503007","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,"3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","68.25"
"Administration","Public Affairs Specialist 2","1503007","REGULAR EMPLOYEES SALARY",,,,"5277.00","5397.48","5654.00","5654.00","5654.00","5654.00","5654.00","5654.00","5654.00","5654.00","5654.00","5654.00","5654.00","5780.82","6096.00","6096.00","6096.00","6096.00","6096.00","6096.00","6096.00","121321.30"
"Administration","Public Affairs Specialist 2","1503007","SOCIAL SECURITY & MEDICARE",,,,"394.81","404.50","423.94","428.10","428.10","428.10","428.10","434.60","434.60","434.60","434.61","434.59","434.61","444.79","470.87","470.86","470.87","470.86","470.86","447.55","447.54","9237.46"
"Administration","Public Affairs Specialist 2","1503007","WORK OUT OF CLASS & LEADWORK",,,,"263.85","269.87","282.70","282.70","282.70","282.70","282.70","282.70","282.70","282.70","282.70","282.70","282.70","289.04","304.80","304.80","304.80","304.80","304.80",,,"5456.46"
"Administration","Public Affairs Specialist 2","1503007","WORKERS' BENEFIT FUND ASSESSMENT",,,,"2.55","2.34","2.67","2.13","2.64","3.06","2.58","2.79","2.86","2.28","2.31","2.83","2.52","2.42","2.33","2.40","2.53","2.69","1.70","2.04","1.96","51.63"
"Administration","Public Affairs Specialist 2","1503007","Total","0.00","0.00","0.00","8869.95","8999.12","9407.89","8996.31","8996.82","8997.24","8996.76","9003.47","9003.54","9002.96","9003.00","9003.50","9003.21","9180.12","9432.09","9432.15","9432.29","9432.44","9431.45","9026.62","9026.53","191677.46"
"Administration","Public Affairs Specialist 2","49730111","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95",,,,,,,,,,,,,,,,,,,,,,"2.85"
"Administration","Public Affairs Specialist 2","49730111","DENTAL INSURANCE","103.60","103.60","103.60",,,,,,,,,,,,,,,,,,,,,,"310.80"
"Administration","Public Affairs Specialist 2","49730111","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92",,,,,,,,,,,,,,,,,,,,,,"5.76"
"Administration","Public Affairs Specialist 2","49730111","HEALTH INSURANCE","1382.51","1382.51","1382.51",,,,,,,,,,,,,,,,,,,,,,"4147.53"
"Administration","Public Affairs Specialist 2","49730111","PERS PENSION OBLIGATION BOND PAYMENT","353.56","353.56","359.99",,,,,,,,,,,,,,,,,,,,,,"1067.11"
"Administration","Public Affairs Specialist 2","49730111","PERS RETIREMENT","1017.41","1017.41","1035.91",,,,,,,,,,,,,,,,,,,,,,"3070.73"
"Administration","Public Affairs Specialist 2","49730111","Total","8517.15","8517.66","8645.72","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","25680.53"
"Administration","Public Affairs Specialist 2","49730112","BASIC LIFE INSURANCE - $5.000","0.97","0.97","0.97","0.97","0.97","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","23.66"
"Administration","Public Affairs Specialist 2","49730112","DENTAL INSURANCE","77.21","77.21","77.21","77.21","77.21","77.92","77.92","77.92","77.92","77.92","77.92","77.92","77.92","77.92","77.92","77.92","77.92","61.15","61.15","61.15","61.15","61.15","61.15","61.15","1749.14"
"Administration","Public Affairs Specialist 2","49730112","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","46.08"
"Administration","Public Affairs Specialist 2","49730112","HEALTH INSURANCE","899.41","899.41","899.41","899.41","899.41","947.80","947.80","947.80","947.80","947.80","947.80","947.80","947.80","947.80","947.80","947.80","947.80","766.16","766.16","766.16","766.16","766.16","766.16","766.16","21233.77"
"Administration","Public Affairs Specialist 2","49730112","OVERTIME PAYMENTS",,,,"59.28",,,,,,,,,,,"571.50",,,,,,"179.41",,,,"810.19"
"Administration","Public Affairs Specialist 2","49730112","PERS PENSION OBLIGATION BOND PAYMENT","457.81","457.81","415.55","440.65","391.06","419.22","419.22","399.87","419.22","419.22","426.49","439.20","439.20","439.20","473.49","439.20","439.20","451.26","451.26","451.26","462.02","451.26","451.26","451.26","10505.19"
"Administration","Public Affairs Specialist 2","49730112","PERS RETIREMENT","909.47","909.47","825.53","875.39","867.50","929.97","929.97","887.05","929.97","929.97","946.09","974.29","974.29","974.29","1050.36","974.29","974.29","1001.05","1001.05","1001.05","1024.92","1001.05","1001.05","1001.05","22893.41"
"Archives","OPS & Policy Analyst 3","2108020","PERS PENSION OBLIGATION BOND PAYMENT","166.37",,,,,,,,,,,,,,,,,,,,,,,,"166.37"
"Administration","Public Affairs Specialist 2","49730112","REGULAR EMPLOYEES SALARY","6081.00","6081.00","5519.69","5800.35","5800.35","6218.00","6218.00","5931.01","6218.00","6218.00","6329.64","6525.00","6525.00","6525.00","6525.00","6525.00","6525.00","6704.00","6704.00","6704.00","6704.00","6704.00","6704.00","6704.00","152493.04"
"Administration","Public Affairs Specialist 2","49730112","SOCIAL SECURITY & MEDICARE","517.16","517.16","468.91","497.57","493.04","530.46","530.46","505.79","530.46","530.47","539.72","555.93","555.94","555.94","599.65","555.93","555.95","571.47","571.46","571.46","585.20","571.46","571.46","571.47","13054.52"
"Administration","Public Affairs Specialist 2","49730112","WORK OUT OF CLASS & LEADWORK","752.00","752.00","682.59","717.29","717.29","769.00","769.00","733.51","769.00","769.00","778.45","795.00","795.00","795.00","795.00","795.00","795.00","817.00","817.00","817.00","817.00","817.00","817.00","817.00","18698.13"
"Administration","Public Affairs Specialist 2","49730112","WORKERS' BENEFIT FUND ASSESSMENT","2.30","2.52","2.04","2.74","2.31","2.67","2.43","2.55","2.80","2.72","2.53","2.42","2.58","2.28","2.16","2.72","2.40","1.78","2.36","2.45","3.01","1.81","1.80","1.82","57.20"
"Administration","Public Affairs Specialist 2","49730112","Total","9699.25","9699.47","8893.82","9372.78","9251.06","9897.95","9897.71","9488.41","9898.08","9898.01","10051.55","10320.47","10320.64","10320.34","11045.79","10320.77","10320.47","10376.78","10377.35","10377.44","10605.78","10376.80","10376.79","10376.82","241564.33"
"Administration","Public Affairs Specialist 3","00300501","BASIC LIFE INSURANCE - $5.000","0.95","0.95",,,"0.95","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99",,,,,,,"15.72"
"Administration","Public Affairs Specialist 3","00300501","DENTAL INSURANCE","112.15","112.15",,,"75.62","77.92","77.92","77.92","77.92","77.92","77.92","77.92","77.92","77.92","77.92","77.92","77.92","61.15",,,,,,,"1296.11"
"Administration","Public Affairs Specialist 3","00300501","HEALTH INSURANCE","1369.19","1369.19",,,"880.87","947.80","947.80","947.80","947.80","947.80","947.80","947.80","947.80","947.80","947.80","947.80","947.80","766.16",,,,,,,"15759.01"
"Administration","Public Affairs Specialist 3","00300501","PERS PENSION OBLIGATION BOND PAYMENT","515.97","515.97","93.81","263.79","399.78","408.78","379.58","408.78","408.78","422.46","429.30","429.30","429.30","472.44","472.44","472.44","472.44","485.46","22.07",,,,,,"7502.89"
"Administration","Public Affairs Specialist 3","00300501","PERS RETIREMENT","1025.00","1025.00","186.36","524.04","886.85","906.81","842.04","906.81","906.81","937.16","952.33","952.33","952.33","1048.03","1048.03","1048.03","1048.03","1076.91","48.95",,,,,,"16321.85"
"Administration","Public Affairs Specialist 3","00300501","REGULAR EMPLOYEES SALARY","7701.00","7701.00","7833.64","3937.23","6663.00","6813.00","6326.36","6813.00","6813.00","7041.00","7155.00","7155.00","7155.00","7874.00","7874.00","7874.00","7874.00","8091.00","5323.79",,,,,,"134018.02"
"Administration","Public Affairs Specialist 3","00300501","SOCIAL SECURITY & MEDICARE","585.30","585.31","599.27","336.16","502.23","516.77","479.53","516.77","516.77","534.21","542.94","542.92","542.93","597.94","597.93","597.93","597.94","613.35","407.27",,,,,,"10213.47"
"Administration","Public Affairs Specialist 3","00300501","WORKERS' BENEFIT FUND ASSESSMENT","2.96","2.96","0.54","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96",,,,,,,"50.86"
"Administration","Public Affairs Specialist 3","00300501","Total","11312.52","11312.53","8713.62","5064.18","9412.26","9675.03","9057.18","9675.03","9675.03","9964.50","10109.24","10109.22","10109.23","11022.08","11022.07","11022.07","11022.08","11097.98","5802.08","0.00","0.00","0.00","0.00","0.00","185177.93"
"Administration","Public Affairs Specialist 3","00300502","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,,,"0.99","0.99","0.99","0.99",,,,"3.96"
"Administration","Public Affairs Specialist 3","00300502","DENTAL INSURANCE",,,,,,,,,,,,,,,,,,"109.19","132.36","132.36","132.36",,,,"506.27"
"Administration","Public Affairs Specialist 3","00300502","HEALTH INSURANCE",,,,,,,,,,,,,,,,,,"1309.17","1586.89","1586.89","1586.89",,,,"6069.84"
"Administration","Public Affairs Specialist 3","00300502","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,,"0.27","2.96","2.96","2.96",,,,"9.15"
"Administration","Public Affairs Specialist 3","00300502","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2102.72","9257.18","9252.20","5318.27","0.00","0.00","0.00","25930.37"
"Administration","Public Service Rep 4","0036014","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,,,,"0.49",,,,,,"0.49"
"Administration","Public Service Rep 4","0036014","DENTAL INSURANCE",,,,,,,,,,,,,,,,,,,"61.08",,,,,,"61.08"
"Administration","Public Service Rep 4","0036014","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,,,,,,,,,"0.96",,,,,,"0.96"
"Administration","Public Service Rep 4","0036014","HEALTH INSURANCE",,,,,,,,,,,,,,,,,,,"766.16",,,,,,"766.16"
"Administration","Public Service Rep 4","0036014","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,,,,,,,"98.94",,,,,,"98.94"
"Administration","Public Service Rep 4","0036014","PERS RETIREMENT",,,,,,,,,,,,,,,,,,,"219.48",,,,,,"219.48"
"Administration","Public Service Rep 4","0036014","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,,"1649.00",,,,,,"1649.00"
"Administration","Public Service Rep 4","0036014","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,,"122.73",,,,,,"122.73"
"Administration","Public Service Rep 4","0036014","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,,,"1.09",,,,,,"1.09"
"Administration","Public Service Rep 4","0036014","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2919.93","0.00","0.00","0.00","0.00","0.00","2919.93"
"Administration","Secretary of State","0000146","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.99","0.99","0.99","0.99","0.99","0.99","23.04"
"Administration","Secretary of State","0000146","DENTAL INSURANCE","80.83","80.83","80.83","80.83","80.83","86.96","86.96","86.96","86.96","86.96","86.96","86.96","86.96","86.96","86.96","86.96","86.96","72.12","100.89","100.89","100.89","100.89","100.89","100.89","2125.13"
"Administration","Secretary of State","0000146","ELECTED OFFICIAL ALLOWANCE","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","6000.00"
"Administration","Secretary of State","0000146","HEALTH INSURANCE","398.93","398.93","398.93","398.93","398.93","399.38","399.38","399.38","399.38","399.38","399.38","399.38","399.38","399.38","399.38","399.38","399.38","396.23","1264.16","1264.16","1264.16","1264.16","1264.16","1264.16","14768.40"
"Administration","Secretary of State","0000146","PERS PENSION OBLIGATION BOND PAYMENT","445.46","445.46","445.46","445.46","398.92","398.92","398.92","398.92","398.92","398.92","398.92","398.92","398.92","398.92","398.92","398.92","398.92","398.92","402.50","385.00","385.00","385.00","385.00","385.00","9694.22"
"Administration","Secretary of State","0000146","PERS RETIREMENT","1281.87","1281.87","1281.87","1281.87","1281.87","1281.87","1281.87","1281.87","1281.87","1281.87","1281.87","1281.87","1281.87","1281.87","1281.87","1281.87","1281.87","1281.87","1293.36","1237.13","1237.13","1237.13","1237.13","1237.13","30552.67"
"Administration","Secretary of State","0000146","REGULAR EMPLOYEES SALARY","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6708.34","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","154291.75"
"Administration","Secretary of State","0000146","SOCIAL SECURITY & MEDICARE","524.34","524.32","524.33","524.32","524.32","524.30","524.30","524.30","524.30","524.30","524.30","524.30","524.30","524.29","524.31","524.30","524.29","546.01","507.42","506.74","506.75","506.74","506.75","506.75","12500.38"
"Administration","Secretary of State","0000146","WORKERS' BENEFIT FUND ASSESSMENT","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","3.10","2.82","2.96","2.96","2.09","2.09","2.09","68.43"
