"division","classification","position","title","_07_31_17","_08_31_17","_09_30_17","_10_31_17","_11_30_17","_12_31_17","_01_31_18","_02_28_18","_03_31_18","_4_30_18","_5_31_18","_06_30_18","_07_31_18","_08_31_18","sept18","_10_31_18","_11_30_2018","_12_31_2018","total"
"Archives","Electronic Publishing Design Specialist 1","2002003","DENTAL INSURANCE","92.65","92.65","92.65","92.65","92.65","91.62","91.62","91.62","91.62","91.62","91.62","91.62","91.62","91.62","91.62","91.62","91.62","93.45","1656.14"
"Archives","Electronic Publishing Design Specialist 1","2002003","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","38.30"
"Archives","Electronic Publishing Design Specialist 1","2002003","HEALTH INSURANCE","1072.63","1072.63","1072.63","1072.63","1072.63","1103.23","1103.23","1103.23","1103.23","1103.23","1103.23","1103.23","1103.23","1103.23","1103.23","1103.23","1103.23","1162.91","19764.82"
"Archives","Electronic Publishing Design Specialist 1","2002003","OVERTIME PAYMENTS",,,,,,,,,,,,"150.80",,,,,,,"150.80"
"Archives","Electronic Publishing Design Specialist 1","2002003","PERS PENSION OBLIGATION BOND PAYMENT","227.46","227.46","227.46","227.46","235.04","235.04","235.04","235.04","235.04","246.79","246.79","258.62","249.27","249.27","249.27","249.27","249.27","249.27","4332.86"
"Archives","Electronic Publishing Design Specialist 1","2002003","PERS RETIREMENT","903.77","903.77","903.77","903.77","903.78","903.77","903.77","903.77","903.77","948.96","948.96","994.43","958.48","958.48","958.48","958.48","958.48","958.48","16777.17"
"Archives","Electronic Publishing Design Specialist 1","2002003","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","2.95","58.20"
"Archives","Electronic Publishing Design Specialist 1","2002003","REGULAR EMPLOYEES SALARY","3791.00","3791.00","3791.00","3791.00","3791.00","3791.00","3791.00","3791.00","3791.00","3791.00","3791.00","3829.00","3829.00","3829.00","3829.00","3829.00","3829.00","3829.00","68504.00"
"Archives","Electronic Publishing Design Specialist 1","2002003","SOCIAL SECURITY & MEDICARE","282.39","282.40","282.38","282.40","282.40","283.14","283.13","283.13","283.13","297.64","297.63","312.23","300.69","300.69","300.68","300.70","300.70","300.24","5255.68"
"Archives","Electronic Publishing Design Specialist 1","2002003","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,"189.55","189.55","191.45","191.45","191.45","191.45","191.45","191.45","191.45","1719.25"
"Archives","Electronic Publishing Design Specialist 1","2002003","WORKERS' BENEFIT FUND ASSESSMENT","0.29","1.61","2.05","1.96","1.85","1.90","1.90","1.73","2.13","2.35","2.13","2.35","1.85","2.01","2.02","2.13","2.13","1.92","34.59"
"Archives","Supported Employment Worker","120719","WORKERS' BENEFIT FUND ASSESSMENT",,,,"0.04",,,"0.11","0.08","0.11",,,,,,,,,,"0.34"
"Archives","Electronic Publishing Design Specialist 2","0030020","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","17.00"
"Archives","Electronic Publishing Design Specialist 2","0030020","DENTAL INSURANCE","127.01","127.01","127.01","127.01","127.01","139.64","139.64","139.64","139.64","139.64","139.64","139.64","139.64","139.64","139.64","139.64","139.64","142.41","2453.14"
"Archives","Electronic Publishing Design Specialist 2","0030020","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","38.30"
"Archives","Electronic Publishing Design Specialist 2","0030020","HEALTH INSURANCE","1750.33","1750.33","1750.33","1750.33","1750.33","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","1964.13","2040.34","34361.55"
"Archives","Electronic Publishing Design Specialist 2","0030020","PERS PENSION OBLIGATION BOND PAYMENT","274.80","274.80","274.80","274.80","283.96","283.96","283.96","283.96","283.96","298.16","298.16","301.15","301.15","301.15","301.15","301.15","301.15","301.15","5223.37"
"Archives","Electronic Publishing Design Specialist 2","0030020","PERS RETIREMENT","1091.87","1091.87","1091.87","1091.87","1091.87","1091.87","1091.87","1091.87","1091.87","1146.47","1146.47","1157.98","1157.98","1157.98","1157.98","1157.98","1157.98","1157.98","20225.63"
"Archives","Electronic Publishing Design Specialist 2","0030020","REGULAR EMPLOYEES SALARY","4580.00","4580.00","4580.00","4580.00","4580.00","4580.00","4580.00","4580.00","4580.00","4580.00","4580.00","4626.00","4626.00","4626.00","4626.00","4626.00","4626.00","4626.00","82762.00"
"Archives","Electronic Publishing Design Specialist 2","0030020","SOCIAL SECURITY & MEDICARE","335.00","335.01","334.99","335.01","335.01","334.69","334.69","334.68","334.69","352.21","352.21","355.89","355.90","355.90","355.91","355.90","355.90","354.63","6208.22"
"Archives","Electronic Publishing Design Specialist 2","0030020","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,"229.00","229.00","231.30","231.30","231.30","231.30","231.30","231.30","231.30","2077.10"
"Archives","Electronic Publishing Design Specialist 2","0030020","WORKERS' BENEFIT FUND ASSESSMENT","1.39","1.54","2.32","2.32","1.34","1.97","2.27","2.09","2.01","1.97","1.62","2.28","1.43","1.87","1.96","1.61","1.61","2.14","34.58"
"Archives","Office Specialist 2","2103222","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,"0.95","0.95","0.95","0.85","3.70"
"Archives","Office Specialist 2","2103222","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,,,,,"2.14","2.14","2.14","2.14","8.56"
"Archives","Principle Executive Manager D","0045001","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","17.00"
"Archives","Principle Executive Manager D","0045001","DENTAL INSURANCE","88.91","88.91","88.91","88.91","88.91","87.92","87.92","87.92","87.92","87.92","87.92","87.92","87.92","87.92","87.92","87.92","87.92","89.67","1589.26"
"Archives","Principle Executive Manager D","0045001","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","38.30"
"Archives","Principle Executive Manager D","0045001","HEALTH INSURANCE","1225.23","1225.23","1225.23","1225.23","1225.23","1236.68","1236.68","1236.68","1236.68","1236.68","1236.68","1236.68","1236.68","1236.68","1236.68","1236.68","1236.68","1284.65","22250.96"
"Archives","Principle Executive Manager D","0045001","PERS PENSION OBLIGATION BOND PAYMENT","485.46","485.46","485.46","485.46","501.64","501.64","501.64","501.64","501.64","501.64","501.64","506.66","506.66","506.66","506.66","506.66","506.66","506.66","8999.94"
"Archives","Principle Executive Manager D","0045001","PERS RETIREMENT","1928.89","1928.89","1928.89","1928.89","1928.89","1928.89","1928.89","1928.89","1928.89","1928.89","1928.89","1948.20","1948.20","1948.20","1948.20","1948.20","1948.20","1948.20","34855.19"
"Archives","Principle Executive Manager D","0045001","REGULAR EMPLOYEES SALARY","8091.00","8091.00","8091.00","8091.00","8091.00","8091.00","8091.00","8091.00","8091.00","8091.00","8091.00","8172.00","8172.00","8172.00","8172.00","8172.00","8172.00","8172.00","146205.00"
"Archives","Principle Executive Manager D","0045001","SOCIAL SECURITY & MEDICARE","610.03","610.03","610.03","610.04","610.02","609.99","609.99","609.99","610.00","609.99","609.98","616.19","616.18","616.20","616.18","616.20","616.20","615.99","11023.21"
"Archives","Principle Executive Manager D","0045001","WORKERS' BENEFIT FUND ASSESSMENT","2.09","2.09","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.09","2.09","2.44","2.44","2.44","2.44","42.52"
"Archives","Principle Executive Manager D","2000009","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.89","17.72"
"Archives","Principle Executive Manager D","2000009","DENTAL INSURANCE","122.29","122.29","122.29","122.29","122.29","134.45","134.45","134.45","134.45","134.45","134.45","134.45","134.45","134.45","134.45","134.45","134.45","137.13","2361.98"
"Archives","Principle Executive Manager D","2000009","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","38.30"
"Archives","Principle Executive Manager D","2000009","HEALTH INSURANCE","1532.32","1532.32","1532.32","1532.32","1532.32","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1846.97","30535.09"
"Archives","Principle Executive Manager D","2000009","PERS PENSION OBLIGATION BOND PAYMENT","329.76","329.76","346.20","346.20","357.74","357.74","357.74","357.74","357.74","357.74","357.74","361.34","361.34","361.34","379.25","417.88","417.88","417.88","6573.01"
"Archives","Principle Executive Manager D","2000009","PERS RETIREMENT","922.23","922.23","968.21","968.21","968.21","968.21","968.21","968.21","968.21","968.21","968.21","977.94","977.94","977.94","1026.43","1130.97","1130.97","1130.97","17911.51"
"Archives","Principle Executive Manager D","2000009","REGULAR EMPLOYEES SALARY","5496.00","5496.00","5770.00","5770.00","5770.00","5770.00","5770.00","5770.00","5770.00","5770.00","5770.00","5828.00","5828.00","5828.00","6117.00","6740.00","6740.00","6740.00","106743.00"
"Archives","Principle Executive Manager D","2000009","SOCIAL SECURITY & MEDICARE","421.29","421.30","442.24","442.26","442.25","442.63","442.61","442.63","442.61","442.63","442.61","447.07","447.06","447.05","469.17","516.82","516.82","516.56","8185.62"
"Archives","Principle Executive Manager D","2000009","WORKERS' BENEFIT FUND ASSESSMENT","2.09","2.09","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.09","2.09","2.44","2.44","2.44","2.44","42.52"
"Archives","Principle Executive Manager G","2001002","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","17.00"
"Archives","Principle Executive Manager G","2001002","DENTAL INSURANCE","63.51","63.51","63.51","63.51","63.51","51.72","51.72","51.72","51.72","51.72","51.72","51.72","51.72","51.72","51.72","51.72","51.72","52.74","990.93"
"Archives","Principle Executive Manager G","2001002","HEALTH INSURANCE","875.16","875.16","875.16","875.16","875.16","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","727.46","755.66","13860.98"
"Archives","Principle Executive Manager G","2001002","PERS PENSION OBLIGATION BOND PAYMENT","682.44","682.44","682.44","682.44","705.19","705.19","705.19","705.19","705.19","705.19","705.19","712.26","712.26","712.26","712.26","712.26","712.26","712.26","12651.91"
"Archives","Principle Executive Manager G","2001002","PERS RETIREMENT","2711.56","2711.56","2711.56","2711.56","2711.56","2711.56","2711.56","2711.56","2711.56","2711.56","2711.56","2738.74","2738.74","2738.74","2738.74","2738.74","2738.74","2738.74","48998.34"
"Archives","Principle Executive Manager G","2001002","REGULAR EMPLOYEES SALARY","11374.00","11374.00","11374.00","11374.00","11374.00","11374.00","11374.00","11374.00","11374.00","11374.00","11374.00","11488.00","11488.00","11488.00","11488.00","11488.00","11488.00","11488.00","205530.00"
"Archives","Principle Executive Manager G","2001002","SOCIAL SECURITY & MEDICARE","861.68","861.68","861.69","861.68","367.79","862.33","862.33","862.32","862.33","862.33","862.33","871.04","871.05","871.05","871.05","402.89","402.89","870.88","14617.49"
"Archives","Principle Executive Manager G","2001002","WORKERS' BENEFIT FUND ASSESSMENT","2.09","2.09","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.09","2.09","2.44","2.44","2.44","2.44","42.52"
"Archives","Program Analyst 2","2108020","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.89","17.72"
"Archives","Program Analyst 2","2108020","DENTAL INSURANCE","122.29","122.29","122.29","122.29","122.29","134.45","134.45","134.45","134.45","134.45","134.45","134.45","134.45","134.45","134.45","134.45","134.45","137.13","2361.98"
"Archives","Program Analyst 2","2108020","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","38.30"
"Archives","Program Analyst 2","2108020","HEALTH INSURANCE","1586.89","1586.89","1586.89","1586.89","1586.89","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1890.58","31654.83"
"Archives","Program Analyst 2","2108020","PERS PENSION OBLIGATION BOND PAYMENT","302.59","302.59","302.59","302.59","320.19","327.71","327.71","327.71","327.71","343.32","343.32","346.73","346.73","346.73","346.73","355.29","355.29","363.85","5980.82"
"Archives","Program Analyst 2","2108020","PERS RETIREMENT","846.24","846.24","846.24","846.24","866.60","886.94","886.94","886.94","886.94","929.17","929.17","938.40","938.40","938.40","938.40","961.57","961.57","984.73","16295.96"
"Archives","Program Analyst 2","2108020","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","3.25","3.25","3.25","3.25","3.25","6.50","6.50","6.50","6.50","6.50","3.25","3.25","3.25","3.25","3.25","3.25","3.25","2.95","74.45"
"Archives","Program Analyst 2","2108020","REGULAR EMPLOYEES SALARY","4803.00","4803.00","4803.00","4803.00","4918.50","5034.00","5034.00","5034.00","5034.00","5022.58","5022.58","5072.46","5072.46","5072.46","5072.46","5197.68","5197.68","5322.89","90194.53"
"Archives","Program Analyst 2","2108020","SOCIAL SECURITY & MEDICARE","354.55","354.54","354.56","354.54","363.82","366.55","366.54","366.55","366.55","385.80","387.65","391.84","391.84","391.85","391.84","402.41","402.41","414.52","6797.80"
"Archives","Program Analyst 2","2108020","WORK OUT OF CLASS & LEADWORK","240.15","240.15","240.15","240.15","245.93","251.70","251.70","251.70","251.70","514.82","514.82","519.94","519.94","519.94","519.94","532.77","532.77","545.61","6921.05"
"Archives","Supported Employment Worker","120726","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,"54.92","67.44","28.90",,,,"151.26"
"Archives","Program Analyst 2","2108020","WORKERS' BENEFIT FUND ASSESSMENT","1.74","2.00","2.01","2.45","2.06","2.01","2.34","1.72","2.38","2.25","2.15","2.21","1.69","1.73","1.08","1.61","1.61","1.92","35.88"
"Archives","Program Analyst 4","0012036","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","17.00"
"Archives","Program Analyst 4","0012036","DENTAL INSURANCE","96.81","96.81","96.81","96.81","96.81","95.57","95.57","95.57","95.57","95.57","95.57","95.57","95.57","95.57","95.57","95.57","95.57","97.48","1728.37"
"Archives","Program Analyst 4","0012036","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","38.30"
"Archives","Program Analyst 4","0012036","HEALTH INSURANCE","396.23","396.23","396.23","396.23","396.23","402.50","402.50","402.50","402.50","402.50","402.50","402.50","402.50","402.50","402.50","402.50","402.50","403.08","7214.23"
"Archives","Program Analyst 4","0012036","PERS PENSION OBLIGATION BOND PAYMENT","478.93","478.93","478.93","478.93","494.89","494.89","494.89","494.89","494.89","494.89","494.89","499.71","499.71","499.71","499.71","499.71","499.71","499.71","8877.92"
"Archives","Program Analyst 4","0012036","PERS RETIREMENT","1902.94","1902.94","1902.94","1902.94","1902.94","1902.94","1902.94","1902.94","1902.94","1902.94","1902.94","1921.46","1921.46","1921.46","1921.46","1921.46","1921.46","1921.48","34382.58"
"Archives","Program Analyst 4","0012036","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,,,,,,,,,,,,,"2.95","2.95"
"Archives","Program Analyst 4","0012036","REGULAR EMPLOYEES SALARY","7381.00","7381.00","7381.00","7381.00","7381.00","7381.00","7381.00","7381.00","7381.00","7381.00","7381.00","7455.00","7455.00","7455.00","7455.00","7455.00","7455.00","7455.00","133376.00"
"Archives","Program Analyst 4","0012036","SOCIAL SECURITY & MEDICARE","609.05","609.06","609.07","609.05","609.06","609.04","609.04","609.04","609.04","609.03","609.04","614.99","614.98","614.99","614.99","614.99","614.99","613.01","11002.44"
"Archives","Program Analyst 4","0012036","WORK OUT OF CLASS & LEADWORK","369.05","369.05","369.05","369.05","369.05","369.05","369.05","369.05","369.05","369.05","369.05","372.75","372.75","372.75","372.75","372.75","372.75","372.75","6668.80"
"Archives","Program Analyst 4","0012036","WORKERS' BENEFIT FUND ASSESSMENT","1.60","1.91","2.27","2.00","1.54","1.89","2.17","1.78","2.30","0.74","2.25","1.55","2.14","1.90","1.64","2.06","2.06","1.97","34.14"
"Archives","Public Service Rep 3","0002004","BASIC LIFE INSURANCE - $5.000",,,,,,,"1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","1.00","0.90","11.90"
"Archives","Public Service Rep 3","0002004","DENTAL INSURANCE",,,,,,,"54.44","54.44","54.44","54.44","54.44","54.44","54.44","54.44","54.44","54.44","54.44","55.52","654.36"
"Archives","Public Service Rep 3","0002004","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,"2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","25.68"
"Archives","Public Service Rep 3","0002004","HEALTH INSURANCE",,,,,,,"680.56","680.56","680.56","680.56","680.56","680.56","680.56","680.56","680.56","680.56","680.56","707.28","8193.44"
"Archives","Public Service Rep 3","0002004","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,"153.64","156.05","158.47","158.47","158.47","160.08","160.08","160.08","160.08","160.08","160.08","160.08","1905.66"
"Archives","Public Service Rep 3","0002004","PERS RETIREMENT",,,,,,,"590.76","600.05","609.35","609.35","609.35","615.55","615.55","615.55","615.55","615.55","615.55","615.55","7327.71"
