"division","classification","position","title","_07_31_17","_08_31_17","_09_30_17","_10_31_17","_11_30_17","_12_31_17","_01_31_18","_02_28_18","_03_31_18","_04_30_18","_05_31_18","_06_30_18","_07_31_18","_08_31_18","_09_31_18","_10_31_18","_11_30_18","_12_31_18","_01_31_19","feb2019","a3_31_2019","_4_30_2019","a05_31_19","_6_30_2019"
"Administration","Supported Employment Worker","0004483","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,"96.49","226.44","213.73",,,,
"Administration","Supported Employment Worker","0004483","TEMPORARY EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,"1235.52","2882.88",,,,,
"Administration","Supported Employment Worker","0004483","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,,"0.88","2.06","1.83",,,,
"Administration","Supported Employment Worker","30712","PERS PENSION OBLIGATION BOND PAYMENT","77.76","92.52","35.28",,,,,,,,,,,,,,,,,,,,,
"Administration","Supported Employment Worker","30712","PERS RETIREMENT","217.47","258.75","98.67",,,,,,,,,,,,,,,,,,,,,
"Administration","Supported Employment Worker","30712","SOCIAL SECURITY & MEDICARE","99.15","117.96","44.98",,,,,,,,,,,,,,,,,,,,,
"Administration","Supported Employment Worker","30712","TEMPORARY EMPLOYEES SALARY","1296.00","1542.00","588.00",,,,,,,,,,,,,,,,,,,,,
"Administration","Supported Employment Worker","30712","WORKERS' BENEFIT FUND ASSESSMENT","1.29","1.62","0.69",,,,,,,,,,,,,,,,,,,,,
"Administration","Training & Development Specialist 2","4103404","BASIC LIFE INSURANCE - $5.000",,,,,,"0.99","0.99","0.99","0.99","0.99",,,,,,,,,,,,,,
"Administration","Training & Development Specialist 2","4103404","DENTAL INSURANCE",,,,,,"50.28","50.28","50.28","50.28","50.28",,,,,,,,,,,,,,
"Administration","Training & Development Specialist 2","4103404","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,"2.14","2.14","2.14","2.14","2.14","2.14",,,,,,,,,,,,,,
"Administration","Training & Development Specialist 2","4103404","HEALTH INSURANCE",,,,,,"674.54","674.54","674.54","674.54","674.54",,,,,,,,,,,,,,
"Administration","Training & Development Specialist 2","4103404","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,"375.47","375.47","375.47","393.82","393.82",,,,,,,,,,,,,,
"Administration","Training & Development Specialist 2","4103404","PERS RETIREMENT",,,,,,"1016.20","1016.20","1016.20","1065.87","1065.87",,,,,,,,,,,,,,
"Administration","Training & Development Specialist 2","4103404","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,"3.25","3.25","3.25","3.25","3.25",,,,,,,,,,,,,,
"Administration","Training & Development Specialist 2","4103404","REGULAR EMPLOYEES SALARY",,,,,"1651.64","6056.00","6056.00","6056.00","6352.00","6352.00",,,,,,,,,,,,,,
"Administration","Training & Development Specialist 2","4103404","SOCIAL SECURITY & MEDICARE",,,,,"126.35","458.48","458.47","458.48","481.13","481.12",,,,,,,,,,,,,,
"Administration","Training & Development Specialist 2","4103404","WORKERS' BENEFIT FUND ASSESSMENT",,,,,"0.45","2.44","2.44","2.44","2.44","2.44",,,,,,,,,,,,,,
"Administration","Training & Development Specialist 2","0026969","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,"0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.89","0.89","0.89","0.89","0.89","0.89","0.89"
"Administration","Training & Development Specialist 2","0026969","DENTAL INSURANCE",,,,,,,,,,,"50.28","50.28","50.28","50.28","50.28","50.28","50.28","103.96","103.96","103.96","103.96","103.96","103.96","103.96"
"Administration","Training & Development Specialist 2","0026969","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,"2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Training & Development Specialist 2","0026969","HEALTH INSURANCE",,,,,,,,,,,"674.54","674.54","674.54","674.54","674.54","674.54","674.54","1388.59","1388.59","1388.59","1388.59","1388.59","1388.59","1388.59"
"Administration","Training & Development Specialist 2","0026969","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,"393.82","397.79","397.79","397.79","573.96","441.57","417.68","417.68","417.68","447.17","469.70","469.70","469.70","469.70"
"Administration","Training & Development Specialist 2","0026969","PERS RETIREMENT",,,,,,,,,,,"1065.87","1076.60","1076.60","1076.60","1553.44","1195.10","1130.44","1130.44","1130.44","777.50","816.67","816.67","816.67","1117.42"
"Administration","Training & Development Specialist 2","0026969","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,,,,,,"3.25","3.25","3.25","3.25","3.25","3.25","3.25","2.95","2.95","2.95","2.95","2.95","2.95","2.95"
"Administration","Training & Development Specialist 2","0026969","REGULAR EMPLOYEES SALARY",,,,,,,,,,,"6352.00","6416.00","6416.00","6416.00","6416.01","6416.00","6416.00","6416.00","6416.00","6869.00","7215.00","7215.00","7215.00","7215.00"
"Administration","Training & Development Specialist 2","0026969","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,"481.12","489.46","486.02","486.01","703.40","540.04","510.56","508.94","512.37","545.33","573.11","573.12","573.12","573.11"
"Administration","Training & Development Specialist 2","0026969","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,,,"2841.60","706.18","320.80","320.80","320.80","343.45","360.75","360.75","360.75","360.75"
"Administration","Training & Development Specialist 2","0026969","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,"2.44","2.44","2.09","2.09","2.44","2.44","2.44","2.44","2.09","2.09","2.09","2.09","2.09","2.09"
"Archives","Archivist 1","0011744","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","0.85","0.85","0.85","0.85","0.85","0.85"
"Archives","Archivist 1","0011744","DENTAL INSURANCE","104.78","104.78","104.78","104.78","104.78","103.44","103.44","103.44","103.44","103.44","103.44","103.44","103.44","103.44","103.44","103.44","103.44","105.50","105.50","105.50","105.50","105.50","105.50","105.50"
"Archives","Archivist 1","0011744","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Archives","Archivist 1","0011744","HEALTH INSURANCE","1444.02","1444.02","1444.02","1444.02","1444.02","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1511.37","1511.37","1511.37","1511.37","1511.37","1511.37","1511.37"
"Archives","Archivist 1","0011744","PERS PENSION OBLIGATION BOND PAYMENT","302.04","302.04","302.04","302.04","312.11","312.11","312.11","312.11","312.11","327.48","327.48","330.77","330.77","330.77","330.77","330.77","330.77","330.77","330.77","371.79","371.79","390.21","390.21","390.21"
"Archives","Archivist 1","0011744","PERS RETIREMENT","1200.11","1200.11","1200.11","1200.11","1200.11","1200.11","1200.11","1200.11","1200.11","1259.23","1259.23","1271.86","1271.86","1271.86","1271.86","1271.86","1271.86","1271.86","1271.86","1069.78","1069.78","1122.80","1122.80","1334.89"
"Archives","Archivist 1","0011744","REGULAR EMPLOYEES SALARY","5034.00","5034.00","5034.00","5034.00","5034.00","5034.00","5034.00","5034.00","5034.00","5282.00","5282.00","5335.00","5335.00","5335.00","5335.00","5335.00","5335.00","5335.00","5335.00","5711.00","5711.00","5994.00","5994.00","5994.00"
"Archives","Archivist 1","0011744","SOCIAL SECURITY & MEDICARE","374.09","374.10","374.09","374.09","374.10","374.05","374.06","374.05","374.06","393.02","393.03","397.07","397.08","397.08","397.08","397.08","397.08","396.79","396.79","447.39","447.39","470.12","470.13","470.13"
"Archives","Archivist 1","0011744","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,,,,,,,,"285.55","285.55","299.70","299.70","299.70"
"Archives","Archivist 1","0011744","WORKERS' BENEFIT FUND ASSESSMENT","1.82","1.14","2.24","2.31","2.13","1.90","2.35","2.11","2.29","2.02","2.46","2.16","0.50","2.03","2.02","2.48","2.00","2.16","1.97","1.64","1.19","1.67","1.87","1.92"
"Archives","Archivist 1","0024484","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","0.85","0.85","0.85","0.85","0.85","0.85"
"Archives","Archivist 1","0024484","DENTAL INSURANCE","144.26","144.26","144.26","144.26","144.26","158.20","158.20","158.20","158.20","158.20","158.20","158.20","158.20","158.20","158.20","158.20","158.20","163.53","163.53","163.53","163.53","163.53","163.53","163.53"
"Archives","Archivist 1","0024484","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Archives","Archivist 1","0024484","HEALTH INSURANCE","1696.94","1696.94","1696.94","1696.94","1696.94","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1913.28","1969.27","1969.27","1969.27","1969.27","1969.27","1969.27","1969.27"
"Archives","Archivist 1","0024484","PERS PENSION OBLIGATION BOND PAYMENT","262.38","151.15","69.61","190.82","271.13","283.35","283.96","283.96","283.96","297.79","297.79","300.76","300.76","300.76","300.76","300.76","300.76","300.76","300.76","338.13","338.13","354.34","354.34","354.34"
"Archives","Archivist 1","0024484","PERS RETIREMENT","733.79","422.72","194.68","533.66","733.79","766.87","768.52","768.52","768.52","805.94","805.94","814.00","814.00","814.00","814.00","814.00","814.00","814.00","814.00","587.91","587.91","616.09","616.09","842.98"
"Archives","Archivist 1","0024484","REGULAR EMPLOYEES SALARY","4373.00","2519.23","1160.15","3180.36","4373.00","4570.14","4580.00","4580.00","4580.00","4803.00","4803.00","4851.00","4851.00","4851.00","4851.00","4851.00","4851.00","4851.00","4851.00","5194.00","5194.00","5443.00","5443.00","5443.00"
"Archives","Archivist 1","0024484","SOCIAL SECURITY & MEDICARE","328.79","186.97","83.00","237.56","328.78","343.53","344.29","344.30","344.29","361.35","361.35","365.02","365.02","365.02","365.03","365.02","365.02","364.54","364.53","410.64","410.65","430.64","430.65","430.65"
"Archives","Archivist 1","0024484","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,,,,,,,,"259.70","259.70","272.15","272.15","272.15"
"Archives","Archivist 1","0024484","WORKERS' BENEFIT FUND ASSESSMENT","1.81","0.92","0.05","1.40","1.93","1.50","2.13","1.77","2.10","2.23","1.96","2.05","1.60","1.73","1.68","2.26","1.86","1.72","1.82","1.40","1.11","1.92","1.70","1.78"
"Archives","Archivist 1","0038606","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99","0.99","0.99","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","0.85","0.85","0.85","0.85","0.85","0.85"
"Archives","Archivist 1","0038606","DENTAL INSURANCE","109.19","109.19","109.19","109.19","109.19","103.44","103.44","103.44","103.44","103.44","103.44","103.44","103.44","103.44","103.44","103.44","103.44","105.50","105.50","105.50","105.50","105.50","105.50","105.50"
"Archives","Archivist 1","0038606","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Archives","Archivist 1","0038606","HEALTH INSURANCE","1264.16","1264.16","1264.16","1264.16","1264.16","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1454.91","1511.37","1511.37","1511.37","1511.37","1511.37","1511.37","1511.37"
"Archives","Archivist 1","0038606","PERS PENSION OBLIGATION BOND PAYMENT","238.32","238.32","238.32","238.32","246.26","246.26","246.26","258.16","258.79","271.13","271.13","273.85","273.85","273.85","273.85","273.85","273.85","273.85","273.85","307.86","307.86","322.38","322.38","322.38"
"Archives","Archivist 1","0038606","PERS RETIREMENT","666.50","666.50","666.50","666.50","666.50","666.50","666.50","698.70","700.40","733.79","733.79","741.17","741.17","741.17","741.17","741.17","741.17","741.17","741.17","535.28","535.28","560.52","560.52","766.94"
"Archives","Archivist 1","0038606","REGULAR EMPLOYEES SALARY","3972.00","3972.00","3972.00","3972.00","3972.00","3972.00","3972.00","4163.90","4174.00","4373.00","4373.00","4417.00","4417.00","4417.00","4417.00","4417.00","4417.00","4417.00","4417.00","4729.00","4729.00","4952.00","4952.00","4952.00"
"Archives","Archivist 1","0038606","SOCIAL SECURITY & MEDICARE","304.13","304.14","304.13","304.14","304.14","298.92","298.92","313.60","314.36","329.60","329.60","332.96","332.96","332.96","332.96","332.96","332.96","332.73","332.72","374.68","374.69","392.59","392.59","392.60"
"Archives","Archivist 1","0038606","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,,,,,,,,"236.45","236.45","247.60","247.60","247.60"
"Archives","Office Specialist 2","0056878","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,,,,,,,,,"128.53","128.53","128.53","128.53"
"Archives","Archivist 1","0038606","WORKERS' BENEFIT FUND ASSESSMENT","1.74","2.02","2.23","2.13","1.96","1.67","2.35","1.97","2.21","2.24","2.49","1.86","1.29","2.03","2.02","2.66","1.78","2.21","1.92","1.73","1.91","2.11","1.82","1.92"
"Archives","Archivist 1","0015790","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","0.85","0.85","0.85","0.85","0.85","0.85"
"Archives","Archivist 1","0015790","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Archives","Archivist 1","0015790","HEALTH INSURANCE","386.05","386.05","386.05","386.05","386.05","394.28","394.28","394.28","394.28","394.28","394.28","394.28","394.28","394.28","394.28","394.28","394.28","386.15","386.15","386.15","386.15","386.15","386.15","386.15"
"Archives","Archivist 1","0015790","PERS PENSION OBLIGATION BOND PAYMENT","276.30","276.30","288.13","288.72","298.35","298.35","298.35","298.35","298.35","312.17","312.17","315.15","315.15","315.15","315.15","315.15","315.15","315.16","315.16","352.52","352.52","368.73","368.73","368.73"
"Archives","Archivist 1","0015790","PERS RETIREMENT","772.72","772.72","805.81","807.46","807.46","807.46","807.46","807.46","807.46","844.88","844.88","852.93","852.93","852.93","852.93","852.93","852.93","852.95","852.95","612.93","612.93","641.12","641.12","877.23"
"Archives","Archivist 1","0015790","REGULAR EMPLOYEES SALARY","4373.00","4373.00","4570.14","4580.00","4580.00","4580.00","4580.00","4580.00","4580.00","4803.00","4803.00","4851.00","4851.00","4851.00","4851.00","4851.00","4851.00","4851.00","4851.00","5194.00","5194.00","5443.00","5443.00","5443.00"
"Archives","Archivist 1","0015790","SOCIAL SECURITY & MEDICARE","352.28","352.28","367.36","368.13","368.11","368.09","368.08","368.08","368.09","385.14","380.71","384.23","384.23","384.22","384.23","384.23","384.23","384.26","384.27","430.37","430.38","450.37","450.38","450.37"
"Archives","Archivist 1","0015790","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,,,,,,,,"259.70","259.70","272.15","272.15","272.15"
"Archives","Archivist 1","0015790","WORKERS' BENEFIT FUND ASSESSMENT","1.85","1.94","1.56","2.55","1.74","1.76","2.25","1.79","1.98","2.13","2.16","2.00","1.83","2.04","1.89","2.43","1.67","1.89","1.06","1.63","1.49","1.88","1.65","1.73"
"Archives","Archivist 1","0102976","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,,,,,,,,"0.85","0.85"
"Archives","Archivist 1","0102976","DENTAL INSURANCE",,,,,,,,,,,,,,,,,,,,,,,"89.67","52.74"
"Archives","Archivist 1","0102976","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,,,,,,,,,,,,,"2.14","2.14"
"Archives","Archivist 1","0102976","HEALTH INSURANCE",,,,,,,,,,,,,,,,,,,,,,,"1284.65","755.66"
"Archives","Archivist 1","0102976","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,,,,,,,,,,,"569.56","569.56"
"Archives","Archivist 1","0102976","PERS RETIREMENT",,,,,,,,,,,,,,,,,,,,,,,"1638.86","1948.45"
"Archives","Archivist 1","0102976","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,,,,,,"8749.00","8749.00"
"Archives","Archivist 1","0102976","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,,,,,,"693.59","695.87"
"Archives","Archivist 1","0102976","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,,,,,,,,,,,"437.45","437.45"
"Archives","Archivist 1","0102976","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,,,,,,,"1.95","1.43"
"Archives","Archivist 2","0010397","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","0.85","0.85","0.85","0.85","0.85","0.85"
"Archives","Archivist 2","0010397","DENTAL INSURANCE","63.51","63.51","63.51","63.51","63.51","51.72","51.72","51.72","51.72","51.72","51.72","51.72","51.72","51.72","51.72","51.72","51.72","48.74","48.74","48.74","48.74","48.74","48.74","48.74"
"Archives","Archivist 2","0010397","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Archives","Archivist 2","0010397","HEALTH INSURANCE","1437.39","1437.39","1437.39","1437.39","1437.39","1446.69","1446.69","1446.69","1446.69","1446.69","1446.69","1446.69","1446.69","1446.69","1446.69","1446.69","1446.69","1502.90","1502.90","1502.90","1502.90","1502.90","1502.90","1502.90"
"Archives","Archivist 2","0010397","PERS PENSION OBLIGATION BOND PAYMENT","348.54","348.54","348.54","348.54","360.16","360.16","360.16","360.16","360.16","377.95","377.95","381.73","381.73","381.73","381.73","381.73","381.73","381.73","381.73","429.14","429.14","449.78","449.78","449.78"
"Archives","Archivist 2","0010397","PERS RETIREMENT","1384.87","1384.87","1384.87","1384.87","1384.87","1384.87","1384.87","1384.87","1384.87","1453.29","1453.29","1467.83","1467.83","1467.83","1467.83","1467.83","1467.83","1467.83","1467.83","1234.81","1234.81","1294.19","1294.19","1538.67"
"Archives","Archivist 2","0010397","REGULAR EMPLOYEES SALARY","5809.00","5809.00","5809.00","5809.00","5809.00","5809.00","5809.00","5809.00","5809.00","6096.00","6096.00","6157.00","6157.00","6157.00","6157.00","6157.00","6157.00","6157.00","6157.00","6592.00","6592.00","6909.00","6909.00","6909.00"
