"division","classification","position","title","_07_31_13","_08_31_13","_09_30_13","_10_31_13","_11_30_13","_12_31_13","_01_31_14","_02_28_14","_03_31_14","_04_30_14","_05_31_14","_06_30_14","_07_31_14","_08_31_14","_09_30_14","_10_31_14","_11_30_14","_12_31_14","_01_31_15","_02_28_15","_03_31_15","_04_30_15","_05_31_15","_06_30_15","total"
"Administration","Research Analyst 4","5103499","DENTAL INSURANCE",,,,,,,,,,,,,,,,,,"10.34","10.34","10.34","10.34","10.34","10.34","10.35","72.39"
"Administration","Research Analyst 4","5103499","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,,,,,,,,"0.16","0.17","0.16","0.16","0.16","0.17","0.17","1.15"
"Administration","Research Analyst 4","5103499","HEALTH INSURANCE",,,,,,,,,,,,,,,,,,"120.52","120.52","120.52","120.52","120.52","120.52","120.54","843.66"
"Administration","Research Analyst 4","5103499","OVERTIME PAYMENTS",,,,,,,,,,,,,,,,,,,,,,,,"33.84","33.84"
"Administration","Research Analyst 4","5103499","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,,,,,,"44.86","44.86","44.86","44.86","44.86","44.86","47.13","316.29"
"Administration","Research Analyst 4","5103499","PERS RETIREMENT",,,,,,,,,,,,,,,,,,"106.20","106.20","106.20","106.20","106.20","106.20","135.65","772.85"
"Administration","Research Analyst 4","5103499","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,"669.59","669.61","669.60","669.60","669.60","669.61","669.73","4687.34"
"Administration","Research Analyst 4","5103499","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,"49.93","49.93","49.93","49.93","49.93","49.94","52.53","352.12"
"Administration","Research Analyst 4","5103499","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,,"0.19","0.20","0.24","0.24","0.21","0.20","0.23","1.51"
"Administration","Research Analyst 4","5103499","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1001.89","1001.93","1001.95","1001.95","1001.92","1001.94","1070.27","7081.85"
"Administration","Secretary of State","0000146","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Administration","Secretary of State","0000146","DENTAL INSURANCE","99.49","99.49","99.49","99.49","99.49","98.18","98.18","98.18","98.18","98.18","98.18","98.18","98.18","98.18","98.18","98.18","98.18","101.31","101.31","101.31","80.83","80.83","80.83","80.83","2302.86"
"Administration","Secretary of State","0000146","ELECTED OFFICIAL ALLOWANCE","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","250.00","6000.00"
"Administration","Secretary of State","0000146","HEALTH INSURANCE","1011.58","1011.58","1011.58","1011.58","1011.58","1006.83","1006.83","1006.83","1006.83","1006.83","1006.83","1006.83","1006.83","1006.83","1006.83","1006.83","1006.83","1009.23","1009.23","1009.23","398.93","398.93","398.93","398.93","21763.27"
"Administration","Secretary of State","0000146","PERS PENSION OBLIGATION BOND PAYMENT","379.80","379.80","379.80","402.00","402.00","402.00","429.92","429.92","429.92","429.92","429.92","429.92","429.92","429.92","429.92","429.92","429.92","429.92","429.92","257.95","308.67","445.46","445.46","445.46","9837.36"
"Administration","Secretary of State","0000146","PERS RETIREMENT","951.60","951.60","951.60","951.60","951.60","951.60","1017.68","1017.68","1017.68","1017.68","1017.68","1017.68","1017.68","1017.68","1017.68","1017.68","1017.68","1017.68","1017.68","610.61","730.68","1054.48","1054.48","1281.87","23671.56"
"Administration","Secretary of State","0000146","REGULAR EMPLOYEES SALARY","6000.00","6000.00","6000.00","6000.00","6000.00","6000.00","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","6416.67","3850.00","4375.00","6416.67","6416.67","6416.67","146891.72"
"Archives","Public Service Rep 3","0002004","BASIC LIFE INSURANCE - $5.000",,,,,,,,"0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.97","0.97","0.97","0.97","0.97","0.97","0.97","16.29"
"Administration","Secretary of State","0000146","SOCIAL SECURITY & MEDICARE","474.99","474.99","474.98","474.99","474.98","475.01","506.89","506.89","506.87","506.89","506.89","506.88","506.89","506.89","506.88","506.89","506.89","506.86","506.86","310.52","368.14","524.33","524.32","524.32","11691.04"
"Administration","Secretary of State","0000146","WORKERS' BENEFIT FUND ASSESSMENT","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","71.04"
"Administration","Secretary of State","0000146","Total","9171.37","9171.37","9171.36","9193.57","9193.56","9187.53","9730.08","9730.08","9730.06","9730.08","9730.08","9730.07","9730.08","9730.08","9730.07","9730.08","9730.08","9735.58","9735.58","6393.53","6516.16","9174.61","9174.60","9401.99","222251.65"
"Administration","State Auditor 1","4103401","HEALTH INSURANCE",,,,,,,,,,,,,,,,,,,,,,"-12.88",,,"-12.88"
"Administration","State Auditor 1","4103401","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,,,,,"0.01",,,"0.01"
"Administration","State Auditor 1","4103401","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-12.87","0.00","0.00","-12.87"
"Administration","Supported Employment Worker","020692","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,"30.63","122.17","68.10","83.53",,,,,,,"304.43"
"Administration","Supported Employment Worker","020692","TEMPORARY EMPLOYEES SALARY",,,,,,,,,,,,,,,"400.40","1597.05","873.60","1092.00",,,,,,,"3963.05"
"Administration","Supported Employment Worker","020692","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,"0.75","3.00","1.63","2.04",,,,,,,"7.42"
"Administration","Supported Employment Worker","020692","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","431.78","1722.22","943.33","1177.57","0.00","0.00","0.00","0.00","0.00","0.00","4274.90"
"Administration","Supported Employment Worker","10694","OVERTIME PAYMENTS",,,,,,,,,,,,,,,,,,,,,"94.35","66.05","75.48","179.27","415.15"
"Administration","Supported Employment Worker","10694","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,,,,"176.59","126.79","166.02","180.68","650.08"
"Administration","Supported Employment Worker","10694","TEMPORARY EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,,,,"2214.08","1591.37","2094.57","2182.63","8082.65"
"Administration","Supported Employment Worker","10694","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,,,,,"3.08","2.21","2.91","3.11","11.31"
"Administration","Supported Employment Worker","10694","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2488.10","1786.42","2338.98","2545.69","9159.19"
"Administration","Supported Employment Worker","20682","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,"21.17","100.59","111.17","58.23",,,,,,,,,,,"291.16"
"Administration","Supported Employment Worker","20682","TEMPORARY EMPLOYEES SALARY",,,,,,,,,,,"276.80","1314.80","1453.20","761.20",,,,,,,,,,,"3806.00"
"Administration","Supported Employment Worker","20682","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,"0.54","2.58","2.86","1.50",,,,,,,,,,,"7.48"
"Administration","Supported Employment Worker","20682","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","298.51","1417.97","1567.23","820.93","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4104.64"
"Administration","Supported Employment Worker","30670","SOCIAL SECURITY & MEDICARE","70.69","79.44","75.40","103.00","85.49","65.73","34.81",,,,,,,,,,,,,,,,,,"514.56"
"Administration","Supported Employment Worker","30670","TEMPORARY EMPLOYEES SALARY","924.00","1038.40","985.60","1346.40","1117.60","859.20","455.00",,,,,,,,,,,,,,,,,,"6726.20"
"Administration","Supported Employment Worker","30670","WORKERS' BENEFIT FUND ASSESSMENT","1.79","2.01","1.90","2.60","2.16","1.63","0.85",,,,,,,,,,,,,,,,,,"12.94"
"Administration","Supported Employment Worker","30670","Total","996.48","1119.85","1062.90","1452.00","1205.25","926.56","490.66","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7253.70"
"Administration","Supported Employment Worker","30674","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,"45.95","50.12","16.71",,,,,,,,,,"31.85","144.63"
"Administration","Supported Employment Worker","30674","TEMPORARY EMPLOYEES SALARY",,,,,,,,,,,,"600.60","655.20","218.40",,,,,,,,,,"416.25","1890.45"
"Administration","Supported Employment Worker","30674","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,"1.13","1.22","0.41",,,,,,,,,,"0.77","3.53"
"Administration","Supported Employment Worker","30674","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","647.68","706.54","235.52","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","448.87","2038.61"
"Administration",,,"Subtotal","499077.31","508250.24","507199.51","475132.28","481714.59","483200.75","493560.56","516631.91","524587.82","505867.82","491588.90","497098.89","506248.55","510104.62","512244.90","516414.19","506078.64","529767.72","523540.31","526418.21","512379.30","519140.20","531753.43","535286.41","12213287.06"
"Archives","Archivist 1","2000006","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Archives","Archivist 1","2000006","DENTAL INSURANCE","107.71","107.71","107.71","107.71","107.71","106.31","106.31","106.31","106.31","106.31","106.31","106.31","106.31","106.31","106.31","106.31","106.31","109.70","109.70","109.70","109.70","109.70","109.70","109.70","2582.17"
"Archives","Archivist 1","2000006","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","39.60"
"Archives","Archivist 1","2000006","HEALTH INSURANCE","1355.37","1355.37","1355.37","1355.37","1355.37","1349.01","1349.01","1349.01","1349.01","1349.01","1349.01","1349.01","1349.01","1349.01","1349.01","1349.01","1349.01","1352.23","1352.23","1352.23","1352.23","1352.23","1352.23","1352.23","32430.58"
"Archives","Archivist 1","2000006","PERS PENSION OBLIGATION BOND PAYMENT","292.95","292.95","292.95","310.08","310.08","314.70","314.70","314.70","314.70","314.70","314.70","314.70","314.70","314.70","321.00","321.00","321.00","321.00","321.00","321.00","321.00","321.00","321.00","321.00","7541.31"
"Archives","Archivist 1","2000006","PERS RETIREMENT","734.00","734.00","734.00","734.00","734.00","744.94","744.94","744.94","744.94","744.94","744.94","744.94","744.94","744.94","759.85","759.85","759.85","759.85","759.85","759.85","759.85","759.85","759.85","923.70","18136.81"
"Archives","Archivist 1","2000006","REGULAR EMPLOYEES SALARY","4628.00","4628.00","4628.00","4628.00","4628.00","4697.00","4697.00","4697.00","4697.00","4697.00","4697.00","4697.00","4697.00","4697.00","4791.00","4791.00","4791.00","4791.00","4791.00","4791.00","4791.00","4791.00","4791.00","4791.00","113323.00"
"Archives","Archivist 1","2000006","SOCIAL SECURITY & MEDICARE","341.50","341.50","341.49","341.49","341.50","346.80","346.81","346.80","346.81","346.80","346.80","346.81","346.80","346.81","353.99","354.00","354.00","353.97","353.96","353.98","353.97","353.97","353.96","353.98","8368.50"
"Archives","Archivist 1","2000006","WORKERS' BENEFIT FUND ASSESSMENT","2.92","2.45","1.61","2.04","2.12","2.18","2.64","2.12","2.52","2.38","2.52","2.81","2.85","2.42","2.21","2.04","1.70","2.65","2.50","2.49","2.55","2.72","2.65","2.69","57.78"
"Archives","Archivist 1","2000006","Total","7465.05","7464.58","7463.73","7481.29","7481.38","7563.54","7564.01","7563.48","7563.89","7563.74","7563.88","7564.18","7564.21","7563.79","7685.97","7685.81","7685.47","7693.00","7692.84","7692.85","7692.90","7693.07","7692.99","7856.90","182502.55"
"Archives","Archivist 1","2000014","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Archives","Archivist 1","2000014","DENTAL INSURANCE","102.75","102.75","102.75","102.75","102.75","106.45","106.45","106.45","106.45","106.45","106.45","106.45","106.45","106.45","106.45","106.45","106.45","110.72","110.72","110.72","110.72","110.72","110.72","110.72","2566.19"
"Archives","Archivist 1","2000014","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","39.60"
"Archives","Archivist 1","2000014","HEALTH INSURANCE","1322.46","1322.46","1322.46","1322.46","1322.46","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","1369.19","32626.91"
"Archives","Archivist 1","2000014","PERS PENSION OBLIGATION BOND PAYMENT","210.92","210.92","210.92","223.24","223.24","237.05","237.05","237.05","237.05","237.05","237.05","237.05","237.05","237.05","241.80","241.80","241.80","252.83","253.33","253.33","253.33","253.33","253.33","253.33","5710.90"
"Archives","Archivist 1","2000014","PERS RETIREMENT","471.14","471.14","471.14","471.14","471.14","500.27","500.27","500.27","500.27","500.27","500.27","500.27","500.27","500.27","510.31","510.31","510.31","533.57","534.63","534.63","534.63","534.63","534.63","503.25","12099.03"
"Archives","Archivist 1","2000014","REGULAR EMPLOYEES SALARY","3332.00","3332.00","3332.00","3332.00","3332.00","3538.00","3538.00","3538.00","3538.00","3538.00","3538.00","3538.00","3538.00","3538.00","3609.00","3609.00","3609.00","3773.52","3781.00","3781.00","3781.00","3781.00","3781.00","3781.00","85788.52"
"Archives","Archivist 1","2000014","SOCIAL SECURITY & MEDICARE","251.37","251.38","251.38","251.36","251.38","266.93","266.93","266.93","266.93","266.93","266.94","266.92","266.94","266.92","272.37","272.36","272.36","284.93","285.50","285.51","285.50","285.50","285.50","285.51","6474.28"
"Archives","Archivist 1","2000014","WORKERS' BENEFIT FUND ASSESSMENT","2.38","2.51","2.60","3.25","1.95","2.09","2.86","2.39","2.64","2.36","2.59","2.45","2.58","2.55","2.74","2.94","2.26","2.39","2.58","2.38","2.85","2.72","2.35","2.79","61.20"
"Archives","Archivist 1","2000014","Total","5695.62","5695.76","5695.85","5708.80","5707.52","6022.58","6023.35","6022.88","6023.13","6022.85","6023.09","6022.93","6023.08","6023.03","6114.46","6114.65","6113.97","6329.75","6339.55","6339.36","6339.82","6339.69","6339.32","6308.39","145389.43"
"Archives","Archivist 1","2001003","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.97","0.97","0.97","0.97","0.97","0.97","0.97","22.94"
"Archives","Archivist 1","2001003","DENTAL INSURANCE","110.11","110.11","110.11","110.11","110.11","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","114.51","114.51","114.51","114.51","114.51","114.51","114.51","2656.40"
"Archives","Archivist 1","2001003","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","39.60"
"Archives","Archivist 1","2001003","HEALTH INSURANCE","1221.78","1221.78","1221.78","1221.78","1221.78","1215.76","1215.76","1215.76","1215.76","1215.76","1215.76","1215.76","1215.76","1215.76","1215.76","1215.76","1215.76","1232.18","1232.18","1232.18","1232.18","1232.18","1232.18","1232.18","29323.28"
"Archives","Archivist 1","2001003","PERS PENSION OBLIGATION BOND PAYMENT","292.95","292.95","292.95","310.08","310.08","314.70","314.70","314.70","314.70","314.70","314.70","314.70","314.70","314.70","321.00","321.00","321.00","321.00","321.00","321.00","321.00","321.00","321.00","354.33","7574.64"
"Archives","Archivist 1","2001003","PERS RETIREMENT","734.00","734.00","734.00","734.00","734.00","744.94","744.94","744.94","744.94","744.94","744.94","744.94","744.94","744.94","759.85","759.85","759.85","759.85","759.85","759.85","759.85","759.85","759.85","838.76","18051.87"
"Archives","Archivist 1","2001003","REGULAR EMPLOYEES SALARY","4628.00","4628.00","4628.00","4628.00","4628.00","4697.00","4697.00","4697.00","4697.00","4697.00","4697.00","4697.00","4697.00","4697.00","4791.00","4791.00","4791.00","4791.00","4791.00","4791.00","4791.00","4791.00","4791.00","5288.52","113820.52"
"Archives","Archivist 1","2001003","SOCIAL SECURITY & MEDICARE","350.22","350.22","350.22","350.21","350.22","354.90","354.89","354.89","354.90","354.90","354.89","354.89","354.90","354.90","362.08","362.09","362.08","364.24","364.23","364.23","364.24","364.23","364.24","402.29","8619.10"
"Archives","Archivist 1","2001003","WORKERS' BENEFIT FUND ASSESSMENT","1.09","2.60","2.36","2.94","2.22","1.82","2.45","2.14","2.28","2.82","2.50","2.01","2.65","2.52","2.57","2.99","2.06","1.32","2.48","2.32","2.58","2.62","1.99","2.09","55.42"
"Archives","Archivist 1","2001003","Total","7340.75","7342.26","7342.02","7359.72","7359.01","7440.41","7441.03","7440.72","7440.87","7441.41","7441.08","7440.59","7441.24","7441.11","7563.55","7563.98","7563.04","7586.72","7587.87","7587.71","7587.98","7588.01","7587.39","8235.30","180163.77"
"Archives","Archivist 1","2001005","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,"0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","8.55"
"Archives","Archivist 1","2001005","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,,,,,,"1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","14.85"
"Archives","Archivist 1","2001005","HEALTH INSURANCE",,,,,,,,,,,,,,,,"386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","3474.45"
