"the_geom","placeid","yearplaceid","city","state","citystate","year","month","docksuspended","dockclosed","docklesssuspended","docklessclosed","scootersuspended","scooterclosed","dockid","stationct","stationct_pct","stationct_bin","dockct","docknm","docknmsuspended","docklessct","docklessct_bin","docklessnm","docklessnmsuspended","scooterct","scooterct_bin","scooternm","scooternmsuspended","lat","lon","type","suspscooterct","closedscooterct","suspdocklessct","closeddocklessct","closeddockct","suspdockct","docknotes","docklessnotes","scooternotes","docksuspendednotes","docklesssuspendednotes","scootersuspendednotes","dockclosednotes","docklessclosednotes","scooterclosednotes"
"POINT (-71.064182 42.4564323)","MA00105","2020MA00105","Melrose","MA","Melrose, MA","2020","10",,,,"10/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.4564323","-71.064182",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-83.1763145 42.3222599)","MI00127","2020MI00127","Dearborn","MI","Dearborn, MI","2020","4",,,,,,,,"14","0.220091180631976","4","1","Dearborn",,"0","0",,,"0","0",,,"42.3222599","-83.1763145","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-123.033121 44.9391565)","MA00111","2020MA00111","Salem","MA","Salem, MA","2020","12",,"12/2020",,,,,,"0",,"0","0",,"Salem","0","0",,,"0","0",,,"44.9391565","-123.033121",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-72.9250518 41.3082138)","CT00240","2020CT00240","New Haven","CT","New Haven, CT","2020","1",,,,,,,,"30","0.471623958497092","4","1","Bike New Haven",,"0","0",,,"0","0",,,"41.3082138","-72.9250518","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-81.9320157 34.9498007)","SC00187","2020SC00187","Spartanburg","SC","Spartanburg, SC","2020","11",,,,,,,"23.0","6","0.094324791699418","4","1","Spartanburg Bcycle",,"0","0",,,"0","0",,,"34.9498007","-81.9320157","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-90.2428756 38.6319657)","MO00138","2020MO00138","St. Louis","MO","St. Louis, MO","2020","6",,,,,,,,"0",,"0","0",,,"0","0",,,"3","3","Bird, Lime, Spin",,"38.6319657","-90.2428756","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-81.9320157 34.9498007)","SC00187","2020SC00187","Spartanburg","SC","Spartanburg, SC","2020","2",,,,,,,"23.0","6","0.094324791699418","4","1","Spartanburg Bcycle",,"0","0",,,"0","0",,,"34.9498007","-81.9320157","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-97.5170536 35.4729886)","OK00173","2020OK00173","Oklahoma City","OK","Oklahoma City, OK","2020","1",,,,,,,"60.0","612","9.62112875334067","4","1","Spokies",,"0","0",,,"1","1","Lime",,"35.4729886","-97.5170536","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-89.3837613 43.074761)","WI00228","2020WI00228","Madison","WI","Madison, WI","2020","9",,,,,,,,"0","0.0","1","1","Madison Bcycle",,"0","0",,,"0","0",,,"43.074761","-89.3837613","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-81.6936813 41.4996562)","OH00165","2020OH00165","Cleveland","OH","Cleveland, OH","2020","3",,,,,"3/2020","3/2020",,"0",,"0","0",,,"0","0",,,"3","3","Bird, Lime, Spin","Bird, Lime, Spin","41.4996562","-81.6936813","E-scooters only","3","1","0","0","0","0",,,,,,,,,
"POINT (-119.9843482 38.9332411)","CA0034","2020CA0034","South Lake Tahoe","CA","South Lake Tahoe, CA","2020","9",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Lime (operates during summer only)",,"38.9332411","-119.9843482","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-86.1583502 39.7683331)","IN0087","2020IN0087","Indianapolis","IN","Indianapolis, IN","2020","6",,,,,,"6/2020","48.0","49","0.770319132211916","4","1","Indiana Pacers Bikeshare",,"0","0",,,"1","1","Bird","Lime","39.7683331","-86.1583502","Docked and e-scooters","0","1","0","0","0","0",,,,,,,,,
"POINT (-122.419906 37.7790262)","CA0026","2020CA0026","San Francisco","CA","San Francisco, CA","2020","11",,,,"11/2020",,,"42.0","490","7.703191322119165","4","1","Bay Area BikeShare (became Ford GoBike 06/28/2017 then became Bay Wheels 06/2019)",,"0","0",,"Jump","4","4","Jump, Lime, Scoot, Spin",,"37.7790262","-122.419906","Docked and e-scooters","0","0","1","0","0","0",,,"Jump acquired by Lime. Operated as Lime starting 05/2020",,,,,"Jump acquired by Lime. Operated as Lime starting 05/2020",
"POINT (-70.7548621 43.0702223)","NH00148","2020NH00148","Portsmouth","NH","Portsmouth, NH","2020","3","3/2020",,,,,,,"10","0.157207986165697","4","1","Portsmouth","Portsmouth","0","0",,,"0","0",,,"43.0702223","-70.7548621","Docked only","0","0","0","0","0","1",,,,,,,,,
"POINT (-121.493895 38.5810606)","CA0024","2020CA0024","Sacramento","CA","Sacramento, CA","2020","12",,,,,,,,"0",,"0","0",,,"1","1","Jump",,"4","4","Jump, Lime, Spin, Bird",,"38.5810606","-121.493895","Dockless and e-scooters","0","0","0","0","0","0",,"Jump acquired by Lime. Operated as Lime starting 05/2020","Jump acquired by Lime. Operated as Lime starting 05/2020",,,,,,
"POINT (-118.242766 34.0536909)","CA0019","2020CA0019","Los Angeles","CA","Los Angeles, CA","2020","11",,,,,,"11/2020","73.0","213","3.348530105329351","4","1","Metro Bike Share Los Angeles",,"0","0",,,"4","4","Lime, Bird, Lyft, Spin","Sherpa, Bolt","34.0536909","-118.242766","Docked and e-scooters","0","2","0","0","0","0",,,,,,,,,
"POINT (-72.9250518 41.3082138)","CT00240","2020CT00240","New Haven","CT","New Haven, CT","2020","3",,,,,,,"139.0","54","0.848923125294765","4","1","Bike New Haven",,"0","0",,,"0","0",,,"41.3082138","-72.9250518","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-90.2428756 38.6319657)","MO00138","2020MO00138","St. Louis","MO","St. Louis, MO","2020","11",,,,,,,,"0",,"0","0",,,"0","0",,,"3","3","Bird, Lime, Spin",,"38.6319657","-90.2428756","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-118.3963062 34.0696501)","CA0012","2020CA0012","Beverly Hills","CA","Beverly Hills, CA","2020","11",,,,,,,"81.0","10","0.157207986165697","4","1","Beverly Hills Bikeshare",,"0","0",,,"0","0",,,"34.0696501","-118.3963062","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-92.1040796 46.7207737)","WI00230","2020WI00230","Superior","WI","Superior, WI","2020","3",,,,,,,,"4","0.062883194466279","3","1","Superior",,"0","0",,,"0","0",,,"46.7207737","-92.1040796","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-90.0782127 29.9759983)","LA0094","2020LA0094","New Orleans","LA","New Orleans, LA","2020","11",,"11/2020",,,,,,"0",,"0","0",,"New Orleans Bikeshare","0","0",,,"0","0",,,"29.9759983","-90.0782127",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-95.2359496 38.9719384)","KS00244","2020KS00244","Lawrence","KS","Lawrence, KS","2020","9",,,,"9/2020",,,,"0",,"0","0",,,"0","0",,"Veoride (limited to designated parking zones)","0","0",,,"38.9719384","-95.2359496",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-118.396466 34.0211224)","CA0015","2020CA0015","Culver City","CA","Culver City, CA","2020","11",,,,,,"11/2020",,"0",,"0","0",,,"0","0",,,"1","1","Wheels","Lime, Bird","34.0211224","-118.396466","E-scooters only","0","2","0","0","0","0",,,,,,,,,
"POINT (-84.1916069 39.7589478)","OH00167","2020OH00167","Dayton","OH","Dayton, OH","2020","1",,,,,,,"47.0","27","0.424461562647383","4","1","Link Dayton Bcycle",,"0","0",,,"1","1","Spin",,"39.7589478","-84.1916069","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-84.2809332 30.4380832)","FL0063","2020FL0063","Tallahassee","FL","Tallahassee, FL","2020","1",,,,,,,,"0",,"0","0",,,"0","0",,,"3","3","Spin, Veoride, Bird",,"30.4380832","-84.2809332","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-111.044047 45.6794293)","MT00254","2020MT00254","Bozeman","MT","Bozeman, MT","2020","2",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Blink Rides",,"45.6794293","-111.044047","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-122.2713563 37.8044557)","CA0023","2020CA0023","Oakland","CA","Oakland, CA","2020","1",,,,,,,"42.0","490","7.703191322119165","4","1","Bay Area BikeShare (became Ford GoBike 06/28/2017 then became Bay Wheels 06/2019)",,"0","0",,,"4","4","Lime, Lyft, Bird, Clevr",,"37.8044557","-122.2713563","Docked and e-scooters","0","0","0","0","0","0","Station count is for entire docked bikeshare system.",,,,,,,,
"POINT (-77.02403709829767 38.9997621)","MD00122","2020MD00122","Silver Spring","MD","Silver Spring, MD","2020","6",,,,,,,,"0",,"0","0",,,"1","1","Lime",,"4","4","Bird, Lime, Spin, Lyft",,"38.9997621","-77.02403709829767","Dockless and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-82.458444 27.9477595)","FL0064","2020FL0064","Tampa","FL","Tampa, FL","2020","9",,,,,,,"33.0","110","1.72928784782267","4","1","Coast Bike Share",,"0","0",,,"4","4","Spin, Bird, Lime, Jump",,"27.9477595","-82.458444","Docked and e-scooters","0","0","0","0","0","0",,,"Jump acquired by Lime. Operated as Lime starting 05/2020",,,,,,
"POINT (-66.06699849918404 18.425383649547594)","PR00258","2020PR00258","San Juan","PR","San Juan, PR","2020","11",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Skootel",,"18.425383649547594","-66.06699849918404","E-scooters only","0","0","0","0","0","0",,,"Delayed grand opening from 02/2020 until 06/2020. Serves Rio Piedras, Condado areas.",,,,,,
"POINT (-97.3327459 32.753177)","TX00199","2020TX00199","Fort Worth","TX","Fort Worth, TX","2020","12",,,,,,,"10.0","45","0.707435937745638","4","1","Fort Worth Bcycle",,"0","0",,,"0","0",,,"32.753177","-97.3327459","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-106.8235606 39.1911128)","CO0038","2020CO0038","Aspen","CO","Aspen, CO","2020","10",,,,,,,"27.0","40","0.628831944662789","4","1","WEcycle",,"0","0",,,"0","0",,,"39.1911128","-106.8235606","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-157.855676 21.304547)","HI0072","2020HI0072","Honolulu","HI","Honolulu, HI","2020","11",,,,,,,"111.0","136","2.138028611853482","4","1","Hawaii Bikibike",,"0","0",,,"0","0",,,"21.304547","-157.855676","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-77.615214 43.157285)","NY00161","2020NY00161","Rochester","NY","Rochester, NY","2020","10",,,,"10/2020",,,,"0",,"0","0",,,"0","0",,"Pace","0","0",,,"43.157285","-77.615214",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-94.1574328 36.0625843)","AR00235","2020AR00235","Fayetteville","AR","Fayetteville, AR","2020","5",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Spin",,"36.0625843","-94.1574328","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (0 0)","MD00124","2020MD00124","Columbia and Ellicot City","MD","Columbia and Ellicot City, MD","2020","4","4/2020",,,,,,"141.0","9","0.141487187549128","4","1","Howard County Bikeshare","Howard County Bikeshare","0","0",,,"0","0",,,"0.0","0.0","Docked only","0","0","0","0","0","1","Operates in both Columbia and Ellicot City, MD",,,"Operates in both Columbia and Ellicot City, MD",,,"Operates in both Columbia and Ellicot City, MD",,
"POINT (-97.7436995 30.2711286)","TX00194","2020TX00194","Austin","TX","Austin, TX","2020","6",,,,,,"6/2020",,"92","1.446313472724414","4","2","Domain, Austin B-cycle",,"1","1","Jump",,"3","3","Lime, Spin, Bird","Jump, Lyft","30.2711286","-97.7436995","All micro","0","2","0","0","0","0","Jump acquired by Lime. Operated as Lime starting 05/2020, Jump acquired by Lime. Operated as Lime starting 05/2020","Jump acquired by Lime. Operated as Lime starting 05/2020",,,,,,,"Jump acquired by Lime. Operated as Lime starting 05/2020"
"POINT (-157.855676 21.304547)","HI0072","2020HI0072","Honolulu","HI","Honolulu, HI","2020","8",,,,,,,"111.0","136","2.138028611853482","4","1","Hawaii Bikibike",,"0","0",,,"0","0",,,"21.304547","-157.855676","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-95.2359496 38.9719384)","KS00244","2020KS00244","Lawrence","KS","Lawrence, KS","2020","3",,,,"3/2020",,,,"0",,"0","0",,,"0","0",,"Veoride (limited to designated parking zones)","0","0",,,"38.9719384","-95.2359496",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-88.241194 40.1157948)","IL00245","2020IL00245","Champaign-Urbana","IL","Champaign-Urbana, IL","2020","3",,,,,,,,"0",,"0","0",,,"1","1","Veoride",,"0","0",,,"40.1157948","-88.241194","Dockless only","0","0","0","0","0","0",,,,,,,,,
"POINT (-96.7077751 40.8088861)","NE00145","2020NE00145","Lincoln","NE","Lincoln, NE","2020","3",,,,,,,,"0","0.0","1","1","BikeLNK",,"0","0",,,"0","0",,,"40.8088861","-96.7077751","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-76.492786 38.9786401)","MD00116","2020MD00116","Annapolis","MD","Annapolis, MD","2020","12",,,,"12/2020",,,,"0",,"0","0",,,"0","0",,"Pace","0","0",,,"38.9786401","-76.492786",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-87.922497 43.0349931)","WI00229","2020WI00229","Milwaukee","WI","Milwaukee, WI","2020","8",,,,,,,"50.0","69","1.084735104543311","4","1","Bublr Bikes",,"0","0",,,"0","0",,,"43.0349931","-87.922497","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-89.9668758 35.1335022)","TN00191","2020TN00191","Memphis","TN","Memphis, TN","2020","7",,,,,,,"118.0","80","1.257663889325578","4","1","Explore",,"0","0",,,"3","3","Bird, Spin, Ojo",,"35.1335022","-89.9668758","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-88.33308822099423 31.9868295)","MA00107","2020MA00107","Needham","MA","Needham, MA","2020","2",,,,"2/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"31.9868295","-88.33308822099423",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-118.396466 34.0211224)","CA0015","2020CA0015","Culver City","CA","Culver City, CA","2020","8",,,,,,"8/2020",,"0",,"0","0",,,"0","0",,,"1","1","Wheels","Lime, Bird","34.0211224","-118.396466","E-scooters only","0","2","0","0","0","0",,,,,,,,,
"POINT (-70.7548621 43.0702223)","NH00148","2020NH00148","Portsmouth","NH","Portsmouth, NH","2020","9",,"9/2020",,,,,,"0",,"0","0",,"Portsmouth","0","0",,,"0","0",,,"43.0702223","-70.7548621",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-78.8783922 42.8867166)","NY00157","2020NY00157","Buffalo","NY","Buffalo, NY","2020","3",,,,,,,"76.0","90","1.414871875491275","4","1","Reddy Bikes",,"0","0",,,"0","0",,,"42.8867166","-78.8783922","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-88.3147539 41.7571701)","IL0077","2020IL0077","Aurora","IL","Aurora, IL","2020","6",,"6/2020",,,,,,"0",,"0","0",,"Aurora","0","0",,,"0","0",,,"41.7571701","-88.3147539",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-123.033121 44.9391565)","MA00111","2020MA00111","Salem","MA","Salem, MA","2020","5",,,,,,,,"17","0.267253576481685","4","1","Salem",,"0","0",,,"0","0",,,"44.9391565","-123.033121","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-97.1413417 33.1838787)","TX00243","2020TX00243","Denton","TX","Denton, TX","2020","3",,,,,,,,"0",,"0","0",,,"1","1","Veoride",,"0","0",,,"33.1838787","-97.1413417","Dockless only","0","0","0","0","0","0",,,,,,,,,
"POINT (-95.677556 39.049011)","KS0090","2020KS0090","Topeka","KS","Topeka, KS","2020","6",,,,,,,,"204","3.207042917780224","4","1","Topeka Metro Bikes",,"0","0",,,"0","0",,,"39.049011","-95.677556","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-111.9260184 33.4942189)","AZ007","2020AZ007","Scottsdale","AZ","Scottsdale, AZ","2020","12",,,,"12/2020",,"12/2020",,"0",,"0","0",,,"0","0",,"Lime","2","2","Bird, Spin","Lime, Wheels","33.4942189","-111.9260184","E-scooters only","0","2","1","0","0","0",,,,,,,,,
"POINT (-122.2941914 37.5164926)","MA0097","2020MA0097","Belmont","MA","Belmont, MA","2020","2",,,,"2/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"37.5164926","-122.2941914",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-88.0848929 30.6867339)","AL00250","2020AL00250","Mobile","AL","Mobile, AL","2020","10",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Gotcha",,"30.6867339","-88.0848929","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-105.1019287 40.1672117)","CO0045","2020CO0045","Longmont","CO","Longmont, CO","2020","1",,,,,,,,"10","0.157207986165697","4","1","Longmont",,"0","0",,,"0","0",,,"40.1672117","-105.1019287","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-71.1061639 42.4184296)","MA00104","2020MA00104","Medford","MA","Medford, MA","2020","12",,,,"12/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.4184296","-71.1061639",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-83.5378173 41.6529143)","OH00171","2020OH00171","Toledo","OH","Toledo, OH","2020","7",,,,,,,"126.0","17","0.267253576481685","4","1","ToleGo",,"0","0",,,"1","1","Lime",,"41.6529143","-83.5378173","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-72.505714 42.3685658)","MA00249","2020MA00249","Amherst","MA","Amherst, MA","2020","4","4/2020",,,,,,"139.0","54","0.848923125294765","4","1","ValleyBike","ValleyBike","0","0",,,"0","0",,,"42.3685658","-72.505714","Docked only","0","0","0","0","0","1","Delayed season opening until 07/2020. Serves Amherst, Easthampton, Holyoke, Northampton, and South Hadley, MA",,,"Delayed season opening until 07/2020. Serves Amherst, Easthampton, Holyoke, Northampton, and South Hadley, MA",,,"Delayed season opening until 07/2020. Serves Amherst, Easthampton, Holyoke, Northampton, and South Hadley, MA",,
"POINT (-84.3902644 33.7489924)","GA0066","2020GA0066","Atlanta","GA","Atlanta, GA","2020","5",,,,,"5/2020","5/2020","77.0","114","1.792171042288949","4","1","Relay Bike Share",,"0","0",,,"2","2","Bird, Jump","Bird, Jump","33.7489924","-84.3902644","Docked and e-scooters","2","1","0","0","0","0",,,"Jump acquired by Lime. Operated as Lime starting 05/2020",,,"Jump acquired by Lime. Operated as Lime starting 05/2020",,,
"POINT (-117.0991967 32.6781085)","CA0022","2020CA0022","National City","CA","National City, CA","2020","10",,,,"10/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"32.6781085","-117.0991967",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-81.3790304 28.5421109)","FL0061","2020FL0061","Orlando","FL","Orlando, FL","2020","3",,,,"3/2020","3/2020",,,"0",,"0","0",,,"1","1","HOPR","Lime","4","4","Lime, Wheels, Bird, Lynx","Lime, Wheels, Bird, Lynx","28.5421109","-81.3790304","Dockless and e-scooters","4","0","1","0","0","0",,,,,,,,,
"POINT (-66.06699849918404 18.425383649547594)","PR00258","2020PR00258","San Juan","PR","San Juan, PR","2020","2",,,,,,,,"0",,"0","0",,,"0","0",,,"0","0",,,"18.425383649547594","-66.06699849918404",,"0","0","0","0","0","0",,,,,,,,,
"POINT (-111.8867975 40.7596198)","UT00210","2020UT00210","Salt Lake City","UT","Salt Lake City, UT","2020","2",,,,,,,"15.0","46","0.723156736362207","4","1","GreenBikes",,"0","0",,,"4","4","Bird, Lime, Spin, LINK",,"40.7596198","-111.8867975","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-89.5891008 40.6938609)","IL0080","2020IL0080","Peoria","IL","Peoria, IL","2020","8",,"8/2020",,,,,,"0",,"0","0",,"Peoria","0","0",,,"0","0",,,"40.6938609","-89.5891008",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-82.458444 27.9477595)","FL0064","2020FL0064","Tampa","FL","Tampa, FL","2020","1",,,,,,,"33.0","110","1.72928784782267","4","1","Coast Bike Share",,"0","0",,,"4","4","Spin, Bird, Lime, Jump",,"27.9477595","-82.458444","Docked and e-scooters","0","0","0","0","0","0",,,"Jump acquired by Lime. Operated as Lime starting 05/2020",,,,,,
"POINT (-118.542586 34.3916641)","CA0031","2020CA0031","Santa Clarita","CA","Santa Clarita, CA","2020","2",,,,,,,,"0",,"0","0",,,"1","1","Pace",,"0","0",,,"34.3916641","-118.542586","Dockless only","0","0","0","0","0","0",,,,,,,,,
"POINT (-91.66494002179422 41.9826965)","IA00234","2020IA00234","Cedar, Rapids","IA","Cedar, Rapids, IA","2020","9",,,,,,,,"0",,"0","0",,,"1","1","Veoride",,"1","1","Veoride",,"41.9826965","-91.66494002179422","Dockless and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-104.984862 39.7392364)","CO0042","2020CO0042","Denver","CO","Denver, CO","2020","11",,"11/2020",,,,,,"0",,"0","0",,"Denver Bcycle","2","2","Jump, Lime",,"5","4","Lime, Lyft, Razor, Bird, Spin",,"39.7392364","-104.984862","Dockless and e-scooters","0","0","0","0","1","0",,"Jump acquired by Lime. Operated as Lime starting 05/2020",,,,,,,
"POINT (-80.2683838 25.72149)","FL0048","2020FL0048","Coral Gables","FL","Coral Gables, FL","2020","7",,,,,"7/2020",,,"0",,"0","0",,,"0","0",,,"2","2","Bird, Spin","Bird, Spin","25.72149","-80.2683838","E-scooters only","2","0","0","0","0","0",,,,,,,,,
"POINT (-79.9900861 40.4416941)","PA00182","2020PA00182","Pittsburgh","PA","Pittsburgh, PA","2020","2",,,,,,,"29.0","100","1.572079861656972","4","1","Healthy Ride",,"0","0",,,"0","0",,,"40.4416941","-79.9900861","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-77.0365427 38.8950368)","DC0046","2020DC0046","Washington","DC","Washington, DC","2020","5",,,,,,,"56.0","596","9.369595975475555","4","1","Capital Bikeshare",,"1","1","Jump",,"8","4","Jump, Lyft, Lime, Skip, Spin, Bird, Bolt, Razor",,"38.8950368","-77.0365427","All micro","0","0","0","0","0","0",,"Jump acquired by Lime. Operated as Lime starting 05/2020","Jump acquired by Lime. Operated as Lime starting 05/2020",,,,,,
"POINT (-71.2092214 42.3370414)","MA00108","2020MA00108","Newton","MA","Newton, MA","2020","8",,,,"8/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.3370414","-71.2092214",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-118.4912273 34.0194704)","CA0033","2020CA0033","Santa Monica","CA","Santa Monica, CA","2020","4",,,,"4/2020",,"4/2020",,"90","1.414871875491275","4","1","Breeze",,"0","0",,"Jump, Lime","3","3","Jump, Bird, Lyft","Lime","34.0194704","-118.4912273","Docked and e-scooters","0","1","2","0","0","0",,,"Jump acquired by Lime. Operated as Lime starting 05/2020",,,,,"Jump acquired by Lime. Operated as Lime starting 05/2020",
"POINT (-88.9939147 40.4797828)","IL0078","2020IL0078","Bloomington","IL","Bloomington, IL","2020","11",,"11/2020",,,,,,"0",,"0","0",,"Normal (Bikeshare 309)","0","0",,,"0","0",,,"40.4797828","-88.9939147",,"0","0","0","0","1","0",,,,,,,,,
