"yearstart","yearend","locationabbr","locationdesc","datasource","class","topic","question","data_value_unit","data_value_type","data_value","data_value_alt","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","sample_size","total","gender","grade","race_ethnicity","geolocation","classid","topicid","questionid","datavaluetypeid","locationid","stratificationcategory1","stratification1","stratificationcategoryid1","stratificationid1"
"2003","2003","OK","Oklahoma","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","15.6","15.6",,,"12.9","18.8","658",,"Female",,,"
,  
(35.472031356, -97.521070214)","OWS","OWS1","Q039","VALUE","40","Gender","Female","GEN","FEMALE"
"2015","2015","AK","Alaska","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","15.4","15.4",,,"12.7","18.6","650",,,,"Non-Hispanic White","
,  
(64.845079957001, -147.722059036)","OWS","OWS1","Q039","VALUE","02","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2019","2019","NH","New Hampshire","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","12.7","12.7",,,"11.3","14.2","3136",,,"11th",,"
,  
(43.655950113, -71.50036092)","OWS","OWS1","Q038","VALUE","33","Grade","11th","GRADE","GRADE11"
"2019","2019","GU","Guam","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"American Indian/Alaska Native","
,  
(13.444304, 144.793731)","OWS","OWS1","Q038","VALUE","66","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2007","2007","TN","Tennessee","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"American Indian/Alaska Native","
,  
(35.68094058, -85.774490914)","FV","FV1","Q021","VALUE","47","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2009","2009","PA","Pennsylvania","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","28","28",,,"24.2","32.2","534",,,"10th",,"
,  
(40.793730152, -77.860700294)","PA","PA1","Q048","VALUE","42","Grade","10th","GRADE","GRADE10"
"2019","2019","MD","Maryland","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","24.8","24.8",,,"23.7","25.9","1881",,"Male",,,"
,  
(39.290580964, -76.609260111)","PA","PA1","Q048","VALUE","24","Gender","Male","GEN","MALE"
"2019","2019","GU","Guam","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","47.5","47.5",,,"39.8","55.2","168",,,"10th",,"
,  
(13.444304, 144.793731)","FV","FV1","Q020","VALUE","66","Grade","10th","GRADE","GRADE10"
"2009","2009","AZ","Arizona","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","19.9","19.9",,,"13.5","28.5","109",,,,"American Indian/Alaska Native","
,  
(34.86597028, -111.763811277)","PA","PA1","Q048","VALUE","04","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2007","2007","AR","Arkansas","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Asian","
,  
(34.748650124, -92.274490743)","SD","SD1","Q058","VALUE","05","Race/Ethnicity","Asian","RACE","RACEASN"
"2005","2005","MI","Michigan","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","9.6","9.6",,,"6.1","14.7","972",,,"9th",,"
,  
(44.661319543001, -84.71439027)","OWS","OWS1","Q038","VALUE","26","Grade","9th","GRADE","GRADE09"
"2001","2001","NC","North Carolina","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","34.4","34.4",,,"28.9","40.3","2220","Total",,,,"
,  
(35.466220975, -79.159250463)","PA","PA1","Q049","VALUE","37","Total","Total","OVR","OVERALL"
"2019","2019","RI","Rhode Island","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","22.3","22.3",,,"14.5","32.7","257",,,"12th",,"
,  
(41.708280193, -71.522470314)","PA","PA1","Q048","VALUE","44","Grade","12th","GRADE","GRADE12"
"2019","2019","MO","Missouri","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","17.4","17.4",,,"14","21.4","313",,,"10th",,"
,  
(38.635790776, -92.566300053)","TV","TV1","Q059","VALUE","29","Grade","10th","GRADE","GRADE10"
"2019","2019","OK","Oklahoma","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","41.6","41.6",,,"30.8","53.3","102",,,,"Non-Hispanic Black","
,  
(35.472031356, -97.521070214)","TV","TV1","Q059","VALUE","40","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2019","2019","WI","Wisconsin","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","17.5","17.5",,,"14.6","20.9","865",,"Female",,,"
,  
(44.393191174, -89.816370742)","OWS","OWS1","Q039","VALUE","55","Gender","Female","GEN","FEMALE"
"2015","2015","AR","Arkansas","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","19.3","19.3",,,"14.7","24.8","408",,,,"Hispanic","
,  
(34.748650124, -92.274490743)","OWS","OWS1","Q038","VALUE","05","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2017","2017","AZ","Arizona","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","14.7","14.7",,,"10.7","19.9","1033",,"Female",,,"
,  
(34.86597028, -111.763811277)","SD","SD1","Q058","VALUE","04","Gender","Female","GEN","FEMALE"
"2007","2007","SC","South Carolina","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"Asian","
,  
(33.998821303, -81.045371207)","OWS","OWS1","Q039","VALUE","45","Race/Ethnicity","Asian","RACE","RACEASN"
"2019","2019","US","National","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","23.8","23.8",,,"17.4","31.7","1543",,,,"Non-Hispanic Black",,"PA","PA1","Q049","VALUE","59","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2003","2003","NE","Nebraska","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","10.4","10.4",,,"9","12","2862","Total",,,,"
,  
(41.641040988001, -99.365720623)","OWS","OWS1","Q038","VALUE","31","Total","Total","OVR","OVERALL"
"2007","2007","NH","New Hampshire","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","20.4","20.4",,,"15.5","26.4","753",,"Male",,,"
,  
(43.655950113, -71.50036092)","PA","PA1","Q049","VALUE","33","Gender","Male","GEN","MALE"
"2015","2015","CA","California","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","26.7","26.7",,,"16.1","40.7","101",,,,"2 or more races","
,  
(37.638640123, -120.999999538)","FV","FV1","Q020","VALUE","06","Race/Ethnicity","2 or more races","RACE","RACE2PLUS"
"2009","2009","NH","New Hampshire","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"2 or more races","
,  
(43.655950113, -71.50036092)","TV","TV1","Q059","VALUE","33","Race/Ethnicity","2 or more races","RACE","RACE2PLUS"
"2015","2015","NY","New York","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","45.8","45.8",,,"42.4","49.2","4211",,"Male",,,"
,  
(42.827001032, -75.543970427)","FV","FV1","Q020","VALUE","36","Gender","Male","GEN","MALE"
"2019","2019","MI","Michigan","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"American Indian/Alaska Native","
,  
(44.661319543001, -84.71439027)","PA","PA1","Q049","VALUE","26","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2009","2009","WY","Wyoming","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","26","26",,,"24.1","28","2130",,,,"Non-Hispanic White","
,  
(43.235541343, -108.109830353)","SD","SD1","Q058","VALUE","56","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2005","2005","MD","Maryland","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","41.3","41.3",,,"37.5","45.3","1393","Total",,,,"
,  
(39.290580964, -76.609260111)","FV","FV1","Q020","VALUE","24","Total","Total","OVR","OVERALL"
"2009","2009","GA","Georgia","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","39.8","39.8",,,"35.2","44.6","857",,"Male",,,"
,  
(32.839681093, -83.627580346)","FV","FV1","Q020","VALUE","13","Gender","Male","GEN","MALE"
"2005","2005","NJ","New Jersey","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","29","29",,,"21.7","37.6","350",,,"11th",,"
,  
(40.130570048, -74.273691288)","TV","TV1","Q059","VALUE","34","Grade","11th","GRADE","GRADE11"
"2005","2005","HI","Hawaii","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","22.7","22.7",,,"17.6","28.7","203",,,,"Non-Hispanic White","
,  
(21.304850435, -157.857749403)","TV","TV1","Q059","VALUE","15","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2003","2003","UT","Utah","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","20.5","20.5",,,"13.8","29.2","315",,,"10th",,"
,  
(39.360700171, -111.587130635)","TV","TV1","Q059","VALUE","49","Grade","10th","GRADE","GRADE10"
"2019","2019","VA","Virginia","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","18.2","18.2",,,"15.1","21.8","822",,,,"Hispanic","
,  
(37.542680674, -78.457890463)","PA","PA1","Q048","VALUE","51","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2009","2009","MT","Montana","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","9.2","9.2",,,"7.3","11.5","870",,"Female",,,"
,  
(47.066528972, -109.424420645)","OWS","OWS1","Q039","VALUE","30","Gender","Female","GEN","FEMALE"
"2005","2005","VT","Vermont","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","12.6","12.6",,,"7.1","21.3","5748",,,,"Non-Hispanic White","
,  
(43.625381239, -72.517640791)","PA","PA1","Q049","VALUE","50","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2019","2019","WV","West Virginia","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","24.4","24.4",,,"21","28","300",,,"11th",,"
,  
(38.665510202, -80.712640135)","SD","SD1","Q058","VALUE","54","Grade","11th","GRADE","GRADE11"
"2005","2005","GA","Georgia","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","43.3","43.3",,,"40.2","46.5","1676","Total",,,,"
,  
(32.839681093, -83.627580346)","FV","FV1","Q020","VALUE","13","Total","Total","OVR","OVERALL"
"2019","2019","IL","Illinois","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","16.4","16.4",,,"13.8","19.3","1463",,"Male",,,"
,  
(40.485010283, -88.997710178)","TV","TV1","Q059","VALUE","17","Gender","Male","GEN","MALE"
"2007","2007","TN","Tennessee","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","35.3","35.3",,,"26.6","45","123",,,,"Hispanic","
,  
(35.68094058, -85.774490914)","FV","FV1","Q021","VALUE","47","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2019","2019","OH","Ohio","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value",,,"-","Data not available because sample size is insufficient or data not reported.",,,,,,,"American Indian/Alaska Native","
,  
(40.060210141, -82.404260056)","OWS","OWS1","Q038","VALUE","39","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
