"yearstart","yearend","locationabbr","locationdesc","datasource","topic","category","question","response","age","gender","raceethnicity","riskfactor","riskfactorresponse","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","numerator","sample_size","locationid","topicid","categoryid","questionid","responseid","datavaluetypeid","ageid","genderid","raceethnicityid","riskfactorid","riskfactorresponseid","geolocation"
"2016","2016","ND","North Dakota","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","40-64 years","All genders","All races","All participants","All participants","%","Age-adjusted Prevalence","2.81",,,"2.01","3.89",,"6000","38","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE4064","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-100.5 47.5)"
"2018","2018","WV","West Virginia","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","Male","All races","All participants","All participants","%","Crude Prevalence","7.58",,,"6.39","8.96",,"53000","54","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GM","ALLRACE","RFAPAR","RFALLPAR2","POINT (-81 38.5)"
"2015","2015","RI","Rhode Island","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","Diabetes","No","%","Crude Prevalence","3.51",,,"2.77","4.45",,"26000","44","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFDM","RFNO","POINT (-71.5 41.6999817)"
"2015","2015","UT","Utah","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","Diabetes","Yes","%","Crude Prevalence","6.78",,,"4.98","9.15",,"10000","49","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFDM","RFYES","POINT (-111.5 39.2999878)"
"2014","2014","IA","Iowa","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","40-64 years","All genders","All races","All participants","All participants","%","Age-adjusted Prevalence","3.59",,,"2.9","4.43",,"35000","19","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE4064","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-93.5 42.25)"
"2017","2017","NV","Nevada","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Asian","All participants","All participants","%","Age-adjusted Prevalence",,"#","Value suppressed",,,,,"32","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ASN","RFAPAR","RFALLPAR2","POINT (-116.699951 39.5)"
"2016","2016","AR","Arkansas","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","North American Native","All participants","All participants","%","Age-adjusted Prevalence",,"#","Value suppressed",,,,,"5","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","AIAN","RFAPAR","RFALLPAR2","POINT (-92.5 35)"
"2014","2014","UT","Utah","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Hispanic, any race","All participants","All participants","%","Crude Prevalence","4.37",,,"3.17","5.98",,"10000","49","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","HISP","RFAPAR","RFALLPAR2","POINT (-111.5 39.2999878)"
"2017","2017","UT","Utah","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","40-64 years","All genders","All races","All participants","All participants","%","Crude Prevalence","3.41",,,"2.75","4.22",,"27000","49","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE4064","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-111.5 39.2999878)"
"2016","2016","SD","South Dakota","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","All participants","All participants","%","Age-adjusted Prevalence","3.31",,,"2.57","4.24",,"23000","46","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-100.199951 44.5)"
"2015","2015","NY","New York","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","Smoking","Yes","%","Age-adjusted Prevalence","7.58",,,"6.01","9.51",,"164000","36","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFSM","RFYES","POINT (-75.1999512 43)"
"2017","2017","SD","South Dakota","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","40-64 years","All genders","All races","All participants","All participants","%","Age-adjusted Prevalence","3.95",,,"2.71","5.74",,"10000","46","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE4064","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-100.199951 44.5)"
"2015","2015","WI","Wisconsin","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Asian","All participants","All participants","%","Age-adjusted Prevalence",,"#","Value suppressed",,,,,"55","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ASN","RFAPAR","RFALLPAR2","POINT (-89.6999512 44.75)"
"2015","2015","AR","Arkansas","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","Male","All races","All participants","All participants","%","Age-adjusted Prevalence","7.43",,,"5.7","9.63",,"80000","5","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GM","ALLRACE","RFAPAR","RFALLPAR2","POINT (-92.5 35)"
"2015","2015","US","National","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","40-64 years","All genders","Black, non-Hispanic","All participants","All participants","%","Age-adjusted Prevalence","8.58",,,"7.82","9.41",,"1043000","59","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE4064","GALL","BLK","RFAPAR","RFALLPAR2",
"2015","2015","AR","Arkansas","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Other","All participants","All participants","%","Age-adjusted Prevalence",,"#","Value suppressed",,,,,"5","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","OTH","RFAPAR","RFALLPAR2","POINT (-92.5 35)"
"2018","2018","OH","Ohio","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","White, non-Hispanic","All participants","All participants","%","Age-adjusted Prevalence","4.31",,,"3.78","4.91",,"325000","39","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","WHT","RFAPAR","RFALLPAR2","POINT (-82.6999512 40.1999817)"
"2013","2013","FL","Florida","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Other","All participants","All participants","%","Age-adjusted Prevalence","6.39",,,"3.75","10.7",,"17000","12","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","OTH","RFAPAR","RFALLPAR2","POINT (-81.6999512 28.2999878)"
"2016","2016","US","National","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","Female","Black, non-Hispanic","All participants","All participants","%","Crude Prevalence","6.69",,,"6.11","7.32",,"1031000","59","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GF","BLK","RFAPAR","RFALLPAR2",
"2017","2017","OK","Oklahoma","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","White, non-Hispanic","All participants","All participants","%","Age-adjusted Prevalence","6.14",,,"5.26","7.16",,"128000","40","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","WHT","RFAPAR","RFALLPAR2","POINT (-97.3999634 35.5999756)"
"2014","2014","KS","Kansas","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","Female","All races","All participants","All participants","%","Crude Prevalence","4.68",,,"4.14","5.28",,"50000","20","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GF","ALLRACE","RFAPAR","RFALLPAR2","POINT (-98.3999634 38.6999817)"
"2013","2013","NE","Nebraska","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","18-39 years","All genders","All races","All participants","All participants","%","Crude Prevalence","1.61",,,"1.12","2.31",,"8000","31","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE1839","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-99.5 41.5)"
"2016","2016","CO","Colorado","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","Diabetes","Yes","%","Crude Prevalence","7.4",,,"5.94","9.19",,"20000","8","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFDM","RFYES","POINT (-105.5 39)"
"2015","2015","AR","Arkansas","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","40-64 years","All genders","All races","All participants","All participants","%","Crude Prevalence","9.84",,,"7.99","12.1",,"91000","5","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE4064","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-92.5 35)"
"2014","2014","UT","Utah","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","White, non-Hispanic","All participants","All participants","%","Age-adjusted Prevalence","3.13",,,"2.78","3.53",,"49000","49","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","WHT","RFAPAR","RFALLPAR2","POINT (-111.5 39.2999878)"
"2018","2018","AZ","Arizona","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","All participants","All participants","%","Crude Prevalence","4.75",,,"4.08","5.53",,"255000","4","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-111.5 34.5)"
"2014","2014","US","National","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","Male","North American Native","All participants","All participants","%","Age-adjusted Prevalence","9.48",,,"7.43","12",,"107000","59","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GM","AIAN","RFAPAR","RFALLPAR2",
"2016","2016","MO","Missouri","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Black, non-Hispanic","All participants","All participants","%","Crude Prevalence","8.19",,,"5.51","12",,"40000","29","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","BLK","RFAPAR","RFALLPAR2","POINT (-92.5 38.5)"
"2017","2017","WV","West Virginia","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","Male","All races","All participants","All participants","%","Crude Prevalence","7.5",,,"6.35","8.84",,"53000","54","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GM","ALLRACE","RFAPAR","RFALLPAR2","POINT (-81 38.5)"
"2013","2013","NM","New Mexico","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","All participants","All participants","%","Age-adjusted Prevalence","5.31",,,"4.72","5.96",,"84000","35","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-106 34.5999756)"
"2016","2016","NE","Nebraska","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Other","All participants","All participants","%","Crude Prevalence",,"#","Value suppressed",,,,,"31","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","OTH","RFAPAR","RFALLPAR2","POINT (-99.5 41.5)"
"2013","2013","AL","Alabama","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","18-39 years","All genders","All races","All participants","All participants","%","Age-adjusted Prevalence","4.46",,,"3.23","6.12",,"59000","1","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE1839","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-86.5999756 32.7999878)"
"2018","2018","ME","Maine","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","65 years and older","All genders","All races","All participants","All participants","%","Age-adjusted Prevalence","5.09",,,"4.34","5.97",,"14000","23","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE65PLUS","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-69.0999756 45.1999817)"
"2016","2016","VT","Vermont","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","18-39 years","All genders","All races","All participants","All participants","%","Crude Prevalence","1.17",,,"0.63","2.16",,"2000","50","TVFUNC","CBLIND","BRVPGL","RYES",,"AGE1839","GALL","ALLRACE","RFAPAR","RFALLPAR2","POINT (-72.6999512 44.5)"
"2016","2016","IL","Illinois","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","All races","Smoking","No","%","Crude Prevalence","2.88",,,"2.32","3.57",,"234000","17","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","ALLRACE","RFSM","RFNO","POINT (-89.1999512 40)"
"2017","2017","IN","Indiana","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","White, non-Hispanic","All participants","All participants","%","Crude Prevalence","4.18",,,"3.73","4.69",,"166000","18","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","WHT","RFAPAR","RFALLPAR2","POINT (-86.0999756 40)"
"2017","2017","CA","California","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","Hispanic, any race","All participants","All participants","%","Crude Prevalence","6.06",,,"4.96","7.39",,"604000","6","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","HISP","RFAPAR","RFALLPAR2","POINT (-120 37)"
"2018","2018","MO","Missouri","BRFSS","Visual Function","Blind or Difficulty Seeing","Percentage of people who are blind or have serious difficulty seeing even when wearing glasses","Yes","All ages","All genders","White, non-Hispanic","All participants","All participants","%","Age-adjusted Prevalence","5.09",,,"4.29","6.02",,"204000","29","TVFUNC","CBLIND","BRVPGL","RYES",,"AGEALL","GALL","WHT","RFAPAR","RFALLPAR2","POINT (-92.5 38.5)"
