"year","quarter","locationabbr","locationdesc","topicdesc","measuredesc","datasource","provisiongroupdesc","provisiondesc","provisionvalue","citation","provisionaltvalue","datatype","comments","enacted_date","effective_date","geolocation","displayorder","topictypeid","topicid","measureid","provisiongroupid","provisionid"
"2022","3","ME","Maine","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,"5/28/2009","7/1/2009","
,  
(45.254228894000505, -68.98503133599962)","3","LEG","1020LEG","680CHW","10GRP","409"
"2022","3","ME","Maine","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Chewing Tobacco Tax","Yes","ME. REV. STAT. ANN. tit. 36, § 4403(1)","2","Yes/No",,"7/12/1989","7/1/1991","
,  
(45.254228894000505, -68.98503133599962)","1","LEG","1020LEG","680CHW","10GRP","407"
"2022","3","ME","Maine","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Percent Value","43","HB 758","43","Number","If the tax on cigarettes under chapter 703 is increased after January 2, 2020, the assessor shall calculate a rate of tax on other tobacco products under subsections 1 and 2 that is equivalent to the same percentage change in the tax rate for one cigarette. The adjusted rates calculated by the assessor take effect at the same time as the increase in the tax on cigarettes.","7/2/2019","1/2/2020","
,  
(45.254228894000505, -68.98503133599962)","3","LEG","1010LEG","672LCG","10GRP","418"
"2022","3","ME","Maine","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Snus Tobacco Tax ($ per ounce)","2.02","HB 758","2.02","Money","If the tax on cigarettes under chapter 703 is increased after January 2, 2020, the assessor shall calculate a rate of tax on other tobacco products under subsections 1 and 2 that is equivalent to the same percentage change in the tax rate for one cigarette. The adjusted rates calculated by the assessor take effect at the same time as the increase in the tax on cigarettes.","7/2/2019","1/2/2020","
,  
(45.254228894000505, -68.98503133599962)","2","LEG","1020LEG","683EST","10GRP","397"
"2022","3","ME","Maine","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Type of Tax","Per Ounce","ME. REV. STAT. ANN. tit. 36,  § 4403","0",,,"5/28/2009","7/1/2009","
,  
(45.254228894000505, -68.98503133599962)","4","LEG","1020LEG","680CHW","10GRP","410"
"2022","3","ME","Maine","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Moist Snuff Tobacco Tax","Yes","ME. REV. STAT. ANN. tit. 36, §§ 4401 and  4403","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(45.254228894000505, -68.98503133599962)","1","LEG","1020LEG","681EMS","10GRP","388"
"2022","3","ME","Maine","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Percent Value","43","HB 758","43","Number","If the tax on cigarettes under chapter 703 is increased after January 2, 2020, the assessor shall calculate a rate of tax on other tobacco products under subsections 1 and 2 that is equivalent to the same percentage change in the tax rate for one cigarette. The adjusted rates calculated by the assessor take effect at the same time as the increase in the tax on cigarettes.","7/2/2019","1/2/2020","
,  
(45.254228894000505, -68.98503133599962)","3","LEG","1010LEG","674ERO","10GRP","382"
"2022","3","ME","Maine","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Percent Value","43","HB 758","43","Number","If the tax on cigarettes under chapter 703 is increased after January 2, 2020, the assessor shall calculate a rate of tax on other tobacco products under subsections 1 and 2 that is equivalent to the same percentage change in the tax rate for one cigarette. The adjusted rates calculated by the assessor take effect at the same time as the increase in the tax on cigarettes.","7/2/2019","1/2/2020","
,  
(45.254228894000505, -68.98503133599962)","3","LEG","1010LEG","673EPT","10GRP","378"
"2022","3","ME","Maine","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Percent Value","No Provision","ME. REV. STAT. ANN. tit. 36, §§ 4401 and  4403","0","Number",,"5/28/2009","7/1/2009","
,  
(45.254228894000505, -68.98503133599962)","3","LEG","1020LEG","681EMS","10GRP","390"
"2022","3","ME","Maine","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Dry Snuff Tobacco Tax ($ per ounce)","2.02","HB 758","2.02","Money","If the tax on cigarettes under chapter 703 is increased after January 2, 2020, the assessor shall calculate a rate of tax on other tobacco products under subsections 1 and 2 that is equivalent to the same percentage change in the tax rate for one cigarette. The adjusted rates calculated by the assessor take effect at the same time as the increase in the tax on cigarettes.","7/2/2019","1/2/2020","
,  
(45.254228894000505, -68.98503133599962)","2","LEG","1020LEG","682EDS","10GRP","393"
"2022","3","ME","Maine","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Pipe Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(45.254228894000505, -68.98503133599962)","2","LEG","1010LEG","673EPT","10GRP","377"
"2022","3","ME","Maine","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Dissolvable Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(45.254228894000505, -68.98503133599962)","2","LEG","1020LEG","684EDT","10GRP","401"
"2022","3","ME","Maine","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Cigar Tax ($ each)","No Provision",,"0","Money",,,,"
,  
(45.254228894000505, -68.98503133599962)","2","LEG","1010LEG","671CIG","10GRP","413"
"2022","3","ME","Maine","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Type of Tax","No Provision",,"0",,,,,"
,  
(45.254228894000505, -68.98503133599962)","5","LEG","1020LEG","684EDT","10GRP","404"
"2022","3","ME","Maine","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Percent Value","43","HB 758","43","Number","If the tax on cigarettes under chapter 703 is increased after January 2, 2020, the assessor shall calculate a rate of tax on other tobacco products under subsections 1 and 2 that is equivalent to the same percentage change in the tax rate for one cigarette. The adjusted rates calculated by the assessor take effect at the same time as the increase in the tax on cigarettes.","7/2/2019","1/2/2020","
,  
(45.254228894000505, -68.98503133599962)","3","LEG","1010LEG","671CIG","10GRP","414"
"2022","3","ME","Maine","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Dissolvable Tobacco Tax","No Provision",,"0","Yes/No",,,,"
,  
(45.254228894000505, -68.98503133599962)","1","LEG","1020LEG","684EDT","10GRP","400"
"2022","3","ME","Maine","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Type of Tax","Per Ounce","ME. REV. STAT. ANN. tit. 36, §§ 4401 and  4403","0",,,"5/28/2009","7/1/2009","
,  
(45.254228894000505, -68.98503133599962)","4","LEG","1020LEG","683EST","10GRP","399"
"2022","3","ME","Maine","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Pipe Tobacco Tax","Yes","ME. REV. STAT. ANN. tit. 36, §§ 4401 and  4403","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(45.254228894000505, -68.98503133599962)","1","LEG","1010LEG","673EPT","10GRP","376"
"2022","3","ME","Maine","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Roll-Your-Own Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(45.254228894000505, -68.98503133599962)","2","LEG","1010LEG","674ERO","10GRP","381"
"2022","3","ME","Maine","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Type of Tax","Wholesale Sales Price","ME. REV. STAT. ANN. tit. 36, §§ 4401 and  4403","0",,,"6/24/2005","10/1/2005","
,  
(45.254228894000505, -68.98503133599962)","4","LEG","1010LEG","674ERO","10GRP","383"
"2022","3","ME","Maine","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Encrypted Image/Hologram Required","No Provision",,"0","Ranking",,,,"
,  
(45.254228894000505, -68.98503133599962)","3","LEG","1030LEG","690CET","12GRP","351"
"2022","3","ME","Maine","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Little Cigar Tax ($ per pack of 20)","No Provision",,"0","Money",,,,"
,  
(45.254228894000505, -68.98503133599962)","2","LEG","1010LEG","672LCG","10GRP","417"
"2022","3","ME","Maine","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Type of Tax","Wholesale Sales Price","ME. REV. STAT. ANN. tit. 36, §§ 4401 and 4403","0",,,"6/24/2005","10/1/2005","
,  
(45.254228894000505, -68.98503133599962)","4","LEG","1010LEG","672LCG","10GRP","419"
"2022","3","ME","Maine","Legislation - Tax Combustible Tobacco","Cigarette","OSH","Restrictions","Cigarette Tax ($ per pack)","2.000","ME. REV. STAT. ANN. tit. 36, § 4365","2","Money",,"6/24/2005","9/19/2005","
,  
(45.254228894000505, -68.98503133599962)","5","LEG","1010LEG","670CGR","10GRP","411"
"2022","3","ME","Maine","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Tax Stamp Required","Yes","ME. REV. STAT. ANN. tit. 36 § 4365","2","Ranking",,,,"
,  
(45.254228894000505, -68.98503133599962)","1","LEG","1030LEG","690CET","12GRP","349"
"2022","3","ME","Maine","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Dry Snuff Tobacco Tax","Yes","ME. REV. STAT. ANN. tit. 36, §§ 4401 and  4403","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(45.254228894000505, -68.98503133599962)","1","LEG","1020LEG","682EDS","10GRP","392"
"2022","3","ME","Maine","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Percent Value","No Provision","ME. REV. STAT. ANN. tit. 36, §§ 4401 and 4403","0","Number",,"5/28/2009","7/1/2009","
,  
(45.254228894000505, -68.98503133599962)","3","LEG","1020LEG","683EST","10GRP","398"
"2022","3","ME","Maine","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Roll-Your-Own Tobacco Tax","Yes","ME. REV. STAT. ANN. tit. 36, §§ 4401 and  4403","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(45.254228894000505, -68.98503133599962)","1","LEG","1010LEG","674ERO","10GRP","380"
"2022","3","ME","Maine","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Chewing Tobacco Tax ($ per ounce)","2.020","HB 758","2.02","Money","If the tax on cigarettes under chapter 703 is increased after January 2, 2020, the assessor shall calculate a rate of tax on other tobacco products under subsections 1 and 2 that is equivalent to the same percentage change in the tax rate for one cigarette. The adjusted rates calculated by the assessor take effect at the same time as the increase in the tax on cigarettes.","7/2/2019","1/2/2020","
,  
(45.254228894000505, -68.98503133599962)","2","LEG","1020LEG","680CHW","10GRP","408"
"2022","3","ME","Maine","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Moist Snuff Tobacco Tax ($ per ounce)","2.02","HB 758","2.02","Money","If the tax on cigarettes under chapter 703 is increased after January 2, 2020, the assessor shall calculate a rate of tax on other tobacco products under subsections 1 and 2 that is equivalent to the same percentage change in the tax rate for one cigarette. The adjusted rates calculated by the assessor take effect at the same time as the increase in the tax on cigarettes.","7/2/2019","1/2/2020","
,  
(45.254228894000505, -68.98503133599962)","2","LEG","1020LEG","681EMS","10GRP","389"
"2022","3","ME","Maine","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Percent Value","No Provision","ME. REV. STAT. ANN. tit. 36, §§ 4401 and  4403","0","Number",,"5/28/2009","7/1/2009","
,  
(45.254228894000505, -68.98503133599962)","3","LEG","1020LEG","682EDS","10GRP","394"
"2022","3","ME","Maine","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Snus Tobacco Tax","Yes","ME. REV. STAT. ANN. tit. 36, §§ 4401 and  4403","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(45.254228894000505, -68.98503133599962)","1","LEG","1020LEG","683EST","10GRP","396"
"2022","3","MH","Marshall Islands","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Dissolvable Tobacco Tax ($ per ounce)","2.291","48 MIRC Ch.2 §227","2.291","Money",,"8/19/2008","8/20/2008","
,  
(11.3246908, 166.84174239999993)","2","LEG","1020LEG","684EDT","10GRP","401"
"2022","3","MH","Marshall Islands","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Snus Tobacco Tax","Yes","48 MIRC Ch.2 §227","2","Yes/No",,"9/14/2004","10/1/2004","
,  
(11.3246908, 166.84174239999993)","1","LEG","1020LEG","683EST","10GRP","396"
"2022","3","MH","Marshall Islands","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Encrypted Image/Hologram Required","No Provision",,"0","Ranking",,,,"
,  
(11.3246908, 166.84174239999993)","3","LEG","1030LEG","690CET","12GRP","351"
"2022","3","MH","Marshall Islands","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Pipe Tobacco Tax","No Provision",,"0","Yes/No",,,,"
,  
(11.3246908, 166.84174239999993)","1","LEG","1010LEG","673EPT","10GRP","376"
"2022","3","MH","Marshall Islands","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Type of Tax","No Provision",,"0",,,,,"
,  
(11.3246908, 166.84174239999993)","4","LEG","1020LEG","683EST","10GRP","399"
"2022","3","MH","Marshall Islands","Legislation - Tax Combustible Tobacco","Cigarette","OSH","Restrictions","Cigarette Tax ($ per pack)","1","48 MIRC Ch.2 §227","1","Money",,"8/19/2008","8/20/2008","
,  
(11.3246908, 166.84174239999993)","5","LEG","1010LEG","670CGR","10GRP","411"
"2022","3","MH","Marshall Islands","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Chewing Tobacco Tax","No Provision",,"0","Yes/No",,,,"
,  
(11.3246908, 166.84174239999993)","1","LEG","1020LEG","680CHW","10GRP","407"
"2022","3","MH","Marshall Islands","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Dry Snuff Tobacco Tax","Yes","48 MIRC Ch.2 §227","2","Yes/No",,"9/14/2004","10/1/2004","
,  
(11.3246908, 166.84174239999993)","1","LEG","1020LEG","682EDS","10GRP","392"
"2022","3","MH","Marshall Islands","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Tax Stamp Required","No Provision",,"0","Ranking",,,,"
,  
(11.3246908, 166.84174239999993)","1","LEG","1030LEG","690CET","12GRP","349"
"2022","3","MH","Marshall Islands","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Type of Tax","No Provision",,"0",,,,,"
,  
(11.3246908, 166.84174239999993)","4","LEG","1020LEG","681EMS","10GRP","391"
"2022","3","MH","Marshall Islands","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(11.3246908, 166.84174239999993)","3","LEG","1010LEG","672LCG","10GRP","418"
"2022","3","MH","Marshall Islands","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Cigar Tax","Yes","48 MIRC Ch.2 §227","2","Yes/No",,"9/14/2004","10/1/2004","
,  
(11.3246908, 166.84174239999993)","1","LEG","1010LEG","671CIG","10GRP","412"
"2022","3","MH","Marshall Islands","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Cigar Tax ($ each)","No Provision",,"0","Money",,,,"
,  
(11.3246908, 166.84174239999993)","2","LEG","1010LEG","671CIG","10GRP","413"
"2022","3","MH","Marshall Islands","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(11.3246908, 166.84174239999993)","3","LEG","1020LEG","682EDS","10GRP","394"
"2022","3","MH","Marshall Islands","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Percent Value","151","48 MIRC Ch.2 §227","151","Number",,"8/19/2008","8/20/2008","
,  
(11.3246908, 166.84174239999993)","3","LEG","1010LEG","671CIG","10GRP","414"
"2022","3","MH","Marshall Islands","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Type of Tax","No Provision",,"0",,,,,"
,  
(11.3246908, 166.84174239999993)","4","LEG","1010LEG","674ERO","10GRP","383"
"2022","3","MH","Marshall Islands","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Type of Tax","No Provision",,"0",,,,,"
,  
(11.3246908, 166.84174239999993)","5","LEG","1020LEG","684EDT","10GRP","404"
"2022","3","MH","Marshall Islands","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Moist Snuff Tobacco Tax ($ per ounce)","2.291","48 MIRC Ch.2 §227","2.291","Money",,"8/19/2008","8/20/2008","
,  
(11.3246908, 166.84174239999993)","2","LEG","1020LEG","681EMS","10GRP","389"
"2022","3","MH","Marshall Islands","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Type of Tax","No Provision",,"0",,,,,"
,  
(11.3246908, 166.84174239999993)","4","LEG","1010LEG","672LCG","10GRP","419"
"2022","3","MH","Marshall Islands","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Moist Snuff Tobacco Tax","Yes","48 MIRC Ch.2 §227","2","Yes/No",,"9/14/2004","10/1/2004","
,  
(11.3246908, 166.84174239999993)","1","LEG","1020LEG","681EMS","10GRP","388"
"2022","3","MH","Marshall Islands","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Roll-Your-Own Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(11.3246908, 166.84174239999993)","2","LEG","1010LEG","674ERO","10GRP","381"
"2022","3","MH","Marshall Islands","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Snus Tobacco Tax ($ per ounce)","2.291","48 MIRC Ch.2 §227","2.291","Money",,"8/19/2008","8/20/2008","
,  
(11.3246908, 166.84174239999993)","2","LEG","1020LEG","683EST","10GRP","397"
"2022","3","MH","Marshall Islands","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Dissolvable Tobacco Tax","Yes","48 MIRC Ch.2 §227","2","Yes/No",,"9/14/2004","10/1/2004","
,  
(11.3246908, 166.84174239999993)","1","LEG","1020LEG","684EDT","10GRP","400"
"2022","3","MH","Marshall Islands","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Barcode/Scannable Code Required","No Provision",,"0","Ranking",,,,"
,  
(11.3246908, 166.84174239999993)","2","LEG","1030LEG","690CET","12GRP","350"
"2022","3","MH","Marshall Islands","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(11.3246908, 166.84174239999993)","3","LEG","1020LEG","681EMS","10GRP","390"
"2022","3","MH","Marshall Islands","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(11.3246908, 166.84174239999993)","3","LEG","1010LEG","674ERO","10GRP","382"
"2022","3","MH","Marshall Islands","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Dry Snuff Tobacco Tax ($ per ounce)","2.291","48 MIRC Ch.2 §227","2.291","Money",,"8/19/2008","8/20/2008","
,  
(11.3246908, 166.84174239999993)","2","LEG","1020LEG","682EDS","10GRP","393"
