"year","who_region","datasource","country","surveysite","topic","mpower","indicator","indicator_level","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","sample_size","age","gender","residence","geolocation","regionabbr","countryabbr","surveysiteabbr","locationid","topicid","mpowerid","indicatorid","responseid","stratificationcategoryid1","stratificationid1","datavaluetypeid"
"2009","South-East Asia Region","GATS","India","India - Jharkhand","Tobacco Use","Monitor","Percentage of former daily smokers who quit smoking <1 year ago, 1 to <5 years ago, 5 to <10 years ago, or 10+ years ago","1 to <5 years","%","Percentage",,"~","Indicates estimate based on less than 25 unweighted cases and has been suppressed.",,,"0","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in038","1482","T06","M01","Q162","ILVL010","AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","India","India - Punjab","Tobacco Use","Monitor","Percentage of adults who are current users of various smokeless tobacco products","Khaini or tobacco lime mixture","%","Percentage","1.9",,,"0.7","5","186","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in023","548","T06","M01","Q172","ILVL061","AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","India","India - Tripura","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting cigarettes from various sources in the last 30 days","In cinemas","%","Percentage","14.4",,,"8.5","23.3","223",,,"Urban","POINT (78.96288 20.593684)","SEAR","in","in026","638","T14","M04","Q188","ILVL056","RESIDENCE","R02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Tripura","Economics","Raise","Percentage of bidi smokers whose last bidi purchase was from various sources","Duty-free shop","%","Percentage","0",,,,,"28","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in026","638","T08","M06","Q205","ILVL042","AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","India","India - Odisha","Cessation","Offer","Percentage of current smokeless tobacco users and recent quitters (<12 months), who visited a doctor or health care provider (HCP) during the past 12 months and were advised to quit using smokeless tobacco by the HCP",,"%","Percentage","15.5",,,"10","23.3","300",,,"Rural","POINT (78.96288 20.593684)","SEAR","in","in021","525","T01","M02","Q202",,"RESIDENCE","R03","Prctg"
"2009","South-East Asia Region","GATS","India","India - West Region","Tobacco Use","Monitor","Percentage of adults who are current smokers of various tobacco products","Water pipes","%","Percentage","0",,,,,"4563",,"Female",,"POINT (78.96288 20.593684)","SEAR","in","in171","1487","T06","M01","Q157","ILVL105","GENDER","G02","Prctg"
"2009","Region of the Americas","GATS","Mexico","Mexico - National","Tobacco Use","Monitor","Percentage of adults who currently do not use smokeless tobacco",,"%","Percentage","99.7",,,"99.5","99.8","13616",,,"Total","POINT (-102.552784 23.634501)","AMR","mx","mx100","427","T06","M01","Q168",,"RESIDENCE","R9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - North Region","Cessation","Offer","Percentage of current tobacco smokers and recent quitters (<12 months), who visited a doctor or health care provider (HCP) during the past 12 months and were advised to quit smoking by the HCP",,"%","Percentage","40",,,"22.6","60.3","50","15-24",,,"POINT (78.96288 20.593684)","SEAR","in","in172","1483","T01","M02","Q175",,"AGE","A02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Tamil Nadu","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting bidis from various sources in the last 30 days","On television","%","Percentage","1.5",,,"0.7","3.2","764","45-64",,,"POINT (78.96288 20.593684)","SEAR","in","in025","615","T14","M04","Q213","ILVL082","AGE","A04","Prctg"
"2011","South-East Asia Region","GATS","Thailand","Thailand - National","Secondhand Smoke","Protect","Percentage of all adults who were exposed to tobacco smoke inside various public places in the past 30 days","Restaurants","%","Percentage","19.3",,,"17.8","21","11754",,"Female",,"POINT (100.992541 15.870032)","SEAR","th","th100","472","T10","M03","Q180","ILVL095","GENDER","G02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Uttarakhand","Economics","Raise","Percentage of smokeless tobacco users whose last smokeless purchase was from various sources","From another person","%","Percentage","0",,,,,"198","Total",,,"POINT (78.96288 20.593684)","SEAR","in","in104","666","T08","M06","Q208","ILVL049","AGE","A9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - South Region","Tobacco Use","Monitor","Percentage of current tobacco users who only smoke tobacco; smoke tobacco and use smokeless tobacco; or only use smokeless tobacco","Smoked only","%","Percentage","57.6",,,"53.6","61.6","1933",,"Male",,"POINT (78.96288 20.593684)","SEAR","in","in173","1486","T06","M01","Q163","ILVL096","GENDER","G01","Prctg"
"2009","South-East Asia Region","GATS","India","India - National","Economics","Raise","Percentage of manufactured cigarette smokers whose last cigarette purchase was from various sources","From another person","%","Percentage","0",,,"0","0","2774","25-44",,,"POINT (78.96288 20.593684)","SEAR","in","in100","386","T08","M06","Q182","ILVL049","AGE","A03","Prctg"
"2011","Western Pacific Region","GATS","Malaysia","Malaysia - National","Economics","Raise","Percentage of manufactured cigarette smokers whose last cigarette purchase was from various sources","Duty-free shop","%","Percentage","0",,,,,"420","25-44",,,"POINT (101.975766 4.210484)","WPR","my","my100","428","T08","M06","Q182","ILVL042","AGE","A03","Prctg"
"2009","South-East Asia Region","GATS","India","India - South Region","Media","Enforce","Percentage of adults who have noticed advertisements or signs promoting bidis from various sources in the last 30 days","On public walls","%","Percentage","7.8",,,"5.6","10.8","5426",,,"Urban","POINT (78.96288 20.593684)","SEAR","in","in173","1486","T14","M04","Q213","ILVL081","RESIDENCE","R02","Prctg"
"2009","South-East Asia Region","GATS","India","India - West Region","Media","Warn","Percentage of current smokers who noticed health warnings on cigarette packages in the last 30 days",,"%","Percentage","85.9",,,"64.7","95.3","26","15-24",,,"POINT (78.96288 20.593684)","SEAR","in","in171","1487","T14","M05","Q186",,"AGE","A02","Prctg"
"2009","South-East Asia Region","GATS","India","India - South Region","Secondhand Smoke","Protect","Percentage of indoor workers who were exposed to tobacco smoke at work in the past 30 days",,"%","Percentage","27.7",,,"23.9","31.9","1554",,,"Urban","POINT (78.96288 20.593684)","SEAR","in","in173","1486","T10","M03","Q178",,"RESIDENCE","R02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Chandigarh","Tobacco Use","Monitor","Percentage of adults who are current users of various smokeless tobacco products","Nasal snuff","%","Percentage","0",,,,,"449","45-64",,,"POINT (78.96288 20.593684)","SEAR","in","in005","93","T06","M01","Q172","ILVL068","AGE","A04","Prctg"
"2009","South-East Asia Region","GATS","India","India - West Bengal","Tobacco Use","Monitor","Percentage of adults who are current smokers of various tobacco products","Bidis","%","Percentage","1.6",,,"0.9","3.1","1619",,"Female",,"POINT (78.96288 20.593684)","SEAR","in","in028","685","T06","M01","Q157","ILVL023","GENDER","G02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Haryana","Cessation","Offer","Percentage of current smokers who made a quit attempt during the past 12 months and recent quitters (<12 months), who used pharmacotherapy or counseling/advice in the past 12 months to try to stop smoking","Pharmacotherapy","%","Percentage",,"~","Indicates estimate based on less than 25 unweighted cases and has been suppressed.",,,"0","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in010","188","T01","M02","Q176","ILVL090","AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","India","India - Madhya Pradesh","Tobacco Use","Monitor","Percentage of adults who currently do not smoke tobacco, and have never smoked on a daily basis in the past","Current non-smokers, never daily","%","Percentage","92",,,"88.7","94.4","363","15-24",,,"POINT (78.96288 20.593684)","SEAR","in","in035","261","T06","M01","Q155","ILVL037","AGE","A02","Prctg"
"2009","Region of the Americas","GATS","Mexico","Mexico - National","Tobacco Use","Monitor","Percentage of former daily smokers who quit smoking <1 year ago, 1 to <5 years ago, 5 to <10 years ago, or 10+ years ago",">=10 years","%","Percentage","47.8",,,"42.7","52.9","525",,"Male",,"POINT (-102.552784 23.634501)","AMR","mx","mx100","427","T06","M01","Q162","ILVL007","GENDER","G01","Prctg"
"2009","South-East Asia Region","GATS","India","India - South Region","Cessation","Offer","Percentage of current smokeless tobacco users who are planning to quit within the next month, who are thinking about quitting within the next 12 months, who will quit someday but not in the next 12 months, who are not interested in quitting, or who don’t know about their interest in quitting","Not interested in quitting","%","Percentage","34.5",,,"28.7","40.9","407",,,"Urban","POINT (78.96288 20.593684)","SEAR","in","in173","1486","T01","M02","Q204","ILVL071","RESIDENCE","R02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Assam","Knowledge, Attitudes, and Perceptions","Warn","Percentage of adults who believe that breathing other people’s smoke causes serious illness to non-smokers",,"%","Percentage","79",,,"75.7","82","3087","25-44",,,"POINT (78.96288 20.593684)","SEAR","in","in003","32","T15","M05","Q193",,"AGE","A03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Bihar","Cessation","Offer","Percentage of current smokers who made a quit attempt during the past 12 months and recent quitters (<12 months), who used pharmacotherapy or counseling/advice in the past 12 months to try to stop smoking","Pharmacotherapy","%","Percentage","0",,,,,"103",,"Male",,"POINT (78.96288 20.593684)","SEAR","in","in034","57","T01","M02","Q176","ILVL090","GENDER","G01","Prctg"
"2011","European Region","GATS","Romania","Romania - National","Tobacco Use","Monitor","Percentage of current tobacco users who only smoke tobacco; smoke tobacco and use smokeless tobacco; or only use smokeless tobacco","Smokeless only","%","Percentage","0",,,,,"88","65+",,,"POINT (24.96676 45.943161)","EUR","ro","ro100","450","T06","M01","Q163","ILVL097","AGE","A05","Prctg"
"2009","Western Pacific Region","GATS","Philippines","Philippines - National","Tobacco Use","Monitor","Percentage of adults who are current smokers of various tobacco products","Water pipes","%","Percentage","0",,,"0","0","9701",,,"Total","POINT (121.774017 12.879721)","WPR","rp","rp100","451","T06","M01","Q157","ILVL105","RESIDENCE","R9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Arunachal Pradesh","Cessation","Offer","Percentage of current smokers and recent quitters (<12 months), who visited a doctor or health care provider (HCP) during the past 12 months and were asked by the HCP if they smoked",,"%","Percentage","58.2",,,"35.5","77.8","40","45-64",,,"POINT (78.96288 20.593684)","SEAR","in","in102","30","T01","M02","Q174",,"AGE","A04","Prctg"
"2009","South-East Asia Region","GATS","Bangladesh","Bangladesh - National","Economics","Raise","Percentage of manufactured cigarette smokers whose last cigarette purchase was from various sources","Internet","%","Percentage",,"—","No Data Available. Indicator was not included in survey.",,,"0","Total",,,"POINT (90.356331 23.684994)","SEAR","bg","bg100","327","T08","M06","Q182","ILVL060","AGE","A9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Himachal Pradesh","Media","Enforce","Percentage of adults who noticed various bidi promotions in the last 30 days","Clothing/items with bidi brand name or logo","%","Percentage","5.3",,,"3.1","9","383","15-24",,,"POINT (78.96288 20.593684)","SEAR","in","in011","191","T14","M04","Q214","ILVL029","AGE","A02","Prctg"
"2011","Western Pacific Region","GATS","Malaysia","Malaysia - National","Economics","Raise","Percentage of manufactured cigarette smokers whose last cigarette purchase was from various sources","Store","%","Percentage","90.6",,,"87.2","93.2","798",,"Total",,"POINT (101.975766 4.210484)","WPR","my","my100","428","T08","M06","Q182","ILVL100","GENDER","G9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Northeast Region","Tobacco Use","Monitor","Percentage of current tobacco users who only smoke tobacco; smoke tobacco and use smokeless tobacco; or only use smokeless tobacco","Smoked only","%","Percentage","28.4",,,"20.9","37.5","377","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in175","1484","T06","M01","Q163","ILVL096","AGE","A05","Prctg"
"2011","South-East Asia Region","GATS","Thailand","Thailand - National","Knowledge, Attitudes, and Perceptions","Warn","Percentage of adults who believe that smoking causes stroke, heart attack, or lung cancer","Stroke","%","Percentage","81",,,"79.7","82.3","20596","Total",,,"POINT (100.992541 15.870032)","SEAR","th","th100","472","T15","M05","Q192","ILVL102","AGE","A9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Kerala","Economics","Raise","Percentage of manufactured cigarette smokers whose last cigarette purchase was from various sources","Internet","%","Percentage","0",,,,,"141",,,"Rural","POINT (78.96288 20.593684)","SEAR","in","in013","226","T08","M06","Q182","ILVL060","RESIDENCE","R03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Arunachal Pradesh","Tobacco Use","Monitor","Percentage of current tobacco users who only smoke tobacco; smoke tobacco and use smokeless tobacco; or only use smokeless tobacco","Smokeless only","%","Percentage","47.3",,,"35.1","59.8","102","15-24",,,"POINT (78.96288 20.593684)","SEAR","in","in102","30","T06","M01","Q163","ILVL097","AGE","A02","Prctg"
"2009","South-East Asia Region","GATS","India","India - West Region","Economics","Raise","Percentage of smokeless tobacco users whose last smokeless purchase was from various sources","Kiosks","%","Percentage","31.2",,,"22.7","41.3","190","15-24",,,"POINT (78.96288 20.593684)","SEAR","in","in171","1487","T08","M06","Q208","ILVL062","AGE","A02","Prctg"
