"year","locationabbr","locationdesc","topictype","topicdesc","measuredesc","datasource","response","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","data_value_std_err","low_confidence_limit","high_confidence_limit","sample_size","gender","race","age","education","geolocation","topictypeid","topicid","measureid","stratificationid1","stratificationid2","stratificationid3","stratificationid4","submeasureid","displayorder"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","92.5",,,"0.5","91.6","93.4","4892","Overall","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","150BEH","171SSA","1GEN","8AGE","6RAC","6EDU","TUS35","35"
"2014-2015","GA","Georgia","Smokefree Rules/Policies – Survey Data","Smokefree Policies in Indoor Worksites (Adults)","Smokefree Policies in Indoor Worksites","TUS-CPS",,"%","Percentage","75.4",,,"1.5","72.5","78.3","1476","Overall","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","ENV","350ENV","151SPL","1GEN","8AGE","6RAC","6EDU","TUS01","01"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","10.5",,,"1","8.5","12.4","1464","Overall","African American","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","100BEH","111CSA","1GEN","8AGE","1RAC","6EDU","TUS22","22"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","94.3",,,"0.7","93","95.5","2682","Female","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","103BEH","170SSA","3GEN","8AGE","6RAC","6EDU","TUS13","13"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","TUS-CPS","Every Day","%","Percentage","86.7",,,"2.2","82.3","91.1","358","Male","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","100BEH","167SSP","2GEN","8AGE","6RAC","6EDU","TUS25","25"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","10.3",,,"0.8","8.6","11.9","2765","Overall","All Races","Age 20 and Older",">12th Grade","(32.839681093, -83.627580346)","BEH","100BEH","111CSA","1GEN","6AGE","6RAC","5EDU","TUS24","24"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","15 to 25 Cigarettes","%","Percentage","44.5",,,"44.5","37.9","51.1","201","Male","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","102BEH","131DCF","2GEN","8AGE","6RAC","6EDU","TUS18","18"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","10.8",,,"1.2","8.4","13.1","1236","Female","All Races","18 to 44 Years","All Grades","(32.839681093, -83.627580346)","BEH","100BEH","111CSA","1GEN","5AGE","6RAC","6EDU","TUS45","45"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","11.6",,,"0.8","10","13.2","2689","Female","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","100BEH","173SSA","3GEN","8AGE","6RAC","6EDU","TUS27","27"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","91.2",,,"0.8","89.6","92.8","2212","Male","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","104BEH","172SSA","2GEN","8AGE","6RAC","6EDU","TUS32","32"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","TUS-CPS","Every Day","%","Percentage","74.4",,,"3.6","67.3","81.5","296","Female","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","100BEH","167SSP","3GEN","8AGE","6RAC","6EDU","TUS25","25"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","TUS-CPS",,"%","Percentage","51.9",,,"2.2","47.5","56.3","501","Female","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","101BEH","168QUP","3GEN","8AGE","6RAC","6EDU","TUS07","07"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","TUS-CPS",,"%","Percentage","42.5",,,"4.3","34","50.9","169","Female","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","101BEH","168QUA","3GEN","8AGE","6RAC","6EDU","TUS10","10"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","86.3",,,"1","84.4","88.2","2211","Male","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","150BEH","171SSA","2GEN","8AGE","6RAC","6EDU","TUS35","35"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","3.8",,,"1.4","1.1","6.6","247","Overall","Asian/Pacific Islander","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","100BEH","111CSA","1GEN","8AGE","3RAC","6EDU","TUS22","22"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","13.4",,,"0.6","12.2","14.7","4918","Overall","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","100BEH","173SSA","1GEN","8AGE","6RAC","6EDU","TUS27","27"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","0.2",,,"0.1","0","0.5","2212","Male","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","104BEH","172SSA","2GEN","8AGE","6RAC","6EDU","TUS30","30"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","10.3",,,"0.9","8.6","12.1","2211","Male","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","150BEH","171SSA","2GEN","8AGE","6RAC","6EDU","TUS34","34"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","15.5",,,"0.9","13.7","17.4","2229","Male","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","100BEH","173SSA","2GEN","8AGE","6RAC","6EDU","TUS27","27"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS",">25 Cigarettes","%","Percentage","10.3",,,"10.3","7.2","13.4","375","Overall","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","102BEH","131DCF","1GEN","8AGE","6RAC","6EDU","TUS19","19"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","5.6",,,"0.4","4.8","6.5","4892","Overall","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","150BEH","171SSA","1GEN","8AGE","6RAC","6EDU","TUS34","34"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","TUS-CPS","Some Days","%","Percentage","25.6",,,"3.6","18.5","32.7","296","Female","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","100BEH","167SSP","3GEN","8AGE","6RAC","6EDU","TUS26","26"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Average","TUS-CPS",,,"Mean","14.1",,,"0.6","12.9","15.4","174","Female","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","102BEH","131DCA","3GEN","8AGE","6RAC","6EDU","TUS16","16"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","TUS-CPS",,"%","Percentage","41.8",,,"2.5","36.8","46.7","368","Overall","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","101BEH","168QUA","1GEN","8AGE","6RAC","6EDU","TUS08","08"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","17.5",,,"1.3","14.9","20.1","1426","Overall","All Races","Age 20 and Older","12th Grade","(32.839681093, -83.627580346)","BEH","100BEH","111CSA","1GEN","6AGE","6RAC","4EDU","TUS24","24"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","10",,,"0.8","8.5","11.6","2572","Overall","All Races","Age 25 and Older",">12th Grade","(32.839681093, -83.627580346)","BEH","100BEH","111CSA","1GEN","7AGE","6RAC","5EDU","TUS24","24"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","5.8",,,"1.7","2.4","9.2","348","Overall","Hispanic","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","100BEH","111CSA","1GEN","8AGE","4RAC","6EDU","TUS22","22"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Average","TUS-CPS",,,"Mean","15.4",,,"0.5","14.4","16.3","375","Overall","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","102BEH","131DCA","1GEN","8AGE","6RAC","6EDU","TUS14","14"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","11.6",,,"0.8","10","13.2","2689","Female","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","100BEH","111CSA","3GEN","8AGE","6RAC","6EDU","TUS21","21"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","16.4",,,"0.9","14.6","18.2","2791","Overall","White","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","100BEH","111CSA","1GEN","8AGE","5RAC","6EDU","TUS22","22"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","64.6",,,"1.3","62.1","67.1","2229","Male","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","100BEH","173SSA","2GEN","8AGE","6RAC","6EDU","TUS29","29"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","21.4",,,"1.4","18.6","24.2","2211","Male","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","103BEH","170SSA","2GEN","8AGE","6RAC","6EDU","TUS12","12"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","TUS-CPS",,"%","Percentage","54.3",,,"1.5","51.2","57.3","1084","Overall","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","101BEH","168QUP","1GEN","8AGE","6RAC","6EDU","TUS05","05"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","15.5",,,"0.9","13.7","17.4","2229","Male","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","100BEH","111CSA","2GEN","8AGE","6RAC","6EDU","TUS21","21"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","15 to 25 Cigarettes","%","Percentage","36.5",,,"36.5","29.9","43.2","174","Female","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","102BEH","131DCF","3GEN","8AGE","6RAC","6EDU","TUS18","18"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","20.2",,,"2","16.2","24.1","559","Overall","All Races","Age 25 and Older","<12th Grade","(32.839681093, -83.627580346)","BEH","100BEH","111CSA","1GEN","7AGE","6RAC","3EDU","TUS24","24"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","15.9",,,"1.1","13.7","18.1","1743","Overall","All Races","45 to 64 Years","All Grades","(32.839681093, -83.627580346)","BEH","100BEH","111CSA","1GEN","3AGE","6RAC","6EDU","TUS23","23"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","American Indian/Alaska Native","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","100BEH","111CSA","1GEN","8AGE","2RAC","6EDU","TUS22","22"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","16",,,"0.6","14.7","17.2","4918","Overall","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","100BEH","173SSA","1GEN","8AGE","6RAC","6EDU","TUS28","28"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","95.3",,,"0.4","94.4","96.1","4895","Overall","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","104BEH","172SSA","1GEN","8AGE","6RAC","6EDU","TUS32","32"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","20.6",,,"2","16.6","24.5","591","Overall","All Races","Age 20 and Older","<12th Grade","(32.839681093, -83.627580346)","BEH","100BEH","111CSA","1GEN","6AGE","6RAC","3EDU","TUS24","24"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","1.1",,,"0.3","0.6","1.6","2683","Female","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","104BEH","172SSA","3GEN","8AGE","6RAC","6EDU","TUS31","31"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","<15 Cigarettes","%","Percentage","55.2",,,"55.2","48.3","62.1","174","Female","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","102BEH","131DCF","3GEN","8AGE","6RAC","6EDU","TUS17","17"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","TUS-CPS","Every Day","%","Percentage","81.1",,,"2.1","77","85.2","654","Overall","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","100BEH","167SSP","1GEN","8AGE","6RAC","6EDU","TUS25","25"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","TUS-CPS",,"%","Percentage","41.3",,,"3.3","34.9","47.7","199","Male","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","101BEH","168QUA","2GEN","8AGE","6RAC","6EDU","TUS09","09"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","85.2",,,"0.9","83.5","86.9","4893","Overall","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","103BEH","170SSA","1GEN","8AGE","6RAC","6EDU","TUS13","13"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","8.6",,,"0.8","6.9","10.2","2212","Male","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","104BEH","172SSA","2GEN","8AGE","6RAC","6EDU","TUS31","31"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","98.9",,,"0.3","98.4","99.4","2683","Female","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","104BEH","172SSA","3GEN","8AGE","6RAC","6EDU","TUS32","32"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","13.4",,,"0.6","12.2","14.7","4918","Overall","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","100BEH","111CSA","1GEN","8AGE","6RAC","6EDU","TUS20","20"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","3.4",,,"0.4","2.5","4.2","2211","Male","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","150BEH","171SSA","2GEN","8AGE","6RAC","6EDU","TUS33","33"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","<15 Cigarettes","%","Percentage","48.6",,,"48.6","42.7","54.4","375","Overall","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","102BEH","131DCF","1GEN","8AGE","6RAC","6EDU","TUS17","17"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","1.4",,,"0.3","0.9","2","2681","Female","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","150BEH","171SSA","3GEN","8AGE","6RAC","6EDU","TUS34","34"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","TUS-CPS",,"%","Percentage","56.1",,,"1.9","52.3","59.8","583","Male","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","101BEH","168QUP","2GEN","8AGE","6RAC","6EDU","TUS06","06"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","12.9",,,"1.1","10.8","15","1783","Overall","All Races","25 to 44 Years","All Grades","(32.839681093, -83.627580346)","BEH","100BEH","111CSA","1GEN","2AGE","6RAC","6EDU","TUS23","23"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","15 to 25 Cigarettes","%","Percentage","41.1",,,"41.1","36","46.3","375","Overall","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","102BEH","131DCF","1GEN","8AGE","6RAC","6EDU","TUS18","18"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Average","TUS-CPS",,,"Mean","16.3",,,"0.6","15.1","17.5","201","Male","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","102BEH","131DCA","2GEN","8AGE","6RAC","6EDU","TUS15","15"
"2014-2015","GA","Georgia","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","0.7",,,"0.2","0.3","1.1","2682","Female","All Races","All Ages","All Grades","(32.839681093, -83.627580346)","BEH","103BEH","170SSA","3GEN","8AGE","6RAC","6EDU","TUS11","11"
