"year","locationabbr","locationdesc","topictype","topicdesc","measuredesc","datasource","response","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","data_value_std_err","low_confidence_limit","high_confidence_limit","sample_size","gender","race","age","education","geolocation","topictypeid","topicid","measureid","stratificationid1","stratificationid2","stratificationid3","stratificationid4"
"2001","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","31.3",,,"2.3","26.8","35.8","853","Female","All Races","18 to 44 Years","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","5AGE","6RAC","6EDU"
"2006","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Current","%","Percentage","24",,,"1.4","21.3","26.7","2098","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU"
"2010","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","42.4",,,"7.2","28.2","56.6","123","Overall","All Races","Age 25 and Older","< 12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","7AGE","6RAC","3EDU"
"2002","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Never","%","Percentage","45",,,"1.5","42.1","47.9","2690","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU"
"2003","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","46.3",,,"5.4","35.7","56.9","177","Overall","All Races","Age 25 and Older","< 12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","7AGE","6RAC","3EDU"
"2003","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","19",,,"1.4","16.2","21.8","1589","Overall","All Races","Age 20 and Older","> 12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","6AGE","6RAC","5EDU"
"2009","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Current","%","Percentage","20.7",,,"1.8","17.2","24.2","1091","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","2GEN","8AGE","6RAC","6EDU"
"2000","AK","Alaska","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","BRFSS",,"%","Percentage","53.7",,,"3.3","47.3","60.1","526","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","101BEH","169QUP","3GEN","8AGE","6RAC","6EDU"
"1998","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","28.3",,,"2","24.4","32.2","922","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","2GEN","8AGE","6RAC","6EDU"
"2000","AK","Alaska","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","BRFSS","> 25 Cigarettes","%","Percentage","14.7",,,"3.5","7.9","21.5","204","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","130DCA","2GEN","8AGE","6RAC","6EDU"
"2007","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","19.6",,,"1.5","16.7","22.5","1400","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","3GEN","8AGE","6RAC","6EDU"
"2009","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","23.2",,,"4.7","14","32.4","150","Overall","All Races","18 to 24 Years","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","1AGE","6RAC","6EDU"
"2002","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","47",,,"5.4","36.4","57.6","211","Overall","All Races","Age 20 and Older","< 12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","6AGE","6RAC","3EDU"
"2008","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","19.2",,,"1.6","16","22.4","1416","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","3GEN","8AGE","6RAC","6EDU"
"2007","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","41.3",,,"2.9","35.7","46.9","825","Overall","American Indian/Alaska Native","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","112CS2","1GEN","8AGE","2RAC","6EDU"
"2001","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","23",,,"1.4","20.2","25.8","1922","Overall","White","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","8AGE","5RAC","6EDU"
"2003","AK","Alaska","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","BRFSS",,"%","Percentage","48.4",,,"3.2","42.1","54.7","523","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","167QUA","1GEN","8AGE","6RAC","6EDU"
"2005","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","46.1",,,"2.3","41.6","50.6","980","Overall","American Indian/Alaska Native","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","112CS2","1GEN","8AGE","2RAC","6EDU"
"2000","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","28.1",,,"1.5","25.2","31","2072","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU"
"2002","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Never","%","Percentage","50.6",,,"2","46.6","54.6","1505","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU"
"1998","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","40.6",,,"2.6","35.5","45.7","665","Overall","American Indian/Alaska Native","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","112CS2","1GEN","8AGE","2RAC","6EDU"
"2002","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","15.7",,,"4","7.8","23.6","291","Overall","All Races","65 Years and Older","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","4AGE","6RAC","6EDU"
"2007","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","26.1",,,"3.8","18.6","33.6","303","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","166SSP","3GEN","8AGE","6RAC","6EDU"
"2009","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","14.1",,,"1.4","11.4","16.8","1462","Overall","All Races","Age 20 and Older","> 12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","6AGE","6RAC","5EDU"
"2002","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","24.6",,,"1.6","21.4","27.8","1800","Overall","White","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","8AGE","5RAC","6EDU"
"2000","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","13.8",,,"4.8","4.3","23.3","80","Overall","Hispanic","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","8AGE","4RAC","6EDU"
"2005","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Current","%","Percentage","21.9",,,"1.5","19","24.8","1504","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU"
"2000","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","44",,,"3.8","36.6","51.4","377","Overall","American Indian/Alaska Native","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","8AGE","2RAC","6EDU"
"2005","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","25.5",,,"6.3","13.1","37.9","84","Overall","Hispanic","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","8AGE","4RAC","6EDU"
"2000","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","24.3",,,"5.4","13.8","34.8","91","Overall","African American","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","112CS2","1GEN","8AGE","1RAC","6EDU"
"1998","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Never","%","Percentage","48.4",,,"1.6","45.3","51.5","1986","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU"
"1999","AK","Alaska","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","BRFSS","> 25 Cigarettes","%","Percentage","13.1",,,"4.2","4.9","21.3","210","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","130DCA","3GEN","8AGE","6RAC","6EDU"
"2004","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","12.5",,,"3.1","6.4","18.6","270","Overall","All Races","65 Years and Older","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","4AGE","6RAC","6EDU"
"2009","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","23.1",,,"3.8","15.7","30.5","238","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","166SSP","2GEN","8AGE","6RAC","6EDU"
"1997","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","21",,,"2.1","16.8","25.2","827","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","3GEN","8AGE","6RAC","6EDU"
"2005","AK","Alaska","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","BRFSS",,"%","Percentage","52.9",,,"3.5","46.1","59.7","494","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","167QUA","1GEN","8AGE","6RAC","6EDU"
"1999","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","27.3",,,"1.5","24.4","30.2","2045","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","8AGE","6RAC","6EDU"
"1999","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","27.4",,,"5.7","16.2","38.6","86","Overall","African American","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","112CS2","1GEN","8AGE","1RAC","6EDU"
"2010","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","37.9",,,"2.9","32.3","43.5","726","Overall","American Indian/Alaska Native","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","112CS2","1GEN","8AGE","2RAC","6EDU"
"2005","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","24.9",,,"1.3","22.4","27.4","2797","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","8AGE","6RAC","6EDU"
"2007","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","42.2",,,"5.8","30.9","53.5","174","Overall","All Races","Age 25 and Older","< 12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","7AGE","6RAC","3EDU"
"2008","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","28.5",,,"5.9","17","40","138","Overall","All Races","18 to 24 Years","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","1AGE","6RAC","6EDU"
"1997","AK","Alaska","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","BRFSS","> 25 Cigarettes","%","Percentage","14.1",,,"3.4","7.5","20.7","145","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","130DCA","2GEN","8AGE","6RAC","6EDU"
"2008","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Current","%","Percentage","21.5",,,"1.3","19","24","2647","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU"
"2003","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","24.8",,,"5.1","14.8","34.8","149","Overall","Asian/Pacific Islander","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","112CS2","1GEN","8AGE","3RAC","6EDU"
"2007","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","33",,,"4.6","23.9","42.1","288","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","166SSP","2GEN","8AGE","6RAC","6EDU"
"1999","AK","Alaska","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","BRFSS","15 to 25 Cigarettes","%","Percentage","44.7",,,"4.6","35.7","53.7","220","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","130DCA","2GEN","8AGE","6RAC","6EDU"
"2000","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","49.5",,,"6.6","36.6","62.4","135","Overall","All Races","Age 25 and Older","< 12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","7AGE","6RAC","3EDU"
"1999","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking – (2 yrs – Race/Ethnicity)","BRFSS",,"%","Percentage","13.7",,,"4.1","5.6","21.8","84","Overall","Asian/Pacific Islander","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","112CS2","1GEN","8AGE","3RAC","6EDU"
"2002","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","28.1",,,"1.9","24.4","31.8","1185","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","2GEN","8AGE","6RAC","6EDU"
"2001","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","44.1",,,"3.2","37.8","50.4","540","Overall","American Indian/Alaska Native","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","8AGE","2RAC","6EDU"
"2006","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Former","%","Percentage","27.6",,,"1.3","25","30.2","2098","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","1GEN","8AGE","6RAC","6EDU"
"1998","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","BRFSS","Some Days","%","Percentage","26.8",,,"3.4","20.1","33.5","273","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","166SSP","2GEN","8AGE","6RAC","6EDU"
"2006","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","16.6",,,"1.5","13.7","19.5","1204","Overall","All Races","Age 25 and Older","> 12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","7AGE","6RAC","5EDU"
"1996","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","BRFSS","Never","%","Percentage","41.6",,,"2.8","36.1","47.1","712","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","165SSA","2GEN","8AGE","6RAC","6EDU"
"2003","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","21.9",,,"1.5","18.9","24.9","1429","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","3GEN","8AGE","6RAC","6EDU"
"2000","AK","Alaska","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","BRFSS","15 to 25 Cigarettes","%","Percentage","50",,,"3.9","42.4","57.6","402","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","130DCA","1GEN","8AGE","6RAC","6EDU"
"1998","AK","Alaska","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Average","BRFSS",,,"Mean","14.6",,,"0.9","12.9","16.3","220","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","130DCA","3GEN","8AGE","6RAC","6EDU"
"2009","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","BRFSS",,"%","Percentage","49.6",,,"5.5","38.8","60.4","157","Overall","All Races","Age 20 and Older","< 12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","110CSA","1GEN","6AGE","6RAC","3EDU"
