"id","address","geocoded_column","latitude","longitude","application_status","submit_date","issue_date","owner_occupied","condo_association","building_use","number_of_dwelling_units","building_construction_type","height","stories_above_grade","firm_name","work_description","demolition_description","demolition_type","method_of_removal","temporary_dumpster_count","solar_water_tank","debris_removal_date","debris_removal_location","solar_energy_type","solar_system_size","watt_capacity","heat_exchanger","photovoltaic_panel_count","panel_dimensions","thermal_panel_count","inverter_count","collector_panels","inverter_type","inverter_make_and_model","solar_water_tank_make_and","mount_type","backup_power","solar_collector_type","integrative_solar_tank","building_cost","plumbing_cost","electrical_cost","total_cost","insurance_company"
"31978","63 Griswold St, Cambridge, MA 02138","63 Griswold St
Cambridge, MA 02138
(42.392668, -71.156125)","42.3927","-71.1563","Complete","2019-02-14T00:00:00.000","2019-03-05T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"SUNLIGHT SOLAR ENERGY INC","Install 34 Rooftop solar panels with monitoring","","No demolition required","None",,,"2019-03-11T00:00:00.000","there will be no debris","Photovoltaic","8.16","240","","34","",,"34","","Micro-Inverter","Enphase IQ7","","Roof-Mount","","","","22086.4","0","9465.6","31552","Zurich American"
"30622","142 Rindge Ave, Cambridge, MA 02140","142 Rindge Ave
Cambridge, MA 02140
(42.393332, -71.130438)","42.3931","-71.1305","Complete","2019-01-09T00:00:00.000","2019-02-11T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"NuWatt Energy","Install a 3.685 kW solar system on roof of house, using 11 LG 335 panels.&nbsp;","","No demolition required","Minimal",,,"2019-04-15T00:00:00.000","Republic Services","Photovoltaic","3.685","335","","11","",,"1","","String Inverter","SolarEdge SE3000H-US","","Roof-Mount","","","","4760","0","8840","13600",""
"30067","51 Harvey St, Cambridge, MA 02140","51 Harvey St
Cambridge, MA 02140
(42.397266, -71.131979)","42.3973","-71.132","Complete","2019-01-03T00:00:00.000","2019-02-06T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"New England Solar Hot Water Inc ","Install solar hot water collectors on roof for a domestic hot water system&nbsp;","","No demolition required","None",,"80","2019-06-03T00:00:00.000","Braintree Transfer Station 257 Ivory St Braintree MA 02184","Thermal",,,"tank comes with double wall heat exchange coil",,"48""x96""","2",,"Wunder ALS 3010","","","HTP 80 gal ","Roof-Mount","Electric","Flat-Plate","No","8587","400","0","8987","Travelers Indemnity Co of America"
"30353","22 Tenney St, Cambridge, MA 02140","22 Tenney St
Cambridge, MA 02140
(42.392937, -71.120803)","42.3929","-71.1208","Complete","2019-01-10T00:00:00.000","2019-01-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"SunBug Solar","20 solar panels to be installed on roof. 7.2 kw dc&nbsp;","","No demolition required","None",,,"2019-01-10T00:00:00.000","n/a","Photovoltaic","7.2","360","","20","",,"1","","String Inverter","SolarEdge SE6000H -US 240v","","Roof-Mount","","","","24370","0","4301","28671","New York Marine and General Insurance"
"28320","104 Ellery St, Cambridge, MA 02138","104 Ellery St
Cambridge, MA 02138
(42.374288, -71.108623)","42.3743","-71.1085","Complete","2018-12-03T00:00:00.000","2019-01-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Northeast Solar Services dba Revolusun","Install Solar array and connect with existing utility.<br>Type: Rooftop; Qty. Panels: 23; Total kW: 8.28","","No demolition required","Daily Removal",,,"2018-12-17T00:00:00.000","Removed daily by Contractor","Photovoltaic","8.28","360","","23","",,"23","","Micro-Inverter","SunPower SPR-X22-360-D-AC","","Roof-Mount","","","","11710","0","22731","34441","American Zurich Insurance Company"
"21974","267 Lakeview Ave, Cambridge, MA 02138","267 Lakeview Ave
Cambridge, MA 02138
(42.383867, -71.141056)","42.3839","-71.1409","Complete","2018-09-25T00:00:00.000","2019-01-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"SunBug Solar","19 solar panels to be installed on roof. 6.215 kW DC&nbsp;","","No demolition required","None",,,"2018-09-25T00:00:00.000","no trash","Photovoltaic","6.215","335","","19","",,"1","","String Inverter","SolarEdge SE5000H","","Roof-Mount","","","","25696.35","0","4534.65","30231","New York Marine and General Insurance"
"27924","351 Pearl St, Cambridge, MA 02139","351 Pearl St
Cambridge, MA 02139
(42.35617, -71.111838)","42.3563","-71.1119","Complete","2018-11-28T00:00:00.000","2019-01-09T00:00:00.000",,"false","One or Two Family Dwelling",,"Steel/Concrete, Non-Combustible (Type I/II)",,,"ACE Solar","INSTALLATION OF A 4.36KW ROOFTOP SOLAR ARRAY","","No demolition required","Minimal",,,"2019-01-02T00:00:00.000","ACE Solar will remove any debris","Photovoltaic","4.365","365","","12","",,"1","","String Inverter","SE3.8","","Roof-Mount","","","","5095","0","10191","15286","Travelers Indemnity Co of America"
"28693","45 Antrim St, Cambridge, MA 02139","45 Antrim St
Cambridge, MA 02139
(42.371468, -71.102964)","42.3715","-71.1031","Complete","2018-12-05T00:00:00.000","2018-12-26T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"SunBug Solar","19 solar panels to be installed on roof&nbsp;","","No demolition required","None",,,"2018-12-05T00:00:00.000","no trash","Photovoltaic","6.84","360","","19","",,"1","","String Inverter","SolarEdge SE6000H","","Roof-Mount","","","","26078","0","4602","30680","New York Marine and General Insurance"
"29665","13 Holly Ave, Cambridge, MA 02138","13 Holly Ave
Cambridge, MA 02138
(42.382739, -71.129716)","42.3828","-71.1296","Complete","2018-12-18T00:00:00.000","2018-12-26T00:00:00.000",,"false","One or Two Family Dwelling",,"Steel/Concrete, Non-Combustible (Type I/II)",,,"Skyline Solar LLC.","Installation of a safe and code compliant, grid-tied PV solar system on an existing residential roof. &nbsp;13 Panels / 3.9 kW<br><br>","","No demolition required","Dumpster",,,"2018-12-28T00:00:00.000","E.O.M.S - 318 Manley St. West Bridgewater, MA 02379","Photovoltaic","3.9","300","","13","",,"1","","String Inverter","Solar Edge SE5000H-US RGM","","Roof-Mount","","","","4000","0","11000","15000","NY Marine & General Ins Co."
"25115","7 Frost St, Cambridge, MA 02140","7 Frost St
Cambridge, MA 02140
(42.385919, -71.117481)","42.386","-71.1176","Complete","2018-10-31T00:00:00.000","2018-12-10T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"ACE Solar","INSTALLATION OF A 7.2KW ROOFTOP SOLAR ARRAY.","","No demolition required","Minimal",,,"2018-12-17T00:00:00.000","ACE Solar","Photovoltaic","7.2","360","","20","",,"1","","String Inverter","SE6000H-US","","Roof-Mount","","","","8236","0","16472","24708","Travelers Indemnity Co of America"
"26208","5 Leonard Ave, Cambridge, MA 02139","5 Leonard Ave
Cambridge, MA 02139
(42.375152, -71.105729)","42.3751","-71.1056","Complete","2018-11-09T00:00:00.000","2018-11-29T00:00:00.000",,"false","One or Two Family Dwelling",,"Steel/Concrete, Non-Combustible (Type I/II)",,,"All Energy Solar ","Installation of 18, 360W solar panel, flush roof mounted with a total system size of 6.48kw&nbsp;","","No demolition required","None",,,"2018-11-09T00:00:00.000","none ","Photovoltaic","6.48","360","","18","",,"18","","Micro-Inverter","Enphase IQ7PLUS-72-2-US","","Roof-Mount","","","","16269","0","6973","23242","ACE AMERICAN INSURANCE COMPANY "
"26116","56 Prince St, Cambridge, MA 02139","56 Prince St
Cambridge, MA 02139
(42.360904, -71.110912)","42.3609","-71.111","Complete","2018-11-08T00:00:00.000","2018-11-20T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Invaleon Technologies Corporation ","ITC will install an electricity grid-connected photovoltaic, solar power system with a total generating capacity rated at approximately 7.56kW-DC on the roof.&nbsp;","","No demolition required","None",,,"2018-11-08T00:00:00.000","n/a","Photovoltaic","7.56","360","","21","",,"21","","Micro-Inverter","Enphase Micro Inverter – IQ 7+","","Roof-Mount","","","","10000","0","14948","24948","Travelers Property Casualty Company of America "
"26546","319 Washington St, Cambridge, MA 02139","319 Washington St
Cambridge, MA 02139
(42.36532, -71.0984)","42.3654","-71.0984","Complete","2018-11-13T00:00:00.000","2018-11-20T00:00:00.000",,"false","One or Two Family Dwelling",,"Steel/Concrete, Non-Combustible (Type I/II)",,,"Sunrun","Installation of an interconnected rooftop PV system. 15 (290w) panels 4.35 kw dc&nbsp;","","No demolition required","Minimal",,,"2018-12-31T00:00:00.000","Miller Waste Industries 201 N Main Street, Middleton, MA 01949","Photovoltaic","4.35","290","","15","",,"1","","String Inverter","Solar Edge ","","Roof-Mount","","","","2501","0","5694","8195","Zurich American Insurance Company "
"26211","12 Tenney St, Cambridge, MA 02140","12 Tenney St
Cambridge, MA 02140
(42.392715, -71.121131)","42.3927","-71.1211","Complete","2018-11-09T00:00:00.000","2018-11-20T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"SunBug Solar","18 solar panels to be installed on roof. 6.48 kW DC&nbsp;","","No demolition required","None",,,"2018-11-09T00:00:00.000","no trash ","Photovoltaic","6.48","360","","18","",,"1","","String Inverter","SolarEdge SE5000H","","Roof-Mount","","","","26088","0","4427","30515","New York Marine and general Insurance"
"26037","21 Field St, Cambridge, MA 02138","21 Field St
Cambridge, MA 02138
(42.385868, -71.135666)","42.386","-71.1356","Complete","2018-11-08T00:00:00.000","2018-11-14T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"SunBug Solar","4 additional solar panels to be added to existing array. Addition size = 1.28 kW DC. Previous system size = 6.6 kW DC. Total system size = 7.88 kW DC","","No demolition required","None",,,"2018-11-07T00:00:00.000","no trash","Photovoltaic","1.28","320","","4","",,"1","","String Inverter","SolarEdge SE6000H (original inverter, not changing)","","Roof-Mount","","","","4420","0","780","5200","New York Marine and General Insurance"
"24318","6 Acacia St, Cambridge, MA 02138","6 Acacia St
Cambridge, MA 02138
(42.375254, -71.125409)","42.3751","-71.1254","Complete","2018-10-23T00:00:00.000","2018-11-01T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"Tesla Energy Operations Inc","Install Solar Electric panels on roof of existing home, to be interconnected with the home’s Electrical System. 8 panels @ 2.44kW","","No demolition required","Daily Removal",,,"2018-10-31T00:00:00.000","EOMS Dumpster @ Tesla Energy Wilmington ","Photovoltaic","2.44","305","","8","",,"1","","String Inverter","Solar edge ","","Roof-Mount","","","","2000","0","3000","5000","Zurich American Insurance Company"
"23722","11 Sunset Rd, Cambridge, MA 02138","11 Sunset Rd
Cambridge, MA 02138
(42.391979, -71.156663)","42.3921","-71.1569","Complete","2018-10-16T00:00:00.000","2018-10-30T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Tesla Energy ","Install Solar Electric panels on roof of existing home, to be interconnected with the home’s Electrical System. 15 panels @ 4.875kW","","No demolition required","None",,,"2018-10-29T00:00:00.000",,"Photovoltaic","4.875","325","","15","",,"1","","String Inverter","Delta ","","Roof-Mount","","","","3000","0","4000","7000","Zurich American Insurance Company"
"23325","7 Malcolm Rd, Cambridge, MA 02138","7 Malcolm Rd
Cambridge, MA 02138
(42.381725, -71.139304)","42.3818","-71.1394","Complete","2018-10-11T00:00:00.000","2018-10-30T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Northeast Solar Services dba Revolusun","Install Solar array and connect with existing utility. Type: Rooftop, 21 panels, 6.93 kW DC.","","No demolition required","Daily Removal",,,"2018-10-31T00:00:00.000","Removed daily by contractor.","Photovoltaic","6.93","330","","21","",,"1","","String Inverter","Solaredge SE-7600H-US","","Roof-Mount","","","","9527","0","18493","28020","American Zurich"
"22494","13-1/2 Cedar St, Cambridge, MA 02140","13 1 2 Cedar St
Cambridge, MA 02140
(42.396906, -71.130879)","42.3968","-71.131","Complete","2018-10-02T00:00:00.000","2018-10-30T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"SunBug Solar","18 solar panels to be installed on roof. 5.2 KW DC","","No demolition required","None",,,"2018-10-02T00:00:00.000","no trash","Photovoltaic","5.22","290","","18","",,"1","","String Inverter","SolarEdge SE5000H ","","Roof-Mount","","","","19006","0","3354","22360","New York Marine and General Insurance"
"22239","289 Windsor St, Unit 291, Cambridge, MA 02139","289 Windsor St
Cambridge, MA 02139
(42.368328, -71.094949)","42.3683","-71.0951","Complete","2018-09-27T00:00:00.000","2018-10-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Tesla Energy Operations Inc.","Install Solar Electric panels on roof of existing home, to be interconnected with the home’s Electrical System. 14 @ 4.55kW","","No demolition required","None",,,"2018-10-30T00:00:00.000",,"Photovoltaic","4.55","325","","14","",,"1","","String Inverter","Delta ","","Roof-Mount","","","","2000","0","5000","7000","Zurich American Insurance Company"
"23371","16 Lilac Ct, Cambridge, MA 02141","16 Lilac Ct
Cambridge, MA 02141
(42.367369, -71.091567)","42.3675","-71.0916","Complete","2018-10-11T00:00:00.000","2018-10-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"Great Sky Solar","Installation of a 11.315 KW DC solar PV system with 31 panels and Microinverters.","","No demolition required","None",,,"2018-10-31T00:00:00.000","331 New Boston St, Woburn, MA 01801","Photovoltaic","11.315","365","","31","",,"31","","Micro-Inverter","Enphase IQ 6+ Microinverter","","Roof-Mount","","","","8656","0","25968","34624","Ace American Insurance Co."
"23865","11 Magazine St, Unit 11B, Cambridge, MA 02139","11 Magazine St
Cambridge, MA 02139
(42.364288, -71.105375)","42.3644","-71.1055","Complete","2018-10-18T00:00:00.000","2018-10-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Second Generation Energy, LLC","Install solar PV array (26 modules) on existing roof structure","","No demolition required","Daily Removal",,,"2018-11-16T00:00:00.000","Second Generation Energy, LLC 85 South Bow St. Milford, MA 01757","Photovoltaic","8.58","330","","26","",,"26","","Micro-Inverter","Enphase IQ7","","Roof-Mount","","","","23268.96","0","5817.24","29086.2","Travelers Indemnity Co. of Il."
"22329","50 Clarendon Ave, Cambridge, MA 02140","50 Clarendon Ave
Cambridge, MA 02140
(42.400467, -71.131296)","42.4004","-71.1312","Complete","2018-10-01T00:00:00.000","2018-10-16T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"Great Sky Solar","Installation of a 5.95 KW DC solar PV system with 17 panels.","","No demolition required","None",,,"2018-10-26T00:00:00.000","331 New Boston St, Woburn, MA 01801","Photovoltaic","5.95","350","","17","",,"17","","Micro-Inverter","Enphase IQ6 Plus","","Roof-Mount","","","","4864.25","0","14592.75","19457","Ace American Insurance Co."
"22039","0 Garden St, Cambridge, MA 02138","0 Garden St
Cambridge, MA 02138","42.3754","-71.1205","Complete","2018-09-26T00:00:00.000","2018-10-15T00:00:00.000",,,"Commercial / Mixed Use",,"Wood (Type (IV/V)","35","2","Invaleon Technologies Corp.","Installation of a 33.15 kW-DC roof-top photovoltaic solar power system with 85 modules.&nbsp;","","No demolition required","None",,,"2018-09-26T00:00:00.000","N/A","Photovoltaic","33.15","390","","85","",,"2","","String Inverter","Solaredge SE14.4k-US","","Roof-Mount","","","","22671","0","100000","122671","Travelers Property Casualty Company of America"
"21550","87 Lakeview Ave, Cambridge, MA 02138","87 Lakeview Ave
Cambridge, MA 02138
(42.378997, -71.139338)","42.379","-71.1391","Complete","2018-09-19T00:00:00.000","2018-10-11T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Invaleon Technologies Corp","ITC will install an electricity grid-connected photovoltaic, solar power system with a total generating capacity rated at approximately 8.76kW-DC with 24 modules.","","No demolition required","None",,,"2018-09-26T00:00:00.000","N/A","Photovoltaic","8.76","365","","24","",,"24","","Micro-Inverter","Enpahse inverter – IQ7+","","Roof-Mount","","","","7631.2","0","20000","27631.2","Rodman Insurance Agency Inc."
"21899","107 Larch Rd, Cambridge, MA 02138","107 Larch Rd
Cambridge, MA 02138
(42.378884, -71.142936)","42.379","-71.1427","Complete","2018-09-25T00:00:00.000","2018-09-28T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"SunBug Solar","28 solar panels to be installed on roof. 9.38 kW DC&nbsp;","","No demolition required","None",,,"2018-09-25T00:00:00.000","no trash","Photovoltaic","9.38","335","","28","",,"1","","String Inverter","SolarEdge SE7600H ","","Roof-Mount","","","","29646.3","0","5231.7","34878","New York Marine and General Insurance"
"21579","15 Bellis Cir, Cambridge, MA 02140","15 Bellis Cir
Cambridge, MA 02140
(42.389777, -71.133534)","42.3899","-71.1336","Complete","2018-09-20T00:00:00.000","2018-09-26T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"Great Sky Solar","Installation of a 5.28 KW DC solar PV system with 16 solar panels.","","No demolition required","None",,,"2018-10-24T00:00:00.000","331 New Boston St, Woburn, MA 01801","Photovoltaic","5.28","330","","16","",,"16","","Micro-Inverter","Enphase IQ7X Microinverter","","Roof-Mount","","","","4593.5","0","13780.5","18374","Ace American Insurance Co."
