"meta_pin","meta_triad","meta_class","geo_property_address","geo_property_apt_no","geo_property_city","meta_town_name","meta_town_code","meta_nbhd","meta_nbhd_only","meta_modeling_group","meta_per_ass","meta_key_pin","ind_multi_code","meta_multi_code","meta_num_288s_active","meta_num_288s_ended","meta_sale_date","meta_sale_price","meta_document_num","char_hd_sf","ind_large_home","char_age","char_apts","char_ext_wall","char_roof_cnst","char_rooms","char_beds","char_bsmt","char_bsmt_fin","char_heat","char_air","char_frpl","char_attic_type","char_fbath","char_hbath","char_tp_plan","char_tp_dsgn","char_gar1_size","char_gar1_cnst","char_gar1_att","char_gar1_area","char_bldg_sf","char_repair_cnd","char_use","char_type_resd","char_attic_fnsh","char_renovation","char_porch","geo_property_zip","geo_geoid","geo_fips","geo_municipality","geo_ohare_noise","geo_floodplain","geo_fs_flood_factor","geo_fs_flood_risk_direction","geo_withinmr100","geo_withinmr101300","geo_school_elem_district","geo_school_hs_district","geo_longitude","geo_latitude","geoposition","econ_tax_rate","econ_midincome","meta_bldg_pin","meta_strata_10","meta_strata_300","time_sale_year","time_sale_month_of_year","time_sale_day_of_year","time_sale_week_of_year","time_sale_quarter_of_year","time_sale_quarter","time_sale_month","time_sale_week","sale_day","time_sale_during_school_year","time_sale_during_holidays"
"10-36-215-035-0000","City","204","2706 W COYLE AVE","NA","CHICAGO","Rogers Park","75","75023","023","SF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","117927","1834106014","4960","false","97","NA","Frame","Shingle + Asphalt","6","3","Full","Formal Rec Room","Hot Water Steam","No Central A/C","1","Full","1","0","Stock Plan","NA","1 cars","Frame","false","false","1929","Average","Single-Family","1.5 Story","Living Area","NA","Frame Enclosed","60645-3018","17031020302","14000","Chicago","0","0","4","1","0","0","BOONE","MATHER HS","-87.6977249918785","42.0078570160669","POINT (-87.6977249918785 42.0078570160669)","6.88729343983239","72572","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"09-36-105-248-0000","City","203","7032 N OTTAWA AVE","NA","CHICAGO","Jefferson","71","71362","362","SF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","340000","1834149101","4566","false","58","NA","Masonry","Shingle + Asphalt","6","3","Full","Unfinished","Warm Air Furnace","Central A/C","0","Partial","1","1","NA","NA","2 cars","Frame","false","false","1202","Average","Single-Family","1 Story","None","NA","NA","60631-1053","17031090200","14000","Chicago","0","0","1","0","0","0","EBINGER","TAFT HS","-87.8179362795961","42.0088304741971","POINT (-87.8179362795961 42.0088304741971)","6.88941206587593","103733","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"11-29-110-021-0000","City","211","7609 N EASTLAKE TER","NA","CHICAGO","Rogers Park","75","75033","033","MF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","1600000","1834142116","8134","false","51","Six","Masonry","Tar + Gravel","28","14","Slab","Unfinished","Warm Air Furnace","No Central A/C","0","None","5","0","Stock Plan","NA","1 cars","Masonry","true","true","6480","Average","Multi-Family","3 Story +","NA","NA","NA","60626-1449","17031010100","14000","Chicago","0","0","1","0","0","0","GALE","SULLIVAN HS","-87.6642449811424","42.0195656103304","POINT (-87.6642449811424 42.0195656103304)","6.88729343983239","37985","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"12-01-408-058-0000","City","203","5741 N OKETO AVE","NA","CHICAGO","Jefferson","71","71440","440","SF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","298700","1834134050","4000","false","50","NA","Frame","Shingle + Asphalt","4","3","Slab","Unfinished","Warm Air Furnace","No Central A/C","0","None","1","0","NA","NA","0 cars","NA",,,"1181","Average","Single-Family","1 Story","NA","NA","NA","60631-3049","17031100300","14000","Chicago","1","0","1","0","0","0","EDISON PARK","TAFT HS","-87.8115229818332","41.9847419132783","POINT (-87.8115229818332 41.9847419132783)","6.88941206587593","83197","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"12-12-116-047-0000","City","210","7831 W SUMMERDALE AVE","HSE","CHICAGO","Jefferson","71","71440","440","SF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","225000","1834149251","3538","false","80","NA","Masonry","Shingle + Asphalt","5","2","Full","Unfinished","Warm Air Furnace","Central A/C","0","None","1","0","Stock Plan","NA","0 cars","NA",,,"959","Average","Single-Family","2 Story","NA","NA","NA","60656-1621","17031100500","14000","Chicago","1","0","1","0","0","0","ORIOLE PARK","TAFT HS","-87.8230910902379","41.9765914578996","POINT (-87.8230910902379 41.9765914578996)","6.88941206587593","75759","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-06-217-012-0000","City","278","6061 N NETTLETON AVE","NA","CHICAGO","Jefferson","71","71410","410","SF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","700000","1834142154","8750","false","13","NA","Masonry","Shingle + Asphalt","8","4","Full","Formal Rec Room","Warm Air Furnace","Central A/C","1","None","2","1","Stock Plan","No","2.5 cars","Frame","false","false","3184","Average","Single-Family","2 Story","NA","NA","NA","60631-2541","17031100200","14000","Chicago","1","0","1","0","0","0","ONAHAN","TAFT HS","-87.7963954732246","41.9918316951182","POINT (-87.7963954732246 41.9918316951182)","6.88941206587593","74201","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-14-201-018-0000","City","211","4707 N DRAKE AVE","NA","CHICAGO","Jefferson","71","71081","081","MF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","400000","1834113052","3750","false","102","Three","Masonry","Tar + Gravel","12","6","Full","Formal Rec Room","Hot Water Steam","No Central A/C","0","None","2","1","Stock Plan","NA","2 cars","Frame","false","false","2890","Average","Multi-Family","2 Story","NA","NA","Frame Enclosed","60625-5815","17031140701","14000","Chicago","0","0","3","1","0","0","HAUGAN","ROOSEVELT HS","-87.7166328965365","41.9668389901322","POINT (-87.7166328965365 41.9668389901322)","6.913","63571","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-13-412-022-0000","City","211","4154 N CAMPBELL AVE","NA","CHICAGO","Jefferson","71","71110","110","MF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","695000","1834157063","3132","false","117","Four","Frame + Masonry","Shingle + Asphalt","11","4","Full","Formal Rec Room","Warm Air Furnace","No Central A/C","0","Full","3","0","Stock Plan","No","2 cars","Frame","false","false","2070","Average","Multi-Family","2 Story","None","NA","Frame Enclosed","60618-2806","17031050300","14000","Chicago","0","0","6","1","0","0","COONLEY","AMUNDSEN HS","-87.6913465331741","41.957415496613","POINT (-87.6913465331741 41.957415496613)","6.88941206587593","84844","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-17-109-062-0000","City","203","4555 N MULLIGAN AVE","NA","CHICAGO","Jefferson","71","71150","150","SF","1","NA","0","2","1","0","2018-01-07T00:00:00.000","240000","1834147047","3780","false","53","NA","Masonry","Shingle + Asphalt","4","3","Full","Unfinished","Warm Air Furnace","Central A/C","0","None","1","0","Stock Plan","No","0 cars","NA",,,"1190","Average","Single-Family","1 Story","NA","NA","NA","60630-3025","17031150501","14000","Chicago","0","0","1","0","0","0","SMYSER","TAFT HS","-87.7853385976444","41.9636327851991","POINT (-87.7853385976444 41.9636327851991)","6.88941206587593","69320","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-16-303-004-0000","City","211","5247 W MONTROSE AVE","NA","CHICAGO","Jefferson","71","71090","090","MF","1","NA","0","2","1","0","2018-01-07T00:00:00.000","440000","1834146106","4125","false","104","Four","Masonry","Tar + Gravel","10","6","Full","Unfinished","Warm Air Furnace","Central A/C","0","None","3","0","Stock Plan","No","0 cars","NA",,,"4008","Average","Multi-Family","3 Story +","NA","NA","Frame Enclosed","60641-1475","17031150300","14000","Chicago","0","0","1","0","0","0","PORTAGE PARK","SCHURZ HS","-87.7592650975941","41.9603150874093","POINT (-87.7592650975941 41.9603150874093)","6.88941206587593","76545","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-22-115-033-0000","City","205","4604 W WAVELAND AVE","NA","CHICAGO","Jefferson","71","71120","120","SF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","342000","1834157049","3150","false","117","NA","Frame","Shingle + Asphalt","5","3","Full","Formal Rec Room","Warm Air Furnace","Central A/C","0","None","1","1","Stock Plan","No","2 cars","Frame","false","false","1550","Average","Single-Family","2 Story","NA","NA","NA","60641-3635","17031831700","14000","Chicago","0","0","1","0","0","0","GRAY, W","SCHURZ HS","-87.7427612646067","41.9482601322711","POINT (-87.7427612646067 41.9482601322711)","6.917","54737","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-26-121-008-0000","City","205","2941 N AVERS AVE","2","CHICAGO","Jefferson","71","71070","070","SF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","489000","1834108112","3402","false","132","NA","Frame","Shingle + Asphalt","8","4","Full","Formal Rec Room","Warm Air Furnace","Central A/C","0","Full","2","0","Stock Plan","No","2 cars","Frame","false","false","1827","Average","Single-Family","2 Story","None","Yes","NA","60618-7205","17031210502","14000","Chicago","0","0","1","0","0","0","LORCA","SCHURZ HS","-87.7230361947093","41.9348480289965","POINT (-87.7230361947093 41.9348480289965)","6.919","52908","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-23-321-008-0000","City","211","3339 N HAMLIN AVE","NA","CHICAGO","Jefferson","71","71070","070","MF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","157500","1834133002","3125","false","112","Three","Frame","Shingle + Asphalt","8","3","Slab","Unfinished","None","No Central A/C","0","None","2","0","Stock Plan","NA","0 cars","NA",,,"1650","Below Average","Multi-Family","2 Story","NA","NA","NA","60618-5209","17031831100","14000","Chicago","0","0","1","0","0","0","REILLY","SCHURZ HS","-87.722029824847","41.9421327225458","POINT (-87.722029824847 41.9421327225458)","6.919","60745","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-26-425-011-0000","City","205","2423 N SAINT LOUIS AVE","NA","CHICAGO","Jefferson","71","71070","070","SF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","810000","1834146111","3375","false","112","NA","Frame","Shingle + Asphalt","6","3","Full","Unfinished","Warm Air Furnace","No Central A/C","0","None","2","0","Stock Plan","No","0 cars","NA",,,"2032","Average","Single-Family","2 Story","NA","NA","NA","60647-2405","17031220601","14000","Chicago","0","0","1","0","0","0","DARWIN","KELVYN PARK HS","-87.7142182619825","41.9254343145586","POINT (-87.7142182619825 41.9254343145586)","6.915","75438","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-24-118-011-0000","City","203","3729 N ALBANY AVE","NA","CHICAGO","Jefferson","71","71082","082","SF","1","NA","0","2","1","0","2018-01-07T00:00:00.000","749900","1834108063","4166","false","97","NA","Masonry","Shingle + Asphalt","4","2","Full","Unfinished","Warm Air Furnace","No Central A/C","0","None","1","0","Stock Plan","No","0 cars","NA",,,"1034","Average","Single-Family","1 Story","NA","NA","NA","60618-4521","17031160700","14000","Chicago","0","0","6","1","0","0","CLEVELAND","SCHURZ HS","-87.7050939816447","41.9493381198334","POINT (-87.7050939816447 41.9493381198334)","6.91173411463102","79671","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-28-310-038-0000","City","211","5306 W DRUMMOND PL","1","CHICAGO","Jefferson","71","71260","260","MF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","237000","1834116040","3720","false","92","Four","Frame","Shingle + Asphalt","7","5","Slab","Unfinished","Warm Air Furnace","No Central A/C","0","None","3","0","Stock Plan","No","1 cars","Frame","false","false","2896","Average","Multi-Family","2 Story","NA","NA","NA","60639-1515","17031190701","14000","Chicago","0","0","1","0","0","0","SCHUBERT","FOREMAN HS","-87.759188602649","41.9289058999388","POINT (-87.759188602649 41.9289058999388)","6.894","40298","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-25-314-043-0000","City","295","2517 N LINDEN PL","NA","CHICAGO","West Chicago","77","77150","150","SF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","385000","1834118050","2550","false","37","NA","Frame","Shingle + Asphalt","6","4","Full","Unfinished","Warm Air Furnace","No Central A/C","0","None","1","1","Stock Plan","NA","0 cars","NA",,,"1280","Average","Single-Family","2 Story","NA","NA","NA","60647-2669","17031220500","14000","Chicago","0","0","3","1","0","0","DARWIN","CLEMENTE HS","-87.7050759022968","41.9268829225444","POINT (-87.7050759022968 41.9268829225444)","6.915","91389","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-28-117-037-0000","City","211","2902 N LINDER AVE","NA","CHICAGO","Jefferson","71","71260","260","MF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","600000","1834141000","5012","false","92","None","Masonry","Shingle + Asphalt","24","12","Full","Unfinished","Hot Water Steam","No Central A/C","0","None","6","0","Stock Plan","No","0 cars","NA",,,"4840","Average","Multi-Family","2 Story","NA","NA","NA","60641-4811","17031190300","14000","Chicago","0","0","1","0","0","0","SCHUBERT","FOREMAN HS","-87.7642102955934","41.9332733645225","POINT (-87.7642102955934 41.9332733645225)","6.894","55069","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-29-105-031-0000","City","202","6228 W BARRY AVE","NA","CHICAGO","Jefferson","71","71200","200","SF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","193000","1834155012","4725","false","104","NA","Masonry","Shingle + Asphalt","4","2","Full","Unfinished","Hot Water Steam","No Central A/C","0","None","1","0","NA","NA","1 cars","Frame","false","false","802","Average","Single-Family","1 Story","NA","NA","Frame Enclosed","60634-4031","17031190401","14000","Chicago","0","0","1","0","0","0","LYON","STEINMETZ COLLEGE PREP HS","-87.782256682572","41.936802198288","POINT (-87.782256682572 41.936802198288)","6.894","61383","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-35-308-023-0000","City","205","1846 N SPRINGFIELD AVE","NA","CHICAGO","Jefferson","71","71180","180","SF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","265000","1834108084","3906","false","112","NA","Frame","Shingle + Asphalt","8","4","Full","Unfinished","Warm Air Furnace","Central A/C","0","None","2","0","Stock Plan","No","0 cars","NA",,,"1688","Average","Single-Family","2 Story","NA","NA","Frame Enclosed","60647-4602","17031831200","14000","Chicago","0","0","1","0","0","0","MCAULIFFE","NORTH-GRAND HS","-87.7243955925501","41.9149823838497","POINT (-87.7243955925501 41.9149823838497)","6.919","37880","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-35-305-011-0000","City","211","1943 N LAWNDALE AVE","NA","CHICAGO","Jefferson","71","71180","180","MF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","520000","1834106108","3276","false","132","Three","Frame","Shingle + Asphalt","11","4","Full","Formal Rec Room","Warm Air Furnace","No Central A/C","0","Full","2","0","Stock Plan","No","2 cars","Frame","false","false","2508","Average","Multi-Family","2 Story","Partial","NA","Frame Enclosed","60647-3635","17031222900","14000","Chicago","0","0","1","0","0","0","FUNSTON","KELVYN PARK HS","-87.71885069209","41.9167317524664","POINT (-87.71885069209 41.9167317524664)","6.915","46985","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-35-319-036-0000","City","205","1710 N LAWNDALE AVE","1","CHICAGO","Jefferson","71","71180","180","SF","1","NA","0","2","1","0","2018-01-07T00:00:00.000","545000","1834149162","2360","false","129","NA","Frame","Shingle + Asphalt","8","5","Full","Formal Rec Room","Warm Air Furnace","No Central A/C","0","Full","2","1","Stock Plan","No","2 cars","Frame","false","false","1704","Average","Single-Family","2 Story","None","NA","NA","60647-4716","17031230400","14000","Chicago","0","0","1","0","0","0","STOWE","NORTH-GRAND HS","-87.7192877318538","41.9121659650716","POINT (-87.7192877318538 41.9121659650716)","6.88941206587593","58250","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-19-126-033-0000","City","211","2250 W ADDISON ST","NA","CHICAGO","Lake View","73","73070","070","MF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","710000","1834108106","3750","false","109","Three","Frame + Masonry","Tar + Gravel","12","6","Full","Formal Rec Room","Hot Water Steam","No Central A/C","2","None","2","0","Stock Plan","NA","2 cars","Masonry","false","false","2582","Average","Multi-Family","2 Story","NA","NA","Frame Enclosed","60618-6048","17031050500","14000","Chicago","0","0","6","1","0","0","BELL","LAKE VIEW HS","-87.6854598487221","41.9470509914852","POINT (-87.6854598487221 41.9470509914852)","6.88950971322849","133845","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-31-305-041-0000","City","212","1952 N DAMEN AVE","NA","CHICAGO","West Chicago","77","77170","170","MF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","875000","1834104008","2400","false","139","Five","Frame","Tar + Gravel","7","4","Partial","Unfinished","Hot Water Steam","No Central A/C","0","Full","4","0","Stock Plan","No","1 cars","Frame","false","false","1260","Average","Multi-Family","2 Story","None","NA","NA","60647-4565","17031832200","14000","Chicago","0","0","1","0","0","0","PULASKI","CLEMENTE HS","-87.6779179888869","41.9174282524058","POINT (-87.6779179888869 41.9174282524058)","7.129","106840","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"14-31-416-047-0000","City","278","1935 W BLOOMINGDALE AVE","NA","CHICAGO","West Chicago","77","77170","170","SF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","1128000","1834157006","2274","false","21","NA","Masonry","Tar + Gravel","7","3","Full","Formal Rec Room","Warm Air Furnace","Central A/C","1","None","3","1","Stock Plan","No","2 cars","Masonry","true","false","2278","Average","Single-Family","2 Story","NA","NA","NA","60622-1392","17031240300","14000","Chicago","0","0","1","0","0","0","BURR","WELLS HS","-87.6764973574168","41.9139397845342","POINT (-87.6764973574168 41.9139397845342)","6.88960179164861","124141","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"16-11-405-041-0000","City","211","320 N KEDZIE AVE","NA","CHICAGO","West Chicago","77","77102","102","MF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","145000","1834144026","2150","false","132","Three","Frame","Shingle + Asphalt","5","3","Slab","Unfinished","Warm Air Furnace","No Central A/C","0","None","2","0","Stock Plan","No","1 cars","Frame","false","false","1794","Average","Multi-Family","2 Story","NA","NA","NA","60612-1730","17031836800","14000","Chicago","0","0","1","0","0","0","BEIDLER","MARSHALL HS","-87.7066063476225","41.8871021661218","POINT (-87.7066063476225 41.8871021661218)","6.89119242902208","13736","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"16-16-205-007-0000","City","211","4927 W MONROE ST","NA","CHICAGO","West Chicago","77","77013","013","MF","1","NA","0","2","0","0","2018-01-07T00:00:00.000","230000","1834142127","3670","false","101","Three","Masonry","Tar + Gravel","11","6","Full","Unfinished","Hot Water Steam","No Central A/C","2","None","3","0","Stock Plan","No","0 cars","NA",,,"3184","Average","Multi-Family","2 Story","NA","NA","NA","60644-5201","17031252202","14000","Chicago","0","0","1","0","0","0","SPENCER TECH ACAD","MANLEY HS","-87.74843630811","41.8791979822724","POINT (-87.74843630811 41.8791979822724)","6.89","26230","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
