"company","doing_business_as","address_line_1","address_line_2","city","state","zip_code","registration_account","tax_type","location"
"HAPPY FOODS INC.","HAPPY FOODS","6415 N. CENTRAL AVE.",,"CHICAGO","IL","60646","1121854","Sweetened Beverage Home Rule","6415 N. CENTRAL AVE.
CHICAGO, IL 60646
(41.998178, -87.763494)"
"HARGOBIND INC",,"100 CHICAGO AVE",,"OAK PARK","IL","60302","1123412","Sweetened Beverage Home Rule","100 CHICAGO AVE
OAK PARK, IL 60302
(41.894678, -87.778579)"
"HARRISON STREET INC",,"4751 W HARRISON ST",,"CHICAGO","IL","60644","1122396","Sweetened Beverage Home Rule","4751 W HARRISON ST
CHICAGO, IL 60644
(41.873164, -87.744717)"
"HARVEL CORPORATION","COFFEE UNLIMITED ","1408 S CLINTON",,"CHICAGO","IL","60607","1121416","Sweetened Beverage Home Rule","1408 S CLINTON
CHICAGO, IL 60607
(41.863724, -87.640589)"
"HARVEST FOODS INC",,"8534 BLUE RIDGE AVE",,"HICKORY HILLS","IL","60457","1124460","Sweetened Beverage Home Rule","8534 BLUE RIDGE AVE
HICKORY HILLS, IL 60457
(41.735235, -87.843583)"
"HARVEST TIME FOODS","HARVEST TIME FOODS ","2632 W LAWERENCE AVE",,"CHICAGO","IL","60625","1122802","Sweetened Beverage Home Rule","2632 W LAWERENCE AVE
CHICAGO, IL 60625
(41.968593, -87.695248)"
"HARVEY BP INC",,"288 W 147TH ST",,"HARVEY","IL","60426","1123414","Sweetened Beverage Home Rule","288 W 147TH ST
HARVEY, IL 60426
(41.622636, -87.673276)"
"HARVEY GAS AND MINI MART INC",,"14700 WOOD ST",,"HARVEY","IL","60426","1122397","Sweetened Beverage Home Rule","14700 WOOD ST
HARVEY, IL 60426
(41.62229, -87.660839)"
"HASSAN GROCERY","GROCERY TOBACCO/ BEVERAGE SALES","3234 S RACINE",,"CHICAGO","IL","60608","1123817","Sweetened Beverage Home Rule","3234 S RACINE
CHICAGO, IL 60608
(41.835066, -87.655927)"
"HATEEB INC","MOBILE GAS ","5701 W FULLERTON",,"CHICAGO","IL","60639","1122987","Sweetened Beverage Home Rule","5701 W FULLERTON
CHICAGO, IL 60639
(41.923907, -87.768506)"
"HAZEL CREST GAS AND FOOD INC",,"17500 S KEDZIE",,"HAZEL CREST","IL","60429","1122805","Sweetened Beverage Home Rule","17500 S KEDZIE
HAZEL CREST, IL 60429"
"HEALTHY NATIONAL CONCESSION SE",,"12331 S LATROBE ST",,"ALSIP","IL","60803","1123811","Sweetened Beverage Home Rule","12331 S LATROBE ST
ALSIP, IL 60803
(41.667518, -87.75135)"
"HEBAS FINER FOODS",,"1924 E 87TH STREET",,"CHICAGO","IL","60617","1122130","Sweetened Beverage Home Rule","1924 E 87TH STREET
CHICAGO, IL 60617
(41.73703, -87.577118)"
"HECTOR PRODUCE CORP",,"3733 S. 52ND CT",,"CICERO","IL","60804","1124748","Sweetened Beverage Home Rule","3733 S. 52ND CT
CICERO, IL 60804
(41.824312, -87.754534)"
"HEGEWISCH FRUIT MARKET","ERICS FOOD CENTER","13209 S BALTIMORE AVENUE",,"CHICAGO","IL","60633","1123709","Sweetened Beverage Home Rule","13209 S BALTIMORE AVENUE
CHICAGO, IL 60633
(41.655367, -87.54715)"
"HEINENS INC","HEINENS GROCERY STORE","1020 WAUKEGAN ROAD",,"GLENVIEW","IL","60025","1123630","Sweetened Beverage Home Rule","1020 WAUKEGAN ROAD
GLENVIEW, IL 60025
(42.073543, -87.79891)"
"HERBALIFE INTERNATIONAL OF AME","HERBALIFE INTERNATIONAL OF AMERICA INC.","950 W 190TH STREET",,"TORRANCE","CA","90502","1122040","Sweetened Beverage Home Rule","950 W 190TH STREET
TORRANCE, CA 90502
(33.858355, -118.291976)"
"HERITAGE WINE CELLARS LTD","HERITAGE WINE CELLARS LTD ","6600 W HOWARD ST",,"NILES","IL","60714","1123399","Sweetened Beverage Home Rule","6600 W HOWARD ST
NILES, IL 60714
(42.019202, -87.791894)"
"HERNANDEZ DISTRIBUTORS INC",,"5632 W. 120TH ST",,"ALSIP ","IL","60803","833368","Sweetened Beverage Home Rule","5632 W. 120TH ST
ALSIP, IL 60803
(41.675189, -87.759708)"
"HIDALGO MEAT MARKET INC",,"2801 W BROADWAY",,"BLUE ISLAND","IL","60647","1123642","Sweetened Beverage Home Rule","2801 W BROADWAY
BLUE ISLAND, IL 60647
(41.932853, -87.644892)"
"HIGHLAND PARK CVS LLC","CVS PHARMACY ","3200 FLOSSMOOR RD",,"FLOSSMOOR","IL","60422","1121770","Sweetened Beverage Home Rule","3200 FLOSSMOOR RD
FLOSSMOOR, IL 60422
(41.54259, -87.694023)"
"HIGH SPLASH INC","DAMEN CITGO","6300 S DAMENAVE",,"CHICAGO","IL","60636","1123047","Sweetened Beverage Home Rule","6300 S DAMENAVE
CHICAGO, IL 60636
(41.778958, -87.673906)"
"HILLSIDE FOOD & GAS INC.",,"4804 BUTTERFIELD RD",,"HILLSIDE","IL","60162","1124458","Sweetened Beverage Home Rule","4804 BUTTERFIELD RD
HILLSIDE, IL 60162
(41.877546, -87.903018)"
"HJMP","HOME JUICE","1930 NORTH GEORGE STREET",,"MELROSE PARK","IL","60160","1123901","Sweetened Beverage Home Rule","1930 NORTH GEORGE STREET
MELROSE PARK, IL 60160
(41.908652, -87.849697)"
"H MART GLENVIEW LLC",,"3385 NORTH MILWAUKEE AVENUE",,"GLENVIEW","IL","60025","1123365","Sweetened Beverage Home Rule","3385 NORTH MILWAUKEE AVENUE
GLENVIEW, IL 60025"
"H MART MIDWEST CORP",,"801 CIVIC CENTER DRIVE",,"NILES","IL","60714","1123366","Sweetened Beverage Home Rule","801 CIVIC CENTER DRIVE
NILES, IL 60714
(42.024685, -87.801496)"
"H & M GROUP #1 INC",,"12659 S ASHALAND AVE",,"CALUMET PARK","IL","60827","1122395","Sweetened Beverage Home Rule","12659 S ASHALAND AVE
CALUMET PARK, IL 60827
(41.663293, -87.660862)"
"HOA NAM CO INC",,"1101-1103 W ARGYLE ST",,"CHICAGO","IL","60640","1123979","Sweetened Beverage Home Rule","1101-1103 W ARGYLE ST
CHICAGO, IL 60640
(41.973258, -87.657834)"
"HOLLYWOOD FOOD MARKET INC",,"606 E 79TH ST",,"CHICAGO","IL","60619","1122872","Sweetened Beverage Home Rule","606 E 79TH ST
CHICAGO, IL 60619
(41.751209, -87.609793)"
"HOMAN FOOD AND DELI INC",,"3359 W CHICAGO AVENUE",,"CHICAGO","IL","60651","1123245","Sweetened Beverage Home Rule","3359 W CHICAGO AVENUE
CHICAGO, IL 60651
(41.895535, -87.711228)"
"HOME JUICE DISTRIBUTOR",,"1241 BRANDYWINE RD",,"CROWN POINT","IN","46307","1122464","Sweetened Beverage Home Rule","1241 BRANDYWINE RD
CROWN POINT, IN 46307
(41.416931, -87.208659)"
"H ONE MIDWEST INCORPORATED",,"550 BARCLAY BOULEVARD",,"LINCONSHIRE","IL","60069","1123364","Sweetened Beverage Home Rule","550 BARCLAY BOULEVARD
LINCONSHIRE, IL 60069
(42.18667, -87.935874)"
" HORIZON ENTERPRISES INC",,"4  95TH ST",,"CHICAGO","IL","60619","1123356","Sweetened Beverage Home Rule","4 95TH ST
CHICAGO, IL 60619
(41.72177, -87.623496)"
"HORIZON ENTERPRISES INC",,"4 E 95TH STREET",,"CHICAGO","IL","60619","1123886","Sweetened Beverage Home Rule","4 E 95TH STREET
CHICAGO, IL 60619
(41.72177, -87.623496)"
"HOSODA BROS INC",,"1444 TENNESSEE STREET",,"SAN FRANSISCO","CA","94107","1124601","Sweetened Beverage Home Rule","1444 TENNESSEE STREET
SAN FRANSISCO, CA 94107
(37.753565, -122.388842)"
"HOUSE OF SLOTS",,"6823 STANLEY AVE",,"BERWYN","IL","60402","1124075","Sweetened Beverage Home Rule","6823 STANLEY AVE
BERWYN, IL 60402
(41.833391, -87.794078)"
"HSR INC","PHILLIP 66","2000 N HARLEM AVE",,"ELMWOOD PARK","IL","60707","1124069","Sweetened Beverage Home Rule","2000 N HARLEM AVE
ELMWOOD PARK, IL 60707
(41.916334, -87.805988)"
"HUCKSTER INC",,"20929 W. LAKEVIEW PKWY",,"MUNDELEIN","IL","60060","1114574","Sweetened Beverage Home Rule","20929 W. LAKEVIEW PKWY
MUNDELEIN, IL 60060
(42.257001, -88.04158)"
"HUERTA TAQUERIA RESTURANTS CO","HUERTA TAQUERIA ","6509 S KEDIZE",,"CHICAGO","IL","60629","1124217","Sweetened Beverage Home Rule","6509 S KEDIZE
CHICAGO, IL 60629"
"HUNGARIAN KOSHER FOODS INC",,"4020 OAKTON ST",,"SKOKIE","IL","60076","1124058","Sweetened Beverage Home Rule","4020 OAKTON ST
SKOKIE, IL 60076
(42.026235, -87.730146)"
"HYDE PARK CORP",,"123 E 51ST ST",,"CHICAGO","IL","60615","1122796","Sweetened Beverage Home Rule","123 E 51ST ST
CHICAGO, IL 60615
(41.802052, -87.621691)"
"I 57 FUEL MART INC","I 57 GULF ","9901 S HALSTED ST",,"CHICAGO","IL","60628","1122325","Sweetened Beverage Home Rule","9901 S HALSTED ST
CHICAGO, IL 60628
(41.714071, -87.64294)"
"I AND I BISHARAT INC.","MANNY'S FOOD AND LIQUOR","947 MANNHEIM RD",,"BELLWOOD","IL","60104","1124368","Sweetened Beverage Home Rule","947 MANNHEIM RD
BELLWOOD, IL 60104
(41.874484, -87.88297)"
"IBERIA FOODS COMPANY OF THE MI","IBERIA FOODS","9900 FRANKLIN AVE",,"FRANKLIN PARK","IL","60131","1120840","Sweetened Beverage Home Rule","9900 FRANKLIN AVE
FRANKLIN PARK, IL 60131
(41.938283, -87.875532)"
"IBNN INC","ARMITAGE FOOD ","3635 W ARMITAGE AVE",,"CHICAGO","IL","60647","1124208","Sweetened Beverage Home Rule","3635 W ARMITAGE AVE
CHICAGO, IL 60647
(41.917285, -87.718146)"
"IGVALA GROCERY",,"2700 W FRANCIS PL",,"CHICAGO","IL","60647","1124056","Sweetened Beverage Home Rule","2700 W FRANCIS PL
CHICAGO, IL 60647
(41.919263, -87.694332)"
"IKEA US WEST INC",,"1800 EAST McCONNER PARKWAY",,"SCHAUMBURG","IL","60173","1121782","Sweetened Beverage Home Rule","1800 EAST McCONNER PARKWAY
SCHAUMBURG, IL 60173"
"IKES LIQUORS INC","IKES LIQUORS ","10535 SOUTHWEST HWY",,"WORTH","IL","60482","1122718","Sweetened Beverage Home Rule","10535 SOUTHWEST HWY
WORTH, IL 60482
(41.700336, -87.793857)"
"IKES LIQUORS ST FOOD AND LIQUO","IKES STATE ST FOOD AND LIQUORS ","5701 S STATE ST",,"CHICAGO","IL","60621","1122719","Sweetened Beverage Home Rule","5701 S STATE ST
CHICAGO, IL 60621
(41.790774, -87.625525)"
"IL PESCATORE INC ITALIAN FISHE","PESCATORE PALACE ","3400 N RIVER ROAD",,"FRANKLIN PARK","IL","60131","1122683","Sweetened Beverage Home Rule","3400 N RIVER ROAD
FRANKLIN PARK, IL 60131
(41.940306, -87.852738)"
"IMPERIAL LUBES & SUPPLY LLC",,"812 GREENLEAF AVE",,"ELK GROVE VILLAGE","IL","60007","1120947","Sweetened Beverage Home Rule","812 GREENLEAF AVE
ELK GROVE VILLAGE, IL 60007
(42.003806, -87.975498)"
"IMPERIAL VENDING INC",,"600 WAUKEGAN ROAD",,"NORTHBROOK","IL","60062","1124565","Sweetened Beverage Home Rule","600 WAUKEGAN ROAD
NORTHBROOK, IL 60062
(42.14562, -87.834465)"
"IMPERIO AZTECA RESTAURANT SUPP",,"4433 S SPRINGFIELD AVE",,"CHICAGO","IL","60632","1123198","Sweetened Beverage Home Rule","4433 S SPRINGFIELD AVE
CHICAGO, IL 60632
(41.812124, -87.721283)"
"INDEPENDENCE FUEL AND MINI MAR","BP FUEL AND MINI MART ","3801-3815 W ROOSEVELT RD",,"CHICAGO","IL","60624","1122356","Sweetened Beverage Home Rule","3801-3815 W ROOSEVELT RD
CHICAGO, IL 60624
(41.86625, -87.720106)"
"INFANT JESUS OIL CORPORATION","HAZEL CREST BP","17460 KEDZIE AVE",,"HAZEL CREST","IL","60429","1122459","Sweetened Beverage Home Rule","17460 KEDZIE AVE
HAZEL CREST, IL 60429
(41.572101, -87.694454)"
"INFINITE BUENA VIDA LLC","HALE FAMILY MCDONALDS","600 E 115TH ST",,"CHICAGO","IL","60628","1123621","Sweetened Beverage Home Rule","600 E 115TH ST
CHICAGO, IL 60628
(41.685466, -87.608231)"
"INFINITE BUENA VIDA LLC","HALE FAMILY MCDONALDS","5800 HINSDALE OASIS TRISTATE",,"HINSDALE","IL","60521","1123622","Sweetened Beverage Home Rule","5800 HINSDALE OASIS TRISTATE
HINSDALE, IL 60521"
"INFINITE BUENA VIDA LLC","HALE FAMILY MCDONALDS","2425 E 79TH ST",,"CHICAGO","IL","60649","1123620","Sweetened Beverage Home Rule","2425 E 79TH ST
CHICAGO, IL 60649
(41.751743, -87.565356)"
"INGLESIDE FOOD MARKET",,"5117 S INGLESIDE",,"CHICAGO","IL","60615","1123387","Sweetened Beverage Home Rule","5117 S INGLESIDE
CHICAGO, IL 60615
(41.802095, -87.602905)"
"INKA STATION LLC","PEYS CONVENIENCE STORE ","50 W 71 ST STREET",,"CHICAGO","IL","60621","1121771","Sweetened Beverage Home Rule","50 W 71 ST STREET
CHICAGO, IL 60621
(41.765508, -87.627651)"
"INOCENCIO ENRIQUEZ","FRUTERIA GUAYABITOS ","2901 W 38TH PL",,"CHICAGO","IL","60632","1123133","Sweetened Beverage Home Rule","2901 W 38TH PL
CHICAGO, IL 60632
(41.823665, -87.697242)"
"INTEGRITY DISTRIBUTION SYSTEMS",,"8017 NEWBOLD RD",,"CARY","IL","60013","1120895","Sweetened Beverage Home Rule","8017 NEWBOLD RD
CARY, IL 60013
(42.212648, -88.209135)"
"INTERNATIONAL EXPORTS CHICAGO","SAFEHOUSE CHICAGO","60 E. ONTARIO STREET",,"CHICAGO","IL","60611","1120854","Sweetened Beverage Home Rule","60 E. ONTARIO STREET
CHICAGO, IL 60611
(41.893327, -87.626189)"
"INTERNATIONAL EXPORTS CHICAGO","SAFEHOUSE CHICAGO","60 E ONTARIO STREET",,"CHICAGO","IL","60611","1121788","Sweetened Beverage Home Rule","60 E ONTARIO STREET
CHICAGO, IL 60611
(41.893327, -87.626189)"
"INTERNATIONAL FOOD AND LIQUOR","INTERNATIONAL FOOD AND LIQUOR","14033 S TORRENCE AVENUE",,"BURNHAM","IL","60633","1123732","Sweetened Beverage Home Rule","14033 S TORRENCE AVENUE
BURNHAM, IL 60633
(41.639693, -87.559294)"
"INTERNATIONAL FOODS N W INC","INTERNATIONAL FOODS","4404 WEST FULLERTON AVENUE",,"CHICAGO","IL","60639","1121902","Sweetened Beverage Home Rule","4404 WEST FULLERTON AVENUE
CHICAGO, IL 60639
(41.924425, -87.737127)"
"IOS PRIMOS GROCERY",,"3249 W. MONTROSE",,"CHICAGO","IL","60618","1124471","Sweetened Beverage Home Rule","3249 W. MONTROSE
CHICAGO, IL 60618
(41.961182, -87.710102)"
"I.S. FOOD AND LIQUOR INC",,"1025 W 63RD ST",,"CHICAGO","IL","60621","1122794","Sweetened Beverage Home Rule","1025 W 63RD ST
CHICAGO, IL 60621
(41.779674, -87.650602)"
"ISHI KRUPA INC.","STREAMWOOD CASH N CARRY","302 GLASGOW LN.",,"SCHAUMBURG","IL","60194","1121791","Sweetened Beverage Home Rule","302 GLASGOW LN.
SCHAUMBURG, IL 60194
(42.030671, -88.143472)"
"I SUPPLY CO",,"1255 SPANGER ROAD",,"FAIRBORN","OH","45324","1124803","Sweetened Beverage Home Rule","1255 SPANGER ROAD
FAIRBORN, OH 45324
(39.83181, -83.998449)"
"JACK AND PATS INC","JACK AND PATS BUTCHER SHOP ","10717 S RIDGELAND",,"CHICAGO RIDGE","IL","60415","1122090","Sweetened Beverage Home Rule","10717 S RIDGELAND
CHICAGO RIDGE, IL 60415
(41.697206, -87.779014)"
"JACKY SHOP 4 LESS INC",,"3655 W DIVERSEY AVE",,"CHICAGO","IL","60647","1124044","Sweetened Beverage Home Rule","3655 W DIVERSEY AVE
CHICAGO, IL 60647
(41.93191, -87.719221)"
"JACMAR CORP","MCDONALDS","100 SAUK TRAIL ROAD",,"S CHICAGO HEIGHTS","IL","60411","1123607","Sweetened Beverage Home Rule","100 SAUK TRAIL ROAD
S CHICAGO HEIGHTS, IL 60411
(41.481429, -87.629702)"
"J & A GAS MART","WENTWORTH MOBILE","210 W 103RD ST",,"CHICAGO","IL","60628","1123809","Sweetened Beverage Home Rule","210 W 103RD ST
CHICAGO, IL 60628
(41.707095, -87.628767)"
"JAMAL FREIHAT","JIMMY FOOD MARKET ","4910 W ARMITAGE",,"CHICAGO","IL","60639","1124322","Sweetened Beverage Home Rule","4910 W ARMITAGE
CHICAGO, IL 60639
(41.9169, -87.75005)"
"J  AND A CONVENIENT STORE","J AND A CONVENIENT STORE ","1108 W ARGYLE AVE",,"CHICAGO","IL","60640","1124241","Sweetened Beverage Home Rule","1108 W ARGYLE AVE
CHICAGO, IL 60640
(41.973253, -87.658048)"
"J AND A GAS MART",,"210 W 103RD STREET",,"CHICAGO","IL","60628","1123702","Sweetened Beverage Home Rule","210 W 103RD STREET
CHICAGO, IL 60628
(41.707095, -87.628767)"
"J AND J FOOD AND LIQUOR","J & J FOOD ","2422 W MARQUETTE",,"CHICAGO","IL","60629","1124087","Sweetened Beverage Home Rule","2422 W MARQUETTE
CHICAGO, IL 60629
(41.771972, -87.684237)"
"J AND P FINER FOODS INC",,"3501 W MONTROSE AVE",,"CHICAGO","IL","60618","1123418","Sweetened Beverage Home Rule","3501 W MONTROSE AVE
CHICAGO, IL 60618
(41.961108, -87.715977)"
"JATAN LLC",,"300 PARK BLVD SUITE 300",,"ITASCA","IL","60143","1121405","Sweetened Beverage Home Rule","300 PARK BLVD SUITE 300
ITASCA, IL 60143
(41.991102, -88.020518)"
"JAVIN CORPORATIONS",,"3403 W. 48TH PLACE",,"CHICAGO","IL","60632","1120924","Sweetened Beverage Home Rule","3403 W. 48TH PLACE
CHICAGO, IL 60632
(41.805633, -87.708977)"
"JAWS WHOLESALE DISTRIBUTORS LL",,"2150 W 43RD STREET",,"CHICAGO","IL","60609","1123629","Sweetened Beverage Home Rule","2150 W 43RD STREET
CHICAGO, IL 60609
(41.815812, -87.678901)"
"JAY JALA RAM CORP/R & S DISCOUNT FOOD & LIQUOR",,"2425 W. DIVERSEY AVE",,"CHICAGO","IL","60647","1124815","Sweetened Beverage Home Rule","2425 W. DIVERSEY AVE
CHICAGO, IL 60647
(41.932178, -87.688776)"
"JAY MAHA INC","JAY WHOLESALE ","1428 DAVIS RD",,"ELGIN","IL","60123","1122687","Sweetened Beverage Home Rule","1428 DAVIS RD
ELGIN, IL 60123
(42.068277, -88.312829)"
"JB ENGLISH LLC",,"5671 W 120 TH STREET",,"ALSIP","IL","60803","1123394","Sweetened Beverage Home Rule","5671 W 120 TH STREET
ALSIP, IL 60803
(41.675181, -87.760231)"
"JDD INVESTMENT COMPANY","McDONDALDS 4655","300 PARK BLVD SUITE 300",,"ITASCA","IL","60143","1121406","Sweetened Beverage Home Rule","300 PARK BLVD SUITE 300
ITASCA, IL 60143
(41.991102, -88.020518)"
"JEFFERY BIG MARKET INC",,"2016 E 71ST ST",,"CHICAGO","IL","60649","1122707","Sweetened Beverage Home Rule","2016 E 71ST ST
CHICAGO, IL 60649
(41.766239, -87.575034)"
"JEM2 LLC","McDONALDS 25509","4601 W DIVERSEY",,"CHICAGO","IL","60639","1121235","Sweetened Beverage Home Rule","4601 W DIVERSEY
CHICAGO, IL 60639
(41.931612, -87.742286)"
"JEREZ INC/SUPERMERCADO EL GALLO",,"12255 S. WESTERN AVE",,"BLUE ISLAND","IL","60406","1124792","Sweetened Beverage Home Rule","12255 S. WESTERN AVE
BLUE ISLAND, IL 60406"
"JERRYS FRUIT AND GARDEN CENTER",,"7901 N MILWAUKEE AVE",,"NILES","IL","60714","1122986","Sweetened Beverage Home Rule","7901 N MILWAUKEE AVE
NILES, IL 60714
(42.02436, -87.812416)"
"JERUSALEM SUPERMARKET INC",,"1935 E 79TH ST",,"CHICAGO","IL","60649","1124325","Sweetened Beverage Home Rule","1935 E 79TH ST
CHICAGO, IL 60649
(41.751593, -87.576998)"
"JESUS VALLE",,"6323 CERMAK RD",,"BERWYN","IL","60402","1123200","Sweetened Beverage Home Rule","6323 CERMAK RD
BERWYN, IL 60402"
"JESUS VALLE",,"6603 W 26TH STREET",,"BERWYN","IL","60402","1123199","Sweetened Beverage Home Rule","6603 W 26TH STREET
BERWYN, IL 60402
(41.843331, -87.788554)"
"JET STAR FOOD MART INC",,"4858 S COTTAGE GROVE AVENUE",,"CHICAGO","IL","60615","1123694","Sweetened Beverage Home Rule","4858 S COTTAGE GROVE AVENUE
CHICAGO, IL 60615
(41.806589, -87.606492)"
"JFC INTERNATIONAL INC.",,"815 TURNBERRY COURT",,"HANOVER PARK","IL","60133","1121434","Sweetened Beverage Home Rule","815 TURNBERRY COURT
HANOVER PARK, IL 60133
(41.975642, -88.120844)"
"J FLYNN COMPANY LLC","LEAMINGTON FOODS ","550 N MANNHEIM RD",,"HILLSIDE","IL","60162","1121678","Sweetened Beverage Home Rule","550 N MANNHEIM RD
HILLSIDE, IL 60162
(41.88067, -87.883213)"
"JFUNK ADDISON CORPORATION","McDONALDS 4417","2608 W ADDISON",,"CHICAGO","IL","60618","1121326","Sweetened Beverage Home Rule","2608 W ADDISON
CHICAGO, IL 60618
(41.946727, -87.693363)"
"JGJ ENTERPRISES INC",,"5150 W CHICAGO AVENUE",,"CHICAGO","IL","60651","1121882","Sweetened Beverage Home Rule","5150 W CHICAGO AVENUE
CHICAGO, IL 60651
(41.894962, -87.754989)"
"J G ON DEVON CORPORATION","McDONALDS 16743","1831 W DEVON AVE",,"CHICAGO","IL","60660","1121325","Sweetened Beverage Home Rule","1831 W DEVON AVE
CHICAGO, IL 60660
(41.997915, -87.676555)"
"J & H FOOD & LIQUOR INC",,"5652 N. CLARK STREET",,"CHICAGO","IL","60660","1124873","Sweetened Beverage Home Rule","5652 N. CLARK STREET
CHICAGO, IL 60660
(41.984999, -87.669102)"
"J IBARRAS PRODUCE INC",,"5547 S TRUMBULL AVE",,"CHICAGO","IL","60629","1123168","Sweetened Beverage Home Rule","5547 S TRUMBULL AVE
CHICAGO, IL 60629
(41.7919, -87.709622)"
"JIMENEZ ENTERPRISES INC","CARNICERIAS JIMENEZ-WHEELING STORE ","550 W DUNDEE AVE",,"WHEELING","IL","60090","1121620","Sweetened Beverage Home Rule","550 W DUNDEE AVE
WHEELING, IL 60090
(42.139343, -87.930177)"
"JIMENEZ FRESH MARKET INC","CARNICERIAS JIMENEZ","5330 W BELMONT AVE",,"CHICAGO","IL","60647","1121618","Sweetened Beverage Home Rule","5330 W BELMONT AVE
CHICAGO, IL 60647
(41.938673, -87.760298)"
"JIMENEZ FRESH MARKET INC","CARNICERIAS JIMENEZ-MELROSE PK STORE ","717 BROADWAY",,"MELROSE PARK","IL","60160","1121619","Sweetened Beverage Home Rule","717 BROADWAY
MELROSE PARK, IL 60160
(41.893775, -87.85661)"
"JIMMYS FOOD & DELI INC",,"5601 W MADISON ST",,"CHICAGO","IL","60644","1123224","Sweetened Beverage Home Rule","5601 W MADISON ST
CHICAGO, IL 60644
(41.880196, -87.765058)"
"JIMMYS FOODS INC","JIMMYS FOODS INC","4456 S HERMITAGE AVE",,"CHICAGO","IL","60609","1123969","Sweetened Beverage Home Rule","4456 S HERMITAGE AVE
CHICAGO, IL 60609
(41.812339, -87.6687)"
"JIMS FOOD & LIQUOR INC","QUICK STOP FOOD & LIQUOR","2424 W 71ST STREET",,"CHICAGO","IL","60629","1121879","Sweetened Beverage Home Rule","2424 W 71ST STREET
CHICAGO, IL 60629
(41.764686, -87.684222)"
"JITGO INC","WORLD FRESH MARKET ","2434 W DEVON",,"CHICAGO","IL","60659","1121643","Sweetened Beverage Home Rule","2434 W DEVON
CHICAGO, IL 60659
(41.997702, -87.691231)"
"JJ FOOD MART INC",,"285 N PULASKI ROAD",,"CHICAGO","IL","60624","1123437","Sweetened Beverage Home Rule","285 N PULASKI ROAD
CHICAGO, IL 60624
(41.885321, -87.725772)"
"JJ MINI STORE",,"3343 N. PULASKI RD",,"CHICAGO","IL","60641","1124579","Sweetened Beverage Home Rule","3343 N. PULASKI RD
CHICAGO, IL 60641
(41.942203, -87.727273)"
"JMOE VENDING INC.","JMOE VENDING INC","11600 W. IRVIING PARK ROAD",,"CHICAGO","IL","60666","1120861","Sweetened Beverage Home Rule","11600 W. IRVIING PARK ROAD
CHICAGO, IL 60666
(41.952835, -87.911686)"
"JOCA GROUP LLC","McDONALDS 256364","233 W JACKSON",,"CHICAGO","IL","60606","1121242","Sweetened Beverage Home Rule","233 W JACKSON
CHICAGO, IL 60606
(41.878102, -87.634224)"
"JOE FINER FOODS INC","JOE FINER FOODS","2501 E 106TH STREET",,"CHICAGO","IL","60617","1123634","Sweetened Beverage Home Rule","2501 E 106TH STREET
CHICAGO, IL 60617
(41.702785, -87.563098)"
"JOHNNYS FOOD AND LIQUOR","JOHNNYS FOOD AND LIQUOR ","7158 S ASHLAND",,"CHICAGO","IL","60636","1122542","Sweetened Beverage Home Rule","7158 S ASHLAND
CHICAGO, IL 60636
(41.763146, -87.663836)"
"JOKAT CO. INC.","MCDONALDS #3002","5500 W CERMAK RD",,"CHICAGO","IL","60804","1121358","Sweetened Beverage Home Rule","5500 W CERMAK RD
CHICAGO, IL 60804
(41.851082, -87.761446)"
"JONATHAN PETROLEUM INC","LEE STREET BP ","1215 LEE ST",,"DES PLAINES","IL","60016","1122807","Sweetened Beverage Home Rule","1215 LEE ST
DES PLAINES, IL 60016
(42.03096, -87.894393)"
"JONKIA ENTERPRISES LLC","PART TO SHOP SUPERMARKET","2425 S WALLACE STREET",,"CHICAGO","IL","60616","1123711","Sweetened Beverage Home Rule","2425 S WALLACE STREET
CHICAGO, IL 60616
(41.848631, -87.641933)"
"JOONG BOO MARKET","CHICAGO FOOD","3333 N. KIMBALL AVE",,"CHICAGO","IL","60618","1124567","Sweetened Beverage Home Rule","3333 N. KIMBALL AVE
CHICAGO, IL 60618
(41.941755, -87.712528)"
"JORAN LTD","McDONALDS ","45 E GOLF ROAD",,"ARLINGTON HEIGHTS","IL","60656","1121270","Sweetened Beverage Home Rule","45 E GOLF ROAD
ARLINGTON HEIGHTS, IL 60656
(42.05129, -87.978798)"
"JORDAN FOOD BEER AND WINE INC","JORDAN FOOD BEER AND WINE","1258 W 127TH STREET",,"CALUMET PARK","IL","60827","1123724","Sweetened Beverage Home Rule","1258 W 127TH STREET
CALUMET PARK, IL 60827
(41.663054, -87.653413)"
"JORDAN FOOD MART INC/ONE STOP FOOD",,"1701 W. 79TH STREET",,"CHICAGO","IL","60620","1124510","Sweetened Beverage Home Rule","1701 W. 79TH STREET
CHICAGO, IL 60620
(41.750313, -87.666091)"
"JOSE LUIS LOPEZ INC","MINI MERCADO LA BETANIA ","2800 S TRIPP AVE",,"CHICAGO","IL","60623","1122819","Sweetened Beverage Home Rule","2800 S TRIPP AVE
CHICAGO, IL 60623
(41.840352, -87.730534)"
