"office","control_officer","general_fund_type","fund_type","fund","department_number","department_name","business_unit_number","business_unit_name","job_code","job_title","grade","_2016_adopted_fte","_2016_adopted_salary","_2017_dept_req_fte","_2017_dept_req_salary","_2017_pres_rec_fte","_2017_pres_rec_salary"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930907","Clinic D Oral/OB","5296","Medical Assistant","12","0.0","0.0","7.0","279112","7.0","279112"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930907","Clinic D Oral/OB","6651","Ambulatory Clinic Manager","23","0.0","0.0","1.0","27380","1.0","27380"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930907","Clinic D Oral/OB","6738","Psychiatric Social Worker","20","0.0","0.0","1.0","77726","1.0","77726"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930908","Clinc E Surgery","48","Administrative Assistant III","16","0.0","0.0","1.0","69409","1.0","69409"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930908","Clinc E Surgery","907","Clerk V","11","0.0","0.0","6.0","283807","6.0","283807"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930908","Clinc E Surgery","1941","Clinical Nurse I","FA","0.0","0.0","4.0","375400","4.0","375400"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930908","Clinc E Surgery","5296","Medical Assistant","12","0.0","0.0","10.0","388907","10.0","388907"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930908","Clinc E Surgery","6651","Ambulatory Clinic Manager","23","0.0","0.0","1.0","98580","1.0","98580"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930909","Clinic F Minor Procedure","48","Administrative Assistant III","16","0.0","0.0","1.0","53253","1.0","53253"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930909","Clinic F Minor Procedure","907","Clerk V","11","0.0","0.0","6.0","277687","6.0","277687"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930909","Clinic F Minor Procedure","1941","Clinical Nurse I","FA","0.0","0.0","6.0","467703","6.0","467703"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930909","Clinic F Minor Procedure","1964","Operating Room Technician","12","0.0","0.0","2.0","76873","2.0","76873"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930909","Clinic F Minor Procedure","5296","Medical Assistant","12","0.0","0.0","11.0","444318","11.0","444318"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930909","Clinic F Minor Procedure","6651","Ambulatory Clinic Manager","23","0.0","0.0","1.0","103626","1.0","103626"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930910","Clinic G Oncology & Dermatology ","907","Clerk V","11","0.0","0.0","4.0","196509","4.0","196509"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930910","Clinic G Oncology & Dermatology ","1941","Clinical Nurse I","FA","0.0","0.0","3.0","281653","3.0","281653"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930910","Clinic G Oncology & Dermatology ","5296","Medical Assistant","12","0.0","0.0","9.0","361226","9.0","361226"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930911","Clinic H Surgery","48","Administrative Assistant III","16","0.0","0.0","1.0","53253","1.0","53253"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930911","Clinic H Surgery","907","Clerk V","11","0.0","0.0","3.0","147782","3.0","147782"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930911","Clinic H Surgery","1941","Clinical Nurse I","FA","0.0","0.0","2.0","180706","2.0","180706"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930911","Clinic H Surgery","3990","Advanced Practice Nurse - Nurse Practitioner","FF","0.0","0.0","1.0","114026","1.0","114026"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930911","Clinic H Surgery","5296","Medical Assistant","12","0.0","0.0","7.0","284617","7.0","284617"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930911","Clinic H Surgery","6651","Ambulatory Clinic Manager","23","0.0","0.0","1.0","103626","1.0","103626"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930912","Clinic I Orthopedics","48","Administrative Assistant III","16","0.0","0.0","1.0","53253","1.0","53253"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930912","Clinic I Orthopedics","907","Clerk V","11","0.0","0.0","6.0","295303","6.0","295303"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930912","Clinic I Orthopedics","1941","Clinical Nurse I","FA","0.0","0.0","1.0","96720","1.0","96720"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930912","Clinic I Orthopedics","3990","Advanced Practice Nurse - Nurse Practitioner","FF","0.0","0.0","2.0","220514","2.0","220514"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930912","Clinic I Orthopedics","5296","Medical Assistant","12","0.0","0.0","9.0","353160","9.0","353160"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8930912","Clinic I Orthopedics","6651","Ambulatory Clinic Manager","23","0.0","0.0","1.0","97607","1.0","97607"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8931596","Information Systems","282","Management Analyst III","18","1.0","75744","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8931605","Oral Health","50","Administrative Assistant IV","18","1.0","73895","1.0","77973","1.0","77973"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8931605","Oral Health","907","Clerk V","11","3.0","105309","4.0","199701","4.0","199701"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8931605","Oral Health","919","Business Office Supervisor","13","1.0","40263","1.0","42462","1.0","42462"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8931605","Oral Health","1500","Dental Assistant - CCH","14","3.0","104298","5.0","212980","5.0","212980"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8931605","Oral Health","1837","Dentist II","K02","3.0","365658","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8931605","Oral Health","1963","Dental Assistant","14","4.0","240216","4.0","249807","4.0","249807"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8931605","Oral Health","2094","Dental Hygienist","17","4.0","197656","1.0","47707","1.0","47707"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8931605","Oral Health","4880","Dentist IV","K04","2.0","278994","5.0","775671","5.0","775671"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","893","Ambulatory and Community Health Network of Cook County","8931605","Oral Health","6362","Chair of the Department of Oral Health","K12","1.0","200000","1.0","218000","1.0","218000"
