"precinct","polling_place_id","polling_place_location_name","accessible","address","city","zip","location"
"8800018","1590","HICKORY HILLS PRESBYTERIAN CHURCH","YES","8426 W 95TH ST ","HICKORY HILLS","60457","8426 W 95TH ST
HICKORY HILLS, IL 60457
(41.71837757300045, -87.82822106499964)"
"8800019","1550","ST PATRICIA PARISH","YES","9000 S 86TH AVE ","HICKORY HILLS","60457","9000 S 86TH AVE
HICKORY HILLS, IL 60457
(41.727354077000484, -87.83282345099968)"
"8800020","1543","CITY OF HICKORY HILLS","YES","8652 W 95TH ST ","HICKORY HILLS","60457","8652 W 95TH ST
HICKORY HILLS, IL 60457
(41.71828832500046, -87.83429097699968)"
"8800021","3730","SACRED HEART PARISH","YES","8245 W 111TH ST ","PALOS HILLS","60465","8245 W 111TH ST
PALOS HILLS, IL 60465
(41.68932986700048, -87.82350204099964)"
"8800022","1594","WILLOWBROOK BALLROOM","YES","8900 S ARCHER AVE ","WILLOW SPRINGS","60480","8900 S ARCHER AVE
WILLOW SPRINGS, IL 60480
(41.727780192000466, -87.88166619999964)"
"8800023","3146","HICKORY HILLS COMMUNITY CENTER","YES","7800 W 89TH PL ","HICKORY HILLS","60457","7800 W 89TH PL
HICKORY HILLS, IL 60457
(41.72871470000047, -87.81300827599966)"
"8800024","3724","NATIVITY BVM UKRANIAN CATHOLIC CHURCH","YES","8530 W 131ST ST ","PALOS PARK","60464","8530 W 131ST ST
PALOS PARK, IL 60464
(41.652878417000466, -87.82856098799965)"
"8800025","3516","UNIVERSAL SCHOOL","YES","7350 W 93RD ST ","BRIDGEVIEW","60455","7350 W 93RD ST
BRIDGEVIEW, IL 60455
(41.72252053300048, -87.80213203499966)"
"8800026","3226","CITY OF PALOS HILLS","YES","10335 S ROBERTS RD ","PALOS HILLS","60465","10335 S ROBERTS RD
PALOS HILLS, IL 60465
(41.7030303730005, -87.81723346299964)"
"8800027","1590","HICKORY HILLS PRESBYTERIAN CHURCH","YES","8426 W 95TH ST ","HICKORY HILLS","60457","8426 W 95TH ST
HICKORY HILLS, IL 60457
(41.71837757300045, -87.82822106499964)"
"8800028","3501","GREEN HILLS LIBRARY","YES","8611 W 103RD ST ","PALOS HILLS","60465","8611 W 103RD ST
PALOS HILLS, IL 60465
(41.70369759400046, -87.83219734899967)"
"8800029","1549","PALOS PARK RECREATION CENTER","YES","8901 W 123RD ST ","PALOS PARK","60464","8901 W 123RD ST
PALOS PARK, IL 60464
(41.66715292600048, -87.83781894699968)"
"8800030","1592","PALOS HEIGHTS ADMINISTRATION BUILDING","YES","7607 W COLLEGE DR ","PALOS HEIGHTS","60463","7607 W COLLEGE DR
PALOS HEIGHTS, IL 60463
(41.67509463200048, -87.80661834699964)"
"8800031","3131","SAVIOR DIVINE LUTHERAN CHURCH","YES","10040 S 88TH AVE ","PALOS HILLS","60465","10040 S 88TH AVE
PALOS HILLS, IL 60465
(41.70798921700049, -87.83686598799966)"
"8800032","3141","PALOS TOWNSHIP HALL","YES","10802 S ROBERTS RD ","PALOS HILLS","60465","10802 S ROBERTS RD
PALOS HILLS, IL 60465
(41.6950644100005, -87.81700842099968)"
"8800033","1586","OAK HILLS CONDOMINIUMS","YES","13250 S 76TH AVE ","PALOS HEIGHTS","60463","13250 S 76TH AVE
PALOS HEIGHTS, IL 60463
(41.65023077300049, -87.80557811699964)"
"8800034","3730","SACRED HEART PARISH","YES","8245 W 111TH ST ","PALOS HILLS","60465","8245 W 111TH ST
PALOS HILLS, IL 60465
(41.68932986700048, -87.82350204099964)"
"8800035","3521","PALOS HILLS COMMUNITY CENTER","YES","8455 W 103RD ST ","PALOS HILLS","60465","8455 W 103RD ST
PALOS HILLS, IL 60465
(41.70375754100047, -87.82904336299964)"
"8800036","3730","SACRED HEART PARISH","YES","8245 W 111TH ST ","PALOS HILLS","60465","8245 W 111TH ST
PALOS HILLS, IL 60465
(41.68932986700048, -87.82350204099964)"
"8800037","1589","PEACE MEMORIAL CHURCH","YES","10300  131ST ST ","PALOS PARK","60464","10300 131ST ST
PALOS PARK, IL 60464
(41.65199807400046, -87.87075063399965)"
"8800038","3226","CITY OF PALOS HILLS","YES","10335 S ROBERTS RD ","PALOS HILLS","60465","10335 S ROBERTS RD
PALOS HILLS, IL 60465
(41.7030303730005, -87.81723346299964)"
"8800039","1589","PEACE MEMORIAL CHURCH","YES","10300  131ST ST ","PALOS PARK","60464","10300 131ST ST
PALOS PARK, IL 60464
(41.65199807400046, -87.87075063399965)"
"8900001","1601","LINCOLN SCHOOL","NO","811 W CHICAGO AVE ","MAYWOOD","60153","811 W CHICAGO AVE
MAYWOOD, IL 60153
(41.89350792200048, -87.84329758499968)"
"8900002","1601","LINCOLN SCHOOL","NO","811 W CHICAGO AVE ","MAYWOOD","60153","811 W CHICAGO AVE
MAYWOOD, IL 60153
(41.89350792200048, -87.84329758499968)"
"8900003","3845","HILLSIDE COMMUNITY CENTER","YES","1 N LIND AVE ","HILLSIDE","60162","1 N LIND AVE
HILLSIDE, IL 60162
(41.86999166300046, -87.90607581199964)"
"8900004","1630","LEXINGTON SCHOOL","YES","415 W LEXINGTON ST ","MAYWOOD","60153","415 W LEXINGTON ST
MAYWOOD, IL 60153
(41.86991043100045, -87.83753097799968)"
"8900005","1751","ROOSEVELT SCHOOL","YES","1927 S 15TH AVE ","MAYWOOD","60153","1927 S 15TH AVE
MAYWOOD, IL 60153
(41.880922040000485, -87.85142282499964)"
"8900006","2821","HOLY APOSTLES GREEK ORTHODOX CHURCH","YES","2501 S WOLF RD ","WESTCHESTER","60154","2501 S WOLF RD
WESTCHESTER, IL 60154
(41.8439723890005, -87.90112696299968)"
"8900007","1755","CONCORD PLAZA","YES","401 W LAKE ST ","NORTHLAKE","60164","401 W LAKE ST
NORTHLAKE, IL 60164
(41.906144199000494, -87.91754825599969)"
"8900008","1668","FIELD STEVENSON SCHOOL","YES","925  BELOIT AVE ","FOREST PARK","60130","925 BELOIT AVE
FOREST PARK, IL 60130
(41.86986067000049, -87.81169082699967)"
