"recordid","name","url","ispublic","u_id","date","visits","visit_changes_since_previous","downloads","download_changes_since","derived_view","parent_uid","domain","type","description","creation_date","last_update_date_data","category","keywords","owner","owner_uid","contact_email","license","publication_stage","published_version_name","published_version_uid","data_provided_by","source_link","api_endpoint","provenance","data_steward_name","dataset_sensitivity","how_often_are_data_values","department","public_dataset_contact","results_area","data_steward_email"
"uu2p-iudq_20190601","Affordability Index","https://chattanooga-internal.data.socrata.com/d/uu2p-iudq","Yes","uu2p-iudq","2019-06-01T00:00:00.000","8","0","0","0","true","7pcc-rpwf","chattanooga-internal.data.socrata.com","map","Affordability index by census tract. The affordability index is defined as the housing plus transportation costs divided by the typical regional income. Data is provided by  CNT. For more information please visit https://htaindex.cnt.org/map/.","2019-05-06T14:12:00.000","2019-05-06T14:07:00.000",,,"Ryan Wedell","76k4-ifet",,,"published",,,"CNT","https://htaindex.cnt.org/download/data.php","https://chattanooga-internal.data.socrata.com/resource/uu2p-iudq.json","official",,,"As Needed","Other","opendata@chattanooga.gov","High Performing Government",
"6jc8-4drm_20190602","Chattanooga Meter Data","https://chattanooga-internal.data.socrata.com/d/6jc8-4drm","No","6jc8-4drm","2019-06-02T00:00:00.000","20","0","1","0","false",,"chattanooga-internal.data.socrata.com","dataset",,"2016-04-13T09:34:00.000","2016-06-23T20:17:00.000",,,"Erik Schmidt","eecu-53cm",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/6jc8-4drm.json","official",,,,,,,
"uuky-tt6g_20190601","Jams by Month","https://chattanooga-internal.data.socrata.com/d/uuky-tt6g","No","uuky-tt6g","2019-06-01T00:00:00.000","7",,"0",,"true","tt32-2xqr","chattanooga-internal.data.socrata.com","filter",,"2019-05-31T13:36:00.000","2019-06-01T10:41:00.000","Transportation",,"Andrew Sevigny","t226-dtne",,"See Terms of Use","published",,,"waze","https://sites.google.com/site/wazeccpattributionguidelines/membership-criteria","https://chattanooga-internal.data.socrata.com/resource/uuky-tt6g.json","official","socrata","Public - Ability to be shared with general public","Daily","Transportation","opendata@chattanooga.gov","Growing Economy","socrata@chattanooga.gov"
"uwcq-vir5_20190601","Blighted Structures Demolished","https://chattanooga-internal.data.socrata.com/d/uwcq-vir5","No","uwcq-vir5","2019-06-01T00:00:00.000","3","0","0","0","true","mrgg-xp5y","chattanooga-internal.data.socrata.com","chart","ChattaData metrics","2019-03-22T15:33:00.000","2019-03-25T14:55:00.000",,,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/uwcq-vir5.json","official",,,"As Needed","Other","opendata@chattanooga.gov","Growing Economy",
"uwet-3r3t_20190601","Road Closures","https://chattanooga-internal.data.socrata.com/d/uwet-3r3t","No","uwet-3r3t","2019-06-01T00:00:00.000","3",,"0",,"true","e7vp-hryz","chattanooga-internal.data.socrata.com","map","Test for bringing in road closures into Socrata from CDOT.Google Sheets page: https://docs.google.com/spreadsheets/d/1vX3gAgNRESeao8-8lzloKQbLHwkSlgRYVSXwk0CurVw/edit?ts=5cf16433#gid=1833759364","2019-05-31T14:26:00.000","2019-05-31T14:18:00.000","Transportation",,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/uwet-3r3t.json","official",,,"As Needed","Transportation","opendata@chattanooga.gov","High Performing Government",
"v2kv-29qs_20190601","Auto Theft","https://chattanooga-internal.data.socrata.com/d/v2kv-29qs","No","v2kv-29qs","2019-06-01T00:00:00.000","6","0","0","0","true","w6tt-pnwb","chattanooga-internal.data.socrata.com","filter",,"2019-02-26T16:22:00.000","2019-05-31T21:07:00.000","Public Safety",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/v2kv-29qs.json","official","socrata","Internal - Shared with all city employees","Daily","Police","opendata@chattanooga.gov","Safer Streets","socrata@chattanooga.gov"
"v6ni-4dc6_20190601","YFD Centers Visits by Time of Day","https://chattanooga-internal.data.socrata.com/d/v6ni-4dc6","No","v6ni-4dc6","2019-06-01T00:00:00.000","5","0","0","0","true","si7b-v7a4","chattanooga-internal.data.socrata.com","chart","Visits to YFD centers.","2019-04-18T12:14:00.000","2019-04-18T08:31:00.000","Recreation",,"Tim Moreland","iiwc-mbju",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/v6ni-4dc6.json","official",,,"Daily","Youth and Family Development","opendata@chattanooga.gov","Smarter Students Stronger Families",
"v868-x5mt_20190601","Traffic Flow by Day of Week and Time","https://chattanooga-internal.data.socrata.com/d/v868-x5mt","No","v868-x5mt","2019-06-01T00:00:00.000","6",,"0",,"true","snq3-3zj3","chattanooga-internal.data.socrata.com","filter",,"2019-05-31T13:50:00.000","2019-06-01T10:41:00.000","Transportation",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/v868-x5mt.json","official","socrata","Public - Ability to be shared with general public","Daily","Transportation","opendata@chattanooga.gov","Growing Economy","socrata@chattanooga.gov"
"vf5v-f8dd_20190601","Sewer Pump Stations","https://chattanooga-internal.data.socrata.com/d/vf5v-f8dd","No","vf5v-f8dd","2019-06-01T00:00:00.000","8","0","1","0","false",,"chattanooga-internal.data.socrata.com","gis map",,"2019-02-12T16:35:00.000","2019-05-31T23:34:00.000",,,"Tim Moreland","iiwc-mbju",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/vf5v-f8dd.json","official",,,,,,,
"vfem-a47f_20190601","311 Service Requests","https://chattanooga-internal.data.socrata.com/d/vfem-a47f","No","vfem-a47f","2019-06-01T00:00:00.000","222","2","11","0","false",,"chattanooga-internal.data.socrata.com","dataset","311 service request for the city of Chattanooga. Data is from 2017 to the present date. For service requests prior to 2017 please see the following dataset. https://data.chattlibrary.org/Government/Service-Requests/e968-fnk9","2019-02-12T15:17:00.000","2019-06-01T00:28:00.000",,"311,service request,public works,cws,citywide services,transportation,pothole,brush,community","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/vfem-a47f.json","official","Socrata","Public - Ability to be shared with general public","Daily","Mayor's Office","opendata@chattanooga.gov","High Performing Government","socrata@chattanooga.gov"
"vk5k-fp82_20190601","Forestry SLA On Time","https://chattanooga-internal.data.socrata.com/d/vk5k-fp82","No","vk5k-fp82","2019-06-01T00:00:00.000","21","0","0","0","true","vfem-a47f","chattanooga-internal.data.socrata.com","chart","311 service request for the city of Chattanooga. Data is from 2017 to the present date. For service requests prior to 2017 please see the following dataset. https://data.chattlibrary.org/Government/Service-Requests/e968-fnk9","2019-04-25T12:33:00.000","2019-06-01T00:28:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/vk5k-fp82.json","official",,,"Daily","Mayor's Office","opendata@chattanooga.gov","High Performing Government",
"vmkj-gig8_20190601","wallpaper_banner-3","https://chattanooga-internal.data.socrata.com/d/vmkj-gig8","No","vmkj-gig8","2019-06-01T00:00:00.000","7","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Template Dataset: wallpaper_banner","2019-02-14T12:46:00.000","2019-02-14T12:46:00.000",,,"Dominic Cicilio","n6dz-78i2",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/vmkj-gig8.json","official",,,,,,,
"vn6y-pztu_20190601","Police Districts","https://chattanooga-internal.data.socrata.com/d/vn6y-pztu","No","vn6y-pztu","2019-06-01T00:00:00.000","2","0","0","0","true","kr6e-kxt8","chattanooga-internal.data.socrata.com","map",,"2019-02-11T18:41:00.000","2019-02-11T18:36:00.000",,,"Tim Moreland","iiwc-mbju",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/vn6y-pztu.json","official",,,,,,,
"vni5-w322_20190601","Claim Cost by Dept FY 16, 17, 18, 19","https://chattanooga-internal.data.socrata.com/d/vni5-w322","No","vni5-w322","2019-06-01T00:00:00.000","4","0","0","0","true","876j-uz5p","chattanooga-internal.data.socrata.com","chart","Injury on duty claim cost by medical, pharmacy, labs, and settlements.","2019-02-22T08:25:00.000","2019-02-22T08:31:00.000",,,"Starla Benjamin","myh4-885x",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/vni5-w322.json","official",,,"Monthly","Human Resources","opendata@chattanooga.gov","High Performing Government",
"vre6-xw5m_20190601","Fire Incidents","https://chattanooga-internal.data.socrata.com/d/vre6-xw5m","No","vre6-xw5m","2019-06-01T00:00:00.000","7","0","0","0","true","ndjw-zxwd","chattanooga-internal.data.socrata.com","map","This dataset contains fire incident data from 2001 to the current date. For a more detailed view of the data containing information on all responding units check out this dataset https://data.chattlibrary.org/Public-Safety/Fire-Incidents-Detailed/6bf4-knwk.","2019-02-11T16:34:00.000","2019-05-31T21:14:00.000","Fire",,"Tim Moreland","iiwc-mbju",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/vre6-xw5m.json","official",,,,,,,
"vuxw-jvaf_20190601","Mutual Aid Received","https://chattanooga-internal.data.socrata.com/d/vuxw-jvaf","No","vuxw-jvaf","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure","Mutual Aid from surrounding Fire Departments to the City of Chattanooga.","2019-03-25T10:54:00.000","2019-03-25T10:54:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/vuxw-jvaf.json","official",,,,,,,
"vwzw-q327_20190601","Mutual Aid Given","https://chattanooga-internal.data.socrata.com/d/vwzw-q327","No","vwzw-q327","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure","Incidents where CFD responds to Mutual Aid.","2019-03-25T10:51:00.000","2019-03-25T10:51:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/vwzw-q327.json","official",,,,,,,
"w282-yftp_20190601","Stormwater Inspection Districts","https://chattanooga-internal.data.socrata.com/d/w282-yftp","No","w282-yftp","2019-06-01T00:00:00.000","3","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Districts for stormwater inspections","2019-04-24T11:44:00.000","2019-04-24T11:48:00.000",,"gis,stormwater,inspection","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/w282-yftp.json","official","Ryan Wedell","Internal - Shared with all city employees","As Needed","Economic and Community Development","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"w4j8-ucsa_20190601","2017 Tract Population - Education","https://chattanooga-internal.data.socrata.com/d/w4j8-ucsa","Yes","w4j8-ucsa","2019-06-01T00:00:00.000","8","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","2017 tract population categorized by education level of individuals 25 years or older. Data from ACS.","2019-05-03T14:27:00.000","2019-05-03T14:32:00.000",,"tract 4 and 11","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/w4j8-ucsa.json","official","Ryan Wedell","Public - Ability to be shared with general public","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"w6tt-pnwb_20190601","Police Incident Data","https://chattanooga-internal.data.socrata.com/d/w6tt-pnwb","No","w6tt-pnwb","2019-06-01T00:00:00.000","136","0","3","0","false",,"chattanooga-internal.data.socrata.com","dataset","The data provided in this public portal/website represents general data of incidents based on the Tennessee Incident Based Reporting System (TIBRS). Incidents involving protected classes (juveniles, domestic abuse victims) by Tennessee law have been removed. Additionally, some incident addresses have been generalized to block level and randomly offset to protect the privacy of victims of crime. All crime data posted is preliminary and may or may not have been reviewed and approved by the Chattanooga Police Departmentâ€™s (CPD) quality control process; therefore, the data may change upon further investigation. The City of Chattanooga and the Chattanooga Police Department caution against using crime data provided in this public portal to make decisions regarding the safety of, amount of or type of crime occurring in a particular area. Users should not make decisions as it relates to safety solely based on the data provided on this website, but should seek independent verification directly through CPDâ€™s Crime Analyst Unit. The information in this portal is provided strictly as a courtesy to the public.","2019-02-07T10:44:00.000","2019-05-31T21:07:00.000","Police","police,incident,crime","ODEXTRACT","nfms-ud8q","rwedell@chattanooga.gov",,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/w6tt-pnwb.json","official",,,,,,,
"w954-wufg_20190601","CPD Arrest Story Template","https://chattanooga-internal.data.socrata.com/d/w954-wufg","No","w954-wufg","2019-06-01T00:00:00.000","6","0","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-02-13T15:23:00.000","2019-02-13T15:23:00.000",,,"Katherine","khzw-fmwu",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/w954-wufg.json","official",,,,,,,
"wcga-a8fn_20190601","2017 Median Household Income","https://chattanooga-internal.data.socrata.com/d/wcga-a8fn","Yes","wcga-a8fn","2019-06-01T00:00:00.000","9","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Median household income for 2017. Data from ACS.","2019-05-10T09:51:00.000","2019-05-10T09:54:00.000","Economy","census,wage data","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/wcga-a8fn.json","official","Ryan Wedell","Public - Ability to be shared with general public","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"wdfc-hb5i_20190601","featured_stories-3","https://chattanooga-internal.data.socrata.com/d/wdfc-hb5i","No","wdfc-hb5i","2019-06-01T00:00:00.000","5","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Template Dataset: featured_stories","2019-02-14T12:46:00.000","2019-02-14T12:46:00.000",,,"Dominic Cicilio","n6dz-78i2",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/wdfc-hb5i.json","official",,,,,,,
"wf5j-2ghd_20190601","New Business Licenses","https://chattanooga-internal.data.socrata.com/d/wf5j-2ghd","No","wf5j-2ghd","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-05-24T08:26:00.000","2019-05-24T08:26:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/wf5j-2ghd.json","official",,,,,,,
"wfmx-64da_20190601","Old Council Districts","https://chattanooga-internal.data.socrata.com/d/wfmx-64da","No","wfmx-64da","2019-06-01T00:00:00.000","4","0","1","0","false",,"chattanooga-internal.data.socrata.com","dataset",,"2019-02-11T18:36:00.000","2019-02-11T18:37:00.000",,,"Tim Moreland","iiwc-mbju",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/wfmx-64da.json","official",,,,,,,
"wh2z-6nhr_20190601","Waze Alerts","https://chattanooga-internal.data.socrata.com/d/wh2z-6nhr","No","wh2z-6nhr","2019-06-01T00:00:00.000","106","0","10","0","false",,"chattanooga-internal.data.socrata.com","dataset","Alert data pulled in from Waze APIReview Waze terms of use before using. https://sites.google.com/site/wazeccpattributionguidelines/membership-criteria","2019-04-26T14:08:00.000","2019-06-01T10:41:00.000","Transportation","waze,alert","ODEXTRACT","nfms-ud8q",,"See Terms of Use","published",,,"waze","https://sites.google.com/site/wazeccpattributionguidelines/membership-criteria","https://chattanooga-internal.data.socrata.com/resource/wh2z-6nhr.json","official","Ryan Wedell","Internal - Shared with all city employees","As Needed","Transportation","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"wh48-e7mw_20190601","Annual Promotion to Transfer Rate - Full Time","https://chattanooga-internal.data.socrata.com/d/wh48-e7mw","No","wh48-e7mw","2019-06-01T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-04-30T10:36:00.000","2019-04-30T10:36:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/wh48-e7mw.json","official",,,,,,,
"whms-f2ng_20190601","Code Violations Over Time - Tyler Yount","https://chattanooga-internal.data.socrata.com/d/whms-f2ng","No","whms-f2ng","2019-06-01T00:00:00.000","2","0","0","0","true","2fvt-etki","chattanooga-internal.data.socrata.com","chart","Code violations for the City of Chattanooga","2019-04-25T10:10:00.000","2019-05-31T21:08:00.000",,,"TylerYount","krw7-fne6",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/whms-f2ng.json","official",,,"Daily","Economic and Community Development","opendata@chattanooga.gov","Stronger Neighborhoods",
