"incident_number","incident_date","shift_color","specific_incident_code_and","generic_incident_code","generic_incident_description","incident_category","streetnumber","streetprefix","streetname","streettype","city","civilian_casualty","firefighter_casualty","property_loss","property_value","responding_unit","responding_unit_in_or_out","responding_unit_district","responding_unit_district_1","turnout_time","travel_time","response_time_minutes","first_arriving","latitude","longitude","location","lastarrivingfirstalarm","onscndate","dispdate","citydst"
"21-018470","2021-10-18T08:59:54.000","Green","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","4294",,"HIGHWAY 58",,"Chattanooga","0","0","0","0","QUINT 6","IN","606","Station 6","1.4",,,"N","35.08200676239489","-85.20786985357958","POINT (-85.20786985357958 35.08200676239489)","N","1800-01-01T00:00:00.000","2021-10-18T08:59:54.000","5"
"21-015863","2021-09-10T01:06:06.000","Red","744 Detector activation  no fire - unintentional","700","False Alarm & False Call","Non-Fire Call","6705",,"SANDSWITCH","RD","Chattanooga",,,,,"LADDER 19","OUT","2202","Station 22","2.05",,,"N","35.17059675577502","-85.23507906991856","POINT (-85.23507906991856 35.17059675577502)","N","1800-01-01T00:00:00.000","2021-09-10T01:06:06.000","1"
"21-006448","2021-04-24T22:29:23.000","Red","553 Public service","500","Service Call","Non-Fire Call","100","W","21ST","ST","Chattanooga",,,,,"SQUAD 1","OUT","201 A","Station 201","1.63","2.67","4.3","N","35.03127567554888","-85.31152751766069","POINT (-85.31152751766069 35.03127567554888)","N","2021-04-24T22:33:41.000","2021-04-24T22:29:23.000","7"
"20-016688","2020-12-08T16:21:01.000","Blue","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","953",,"BOYNTON","DR","Chattanooga",,,,,"LADDER 1","OUT","101 A","Station 101","2.02","3.87","5.88","N","35.04739462974401","-85.3207191872394","POINT (-85.3207191872394 35.04739462974401)","Y","2020-12-08T16:26:54.000","2020-12-08T16:21:01.000","7"
"21-005453","2021-04-09T12:09:33.000","Blue","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","3208",,"HIXSON","PIKE","Chattanooga",,,,,"SQUAD 1","OUT","1601","Station 16","1.68",,,"N","35.098339946803286","-85.27953350180792","POINT (-85.27953350180792 35.098339946803286)","N","1800-01-01T00:00:00.000","2021-04-09T12:09:33.000","2"
"21-004713","2021-03-28T06:13:22.000","Red","111 Building fire","100","Fire","Fire Call","2933",,"CLIFTON","TER","Chattanooga",,,,,"ENGINE 5","OUT","904","Station 9","1.15","6.97","8.12","N","35.010000123362914","-85.29863375214674","POINT (-85.29863375214674 35.010000123362914)","Y","2021-03-28T06:21:29.000","2021-03-28T06:13:22.000","8"
"20-016872","2020-12-11T22:00:45.000","Green","744 Detector activation  no fire - unintentional","700","False Alarm & False Call","Non-Fire Call","418",,"VINE","ST","Chattanooga",,,,,"QUINT 10","OUT","102","Station 1","1.38","6.75","8.13","N","35.048961267293166","-85.30358201998474","POINT (-85.30358201998474 35.048961267293166)","Y","2020-12-11T22:08:53.000","2020-12-11T22:00:45.000","7"
"22-002865","2022-02-16T19:05:49.000","Green","151 Outside rubbish  trash or waste fire","100","Fire","Fire Call","1511",,"ARLINGTON","AVE","Chattanooga",,,,,"ENGINE 5","OUT","407","Station 4","0.77",,,"N","35.053324005738624","-85.25828755274054","POINT (-85.25828755274054 35.053324005738624)","N","1800-01-01T00:00:00.000","2022-02-16T19:05:49.000","9"
"21-011025","2021-07-03T11:15:35.000","Blue","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","3002",,"JERSEY","PIKE","Chattanooga",,,,,"QUINT 8","OUT","601 B","Station 601","0.95","6.25","7.2","N","35.05745718491178","-85.19658379980245","POINT (-85.19658379980245 35.05745718491178)","Y","2021-07-03T11:22:47.000","2021-07-03T11:15:35.000","6"
"21-015080","2021-08-29T22:02:36.000","Green","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","751",,"RUNYAN","DR","Chattanooga",,,,,"SQUAD 1","OUT","1701 A","Station 1701","1.7",,,"N","35.09927684120432","-85.32484301651064","POINT (-85.32484301651064 35.09927684120432)","N","1800-01-01T00:00:00.000","2021-08-29T22:02:36.000","1"
"20-005627","2020-04-22T21:52:21.000","Red","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","0",,"BAILEY","AVE","Chattanooga","0","0","0","0","ENGINE 5","IN","501","Station 5","0.78","3.3","4.08","Y",,,,"Y","2020-04-22T21:56:26.000","2020-04-22T21:52:21.000",
"20-002725","2020-02-22T03:06:52.000","Blue","324 Motor vehicle accident with no injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","3000",,"HIXSON","PIKE","Chattanooga","0","0","0","0","ENGINE 12","OUT","1601","Station 16","1.9","5.23","7.13","Y","35.09632416192105","-85.28220541572294","POINT (-85.28220541572294 35.09632416192105)","N","2020-02-22T03:19:12.000","2020-02-22T03:12:04.000","2"
"20-006907","2020-05-28T01:53:14.000","Red","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","319",,"GARDNER","ST","Chattanooga","0","0","0","0","QUINT 13","IN","1304 A","Station 1304","0.02",,,"N","35.01436404044513","-85.24636515279934","POINT (-85.24636515279934 35.01436404044513)","N","1800-01-01T00:00:00.000","2020-05-28T01:53:14.000","6"
"20-002232","2020-02-12T05:54:11.000","Red","111 Building fire","100","Fire","Fire Call","3427",,"CLIO","AVE","Chattanooga",,,,,"SQUAD 13","OUT","902","Station 9","1.0","9.05","10.05","N","35.00476908749811","-85.29164065319229","POINT (-85.29164065319229 35.00476908749811)","N","2020-02-12T06:04:14.000","2020-02-12T05:54:11.000","7"
"20-007873","2020-06-18T12:08:09.000","Blue","322 Motor vehicle accident with injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","2500",,"ROSSVILLE","BLVD","Chattanooga",,,,,"SQUAD 1","OUT","202","Station 1","0.07","1.92","1.98","N","35.020201507248636","-85.29361354804549","POINT (-85.29361354804549 35.020201507248636)","N","2020-06-18T12:16:32.000","2020-06-18T12:14:33.000","8"
"21-006278","2021-04-22T11:57:39.000","Blue","162 Outside equipment fire","100","Fire","Fire Call","803","W","47TH","ST","Chattanooga",,,,,"ENGINE 9","OUT","1402","Station 14","1.38",,,"N","35.00145857999071","-85.3218005325359","POINT (-85.3218005325359 35.00145857999071)","N","1800-01-01T00:00:00.000","2021-04-22T11:57:39.000","7"
"21-010204","2021-06-20T20:21:43.000","Blue","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","6400",,"NICKLAUS","CT","Chattanooga",,,,,"LADDER 19","OUT","1102","Station 11","1.15",,,"N","35.15448579863446","-85.20412744835622","POINT (-85.20412744835622 35.15448579863446)","N","1800-01-01T00:00:00.000","2021-06-20T20:21:43.000","3"
"21-016437","2021-09-18T12:33:31.000","Blue","322 Motor vehicle accident with injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","0",,"MILLER","DR","Chattanooga","0","0","0","0","SQUAD 13","OUT","1303","Station 13","1.45","2.4","3.85","Y",,,,"Y","2021-09-18T12:37:22.000","2021-09-18T12:33:31.000",
"21-008947","2021-06-03T12:50:19.000","Red","812 Flood assessment","800","Severe Weather & Natural Disaster","Non-Fire Call","0",,"POLK","ST","Chattanooga","0","0","0","0","QUINT 1","OUT","202","Station 1","0.98","5.8","6.78","N",,,,"Y","2021-06-03T12:57:06.000","2021-06-03T12:50:19.000",
"21-012082","2021-07-18T12:33:37.000","Red","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","4113",,"DORRIS","ST","Chattanooga","0","0","0","0","QUINT 14","IN","1401","Station 14",,"4.98","4.98","Y","35.00243387542167","-85.31092479732938","POINT (-85.31092479732938 35.00243387542167)","Y","2021-07-18T12:41:07.000","2021-07-18T12:36:08.000","7"
"20-012440","2020-09-22T03:49:12.000","Red","733 Smoke detector activation due to malfunction","700","False Alarm & False Call","Non-Fire Call","953",,"BOYNTON","DR","Chattanooga","0","0","0","0","ENGINE 12","OUT","101 A","Station 101","1.77","7.88","9.65","N","35.04739462974401","-85.3207191872394","POINT (-85.3207191872394 35.04739462974401)","Y","2020-09-22T03:58:51.000","2020-09-22T03:49:12.000","7"
"21-000807","2021-01-16T23:45:21.000","Green","735 Alarm system sounded due to malfunction","700","False Alarm & False Call","Non-Fire Call","6233",,"DAYTON","BLVD","Chattanooga",,,,,"QUINT 16","OUT","2202","Station 22","0.88",,,"N","35.175725404402165","-85.25351591271425","POINT (-85.25351591271425 35.175725404402165)","N","1800-01-01T00:00:00.000","2021-01-16T23:45:21.000","1"
"21-004784","2021-03-29T13:11:02.000","Green","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","6814",,"AUTUMN LAKE","TRL","Chattanooga",,,,,"SQUAD 19","OUT","1102","Station 11","2.22",,,"N","35.16995348001499","-85.2022431859873","POINT (-85.2022431859873 35.16995348001499)","N","1800-01-01T00:00:00.000","2021-03-29T13:11:02.000","3"
"20-007973","2020-06-20T06:32:26.000","Blue","324 Motor vehicle accident with no injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","0",,"DISCOVERY","DR","Chattanooga","0","0","0","0","SQUAD 7","OUT","701 A","Station 701",,"1.95","1.95","Y",,,,"Y","2020-06-20T06:36:38.000","2020-06-20T06:34:41.000",
"21-003225","2021-03-06T02:14:22.000","Blue","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","6200",,"LEE","HWY","Chattanooga","0","0","0","0","QUINT 8","OUT","802 C","Station 802","1.08","4.25","5.33","Y","35.029063293023576","-85.18668645650699","POINT (-85.18668645650699 35.029063293023576)","Y","2021-03-06T02:19:42.000","2021-03-06T02:14:22.000","6"
"20-012277","2020-09-18T17:23:50.000","Blue","552 Police matter","500","Service Call","Non-Fire Call","0",,"SHALLOWFORD","RD","Chattanooga","0","0","0","0","QUINT 8","OUT","801 A","Station 801","1.42","2.12","3.53","Y","35.030868959704456","-85.26063370898329","POINT (-85.26063370898329 35.030868959704456)","Y","2020-09-18T17:27:22.000","2020-09-18T17:23:50.000","9"
"21-005451","2021-04-09T11:25:58.000","Blue","600 Good intent call  other","600","Good Intent Call","Non-Fire Call","7641",,"NOAH REID","RD","Chattanooga",,,,,"SQUAD 7","OUT","701 A","Station 701","1.02","5.37","6.38","N","35.07324047960158","-85.17149520807791","POINT (-85.17149520807791 35.07324047960158)","N","2021-04-09T11:32:21.000","2021-04-09T11:25:58.000","5"
"20-015146","2020-11-09T12:39:07.000","Blue","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","1908","S","WATKINS","ST","Chattanooga","0","0","0","0","LADDER 5","OUT","502 A","Station 502","1.2","4.27","5.47","Y","35.01832318463321","-85.27502086564542","POINT (-85.27502086564542 35.01832318463321)","Y","2020-11-09T12:44:35.000","2020-11-09T12:39:07.000","9"
"20-001823","2020-02-04T20:19:17.000","Blue","554 Assist invalid","500","Service Call","Non-Fire Call","607","N","MOORE","RD","Chattanooga","0","0","0","0","QUINT 13","IN","1301 A","Station 1301","1.73","4.18","5.92","Y",,,,"Y","2020-02-04T20:25:12.000","2020-02-04T20:19:17.000",
"21-000396","2021-01-08T18:41:10.000","Red","552 Police matter","500","Service Call","Non-Fire Call","500","W","M L KING","BLVD","Chattanooga",,,,,"SQUAD 1","OUT","101 A","Station 101","1.48","3.25","4.73","Y","35.04786199046699","-85.31890969076744","POINT (-85.31890969076744 35.04786199046699)","N","2021-01-08T18:45:54.000","2021-01-08T18:41:10.000","7"
"20-009813","2020-07-27T10:59:10.000","Green","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","13","W","KENT","ST","Chattanooga",,,,,"QUINT 17","OUT","1202 A","Station 1202","0.7",,,"N","35.065019312312536","-85.30981636159518","POINT (-85.30981636159518 35.065019312312536)","N","1800-01-01T00:00:00.000","2020-07-27T10:59:10.000","1"
"20-013502","2020-10-10T16:19:42.000","Red","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","4542",,"HIGHWAY 58",,"Chattanooga","0","0","0","0","QUINT 6","IN","602","Station 6","1.93","3.25","5.18","Y","35.08449987111335","-85.19487051257293","POINT (-85.19487051257293 35.08449987111335)","Y","2020-10-10T16:24:53.000","2020-10-10T16:19:42.000","5"
"20-006528","2020-05-18T07:33:18.000","Green","441 Heat from short circuit (wiring)  defective/wo","400","Hazardous Condition (no fire)","Non-Fire Call","2703",,"GREENDALE","WAY","Chattanooga",,,,,"QUINT 19","IN","1903","Station 19","0.48","4.02","4.5","N",,,,"N","2020-05-18T07:37:48.000","2020-05-18T07:33:18.000",
"21-009982","2021-06-17T19:36:07.000","Red","142 Brush  or brush and grass mixture fire","100","Fire","Fire Call","5225",,"OLD HIXSON","PIKE","Chattanooga",,,,,"ENGINE 11","OUT","1902","Station 19","1.7",,,"N","35.140018287613735","-85.23766350984815","POINT (-85.23766350984815 35.140018287613735)","N","1800-01-01T00:00:00.000","2021-06-17T19:36:07.000","3"
"20-000190","2020-01-04T17:04:27.000","Green","131 Passenger vehicle fire","100","Fire","Fire Call","17800",,"INTERSTATE 24 EB",,"Chattanooga","0","0","0","0","QUINT 3","IN","306","Station 3",,"5.77","5.77","N","35.019296297950966","-85.33522254565032","POINT (-85.33522254565032 35.019296297950966)","N","2020-01-04T17:11:47.000","2020-01-04T17:06:01.000","1"
"20-004541","2020-04-03T17:37:17.000","Green","744 Detector activation  no fire - unintentional","700","False Alarm & False Call","Non-Fire Call","1729",,"JEANAGA","TRL","Chattanooga",,,,,"QUINT 6","OUT","1506","Station 15","0.57",,,"N","35.04840151103849","-85.23256125846693","POINT (-85.23256125846693 35.04840151103849)","N","1800-01-01T00:00:00.000","2020-04-03T17:37:17.000","5"
"20-010412","2020-08-09T06:28:01.000","Blue",,,,,"1201",,"BOYNTON","DR","Chattanooga",,,,,"QUINT 17","OUT","101 A","Station 101","1.27","6.43","7.7","N","35.0452291131902","-85.32021959412309","POINT (-85.32021959412309 35.0452291131902)","Y","2020-08-09T06:35:43.000","2020-08-09T06:28:01.000","7"
"21-010747","2021-06-29T09:42:12.000","Blue","735 Alarm system sounded due to malfunction","700","False Alarm & False Call","Non-Fire Call","975","E","3RD","ST","Chattanooga",,,,,"ENGINE 5","OUT","204","Station 1","1.77","5.83","7.6","N","35.04836763866474","-85.2905912512651","POINT (-85.2905912512651 35.04836763866474)","N","2021-06-29T09:49:48.000","2021-06-29T09:42:12.000","8"
"20-016072","2020-11-26T19:22:41.000","Red","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","733",,"BATTERY","PL","Chattanooga",,,,,"SQUAD 1","OUT","102","Station 1","0.7","5.75","6.45","N","35.05189607619865","-85.29781526583402","POINT (-85.29781526583402 35.05189607619865)","N","2020-11-26T19:29:08.000","2020-11-26T19:22:41.000","8"
"20-002079","2020-02-08T23:47:22.000","Red","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","109",,"SHERWOOD","AVE","Chattanooga","0","0","0","0","LADDER 5","OUT","1507","Station 15","1.65",,,"N","35.02870509417936","-85.25727817418975","POINT (-85.25727817418975 35.02870509417936)","N","1800-01-01T00:00:00.000","2020-02-08T23:47:22.000","9"
"21-015990","2021-09-11T20:37:55.000","Blue","151 Outside rubbish  trash or waste fire","100","Fire","Fire Call","4002",,"12TH","AVE","Chattanooga",,,,,"LADDER 5","OUT","901","Station 9","1.2",,,"N","34.99599896416883","-85.28234437104463","POINT (-85.28234437104463 34.99599896416883)","N","1800-01-01T00:00:00.000","2021-09-11T20:37:55.000","7"
"20-004564","2020-04-04T10:05:06.000","Red","322 Motor vehicle accident with injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","5906",,"HIXSON","PIKE","Chattanooga",,,,,"ENGINE 11","IN","1101","Station 11","1.18","3.25","4.43","Y",,,,"Y","2020-04-04T10:09:32.000","2020-04-04T10:05:06.000",
"20-004036","2020-03-19T00:42:50.000","Red","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","810","E","M L KING","BLVD","Chattanooga","0","0","0","0","SQUAD 1","OUT","203","Station 1","1.78","3.8","5.58","Y","35.040965997684694","-85.29586595945399","POINT (-85.29586595945399 35.040965997684694)","Y","2020-03-19T00:48:25.000","2020-03-19T00:42:50.000","8"
"20-010319","2020-08-07T08:55:45.000","Green","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","1067",,"RIVERFRONT","PKWY","Chattanooga",,,,,"QUINT 14","OUT","101 A","Station 101","1.03",,,"N","35.046328244371225","-85.32340251593456","POINT (-85.32340251593456 35.046328244371225)","N","1800-01-01T00:00:00.000","2020-08-07T08:55:45.000","7"
"20-015841","2020-11-22T06:20:12.000","Red","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","2501",,"MARKET","ST","Chattanooga",,,,,"QUINT 1","OUT","201 B","Station 201","2.13","2.67","4.8","N","35.026506114518014","-85.3116869770339","POINT (-85.3116869770339 35.026506114518014)","N","2020-11-22T06:25:00.000","2020-11-22T06:20:12.000","7"
"21-010755","2021-06-29T11:53:13.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","4900",,"BRAINERD","RD","Chattanooga","0","0","0","0","LADDER 13","IN","1302 A","Station 1302","1.62","1.77","3.38","Y","35.012234883895275","-85.227893640996","POINT (-85.227893640996 35.012234883895275)","Y","2021-06-29T11:56:36.000","2021-06-29T11:53:13.000","6"
"20-007355","2020-06-08T02:03:49.000","Red","311 Medical assist  assist EMS crew","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","1631",,"WOODSIDE","ST","Chattanooga","0","0","0","0","ENGINE 9","IN","901","Station 9","1.58","3.78","5.37","Y",,,,"Y","2020-06-08T02:09:11.000","2020-06-08T02:03:49.000",
"21-013240","2021-08-04T17:48:32.000","Blue","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","4608",,"NORCROSS","RD","Chattanooga","0","0","0","0","SQUAD 19","OUT","1903","Station 19","0.75",,,"N","35.134458423518296","-85.25455447361861","POINT (-85.25455447361861 35.134458423518296)","N","1800-01-01T00:00:00.000","2021-08-04T17:48:32.000","2"
"20-011207","2020-08-26T12:58:03.000","Red","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","2501",,"MARKET","ST","Chattanooga",,,,,"QUINT 1","OUT","201 B","Station 201","1.2","3.3","4.5","N","35.026506114518014","-85.3116869770339","POINT (-85.3116869770339 35.026506114518014)","N","2020-08-26T13:02:33.000","2020-08-26T12:58:03.000","7"
