"bronx_cooperatives_comparable_properties_boro_block_lot","bronx_cooperatives_comparable_properties_address","borough","postcode","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta","bronx_cooperatives_comparable_properties_neighborhood","bronx_cooperatives_comparable_properties_building_classification","bronx_cooperatives_comparable_properties_total_units","bronx_cooperatives_comparable_properties_year_built","bronx_cooperatives_comparable_properties_gross_sqft","bronx_cooperatives_comparable_properties_est_gross_income","bronx_cooperatives_comparable_properties_gross_income_per_sqft","bronx_cooperatives_comparable_properties_full_market_value","bronx_cooperatives_comparable_properties_market_value_per_sqft","comparable_rental_1_boro_block_lot","comparable_rental_1_address","comparable_rental_1_neighborhood","comparable_rental_1_building_classification","comparable_rental_1_total_units","comparable_rental_1_year_built","comparable_rental_1_gross_sqft","comparable_rental_1_est_gross_income","comparable_rental_1_gross_income_per_sqft","comparable_rental_1_full_market_value","comparable_rental_1_market_value_per_sqft","comparable_rental_1_dist_from_coop_in_miles","comparable_rental_2_boro_block_lot","comparable_rental_2_address","comparable_rental_2_neighborhood","comparable_rental_2_building_classification","comparable_rental_2_total_units","comparable_rental_2_year_built","comparable_rental_2_gross_sqft","comparable_rental_2_est_gross_income","comparable_rental_2_gross_income_per_sqft","comparable_rental_2_full_market_value","comparable_rental_2_market_value_per_sqft","comparable_rental_2_dist_from_coop_in_miles"
"2-02961-0015","757 169 STREET
Bronx, NY 
(40.83087134911, -73.899770981003)","2",,,,,,,,,,"MORRISANIA/LONGWOOD","C6-WALK-UP","32","1926","26347","334607","12.7","1260000","47.8","2-03225-0169","2333 LORING PLACE
Bronx, NY 
(40.861611275826, -73.90851272444)","KINGSBRIDGE HTS/UNIV HTS","C7-WALK-UP","26","1927","26556","320335","12.06","1130000","42.6","2.15","2-02998-0166","985 174 STREET
Bronx, NY 
(40.836428279259, -73.884878030909)","CROTONA PARK","C7-WALK-UP","28","1931","24750","277486","11.21","978000","39.5","0.9"
"2-05778-0879","3875 WALDO AVENUE
Bronx, NY 
(40.888634689386, -73.903146797717)","2","10463","40.888544","-73.90316","8","11","335","2091875","2057780879","North Riverdale-Fieldston-Riverdale                                        ","KINGSBRIDGE/JEROME PARK","D4-ELEVATOR","105","1931","150000","1485000","9.9","5020000","33.5","2-05754-0090","225 232 STREET
Bronx, NY 
(40.88038240123, -73.904333150882)","KINGSBRIDGE/JEROME PARK","D1-ELEVATOR","96","1929","87510","842281","9.62","2590000","29.6","0.55","2-05845-1799","5400 FIELDSTON ROAD
Bronx, NY 
(40.901548992376, -73.901753307327)","RIVERDALE","D1-ELEVATOR","127","1939","151500","1502438","9.92","5080000","33.5","0.95"
"2-05777-0772","3800 WALDO AVENUE
Bronx, NY 
(40.887419086923, -73.903837344399)","2","10463","40.887136","-73.904077","8","11","285","2084027","2057770772","Spuyten Duyvil-Kingsbridge                                                 ","KINGSBRIDGE/JEROME PARK","D4-ELEVATOR","173","1966","154640","1999495","12.93","5650000","36.5","2-05784-0340","500 235 STREET
Bronx, NY 
(40.885146854323, -73.907410007235)","KINGSBRIDGE/JEROME PARK","D1-ELEVATOR","87","1954","92600","1103392","11.92","3890000","42","0.3",,,,,,,,,,,,
"2-05789-0059","3215 ARLINGTON AVENUE
Bronx, NY 
(40.884350663021, -73.912425902141)","2","10463","40.884511","-73.912362","8","11","297","2084126","2057890059","Spuyten Duyvil-Kingsbridge                                                 ","RIVERDALE","D4-ELEVATOR","69","1958","82000","984000","12","3470000","42.3","2-05791-0388","511 235 STREET
Bronx, NY 
(40.885270655874, -73.907787840625)","RIVERDALE","D7-ELEVATOR","55","1936","64000","763082","11.92","2690000","42","0.3","2-05907-0348","3725 BLACKSTONE AVENUE
Bronx, NY 
(40.888932645311, -73.911592854676)","RIVERDALE","D1-ELEVATOR","42","1968","41803","582915","13.94","2310000","55","0.3"
"2-02410-0031","318 151 STREET
Bronx, NY 
(40.818300393346, -73.92031358746)","2",,,,,,,,,,"MELROSE/CONCOURSE","C6-WALK-UP","12","1918","6948","83376","12","236000","34","2-02439-0022","275 168 STREET
Bronx, NY 
(40.833634922982, -73.913585743774)","MELROSE/CONCOURSE","C7-WALK-UP","23","1914","18936","202615","10.7","685000","36.2","1.2","2-02680-0017","1130 UNION AVENUE
Bronx, NY 
(40.827027456738, -73.90003847698)","MORRISANIA/LONGWOOD","C7-WALK-UP","17","1908","9716","138533","14.26","549000","57","1.3"
"2-03090-0049","684 189 STREET
Bronx, NY 
(40.856241412775, -73.88375597556)","2",,,,,,,,,,"BELMONT","C6-WALK-UP","37","1928","33984","374195","11.01","1320000","38.8","2-03123-0056","882 180 STREET
Bronx, NY 
(40.84517287242, -73.88285496543)","EAST TREMONT","D7-ELEVATOR","30","1916","34200","558507","16.33","2270000","66","0.75","2-03156-0150","2115 RYER AVENUE
Bronx, NY 
(40.853494083432, -73.900659263953)","FORDHAM","D7-ELEVATOR","69","1927","59520","710640","11.94","2510000","42.2","0.9"
"2-05792-0445","525 235 STREET
Bronx, NY 
(40.885373867506, -73.908342239828)","2",,,,,,,,,,"RIVERDALE","D4-ELEVATOR","38","1954","47000","587500","12.5","2210000","47","2-05907-0352","3800 INDEPENDENCE AVENUE
Bronx, NY 
(40.889028698943, -73.912978481492)","RIVERDALE","D1-ELEVATOR","72","1970","84925","1009310","11.88","3560000","41.9","0.3","2-05907-0348","3725 BLACKSTONE AVENUE
Bronx, NY 
(40.888932645311, -73.911592854676)","RIVERDALE","D1-ELEVATOR","42","1968","41803","582915","13.94","2310000","55","0.3"
"2-02933-0029","1372 FRANKLIN AVENUE
Bronx, NY 
(40.833338103366, -73.900711284662)","2","10456","40.833389","-73.90071","3","16","149","2009735","2029330029","Morrisania-Melrose                                                         ","MORRISANIA/LONGWOOD","D4-ELEVATOR","48","1931","48852","421592","8.63","1190000","24.36","2-03352-0012","3312 HULL AVENUE
Bronx, NY 
(40.876940838779, -73.874300567215)","BEDFORD PARK/NORWOOD","D1-ELEVATOR","48","1927","52000","448969","8.63","1480000","28.5","3.4","2-03356-0178","3510 DECATUR AVENUE
Bronx, NY 
(40.87894146359, -73.872450998008)","BEDFORD PARK/NORWOOD","D1-ELEVATOR","48","1929","49700","400977","8.07","1230000","24.75","3.55"
"2-03277-0023","2676 DECATUR AVENUE
Bronx, NY 
(40.864424344522, -73.889235183101)","2","10458","40.864334","-73.889298","7","15","397","2016367","2032770023","Belmont                                                                    ","BEDFORD PARK/NORWOOD","C6-WALK-UP","16","1908","18000","197460","10.97","558000","31","2-03277-0014","2656 DECATUR AVENUE
Bronx, NY 
(40.864044879438, -73.889596273764)","BEDFORD PARK/NORWOOD","C1-WALK-UP","23","1910","22000","273422","12.43","772000","35.1","0","2-03278-0018","2726 DECATUR AVENUE
Bronx, NY 
(40.865475149577, -73.888059019446)","BEDFORD PARK/NORWOOD","C1-WALK-UP","31","1915","24080","229000","9.51","755000","31.4","0.1"
"2-04659-0031","3511 BARNES AVENUE
Bronx, NY 
(40.877176904431, -73.861663866221)","2","10467","40.877177","-73.861649","12","12","380","2057725","2046590031","Williamsbridge-Olinville                                                   ","WILLIAMSBRIDGE","D4-ELEVATOR","126","1967","136070","1469556","10.8","4150000","30.5","2-04323-0018","2160 MATTHEWS AVENUE
Bronx, NY 
(40.855584960591, -73.862859391516)","PELHAM PARKWAY SOUTH","D1-ELEVATOR","133","1964","136122","1586254","11.65","5590000","41.1","1.5","2-05780-0940","3900 GREYSTONE AVENUE
Bronx, NY 
(40.88950389842, -73.904451506606)","RIVERDALE","D1-ELEVATOR","127","1928","134703","1397249","10.37","4720000","35","2.25"
"2-03016-0007","1900 LONGFELLOW AVENUE
Bronx, NY 
(40.839108519406, -73.882078475593)","2","10460","40.838969","-73.882285","6","17","359","2010965","2030160007","East Tremont                                                               ","EAST TREMONT","C6-WALK-UP","28","1931","27550","225083","8.17","636000","23.09","2-03287-0066","314 196 STREET
Bronx, NY 
(40.866470927441, -73.890170863277)","BEDFORD PARK/NORWOOD","C1-WALK-UP","28","1922","27000","215730","7.99","662000","24.52","1.9","2-03346-0017","3220 PERRY AVENUE
Bronx, NY 
(40.875089828219, -73.876760060371)","BEDFORD PARK/NORWOOD","C1-WALK-UP","28","1927","25250","205494","8.14","631000","24.99","2.5"
"2-05738-0366","3030 JOHNSON AVENUE
Bronx, NY 
(40.882338063147, -73.910869436909)","2","10463","40.881515","-73.911289","8","11","295","2083416","2057380366","Spuyten Duyvil-Kingsbridge                                                 ","RIVERDALE","D4-ELEVATOR","60","1966","64310","675255","10.5","2280000","35.5","2-05795-0537","3555 NETHERLAND AVENUE
Bronx, NY 
(40.886372374526, -73.910726409353)","RIVERDALE","D1-ELEVATOR","55","1939","60792","611883","10.07","2070000","34.1","0.3","2-05874-1028","6629 BROADWAY
Bronx, NY 
(40.825576999979, -73.918448999722)","RIVERDALE","D1-ELEVATOR","84","1962","76009","895893","11.79","3160000","41.6","2"
"2-03567-0001","633 OLMSTEAD AVENUE
Bronx, NY 
(40.819362809884, -73.851298673366)","2","10473","40.819333","-73.851267","9","18","74","2092669","2035670001","Soundview-Castle Hill-Clason Point-Harding Park                            ","CASTLE HILL/UNIONPORT","D4-ELEVATOR","624","1966","598478","6583258","11","18600000","31.1","2-03132-0001","989 179 STREET
Bronx, NY 
(40.842414910977, -73.880513052387)","EAST TREMONT","D1-ELEVATOR","328","1974","402290","4444107","11.05","12600000","31.3","2.1","2-03681-0001","2001 STORY AVENUE
Bronx, NY 
(40.824675513051, -73.855564651268)","CASTLE HILL/UNIONPORT","D3-ELEVATOR","355","1973","383833","4500755","11.73","14800000","38.6","0.4"
"2-05891-1601","6300 RIVERDALE AVENUE
Bronx, NY 
(40.912422945281, -73.902569228577)","2","10471","40.912869","-73.902473","8","11","337","2085753","2058911601","North Riverdale-Fieldston-Riverdale                                        ","RIVERDALE","D4-ELEVATOR","64","1962","80000","900000","11.25","3170000","39.6","2-05787-0137","3220 NETHERLAND AVENUE
Bronx, NY 
(40.883961568175, -73.911511205264)","RIVERDALE","D1-ELEVATOR","85","1954","100498","1155727","11.5","4070000","40.5","2","2-05834-3001","6255 BROADWAY
Bronx, NY 
(40.825576999979, -73.918448999722)","FIELDSTON","D1-ELEVATOR","50","1958","55400","528968","9.55","1790000","32.3","1"
"2-02998-0145","1003 174 STREET
Bronx, NY 
(40.836161091368, -73.884118597986)","2",,,,,,,,,,"CROTONA PARK","C6-WALK-UP","43","1923","28165","301366","10.7","851000","30.2","2-02609-0046","1175 FULTON AVENUE
Bronx, NY 
(40.829668127062, -73.905202456848)","MORRISANIA/LONGWOOD","C1-WALK-UP","43","1925","28800","371865","12.91","1400000","48.6","1.2","2-02754-0005","1134 FARMS ROAD
Bronx, NY 
(40.827222851273, -73.88954638153)","MORRISANIA/LONGWOOD","C1-WALK-UP","43","1926","30540","312946","10.25","1060000","34.7","0.75"
"2-02663-0004","1218 BOSTON ROAD
Bronx, NY 
(40.829839156022, -73.901913808846)","2","10456","40.829951","-73.901803","3","17","151","2004742","2026630004","Morrisania-Melrose                                                         ","MORRISANIA/LONGWOOD","C6-WALK-UP","13","1905","14516","159676","11","451000","31.1","2-02669-0042","991 UNION AVENUE
Bronx, NY 
(40.823777854374, -73.901469427661)","MORRISANIA/LONGWOOD","C1-WALK-UP","21","1905","20855","198540","9.52","561000","26.9","0.45","2-02399-0006","652 COURTLANDT AVENUE
Bronx, NY 
(40.819036917852, -73.918383917852)","MELROSE/CONCOURSE","C7-WALK-UP","47","1926","38875","414976","10.67","1400000","36","1.15"
"2-02683-0041","571 SOUTHERN BOULEVARD
Bronx, NY 
(40.81245139545, -73.903133881487)","2","10455","40.812457","-73.903039","2","17","83","2005084","2026830041","Longwood                                                                   ","MORRISANIA/LONGWOOD","C6-WALK-UP","42","1907","25926","311112","12","879000","33.9","2-02669-0042","991 UNION AVENUE
Bronx, NY 
(40.823777854374, -73.901469427661)","MORRISANIA/LONGWOOD","C1-WALK-UP","21","1905","20855","198540","9.52","561000","26.9","0.75","2-02399-0027","645 MELROSE AVENUE
Bronx, NY 
(40.818355612785, -73.916780988583)","MELROSE/CONCOURSE","C7-WALK-UP","14","1906","11409","187639","16.45","763000","67","0.85"
"2-04641-0016","3555 OLINVILLE AVENUE
Bronx, NY 
(40.87901431169, -73.867711663403)","2","10467","40.879075","-73.867634","12","12","378","2093522","2046410016","Williamsbridge-Olinville                                                   ","WILLIAMSBRIDGE","D4-ELEVATOR","142","1965","167000","1786900","10.7","5050000","30.2","2-03115-0005","2405 SOUTHERN BOULEVARD
Bronx, NY 
(40.853581449523, -73.881650324937)","BELMONT","D1-ELEVATOR","142","1970","125075","1138887","9.11","3750000","30","1.8","2-04178-0010","3555 BRUCKNER BOULEVARD
Bronx, NY 
(40.825576999979, -73.918448999722)","SCHUYLERVILLE/PELHAM BAY","D3-ELEVATOR","142","1960","112000","1216063","10.86","4290000","38.3","3"
"2-02826-0011","1770 WALTON AVENUE
Bronx, NY 
(40.847569538062, -73.910185559477)","2","10453","40.847659","-73.910152","5","14","22701","2007880","2028260011","Mount Hope                                                                 ","MOUNT HOPE/MOUNT EDEN","C6-WALK-UP","37","1925","29600","279424","9.44","921000","31.1","2-02829-0030","55 179 STREET
Bronx, NY 
(40.852197110553, -73.907498623411)","MOUNT HOPE/MOUNT EDEN","C1-WALK-UP","33","1923","29655","279943","9.44","923000","31.1","0.35","2-02829-0042","2030 WALTON AVENUE
Bronx, NY 
(40.853239671904, -73.906614148806)","MOUNT HOPE/MOUNT EDEN","C1-WALK-UP","36","1924","26835","258217","9.62","873000","32.5","0.35"
"2-05723-0094","510 KAPPOCK STREET
Bronx, NY 
(40.877536330964, -73.91792310986)","2","10463","40.877321","-73.917959","8","11","29302","2083255","2057230094","Spuyten Duyvil-Kingsbridge                                                 ","RIVERDALE","C6-WALK-UP","34","1948","43000","528900","12.3","1990000","46.3","2-04177-0035","1700 MAHAN AVENUE
Bronx, NY 
(40.846328349485, -73.828572028521)","SCHUYLERVILLE/PELHAM BAY","C1-WALK-UP","12","1978","5616","93225","16.6","379000","67","5.1","2-05430-0052","835 THROGS NECK
Bronx, NY 
(40.825576999979, -73.918448999722)","THROGS NECK","C1-WALK-UP","14","1989","8792","84900","9.66","287000","32.6","6.1"
"2-02452-0029","1113 GRANT AVENUE
Bronx, NY 
(40.831436826517, -73.916266117711)","2","10456","40.831437","-73.916252","4","16","18101","2002660","2024520029","East Concourse-Concourse Village                                           ","MELROSE/CONCOURSE","C6-WALK-UP","70","1926","57080","473764","8.3","1340000","23.48","2-02265-0048","215 ST ANN'S AVENUE
Bronx, NY 
(40.806487347303, -73.917757566069)","MOTT HAVEN/PORT MORRIS","C7-WALK-UP","11","1920","12540","103917","8.29","343000","27.4","1.7","2-02553-0019","592 141 STREET
Bronx, NY 
(40.80826074496, -73.915020867299)","MOTT HAVEN/PORT MORRIS","C4-WALK-UP","29","1920","27675","379433","13.71","1500000","54","1.65"
"2-05725-0767","609 KAPPOCK STREET
Bronx, NY 
(40.879047623611, -73.916693498923)","2","10463","40.879571","-73.916802","8","11","29302","2083275","2057250767","Spuyten Duyvil-Kingsbridge                                                 ","RIVERDALE","D4-ELEVATOR","66","1962","82500","866250","10.5","2930000","35.5","2-05746-0567","2675 HENRY HUDSON PARKWAY
Bronx, NY 
(40.825576999979, -73.918448999722)","RIVERDALE","D1-ELEVATOR","78","1951","92782","1016704","10.96","3580000","38.6","0.1",,,,,,,,,,,,
"2-02727-0039","1111 SOUTHERN BOULEVARD
Bronx, NY 
(40.825929563903, -73.891991861798)","2","10459","40.826341","-73.891926","2","17","12701","2005804","2027270039","Hunts Point                                                                ","MORRISANIA/LONGWOOD","C6-WALK-UP","26","1925","21917","178623","8.15","504000","23","2-02699-0048","993 INTERVALE AVENUE
Bronx, NY 
(40.822960584514, -73.896908557146)","MORRISANIA/LONGWOOD","C7-WALK-UP","25","1925","21995","176620","8.03","499000","22.69","0.3","2-02740-0007","887 HUNT'S POINT AVENUE
Bronx, NY 
(40.819030143579, -73.889531627131)","HUNTS POINT","C7-WALK-UP","25","1925","22120","180315","8.15","554000","25","0.55"
"2-02721-0043","1015 LONGWOOD AVENUE
Bronx, NY 
(40.816708671888, -73.896825951163)","2","10459","40.816635","-73.896736","2","17","89","2005746","2027210043","Hunts Point                                                                ","MORRISANIA/LONGWOOD","C6-WALK-UP","23","1931","20580","215472","10.47","609000","29.6","2-04839-0017","765 225 STREET
Bronx, NY 
(40.887589939697, -73.859673337278)","WILLIAMSBRIDGE","C1-WALK-UP","23","1927","19080","199707","10.47","675000","35.4","5.2","2-02522-0124","1345 PLIMPTON AVENUE
Bronx, NY 
(40.84125909419, -73.923942663599)","HIGHBRIDGE/MORRIS HEIGHTS","C1-WALK-UP","23","1917","20800","217776","10.47","615000","29.6","2.25"
"2-02471-0050","1001 GRAND
Bronx, NY 
(40.825576999979, -73.918448999722)","2",,,,,,,,,,"MELROSE/CONCOURSE","D4-ELEVATOR","81","1941","90417","714294","7.9","2190000","24.22","2-02510-0063","1172 ANDERSON AVENUE
Bronx, NY 
(40.836402967571, -73.923948982326)","HIGHBRIDGE/MORRIS HEIGHTS","D1-ELEVATOR","48","1925","45190","239966","5.31","737000","16.31","0.4","2-02623-0147","600 TRINITY AVENUE
Bronx, NY 
(40.814584945202, -73.909573208276)","MORRISANIA/LONGWOOD","D1-ELEVATOR","48","1937","38040","304432","8","935000","24.58","1.3"
"2-03180-0013","2163 MORRIS AVENUE
Bronx, NY 
(40.85540682531, -73.903699565426)","2","10453","40.855369","-73.903696","5","14","239","2013970","2031800013","Fordham South                                                              ","FORDHAM","C6-WALK-UP","21","1917","18710","177745","9.5","586000","31.3","2-03081-0045","2120 BELMONT AVENUE
Bronx, NY 
(40.84920347243, -73.889371930938)","EAST TREMONT","C1-WALK-UP","25","1914","18113","168565","9.31","476000","26.3","0.9","2-03167-0040","2554 CRESTON AVENUE
Bronx, NY 
(40.864155040619, -73.897130544342)","FORDHAM","C1-WALK-UP","52","1919","40600","417155","10.27","1410000","34.7","0.65"
"2-04573-0005","829 ADEE AVENUE
Bronx, NY 
(40.86965428991, -73.862368477898)","2","10467","40.869627","-73.862254","12","12","340","2055700","2045730005","Bronxdale                                                                  ","BRONXDALE","C6-WALK-UP","74","1927","48944","412108","8.42","1160000","23.7","2-04550-0027","808 ADEE AVENUE
Bronx, NY 
(40.869607440239, -73.863036877268)","BRONXDALE","D1-ELEVATOR","78","1927","82320","794987","9.66","2620000","31.8","0.1","2-04424-0012","2420 BRONX PARK
Bronx, NY 
(40.861809227602, -73.870502897542)","BRONXDALE","D1-ELEVATOR","66","1928","79366","635473","8.01","1950000","24.57","0.7"
"2-05864-0526","6535 BROADWAY
Bronx, NY 
(40.825576999979, -73.918448999722)","2","10471","40.906601","-73.896517","8","11","345","2085191","2058640526","North Riverdale-Fieldston-Riverdale                                        ","RIVERDALE","D4-ELEVATOR","60","1969","60829","760362","12.5","2860000","47","2-05791-0388","511 235 STREET
Bronx, NY 
(40.885270655874, -73.907787840625)","RIVERDALE","D7-ELEVATOR","55","1936","64000","763082","11.92","2690000","42","1.55","2-05864-0516","6555 BROADWAY
Bronx, NY 
(40.825576999979, -73.918448999722)","RIVERDALE","D1-ELEVATOR","73","1961","62570","793018","12.67","2980000","47.6","0"
"2-02608-0022","1103 FRANKLIN AVENUE
Bronx, NY 
(40.827948227628, -73.906223709357)","2","10456","40.827713","-73.90645","3","16","185","2113110","2026080022","Morrisania-Melrose                                                         ","MORRISANIA/LONGWOOD","C6-WALK-UP","25","1917","24750","269775","10.9","762000","30.8","2-02418-0001","299 158 STREET
Bronx, NY 
(40.82329417536, -73.917997001021)","MELROSE/CONCOURSE","C7-WALK-UP","15","1931","11815","127245","10.77","430000","36.4","0.65","2-02609-0049","1171 FULTON AVENUE
Bronx, NY 
(40.829584088065, -73.905259643147)","MORRISANIA/LONGWOOD","C1-WALK-UP","16","1910","9964","84703","8.5","279000","28","0.2"
"2-03068-0006","1974 LA FONTAINE AVENUE
Bronx, NY 
(40.847058580983, -73.89397140074)","2","10457","40.846803","-73.894137","6","17","37504","2011960","2030680006","East Tremont                                                               ","EAST TREMONT","C6-WALK-UP","49","1925","46800","468000","10","1580000","33.8","2-03070-0026","2119 HUGHES AVENUE
Bronx, NY 
(40.849583938922, -73.890118994059)","EAST TREMONT","C1-WALK-UP","25","1911","22000","239031","10.87","843000","38.3","0.25","2-03070-0028","2115 HUGHES AVENUE
Bronx, NY 
(40.849448680909, -73.890200929201)","EAST TREMONT","C1-WALK-UP","27","1911","22000","224244","10.19","758000","34.5","0.25"
"2-02627-0005","902 EAGLE AVENUE
Bronx, NY 
(40.82237304147, -73.908309573848)","2","10456","40.822639","-73.90822","3","17","185","2004467","2026270005","Morrisania-Melrose                                                         ","MORRISANIA/LONGWOOD","C6-WALK-UP","25","1914","21295","212950","10","601000","28.2","2-02427-0001","391 168 STREET
Bronx, NY 
(40.832463162195, -73.910076878871)","MELROSE/CONCOURSE","C7-WALK-UP","16","1923","11055","116955","10.58","395000","35.7","0.7",,,,,,,,,,,,
"2-03030-0143","2250 WEBSTER AVENUE
Bronx, NY 
(40.855404242761, -73.896092354017)","2","10457","40.855423","-73.896105","6","15","38302","2011164","2030300143","Fordham South                                                              ","BATHGATE","C6-WALK-UP","20","1913","16120","170872","10.6","483000","30","2-03050-0089","509 182 STREET
Bronx, NY 
(40.853517511499, -73.893498110676)","BATHGATE","C1-WALK-UP","15","1914","11200","118832","10.61","402000","35.9","0.15","2-03030-0138","2242 WEBSTER AVENUE
Bronx, NY 
(40.855041403732, -73.896322623566)","BATHGATE","C1-WALK-UP","25","1916","19500","196664","10.09","665000","34.1","0"
