"dfta_id","provider_name","sponsor_name","site_type","address1","address2","city","postcode","from_date","to_date","comminuty_board","council_district","sunday","monday","tuesday","wednesday","thursday","friday","saturday","contract_amt","expense_amt","full_time","part_time","personnel_amt","fiscal_year_amount","months_in_hhs","total_fy20_budget","total_fy20_personnel_budget","total_fy20_reimbursement","average_daily_participant","actual_ytd_meals","kosher_budget","nonkosher_budget","total_meals_budget","total_meals_cost","in_house_meal_prep","meal_prep1","prep_for_others","prep_for_others1","expenditures_for_information_and_assistance_education_and_recreation_health_promotion","comb_cost_per_person","ultilization","borough","latitude","longitude","census_tract","bin","bbl","nta"
"40M01","SELFHELP MASPETH NSC","SELFHELP COMMUNITY SERVICES, INC.","NEIGHBORHOOD SENIOR CENTERS","69-61 GRAND AVENUE",,"QUEENS","11378","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","405","30","00:00 AM - 00:00PM","08:30 AM - 04:00PM","08:30 AM - 04:00PM","08:30 AM - 04:00PM","08:30 AM - 04:00PM","08:30 AM - 04:00PM","00:00 AM - 00:00PM","800269.71","510312.93","14","0","388927.18","466824.00","7","800269.71","388927.18","690214.94","84","21770","0.00","358820.06","358820.06","16.48","-","Meal Prep on-site","-","No","272609.80","3245.35","100%+","QUEENS","40.727019","-73.893556","49302","4058561","4025010032","Maspeth"
"40P01","ELMHURST JACKSON HEIGHTS NSC","INSTITUTE FOR THE PUERTO RICAN/ HISPANIC ELDERLY, INC.","NEIGHBORHOOD SENIOR CENTERS","75-01 BROADWAY",,"QUEENS","11373","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","404","25","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","922037.14","387167.74","0","13","548561.02","537855.00","7","922037.14","548561.02","510312.93","319","119501","0.00","388708.05","388708.05","3.25","Meal Prep on-site","Meal Prep on-site","No","No","263341.18","825.52","78%","QUEENS","40.746172","-73.890208","267","4036730","4014860013","Elmhurst"
"40T01","QUEENSBRIDGE-RIIS NSC","JACOB A. RIIS NEIGHBORHOOD SETTLEMENT","NEIGHBORHOOD SENIOR CENTERS","10-25 41 AVENUE",,"QUEENS","11101","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","401","26","00:00 AM - 00:00PM","08:00 AM - 03:00PM","08:00 AM - 03:00PM","08:00 AM - 03:00PM","08:00 AM - 03:00PM","08:00 AM - 03:00PM","00:00 AM - 00:00PM","508985.14","453165.55","0","8","356386.22","296908.00","7","508985.14","356386.22","387167.74","66","27336","0.00","234219.60","234219.60","8.57","Meal Prep on-site","Meal Prep on-site","No","No","148130.61","2244.40","100%+","QUEENS","40.755488","-73.945328","25","4433386","4004700100","Queensbridge-Ravenswood-Long Island City"
"40U01","HANAC RAVENSWOOD NSC","HANAC, INC.","NEIGHBORHOOD SENIOR CENTERS","34-35A 12TH STREET","12TH STREET","QUEENS","11106","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","401","22","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","512053.71","348000.14","6","3","317394.22","299878.00","7","512053.71","317394.22","453165.55","76","25999","0.00","287083.96","287083.96","11.04","Meal Prep on-site","Meal Prep on-site","No","No","153924.49","2025.32","100%+","QUEENS",,,,,,
"40Z01","QUEENS VALLEY NSC","YOUNG ISRAEL PROGRAMS, INC.","NEIGHBORHOOD SENIOR CENTERS","141-55 77TH AVENUE",,"QUEENS","11367","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","408","24","00:00 AM - 00:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","00:00 AM - 00:00PM","444000.00","310113.99","8","0","289251.24","259000.00","7","444000.00","289251.24","348000.14","56","19999","269255.69","0.00","269255.69","13.46","Catered","Catered","No","No","96927.96","1730.86","100%+","QUEENS","40.721128","-73.819822","77903","4143547","4066280084","Kew Gardens Hills"
"41A01","KCS FLUSHING NSC","KOREAN COMMUNITY SERVICES OF METROPOLITAN NEW YORK, INC.","NEIGHBORHOOD SENIOR CENTERS","42-15 166 STREET",,"QUEENS","11358","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","407","19","00:00 AM - 00:00PM","08:00 AM - 05:00PM","08:00 AM - 05:00PM","08:00 AM - 05:00PM","08:00 AM - 05:00PM","08:00 AM - 05:00PM","00:00 AM - 00:00PM","998641.71","510588.84","8","3","539644.01","606427.47","7","998641.71","539644.01","793733.52","292","85914","0.00","536477.33","536477.33","6.24","Meal Prep on-site","Meal Prep on-site","No","No","217065.74","743.38","100%+","QUEENS","40.75939","-73.800335","1185","4439629","4053970006","East Flushing"
"41G01","CCNS HILLCREST NEIGHBORHOOD SENIOR CTR","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC.","NEIGHBORHOOD SENIOR CENTERS","91-34 182ND PL","2nd Floor","QUEENS","11423","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","408","24","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","740094.86","464253.62","9","0","-161007.82","431722.00","7","740094.86","-161007.82","510588.84","1","25669","0.00","134314.44","134314.44","5.23","Catered","Catered","No","No","48361.29","48361.29","0%","QUEENS","40.709634","-73.778431","470","4211802","4099000001","Jamaica"
"41H01","RAICES CORONA NEIGHBORHOOD SENIOR CENT","SPANISH SPEAKING ELDERLY COUNCIL - RAICES, INC.","NEIGHBORHOOD SENIOR CENTERS","107-24 CORONA AVENUE",,"QUEENS","11368","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","403","21","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","559037.14","547941.10","0","8","259877.14","460272.00","7","559037.14","259877.14","464253.62","47","15000","0.00","285486.99","285486.99","19.03","Catered","Catered","No","No","164249.44","3494.67","100%+","QUEENS","40.743551","-73.855705","439","4431694","4019420053","Corona"
"41Q01","WOODSIDE NEIGHBORHOOD SENIOR CENTER","SAMARITAN DAYTOP VILLAGE, INC.","NEIGHBORHOOD SENIOR CENTERS","50 - 37 NEWTOWN ROAD","BUILDING 19","QUEENS","11377","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","401","26","00:00 AM - 00:00PM","07:45 AM - 03:45PM","07:45 AM - 03:45PM","07:45 AM - 03:45PM","07:45 AM - 03:45PM","07:45 AM - 03:45PM","00:00 AM - 00:00PM","630757.71","563280.96","7","1","318961.71","367942.00","7","630757.71","318961.71","547941.10","73","55816","0.00","179715.04","179715.04","3.22","Meal Prep on-site","Meal Prep on-site","No","No","205654.59","2817.19","100%+","QUEENS","40.754484","-73.911447","163",,,"Astoria"
"41T01","KCS CORONA NEIGHBORHOOD SENIOR CENTER","KOREAN COMMUNITY SERVICES OF METROPOLITAN NEW YORK, INC.","NEIGHBORHOOD SENIOR CENTERS","37-06 111 STREET",,"QUEENS","11368","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","403","21","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","657980.57","468853.25","6","5","385698.31","383822.00","7","657980.57","385698.31","563280.96","150","37500","0.00","415170.48","415170.48","11.07","Meal Prep on-site","Meal Prep on-site","Yes","Yes","166438.32","1109.59","100%+","QUEENS","40.753941","-73.857264","401","4430244","4017780027","North Corona"
"41U01","ROY REUTHER NSC","THE JEWISH ASSOCIATION FOR SERVICES FOR THE AGED","NEIGHBORHOOD SENIOR CENTERS","711C SEAGIRT AVENUE",,"QUEENS","11691","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","414","31","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","595371.43","361183.99","5","0","278335.25","347300.00","7","595371.43","278335.25","468853.25","43","22714","0.00","196327.97","196327.97","8.64","Catered","Catered","No","No","278071.85","6466.79","100%+","QUEENS","40.595996","-73.742187","101002","4298968","4156100001","Far Rockaway-Bayswater"
"41Y01","CCNS OZONE PARK NSC","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC.","NEIGHBORHOOD SENIOR CENTERS","103-02 101 AVENUE",,"QUEENS","11416","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","409","28","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","540963.43","886221.17","10","0","324498.36","353431.00","7","540963.43","324498.36","361183.99","40","21251","0.00","222613.69","222613.69","10.48","Both","Both","Yes","Yes","182683.28","4567.08","100%+","QUEENS","40.686027","-73.839777","112","4198392","4094210001","Richmond Hill"
"41Z01","CCNS DELLAMONICA-STEINWAY NSC","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC.","NEIGHBORHOOD SENIOR CENTERS","23-56 BROADWAY",,"QUEENS","11106","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","401","22","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","1041317.14","882558.02","16","0","525611.78","727272.00","7","1041317.14","525611.78","886221.17","122","33000","0.00","392472.60","392472.60","11.89","Meal Prep on-site","Meal Prep on-site","No","No","392660.88","3218.53","100%+","QUEENS","40.764285","-73.930011","53","4006560","4005660050","Astoria"
"42U01","CCNS SEASIDE NSC","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC.","NEIGHBORHOOD SENIOR CENTERS","320 BEACH   94 STREET","Rockaway Beach","QUEENS","11693","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","414","32","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","779379.43","433780.92","12","0","360022.97","489386.00","7","779379.43","360022.97","552174.50","49","22752","0.00","249029.36","249029.36","10.95","Both","Both","No","No","227184.18","4636.41","100%+","QUEENS","40.5877","-73.817309","94202","4303571","4161260004","Hammels-Arverne-Edgemere"
"42Z01","ELMCOR LEFRAK NSC","ELMCOR YOUTH & ADULT ACTIVITIES, INC.","NEIGHBORHOOD SENIOR CENTERS","95-18 NORTHERN BOULEVARD",,"QUEENS","11372","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","403","25","00:00 AM - 00:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","00:00 AM - 00:00PM","517457.14","555259.63","0","8","281813.30","301850.00","7","517457.14","281813.30","433780.92","53","18752","0.00","231856.36","231856.36","12.36","Catered","Catered","No","No","133432.44","2517.59","100%+","QUEENS","40.756866","-73.872861","375","4042344","4017100010","North Corona"
"43D01","SELFHELP LATIMER NST","SELFHELP COMMUNITY SERVICES, INC.","NEIGHBORHOOD SENIOR CENTERS","34-30 137 STREET",,"QUEENS","11354","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","407","20","00:00 AM - 00:00PM","08:30 AM - 04:00PM","08:30 AM - 04:00PM","08:30 AM - 04:00PM","08:30 AM - 04:00PM","08:30 AM - 04:00PM","00:00 AM - 00:00PM","551538.86","470996.55","8","0","431452.89","321731.00","7","551538.86","431452.89","462254.74","77","27031","0.00","225243.95","225243.95","8.33","Meal Prep on-site","Meal Prep on-site","No","No","156321.60","2030.15","55%","QUEENS","40.766044","-73.829935","88901","4443410","4049510008","Flushing"
"43Q01","HOLLISWOOD NEIGHBORHOOD SENIOR CENTER","THE JEWISH ASSOCIATION FOR SERVICES FOR THE AGED","NEIGHBORHOOD SENIOR CENTERS","86-25 FRANCES LEWIS BLVD",,"QUEENS","11427","2019-11-01T00:00:00.000","2020-06-30T00:00:00.000","413","23","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","560049.00","426527.67","7","0","240223.16","1008244.00","8","560049.00","240223.16","470996.55","44","18750","0.00","181022.96","181022.96","9.65","Catered","Catered","No","No","305220.21","6936.82","100%+","QUEENS",,,,,,
"43Q02","JASA CLUB 76 SENIOR CENTER","THE JEWISH ASSOCIATION FOR SERVICES FOR THE AGED","NEIGHBORHOOD SENIOR CENTERS","120 WEST   76 STREET",,"MANHATTAN","10023","2019-11-01T00:00:00.000","2020-06-30T00:00:00.000","107","6","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","493554.00","449062.05","5","0","192303.12","1008244.00","8","493554.00","192303.12","426527.67","30","16251","0.00","164932.00","164932.00","10.15","Catered","Catered","No","No","271640.90","9054.70","100%+","MANHATTAN","40.780342","-73.977739","161","1030146","1011470042","Upper West Side"
"43Q03","JASA ONE STOP","THE JEWISH ASSOCIATION FOR SERVICES FOR THE AGED","NEIGHBORHOOD SENIOR CENTERS","475 RIVERSIDE DR #1846",,"MANHATTAN","10115","2019-11-01T00:00:00.000","2020-06-30T00:00:00.000","109","7","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","458763.00","391642.56","6","0","344606.79","1008244.00","8","458763.00","344606.79","449062.05",,"0","0.00","0.00","0.00","0.00","-","NULL","-","NULL","424235.59",,"100%+","MANHATTAN","40.811101","-73.964168","205",,,"Morningside Heights"
"43S01","RAICES ASTORIA NEIGHBORHOOD SENIOR CTR","SPANISH SPEAKING ELDERLY COUNCIL - RAICES, INC.","NEIGHBORHOOD SENIOR CENTERS","4-05 ASTORIA BOULEVARD",,"QUEENS","11102","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","401","22","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","496525.71","496818.00","0","8","235957.71","419678.00","7","496525.71","235957.71","391642.56","33","17501","0.00","205329.59","205329.59","11.73","Catered","Catered","No","No","148605.43","4503.19","100%+","QUEENS","40.772947","-73.933467","87","4430787","4004900101","Old Astoria"
"43U01","SAMUEL FIELD NEIGHBORHOOD SENIOR CENTER","SAMUEL FIELD YM & YWHA, INC. DBA COMMONPOINT QUEENS","NEIGHBORHOOD SENIOR CENTERS","58-20 LITTLE NECK PARKWAY",,"QUEENS","11362","2019-11-01T00:00:00.000","2020-06-30T00:00:00.000","411","23","00:00 AM - 00:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","00:00 AM - 00:00PM","496818.00","709500.74","20","0","362152.95","331212.00","8","496818.00","362152.95","496818.00","109","17499","0.00","131374.23","131374.23","7.51","Catered","Catered","No","No","212495.57","1949.50","100%+","QUEENS","40.761577","-73.723122","152902","4173029","4083520051","Douglas Manor-Douglaston-Little Neck"
"44D01","ROCHDALE NEIGHBORHOOD SENIOR CENTER","ROCHDALE VILLAGE SOCIAL SERVICES, INC.","NEIGHBORHOOD SENIOR CENTERS","169-65 137 AVENUE",,"QUEENS","11434","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","412","27","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","442568.37","586435.37","6","1","318469.08","255944.00","7","442568.37","318469.08","383571.34","83","21559","0.00","184076.62","184076.62","8.54","Catered","Catered","No","No","137693.83","1658.96","100%+","QUEENS","40.672622","-73.770641","33402","4436348","4124950002","Springfield Gardens North"
"44J01","ALLEN AME CHURCH THEODORA JACKSON NSC","ALLEN COMMUNITY SENIOR CITIZENS CENTER, INC.","NEIGHBORHOOD SENIOR CENTERS","92-47 165 STREET",,"QUEENS","11433","2020-02-01T00:00:00.000","2020-06-30T00:00:00.000","412","27","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","789460.80","152163.07","12","6","611619.07","476588.00","5","789460.80","611619.07","586435.37",,"14754","0.00","76338.23","76338.23","5.17","-","NULL","-","NULL","162889.17",,"100%+","QUEENS","40.704457","-73.794108","444","4216225","4101550029","Jamaica"
"44J02","INTERNATIONAL TOWERS SENIOR CENTER","ALLEN COMMUNITY SENIOR CITIZENS CENTER, INC.","NEIGHBORHOOD SENIOR CENTERS","90-20 170 STREET",,"QUEENS","11432","2020-02-01T00:00:00.000","2020-06-30T00:00:00.000","408","24","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","246619.20","81265.30","3","3","197171.02","476588.00","5","246619.20","197171.02","152163.07",,"709","0.00","9168.31","9168.31","12.93","-","NULL","-","NULL","54232.97",,"100%+","QUEENS","40.708578","-73.790579","460","4209721","4098020041","Jamaica"
"44J03","SHELTON SOCIAL CLUB","ALLEN COMMUNITY SENIOR CITIZENS CENTER, INC.","NEIGHBORHOOD SENIOR CENTERS","89-09 162 STREET","Apt 1K","QUEENS","11432","2020-02-01T00:00:00.000","2020-06-30T00:00:00.000","408","24","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","107731.20","673779.26","3","0","94272.77","476588.00","5","107731.20","94272.77","81265.30",,,"0.00","0.00","0.00","0.00","-","NULL","-","NULL","33860.54",,"100%+","QUEENS","40.706571","-73.799061","44601","4208882","4097610036","Jamaica"
"44L01","SELFHELP AUSTIN STREET NSC","SELFHELP COMMUNITY SERVICES, INC.","NEIGHBORHOOD SENIOR CENTERS","106-06 QUEENS BOULEVARD",,"QUEENS","11375","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","406","29","00:00 AM - 00:00PM","08:30 AM - 04:00PM","08:30 AM - 04:00PM","08:30 AM - 04:00PM","08:30 AM - 04:00PM","08:30 AM - 04:00PM","00:00 AM - 00:00PM","726450.86","532191.60","8","0","282591.14","423763.00","7","726450.86","282591.14","673779.26","170","41196","0.00","348141.67","348141.67","8.45","Catered","Catered","No","No","278847.90","1640.28","100%+","QUEENS","40.72212","-73.847335","711","4077479","4032370040","Forest Hills"
"44U01","BROOKVILLE NSC","SERVICES NOW FOR ADULT PERSONS, INC.","NEIGHBORHOOD SENIOR CENTERS","133-33 BROOKVILLE BOULEVARD","LL","QUEENS","11422","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","413","31","00:00 AM - 00:00PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","00:00 AM - 00:00PM","680802.86","323207.30","6","2","321679.54","397135.00","7","680802.86","321679.54","532191.60","59","25002","0.00","226022.90","226022.90","9.04","Catered","Catered","No","No","168674.79","2858.89","0%","QUEENS","40.674396","-73.732749","61602","4279577","4129800001","Rosedale"
"44Y01","ALLEN AME CHURCH ROCKAWAY BLVD NSC","ALLEN COMMUNITY SENIOR CITIZENS CENTER, INC.","NEIGHBORHOOD SENIOR CENTERS","123-10 143 STREET",,"QUEENS","11436","2020-02-01T00:00:00.000","2020-06-30T00:00:00.000","412","28","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","526195.20","619891.08","8","4","410097.53","219248.00","5","526195.20","410097.53","323207.30",,"17084","0.00","24095.85","24095.85","1.41","-","NULL","-","NULL","110573.86",,"100%+","QUEENS","40.674522","-73.795725","182","4261337","4120390044","Baisley Park"
"45N01","HANAC INC","HANAC, INC.","INNOVATIVE SENIOR CENTERS","27-40 HOYT AVENUE SOUTH",,"QUEENS","11102","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","401","22","00:00 AM - 00:00PM","08:30 AM - 04:30 PM","08:30 AM - 04:30 PM","08:30 AM - 04:30 PM","08:30 AM - 04:30 PM","08:30 AM - 04:30 PM","09:30 AM - 01:00 PM","1242852.00","934850.26","4","10","708084.29","1414703.00","NULL",,,,"160","66636","0.00","481468.55","481468.55","7.23","Meal Prep on-site","Meal Prep on-site","No","No","412259.39","2576.62","100%+","QUEENS","40.771857","-73.9198","69","4537921","4008390001","Old Astoria"
"45N02","HANAC EXTENDED SERVICES","HANAC, INC.","INNOVATIVE SENIOR CENTERS","27-40 HOYT AVENUE SOUTH",,"QUEENS","11102","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","401","22","00:00 AM - 00:00PM","09:00 AM - 05:00 PM","09:00 AM - 05:00 PM","09:00 AM - 05:00 PM","09:00 AM - 05:00 PM","09:00 AM - 05:00 PM","00:00 AM - 00:00PM","171851.00","164840.90","2","1","107754.82","1414703.00","NULL",,,,"19",,"0.00","0.00","0.00","0.00","-","NULL","-","NULL","164840.90","8675.84","100%+","QUEENS","40.771857","-73.9198","69","4537921","4008390001","Old Astoria"
"45T01","SELFHELP COMMUNITY SERVICES, INC.","SELFHELP COMMUNITY SERVICES, INC.","INNOVATIVE SENIOR CENTERS","45-25 KISSENA BOULEVARD",,"QUEENS","11355","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","407","20","00:00 AM - 00:00PM","08:30 AM - 04:00 PM","08:30 AM - 04:00 PM","08:30 AM - 04:00 PM","08:30 AM - 04:00 PM","08:30 AM - 04:00 PM","08:30 AM - 04:00 PM","1466325.00","1050730.24","17","6","730274.73","1466325.00","NULL",,,,"295","87700","0.00","435176.88","435176.88","4.96","Meal Prep on-site","Meal Prep on-site","No","No","523568.86","1774.81","100%+","QUEENS","40.751765","-73.820331","1205","4117390","4052000052","East Flushing"
"45V01","SERVICES NOW FOR ADULT PERSONS INC","SERVICES NOW FOR ADULT PERSONS, INC.","INNOVATIVE SENIOR CENTERS","80-45 WINCHESTER BOULEVARD","Bldg. # 4 CBU # 29  Queens","QUEENS","11427","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000","413","23","00:00 AM - 00:00PM","08:30 AM - 04:30 PM","08:30 AM - 04:30 PM","08:30 AM - 04:30 PM","08:30 AM - 04:30 PM","08:30 AM - 04:30 PM","10:00 AM - 01:00PM","1648998.00","1419842.75","16","10","1035410.06","1648998.00","NULL",,,,"101","50012","0.00","399524.62","399524.62","7.99","Meal Prep on-site","Meal Prep on-site","Yes","Yes","562225.07","5566.58","100%+","QUEENS","40.737685","-73.734021","1567","4537294","4078800400","Bellerose"
"4A201","POMONOK NEIGHBORHOOD SENIOR CENTER","QUEENS COMMUNITY HOUSE, INC.","NEIGHBORHOOD SENIOR CENTERS","67-09 KISSENA BOULEVARD",,"QUEENS","11367","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","408","24","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","583805.14","525036.27","11","0","338363.07","340553.00","7","583805.14","338363.07","530282.04","88","23280","0.00","301419.41","301419.41","12.95","Meal Prep on-site","Meal Prep on-site","No","No","138094.35","1569.25","100%+","QUEENS","40.735033","-73.814726","122702","4455430","4067920030","Pomonok-Flushing Heights-Hillcrest"
