"the_geom","projectid","projtitle","fmsid","fmsagencyi","leadagency","managingag","projectdes","projecttyp","projectt_1","projectsta","constructi","designstar","construc_1","currentfun","projectcos","overallsco","safetyscop","otherscope","projectjus","onstreetna","fromstreet","tostreetna","boroughnam","oftcode","designfy","latitude","longitude","x","y"
"MULTIPOINT ((-73.94034643372984 40.83045784343127), (-73.94014131229683 40.83037198932085), (-73.93962570091637 40.83015583769032))","1836","155th Street Neckdowns at Harlem River Driveway and Edgecombe Avenue / Moved to NNMMS18HH","NN155HRDED","841","DOT","1","2 neckdowns at Harlem River Driveway and W 155th Street (NE corner) & Edgecombe Ave at W 155th Street (NW corner). This project will build out the two neckdowns installed in 2015 with a SIP.","REC","CAPITAL RECONSTRUCTION","Canceled","2027",,,"1200000","1200000",,"Curb Extensions",,,"EDGECOMBE AVENUE","WEST 155 STREET",,"MANHATTAN","119990136870000000","0","40.8303285565","-73.9400378156","0.0","0.0"
"MULTIPOINT ((-73.9495936123042 40.63249094103486))","1869","Campus Road Pedestrian Safety Improvements / Moved to SOUTHBKLSF","NNCAMPUSRD","841","DOT","1","Pedestrian Safety Improvements on Campus Road and Bedford Avenue adjacent to Brooklyn College / Moved to SOUTHBKLSF","REC","CAPITAL RECONSTRUCTION","Canceled","2020",,,"1500000","1500000","Partial Reconstruction","Curb Extensions","SIP Buildout,Plaza/Ped Space Enhancement",,"AMERSFORT PLACE","CAMPUS ROAD",,"BROOKLYN","312530324465000000","2020","40.632490941","-73.9495936123","0.0","0.0"
"MULTIPOINT ((-73.95083788388503 40.63235396056245))","1869","Campus Road Pedestrian Safety Improvements / Moved to SOUTHBKLSF","NNCAMPUSRD","841","DOT","1","Pedestrian Safety Improvements on Campus Road and Bedford Avenue adjacent to Brooklyn College / Moved to SOUTHBKLSF","REC","CAPITAL RECONSTRUCTION","Canceled","2020",,,"1500000","1500000","Partial Reconstruction","Curb Extensions","SIP Buildout,Plaza/Ped Space Enhancement",,"CAMPUS ROAD","EAST 27 STREET",,"BROOKLYN","324465336030000000","2020","40.6323539615","-73.9508378839","0.0","0.0"
"MULTIPOINT ((-73.76650387819113 40.59616765306994))","1891","Bayswater Park Pedestrian Access","HWQ1204","841","DOT","1","Simplify travel movements+provide shorter, safer,+accessible pedestrian crossings through the intersection. Curb/sidewalk reconstruction, and pedestrian crossings, signal timing changes,+bus stop improvements. Includes the complex intersection of Beach C","REC","CAPITAL RECONSTRUCTION","Project Scope (In-Progress)","2026",,"2028-12-11T00:00:00.000","15352000","21917000","Sidewalks,Partial Reconstruction","New or Expanded Medium/Pedestrian Refuge Island,Median Tip Extension,Lane Removal or Road Narrowing,Curb Extensions","Median-Planted Trees,Bus Improvements,Plaza/Ped Space Enhancement",,"BEACH 34 STREET","BEND",,"QUEENS","430840435780000000","2023","40.5961676531","-73.7665038782","0.0","0.0"
"MULTIPOINT ((-73.76747515387892 40.59653886955556), (-73.76771811841431 40.5962613100811))","1891","Bayswater Park Pedestrian Access","HWQ1204","841","DOT","1","Simplify travel movements+provide shorter, safer,+accessible pedestrian crossings through the intersection. Curb/sidewalk reconstruction, and pedestrian crossings, signal timing changes,+bus stop improvements. Includes the complex intersection of Beach C","REC","CAPITAL RECONSTRUCTION","Project Scope (In-Progress)","2026",,"2028-12-11T00:00:00.000","15352000","21917000","Sidewalks,Partial Reconstruction","New or Expanded Medium/Pedestrian Refuge Island,Median Tip Extension,Lane Removal or Road Narrowing,Curb Extensions","Median-Planted Trees,Bus Improvements,Plaza/Ped Space Enhancement",,"BEACH 35 STREET","BEACH CHANNEL DRIVE",,"QUEENS","430890435290000000","2023","40.5964000903","-73.7675966361","0.0","0.0"
"MULTIPOINT ((-73.97745722141296 40.68405228721242))","1897","Flatbush Avenue Downtown Brooklyn Safety Improvements  - Livingston Street to Pacific Street","HWK1674","841","DOT","1","Livingston Street to Pacific Street - Vision Zero. Reduce crossing distance, provide median refuge islands with amenities, add landscaping/greening.","REC","CAPITAL RECONSTRUCTION","Final CPI (In-Progress)","2026","2021-11-04T00:00:00.000","2029-01-25T00:00:00.000","26436000","26743700","Sidewalks,Partial Reconstruction","New or Expanded Medium/Pedestrian Refuge Island,Median Tip Extension,Raised Crosswalk,Raised Intersection,Curb Extensions,Shared Street,Bike/GW Enhancement","Landscaping,Median-Planted Trees,Wayfinding,Plaza/Ped Space Enhancement","This project will construct safety improvements on a 1/3 of a mile section of Flatbush Ave from Livingston St to Pacific Street. With a KSI per mile of 49.3, this section of Flatbush Ave is a high crash corridor within the top 10% of corridors in Brookly","ATLANTIC AVENUE","FLATBUSH AVENUE",,"BROOKLYN","313430340930000000","2022","40.6840522872","-73.9774572214","0.0","0.0"
"MULTIPOINT ((-73.97789404546992 40.68507730982533))","1897","Flatbush Avenue Downtown Brooklyn Safety Improvements  - Livingston Street to Pacific Street","HWK1674","841","DOT","1","Livingston Street to Pacific Street - Vision Zero. Reduce crossing distance, provide median refuge islands with amenities, add landscaping/greening.","REC","CAPITAL RECONSTRUCTION","Final CPI (In-Progress)","2026","2021-11-04T00:00:00.000","2029-01-25T00:00:00.000","26436000","26743700","Sidewalks,Partial Reconstruction","New or Expanded Medium/Pedestrian Refuge Island,Median Tip Extension,Raised Crosswalk,Raised Intersection,Curb Extensions,Shared Street,Bike/GW Enhancement","Landscaping,Median-Planted Trees,Wayfinding,Plaza/Ped Space Enhancement","This project will construct safety improvements on a 1/3 of a mile section of Flatbush Ave from Livingston St to Pacific Street. With a KSI per mile of 49.3, this section of Flatbush Ave is a high crash corridor within the top 10% of corridors in Brookly","ASHLAND PLACE","BEND",,"BROOKLYN","313230318950000000","2022","40.6850773098","-73.9778940455","0.0","0.0"
"MULTIPOINT ((-73.97827416028514 40.685195951971636))","1897","Flatbush Avenue Downtown Brooklyn Safety Improvements  - Livingston Street to Pacific Street","HWK1674","841","DOT","1","Livingston Street to Pacific Street - Vision Zero. Reduce crossing distance, provide median refuge islands with amenities, add landscaping/greening.","REC","CAPITAL RECONSTRUCTION","Final CPI (In-Progress)","2026","2021-11-04T00:00:00.000","2029-01-25T00:00:00.000","26436000","26743700","Sidewalks,Partial Reconstruction","New or Expanded Medium/Pedestrian Refuge Island,Median Tip Extension,Raised Crosswalk,Raised Intersection,Curb Extensions,Shared Street,Bike/GW Enhancement","Landscaping,Median-Planted Trees,Wayfinding,Plaza/Ped Space Enhancement","This project will construct safety improvements on a 1/3 of a mile section of Flatbush Ave from Livingston St to Pacific Street. With a KSI per mile of 49.3, this section of Flatbush Ave is a high crash corridor within the top 10% of corridors in Brookly","FLATBUSH AVENUE","STATE STREET",,"BROOKLYN","340930381330000000","2022","40.685195952","-73.9782741603","0.0","0.0"
"MULTIPOINT ((-73.97981084452896 40.68664684506137))","1897","Flatbush Avenue Downtown Brooklyn Safety Improvements  - Livingston Street to Pacific Street","HWK1674","841","DOT","1","Livingston Street to Pacific Street - Vision Zero. Reduce crossing distance, provide median refuge islands with amenities, add landscaping/greening.","REC","CAPITAL RECONSTRUCTION","Final CPI (In-Progress)","2026","2021-11-04T00:00:00.000","2029-01-25T00:00:00.000","26436000","26743700","Sidewalks,Partial Reconstruction","New or Expanded Medium/Pedestrian Refuge Island,Median Tip Extension,Raised Crosswalk,Raised Intersection,Curb Extensions,Shared Street,Bike/GW Enhancement","Landscaping,Median-Planted Trees,Wayfinding,Plaza/Ped Space Enhancement","This project will construct safety improvements on a 1/3 of a mile section of Flatbush Ave from Livingston St to Pacific Street. With a KSI per mile of 49.3, this section of Flatbush Ave is a high crash corridor within the top 10% of corridors in Brookly","3 AVENUE","LAFAYETTE AVENUE",,"BROOKLYN","305280354130000000","2022","40.6866468451","-73.9798108445","0.0","0.0"
"MULTIPOINT ((-73.97936297639154 40.686682000010315))","1897","Flatbush Avenue Downtown Brooklyn Safety Improvements  - Livingston Street to Pacific Street","HWK1674","841","DOT","1","Livingston Street to Pacific Street - Vision Zero. Reduce crossing distance, provide median refuge islands with amenities, add landscaping/greening.","REC","CAPITAL RECONSTRUCTION","Final CPI (In-Progress)","2026","2021-11-04T00:00:00.000","2029-01-25T00:00:00.000","26436000","26743700","Sidewalks,Partial Reconstruction","New or Expanded Medium/Pedestrian Refuge Island,Median Tip Extension,Raised Crosswalk,Raised Intersection,Curb Extensions,Shared Street,Bike/GW Enhancement","Landscaping,Median-Planted Trees,Wayfinding,Plaza/Ped Space Enhancement","This project will construct safety improvements on a 1/3 of a mile section of Flatbush Ave from Livingston St to Pacific Street. With a KSI per mile of 49.3, this section of Flatbush Ave is a high crash corridor within the top 10% of corridors in Brookly","FLATBUSH AVENUE","LAFAYETTE AVENUE",,"BROOKLYN","340930354130000000","2022","40.686682","-73.9793629764","0.0","0.0"
"MULTIPOINT ((-73.97595023386903 40.683513231631835))","1897","Flatbush Avenue Downtown Brooklyn Safety Improvements  - Livingston Street to Pacific Street","HWK1674","841","DOT","1","Livingston Street to Pacific Street - Vision Zero. Reduce crossing distance, provide median refuge islands with amenities, add landscaping/greening.","REC","CAPITAL RECONSTRUCTION","Final CPI (In-Progress)","2026","2021-11-04T00:00:00.000","2029-01-25T00:00:00.000","26436000","26743700","Sidewalks,Partial Reconstruction","New or Expanded Medium/Pedestrian Refuge Island,Median Tip Extension,Raised Crosswalk,Raised Intersection,Curb Extensions,Shared Street,Bike/GW Enhancement","Landscaping,Median-Planted Trees,Wayfinding,Plaza/Ped Space Enhancement","This project will construct safety improvements on a 1/3 of a mile section of Flatbush Ave from Livingston St to Pacific Street. With a KSI per mile of 49.3, this section of Flatbush Ave is a high crash corridor within the top 10% of corridors in Brookly","ATLANTIC AVENUE","FT GREENE PLACE",,"BROOKLYN","313430341630000000","2022","40.6835132316","-73.9759502339","0.0","0.0"
"MULTIPOINT ((-73.9795903768464 40.687003902140134))","1897","Flatbush Avenue Downtown Brooklyn Safety Improvements  - Livingston Street to Pacific Street","HWK1674","841","DOT","1","Livingston Street to Pacific Street - Vision Zero. Reduce crossing distance, provide median refuge islands with amenities, add landscaping/greening.","REC","CAPITAL RECONSTRUCTION","Final CPI (In-Progress)","2026","2021-11-04T00:00:00.000","2029-01-25T00:00:00.000","26436000","26743700","Sidewalks,Partial Reconstruction","New or Expanded Medium/Pedestrian Refuge Island,Median Tip Extension,Raised Crosswalk,Raised Intersection,Curb Extensions,Shared Street,Bike/GW Enhancement","Landscaping,Median-Planted Trees,Wayfinding,Plaza/Ped Space Enhancement","This project will construct safety improvements on a 1/3 of a mile section of Flatbush Ave from Livingston St to Pacific Street. With a KSI per mile of 49.3, this section of Flatbush Ave is a high crash corridor within the top 10% of corridors in Brookly","3 AVENUE","FLATBUSH AVENUE",,"BROOKLYN","305280340930000000","2022","40.6870039021","-73.9795903768","0.0","0.0"
"MULTIPOINT ((-73.97905710803924 40.68671359780425))","1897","Flatbush Avenue Downtown Brooklyn Safety Improvements  - Livingston Street to Pacific Street","HWK1674","841","DOT","1","Livingston Street to Pacific Street - Vision Zero. Reduce crossing distance, provide median refuge islands with amenities, add landscaping/greening.","REC","CAPITAL RECONSTRUCTION","Final CPI (In-Progress)","2026","2021-11-04T00:00:00.000","2029-01-25T00:00:00.000","26436000","26743700","Sidewalks,Partial Reconstruction","New or Expanded Medium/Pedestrian Refuge Island,Median Tip Extension,Raised Crosswalk,Raised Intersection,Curb Extensions,Shared Street,Bike/GW Enhancement","Landscaping,Median-Planted Trees,Wayfinding,Plaza/Ped Space Enhancement","This project will construct safety improvements on a 1/3 of a mile section of Flatbush Ave from Livingston St to Pacific Street. With a KSI per mile of 49.3, this section of Flatbush Ave is a high crash corridor within the top 10% of corridors in Brookly","LAFAYETTE AVENUE","ROCKWELL PLACE",,"BROOKLYN","354130373490000000","2022","40.6867135978","-73.979057108","0.0","0.0"
"MULTIPOINT ((-73.97909065768822 40.68629386458933))","1897","Flatbush Avenue Downtown Brooklyn Safety Improvements  - Livingston Street to Pacific Street","HWK1674","841","DOT","1","Livingston Street to Pacific Street - Vision Zero. Reduce crossing distance, provide median refuge islands with amenities, add landscaping/greening.","REC","CAPITAL RECONSTRUCTION","Final CPI (In-Progress)","2026","2021-11-04T00:00:00.000","2029-01-25T00:00:00.000","26436000","26743700","Sidewalks,Partial Reconstruction","New or Expanded Medium/Pedestrian Refuge Island,Median Tip Extension,Raised Crosswalk,Raised Intersection,Curb Extensions,Shared Street,Bike/GW Enhancement","Landscaping,Median-Planted Trees,Wayfinding,Plaza/Ped Space Enhancement","This project will construct safety improvements on a 1/3 of a mile section of Flatbush Ave from Livingston St to Pacific Street. With a KSI per mile of 49.3, this section of Flatbush Ave is a high crash corridor within the top 10% of corridors in Brookly","FLATBUSH AVENUE","SCHERMERHORN STREET",,"BROOKLYN","340930375530000000","2022","40.6862938655","-73.9790906577","0.0","0.0"
"MULTIPOINT ((-73.97804289565242 40.68485661608331))","1897","Flatbush Avenue Downtown Brooklyn Safety Improvements  - Livingston Street to Pacific Street","HWK1674","841","DOT","1","Livingston Street to Pacific Street - Vision Zero. Reduce crossing distance, provide median refuge islands with amenities, add landscaping/greening.","REC","CAPITAL RECONSTRUCTION","Final CPI (In-Progress)","2026","2021-11-04T00:00:00.000","2029-01-25T00:00:00.000","26436000","26743700","Sidewalks,Partial Reconstruction","New or Expanded Medium/Pedestrian Refuge Island,Median Tip Extension,Raised Crosswalk,Raised Intersection,Curb Extensions,Shared Street,Bike/GW Enhancement","Landscaping,Median-Planted Trees,Wayfinding,Plaza/Ped Space Enhancement","This project will construct safety improvements on a 1/3 of a mile section of Flatbush Ave from Livingston St to Pacific Street. With a KSI per mile of 49.3, this section of Flatbush Ave is a high crash corridor within the top 10% of corridors in Brookly","4 AVENUE","ASHLAND PLACE",,"BROOKLYN","305430313230000000","2022","40.6848566161","-73.9780428957","0.0","0.0"
"MULTIPOINT ((-73.9766665939413 40.68297221432596))","1897","Flatbush Avenue Downtown Brooklyn Safety Improvements  - Livingston Street to Pacific Street","HWK1674","841","DOT","1","Livingston Street to Pacific Street - Vision Zero. Reduce crossing distance, provide median refuge islands with amenities, add landscaping/greening.","REC","CAPITAL RECONSTRUCTION","Final CPI (In-Progress)","2026","2021-11-04T00:00:00.000","2029-01-25T00:00:00.000","26436000","26743700","Sidewalks,Partial Reconstruction","New or Expanded Medium/Pedestrian Refuge Island,Median Tip Extension,Raised Crosswalk,Raised Intersection,Curb Extensions,Shared Street,Bike/GW Enhancement","Landscaping,Median-Planted Trees,Wayfinding,Plaza/Ped Space Enhancement","This project will construct safety improvements on a 1/3 of a mile section of Flatbush Ave from Livingston St to Pacific Street. With a KSI per mile of 49.3, this section of Flatbush Ave is a high crash corridor within the top 10% of corridors in Brookly","FLATBUSH AVENUE","PACIFIC STREET",,"BROOKLYN","340930368930000000","2022","40.6829722143","-73.9766665939","0.0","0.0"
"MULTIPOINT ((-73.98038169355102 40.68755251555863), (-73.97984055831999 40.68734433136418))","1897","Flatbush Avenue Downtown Brooklyn Safety Improvements  - Livingston Street to Pacific Street","HWK1674","841","DOT","1","Livingston Street to Pacific Street - Vision Zero. Reduce crossing distance, provide median refuge islands with amenities, add landscaping/greening.","REC","CAPITAL RECONSTRUCTION","Final CPI (In-Progress)","2026","2021-11-04T00:00:00.000","2029-01-25T00:00:00.000","26436000","26743700","Sidewalks,Partial Reconstruction","New or Expanded Medium/Pedestrian Refuge Island,Median Tip Extension,Raised Crosswalk,Raised Intersection,Curb Extensions,Shared Street,Bike/GW Enhancement","Landscaping,Median-Planted Trees,Wayfinding,Plaza/Ped Space Enhancement","This project will construct safety improvements on a 1/3 of a mile section of Flatbush Ave from Livingston St to Pacific Street. With a KSI per mile of 49.3, this section of Flatbush Ave is a high crash corridor within the top 10% of corridors in Brookly","FLATBUSH AVENUE","LIVINGSTON STREET",,"BROOKLYN","340930356530000000","2022","40.6874484235","-73.9801111259","0.0","0.0"
