"opened_on","topic","industry","status","completed_on","outcome_activity","civil_penalties_assessed","total_number_of_employees","total_amount_of_restitution","city","state","zip","borough_name","community_district","council_district"
"2016-09-07T00:00:00.000","Grocery Worker Retention","Supermarkets and Other Grocery (except Convenience) Stores","Completed","2017-06-14T00:00:00.000","Consent Order Signed","500","1","9000","Jamaica","NY","11434","Queens","12","28"
"2021-06-03T00:00:00.000","Paid Safe and Sick Leave",,"Completed","2021-07-28T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,,,,,,
"2017-04-19T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2017-04-27T00:00:00.000","Consent Order Signed","750",,,"New York","NY","10018",,,
"2017-06-20T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2018-04-23T00:00:00.000","Consent Order Signed","18500","180","90000","Bronx","NY","10467",,,
"2017-03-07T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2017-09-22T00:00:00.000","Consent Order Signed","2500",,,"Flushing","NY","11354","Queens",,
"2015-11-10T00:00:00.000","Paid Safe and Sick Leave","Janitorial Services","Completed","2015-11-12T00:00:00.000","Consolidation Letter Sent",,,,"Jamaica","NY","11430","Manhattan",,
"2017-10-26T00:00:00.000","Paid Safe and Sick Leave","Pharmacies and Drug Stores","Completed","2018-04-16T00:00:00.000","Consent Order Signed","1750","1","1000","Brooklyn","NY","11219","Brooklyn",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2014-10-29T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"BROOKLYN","NY","11234","Brooklyn",,
"2017-04-03T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2018-06-12T00:00:00.000","Consent Order Signed","6500","0","0","New York","NY","10128","Manhattan",,
"2016-10-19T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2018-02-07T00:00:00.000","Consent Order Signed","7846","690","92394","New York","NY","10065","Manhattan",,
"2015-04-27T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2015-08-31T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"NEW YORK","NY","10014","Manhattan",,
"2014-10-24T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2015-07-06T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"NEW YORK","NY","10018","Manhattan",,
"2019-02-12T00:00:00.000","Multiple Topics (2)","Retail Trade","Completed","2019-08-27T00:00:00.000","Consent Order Signed","500","1","500","Rossville","NY","10312","Staten Island","3","51"
"2015-01-06T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2016-03-16T00:00:00.000","Consent Order Signed","500",,,"NEW YORK","NY","10001","Manhattan",,
"2017-01-26T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2017-02-14T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10033","Manhattan",,
"2018-12-03T00:00:00.000","Paid Safe and Sick Leave","Grocery Stores","Completed","2019-01-14T00:00:00.000","Consent Order Signed","0","1","1000","New York","NY","10029","Manhattan","11","8"
"2016-03-11T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2019-08-23T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"New York","NY","10036","Manhattan",,
"2015-03-06T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2015-07-13T00:00:00.000","Consent Order Signed","1000","1","250","NEW YORK","NY","10001","Manhattan",,
"2019-02-01T00:00:00.000","Paid Safe and Sick Leave","Janitorial Services","Completed","2020-01-13T00:00:00.000","Consent Order Signed","1000",,,"Jamaica","NY","11434","Queens","12","28"
"2016-06-07T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2018-07-30T00:00:00.000","Consent Order Signed","1000","0","0","Elizabeth","NJ",,,,
"2017-07-27T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2018-07-09T00:00:00.000","Consent Order Signed","500","1","500","Bronx","NY","10470",,,
"2019-01-11T00:00:00.000","Fair Workweek","Limited-Service Restaurants","Completed","2019-02-11T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"New York","NY","10001","Manhattan","5","3"
"2019-06-06T00:00:00.000","Paid Safe and Sick Leave",,"Completed","2019-07-05T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"New York","NY","10017","Manhattan","6","4"
"2017-12-11T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2018-07-12T00:00:00.000","Consent Order Signed","0","1","1000","Buchanan","NY","10511",,,
"2019-06-28T00:00:00.000","Paid Safe and Sick Leave","Restaurants and Other Eating Places","Completed","2021-06-04T00:00:00.000","Consent Order Signed",,"1","3000","Laconia","NY","10469","Outside NYC","12","12"
"2018-03-16T00:00:00.000","Paid Safe and Sick Leave","Other Urban Transit Systems","Completed","2018-06-18T00:00:00.000","Consent Order Signed","500",,"0","Hurley","NY","12443",,,
"2016-10-26T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2017-08-23T00:00:00.000","Consent Order Signed","1000","1","885.04","Bronx","NY","10467",,,
"2017-01-26T00:00:00.000","Paid Safe and Sick Leave","Employment Placement Agencies","Completed","2017-06-08T00:00:00.000","Consent Order Signed","250","1","435","New York","NY","10017","Manhattan",,
"2015-11-04T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2016-04-12T00:00:00.000","Consent Order Signed","2500","8","4000","Chantilly","VA","20151","Outside NYC",,
"2014-10-06T00:00:00.000","Paid Safe and Sick Leave","Other Scientific and Technical Consulting Services","Completed","2014-10-24T00:00:00.000","Consent Order Signed",,,,"NEW YORK","NY","10018","Manhattan",,
"2017-10-05T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2018-07-16T00:00:00.000","Consent Order Signed","500","1","1146.75","New York","NY","10003","Manhattan",,
"2019-09-03T00:00:00.000","Paid Safe and Sick Leave","Grocery Stores","Completed","2019-10-24T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Carroll Gardens","NY","11201","Brooklyn","6","33"
"2017-10-02T00:00:00.000","Paid Safe and Sick Leave","Grocery Stores","Completed","2018-06-22T00:00:00.000","Consent Order Signed","1000","0","0","New York","NY","10032","Manhattan",,
"2014-10-15T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2015-01-05T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"NEW YORK","NY","10038","Manhattan",,
"2019-06-13T00:00:00.000","Paid Safe and Sick Leave","Transportation and Warehousing","Completed","2019-11-25T00:00:00.000","Closeout Letter Sent – Unsubstantiated",,,,"Brooklyn","NY","11231","Brooklyn",,
"2016-09-22T00:00:00.000","Paid Safe and Sick Leave","Hotels (except Casino Hotels) and Motels","Completed","2016-10-13T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10019","Manhattan",,
"2018-04-19T00:00:00.000","Paid Safe and Sick Leave","Trust, Fiduciary, and Custody Activities","Completed","2018-10-23T00:00:00.000","Consent Order Signed","1000","1","524.83","Sunset Park","NY","11220","Brooklyn","7","38"
"2018-08-23T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2018-09-25T00:00:00.000","Consent Order Signed",,"1","2500","Woodside","NY","11377","Queens","2","26"
"2017-06-22T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2017-06-22T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10030","Manhattan",,
"2016-10-26T00:00:00.000","Paid Safe and Sick Leave","Manufacturing","Completed","2016-12-12T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10013","Manhattan",,
"2018-10-10T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2019-04-01T00:00:00.000","Consent Order Signed","1500","0","0","Prospect Heights","NY","11238","Brooklyn","8","35"
"2015-05-19T00:00:00.000","Paid Safe and Sick Leave",,"Completed","2015-08-05T00:00:00.000","Consolidation Letter Sent",,,,"BROOKLYN","NY","11219","Brooklyn",,
"2018-03-15T00:00:00.000","Multiple Topics (2)","Limited-Service Restaurants","Completed","2019-03-20T00:00:00.000","Consent Order Signed","29500","17","20655","Flushing","NY","11385","Queens","5","34"
"2020-04-28T00:00:00.000","Paid Safe and Sick Leave","Newspaper Publishers","Completed","2021-06-02T00:00:00.000","Consent Order Signed","1000","1","3100","New York","NY","10004","Manhattan","1","1"
"2016-11-21T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2016-11-23T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10001","Manhattan",,
"2015-05-28T00:00:00.000","Paid Safe and Sick Leave",,"Completed","2015-11-02T00:00:00.000","Consent Order Signed","18125",,,"NEW YORK","NY","10001","Manhattan",,
"2016-11-21T00:00:00.000","Paid Safe and Sick Leave","Employment Placement Agencies","Completed","2017-07-21T00:00:00.000","Consent Order Signed","6500","1","500","Manhattan","NY","10016","Manhattan",,
"2016-09-29T00:00:00.000","Grocery Worker Retention","Supermarkets and Other Grocery (except Convenience) Stores","Completed","2016-10-18T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"East Bronx","NY","10462","Outside NYC","11","13"
"2020-12-15T00:00:00.000","Paid Safe and Sick Leave","Lessors of Miniwarehouses and Self-Storage Units","Completed","2021-08-12T00:00:00.000","Consent Order Signed","1000","11","9000","Crown Heights","NY","11213","Brooklyn","8","36"
"2016-02-01T00:00:00.000","Paid Safe and Sick Leave","Grocery Stores","Completed","2018-01-29T00:00:00.000","Consent Order Signed","2000","24","13000","NEW YORK","NY","10011","Manhattan",,
"2019-11-19T00:00:00.000","Fair Workweek","Family Clothing Stores","Completed","2020-01-15T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"New York","NY","10027","Manhattan","10","9"
"2017-01-17T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2017-08-18T00:00:00.000","Consent Order Signed","1000",,,"New York","NY",,"Manhattan",,
"2014-10-16T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2015-06-23T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10010","Manhattan",,
"2019-09-19T00:00:00.000","Paid Safe and Sick Leave","Employment Placement Agencies","Completed","2020-09-18T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"New York","NY","10001","Manhattan","5","4"
"2016-12-20T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2017-07-14T00:00:00.000","Consent Order Signed","800","1","360","Brooklyn","NY","11211","Brooklyn",,
"2015-12-28T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2016-04-15T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Brooklyn","NY","11206","Brooklyn",,
"2015-01-26T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2015-07-06T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"NEW YORK","NY","10002","Manhattan",,
"2015-10-26T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2016-01-07T00:00:00.000","Consent Order Signed","1500","1","1670","Brooklyn","NY","11220","Brooklyn",,
"2015-06-11T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2015-11-02T00:00:00.000","Consent Order Signed","12100","1","1120","New York","NY","10010","Manhattan",,
"2015-12-21T00:00:00.000","Paid Safe and Sick Leave",,"Completed","2017-08-02T00:00:00.000","Consent Order Signed","500",,,"woodmere","NY","11581","Outside NYC",,
"2019-06-21T00:00:00.000","Paid Safe and Sick Leave","Elementary and Secondary Schools","Completed","2019-08-02T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"Rossville","NY","10312","Staten Island","3","51"
"2018-01-05T00:00:00.000","Paid Safe and Sick Leave","Baked Goods Stores","Completed","2018-03-07T00:00:00.000","Consolidation Letter Sent",,,,"Bronx","NY","10474",,,
"2016-02-10T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2017-02-28T00:00:00.000","Consent Order Signed","500","1","366.48","New York","NY","10014","Manhattan",,
"2020-04-28T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2020-06-19T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"New York","NY","10018","Manhattan","5","4"
"2015-01-27T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2015-08-03T00:00:00.000","Consent Order Signed","500","1","250","BROOKLYN","NY","11229","Brooklyn",,
"2015-01-27T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2015-10-05T00:00:00.000","Consent Order Signed","500","1","1076","NEW YORK","NY","10018","Manhattan",,
"2017-06-28T00:00:00.000","Paid Safe and Sick Leave","Private Households","Completed","2018-01-22T00:00:00.000","Consent Order Signed",,"1","1250","NY","NY","10024","Manhattan",,
"2019-03-26T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2019-11-19T00:00:00.000","Consent Order Signed","1000",,,"Downtown Brooklyn","NY","11201","Brooklyn","2","33"
"2016-06-06T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2018-07-10T00:00:00.000","Decision and Order Issued","1000",,,"Ozone Park","NY","11416","Queens",,
"2014-10-15T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2015-01-20T00:00:00.000","Consent Order Signed",,,,"BRONX","NY","10461","Bronx",,
"2017-04-24T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2017-07-06T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10019","Manhattan",,
"2020-09-25T00:00:00.000","Paid Safe and Sick Leave","Hotels (except Casino Hotels) and Motels","Completed","2021-09-20T00:00:00.000","Consent Order Signed",,"1","3940","Hunts Point","NY","10474","Outside NYC","2","17"
"2016-09-14T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2017-08-08T00:00:00.000","Consent Order Signed","5750","20","10624","Brooklyn","NY","11211","Brooklyn",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Human Resources Consulting Services","Completed","2014-11-05T00:00:00.000","Consent Order Signed",,,,"NEW YORK","NY","10006","Manhattan",,
"2016-02-29T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2016-11-17T00:00:00.000","Consent Order Signed",,,,"Brooklyn","NY","11211","Brooklyn",,
"2017-11-03T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2019-08-23T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Flushing","NY","11355","Queens",,
"2020-04-28T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2020-07-30T00:00:00.000","Consent Order Signed",,"1","1440","Bedford","NY","10506","Outside NYC",,
"2020-11-10T00:00:00.000","Paid Safe and Sick Leave","Offices of Physicians","Completed","2021-09-17T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10019","Manhattan","5","4"
"2018-08-10T00:00:00.000","Fair Workweek","Limited-Service Restaurants","Completed","2020-06-01T00:00:00.000","Consent Order Signed",,"1","3250","New York","NY","10007","Manhattan","1","1"
"2014-10-15T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2015-06-26T00:00:00.000","Consolidation Letter Sent",,,,"BRONX","NY","10457","Bronx",,
"2015-05-13T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2015-06-23T00:00:00.000","Consolidation Letter Sent",,,,"NEW YORK","NY","10018","Manhattan",,
"2016-03-22T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2016-05-25T00:00:00.000","Consent Order Signed",,,,"New York","NY","10003","Manhattan",,
"2014-12-26T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2015-11-02T00:00:00.000","Consent Order Signed","500","1860","159290","NEW YORK","NY","10036","Manhattan",,
"2019-10-18T00:00:00.000","Paid Safe and Sick Leave","Marketing Consulting Services","Completed","2021-09-29T00:00:00.000","Consent Order Signed","500",,,"Sunset Park","NY","11220","Brooklyn","7","38"
"2017-08-09T00:00:00.000","Paid Safe and Sick Leave","Used Car Dealers","Completed","2018-05-24T00:00:00.000","Consent Order Signed","2500",,"0","New York","NY","10018","Manhattan",,
"2019-01-11T00:00:00.000","Fair Workweek","Retail Trade","Completed","2019-02-04T00:00:00.000","Closeout Letter Sent – Unsubstantiated",,,,"New York","NY","10016","Manhattan","6","2"
