"objectid","complaintnumber","srcategory","srtype","srpriority","srsource","srstatus","srresolution","boroughcode","communityboard","buildingnumber","streetname","crossstreet1","crossstreet2","taxclass","locationdetails","complaintdetails","parkname","parkzone","notestocustomer","zipcode","citycouncil","statesenate","stateassembly","congressional","sanitationzone","physicalid","servicerequestparentglobalid","geometry","globalid","initiateddate","closeddate","createddate","updateddate","descriptor1","complainttype","callerzipcode","srcallertype","callercity","callerstate","latitude","longitude","census_tract","bin","bbl","nta","location"
"15914789",,"Rescue/Preservation","Tree Removal","Routine","AMPS","Closed","Work Completed","Staten Island","501","0","NA",,,,"Dead tree, tree actually broken in half.","picnic area, white oak","Clove Lakes Park Zone 2","R005-ZN01",,,,,,,,,,,"B5EB4704-2E2C-4938-9BB9-FB1D5EB8BEFD",,"04/06/2020 14:42:00","08/18/2019 19:02:00","04/06/2020 14:42:00",,,,"Business  Business",,,,,,,,,
"19419677","311-04305601","Remove Tree","Dead Tree Older Than 2 Years","Routine","3-1-1 Call Center","Closed","Inspected - No Work Order","Brooklyn","303","74","HALSEY STREET","ARLINGTON PLACE","NOSTRAND AVENUE",,,"THERE IS A TREE THAT IS AT LEAST 20 YEARS OLD AND THE BRANCHES LOOK LIKE THEY HAVE DIED. I DON'T THINK THE TREE IS DEAD BUT IT LOOKS LIKE SOMETHING IS WRONG.  IT WOULD BE GOOD TO HAVE THE TREE LOOKED AT",,,,"11216","36","25","57","8",,"0079558","A6E5FA10-DCA8-4621-907E-DA1EEE9AE42B",,"D82824BB-A924-46EE-8DB1-B5732985155C","10/16/2020 18:55:20","10/29/2020 14:13:31","10/16/2020 19:00:11","10/29/2020 14:13:31","Planted More Than 2 Years Ago","Dead/Dying Tree","11216",,"BROOKLYN","NY","40.681711","-73.950591","245","3053005","3018430015","Bedford",
"2542362","1-1-1190635568","Plant Tree","Street Tree","Routine","Department of Parks and Recreation - Public Web Site","Closed",,"Bronx","212","646","EAST 220 STREET","CARPENTER AVENUE","WHITE PLAINS ROAD","1","bx ny",,,,"Planted on 6/27/2016","10467","12","36","83","16",,"0094519",,,"AD41C79F-1505-4832-A28C-243F68F36E8C","12/20/2015 21:38:44","03/27/2017 15:51:00","12/20/2015 21:38:00","03/27/2017 15:51:00","For One Address","New Tree Request","10467",,"na","NY","40.884749","-73.863912","392","2117172","2046540124","Williamsbridge-Olinville",
"19665238","311-04738451","Hazard","Tree Leaning","Routine","3-1-1 Call Center","Closed","Inspected - No Work Order","Brooklyn","318","934","EAST   81 STREET","FLATLANDS AVENUE","AVENUE J",,,"CITY  TREE IS LEANING AND BRANCHES ARE CRACKED AND BOUT TO FALL",,,"At the time of inspection the tree was found in fair condition. This tree will be pruned as part of the seven year block pruning contract. Thank you","11236","46","19","59","8",,"0072202",,,"F66B6F5F-C078-43A0-8F54-82F3B4882472","11/30/2020 18:27:52","11/30/2020 20:23:58","11/30/2020 18:30:15","11/30/2020 20:23:58","Tree Leaning/Uprooted","Damaged Tree","11236",,"BROOKLYN","NY","40.635395","-73.911839","956","3224928","3080170056","Canarsie",
"17463265","311-02379365","Hazard","Hanging Limb Other","Routine","Department of Parks and Recreation - Public Web Site","Open","Work Priority Category - C","Bronx","208","180","VAN COURTLANDT PARK S",,,,"Along John Muir trail - where the Saw Mill is seen to split fromthe Mosholu Parkway - there are two separate trees with moderatelyheavy branches cracked but hanging. Should somebody be under whenthey drop they will have a headache if not more.",,"Van Cortlandt's Tail",,,,,,,,,,,,"2CC6293E-F75A-487E-B012-1F832B0D4D78","05/04/2020 02:44:48",,"05/04/2020 02:44:00","05/21/2020 15:00:00","Branch Cracked and Will Fall","Damaged Tree","10471","Business  Business","Bronx","NY",,,,,,,
"15446010","1-1-1742113596","Remove Tree","Poor Condition Hollow","Routine","3-1-1 Call Center","Open","Work Priority Category - C","Brooklyn","312","1336","46 STREET","13 AVENUE","14 AVENUE","1","BRANCHES ARE IN FRONT OF THE ADDRESS","THE TREE IS NOT CRACKED OR HOLLOW, HOWEVER LARGE BRANCHES ARE FALLING FROM THE TREE.THE BRANCH ALMOST HIT THE CALLER'S CHILD",,,,"11219","44","17","48","10",,"0051272",,,"197B4EDC-652C-4CA0-B786-C8B4BC7525E9","06/27/2019 17:56:49",,"06/27/2019 18:01:00","12/31/2019 17:03:00","Tree Alive - in Poor Condition","Damaged Tree","11219","Business  Business","BROOKLYN","NY","40.636155","-73.989483","234","3136987","3056230021","Borough Park",
"8987165","1-1-1460789471","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","3-1-1 Call Center","Closed","T/S Inspected - Repair Pending","Queens","413","120-35","219 STREET","120 AVENUE","121 AVENUE","1","TREE IS IN FRONT OF HOUSE.","TREE IS DAMAGING THE SIDEWALK. THE SIDEWALK IS CRACKED. THIS IS A 1 FAMILY HOUSE.",,,"You have been enrolled in the Trees and Sidewalks Program, and current status is pending.  Sidewalk repairs can take a number of years as repairs are made in order of priority.  Your priority rating out of 100 points is 71","11411","27","14","33","5",,"0103355","1C90EE53-56E9-4AAC-A137-EB9C7C4F4F91",,"ED94C12C-B2DA-476F-A07D-9C4F0A9720FD","09/14/2017 13:22:25","10/31/2017 10:30:43","09/14/2017 13:29:20","10/31/2017 10:30:43","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition","11411",,"QUEENS","NY","40.689831","-73.743901","610","4275998","4128020070","Cambria Heights",
"23243982",,"Illegal Tree Damage","Branches Damaged","Routine","AMPS","Open","Work Priority Category - C","Queens","401",,,,,,"Remove dead limb exhibiting wood rot  Tree ID: 5095870","Remove dead tree limb exhibiting rot","Queensbridge Park",,"To prune dead limb over path + park bench.",,,,,,,,"7CEBD3FC-EE38-417B-A10A-E1125A45BCEF",,"D0CEC19C-7C4B-43C2-B70E-CA3CF4A2E84C",,,"03/22/2022 14:18:49","05/04/2022 17:13:49",,,,,,,,,,,,,
"9500765","1-1-1482524985","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","3-1-1 Call Center","Closed","T/S Inspected - Repair Pending","Queens","406","105-31","63 ROAD","YELLOWSTONE BOULEVARD","108 STREET","1","IN FRONT OF LOCATION","THE ROOTS DAMAGED THE SIDEWALK  REQUESTING THE INSPECTION FOR THE FREE REPAIR INCLUSION",,,"You have been enrolled in the Trees and Sidewalks Program, and current status is pending.  Sidewalk repairs can take a number of years as repairs are made in order of priority.  Your priority rating out of 100 points is 55","11375","29","16","27","6",,"0034642",,,"33F2851B-23F0-41E5-8CC2-098B747180ED","11/03/2017 13:29:36","11/17/2017 14:09:00","11/03/2017 13:34:00","11/17/2017 14:09:00","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition","11375",,"QUEENS","NY","40.733928","-73.851541","745","4051393","4021460046","Forest Hills",
"18427901",,"Hazard","Tree Split","Routine","AMPS","Closed","Inspected - Condition Not Found","Bronx","203",,,,,,"remove dead tree from PLGD Tree ID: 5100952",,"Gouverneur Playground",,,,,,,,,,,,"F55D872A-92CC-474B-9371-153160B30B83",,"10/08/2020 17:55:05","08/05/2020 17:19:54","10/08/2020 17:55:05",,,,,,,,,,,,,
"17325063",,"Hazard","Tree Down - Recreation Area","Routine","AMPS","Closed","Work Completed","Brooklyn","355","0","park",,,,"remove tree that fell on baseball field  Tree ID: 5988322",,"Prospect Park-Lower Long Meadow","B073-ZN16",,,,,,,,,,,"A22C3CAA-2F27-4322-B253-B2C438F5369F",,"04/16/2020 17:17:57","04/14/2020 20:51:00","04/16/2020 17:17:57",,,,"Business  Business",,,,,,,,,
"12749572","1-1-1628445553","Prune","Clear Utilities - Power Lines","Routine","3-1-1 Call Center","Closed","Inspected - No Work Order","Bronx","210","3296","AGAR PLACE","STADIUM AVENUE","CAMPBELL DRIVE","1","N/A","THERE BRANCHES ARE HITTING THE POWER LINES AND NEED TO BE PRUNED",,,,"10465","13","34","82","14",,"0088459",,,"251E0E51-26EA-4AAF-A5E2-A66A0A5DB839","10/09/2018 14:52:03","10/24/2018 10:12:00","10/09/2018 14:55:19","10/24/2018 14:12:00","Hitting Power Lines","Overgrown Tree/Branches","10465",,"BRONX","NY","40.839127","-73.818389","27402","2075339","2054090226","Pelham Bay-Country Club-City Island",
"4857972","1-1-1285404921","Plant Tree","Street Tree","Routine","3-1-1 Call Center","Closed",,"Queens","409","125-18","101ST AVENUE","125 STREET","126 STREET",,"125-18 101st Ave, Jamaica, NY 11419, USA","N/A",,,"Tree planted","11419","28","10","24","5",,"0004581","45DA39FE-25E5-4F4F-91E4-1670DEFF93C5",,"A1ACDFB9-F555-4C2B-880E-3C30F31FDA5F","07/29/2016 18:19:35","03/27/2019 18:56:00","07/29/2016 18:22:00","03/27/2019 18:56:00","For One Address","New Tree Request","N/A",,"NOT WITHIN NEW YORK CITY","N/A","40.691458","-73.820674","156","4200775","4094920009","Richmond Hill",
"2463555","1-1-1187089858","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","3-1-1 Call Center","Closed","T/S Inspected - Repair Pending","Staten Island","503","22","VON BRAUN AVENUE","ALEXANDER AVENUE","WOEHRLE AVENUE","1","Directly IFO location","The sidewalk is uprooted so much that you can see underneath it. There is an inch of space where you can down into the sidewalk and it is progressively increasing. This is the second request made for this issue at hand. The first complaint has not been addressed nor responded to.",,,"Your Trees & Sidewalks rating is 83/100 you are now placed in the queue in order of your rating. Please understand that a sidewalk repair can take a number of years as repairs are made in order of priority rating.","10312","51","24","63","11",,"0098650",,,"9821E432-9D1F-4824-8321-C7642655DF80","12/11/2015 18:22:07","02/03/2016 19:31:00","12/11/2015 18:27:00","02/03/2016 19:33:45","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition","10312",,"STATEN ISLAND","NY","40.556301","-74.179931","17008","5076297","5056760082","Arden Heights",
"3435956","1-1-1230259803","Plant Tree","Street Tree","Routine","3-1-1 Call Center","Closed",,"Bronx","210","1623","KENNELWORTH PLACE","AMPERE AVENUE","MIDDLETOWN ROAD","1","NONE","REPLACE NEW TREE TO REPLACE TREE REMOVED ON 3/24/16.  STUMP IS STILL IN THE SPOT.",,,"Planted on 12/8/2016","10465","13","34","82","14",,"0058714",,,"7AAEF8BA-F9B6-4C87-BAF4-38AB4D10AC1B","03/28/2016 15:31:01","03/27/2017 16:31:00","03/28/2016 15:36:00","03/27/2017 16:31:00","For One Address","New Tree Request","10465",,"BRONX","NY","40.846719","-73.822113","27401","2075900","2054130017","Pelham Bay-Country Club-City Island",
"758986","1-1-1125503777","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","3-1-1 Call Center","Closed","T/S Inspected - Repair Pending","Bronx","212","3344","PEARSALL AVENUE","GIVAN AVENUE","BOSTON ROAD","1","INFRONT OF","I WOULD LIKE TO  STATE THAT THERE IS A TREE INFRONT OF THE HOME THAT HAVE DONE DAMAGE TO THE SIDEWALK AND ALSO THAT THE THE TREE ROOTS IS ALSO DOING DAMAGE TO THE SEWER LINE. HAVING SEWER BACKUPS DUE TO THE TREE ROOTS.",,,"score of 52 for trees and sidewalk program .Parks does not inspect sewers","10469","12","36","83","16",,"0102796",,,"F31833C0-986A-4A44-9A07-1FB5A9579DB9","07/09/2015 16:04:06","07/13/2015 12:17:44","07/10/2015 09:41:38","07/13/2015 12:17:44","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition","10469",,"BRONX","NY","40.873552","-73.851666","364","2060518","2047330047","Eastchester-Edenwald-Baychester",
"19386011","311-04264473","Hazard","Tree Leaning","Routine","3-1-1 Call Center","Closed","Work Completed","Bronx","212",,,"EAST  241 STREET","FURMAN AVENUE",,,"MTA Dispatcher # 2787 reports a leaning tree at a bus stop.",,,,"10470","11","36","81","16",,,"1AA2FC0F-05CE-4F6F-8075-39DBEBF63384",,"012D616C-9C6E-4E4B-A0DA-BCF99B72EB3B","10/12/2020 12:54:33","10/13/2020 18:10:47","10/12/2020 12:55:07","10/13/2020 18:10:47","Tree Leaning/Uprooted","Damaged Tree",,,,,,,,,,,
"19397510","311-04276133","Illegal Tree Damage","Trunk Damaged Bicycle Chained","Routine","3-1-1 Call Center","Closed","Inspected - No Work Order","Manhattan","107","51","WEST  106 STREET","MANHATTAN AVENUE","COLUMBUS AVENUE",,,"SOMEONE IS ALWAYS CHAINING THERE BIKE TO A CITY TREE",,,"The bike is chained to the tree guard and not directly to the tree so there is not much we can do to enforce removal.","10025","7","30","69","13",,"0023246",,,"D45FCC92-6A42-46E0-895A-65399381291A","10/13/2020 20:14:01","10/19/2020 16:11:05","10/13/2020 20:15:50","10/19/2020 16:11:06","Bicycle Chained to Tree","Illegal Tree Damage",,,,,"40.798831","-73.961874","193","1055650","1018420013","Morningside Heights",
"21687274","311-07388477","Plant Tree","Street Tree","Routine","Department of Parks and Recreation - Public Web Site","Open","Reviewed - Inspection Assigned","Staten Island","503","106","RETFORD AVE","OAKDALE STREET","SYCAMORE STREET","1",,"()",,,,"10312","51","24","62","11",,"0058116",,,"D9C4DCE7-FF51-41EA-A031-BD1BF76828ED","08/24/2021 00:01:26",,"08/24/2021 00:01:00","01/10/2022 16:09:00","For One Address","New Tree Request",,"Business  Business",,,"40.539588","-74.163038","15602","5068858","5053270034","Annadale-Huguenot-Prince's Bay-Eltingville",
"17756276",,"Remove Tree","Poor Condition","Routine","AMPS","Closed","Work Completed","Manhattan","112",,"W 161 STREET & AMSTERDAM AVE",,,,"Remove 1 *13' dead cherry tree inside GS ,on 161 St and Amsterdam.  Tree ID: 4836934","14' dead cherry in GS, at the corner of 161 St and Amsterdam Ave","161ST ST/AMSTERDAM AVE/ST  NICHOLAS AVE",,"Tree has been removed",,,,,,,,,,"415D4108-F8C1-430E-A10D-6A238CC9CDDD",,"11/10/2020 18:22:00","06/09/2020 17:08:00","11/10/2020 18:22:00",,,,"Business  Business",,,,,,,,,
"15367592","1-1-1738119469","Prune","Clear Utilities - Other","Routine","3-1-1 Call Center","Closed","Inspected - No Work Order","Staten Island","502","257","BRYANT AVENUE","CLAWSON STREET","HYLAN BOULEVARD","2","LARGE TREE IN FRONT OF ADDRESS PROVIDED.","CUSTOMER IS REPORTING BRANCHES THAT ARE DEAD AND HITTING WIRES, AND WILL FALL. CUSTOMERS FIRST TIME CALLING.",,,,"10306","50","24","64","11",,"0063953",,,"E579F1C6-6EDE-4574-B1E7-03C3E22799DC","06/19/2019 19:05:00","11/22/2019 13:49:00","06/19/2019 19:09:00","11/22/2019 13:49:00","Hitting Phone/Cable Lines","Overgrown Tree/Branches","10306","Business  Business","STATEN ISLAND","NY","40.574534","-74.107764","122","5052241","5036170027","New Dorp-Midland Beach",
"13930652","1-1-1676670951","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","3-1-1 Call Center","Closed","T/S Inspected - Repair Pending","Bronx","210","2765","SCHURZ AVENUE","HUNTINGTON AVENUE","BRINSMADE AVENUE","1","AT THE CURB WHERE THE DRIVEWAY ENDS","THE CITY INSTALLED NEW SIDEWALKS TO BUILD OF THE CURBS AND THEN A TRY WAS PLANTED AFTERWARDS AND THE TREE ROOTS DAMAGED THE SIDEWALK I RECEIVED N.O.V #33068",,,"You are enrolled in the Trees & Sidewalks Program, and current status is pending. Sidewalk repairs can take a number of years. Your priority rating out of 100 is 73. This address will be eligible for a new inspection in 2/1/2022","10465","13","34","82","14",,"0058734",,,"735E3815-EB8A-41A8-87A0-92FD86E68477","01/30/2019 13:43:17","02/01/2019 13:03:58","01/30/2019 13:49:28","02/01/2019 18:03:58","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition","10465",,"BRONX","NY","40.814186","-73.819913","132","2081297","2055940095","Schuylerville-Throgs Neck-Edgewater Park",
"21768007",,"Hazard","Tree Down - Other","ASAP","DPR","Closed","Work Completed","Queens","408","86-005","AVA PLACE","HIGHLAND AVENUE","HENLEY ROAD",,"QNS FORESTRY-AVA PLACE & HENLEY ROAD -9/2/21-0630HRS-NYPD 107 PCT reports tree down at the location",,,,,"11432","24","11","24","5",,"0097720",,,"5CB9D2B3-BAFB-4499-B4B6-4E2732905DAB",,"09/02/2021 18:04:00","09/02/2021 11:31:00","09/02/2021 18:04:00",,,,"Business  Business",,,"40.714226","-73.789868","464","4211287","4098840033","Jamaica Estates-Holliswood",
"22237217","311-08155893","Hazard","Limb Down - Other","Routine","3-1-1 Call Center","Closed","Work Completed","Bronx","208","4655","DOUGLAS AVENUE","KIPP ROAD","WEST  246 STREET",,,"large trunk fallen down and there is also other trunks that look like they can collapse",,,"tree has been removed","10471","11","34","81","16",,"0071563",,,"6BEFFC36-0CD5-4756-A364-B41180300F78","10/26/2021 17:38:02","10/26/2021 20:13:43","10/26/2021 17:40:08","10/26/2021 20:13:43","Branch or Limb Has Fallen Down","Damaged Tree",,,,,"40.892904","-73.915552","309","2085885","2059230365","North Riverdale-Fieldston-Riverdale",
"18905937","311-03712061","Hazard","Tree Down - Sidewalk","Routine","Department of Parks and Recreation - Public Web Site","Closed","Inspected - Condition Not Found","Queens","407","150-27","17 AVE","150 STREET","MURRAY STREET","1",,"()",,,"Request inspected as part of Tropical Storm Isaias storm response.","11357","19","11","26","3",,"0023690","5908E6A4-00B1-46A3-A210-137C1E857675",,"1F272808-99B0-484E-97E6-6A61A75E5EA1","08/23/2020 22:44:32","10/04/2021 12:08:26","08/23/2020 22:44:37","10/04/2021 12:08:26","Entire Tree Has Fallen Down","Damaged Tree",,,,,"40.784084","-73.813109","1029","4106334","4046840016","Whitestone",
"18873789","311-03677155","Plant Tree","Street Tree","Routine","Department of Parks and Recreation - Public Web Site","Closed","Planting Declined - Unplantable","Queens","403","3759","84TH STREET","37 AVENUE","ROOSEVELT AVENUE","1","We would love trees in our block (between Roosevelt and 37th Avenue) to replace those that were diseased or blown over in recent storms. There is already space in the sidewalk! We just need something planted.","() We had many trees felled in recent storms and our formerly green street is now especially hot. Also, the birds need places to live!",,,"This location cannot be planted (electric)","11372","21","13","39","14",,"0031850","0B5F548A-07D7-43A3-8B9A-269A7818D16C",,"86C9A024-9D4F-4840-942D-186D3B9D6555","08/20/2020 23:06:40","10/08/2021 13:42:31","08/20/2020 23:06:41","10/08/2021 13:42:31","For One Address","New Tree Request",,,"Jackson Heights","NY","40.749584","-73.882375","281","4036235","4014720047","Jackson Heights",
"2651154","1-1-1195262067","Root/Sewer/Sidewalk","Trees and Sidewalks","Routine","3-1-1 Call Center","Closed","T/S Inspected - Repair Pending","Staten Island","503","205","RAMAPO AVENUE","FOSTER ROAD","LENEVAR AVENUE","1","IN FRONT OF HOME, FACING LENEVAR AVE.",".CUSTMER STATES THAT THE TREE ROOTS IN FRONT OF HER HOME IS EFFECTING HER SIDE WALK AND MAKING THE SIDEWALK UNEVEN IN MULTIPLE PLACES.",,,"Your Trees & Sidewalks rating is 65/100 you are now placed in the queue in order of your rating. Please understand that a sidewalk repair can take a number of years as repairs are made in order of priority rating.","10309","51","24","62","11",,"0052000",,,"B1142245-3A03-46C0-B5F7-A07A607D1265","01/04/2016 14:26:33","01/28/2016 19:27:00","01/04/2016 14:34:00","01/28/2016 19:27:00","Trees and Sidewalks Program","Root/Sewer/Sidewalk Condition","10309",,"STATEN ISLAND","NY","40.540096","-74.208505","20803","5085102","5069330060","Rossville-Woodrow",
"23408982","311-10032041","Plant Tree","Street Tree","Routine","Department of Parks and Recreation - Public Web Site","Open","Reviewed - Inspection Assigned","Brooklyn","315","1934","E 29 ST","AVENUE S","AVENUE T","1","Birdcherry, mountainash, birch, linden, redbud, cherry, or plum","()",,,,"11229","48","19","41","9",,"0044569",,,"7D848FE8-300B-43A2-8FDB-3E8E16BE1F78","04/20/2022 20:31:07",,"04/20/2022 20:31:00","05/10/2022 11:53:00","For One Address","New Tree Request",,"Business  Business",,,"40.60397","-73.94359","574","3197534","3073070019","Madison",
"19157540","311-03960636","Hazard","Tree Down - Street","Routine","3-1-1 Call Center","Closed","Work Completed","Queens","411","47-27","187 STREET","UTOPIA PARKWAY","EFFINGTON AVENUE",,,"THE CALLER WITNESS THAT THERE IS A  PARTIAL CITY TREE THAT HAVE FALLEN AND IS TAKEN UP PARKING SPACE .  THE CALLER WITNESS THAT DEPARTMENT OF SANITATION HAS NOT PICK UP THE TREE,",,,,"11358","20","11","25","6",,"0075950","333C39AF-1CC5-4D82-9568-204AB6C39603",,"1F856A8B-FC89-4CCE-B2B1-7C34F1BE69D7","09/14/2020 20:24:58","10/08/2020 19:03:09","09/14/2020 20:30:04","10/08/2020 19:03:09","Entire Tree Has Fallen Down","Damaged Tree",,,,,"40.749843","-73.791976","1417","4126683","4056050017","Auburndale",
