"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location_point"
"50036129","BISTROT LEO","Manhattan","60","THOMPSON STREET","10012","2122198119","American","2019-10-24T00:00:00.000","Violations were cited in the following area(s).","20F","Current letter grade sign not posted.","Not Critical",,,,"2022-08-29T06:00:14.000","Administrative Miscellaneous / Re-inspection","40.724176338947","-74.0031964863","102","01","004700","1087362","1004880003","MN24",
"50113016",,"Brooklyn","1001","BRIGHTON BEACH AVENUE","11235","2128449990",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.578015224117","-73.959544920089","313","48","061004","3245413","3087070452","BK19",
"41717206","SERAFINA GRILL","Manhattan","33","EAST 61 ST STREET","10065","2127029898","Italian","2018-06-06T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","12","A","2018-06-06T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.764696169397","-73.970149110212","108","04","011401","1040854","1013760026","MN40",
"50072454","DUNKIN","Manhattan","381","CANAL STREET","10013","2126191222","Donuts","2019-10-29T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedures improper.","Not Critical","20",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.721412306078","-74.004718769767","102","01","004700","1002935","1002270001","MN24",
"50116305",,"Bronx","1034B","MORRIS AVENUE","10456","3472804342",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.829563610201","-73.916238856012","204","16","017500","2002376","2024370001","BX14",
"50106192","SPOTIFY (64th Floor)-Warming Pantry","Manhattan","150","GREENWICH STREET","10007","9144383948",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.710504009675","-74.012523606424","101","01","001300","1088795","1000580001","MN25",
"50117456","POPEYES LOUISIANA KITCHEN","Queens","8324","WOODHAVEN BLVD","11385","7184271387",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.70229436193","-73.855303800475","405","30","063900","4094697","4038660162","QN19",
"50048697","DYCKMAN BILLIARDS CAFE","Manhattan","100","DYCKMAN STREET","10040","2129608894","American","2018-05-15T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","44",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.861765323499","-73.92486393616","112","10","028500","1064176","1021740066","MN35",
"50039571","A+ ROOF BAR","Queens","3916","COLLEGE POINT BLVD","11354","9178558916","Bottled Beverages","2018-08-17T00:00:00.000","Violations were cited in the following area(s).","15F6","Workplace SFAA policy not prominently posted in workplace","Not Critical",,,,"2022-08-29T06:00:14.000","Smoke-Free Air Act / Re-inspection","40.75879747639","-73.834479180217","407","20","087100","4539543","4049620004","QN22",
"50105129","LITTLE EVA'S","Manhattan","10","SOUTH STREET","10004","9176086457",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.701687901075","-74.011631125861","101","01","000900","1000003","1000020002","MN25",
"50121753",,"Manhattan","153","EAST  106 STREET","10029","3478327098",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.792060703721","-73.94583162906","111","08","017200","1052026","1016340025","MN33",
"50126813","WILD MIRRORS","Manhattan","95","2 AVENUE","10003","7187109040",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.727118221374","-73.988750467279","103","02","003800","1006626","1004610031","MN22",
"50120874","THE HALAL GUYS","Queens","90-15","QUEENS BOULEVARD","11373","9179459829",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.733840182011","-73.871577033806","404","25","068300","4045999","4018600100","QN29",
"50121064","WONDERLAND","Manhattan","20","WEST   20 STREET","10011","6465102201","American","2022-05-04T00:00:00.000","Violations were cited in the following area(s).","15F6","Workplace SFAA policy not prominently posted in workplace","Not Critical",,,,"2022-08-29T06:00:14.000","Smoke-Free Air Act / Initial Inspection","40.740040835782","-73.991855311473","105","03","005400","1015480","1008210055","MN13",
"50104951",,"Manhattan","92","NAGLE AVENUE","10040","6464967431",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.860518283043","-73.927688820366","112","10","028500","1064185","1021740093","MN35",
"50121268","CITIZEN CARAVAN","Bronx","1508","CROSBY AVENUE","10461","6463236947",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.842470346094","-73.830092150642","210","13","026400","2074815","2053990004","BX52",
"50126598","CARIDAD & LOUIE'S RESTAURANT","Bronx","1594","WESTCHESTER AVENUE","10472","9144737700",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.829139973109","-73.875775550734","209","18","004800","2023991","2037430045","BX55",
"50124043","K32","Manhattan","17","WEST   32 STREET","10001","6466433434",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.74745938878","-73.986209865388","105","04","007600","1015849","1008340029","MN17",
"50124010",,"Manhattan","71","NASSAU STREET","10038","7183163446",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.709631554613","-74.008324914688","101","01","001502","1001215","1000797503","MN25",
"50124799",,"Manhattan","192","1 AVENUE","10009","9176059111",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.729771801667","-73.983687886254","103","02","003400","1005970","1004390006","MN22",
"40380164","CUCHIFRITOS","Bronx","158","E. 188 TH ST",,"7183674500","Spanish","2021-08-19T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","25",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","0","0",,,,,"2",,
"50125324","CECCONI'S","Manhattan","1170","BROADWAY","10001","2127220555",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.744989382569","-73.988772700331","105","02","005800","1080710","1008290050","MN13",
"50062435","RE-DE-FINED","Brooklyn","2771","NOSTRAND AVENUE","11210","7187041188","Jewish/Kosher","2019-12-09T00:00:00.000","Violations were cited in the following area(s).","22F","MISBRANDED AND LABELING","Not Critical",,,,"2022-08-29T06:00:14.000","Administrative Miscellaneous / Initial Inspection","40.61686985443","-73.944987409667","318","45","074600","3211130","3076840034","BK58",
"50106879","SIMIT SARAYI","Manhattan","1021","6 AVENUE","10018","3475746710",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.752405408806","-73.985887609215","105","04","011300","1015272","1008147501","MN17",
"50118821","PEACHES PRIME","Brooklyn","590","FULTON STREET","11217","3474421667",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.688083458079","-73.97890960556","302","35","003300","3424470","3021077501","BK68",
"50106209","THE COMMERCE INN","Manhattan","50","COMMERCE STREET","10014","6464796864",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.731381259221","-74.005560180629","102","03","006700","1009822","1005840020","MN23",
"50119337","LOVE 4EVER","Brooklyn","44","BERRY STREET","11249","9176977982",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.721036328847","-73.956430992292","301","33","055700","3329920","3022897501","BK73",
"50058330","32nd Deli","Manhattan","44","EAST   32 STREET","10016","7187305025","Coffee/Tea","2019-04-05T00:00:00.000","Violations were cited in the following area(s).","06F","Wiping cloths soiled or not stored in sanitizing solution.","Critical","18",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.746254066103","-73.983398726189","105","02","007400","1016993","1008610047","MN17",
"50112423","MARLOW EVENTS","Brooklyn","301","COLUMBIA STREET","11231","7184867091",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.68190408953","-74.004193169238","306","39","005100","3005008","3003580003","BK33",
"50112302",,"Manhattan","3881","BROADWAY","10032","6463555841",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.837314433426","-73.942505963044","112","07","024500","1063356","1021370032","MN36",
"50047645","BOCELLI'S","Staten Island","1260","HYLAN BOULEVARD","10305","7184206150","Italian","2019-05-20T00:00:00.000","Violations were cited in the following area(s).","09C","Food contact surface not properly maintained.","Not Critical","13","A","2019-05-20T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Re-inspection","40.597583526027","-74.084444856798","502","50","006400","5047240","5032200026","SI14",
"50113466","99 Deli Supermarket","Queens","9817","ROOSEVELT AVE","11368","3472422807",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.749439294927","-73.867288049776","403","21","040900","4431593","4017640017","QN26",
"50121901",,"Brooklyn","105","YORK STREET","11201","9177153556",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.701514769798","-73.9864502245","302","33","002100","3000000","3000540001","BK38",
"50124023","CAPT LOUI","Bronx","815","HUTCHINSON RIVER PARKWAY","10465","9736998434",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.823678037301","-73.836420051252","210","13","009000","2080263","2055597501","BX09",
"50121263","224 SPORTS BAR","Bronx","1877","WEBSTER AVENUE","10457","9293926963",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.847233284217","-73.901220066895","205","15","023100","2009390","2028920118","BX41",
"41510846","218 RESTAURANT","Manhattan","218220","GRAND STREET",,"2122268039","Chinese","2019-08-30T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","12","A","2019-08-30T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Re-inspection","0","0",,,,,"1",,
"50125944","SUBWAY","Brooklyn","530","CONDUIT BLVD","11208","6462878629",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.676947002319","-73.869574358566","305","42","120000",,"3","BK82",
"50005678","EMMY","Brooklyn","919","FULTON STREET","11238","3478449588","American","2019-05-02T00:00:00.000","Violations were cited in the following area(s).","15F6","Workplace SFAA policy not prominently posted in workplace","Not Critical",,,,"2022-08-29T06:00:14.000","Smoke-Free Air Act / Initial Inspection","40.683381422171","-73.966407027011","302","35","019900","3056627","3019770033","BK69",
"50124427",,"Manhattan","85","WEST BROADWAY","10007","2123344900",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.715197857068","-74.009476336359","101","01","002100","1088224","1001367505","MN24",
"50035397","PIZZA GYRO GRILL","Brooklyn","1620","AVENUE M","11230","7186765006","Pizza","2019-07-11T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2022-08-29T06:00:14.000","Administrative Miscellaneous / Re-inspection","40.618127288193","-73.958825326154","314","48","053800","3180975","3067450009","BK43",
"50117856",,"Queens","4731","VERNON BLVD","11101","3479249152",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.744664837651","-73.953441757894","402","26","000700","4000301","4000450048","QN31",
"50109010","TUTT APPOST","Brooklyn","289","5 AVENUE","11215","8138172280",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.673663019798","-73.982540842843","306","39","013500","3020792","3009700005","BK37",
"41403222","YOLIE'S BAR & RESTAURANT","Brooklyn","5722","CLARENDON ROAD","11203","3472535410","Creole","2019-08-17T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","38",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.644856426709","-73.922561485745","317","45","094600","3393794","3079150046","BK96",
"50084430","THAI V EXPRESS","Manhattan","203","EAST   26 STREET","10010","9294529954","Thai","2022-08-16T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","24",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.740607792584","-73.981458676395","106","02","006600","1019867","1009070103","MN20",
"50126938","ROOF LOUNGE","Manhattan","25","W 28TH ST","10001","6467034870",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.745439553829","-73.989086600935","105","03","007600",,"1","MN17",
"41624263","BLISS 46 BISTRO","Queens","4346","46 STREET","11104","7183610690","Mexican","2022-04-11T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedures improper.","Not Critical","8","A","2022-04-11T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.744145799201","-73.918511976755","402","26","018300","4001902","4001600050","QN31",
"50114582",,"Manhattan","1872A","LEXINGTON AVE","10035","9299206191",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.798722858547","-73.941553393443","111","08","018200",,"1","MN34",
"50124638","HAGS","Manhattan","163","1 AVENUE","10003","4049008677",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.728855145913","-73.984377244601","103","02","004000","1006455","1004520037","MN22",
"50121717",,"Queens","3027","STEINWAY ST","11103","6462701392",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.763016737139","-73.915687528232","401","22","014900","4011249","4006800039","QN70",
"50104682","SOOTHR","Manhattan","204","EAST   13 STREET","10003","2128449789",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.732420955586","-73.987288239306","103","02","004000","1006853","1004680011","MN22",
"50117614","BUFFET DON POLLO","Staten Island","1400","FOREST AVENUE","10302","3476713412",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.625130372391","-74.135680765453","501","49","020100","5011199","5003900009","SI07",
"50111463","Taco Mahal","Manhattan","653","9 AVENUE","10036","2019258420",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.760689606596","-73.99099004469","104","03","012100","1026454","1010550033","MN15",
"50101506","65 KUHO","Brooklyn","1701","65 STREET","11204","7182325688",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.620302799157","-73.99211852587","311","38","025200","3133467","3055460001","BK28",
"50106682","GHAYA","Queens","2807","JACKSON AVE","11101","6467390473",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.748426503546","-73.93876816236","402","26","001900","4615628","4004200001","QN31",
"50079419","GRACE'S","Manhattan","252","WEST   14 STREET","10011","6468700333","Irish","2019-09-26T00:00:00.000","Violations were cited in the following area(s).","10J","Hand wash sign not posted","Not Critical","8","A","2019-09-26T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Re-inspection","40.739162794682","-74.001169182175","102","03","007700","1011096","1006180007","MN23",
"50083319","SHIMA SUSHI","Manhattan","226","EAST   51 STREET","10022","2128298000","Asian/Asian Fusion","2022-04-20T00:00:00.000","Violations were cited in the following area(s).","20F","Current letter grade sign not posted.","Not Critical",,,,"2022-08-29T06:00:14.000","Administrative Miscellaneous / Initial Inspection","40.756121390139","-73.96956461767","106","04","009800","1038450","1013240038","MN19",
"50119837",,"Bronx","1762","WESTCHESTER AVENUE","10472","9736403913",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.831406629348","-73.867944216568","209","18","007000","2024653","2037620030","BX55",
"50122309",,"Manhattan","84","EAST   10 STREET","10003","9174095535",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.731024121633","-73.989806991697","103","02","004200","1077211","1005550021","MN22",
"50105975","KX BURGER & BEYOND","Queens","2904","DITMARS BLVD","11105","3475300826",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.776712707678","-73.911550389917","401","22","011500","4017609","4008440033","QN72",
"50108955","LE PAIN QUOTIDIEN","Manhattan","65","BLEECKER STREET","10012","2125055861",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.726196430021","-73.995172653706","102","01","005502","1008454","1005290072","MN23",
"41454419","JEUN JU KOREAN RESTAURANT","Queens","4011","150 STREET","11354","7189390434","Korean","2022-03-23T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","33",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.763380515108","-73.814281121872","407","20","116700","4114087","4050340018","QN51",
