"schooldbn","locationname","final_address","borough","district","prek_type","phone","contact_name","contact_email","website","meals","play","income_flg","uniforms","singlegender","programname1","programname2","programname3","programcode1","programcode2","programcode3","nyceec_current_all","nyceec_current_some","nyceec_current_none","nyceec_siblings_all","nyceec_siblings_some","nyceec_siblings_none","nyceec_services_all","nyceec_services_some","nyceec_services_none","nyceec_targetlang","nyceec_targetlang_1","nyceec_targetlang_2","nyceec_others_all","nyceec_others_some","nyceec_others_none","district_zonedsib","district_zonedsib_1","district_zonedsib_2","district_otherzone","district_otherzone_1","district_otherzone_2","district_1","district_2","district_3","district_outdissibs","district_outdissibs_1","district_outdissibs_2","district_indistrict","district_indistrict_1","district_indistrict_2","district_outdistrict","district_outdistrict_1","district_outdistrict_2","pkc_indistrict_all","pkc_indistrict_some","pkc_indistrict_none","pkc_outdistrict_all","pkc_outdistrict_some","pkc_outdistrict_none","lpga","halfday_offers","bus","subway_stop","rezoning","specialpriority","magnet","diversity","earlydropoff","latepickup","flexschedule","iepnote","enhancedlang_note","accessibility","seats","hours","postcode","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"16KBJJ","LSSNY: Marcus Garvey","265 Marcus Garvey Boulevard, Brooklyn NY 11221","Brooklyn","16","NYCEEC","347-689-8303","Simone Alleyne","salleyne@lssny.org","early-life.org","Breakfast/Lunch/Snack(s)","Indoor","May have income or other eligibility requirements. Contact for more information.","Contact program",,"Full-Day Program",,,"16KBJJFDPK",,,"x",,,"x",,,"x",,,,,,"x",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B15, B26, B38, B43, B46, B52",,,,,,,,"May utilize flexible scheduling policy. Contact for more information.",,,"Contact program","18 Full-Day","Contact program","11221","40.68862","-73.939152","3","36","279","3044209","3016240001","Stuyvesant Heights                                                         "
"16KBKK","Friends of Crown Heights 29","1435 Prospect Place, Brooklyn NY 11213","Brooklyn","16","NYCEEC","718-778-1498","Robin Saunders","davis@foch.biz","fochdaycare.org","Lunch/Snack(s)","Indoor/Outdoor (Onsite) Playspace","May have income or other eligibility requirements. Contact for more information.","Contact program",,"Full-Day Program",,,"16KBKKFDPK",,,"x",,,"x",,,"x",,,,,,"x",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B14, B15, B17, B25, B45, B46, B47, B65","3 4 A C",,,,,,"Contact program for time",,,,"Contact program","40 Full-Day","Contact program","11213","40.673175","-73.929039","8","36","347","3036100","3013610066","Crown Heights North                                                        "
"16KBNL","Bedford Stuyvesant ECDC 265","813 Hancock Street, Brooklyn NY 11233","Brooklyn","16","NYCEEC","718-455-5565","Michele Charles","Gonzalezn@bsecdc.org",,"Breakfast/Lunch/Snack(s)","Indoor/Outdoor (Onsite) Playspace",,"No",,"Half-Day Program",,,"Contact program to apply.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B25, B26, B46, B47, B52, B7, Q24","C J Z",,,,,,"6pm",,,,"Contact program","48 Half-Day","Contact program","11233","40.685698","-73.922579","3","41","375","3039902","3014870074","Stuyvesant Heights                                                         "
"16KBNP","Community Parents Head Start","90 Chauncey Street, Brooklyn NY 11233","Brooklyn","16","NYCEEC","718-771-4002","Cynthia Cummings","cycummings@optimum.net",,"Breakfast/Lunch/Snack(s)","Outdoor (Onsite) Playspace","May have income or other eligibility requirements. Contact for more information.","Contact program",,"Full-Day Program",,,"16KBNPFDPK",,,"x",,,"x",,,"x",,,,,,"x",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B15, B25, B26, B46, B47, B65","A C",,,,,,,,,,"Contact program","30 Full-Day","Contact program","11233","40.680282","-73.930445","3","36","297","3325183","3016910012","Crown Heights North                                                        "
"16KBNT","Shirley Chisholm Day Care Center Site 1","2023 Pacific Street, Brooklyn NY 11233","Brooklyn","16","NYCEEC","718-756-1720","Olwen Adams","scd2023@aol.com","Shirleychisholmdaycare.com","Breakfast/Lunch/Snack(s)","Indoor/Outdoor (Onsite) Playspace","May have income or other eligibility requirements. Contact for more information.","Yes",,"Full-Day Program",,,"16KBNTFDPK",,,"x",,,"x",,,"x",,,,,,,"x",,,,,,,,,,,,,,,,,,,,,,,,,,,,"B15, B25, B45, B46, B47, B65, B7","C",,,,,"8am",,,,,"Contact program","36 Full-Day","8:20am-2:40pm","11233","40.676107","-73.921328","16","41","303","3038522","3014310054","Ocean Hill                                                                 "
"16KBTA","Bedford Stuyvesant ECDC 133","133 Kings First Walk, Brooklyn NY 11233","Brooklyn","16","NYCEEC","718-453-0828","Ms. Charles","Charles@bsecdc.org",,"Breakfast/Lunch/Snack(s)","Outdoor (Offsite) Playspace",,"Contact program",,"Half-Day Program",,,"Contact program to apply.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B14, B15, B25, B45, B46, B47, B65","A C",,,,,,,,,,"Contact program","15 Half-Day","Contact program","11233","40.675367","-73.927198","8","41","307","3324601","3013440001","Crown Heights North                                                        "
"16KBUA","BCS Atlantic Avenue Early Learning Center","1825 Atlantic Avenue, Brooklyn NY 11233","Brooklyn","16","NYCEEC","347-296-4980","Lorraine Coke","Lcoke@wearebcs.org","wearebcs.org","Breakfast/Lunch/Snack(s)","Indoor/Outdoor (Onsite) Playspace","May have income or other eligibility requirements. Contact for more information.","No",,"Full-Day Program",,,"16KBUAFDPK",,,"x",,,"x",,,"x",,,,,,"x",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B15, B25, B26, B45, B46, B47, B65, B7","A C",,,,,,"5:45pm",,,,"Contact program","18 Full-Day","8am-2:20pm","11233","40.677155","-73.925639","3","36","299","3397596","3017107501","Crown Heights North                                                        "
"16KBZU","Bedford Stuyvesant ECDC 510","510 Quincy Street, Brooklyn NY 11221","Brooklyn","16","NYCEEC","718-455-4806","Ms. Boston","bostone@bsecdc.org",,"Breakfast/Lunch/Snack(s)","Outdoor (Offsite) Playspace","May have income or other eligibility requirements. Contact for more information.","No",,"Full-Day Program","Half-Day Program",,"16KBZUFDPK","Contact program to apply.",,"x",,,"x",,,"x",,,,,,"x",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Who Got Offers Last Year refers only to full-day applicants.","B15, B26, B38, B43, B52",,,,,,,"6pm",,,,"Contact program","40 Full-Day, 45 Half-Day","9am-3:20pm","11221","40.688127","-73.94045","3","36","277","3051048","3018110019","Stuyvesant Heights                                                         "
"16KCMT","Glorious and Gifted Early Childhood Center Inc.","421 Throop Avenue, Brooklyn NY 11221","Brooklyn","16","NYCEEC","718-812-0426","Lana Abrams","esther@gloriousngifted.com","gloriousngifted.com","Breakfast/Lunch/Snack(s)","Outdoor (Onsite) Playspace",,"Yes",,"Full-Day Program",,,"16KCMTFDPK",,,"x",,,"x",,,"x",,,,,,"x",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B15, B26, B38, B43, B44, B52",,,,,,"6am","5:45pm",,,,"Contact program","20 Full-Day","Contact program","11221","40.688462","-73.942018","3","36","279","3050770","3018060007","Stuyvesant Heights                                                         "
"17K012","Dr. Jacqueline Peek-Davis School","430 Howard Avenue, Brooklyn NY 11233","Brooklyn","17","District School","718-953-4569","Nyree Dixon","ndixon3@schools.nyc.gov","schools.nyc.gov/schoolportals/23/k012","Breakfast/Lunch","Indoor/Outdoor (Onsite) Playspace",,"Yes",,"Full-Day Program",,,"17K012FDPK",,,,,,,,,,,,,,,,,,"x",,,"x",,,"x",,,"x",,,"x",,,"x",,,,,,,,,,,"B12, B14, B15, B25, B45, B47, B60, B65, B7","C",,,,,,,,,,"Fully Accessible","54 Full-Day","8am-2:20pm","11233","40.673073","-73.919594","16","41","363","3039174","3014570032","Ocean Hill                                                                 "
"17K091","P.S. 91 The Albany Avenue School","532 Albany Avenue, Brooklyn NY 11203","Brooklyn","17","District School","718-756-0243","Tessa Alleyne","talleyn2@schools.nyc.gov","schools.nyc.gov/schoolportals/17/k091","Breakfast/Lunch","Indoor/Outdoor (Onsite) Playspace",,"Yes",,"Full-Day Program",,,"17K091FDPK",,,,,,,,,,,,,,,,,,"x",,,"x",,,"x",,,"x",,,"x",,,"x",,,,,,,,,,,"B12, B17, B43, B44, B46",,,,,,,,,,,"Not Accessible","54 Full-Day","8am-2:20pm","11203","40.661886","-73.93994","9","41","806","3106599","3047940026","Prospect Lefferts Gardens-Wingate                                          "
"17K092","P.S. 92 Adrian Hegeman","601 Parkside Avenue, Brooklyn NY 11226","Brooklyn","17","District School","718-462-2087","John Samerson","jsamers@schools.nyc.gov","schools.nyc.gov/schoolportals/17/k092","Breakfast/Lunch","Indoor/Outdoor (Onsite) Playspace",,"Yes",,"Full-Day Program",,,"17K092FDPK",,,,,,,,,,,,,,,,,,"x",,,"x",,,"x",,,"x",,,"x",,,"x",,,,,,,,,,,"B12, B16, B35, B41, B44, B44-SBS, B49","2 5 Q",,,,,,,,,,"Not Accessible","54 Full-Day","8:20am-2:40pm","11226","40.656046","-73.953742","9","40","802","3115866","3050490055","Prospect Lefferts Gardens-Wingate                                          "
"17K138","P.S. 138 Brooklyn","760 Prospect Place, Brooklyn NY 11216","Brooklyn","17","District School","718-467-0800","Marie Chauvet Monchik","mchauve@schools.nyc.gov","schools.nyc.gov/schoolportals/17/k138","Breakfast/Lunch/Snack(s)","Indoor/Outdoor (Onsite) Playspace",,"No",,"Full-Day Program",,,"17K138FDPK",,,,,,,,,,,,,,,,,,"x",,,"x",,,"x",,,"x",,,"x",,,"x",,,,,,,,,,,"B25, B43, B44, B44-SBS, B45, B48, B49, B65","2 2 3 4 5 5 A C F S",,,,,"8am","4:50pm",,,,"Partially Accessible","36 Full-Day","8:30am-2:50pm","11216","40.67438","-73.951443","8","36","31701","3330794","3012330026","Crown Heights North                                                        "
"17K161","P.S. 161 The Crown","330 Crown Street, Brooklyn NY 11225","Brooklyn","17","District School","718-756-3100","Michael Johnson","MJohnso10@schools.nyc.gov","schools.nyc.gov/schoolportals/17/k161","Breakfast/Lunch","Indoor/Outdoor (Onsite) Playspace",,"Contact program",,"Full-Day Program",,,"17K161FDPK",,,,,,,,,,,,,,,,,,"x",,,"x",,,"x",,,"x",,,"x",,,"x",,,,,,,,,,,"B43, B44, B44-SBS, B45, B49","2 3 5",,,,,,,,,,"Not Accessible","36 Full-Day","Contact program","11225","40.666181","-73.949013","9","35","319","3034181","3012970026","Crown Heights South                                                        "
"17K181","P.S. 181 Brooklyn","1023 New York Avenue, Brooklyn NY 11203","Brooklyn","17","District School","718-462-5298","Victor Esannason","vesannason@schools.nyc.gov","schools.nyc.gov/schoolportals/17/k181","Breakfast/Lunch","Indoor/Outdoor (Onsite) Playspace",,"Yes",,"Full-Day Program",,,"17K181FDPK",,,,,,,,,,,,,,,,,,"x",,,"x",,,"x",,,"x",,,,"x",,,,"x",,,,,,,,,"B35, B44, B44-SBS, B49, B8","2 5",,,,,,,,,,"Partially Accessible","36 Full-Day","Contact program","11203","40.648215","-73.946374","17","45","856","3327776","3049040010","East Flatbush-Farragut                                                     "
"17K191","P.S. 191 Paul Robeson","1600 Park Place, Brooklyn NY 11233","Brooklyn","17","District School","718-756-1206","Elsi Capolongo","ecapolo@schools.nyc.gov","https://sites.google.com/view/ps191paulrobesonschool","Breakfast/Lunch","Indoor/Outdoor (Onsite) Playspace",,"Yes",,"Full-Day Program",,,"17K191FDPK",,,,,,,,,,,,,,,,,,"x",,,"x",,,"x",,,"x",,,"x",,,"x",,,,,,,,,,,"B12, B14, B15, B17, B25, B45, B46, B47, B65, B7","3 4 C",,,,,"7:35am",,,,,"Not Accessible","18 Full-Day","8am-2:20pm","11233","40.672005","-73.924329","8","41","359","3036635","3013750012","Crown Heights North                                                        "
"17K221","P.S. 221 Toussaint L'Ouverture","791 Empire Boulevard, Brooklyn NY 11213","Brooklyn","17","District School","718-756-0122","Clara Moodie","smartin23@schools.nyc.gov","schools.nyc.gov/schoolportals/17/k221","Breakfast/Lunch","Indoor/Outdoor (Onsite) Playspace",,"Contact program",,"Full-Day Program",,,"17K221FDPK",,,,,,,,,,,,,,,,,,"x",,,"x",,,"x",,,"x",,,"x",,,"x",,,,,,,,,,,"B12, B14, B17, B43, B45, B46","3 4",,,,,,,,,,"Not Accessible","54 Full-Day","Contact program","11213","40.663701","-73.936049","9","35","355","3038372","3014230014","Crown Heights South                                                        "
"17K241","P.S. 241 Emma L. Johnston","976 President Street, Brooklyn NY 11225","Brooklyn","17","District School","718-636-4725","Frantz Lucius","flucius@schools.nyc.gov","schools.nyc.gov/schoolportals/17/k241","Breakfast/Lunch","Outdoor (Onsite) Playspace",,"Yes",,"Full-Day Program",,,"17K241FDPK",,,,,,,,,,,,,,,,,,"x",,,"x",,,"x",,,"x",,,"x",,,"x",,,,,,,,,,,"B16, B41, B43, B44-SBS, B45, B48, B49","2 3 4 5 B F Q S",,,,,,"6pm",,,,"Not Accessible","72 Full-Day","8:10am-2:30pm","11225","40.669339","-73.960675","9","35","213","3378160","3011880001","Crown Heights South                                                        "
"17K249","P.S. 249 The Caton","18 Marlborough Road, Brooklyn NY 11226","Brooklyn","17","District School","718-282-8828","Elisa Brown","ebrown4@schools.nyc.gov","Www.catonschool.com","Breakfast/Lunch/Snack(s)","Contact program",,"Yes",,"Full-Day Program",,,"17K249FDPK",,,,,,,,,,,,,,,,,,"x",,,"x",,,,"x",,,,"x",,,"x",,,"x",,,,,,,,,"B103, B12, B16, B35, B41, B68, BM3, BM4","B F G Q",,,,,,,,,,"Partially Accessible","36 Full-Day","Contact program","11226","40.64971","-73.966046","14","40","506","3116438","3050750001","Flatbush                                                                   "
"17K289","P.S. 289 George V. Brower","900 Saint Marks Avenue, Brooklyn NY 11213","Brooklyn","17","District School","718-493-3824","Principal M. Mardy","mmardy@schools.nyc.gov","schools.nyc.gov/schoolportals/17/k289","Breakfast/Lunch","Indoor/Outdoor (Onsite) Playspace",,"Contact program",,"Full-Day Program",,,"17K289FDPK",,,,,,,,,,,,,,,,,,"x",,,"x",,,"x",,,"x",,,"x",,,"x",,,,,,,,,,,"B15, B25, B43, B44, B44-SBS, B45, B65","3 A C",,,,,,,,,,"Partially Accessible","36 Full-Day","Contact program","11213","40.674794","-73.942639","8","36","341","3031050","3012290028","Crown Heights North                                                        "
"17K316","P.S. 316 Elijah Stroud","750 Classon Avenue, Brooklyn NY 11238","Brooklyn","17","District School","718-638-4043","Olga Maluf","OMaluf@schools.nyc.gov","schools.nyc.gov/schoolportals/17/k316","Breakfast/Lunch","Indoor/Outdoor (Onsite) Playspace",,"Contact program",,"Full-Day Program",,,"17K316FDPK",,,,,,,,,,,,,,,,,,"x",,,"x",,,"x",,,"x",,,,"x",,,,"x",,,,,,,,,"B25, B41, B44-SBS, B45, B48, B49, B65, B69","2 3 4 5 C F S",,,,,,,,,,"Not Accessible","54 Full-Day","Contact program","11238","40.674406","-73.960254","8","35","215","3029246","3011670018","Prospect Heights                                                           "
"17K375","P.S. 375 Jackie Robinson School","46 Mckeever Place, Brooklyn NY 11225","Brooklyn","17","District School","718-693-6655","Schwanna Ellman","dmccray@schools.nyc.gov","schools.nyc.gov/schoolportals/17/k375","Breakfast/Lunch","Indoor/Outdoor (Onsite) Playspace",,"Yes",,"Full-Day Program",,,"17K375FDPK",,,,,,,,,,,,,,,,,,"x",,,"x",,,"x",,,"x",,,"x",,,"x",,,,,,,,,,,"B16, B41, B43, B44, B44-SBS, B48, B49","2 3 4 5 B F Q S",,,,,,,,,,"Not Accessible","36 Full-Day","8:10am-2:30pm","11225","40.665035","-73.959031","9","35","325","3034356","3013010001","Crown Heights South                                                        "
"17K394","M.S. 394","188 Rochester Avenue, Brooklyn NY 11213","Brooklyn","17","District School","718-756-3164","Carlen Padmore-Gateau","CPadmoreGateau@schools.nyc.gov","schools.nyc.gov/schoolportals/17/k394","Breakfast/Lunch","Indoor/Outdoor (Onsite) Playspace",,"Contact program",,"Full-Day Program",,,"17K394FDPK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Last year, this program admitted students from all priority groups.",,"B12, B14, B15, B17, B25, B45, B46, B47, B65","3 4 A C",,"This is a non-zoned school",,,"Contact program for time",,,,,"Not Accessible","72 Full-Day","Contact program","11213","40.672762","-73.927973","8","36","347","3036289","3013670022","Crown Heights North                                                        "
"17K397","P.S. 397 Foster-Laurie","490 Fenimore Street, Brooklyn NY 11203","Brooklyn","17","District School","718-774-5200","Marie Casseus Monteau","mcasseu2@schools.nyc.gov","schools.nyc.gov/schoolportals/17/k397","Breakfast/Lunch","Indoor/Outdoor (Onsite) Playspace",,"Yes",,"Full-Day Program",,,"17K397FDPK",,,,,,,,,,,,,,,,,,"x",,,"x",,,"x",,,"x",,,"x",,,"x",,,,,,,,,,,"B12, B43, B44, B44-SBS, B49","2 5",,,,,"7:30am",,,,,"Partially Accessible","12 Full-Day","8am-2:20pm","11203","40.658939","-73.94629","9","40","810","3107315","3048150020","Prospect Lefferts Gardens-Wingate                                          "
"17K398","P.S. 398 Walter Weaver","60 East 94th Street, Brooklyn NY 11212","Brooklyn","17","District School","718-774-4466","Felicha Daley","tkatanb@schools.nyc.gov","schools.nyc.gov/schoolportals/17/k398","Breakfast/Lunch","Indoor/Outdoor (Onsite) Playspace",,"Yes",,"Full-Day Program",,,"17K398FDPK",,,,,,,,,,,,,,,,,,"x",,,"x",,,"x",,,"x",,,"x",,,"x",,,,,,,,,,,"B12, B14, B15, B17, B45, B46, B47, B65","3 4",,,,,,,,,,"Fully Accessible","72 Full-Day","Contact program","11212","40.663559","-73.926959","17","41","882","3323072","3045950015","Rugby-Remsen Village                                                       "
"17K532","New Bridges Elementary","1025 Eastern Parkway, Brooklyn NY 11213","Brooklyn","17","District School","718-363-8200","Kevin Bowles","KBowles@schools.nyc.gov","schools.nyc.gov/schoolportals/17/k532","Breakfast/Lunch","Indoor/Outdoor (Onsite) Playspace",,"Contact program",,"Full-Day Program",,,"17K532FDPK",,,,,,,,,,,,,,,,,,"x",,,"x",,,"x",,,"x",,,"x",,,"x",,,,,,,,,,,"B12, B14, B15, B17, B43, B45, B46, B65","3 4",,,,,"Contact program for time","Contact program for time",,,,"Not Accessible","90 Full-Day","Contact program","11213","40.669001","-73.934635","8","35","353","3037303","3013890035","Crown Heights North                                                        "
"17K705","Brooklyn Arts and Science Elementary School","443 Saint Marks Avenue, Brooklyn NY 11238","Brooklyn","17","District School","718-230-0851","Sandra Beauvoir Soto","SBeauvo@schools.nyc.gov","brooklynartselementary.org","Breakfast/Lunch","Indoor/Outdoor (Onsite) Playspace",,"Contact program",,"Full-Day Program","Spanish Dual Language Program",,"17K705FDPK","17K705FDPKSP",,,,,,,,,,,,,,,,,"x",,,,"x",,,,"x",,,"x",,,"x",,,"x",,,,,,,,,"B25, B26, B44, B44-SBS, B45, B48, B49, B65, B69","2 3 4 5 A FS",,,,"Students whose home language is a language other than English and/or are in the child welfare system will have priority for 20% of seats","Contact program for time","Contact program for time",,,,"Fully Accessible","36 Full-Day","Contact program","11238","40.676774","-73.960058","8","35","305","3028281","3011480050","Crown Heights North                                                        "
"17KBOL","Phebeana Preschool, Inc.","160 Parkside Avenue, Brooklyn NY 11226","Brooklyn","17","NYCEEC","718-284-8147","Olga Thomas","phebeanapreskool@aol.com",,"Lunch/Snack(s)","Outdoor (Offsite) Playspace",,"Contact program",,"Full-Day Program",,,"17KBOLFDPK",,,"x",,,"x",,,"x",,,,,,"x",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B12, B16, B35, B41, B43, B48, B49","B F Q S",,,,,"Contact program for time","Contact program for time",,,,"Contact program","50 Full-Day","Contact program","11226","40.654449","-73.962962","14","40","50804","3115913","3050530018","Flatbush                                                                   "
"17K770","P.S. 770 New American Academy","60 East 94th Street, Brooklyn NY 11212","Brooklyn","17","District School","718-221-5837","Jessica Saratovsky","jsaratovsky@thenewamericanacademy.org","www.ps770.org","Breakfast/Lunch","Indoor/Outdoor (Onsite) Playspace",,"Yes",,"Full-Day Program",,,"17K770FDPK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Last year, this program admitted siblings of current students and some other in-district students.",,"B12, B14, B15, B17, B45, B46, B47, B65","3 4",,"This is a non-zoned school",,"Students who qualify for Free and Reduced Lunch will have priority for 40% of seats",,"6pm",,,,"Fully Accessible","36 Full-Day","Contact program","11212","40.663559","-73.926959","17","41","882","3323072","3045950015","Rugby-Remsen Village                                                       "
