"data_as_of_date","evaluation_id","evaluation_name","source","program_type","workscope","provider","evaluation_date","overall_rating","program_site","street_address","street_address2","postcode","borough","latitude","longitude","community_board","council_district","census_tract_2010","nta","bin","bbl"
"2021-02-03T00:00:00.000","EVL-024822","2nd Round Visit","System Generated","NDA Healthy Families","820803A-NDA Healthy Families-7/1/2018-6/30/2019","Bedford Stuyvesant Restoration Corp","2019-05-02T00:00:00.000","Above Standard","Bedford Stuyvesant Restoration Corporation","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-024899","2nd Round Visit","System Generated","NDA Healthy Families","820308A-NDA Healthy Families-7/1/2018-6/30/2019","Bedford Stuyvesant Restoration Corp","2019-05-02T00:00:00.000","Above Standard","Bedford Stuyvesant Restoration Corporation","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-032708","Closeout","System Generated","NDA Healthy Families","820308A-NDA Healthy Families-7/1/2018-6/30/2019","Bedford Stuyvesant Restoration Corp","2019-06-28T00:00:00.000","Above Standard","Bedford Stuyvesant Restoration Corporation","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-032688","Closeout","System Generated","NDA Healthy Families","820803A-NDA Healthy Families-7/1/2018-6/30/2019","Bedford Stuyvesant Restoration Corp","2019-06-28T00:00:00.000","Above Standard","Bedford Stuyvesant Restoration Corporation","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-035920","Admin Review","System Generated","NDA Healthy Families","820308A-NDA Healthy Families-7/1/2019-6/30/2020","Bedford Stuyvesant Restoration Corp","2019-11-14T00:00:00.000","Above Standard","Bedford Stuyvesant Restoration Corporation","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-036141","1st Round Visit","System Generated","NDA Healthy Families","820308A-NDA Healthy Families-7/1/2019-6/30/2020","Bedford Stuyvesant Restoration Corp","2019-11-14T00:00:00.000","Above Standard","Bedford Stuyvesant Restoration Corporation","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-035948","Admin Review","System Generated","NDA Healthy Families","820803A-NDA Healthy Families-7/1/2019-6/30/2020","Bedford Stuyvesant Restoration Corp","2019-11-14T00:00:00.000","Above Standard","Bedford Stuyvesant Restoration Corporation","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-036163","1st Round Visit","System Generated","NDA Healthy Families","820803A-NDA Healthy Families-7/1/2019-6/30/2020","Bedford Stuyvesant Restoration Corp","2019-11-14T00:00:00.000","Above Standard","Bedford Stuyvesant Restoration Corporation","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-040137","2nd Round Visit","System Generated","NDA Healthy Families","820308A-NDA Healthy Families-7/1/2019-6/30/2020","Bedford Stuyvesant Restoration Corp","2020-02-25T00:00:00.000","Meets Standard","Bedford Stuyvesant Restoration Corporation","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-040189","2nd Round Visit","System Generated","NDA Healthy Families","820803A-NDA Healthy Families-7/1/2019-6/30/2020","Bedford Stuyvesant Restoration Corp","2020-02-25T00:00:00.000","Meets Standard","Bedford Stuyvesant Restoration Corporation","1368 Fulton Street",,"11216","Brooklyn","40.68013743","-73.94583508","Brooklyn CD 003","Council District 036 Brooklyn","247","BK61","3053786","3018620014"
"2021-02-03T00:00:00.000","EVL-001229","Site Visit 1","System Generated","COMPASS Elementary","125200A-COMPASS Elementary-9/1/2017-6/30/2018","Beer Hagolah Institutes Inc","2017-11-14T00:00:00.000","Above Standard","Be er Hagolah Institutes","671 Louisiana Avenue",,"11239","Brooklyn","40.64563757","-73.88364251","Brooklyn CD 005","Council District 042 Brooklyn","105804","BK93","3339160","3044520080"
"2021-02-03T00:00:00.000","EVL-005869","Site Visit 2","System Generated","COMPASS Elementary","125200A-COMPASS Elementary-9/1/2017-6/30/2018","Beer Hagolah Institutes Inc","2018-03-06T00:00:00.000","Below Standard","Be er Hagolah Institutes","671 Louisiana Avenue",,"11239","Brooklyn","40.64563757","-73.88364251","Brooklyn CD 005","Council District 042 Brooklyn","105804","BK93","3339160","3044520080"
"2021-02-03T00:00:00.000","EVL-001732","Site Visit 1","System Generated","COMPASS Middle School","143103-COMPASS Middle School-9/1/2017-6/30/2018","Beer Hagolah Institutes Inc","2017-11-15T00:00:00.000","Above Standard","Be'er Hagolah Institute","671 Louisiana Avenue",,"11239","Brooklyn","40.64563757","-73.88364251","Brooklyn CD 005","Council District 042 Brooklyn","105804","BK93","3339160","3044520080"
"2021-02-03T00:00:00.000","EVL-006374","Site Visit 2","System Generated","COMPASS Middle School","143103-COMPASS Middle School-9/1/2017-6/30/2018","Beer Hagolah Institutes Inc","2018-03-14T00:00:00.000","Meets Standard","Be'er Hagolah Institute","671 Louisiana Avenue",,"11239","Brooklyn","40.64563757","-73.88364251","Brooklyn CD 005","Council District 042 Brooklyn","105804","BK93","3339160","3044520080"
"2021-02-03T00:00:00.000","EVL-019569","Site Visit 1","System Generated","COMPASS Middle School","143103A-COMPASS Middle School-9/1/2018-6/30/2019","Beer Hagolah Institutes Inc","2018-11-01T00:00:00.000","Above Standard","Be'er Hagolah Institute","671 Louisiana Avenue",,"11239","Brooklyn","40.64563757","-73.88364251","Brooklyn CD 005","Council District 042 Brooklyn","105804","BK93","3339160","3044520080"
"2021-02-03T00:00:00.000","EVL-028339","Site Visit 2","System Generated","COMPASS Middle School","143103A-COMPASS Middle School-9/1/2018-6/30/2019","Beer Hagolah Institutes Inc","2019-02-27T00:00:00.000","Above Standard","Be'er Hagolah Institute","671 Louisiana Avenue",,"11239","Brooklyn","40.64563757","-73.88364251","Brooklyn CD 005","Council District 042 Brooklyn","105804","BK93","3339160","3044520080"
"2021-02-03T00:00:00.000","EVL-032312","End of Year Outcomes","System Generated","COMPASS Middle School","143103A-COMPASS Middle School-9/1/2018-6/30/2019","Beer Hagolah Institutes Inc","2019-08-09T00:00:00.000","Far Above Standard","Be'er Hagolah Institute","671 Louisiana Avenue",,"11239","Brooklyn","40.64563757","-73.88364251","Brooklyn CD 005","Council District 042 Brooklyn","105804","BK93","3339160","3044520080"
"2021-02-03T00:00:00.000","EVL-037378","Program Startup","System Generated","COMPASS Middle School","143103A-COMPASS Middle School-9/1/2019-6/30/2020","Beer Hagolah Institutes Inc","2019-09-25T00:00:00.000","Above Standard","Be'er Hagolah Institute","671 Louisiana Avenue",,"11239","Brooklyn","40.64563757","-73.88364251","Brooklyn CD 005","Council District 042 Brooklyn","105804","BK93","3339160","3044520080"
"2021-02-03T00:00:00.000","EVL-038311","Site Visit 1","System Generated","COMPASS Middle School","143103A-COMPASS Middle School-9/1/2019-6/30/2020","Beer Hagolah Institutes Inc","2019-11-13T00:00:00.000","Above Standard","Be'er Hagolah Institute","671 Louisiana Avenue",,"11239","Brooklyn","40.64563757","-73.88364251","Brooklyn CD 005","Council District 042 Brooklyn","105804","BK93","3339160","3044520080"
"2021-02-03T00:00:00.000","EVL-048996","Outcomes Review","System Generated","COMPASS Middle School","143103A-COMPASS Middle School-9/1/2020-6/30/2021","Beer Hagolah Institutes Inc","2020-12-28T00:00:00.000","Above Standard","Be'er Hagolah Institute","671 Louisiana Avenue",,"11239","Brooklyn","40.64563757","-73.88364251","Brooklyn CD 005","Council District 042 Brooklyn","105804","BK93","3339160","3044520080"
"2021-02-03T00:00:00.000","EVL-048486","Interim Evaluation (for PE)","System Generated","COMPASS Middle School","143103A-COMPASS Middle School-9/1/2020-6/30/2021","Beer Hagolah Institutes Inc","2020-12-28T00:00:00.000","Above Standard","Be'er Hagolah Institute","671 Louisiana Avenue",,"11239","Brooklyn","40.64563757","-73.88364251","Brooklyn CD 005","Council District 042 Brooklyn","105804","BK93","3339160","3044520080"
"2021-02-03T00:00:00.000","EVL-022589","Site Visit 1","System Generated","Over Threshold","32499Q-Discretionary-Discretionary Over $25,000-2019","Bella Abzug Leadership Institute, Inc","2019-06-28T00:00:00.000","Meets Standard","Hunter College","695 PARK Avenue",,"10021","Manhattan","40.76897226","-73.96536748","Manhattan CD 008","Council District 004 Manhattan","120","MN40","1081419","1014030001"
"2021-02-03T00:00:00.000","EVL-040291","Site Visit 2","System Generated","Over Threshold","32499R-Discretionary-Discretionary Over $25,000-2020","Bella Abzug Leadership Institute, Inc","2020-06-30T00:00:00.000","Meets Standard","Hunter College","695 PARK Avenue",,"10021","Manhattan","40.76897226","-73.96536748","Manhattan CD 008","Council District 004 Manhattan","120","MN40","1081419","1014030001"
"2021-02-03T00:00:00.000","EVL-004961","Site Visit 2","System Generated","Over Threshold","62303P-Discretionary-Discretionary Over $25,000-2018","Bella Abzug Leadership Institute, Inc","2018-05-24T00:00:00.000","Meets Standard","Mott Haven Village Prepratory School","701 ST ANNS AVENUE",,"10455","Bronx","40.81824947","-73.91102969","Bronx CD 001","Council District 017 Bronx","71","BX34","2001153","2023590240"
"2021-02-03T00:00:00.000","EVL-050266","Offsite Review","On-Demand","Over Threshold","62365R-Discretionary-Over Threshold-2020","Bella Abzug Leadership Institute, Inc","2020-06-30T00:00:00.000","Above Standard","Pelham Prep Academy","925 Astor Avenue",,"10469","Bronx","40.86042786","-73.86073303","Bronx CD 011","Council District 013 Bronx","324","BX07","2050179","2043580001"
"2021-02-03T00:00:00.000","EVL-022583","Site Visit 1","System Generated","Over Threshold","62303Q-Discretionary-Discretionary Over $25,000-2019","Bella Abzug Leadership Institute, Inc","2019-04-11T00:00:00.000","Meets Standard","Pelham Preparatory Academy","925 Astor Avenue",,"10469","Bronx","40.86042786","-73.86073303","Bronx CD 011","Council District 013 Bronx","324","BX07","2050179","2043580001"
"2021-02-03T00:00:00.000","EVL-050265","Offsite Review","On-Demand","Over Threshold","62303R-Discretionary-Over Threshold-2020","Bella Abzug Leadership Institute, Inc","2020-06-30T00:00:00.000","Above Standard","University Heights","74-01 78 AVENUE",,"11385","Queens","40.705177","-73.875038","Queens CD 005","Council District 030 Queens","633.01","QN19","4092660","4038120020"
"2021-02-03T00:00:00.000","EVL-047181","Site Visit 1","On-Demand","Under Threshold","28129R-Discretionary-Under Threshold-2020","Bensonhurst Council of Jewish Organizations, Inc.","2020-06-30T00:00:00.000","Meets Standard","BENSONHURST COUNCIL OF JEWISH ORGANIZATION INC","8635 21 Avenue",,"11214","Brooklyn","40.602336","-73.996638","Brooklyn CD 011","Council District 047 Brooklyn","290","BK28","3166996","3063780019"
"2021-02-03T00:00:00.000","EVL-021240","Offsite Review","System Generated","Under Threshold","23467Q-Discretionary Under $25,000-7/1/2018-6/30/2019","Berean Community & Family Life Center, Inc","2019-05-20T00:00:00.000","Above Standard","Summer Main Site","118 Rochester Avenue",,"11233","Brooklyn","40.6751717","-73.927876","Brooklyn CD 008","Council District 036 Brooklyn","307","BK61","3396730","3013490033"
"2021-02-03T00:00:00.000","EVL-005092","Site Visit 2","System Generated","Over Threshold","28340P-Discretionary-Discretionary Over $25,000-2018","Bergen Basin Community Development Corporation","2018-04-10T00:00:00.000","Meets Standard","Abe Stark","10315 Farragut Road",,"11236","Brooklyn","40.64966796","-73.8992901","Brooklyn CD 018","Council District 042 Brooklyn","1098","BK82","3229152","3081520201"
"2021-02-03T00:00:00.000","EVL-011807","Summer Administrative Visit","System Generated","Cornerstone","99200-Cornerstone-7/1/2018-8/31/2018","Bergen Basin Community Development Corporation","2018-07-19T00:00:00.000","Meets Standard","Bay View - Bergin Basin","5955 Shore Parkway",,"11236","Brooklyn","40.63198597","-73.88461745","Brooklyn CD 018","Council District 046 Brooklyn","1034","BK50","3391490","3083290225"
"2021-02-03T00:00:00.000","EVL-014840","Fall Program Visit","System Generated","Cornerstone","99200-Cornerstone-9/1/2018-6/30/2019","Bergen Basin Community Development Corporation","2018-10-02T00:00:00.000","Above Standard","Bay View - Bergin Basin","5955 Shore Parkway",,"11236","Brooklyn","40.63198597","-73.88461745","Brooklyn CD 018","Council District 046 Brooklyn","1034","BK50","3391490","3083290225"
"2021-02-03T00:00:00.000","EVL-023613","Fall Administrative Visit","System Generated","Cornerstone","99200-Cornerstone-9/1/2018-6/30/2019","Bergen Basin Community Development Corporation","2018-12-13T00:00:00.000","Meets Standard","Bay View - Bergin Basin","5955 Shore Parkway",,"11236","Brooklyn","40.63198597","-73.88461745","Brooklyn CD 018","Council District 046 Brooklyn","1034","BK50","3391490","3083290225"
"2021-02-03T00:00:00.000","EVL-027212","PM Administrative Review","On-Demand","Cornerstone","99200-Cornerstone-9/1/2018-6/30/2019","Bergen Basin Community Development Corporation","2019-02-28T00:00:00.000","Below Standard","Bay View - Bergin Basin","5955 Shore Parkway",,"11236","Brooklyn","40.63198597","-73.88461745","Brooklyn CD 018","Council District 046 Brooklyn","1034","BK50","3391490","3083290225"
"2021-02-03T00:00:00.000","EVL-030277","Spring Administrative Visit","System Generated","Cornerstone","99200-Cornerstone-9/1/2018-6/30/2019","Bergen Basin Community Development Corporation","2019-04-23T00:00:00.000","Above Standard","Bay View - Bergin Basin","5955 Shore Parkway",,"11236","Brooklyn","40.63198597","-73.88461745","Brooklyn CD 018","Council District 046 Brooklyn","1034","BK50","3391490","3083290225"
"2021-02-03T00:00:00.000","EVL-036635","Fall Visit","On-Demand","Cornerstone","99200A-Cornerstone-7/1/2019-6/30/2020","Bergen Basin Community Development Corporation","2019-10-09T00:00:00.000","Meets Standard","Bay View - Bergin Basin","5955 Shore Parkway",,"11236","Brooklyn","40.63198597","-73.88461745","Brooklyn CD 018","Council District 046 Brooklyn","1034","BK50","3391490","3083290225"
"2021-02-03T00:00:00.000","EVL-038490","Summer Desk Review","System Generated","Cornerstone","99200A-Cornerstone-7/1/2019-6/30/2020","Bergen Basin Community Development Corporation","2019-10-28T00:00:00.000","Below Standard","Bay View - Bergin Basin","5955 Shore Parkway",,"11236","Brooklyn","40.63198597","-73.88461745","Brooklyn CD 018","Council District 046 Brooklyn","1034","BK50","3391490","3083290225"
"2021-02-03T00:00:00.000","EVL-009911","Site Visit 2","On-Demand","Under Threshold","22291P-Discretionary Under $25,000-7/1/2017-6/30/2018","Bergen Basin Community Development Corporation","2018-04-10T00:00:00.000","Meets Standard","Bergen Basin","2331 Bergen Avenue",,"11234","Brooklyn","40.61845198","-73.8995415","Brooklyn CD 018","Council District 046 Brooklyn","706","BK45","3346314","3084701350"
"2021-02-03T00:00:00.000","EVL-004900","Offsite Review","System Generated","Under Threshold","62053P-Discretionary-Discretionary Under $25,000-2018","Bergen Basin Community Development Corporation","2018-04-10T00:00:00.000","Above Standard","Bergen Basin - Main Office","1150 East 229 Street",,"10466","Bronx","40.8859331","-73.844939","Bronx CD 012","Council District 012 Bronx","458","BX03","2094178","2049050001"
"2021-02-03T00:00:00.000","EVL-022539","Site Visit 1","System Generated","Over Threshold","62081Q-Discretionary Over $25,000-7/1/2018-6/30/2019","Bergen Basin Community Development Corporation","2018-08-07T00:00:00.000","Meets Standard","Bergen Basin - Main Office","2331 Bergen Avenue",,"11234","Brooklyn","40.61845198","-73.8995415","Brooklyn CD 018","Council District 046 Brooklyn","706","BK45","3346314","3084701350"
