"complaint","date","address","street_name","borough","block","lot","bin","postcode","landmark_name","work_reported","action_taken","status","community_council","community_board","nta","latitude","longitude"
"CMP-16-00166","2015-09-14T00:00:00.000","433","Marcus Garvey Boulevard","Brooklyn","1669","1","3046715","11221","Bedford Stuyvesant/Expanded Stuyvesant Heights - Historic District","Installation of wooden awning","Warning Letter Issued","Closed","36","BK-3","Stuyvesant Heights","40.682204427735705","-73.93787740892192"
"CMP-16-00171","2015-09-15T00:00:00.000","190","Lenox Avenue","Manhattan","1718","171","1053314","10026","Mount Morris Park - Historic District","Replacement of roof and removal of cornice","Warning Letter Issued","Closed","09","MN-10","Central Harlem South","40.80430966538336","-73.94800376526184"
"CMP-16-00172","2015-09-15T00:00:00.000","178-16","Murdock Avenue","Queens","10309","6","4219851","11434","Addisleigh Park - Historic District","Installation of fence in front yard--complainant didn't give specific address","Warning Letter Issued","Closed","27","QN-12","St. Albans","40.69509353789822","-73.77207071788673"
"CMP-16-00173","2015-09-15T00:00:00.000","25","West 23rd Street","Manhattan","825","28","1015581","10010","Ladies' Mile - Historic District","Installation of neon signage","Warning Letter Issued","Closed","03","MN-5","Hudson Yards-Chelsea-Flatiron-Union Square","40.741993493606024","-73.99060648847191"
"CMP-16-00170","2015-09-15T00:00:00.000","1-5","Bond Street","Manhattan","529","7504","1008423","10012","Robbins & Appleton Building - Individual Landmark;  NoHo - Historic District","Installation of cooling tower in rear alley (not sure if public thoroughfare","Warning Letter Issued","Closed","01","MN-2","West Village","40.72688662785223","-73.99464586591954"
"CMP-16-00169","2015-09-15T00:00:00.000","86","Bedford Street","Manhattan","588","3","1083531","10014","Greenwich Village - Historic District","Alterations to rear in noncompliance","Warning Letter Issued","Closed","03","MN-2","West Village","40.73207422153269","-74.00523187251206"
"CMP-16-00168","2015-09-15T00:00:00.000","232","Adelphi Street","Brooklyn","2090","45","3398674","11205","Fort Greene - Historic District","replacing portion of the sidewalk","Warning Letter Issued","Closed","35","BK-2","Fort Greene","40.69069623691019","-73.97138318990565"
"CMP-16-00174","2015-09-16T00:00:00.000","15","MacDougal Alley","Manhattan","551","123","1008864","10011","Greenwich Village - Historic District","Construction of rear yard addition","Warning Letter Issued","Closed","01","MN-2","West Village","40.73240917919708","-73.997788169676"
"CMP-16-00175","2015-09-17T00:00:00.000","465","6th Avenue","Manhattan","607","47","1010582","10011","Greenwich Village - Historic District","Installation of signage--neon, tv, vinyl","No Warning Letter Issued","Closed","03","MN-2","West Village","40.73549154520687","-73.99821385537041"
"CMP-16-00177","2015-09-18T00:00:00.000","5","West 16th Street","Manhattan","818","37","1015391","10011","5 West 16th Street Building (part of the row of West 16th Street Buildings) - Individual Landmark","Façade work","No Warning Letter Issued","Closed","03","MN-5","Hudson Yards-Chelsea-Flatiron-Union Square","40.73758011663111","-73.99322326310399"
"CMP-16-00178","2015-09-18T00:00:00.000","101","Wooster Street","Manhattan","501","28","1007714","10012","SoHo-Cast Iron - Historic District","painting sidewalk","No Warning Letter Issued","Closed","01","MN-2","SoHo-TriBeCa-Civic Center-Little Italy","40.724542726921435","-74.00082257387794"
"CMP-16-00176","2015-09-18T00:00:00.000","355","President Street","Brooklyn","436","42","3425592","11231","Carroll Gardens - Historic District","Construction of rear yard addition","No Warning Letter Issued","Closed","39","BK-6","Carroll Gardens-Columbia Street-Red Hook","40.68017335635397","-73.99256210147772"
"CMP-16-00179","2015-09-20T00:00:00.000","893","Broadway","Manhattan","848","14","1016162","10003","Ladies' Mile - Historic District","Installation of bracket sign, signage above sf","No Warning Letter Issued","Closed","02","MN-5","Hudson Yards-Chelsea-Flatiron-Union Square","40.73886441367127","-73.98985995859566"
"CMP-16-00186","2015-09-22T00:00:00.000","734","St. Nicholas Avenue","Manhattan","2053","62","1061137","10031","Hamilton Heights/Sugar Hill - Historic District","Installation of awning without permit","Warning Letter Issued","Closed","09","MN-9","Hamilton Heights","40.82511275506338","-73.94395875406465"
"CMP-16-00188","2015-09-22T00:00:00.000","410","West 145th Street","Manhattan","2050","148","1061006","10031","Hamilton Heights  Extension - Historic District","Installation of signage","Warning Letter Issued","Closed","07","MN-9","Hamilton Heights","40.82436421625072","-73.94556364215326"
"CMP-16-00185","2015-09-22T00:00:00.000","274","Lenox Avenue","Manhattan","1721","72","1053439","10027","Mount Morris Park - Historic District","Sf work","Warning Letter Issued","Closed","09","MN-10","Central Harlem South","40.806919023558265","-73.9460980732568"
"CMP-16-00187","2015-09-22T00:00:00.000","220","West 139th Street","Manhattan","2024","44","1060303","10030","St. Nicholas - Historic District","Installation of visible bulkhead","Warning Letter Issued","Closed","09","MN-10","Central Harlem North-Polo Grounds","40.818330090782716","-73.94300705652496"
"CMP-16-00184","2015-09-22T00:00:00.000","266","Lenox Avenue","Manhattan","1721","38","1053417","10027","Mount Morris Park - Historic District","Resurfacing stoop","Warning Letter Issued","Closed","09","MN-10","Central Harlem South","40.80675988358734","-73.9462137937253"
"CMP-16-00189","2015-09-22T00:00:00.000","425","West 154th Street","Manhattan","2068","54","1061684","10032","Hamilton Heights/Sugar Hill Northwest - Historic District","Installation of camera and conduit","Warning Letter Issued","Closed","07","MN-9","Hamilton Heights","40.83039822725172","-73.94223787995372"
"CMP-16-00183","2015-09-22T00:00:00.000","417","Convent Avenue","Brooklyn","5070","15","3116294","11218",,"Resurfacing stoop","Warning Letter Issued","Closed","40","BK-14","Flatbush","40.64743574886149","-73.97114588819385"
"CMP-16-00182","2015-09-22T00:00:00.000","14","Christopher Street","Manhattan","593","45","1010280","10014","Greenwich Village - Historic District","Replacement of windows at the northernmost bay, 2nd and 3rd floors of gay st--check all windows","Warning Letter Issued","Closed","03","MN-2","West Village","40.73394626176755","-74.00048351076724"
"CMP-16-00180","2015-09-22T00:00:00.000","326","Bleecker Street","Manhattan","588","61","1010044","10014","Greenwich Village - Historic District","Installation of rooftop HVAC in noncompliance","Warning Letter Issued","Closed","03","MN-2","West Village","40.733259997420916","-74.0042072220039"
"CMP-16-00181","2015-09-22T00:00:00.000","97","Bowery","Manhattan","304","2","1003919","10002","97 Bowery Building - Individual Landmark","Installation of signage","Warning Letter Issued","Closed","01","MN-3","Chinatown","40.71750507250169","-73.9952995588186"
"CMP-16-00191","2015-09-23T00:00:00.000","247","West 13th Street","Manhattan","618","63","1011129","10011","Greenwich Village - Historic District","Replacement of areaway paving in noncompliance","No Warning Letter Issued","Closed","03","MN-2","West Village","40.73859036969997","-74.00186922413965"
"CMP-16-00190","2015-09-23T00:00:00.000","226","West 13th Street","Manhattan","617","43","1076086","10011","Greenwich Village - Historic District","Gutting building, changing window structure and through wall ac","Warning Letter Issued","Closed","03","MN-2","West Village","40.73814024230586","-74.00085882691074"
"CMP-16-00193","2015-09-24T00:00:00.000","131","West 85th Street","Manhattan","1216","16","1032151","10024","Upper West Side/Central Park West - Historic District","Installation of canopy without permits","No Warning Letter Issued","Closed","06","MN-7","Upper West Side","40.786249840022734","-73.97370018460282"
"CMP-16-00194","2015-09-24T00:00:00.000","66","West 88th Street","Manhattan","1201","58","1031485","10024","Upper West Side/Central Park West - Historic District","poor repairs to door, base of fence broken, new lights fixtures, rear in poor condition","No Warning Letter Issued","Closed","06","MN-7","Upper West Side","40.787324907618135","-73.97013913414435"
"CMP-16-00192","2015-09-24T00:00:00.000","37-15","83rd Street","Queens","1471","12, 37-57","4431432","11372","Jackson Heights - Historic District","Repointing in noncompliance","Warning Letter Issued","Closed","21","QN-3","Jackson Heights","40.74952125527539","-73.88330948017463"
"CMP-16-00195","2015-09-25T00:00:00.000","341","Decatur Street","Brooklyn","1676","63","3047178","11233","Bedford Stuyvesant/Expanded Stuyvesant Heights - Historic District","Installed new front door","Warning Letter Issued","Closed","36","BK-3","Crown Heights North","40.681824002525865","-73.93021613943982"
"CMP-16-00196","2015-09-25T00:00:00.000","23","Gramercy Park South","Manhattan","875","58","1017933","10003","Gramercy Park - Historic District","Removal of original stonework around doorway","No Warning Letter Issued","Closed","02","MN-6","Gramercy","40.73744493212398","-73.98567433919816"
"CMP-16-00198","2015-09-28T00:00:00.000","43-17","Skillman Avenue","Queens","182","1","4531760","11104","Sunnyside Gardens - Historic District","Replacement of windows at rear façade","Warning Letter Issued","Closed","26","QN-2","Hunters Point-Sunnyside-West Maspeth","40.746871343701","-73.92055169746389"
"CMP-16-00199","2015-09-28T00:00:00.000","147","West 123rd Street","Manhattan","1908","9","1057779","10027","(Former) St. Paul's German Evangelical Lutheran Church - Individual Landmark","Breaking up steps of landmarked church","No Warning Letter Issued","Closed","09","MN-10","Central Harlem South","40.80704880194765","-73.94778489028016"
"CMP-16-00197","2015-09-28T00:00:00.000","81","Greenwich Avenue","Manhattan","614","56","1010988","10014","Greenwich Village - Historic District","Installation of loading platform in noncompliance (on bank Street)","Warning Letter Issued","Closed","03","MN-2","West Village","40.73693254670104","-74.00133151842874"
"CMP-16-00200","2015-09-29T00:00:00.000","428","Hudson Street","Manhattan","583","5","1009777","10014","Greenwich Village - Historic District","Installation of signage","Warning Letter Issued","Closed","03","MN-2","West Village","40.73063588946289","-74.00677603069141"
"CMP-16-00202","2015-10-01T00:00:00.000","142","Fifth Avenue","Manhattan","821","38","1015475","10011","Ladies' Mile - Historic District","Installation of rooftop pergula","Warning Letter Issued","Closed","03","MN-5","Hudson Yards-Chelsea-Flatiron-Union Square","40.73917743479802","-73.99132138287092"
"CMP-16-00204","2015-10-01T00:00:00.000","27","Pierrepont Street","Brooklyn","235","8","3001781","11201","Brooklyn Heights - Historic District","Installation of roof deck.","Warning Letter Issued","Closed","33","BK-2","Brooklyn Heights-Cobble Hill","40.696104184191874","-73.99627835899975"
"CMP-16-00201","2015-10-01T00:00:00.000","405","6th avenue","Manhattan","593","13","1010268","10014","Greenwich Village - Historic District","Work at newsstand","No Warning Letter Issued","Closed","03","MN-2","West Village","40.73344397239432","-73.9996932977208"
"CMP-16-00203","2015-10-01T00:00:00.000","71","Midwood Street","Manhattan",,,,,,"Replacement of windows while permit pending","Warning Letter Issued","Closed",,,,,
"CMP-16-00205","2015-10-02T00:00:00.000","37-09","83rd Street","Queens","1471","1","4036224","11372","Jackson Heights - Historic District","Installation of signage","Warning Letter Issued","Closed","21","QN-3","Jackson Heights","40.7495240036771","-73.88331308449669"
"CMP-16-00206","2015-10-02T00:00:00.000","799","Madison Avenue","Manhattan","1382","22","1041211","10065","Upper East Side - Historic District","Replacement of windows without permits","Warning Letter Issued","Closed","04","MN-8","Upper East Side-Carnegie Hill","40.768832924693804","-73.96757336734663"
"CMP-16-00207","2015-10-02T00:00:00.000","72","South Portland Avenue","Brooklyn","2099","78","3058844","11217","Fort Greene - Historic District","Ongoing sidewalk work","Warning Letter Issued","Closed","35","BK-2","Fort Greene","40.687784821830945","-73.97474143128655"
"CMP-16-00208","2015-10-02T00:00:00.000","60","South Portland Avenue","Brooklyn","2099","72","3058838","11217","Fort Greene - Historic District","Ongoing areaway work","Warning Letter Issued","Closed","35","BK-2","Fort Greene","40.68804833164911","-73.9747954185541"
"CMP-16-00213","2015-10-05T00:00:00.000","452","West 153rd Street","Manhattan","2067","154","1061646","10031","Hamilton Heights/Sugar Hill Northwest - Historic District","Took roof off, doing work","No Warning Letter Issued","Closed","07","MN-9","Hamilton Heights","40.82985513917769","-73.94297189013558"
"CMP-16-00209","2015-10-05T00:00:00.000","39-37","47th Street","Queens","148","32","4001375","11104","Sunnyside Gardens - Historic District","Replacing floor of porch, redoing stairs and railings","Warning Letter Issued","Closed","26","QN-2","Hunters Point-Sunnyside-West Maspeth","40.74815593315003","-73.91673177948347"
"CMP-16-00212","2015-10-05T00:00:00.000","267","west 139th Street","Manhattan","2025","1","1060346","10030","St. Nicholas - Historic District","Installation of vent at front of property","Warning Letter Issued","Closed","09","MN-10","Central Harlem North-Polo Grounds","40.81883568457643","-73.94416274922644"
"CMP-16-00210","2015-10-05T00:00:00.000","470","Broome Street","Manhattan","486","7502","1007298","10013","SoHo-Cast Iron - Historic District","Banner installed by drilling into cast iron","No Warning Letter Issued","Closed","01","MN-2","SoHo-TriBeCa-Civic Center-Little Italy","40.722618644725074","-74.00151161624713"
"CMP-16-00211","2015-10-05T00:00:00.000","855","Park Place","Brooklyn","1234","69","3031274","11216","Crown Heights North  II - Historic District","Replacement of windows","Warning Letter Issued","Closed","36","BK-8","Crown Heights North","40.67337728439872","-73.94916571714695"
