"publication_date","fiscal_year","agency_number","agency_name","unit_appropriation_number","unit_appropriation_name","personal_service_other_than_personal_service_indicator","total_financial_plan_amount","total_adopted_budget_amount","total_current_budget_amount","federal_funds_financial_plan_amount","federal_funds_adopted_budget_amount","federal_funds_current_budget_amount","state_funds_financial_plan_amount","state_funds_adopted_budget_amount","state_funds_current_budget_amount","inter_fund_agreement_funds_financial_plan_amount","inter_fund_agreement_funds_adopted_budget_amount","inter_fund_agreement_funds_current_budget_amount","intra_city_sales_funds_financial_plan_amount","intra_city_sales_funds_adopted_budget_amount","intra_city_sales_funds_current_budget_amount","other_categorical_funds_financial_plan_amount","other_categorical_funds_adopted_budget_amount","other_categorical_funds_current_budget_amount","community_development_funds_financial_plan_amount","community_development_funds_adopted_budget_amount","community_development_funds_current_budget_amount","city_funds_financial_plan_amount","city_funds_adopted_budget_amount","city_funds_current_budget_amount"
"20220614","2023","102","CITY COUNCIL","833","COMM ON FIRE & CRIM JUSTICE OTPS","O","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","835","CMTEE ON GENERAL WELFARE","O","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","840","COMMITTEE ON GOV'T OPERATIONS","O","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","845","COMMITTEE ON HEALTH","O","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","847","COMMITTEE ON HIGHER EDUCATION","O","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","848","HOSPITALS","O","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","850","CMTEE ON HOUSING & BLDGS","O","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","852","COMMITTEE ON IMMIGRATION","O","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","102","CITY COUNCIL","853","COMMITTEE ON JUVENILE JUSTICE","O","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"20220614","2023","102","CITY COUNCIL","854","COMMITTEE ON LAND USE","O","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"20220614","2023","103","CITY CLERK","001","PERSONAL SERVICES","P","5008967","4876967","4156184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5008967","4876967","4156184"
"20220614","2023","103","CITY CLERK","002","OTHER THAN PERSONAL SERVICES","O","1148409","1309047","1807556","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1148409","1309047","1807556"
"20220614","2023","125","DEPARTMENT FOR THE AGING","001","EXECUTIVE & ADMIN MGMT - PS","P","18679891","15152438","15906990","3763742","3442872","3763742","749853","749853","749853","0","0","0","0","0","0","0","0","0","154850","154850","154850","14011446","10804863","11238545"
"20220614","2023","125","DEPARTMENT FOR THE AGING","002","COMMUNITY PROGRAMS - PS","P","10817606","15672703","13019100","3919908","8294120","5932394","610554","628997","626204","0","0","0","0","0","0","0","0","0","0","0","0","6287144","6749586","6460502"
"20220614","2023","125","DEPARTMENT FOR THE AGING","003","OUT-OF-HOME SERVICES","O","405949455","361662623","431229849","125282330","89609818","157738597","14938147","14594647","15577979","0","0","0","165251","165251","2121668","0","0","0","2097238","2097238","3112000","263466489","255195669","252679605"
"20220614","2023","125","DEPARTMENT FOR THE AGING","004","EXECUTIVE & ADMIN MGMT-OTPS","O","3264027","2108552","3747702","2279293","1142261","2277618","18443","0","2793","0","0","0","0","0","0","0","0","0","0","0","0","966291","966291","1467291"
"20220614","2023","125","DEPARTMENT FOR THE AGING","005","IN HOME SERVICES","O","99863191","90740878","96198191","7776922","4654609","8669525","27658737","27658737","28855985","0","0","0","350000","350000","350000","0","0","0","0","0","0","64077532","58077532","58322681"
"20220614","2023","125","DEPARTMENT FOR THE AGING","006","IN HOME SERVICES - PS","P","1984103","1846018","2018955","609607","372834","635799","425271","425271","425271","0","0","0","0","0","0","0","0","0","0","0","0","949225","1047913","957885"
"20220614","2023","126","DEPARTMENT OF CULTURAL AFFAIRS","001","OFFICE OF COMMISSIONER-PS","P","5132585","5227033","5581339","0","0","113689","0","3371","0","287760","287760","287760","25738","25738","345738","0","0","79820","0","0","0","4819087","4910164","4754332"
"20220614","2023","126","DEPARTMENT OF CULTURAL AFFAIRS","002","OFFICE OF COMMISSIONER - OTPS","O","3550578","4225482","3317045","0","550000","98350","0","0","0","0","0","0","0","0","26223","0","0","0","0","0","0","3550578","3675482","3192472"
"20220614","2023","126","DEPARTMENT OF CULTURAL AFFAIRS","003","CULTURAL PROGRAMS","O","91121323","84161335","82491281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91121323","84161335","82491281"
"20220614","2023","126","DEPARTMENT OF CULTURAL AFFAIRS","004","METROPOLITAN MUSEUM OF ART","O","25273849","22332881","23184422","0","0","0","0","0","0","0","0","0","0","0","1868608","0","0","73832","0","0","0","25273849","22332881","21241982"
"20220614","2023","126","DEPARTMENT OF CULTURAL AFFAIRS","005","NY BOTANICAL GARDEN","O","8205031","7341863","8017751","0","0","0","0","0","0","0","0","0","0","0","137517","0","0","162688","0","0","0","8205031","7341863","7717546"
"20220614","2023","126","DEPARTMENT OF CULTURAL AFFAIRS","006","AMER MUSEUM NATURAL HISTORY","O","19548035","17175025","17918877","0","0","0","0","0","0","0","0","0","331921","0","739830","0","0","81453","0","0","0","19216114","17175025","17097594"
"20220614","2023","126","DEPARTMENT OF CULTURAL AFFAIRS","007","THE WILDLIFE CONSERVATION SOC.","O","18438166","18022575","19924595","0","0","1805994","0","0","0","0","0","0","0","0","30000","0","0","0","0","0","0","18438166","18022575","18088601"
"20220614","2023","126","DEPARTMENT OF CULTURAL AFFAIRS","008","BROOKLYN MUSEUM","O","9549963","8599493","8736144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26445","0","0","0","9549963","8599493","8709699"
"20220614","2023","126","DEPARTMENT OF CULTURAL AFFAIRS","009","BKLYN CHILDREN'S MUSEUM","O","2689982","2391059","2632306","0","0","0","0","0","0","0","0","0","0","0","207757","0","0","0","0","0","0","2689982","2391059","2424549"
"20220614","2023","126","DEPARTMENT OF CULTURAL AFFAIRS","010","BROOKLYN BOTANIC GARDEN","O","5729783","4313462","4838050","0","0","0","0","0","0","0","0","0","0","0","328560","0","0","0","0","0","0","5729783","4313462","4509490"
"20220614","2023","126","DEPARTMENT OF CULTURAL AFFAIRS","011","QUEENS BOTANICAL GARDEN","O","1723334","1394193","2151198","0","0","0","0","0","0","0","0","0","0","0","421327","0","0","0","0","0","0","1723334","1394193","1729871"
"20220614","2023","126","DEPARTMENT OF CULTURAL AFFAIRS","012","NY HALL OF SCIENCE","O","2735060","2313769","2987614","0","0","0","0","0","0","0","0","0","0","0","100000","0","0","0","0","0","0","2735060","2313769","2887614"
"20220614","2023","126","DEPARTMENT OF CULTURAL AFFAIRS","013","SI INSTITUTE ARTS & SCIENCES","O","1303735","1182569","1295001","0","0","0","0","0","0","0","0","0","0","0","39885","0","0","0","0","0","0","1303735","1182569","1255116"
"20220614","2023","126","DEPARTMENT OF CULTURAL AFFAIRS","014","S.I. ZOOLOGICAL SOCIETY","O","2383171","2133393","2344287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2383171","2133393","2344287"
"20220614","2023","126","DEPARTMENT OF CULTURAL AFFAIRS","015","S I HISTORICAL SOCIETY","O","989812","971653","985991","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","989812","971653","985991"
"20220614","2023","126","DEPARTMENT OF CULTURAL AFFAIRS","016","MUSEUM OF THE CITY OF NY","O","2249995","2035363","2095558","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2249995","2035363","2095558"
"20220614","2023","126","DEPARTMENT OF CULTURAL AFFAIRS","017","WAVE HILL","O","1972009","1637093","1762417","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1972009","1637093","1762417"
"20220614","2023","126","DEPARTMENT OF CULTURAL AFFAIRS","019","BROOKLYN ACADEMY OF MUSIC","O","3501855","2927963","2889591","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3501855","2927963","2889591"
"20220614","2023","126","DEPARTMENT OF CULTURAL AFFAIRS","020","SNUG HARBOR CULTURAL CENTER","O","2450517","2298950","2475372","0","0","0","0","0","0","0","0","0","0","0","8400","0","0","1991","0","0","0","2450517","2298950","2464981"
"20220614","2023","126","DEPARTMENT OF CULTURAL AFFAIRS","021","STUDIO MUSEUM IN HARLEM","O","883959","761603","832603","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","883959","761603","832603"
"20220614","2023","126","DEPARTMENT OF CULTURAL AFFAIRS","022","OTHER CULTURAL INSTITUTIONS","O","27403679","37524601","36489207","0","12000000","11800000","0","0","0","0","0","0","0","0","1232518","0","0","54431","0","0","0","27403679","25524601","23402258"
"20220614","2023","126","DEPARTMENT OF CULTURAL AFFAIRS","024","N.Y.SHAKESPEARE FESTIVAL","O","1279814","1145507","1167666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1279814","1145507","1167666"
"20220614","2023","127","FINANCIAL INFORMATION SERVICE AGENCY","001","PERSONAL SERVICES","P","47404819","50639508","50862177","0","175611","701516","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47404819","50463897","50160661"
"20220614","2023","127","FINANCIAL INFORMATION SERVICE AGENCY","002","OTHER THAN PERSONAL SERVICES","O","65295091","62020463","65135445","0","0","601100","0","0","0","0","0","0","0","0","188000","0","0","0","0","0","0","65295091","62020463","64346345"
"20220614","2023","131","OFFICE OF PAYROLL ADMINISTRATION","100","PERSONAL SERVICE","P","13350534","13521299","14398518","0","89440","739669","0","0","0","0","0","0","0","0","0","0","0","283681","0","0","0","13350534","13431859","13375168"
"20220614","2023","131","OFFICE OF PAYROLL ADMINISTRATION","200","OTHER THAN PERSONAL SERVICE","O","1590132","1589749","1453679","0","0","0","0","0","0","0","0","0","0","0","18021","0","0","0","0","0","0","1590132","1589749","1435658"
"20220614","2023","132","INDEPENDENT BUDGET OFFICE","001","PERSONAL SERVICE","P","5411912","5034326","5517409","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5411912","5034326","5517409"
"20220614","2023","132","INDEPENDENT BUDGET OFFICE","002","OTHER THAN PERSONAL SERVICE","O","1147749","1146062","1149454","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1147749","1146062","1149454"
"20220614","2023","133","EQUAL EMPLOYMENT PRACTICES COMMISSION","001","PERSONAL SERVICES","P","1257575","1299575","1217903","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1257575","1299575","1217903"
"20220614","2023","133","EQUAL EMPLOYMENT PRACTICES COMMISSION","002","OTHER THAN PERSONAL SERVICES","O","86555","86555","117727","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86555","86555","117727"
"20220614","2023","134","CIVIL SERVICE COMMISSION","001","PERSONAL SERVICES","P","1100639","1136639","1101139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1100639","1136639","1101139"
"20220614","2023","134","CIVIL SERVICE COMMISSION","002","OTHER THAN PERSONAL SERVICES","O","60817","60817","60817","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60817","60817","60817"
"20220614","2023","136","LANDMARKS PRESERVATION COMM.","001","PERSONAL SERVICES","P","6324446","6152288","5862425","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","499060","499060","499060","5825386","5653228","5363365"
"20220614","2023","136","LANDMARKS PRESERVATION COMM.","002","OTHER THAN PERSONAL SERVICES","O","863096","685393","1193399","0","0","0","0","0","85150","0","0","0","0","0","0","0","0","0","122900","122900","408251","740196","562493","699998"
"20220614","2023","138","DISTRICTING COMMISSION","001","PERSONAL SERVICES","P","811057","0","412416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","811057","0","412416"
"20220614","2023","138","DISTRICTING COMMISSION","002","OTHER THAN PERSONAL SERVICES","O","350000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","350000","0","0"
"20220614","2023","156","NYC TAXI AND LIMOUSINE COMM","001","PERSONAL SERVICE","P","40681741","42285323","36768899","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40681741","42285323","36768899"
"20220614","2023","156","NYC TAXI AND LIMOUSINE COMM","002","OTHER THAN PERSONAL SERVICE","O","114830699","13188912","29308499","50000000","0","15000000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64830699","13188912","14308499"
"20220614","2023","226","COMMISSION ON HUMAN RIGHTS","001","PERSONAL SERVICES","P","4621188","3927859","4898641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4621188","3927859","4898641"
"20220614","2023","226","COMMISSION ON HUMAN RIGHTS","002","OTHER THAN PERSONAL SERVICES","O","550316","539024","627141","0","0","0","0","0","0","0","0","0","0","0","7495","0","0","0","0","0","0","550316","539024","619646"
"20220614","2023","226","COMMISSION ON HUMAN RIGHTS","003","COMMUNITY DEVELOP P.S.","P","8130034","6533985","4455363","0","451765","451765","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8130034","6082220","4003598"
"20220614","2023","226","COMMISSION ON HUMAN RIGHTS","004","COMM DEVELOP OTPS","O","1905953","1690953","2015924","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1905953","1690953","2015924"
"20220614","2023","260","DEPARTMENT OF YOUTH & COMMUNITY DEV","002","EXECUTIVE AND ADMINISTRATIVE MGMT PS","P","21428744","20520854","24017903","3838859","3663361","6867079","0","0","0","0","0","0","3439085","3439085","3439085","0","0","0","0","0","0","14150800","13418408","13711739"
"20220614","2023","260","DEPARTMENT OF YOUTH & COMMUNITY DEV","005","COMMUNITY DEVELOPMENT OTPS","O","129698729","129979880","125300135","28410182","28763093","30791932","0","0","0","0","0","0","0","0","0","0","0","0","1936000","1936000","1936000","99352547","99280787","92572203"
"20220614","2023","260","DEPARTMENT OF YOUTH & COMMUNITY DEV","105","YOUTH WORKFORCE AND CAREER TRAINING - PS","P","3844867","2676765","3231462","240957","240957","240957","0","0","0","0","0","0","0","0","0","0","0","103600","0","0","0","3603910","2435808","2886905"
"20220614","2023","260","DEPARTMENT OF YOUTH & COMMUNITY DEV","106","YOUTH WORKFORCE AND CAREER TRAINING OTPS","O","228532662","152120496","187724266","1099019","1099019","106560544","0","0","0","0","0","0","0","13951","1485444","0","319316","1024191","0","0","0","227433643","150688210","78654087"
"20220614","2023","260","DEPARTMENT OF YOUTH & COMMUNITY DEV","311","PROGRAM SERVICES - PS","P","21085855","19062310","26549188","5272147","4766992","11559590","0","0","0","0","0","0","3800376","3800376","3800376","0","0","0","82901","77197","82901","11930431","10417745","11106321"
"20220614","2023","260","DEPARTMENT OF YOUTH & COMMUNITY DEV","312","OTHER THAN PERSONAL SERVICES","O","726620141","691857938","677268972","46329303","93640341","23859929","5275124","5275124","6312866","0","0","0","133380670","134139226","134349267","0","0","0","5507000","5507000","5507000","536128044","453296247","507239910"
"20220614","2023","312","CONFLICTS OF INTEREST BOARD","001","PERSONAL SERVICES","P","2551520","2551475","2362498","0","143000","143000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2551520","2408475","2219498"
"20220614","2023","312","CONFLICTS OF INTEREST BOARD","002","OTHER THAN PERSONAL SERVICES","O","155275","155275","155275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155275","155275","155275"
"20220614","2023","313","OFFICE OF COLLECTIVE BARGAINING","001","PERSONAL SERVICES","P","2147403","2133410","2070684","0","0","0","0","0","0","0","0","0","0","0","0","133175","133175","133175","0","0","0","2014228","2000235","1937509"
"20220614","2023","313","OFFICE OF COLLECTIVE BARGAINING","002","OTHER THAN PERSONAL SERVICES","O","313453","313453","313453","0","0","0","0","0","0","0","0","0","0","0","0","22500","22500","22500","0","0","0","290953","290953","290953"
"20220614","2023","341","MANHATTAN COMMUNITY BOARD #1","001","PERSONAL SERVICES","P","256346","248193","241443","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","256346","248193","241443"
"20220614","2023","341","MANHATTAN COMMUNITY BOARD #1","002","OTHER THAN PERSONAL SERVICES","O","7245","18526","143704","0","0","0","0","0","0","0","0","0","0","0","0","0","0","118428","0","0","0","7245","18526","25276"
"20220614","2023","342","MANHATTAN COMMUNITY BOARD #2","001","PERSONAL SERVICES","P","247484","246512","247012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","247484","246512","247012"
"20220614","2023","342","MANHATTAN COMMUNITY BOARD #2","002","OTHER THAN PERSONAL SERVICES","O","16107","20207","76033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55826","0","0","0","16107","20207","20207"
"20220614","2023","342","MANHATTAN COMMUNITY BOARD #2","003","RENT AND ENERGY","O","88160","70586","71250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88160","70586","71250"
"20220614","2023","343","MANHATTAN COMMUNITY BOARD #3","001","PERSONAL SERVICES","P","249020","246201","233701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","249020","246201","233701"
