"facilitypk","facilityname","facility_type","service_category","service_type","buildingnumber","address","address2","borough","zipcode","latitude","longitude","phone","communityboard","councildistrict","censustract","bin","bbl","nta","additionalinfo","startdate","enddate","monday","tuesday","wednesday","thursday","friday","saturday","sunday","condoms_male","fc2_female_insertive_condoms","lubricant","website","partnertype","partnertypedetailed"
"48450294","Oxigeno",,"Free Safer Sex Products","Condoms and Lubricant",,"40-14 83 Street",,"Queens","11373","40.747589932543","-73.882980283603","212-924-8315","404","21","026901","4036896","4014930013","QN29","You can find free safer sex products inside a dispenser located in the back of the Beauty Salon. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","9:30 AM - 10:00 PM","9:30 AM - 10:00 PM","9:30 AM - 10:00 PM","9:30 AM - 10:00 PM","9:30 AM - 10:00 PM","9:30 AM - 10:00 PM","9:30 AM - 10:00 PM","Yes","No","Yes",,"Business","Other"
"11561741","Terraza 7 train café",,"Free Safer Sex Products","Condoms and Lubricant",,"40-19 Gleane Street",,"Queens","11373","40.747322473789","-73.881793383051",,"404","21","026901","4037072","4015030004","QN29","You can find free safer sex products inside a dispenser located in the back near the restroom of the Café. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"25374245","Nuevo Estilo Barber Shop",,"Free Safer Sex Products","Condoms and Lubricant",,"316 East 170 Street",,"Bronx","10456","40.837307398974","-73.910135978347",,"204","16","017702","2007199","2027830042","BX14","You can find free safer sex products inside a dispenser located in the front near barber chair of the Barbershop. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"1392822","New World",,,,,"340 W 50 Street",,"Manhattan","10019","40.762810964384","-73.987379883443",,"104","03","012700","1086781","1010400050","MN15","You can find free safer sex products inside a fishbowl located by the bar of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,,,,,,
"34963500","Secret Project Robot",,"Free Safer Sex Products","Condoms and Lubricant",,"1186 Broadway",,"Brooklyn","11221","40.692500685688","-73.927363290619",,"303","41","038700","3043688","3016130009","BK35","You can find free safer sex products inside a fishbowl located near the door of the Art Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"46598409","Barracuda",,"Free Safer Sex Products","Condoms and Lubricant",,"275 West 22 Street",,"Manhattan","10011","40.744243340044","-73.998051213869",,"104","03","009100","1014107","1007720007","MN13","You can find free safer sex products inside a fishbowl located in the hallway as you walk in of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","4:00 PM - 4:00 AM","4:00 PM - 4:00 AM","4:00 PM - 4:00 AM","4:00 PM - 4:00 AM","4:00 PM - 4:00 AM","4:00 PM - 4:00 AM","4:00 PM - 4:00 AM","Yes","Yes","Yes",,"Business","Bar/Lounge"
"11431313","Hardware Bar",,,,,"697 10 Avenue",,"Manhattan","10036","40.763225894342","-73.992856016362",,"104","03","012900","1026995","1010760033","MN15","You can find free safer sex products inside a fishbowl located on a table beside the bar of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","Yes",,,
"20061039","NYC Riverside Sexual Health Clinc",,"Free Safer Sex Products","Condoms and Lubricant",,"160 West 100 Street",,"Manhattan","10025","40.796400218589","-73.967931700865","311","107","07","018500","1055906","1018520049","MN12","You can find free safer sex products inside a dispenser located in the back of the Government Building. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","8:30 AM - 3:30 PM","8:30 AM - 7:00 PM","8:30 AM - 3:30 PM","8:30 AM - 3:30 PM","8:30 AM - 3:30 PM",,,"Yes","No","No","http://www1.nyc.gov/site/doh/services/sexual-health-clinics.page",,
"18971991","CUNY School of Public Health",,"Free Safer Sex Products","Condoms and Lubricant",,"55 West 125 Street",,"Manhattan","10027","40.807263119418","-73.944269534966",,"110","09","020000","1053499","1017230010","MN11","You can find free safer sex products inside a fishbowl located next to the reception desk of the College/University. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","No",,,
"32100796","Happyfun Hideaway",,"Free Safer Sex Products","Condoms and Lubricant",,"1211 Myrtle Avenue",,"Brooklyn","11221","40.697389013618","-73.931642250525",,"304","34","039100","3328093","3031830079","BK78","You can find free safer sex products inside a Fishbowl located by the bar of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"16910825","Drop off service",,"Free Safer Sex Products","Condoms and Lubricant",,"211 Avenue A",,"Manhattan","10009","40.729820759444","-73.980794194713",,"103","02","003400","1006022","1004410035","MN22","You can find free safer sex products inside a fishbowl located on the counter of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"11561500","Bizarre",,"Free Safer Sex Products","Condoms and Lubricant",,"12 Jefferson Street",,"Brooklyn","11206","40.697415550442","-73.934790540305",,"304","34","038900","3072173","3031700014","BK78","You can find free safer sex products inside a Fishbowl located by the bar of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"47782381","Rainbow Station",,"Free Safer Sex Products","Condoms and Lubricant",,"203 8 Avenue",,"Manhattan","10011","40.743644998005","-73.999693249393",,"104","03","008900","1013265","1007440039","MN13","You can find free safer sex products inside a fishbowl located inside of the Sex Store. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,"Business","Bar/Lounge"
"4324551","The Four Faced Liar",,,,,"165 West 4 Street",,"Manhattan","10014","40.732045618531","-74.001403589819",,"102","03","007100","1010226","1005920029","MN23","You can find free safer sex products inside a dispenser located in the back near the restroom of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","No",,,
"38364478","Fairytail Lounge",,"Free Safer Sex Products","Condoms and Lubricant",,"500 West 48 Street",,"Manhattan","10036","40.763461941022","-73.992816281951",,"104","03","012900","1026998","1010760036","MN15","You can find free safer sex products inside a fishbowl located at reception of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"38252774","The Way Station",,"Free Safer Sex Products","Condoms and Lubricant",,"683 Washington Avenue",,"Brooklyn","11238","40.676837011771","-73.963573042352",,"308","35","020500","3325277","3011540001","BK64","You can find free safer sex products inside a fishbowl located on the bar of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"22491783","Boxers Hell's Kitchen",,"Free Safer Sex Products","Condoms and Lubricant",,"742 9 Avenue",,"Manhattan","10019","40.763568671768","-73.988870633967",,"104","03","013300","1025169","1010410001","MN15","You can find free safer sex products inside a fishbowl located on the front bar of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"32219293","Point Break",,"Free Safer Sex Products","Condoms and Lubricant",,"12 West 45 Street",,"Manhattan","10036","40.755695537164","-73.98020918781",,"105","04","009600","1034230","1012600046","MN17","You can find free safer sex products inside a fishbowl located at the end of the bar of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"33324206","Gingers",,"Free Safer Sex Products","Condoms and Lubricant",,"363 5 Avenue",,"Brooklyn","11215","40.671407085186","-73.984426802011",,"306","39","013700","3021388","3009880007","BK37","You can find free safer sex products inside a dispenser located in the back of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"33434695","Bottoms Up / Vodka Soda",,"Free Safer Sex Products","Condoms and Lubricant",,"315 West 46 Street",,"Manhattan","10036","40.76009103964","-73.988629365696",,"104","03","012700","1075688","1010370024","MN15","You can find free safer sex products inside a fishbowl located on top of ATM of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"4324306","Boriken Neighborhood Health Center",,,,,"2265 3 Avenue",,"Manhattan","10035","40.80248058481","-73.936688283957","(212) 289-6650","111","08","019400","1054630","1017880001","MN34","You can find free safer sex products inside a dispenser/ fishbowls located all around the center of the Community Health Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","Yes","No",,,
"38252783","Ty's",,"Free Safer Sex Products","Condoms and Lubricant",,"114 Christopher Street",,"Manhattan","10014","40.733220264176","-74.005296931409",,"102","03","007300","1010036","1005880048","MN23","You can find free safer sex products inside a dispenser located in the back near the restroom of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"35744545","Bizarre",,"Free Safer Sex Products","Condoms and Lubricant",,"12 Jefferson Street",,"Brooklyn","11206","40.697415550442","-73.934790540305",,"304","34","038900","3072173","3031700014","BK78","You can find free safer sex products inside a Fishbowl located by the bar of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"1870844","Bluestockings",,,,,"172 Allen Street",,"Manhattan","10002","40.721332303065","-73.989270944645",,"103","01","003001","1005522","1004160053","MN27","You can find free safer sex products inside a fishbowl located in the cafe area and reading area of the Book Store. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,,,,,,
"36855712","Columbia University",,"Free Safer Sex Products","Condoms and Lubricant",,"390 FT WASHINGTON AVENUE",,"Manhattan","10033","40.848242347384","-73.939344612694",,"112","10","026500","1064256","1021760005","MN36","These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","9:30 AM - 4:30 PM","9:00 AM - 4:30 PM","9:00 AM - 4:30 PM","9:00 AM - 4:30 PM","9:00 AM - 5:30 PM",,,"Yes","Yes","Yes",,,
"36520677","Luv Story",,"Free Safer Sex Products","Condoms and Lubricant",,"894 Wyckoff Avenue",,"Brooklyn","11237","40.697044775967","-73.90666897688",,"304","37","043900","3393935","3033930054","BK77","You can find free safer sex products inside a dispenser located to the right of the bar of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"40347370","NYC Fort Greene Sexual Health Clinic",,"Free Safer Sex Products","Condoms and Lubricant",,"295 Flatbush Avenue Extension,2nd Floor",,"Brooklyn","11201","40.691978895504","-73.982496362054","311","302","35","001500","3058406","3020790021","BK38","<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","8:30 AM - 3:30 PM","8:30 AM - 3:30 PM","8:30 AM - 3:30 PM","8:30 AM - 3:30 PM","8:30 AM - 3:30 PM","8:30 AM - 12:00 PM",,"Yes","No","No","<a href=http://www1.nyc.gov/site/doh/services/sexual-health-clinics.page>Visit this organization's website</a>",,
