"program_type","program","site_name","borough_community","agency","contact_number","grade_level_age_group","location_1","number_and_street_address","postcode","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta"
"After-School Programs","Out of School Time","CPCS","Brooklyn","CAMBA  ","(646) 773-1495","Elementary","241 Emerson Place
,  11205
(40.691889564298, -73.96177861581)","241 Emerson Place","11205","40.690202","-73.961478","2","35","193","3055378","3019330102","Clinton Hill                                                               "
"After-School Programs","Out of School Time","YMCA","Queens","YMCA of Greater New York/Flushing","(718) 961-6880","High School","138 46 Northern Blvd
,  11354
(40.768620220647, -73.827190280707)","138-46 Northern Blvd.","11354","40.764119","-73.827142","7","20","865","4113292","4050100038","Flushing                                                                   "
"After-School Programs","Out of School Time","P.S. 221 THE TOUSSAINT L'OUVER","Brooklyn","Friends of Crown Heights Educational Center","(718) 467-4270","Elementary","791 Empire Boulevard
,  11213
(40.663684048667, -73.935365101987)","791 Empire Boulevard","11213","40.663701","-73.936049","9","35","355","3038372","3014230014","Crown Heights South                                                        "
"After-School Programs","Out of School Time","I.S. 151 HENRY LOU GEHRIG SCHOOL","Bronx","Sports and Arts In Schools Foundation, Inc.","(718) 401-4852","Middle School","250 156 Street
,  10451
(40.822983598861, -73.921130965005)","250 East 156 Street","10451","40.82316","-73.921631","4","17","61","2002458","2024430190","East Concourse-Concourse Village                                           "
"After-School Programs","Out of School Time","P.S. 251 PAERDERGAT SCHOOL","Brooklyn","Bergen Beach Youth Organization","(917) 538-5567","Elementary","1037 54 STREET
,  11234
(40.632727305191, -73.924418680977)","1037 EAST 54 STREET","11234","40.632524","-73.924417","18","46","722","3214729","3077580001","Flatlands                                                                  "
"After-School Programs","Out of School Time","Henry Street SettlemntOpt 2 HS","Manhattan","Henry Street Settlement","(212) 254-3100","High School","301 Henry Street
,  10002
(40.71399949306, -73.983398773047)","301 Henry Street","10002","40.714054","-73.982797","3","1","202","1003737","1002880021","Lower East Side                                                            "
"After-School Programs","Out of School Time","Edith & Carl Marks MS","Brooklyn","Edith and Carl Marks Jewish Community House of Bensonhurst","(718) 331-6800","Middle School","7802 Bay Parkway
,  11214
(40.606424326706, -73.989192742721)","7802 Bay Parkway","11214","40.606369","-73.989235","11","44","270","3162352","3062640030","Bensonhurst West                                                           "
"After-School Programs","Out of School Time","C.E.S. 73 P.S. 73","Bronx","Woodycrest Center For Human Development","(718) 293-3198","Elementary","1020 ANDERSON AVENUE
,  10452
(40.832779162508, -73.926733511735)","1020 ANDERSON AVENUE","10452","40.832706","-73.926838","4","8","189","2003051","2025040082","Highbridge                                                                 "
"After-School Programs","Out of School Time","P.S. 193 GIL HODGES SCHOOL","Brooklyn","Midwood Development Corporation","(718) 859-3011","Elementary","2515 Avenue
L,  11210
(40.627722263871, -73.946537919989)","2515 Avenue L","11210","40.621507","-73.950473","14","45","754","3208461","3076250001","Midwood                                                                    "
"After-School Programs","Out of School Time","Young Minds","Brooklyn","Fort Green Senior Citizen Council, Inc.","(718) 622-8622","Elementary","972 Fulton Street
,  11238
(40.682453546646, -73.9620634643)","972 Fulton Street","11238","40.682446","-73.961984","2","35","201","3057638","3020140026","Clinton Hill                                                               "
"After-School Programs","Out of School Time","P.S. 8 LUIS BELLIARD SCHOOL","Manhattan","The Childrens Aid Society","(212) 740-8655","Elementary","465 167th Street
,  10032
(40.838920516451, -73.936766910909)","465 West 167th Street","10032","40.838954","-73.936838","12","10","249","1081842","1021120001","Washington Heights South                                                   "
"After-School Programs","Out of School Time","Pomonok Center","Queens","Queens Community House, Inc","(718) 591-6060","Elementary","67 09 Kissena Boulevard
,  11367
(40.730323085042, -73.82610630716)","67-09 Kissena Boulevard","11367","40.735033","-73.814726","8","24","122702","4455430","4067920030","Pomonok-Flushing Heights-Hillcrest                                         "
"After-School Programs","Out of School Time","SEBNC Center","Bronx","Southeast Bronx Neighborhood Center, Inc. (SEBNC)","(718) 542-2727","High School","955 Tinton Avenue
,  10456
(40.823097254176, -73.903034140456)","955 Tinton Avenue","10456","40.823096","-73.902991","3","16","133","2091964","2026390001","Morrisania-Melrose                                                         "
"After-School Programs","Out of School Time","JHS 99-Julia DeBurgos","Manhattan","Harlem RBI (Reviving Baseball in Inner Cities)","(212) 722-1608","High School","410 100th Street
,  10029
(40.785681687084, -73.942639822599)","410 East 100th Street","10029","40.785671","-73.942548","11","8","162","1052998","1016930001","East Harlem South                                                          "
"After-School Programs","Out of School Time","CBEDC","Brooklyn","Central Brooklyn Economic Development Corporation","(347) 678-5229","High School","444 Thomas S Boyland Street
,  11212
(40.669861069723, -73.913751975584)","444 Thomas S. Boyland Street","11212","40.670104","-73.913812","16","41","902","3080726","3034960004","Brownsville                                                                "
"After-School Programs","Out of School Time","P.S. 50 TALFOURD LAWN SCHOOL","Queens","Catholic Charities Neighborhood Services, Inc.","(718) 526-5336","Elementary","143 26 101st Avenue
,  11435
(40.701192649122, -73.809796655791)","143-26 101st Avenue","11435","40.695238","-73.807364","12","28","206","4214461","4100240012","Jamaica                                                                    "
"After-School Programs","Out of School Time","J.H.S. 237 I.S. 237","Queens","The Child Center of New York (QCG) ","(718) 353-6464","Middle School","46 21 Colden Street
,  11355
(40.751299796948, -73.821478547897)","46-21 Colden Street","11355","40.749545","-73.822073","7","20","845","4116436","4051470001","Flushing                                                                   "
"After-School Programs","Out of School Time","Columbus Clubhouse 3","Bronx","Madison Square Boys & Girls Club","(718) 733-5500","Elem/MS/HS","543 189 Street
,  10458
(40.8583901564, -73.887865918036)","543 East 189 Street","10458","40.858374","-73.887901","6","15","387","2011814","2030590048","Belmont                                                                    "
"After-School Programs","Out of School Time","I.S. 78 ROY H. MANN SCHOOL","Brooklyn","Bergen Basin Community Development Corp.","(917) 952-4893","Middle School","1420 68th Street
,  11234
(40.621181694094, -73.912860704967)","1420 East 68th Street","11234","40.621224","-73.91287","18","46","69602","3236496","3083880002","Georgetown-Marine Park-Bergen Beach-Mill Basin                             "
"After-School Programs","Out of School Time","Melrose Community Center","Bronx","Phipps Community Development","(718) 665-7093","Elementary","286 156 St
,  10451
(40.821871730999, -73.919853400074)","286 East 156 St.","10451","40.822022","-73.920289","1","17","67","2120133","2024130001","Melrose South-Mott Haven North                                             "
"After-School Programs","Out of School Time","J.H.S. 216 GEORGE J. RYAN JUNI","Queens","Samuel Field YM & YWHA, Inc.","(646) 752-3226","Middle School","64 20 175th Street
,  11365
(40.739871843711, -73.794621535156)","64-20 175th Street","11365","40.737517","-73.794031","8","24","1341","4149078","4069030001","Fresh Meadows-Utopia                                                       "
"After-School Programs","Out of School Time","Joel E. Smilow","Bronx","Madison Square Boys & Girls Club","(718) 328-3900","High School","1665 Hoe Avenue
,  10460
(40.836095735535, -73.887436241888)","1665 Hoe Avenue","10460","40.835837","-73.887567","3","17","161","2010612","2029830042","Crotona Park East                                                          "
"After-School Programs","Out of School Time","P.S. 255 BARBARA REING SCHOOL","Brooklyn","Bergen Basin Community Development Corp.","(917) 842-5421","Elementary","1866 17 STREET
,  11229
(40.604557235011, -73.955587742697)","1866 EAST 17 STREET","11229","40.604349","-73.955528","15","48","558","3184034","3068210123","Madison                                                                    "
"After-School Programs","Out of School Time","MIDDLE SCHOOL FOR ACADEMIC AN","Brooklyn","Brooklyn Bureau of Community Services","(646) 369-9430","Middle School","1224 Park Place
,  11213
(40.672687178529, -73.936957701876)","1224 Park Place","11213","40.672713","-73.936924","8","36","343","3036405","3013700029","Crown Heights North                                                        "
"After-School Programs","Out of School Time","P.S. 20 JOHN BOWNE SCHOOL","Queens","Chinese American Planning Council","(718) 358-7602","Elementary","142 30 Barclay Avenue
,  11355
(40.751299796948, -73.821478547897)","142-30 Barclay Avenue","11355","40.758689","-73.824832","7","20","855","4114657","4050470001","Flushing                                                                   "
"After-School Programs","Out of School Time","M.S. 136 M.S. 136 - CHARLES O.","Brooklyn","SCO Family of Services","(718) 788-3500","MS/HS","4004 Fourth Avenue
,  11232
(40.652089908533, -74.006885108331)","4004 Fourth Avenue","11232","40.651977","-74.006862","7","38","82","3010580","3007130020","Sunset Park West                                                           "
"After-School Programs","Out of School Time","P.S. 22 GRANITEVILLE SCHOOL","Staten Island","YMCA of Greater New York/Staten Island YMCA","(718) 556-0521","Elementary","1860 Forest Avenue
,  10303
(40.625303636339, -74.151094459154)","1860 Forest Avenue","10303","40.625369","-74.15097","1","49","30302","5107239","5017060001","Mariner's Harbor-Arlington-Port Ivory-Graniteville                         "
"After-School Programs","Out of School Time","I.S. 77 I.S. 77","Queens","Greater Ridgewood Youth Council, Inc.","(718) 456-5437","Middle School","976 Seneca Avenue
,  11385
(40.699542257957, -73.902227346824)","976 Seneca Avenue","11385","40.699516","-73.90214","5","34","555","4085922","4035630023","Ridgewood                                                                  "
