"loccode","prek_type","borough","locname","note","phone","address","zip","day_length","seats","spcoordx","spcoordy","email","website","meals","indoor_outdoor","extended_day","sems_code","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta"
"MAZN","NYCEEC","M","Goddard Riverside Day Care 1","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-873-6865","114 West 91st St","10025","1","50","992338","227020","mplace@goddard.org","http://goddard.org","3","7","1","03MAZN","40.789999","-73.970644","7","6","177","1077128","1012210007","Upper West Side                                                            "
"MAZQ","NYCEEC","M","Children's Aid Society's P.S. 5 Early Childhood Program","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-567-5787","3703 Tenth Ave","10034","1","40","1005720","252159","mmedina@childrensaid.org","http://childrensaidsociety.org","3","7","1","06MAZQ","40.85899","-73.922894","12","10","299","1084201","1021500030","Marble Hill-Inwood                                                         "
"MAZS","NYCEEC","M","Educational Alliance, Inc. @ P.S. 142",,"646-395-4218","100 Attorney St","10002","3","20","988675","200974","Evelyn_Suarez@edalliance.org","http://edalliance.org","3","6","2","01MAZS","40.718383","-73.984452","3","1","1402","1004080","1003430001","Lower East Side                                                            "
"MAZT","NYCEEC","M","Dawning Village","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-369-5313","2090 First Ave","10029","1","18","1001426","227330","dawningvillage@yahoo.com",,"5","9","3","04MAZT","40.790999","-73.939047","11","8","162","1083954","1017010001","East Harlem South                                                          "
"MAZZ","NYCEEC","M","Children's Aid Society At P.S. 8",,"212-740-8655","465 West 167th St","10032","1","40","1001825","245069","esthero@childrensaidsociety.org","http://childrensaidsociety.org","3","8","1","06MAZZ","40.838954","-73.936838","12","10","249","1081842","1021120001","Washington Heights South                                                   "
"MBAA","NYCEEC","M","St. Brigid Early Childhood Academy",,"347-903-8783","185 Ave D","10009","1","90","991302","203940","Admissions@StBrigidSchoolNY.com","http://stbrigidschoolny.com","5","9","3","01MBAA","40.726324","-73.974124","3","2","28","1088345","1003820022","Lower East Side                                                            "
"MBAJ","NYCEEC","M","Abyssinian Development Corp. 3","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-690-2869","25 West 132nd St","10037","1","20","1000937","234910","dsangare@adcorp.org","http://adcorp.org","3","6","1","05MBAJ","40.811289","-73.940029","10","9","212","1053888","1017300025","Central Harlem North-Polo Grounds                                          "
"MBAU","NYCEEC","M","Sacred Heart Parochial",,"212-246-4784","456 West 52nt StreetÃÂ¿ÃÂ¿","10019","1","90","986966","218169","jmorano@shjsncy.org","http://shjsnyc.org","3","3","1","02MBAU","40.765387","-73.989603","4","3","133","1077357","1010610054","Clinton                                                                    "
"MBBE","NYCEEC","M","Lexington Children's Center","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-410-1060","115 East 98th St","10029","1","18","997864","226383","rbeza@aol.com","http://lexingtonchildrenscenter.com","3","7","1","02MBBE","40.787637","-73.951057","11","5","166","1078911","1016260001","East Harlem South                                                          "
"MBBG","NYCEEC","M","Community Life Center 2","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-427-3000","15 Mt Morris Park West","10027","1","73","999302","232580","barbara.sanchez243@gmail.com",,"3","6","2","03MBBG","40.80483","-73.945475","10","9","200","1053368","1017200058","Central Harlem South                                                       "
"MBBI","NYCEEC","M","Manhattan ECC",,"212-740-5157","554 Ft Washington Ave","10033","1","32","1001668","250354","marjory.antoine@birchfamilyservices.org","http://birchfamilyservices.org","3","3","2","06MBBI","40.853907","-73.937258","12","10","273","1064395","1021800035","Washington Heights North                                                   "
"MBBJ","NYCEEC","M","Ft. George Child Center 1","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-927-2210","601 W 186 St","10033","1","17","1003145","249930","eguzman@ftgeocenterhs.org",,"3","6","2","06MBBJ","40.852466","-73.931675","12","10","271","1063981","1021660082","Washington Heights North                                                   "
"MBCM","NYCEEC","M","Singleton Gems",,"646-545-3935","23 West 124th St","10027","1","40","999822","233055","eterrell@hcz.org","http://hcz.org","3","6","1","05MBCM","40.806111","-73.943606","10","9","200","1053457","1017220025","Central Harlem South                                                       "
"MBFX","NYCEEC","M","Urban Concepts / Round The Clock",,"212-862-2273","300 W 145 St","10039","1","20","1000120","239056","patricia.charles@msn.com",,"3","2","1","05MBFX","40.822892","-73.942071","10","9","259","1060788","1020447501","Central Harlem North-Polo Grounds                                          "
"MBGO","NYCEEC","M","Salvation Army New York Templecorp",,"212-337-7468","132 West 14th St","10011","1","33","984638","208090","Maya.Ramirez@use.salvationarmy.org","http://ny.salvationarmy.org/greaternewyork/upk","3","2","2","02MBGO","40.737806","-73.997922","2","3","71","1010638","1006090020","West Village                                                               "
"MBGQ","NYCEEC","M","CCLC At 4 NY Plaza",,"212-513-7367","4 Newyork Plz Suite 104","10004","1","31","981192","195283","Lpacheco@cclc.com","http://cclc.com","7","6","1","02MBGQ","40.702593","-74.011671","1","1","9","1000000","1000047501","Battery Park City-Lower Manhattan                                          "
"MBGR","NYCEEC","M","Renanim Manhattan",,"212-371-7233","336 East 61st St","10065","1","16","994825","216537","anitalazbin@gmail.com","http://renanimpreschool.com","3","8","1","02MBGR","40.761273","-73.962061","8","5","110","1044214","1014350033","Lenox Hill-Roosevelt Island                                                "
"MBGS","NYCEEC","M","Hudson Guild",,"212-760-9830","206 West 64th St","10023","1","40","988190","221100","esiegel@hudsonguild.org","http://hudsonguild.org","3","6","2","03MBGS","40.773624","-73.985584","7","6","151","1082576","1011540101","Lincoln Square                                                             "
"MBGT","NYCEEC","M","Finger Painted Hands",,"212-595-5200","126 West 83rd St","10024","1","17","991289","225207","fph@fingerpaintedhands.net","http://fingerpaintedhands.net","7","6","1","03MBGT","40.784933","-73.974557","7","6","169","1032080","1012130042","Upper West Side                                                            "
"MBGU","NYCEEC","M","Sugar Hill Museum Preschool",,"212-862-7155","400 W 155th St","10032","1","54","1000579","241793","cmelville@bhc.org","http://bhc.org","3","6","2","06MBGU","40.830516","-73.940507","9","9","23501","1089726","1020697501","Hamilton Heights                                                           "
"MBHH","NYCEEC","M","Center Annex ( Tribeca ECC )","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-925-5641","21 St John's Ln","10013","1","18","982687","202114","msikarevich@cpc-nyc.org",,"3","6","1","02MBHH","40.721493","-74.005758","1","1","33","1002736","1002127503","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"MBHI","NYCEEC","M","My Little Language School",,"646-389-7552","225 West 99th St","10025","1","29","992730","229469","natalieperez@mylittlelanguageschool.com","http://uwsmontessori.com","7","7","1","03MBHI","40.796267","-73.969586","7","7","187","1084035","1018710029","Upper West Side                                                            "
"MBHM","NYCEEC","M","Child Care Partners NY West",,"212-797-1110","20 West St","10004","1","37","979879","196574","jpollard@tlecorp.com","http://manhattan.tlechildcare.com","5","9","3","02MBHM","40.706358","-74.016151","1","1","13","1087243","1000157502","Battery Park City-Lower Manhattan                                          "
"MBHV","NYCEEC","M","Moreau LMSW Children & Family Services PC",,"212-234-1036","764 St Nicholas Ave","10031","1","20","1000043","240250","jewelsofharlem@gmail.com","http://jewelsofharlem.com","3","6","1","05MBHV","40.826128","-73.943217","9","9","231","1061158","1020537502","Hamilton Heights                                                           "
"MBIW","NYCEEC","M","University Settlement - Creative Steps",,"212-982-2273","4 Washington Sq Vlg","10012","3","20","985093","204263","jrittenberg@universitysettlement.org","http://universitysettlement.org","8","6","1","02MBIW","40.727126","-73.997023","2","1","5501","1077836","1005330001","West Village                                                               "
"MBJS","NYCEEC","M","NY Preschool Tribeca",,"718-228-0800","88 Leonard St","10013","1","18","982942","200504","stephanie.t@nykidsclub.com","http://nykidsclub.com","5","9","3","02MBJS","40.717162","-74.004679","1","1","33","1087082","1001730027","SoHo-TriBeCa-Civic Center-Little Italy                                     "
