"vio_id","acct_num","acct_owner","violation_num","vio_law_num","vio_law_desc","vio_date","action","prem_addr","bin","communitydistrict","citycouncildistrict","bbl","cent_latitude","cent_longitude","zipcode","borough","number","street","census_tract","nta"
"896","90034661","FOURTH JAM DEV","E518556","SPK 6","RESTORE SPK SYS AND RETEST","2018-05-30T00:00:00.000","OPEN","232 FRONT ST","1001340","101","1","1000970033","40.707783","-74.001995","10038","MN","232","FRONT ST","1501","Battery Park City-Lower Manhattan"
"897","30031173","NY DOWNTOWN HOSPITAL","E329277","OTHER0001","SEE FOLDER INFORMATION","2011-04-28T00:00:00.000","OPEN","170 WILLIAM ST","1001352","101","1","1001000001","40.710296","-74.004962","10038","MN","170","WILLIAM ST","1501","Battery Park City-Lower Manhattan"
"898","38359071","NY PRESBYTERIAN HOSPITAL","E548166","OTHER0001","SEE FOLDER INFORMATION","2018-10-23T00:00:00.000","OPEN","170 WILLIAM ST","1001352","101","1","1001000001","40.710296","-74.004962","10038","MN","170","WILLIAM ST","1501","Battery Park City-Lower Manhattan"
"899","90034919","NY-PRESBYTERIAN/LMH","E367742","OTHER0001","SEE FOLDER INFORMATION","2017-10-05T00:00:00.000","OPEN","75 GOLD ST","1001352",,,,,,,"MN","75","GOLD ST","1501","Battery Park City-Lower Manhattan"
"900","37335577","NY PRESBYTERIAN HOSPITAL","E524298","OTHER0001","SEE FOLDER INFORMATION","2017-12-03T00:00:00.000","OPEN","170 WILLIAM ST","1001352","101","1","1001000001","40.710296","-74.004962","10038","MN","170","WILLIAM ST","1501","Battery Park City-Lower Manhattan"
"901","32286841","NY PRES LOWER MN HOSP","E338661","HR-4","PROVIDE FSP FOR APPROVAL-OFFICE","2012-10-15T00:00:00.000","OPEN","83 GOLD ST","1001352","101","1","1001000001","40.710296","-74.004962","10038","MN","83","GOLD ST","1501","Battery Park City-Lower Manhattan"
"902","32286841","NY PRES LOWER MN HOSP","E515048","HRU-22","REMOVE OBSTRUCTION FROM HALL/CORR","2017-09-20T00:00:00.000","OPEN","83 GOLD ST","1001352","101","1","1001000001","40.710296","-74.004962","10038","MN","83","GOLD ST","1501","Battery Park City-Lower Manhattan"
"903","35391937","NY PRESBYTERIAN LWR MANH","E452118","OTHER0001","SEE FOLDER INFORMATION","2015-12-02T00:00:00.000","OPEN","170 WILLIAM ST","1001352","101","1","1001000001","40.710296","-74.004962","10038","MN","170","WILLIAM ST","1501","Battery Park City-Lower Manhattan"
"904","26054569","38 PK ROW RESIDENCE CORP","E506896","OTHER0001","SEE FOLDER INFORMATION","2017-10-06T00:00:00.000","OPEN","145 NASSAU ST","1001355","101","1","1001010001","40.711519","-74.006502","10038","MN","145","NASSAU ST","1501","Battery Park City-Lower Manhattan"
"905","38130415","PACE UNIVERSITY","E539576","OTHER0001","SEE FOLDER INFORMATION","2018-09-06T00:00:00.000","OPEN","1 PACE PLZ","1001357","101","1","1001020001","40.711106","-74.004806","10038","MN","1","PACE PLZ","1501","Battery Park City-Lower Manhattan"
"906","34104828","PACE UNIVERSITY","E529375","SPPA 4","NO PA PERMIT","2018-08-24T00:00:00.000","OPEN","1 PACE PLZ","1001357","101","1","1001020001","40.711106","-74.004806","10038","MN","1","PACE PLZ","1501","Battery Park City-Lower Manhattan"
"907","38339784","PACE UNIVERSITY","E539106","OTHER0001","SEE FOLDER INFORMATION","2018-10-05T00:00:00.000","OPEN","1 PACE PLZ","1001357","101","1","1001020001","40.711106","-74.004806","10038","MN","1","PACE PLZ","1501","Battery Park City-Lower Manhattan"
"908","35220292","PACE UNIVERSITY","E398661","HRU-6","REMOVE DRAW BOLT LOCK FROM EXITS","2015-08-18T00:00:00.000","OPEN","1 PACE PLZ","1001357","101","1","1001020001","40.711106","-74.004806","10038","MN","1","PACE PLZ","1501","Battery Park City-Lower Manhattan"
"909","35220292","PACE UNIVERSITY","E541531","HRU-22","REMOVE OBSTRUCTION FROM HALL/CORR","2018-08-03T00:00:00.000","OPEN","1 PACE PLZ","1001357","101","1","1001020001","40.711106","-74.004806","10038","MN","1","PACE PLZ","1501","Battery Park City-Lower Manhattan"
"910","35220292","PACE UNIVERSITY","E541531","HRU-15","DISCONTINUE STORAGE-MER","2018-08-03T00:00:00.000","OPEN","1 PACE PLZ","1001357","101","1","1001020001","40.711106","-74.004806","10038","MN","1","PACE PLZ","1501","Battery Park City-Lower Manhattan"
"911","34104828","PACE UNIVERSITY","E528062","PA 7","PROV COO OR LETTER OF NO OBJ FROM DOB","2018-04-11T00:00:00.000","OPEN","1 PACE PLZ","1001357","101","1","1001020001","40.711106","-74.004806","10038","MN","1","PACE PLZ","1501","Battery Park City-Lower Manhattan"
"912","38239414","PACE UNIVERSITY","E523591","OTHER0001","SEE FOLDER INFORMATION","2018-06-22T00:00:00.000","OPEN","1 PACE PLZ","1001357","101","1","1001020001","40.711106","-74.004806","10038","MN","1","PACE PLZ","1501","Battery Park City-Lower Manhattan"
"913","33024191","PACE UNIVERSITY","E384850","OTHER0001","SEE FOLDER INFORMATION","2013-01-14T00:00:00.000","OPEN","1 PACE PLZ","1001357","101","1","1001020001","40.711106","-74.004806","10038","MN","1","PACE PLZ","1501","Battery Park City-Lower Manhattan"
"914","35220292","PACE UNIVERSITY","E456077","HR-3","NO FSD OR DFSD ON DUTY","2016-08-08T00:00:00.000","OPEN","1 PACE PLZ","1001357","101","1","1001020001","40.711106","-74.004806","10038","MN","1","PACE PLZ","1501","Battery Park City-Lower Manhattan"
"915","1443142","THE BINDERY CONDO","E485716","OTHER0001","SEE FOLDER INFORMATION","2017-05-22T00:00:00.000","OPEN","324 PEARL ST","1001364","101","1","1001067502","40.708978","-74.001852","10038","MN","324","PEARL ST","1501","Battery Park City-Lower Manhattan"
"916","34218644","265-267 WATER ST CORP.","E423041","OTHER0001","SEE FOLDER INFORMATION","2014-08-14T00:00:00.000","OPEN","265 WATER ST","1001382","101","1","1001070044","40.70839","-74.001339","10038","MN","265","WATER ST","1501","Battery Park City-Lower Manhattan"
"917","31285091","MURRY BERGTRAUM HS","E558190","PBU-11B","Repair fire alarm system","2018-08-17T00:00:00.000","OPEN","411 PEARL ST","1001388","101","1","1001130100","40.711159","-74.001646","10038","MN","411","PEARL ST","29","Chinatown"
"918","34177741","NYCSCA","E452235","OTHER0001","SEE FOLDER INFORMATION","2016-02-02T00:00:00.000","OPEN","411 PEARL ST","1001388","101","1","1001130100","40.711159","-74.001646","10038","MN","411","PEARL ST","29","Chinatown"
"919","24146854","MURRY BERGTRAUM HS","E325708","PBU-30","PROVIDE OR REPAIR A DOOR","2011-05-13T00:00:00.000","OPEN","411 PEARL ST","1001388","101","1","1001130100","40.711159","-74.001646","10038","MN","411","PEARL ST","29","Chinatown"
"920","24146854","MURRY BERGTRAUM HS","E325708","PBU-29A","Fail maintain/repair/refit door(s)","2011-05-13T00:00:00.000","OPEN","411 PEARL ST","1001388","101","1","1001130100","40.711159","-74.001646","10038","MN","411","PEARL ST","29","Chinatown"
"921","34203372","NYC SKA","E430664","OTHER0001","SEE FOLDER INFORMATION","2015-05-07T00:00:00.000","OPEN","411 PEARL ST","1001388","101","1","1001130100","40.711159","-74.001646","10038","MN","411","PEARL ST","29","Chinatown"
"922","26176537","NYC SCHOOL CONST AUTHOR","E497247","OTHER0001","SEE FOLDER INFORMATION","2017-06-21T00:00:00.000","OPEN","411 PEARL ST","1001388","101","1","1001130100","40.711159","-74.001646","10038","MN","411","PEARL ST","29","Chinatown"
"923","90026303","NYC DEPT OF EDUCATION","E529305","SPPA 5","PREMISE ALTERED/UNSAFE-REVOKE PERMIT","2018-08-15T00:00:00.000","OPEN","411 PEARL ST","1001388","101","1","1001130100","40.711159","-74.001646","10038","MN","411","PEARL ST","29","Chinatown"
"924","31285091","MURRY BERGTRAUM HS","E558189","PBU-27A","Provide fireproof door selfclosing","2018-08-17T00:00:00.000","OPEN","411 PEARL ST","1001388","101","1","1001130100","40.711159","-74.001646","10038","MN","411","PEARL ST","29","Chinatown"
"925","90026303","NYC DEPT OF EDUCATION","E529304","SPPA 4","NO PA PERMIT","2018-08-15T00:00:00.000","OPEN","411 PEARL ST","1001388","101","1","1001130100","40.711159","-74.001646","10038","MN","411","PEARL ST","29","Chinatown"
"926","34203372","NYC SKA","E405335","OTHER0001","SEE FOLDER INFORMATION","2014-07-31T00:00:00.000","OPEN","411 PEARL ST","1001388","101","1","1001130100","40.711159","-74.001646","10038","MN","411","PEARL ST","29","Chinatown"
"927","26176537","NYC SCHOOL CONST AUTHOR","E452236","OTHER0001","SEE FOLDER INFORMATION","2016-02-02T00:00:00.000","OPEN","411 PEARL ST","1001388","101","1","1001130100","40.711159","-74.001646","10038","MN","411","PEARL ST","29","Chinatown"
"928","90026303","NYC DEPT OF EDUCATION","E504229","PA 29","INSTAL EXIT LIGHTS AS REQUIRED","2017-04-06T00:00:00.000","OPEN","411 PEARL ST","1001388","101","1","1001130100","40.711159","-74.001646","10038","MN","411","PEARL ST","29","Chinatown"
"929","90026303","NYC DEPT OF EDUCATION","E504229","PA 32","HAVE I.F.A. RESTORED TO WORKING ORDER","2017-04-06T00:00:00.000","OPEN","411 PEARL ST","1001388","101","1","1001130100","40.711159","-74.001646","10038","MN","411","PEARL ST","29","Chinatown"
"930","38276960","INTERGATE MANHATTAN LLC","E548574","OTHER0001","SEE FOLDER INFORMATION","2018-07-31T00:00:00.000","OPEN","375 PEARL ST","1001389","101","1","1001137501","40.710876","-74.001195","10038","MN","375","PEARL ST","29","Chinatown"
"931","37279734","SABEY IGM CONSTRUCTION","E523293","OTHER0001","SEE FOLDER INFORMATION","2018-05-23T00:00:00.000","OPEN","375 PEARL ST","1001389","101","1","1001137501","40.710876","-74.001195","10038","MN","375","PEARL ST","29","Chinatown"
"932","33271321","SDCP INTERGRATE MAN DEV","E413928","OTHER0001","SEE FOLDER INFORMATION","2013-10-12T00:00:00.000","OPEN","375 PEARL ST","1001389","101","1","1001137501","40.710876","-74.001195","10038","MN","375","PEARL ST","29","Chinatown"
"933","89061956","SABEY DATA CENTERS","E303932","HRU-13","RESTORE FIRE ALARM SYSTEM","2012-01-30T00:00:00.000","OPEN","375 PEARL ST","1001389","101","1","1001137501","40.710876","-74.001195","10038","MN","375","PEARL ST","29","Chinatown"
"934","89061956","SABEY DATA CENTERS","E456605","HRU-3","PROVIDE LOA FOR ALARM SYSTEM","2016-08-01T00:00:00.000","OPEN","375 PEARL ST","1001389","101","1","1001137501","40.710876","-74.001195","10038","MN","375","PEARL ST","29","Chinatown"
"935","89061956","SABEY DATA CENTERS","E456606","HRU-13","RESTORE FIRE ALARM SYSTEM","2016-08-01T00:00:00.000","OPEN","375 PEARL ST","1001389","101","1","1001137501","40.710876","-74.001195","10038","MN","375","PEARL ST","29","Chinatown"
"936","37089588","INTERGATE MANHATTAN LLC","E501515","OTHER0001","SEE FOLDER INFORMATION","2017-01-12T00:00:00.000","OPEN","375 PEARL ST","1001389","101","1","1001137501","40.710876","-74.001195","10038","MN","375","PEARL ST","29","Chinatown"
"937","31273626","TRANSFIGURATION UPPER SC","E549998","PBU-9A","Provide a LoA for IFA","2018-04-13T00:00:00.000","OPEN","37 ST JAMES PL","1001393","103","1","1001160049","40.712271","-73.998995","10038","MN","37","ST JAMES PL","27","Chinatown"
"938","88066071","ST JAMES R C CHURCH","E479092","SPPA 4","NO PA PERMIT","2016-03-04T00:00:00.000","OPEN","37 ST JAMES PL","1001393","103","1","1001160049","40.712271","-73.998995","10038","MN","37","ST JAMES PL","27","Chinatown"
"939","33269754","DCAS","E413571","OTHER0001","SEE FOLDER INFORMATION","2013-10-05T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"940","36324903","DCAS","E548346","OTHER0001","SEE FOLDER INFORMATION","2018-07-12T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"941","36057727","NYC DCAS","E548818","OTHER0001","SEE FOLDER INFORMATION","2018-06-08T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"942","35348358","DCAS","E396435","OTHER0001","SEE FOLDER INFORMATION","2015-09-21T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"943","37038296","NEW YORK STATE CRIMINAL","E457381","PA 32","HAVE I.F.A. RESTORED TO WORKING ORDER","2017-02-02T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"944","31175060","NYC DCAS","E322775","OTHER0001","SEE FOLDER INFORMATION","2011-09-01T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"945","35248087","DCAS","E539094","OTHER0001","SEE FOLDER INFORMATION","2018-09-26T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"946","31041536","NYC DCAS","E329044","OTHER0001","SEE FOLDER INFORMATION","2011-02-23T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"947","33122003","DCAS","E459025","OTHER0001","SEE FOLDER INFORMATION","2016-04-12T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"948","33122003","DCAS","E430278","OTHER0001","SEE FOLDER INFORMATION","2015-07-13T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"949","35108893","DCAS","E430277","OTHER0001","SEE FOLDER INFORMATION","2015-07-13T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"950","35313550","DCAS","E548345","OTHER0001","SEE FOLDER INFORMATION","2018-07-12T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"951","27007293","NYCDCAS","E497162","OTHER0001","SEE FOLDER INFORMATION","2017-05-23T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"952","27007293","NYCDCAS","E329045","OTHER0001","SEE FOLDER INFORMATION","2011-02-23T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"953","89021232","NYC DCAS","E349134","HRU-3","PROVIDE LOA FOR ALARM SYSTEM","2014-01-15T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"954","89021232","NYC DCAS","E349135","EAP-1","PREPARE EAP PLAN AS PER GUIDELINE","2014-01-15T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"955","89021232","NYC DCAS","E349136","EAP-4","PROVIDE EAPD HOLDING A COF","2014-01-15T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"956","89021232","NYC DCAS","E349137","HRU-22","REMOVE OBSTRUCTION FROM HALL/CORR","2014-01-15T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"957","89021232","NYC DCAS","E349138","HRU-28","PROVIDE COMM FROM FCS TO ELEV.","2014-01-15T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"958","89021232","NYC DCAS","E302947","HRU-22","REMOVE OBSTRUCTION FROM HALL/CORR","2010-09-10T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"959","89021232","NYC DCAS","E282332","EAP-8","FAIL TO TRAIN EAP STAFF","2009-03-18T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"960","89021232","NYC DCAS","E282332","HR-48","FAIL TO MAINTAIN ANNUAL INSPECTION","2009-03-18T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"961","36409605","NYC DCAS","E416113","OTHER0001","SEE FOLDER INFORMATION","2016-12-10T00:00:00.000","OPEN","1 CENTRE ST","1001394","101","1","1001210001","40.713027","-74.003747","10007","MN","1","CENTRE ST","29","Chinatown"
"962","1381953","233 BROADWAY OWNERS LLC","E520332","SPK 36","OBTAIN A COF SPRINKLER SYSTEM","2018-01-10T00:00:00.000","OPEN","21 BARCLAY ST","1001395","101","1","1001230003","40.712508","-74.008756","10007","MN","21","BARCLAY ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"963","1381953","233 BROADWAY OWNERS LLC","E520332","SPK 37","PROVIDE /MAINTAIN RECORDS INSP SPK SYS","2018-01-10T00:00:00.000","OPEN","21 BARCLAY ST","1001395","101","1","1001230003","40.712508","-74.008756","10007","MN","21","BARCLAY ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"964","1381953","233 BROADWAY OWNERS LLC","E520332","OTHER0001","SEE FOLDER INFORMATION","2018-01-10T00:00:00.000","OPEN","21 BARCLAY ST","1001395","101","1","1001230003","40.712508","-74.008756","10007","MN","21","BARCLAY ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"965","35132414","AAAHAR INDIAN CUISINE","E559597","RH-20","PROVIDED ACCESS PANELS","2018-11-05T00:00:00.000","OPEN","10 MURRAY ST","1001399","101","1","1001240004","40.713167","-74.008231","10007","MN","10","MURRAY ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"966","35132414","AAAHAR INDIAN CUISINE","E559597","RH-21","ACCESS PANELS SIGNAGE","2018-11-05T00:00:00.000","OPEN","10 MURRAY ST","1001399","101","1","1001240004","40.713167","-74.008231","10007","MN","10","MURRAY ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"967","35132414","AAAHAR INDIAN CUISINE","E559597","RH-24","INSULATION OF GREASE DUCTS","2018-11-05T00:00:00.000","OPEN","10 MURRAY ST","1001399","101","1","1001240004","40.713167","-74.008231","10007","MN","10","MURRAY ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"968","89028930","11 PARK PLACE LLC","E537756","EAP-2","FAILURE TO AMEND EAP PLAN","2018-04-26T00:00:00.000","OPEN","11 PARK PL","1001399","101","1","1001240004","40.713167","-74.008231","10007","MN","11","PARK PL","21","SoHo-TriBeCa-Civic Center-Little Italy"
"969","28163160","JIN'S EMPIRE ASIAN","E410475","RH3","FIRE SYS HAS BEEN ALTERED-LEGALIZE ORDER","2015-02-18T00:00:00.000","OPEN","10 MURRAY ST","1001399","101","1","1001240004","40.713167","-74.008231","10007","MN","10","MURRAY ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"970","35132414","AAAHAR INDIAN CUISINE","E559596","RH-3","LEGALIZE - SYSTEM ALTERED","2018-11-05T00:00:00.000","OPEN","10 MURRAY ST","1001399","101","1","1001240004","40.713167","-74.008231","10007","MN","10","MURRAY ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"971","35132414","AAAHAR INDIAN CUISINE","E559596","RH-7","ARRANGE FOR TEST OR RETEST OF FIRE SYS","2018-11-05T00:00:00.000","OPEN","10 MURRAY ST","1001399","101","1","1001240004","40.713167","-74.008231","10007","MN","10","MURRAY ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"972","38039210","ABN REALTY LLC C/O LEE T","E505634","OTHER0001","SEE FOLDER INFORMATION","2018-02-01T00:00:00.000","OPEN","19 PARK PL","1001401",,,,,,,"MN","19","PARK PL","21","SoHo-TriBeCa-Civic Center-Little Italy"
