DCA License Number,License Type,License Expiration Date,License Status,License Creation Date,Industry,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,Community Board,Council District,BIN,BBL,NTA,Census Tract,Detail,Longitude,Latitude,Location
2065004-DCA,Business,02/28/2023,Active,01/16/2018,Home Improvement Contractor,CP'S FLIPPING & CONSTRUCTION LLC,,1131,E 83RD ST,,BROOKLYN,NY,11236,718-710-3494,Brooklyn,3,318,46,3226119,3080490030,,,,-73.90675142799472,40.63305460128326,"(40.63305460128326, -73.90675142799472)"
2033180-DCA,Business,02/28/2023,Active,02/10/2016,Home Improvement Contractor,"LICO CONTRACTING, INC.",,267,SEA CLIFF AVE,,SEA CLIFF,NY,11579,7189328300,Outside NYC,,,,,,,,,,,
2079861-DCA,Business,02/28/2023,Active,11/13/2018,Home Improvement Contractor,"DONE RITE HOME IMPROVEMENTS, INC.",,86,AMBY AVE,,PLAINVIEW,NY,11803,917 749-9936,Outside NYC,,,,,,,,,,,
1250167-DCA,Business,02/28/2023,Active,10/30/2009,Home Improvement Contractor,GHC CONSTRUCTION INC.,,3106,31ST AVE,,ASTORIA,NY,11106,7182677819,Queens,4,401,22,4008373,4006130040,,,,-73.92331059272891,40.764269457583474,"(40.764269457583474, -73.92331059272891)"
2044849-DCA,Business,02/28/2023,Active,10/19/2016,Home Improvement Contractor,SHAMROCK CONCRETE AND MASONRY LLC,,4808,70TH ST,,WOODSIDE,NY,11377,7184244175,Queens,4,402,30,4056338,4024340028,,,,-73.89412605732555,40.73816847233543,"(40.73816847233543, -73.89412605732555)"
2102449-DCA,Business,02/28/2023,Active,11/04/2021,Home Improvement Contractor,J&J HI LLC,,678,BELLEVUE AVE N,,YONKERS,NY,10703,9176589792,Outside NYC,,,,,,,,,,,
2104058-DCA,Business,02/28/2023,Active,02/22/2022,Home Improvement Contractor,"FJR CONSTRUCTION, INC.",,158,MCNAIR ST,,BRENTWOOD,NY,11717,5163433161,Outside NYC,,,,,,,,,,,
2049574-DCA,Business,02/28/2023,Active,03/15/2017,Home Improvement Contractor,DK Construction One Corp,DK CONSTRUCTION ONE CORP,4120,39TH STREET,,LONG ISLAND  CITY,NY,11104,9175151697,Queens,4,401,22,4013576,4007320016,,,,-73.906196253903,40.766578846858955,"(40.766578846858955, -73.906196253903)"
1270887-DCA,Business,02/28/2023,Active,10/19/2007,Home Improvement Contractor,TER-DON CONSTRUCTION CORP.,COUNTY CONSTRUCTION COMPANY,982,MAIN ST,#226,FISHKILL,NY,12524,8452979509,Outside NYC,,,,,,,,,,,
2045994-DCA,Business,02/28/2023,Active,11/29/2016,Home Improvement Contractor,VAN GOGH PAINTERS LLC,,5108,BROWVALE LN,,LITTLE NECK,NY,11362,6467393684,Queens,4,411,19,4171309,4082470039,,,,-73.73218567935093,40.767027634324364,"(40.767027634324364, -73.73218567935093)"
2093751-DCA,Business,02/28/2023,Active,01/17/2020,Home Improvement Contractor,SAMBLAYZE INC,,607,EMERALD ST,,BROOKLYN,NY,11208,9174681170,Brooklyn,3,305,42,3389339,3045180140,,,,-73.85853683956273,40.667715958560194,"(40.667715958560194, -73.85853683956273)"
0905325-DCA,Business,02/28/2023,Active,10/28/2011,Home Improvement Contractor,PRIDE DEVELOPMENT & CONSTRUCTION INC.,,10,TRAVIS AVE,,STATEN ISLAND,NY,10314,9174406229,Staten Island,5,502,50,5038993,5023900390,,,,-74.14788751991873,40.58514448612525,"(40.58514448612525, -74.14788751991873)"
2099117-DCA,Business,02/28/2023,Active,06/03/2021,Home Improvement Contractor,DOWNTOWN COMPLETE CONSTRUCTION CORP.,,126,10TH ST,,BROOKLYN,NY,11215,3476331672,Brooklyn,3,306,39,3337638,3010140011,,,,-73.993320077486,40.6717250271938,"(40.6717250271938, -73.993320077486)"
2070244-DCA,Business,02/28/2023,Active,04/30/2018,Home Improvement Contractor,CSK DESIGN LLC,,759,SENECA AVE,,RIDGEWOOD,NY,11385,646 642-1680,Queens,4,405,34,4082665,4034590006,,,,-73.90664388993804,40.7022009786242,"(40.7022009786242, -73.90664388993804)"
1348849-DCA,Business,02/28/2023,Active,04/01/2010,Home Improvement Contractor,"LA RENOVATIONS, LLC",,11559,224TH ST,,CAMBRIA HEIGHTS,NY,11411,9173754630,Queens,4,413,27,4243405,4112880006,,,,-73.73473269018845,40.69766777712351,"(40.69766777712351, -73.73473269018845)"
2104031-DCA,Business,02/28/2023,Active,02/18/2022,Home Improvement Contractor,DM CONSTRUCTION MGMT LLC,,17511,148TH RD,,JAMAICA,NY,11434,5164255028,Queens,4,413,31,4286127,4133790067,,,,-73.77018752048971,40.65869674700999,"(40.65869674700999, -73.77018752048971)"
2011138-DCA,Business,02/28/2023,Active,07/24/2014,Home Improvement Contractor,COUTURE INTERIOR DESIGN INTERNATIONAL INC,,310,E 46TH ST,,NEW YORK,NY,10017,9174408400,Manhattan,1,106,04,1038770,1013380005,,,,-73.96982284912859,40.75214827964199,"(40.75214827964199, -73.96982284912859)"
2104095-DCA,Business,02/28/2023,Active,02/24/2022,Home Improvement Contractor,DEMHA TILE INC,DEMHA BUILDERS,9533,CULLODEN PL,,OZONE PARK,NY,11416,917-603-4531,Queens,4,409,32,4187294,4090180068,,,,-73.85750464373965,40.68348618074776,"(40.68348618074776, -73.85750464373965)"
1339302-DCA,Business,02/28/2023,Active,11/20/2009,Home Improvement Contractor,E.F.G. GENERAL CONTRACTING INC.,,58,KING AVE,,YONKERS,NY,10704,9144503005,Outside NYC,,,,,,,,,,,
1403774-DCA,Business,02/28/2023,Active,08/10/2011,Home Improvement Contractor,LIBERTY CUSTOM CONTRACTORS CORPORATION,,475,NORTHERN BLVD,,GREAT NECK,NY,11021,7183899682,Outside NYC,,,,,,,,,,,
2104029-DCA,Business,02/28/2023,Active,02/18/2022,Home Improvement Contractor,Timeline Renovations Inc.,,1405,146TH ST,,WHITESTONE,NY,11357,7183514417,Outside NYC,,,,,,,,,,,
2098594-DCA,Business,02/28/2023,Active,05/05/2021,Home Improvement Contractor,Skyline NY Construction Group INC,,4809,KISSENA BLVD,,FLUSHING,NY,11355,3476354662,Queens,4,407,20,4117842,4052160035,,,,-73.81698310038387,40.748660984473126,"(40.748660984473126, -73.81698310038387)"
2030452-DCA,Business,02/28/2023,Active,11/16/2015,Home Improvement Contractor,STANLEY MICHAEL & CO. INC.,,230,Park Ave,,NEW YORK,NY,10169,646-220-0850,Manhattan,1,106,04,1081179,1013200046,,,,-73.97237400672475,40.75359540124746,"(40.75359540124746, -73.97237400672475)"
1456013-DCA,Business,02/28/2023,Active,02/06/2013,Home Improvement Contractor,ROBERT'S CONSTRUCTION CORP.,,70,ROSS AVE,,STATEN ISLAND,NY,10306,9176766380,Staten Island,5,502,50,5057378,5042060066,,,,-74.11969377067824,40.573001359178846,"(40.573001359178846, -74.11969377067824)"
2082748-DCA,Business,02/28/2023,Active,03/01/2019,Home Improvement Contractor,"LS SANTANA STORE FRONTS, INC.",,126,SCHOLES ST,,BROOKLYN,NY,11206,718-930-3620,Brooklyn,3,301,34,3327921,3030430008,,,,-73.94459408363429,40.708667466245416,"(40.708667466245416, -73.94459408363429)"
2018670-DCA,Business,02/28/2023,Active,02/25/2015,Home Improvement Contractor,YM CONSTRUCTION & HOME IMPROVEMENTS INC.,,11120,167TH ST,,JAMAICA,NY,11433,6464610524,Queens,4,412,27,4217214,4102040016,,,,-73.78416273411851,40.692731679950484,"(40.692731679950484, -73.78416273411851)"
1276386-DCA,Business,02/28/2023,Active,07/20/2009,Home Improvement Contractor,"WINDOW-FIX, INC.",,337,38TH ST,,BROOKLYN,NY,11232,7188543475,Brooklyn,3,307,38,3010391,3007000050,,,,-74.0064474668377,40.653719291053505,"(40.653719291053505, -74.0064474668377)"
1386730-DCA,Business,02/28/2023,Active,04/04/2011,Home Improvement Contractor,"GALCO CONTRACTING, INC.",,8,MARLENE CT,,RYE,NY,10580,9175606545,Outside NYC,,,,,,,,,,,
2104082-DCA,Business,02/28/2023,Active,02/23/2022,Home Improvement Contractor,JC. BROTHERS CONSTRUCTION CORP.,,8806,BAY PKWY,,BROOKLYN,NY,11214,3478569508,Brooklyn,3,311,47,3168987,3064470046,,,,-73.99811671238652,40.597808082711424,"(40.597808082711424, -73.99811671238652)"
2094469-DCA,Business,02/28/2023,Active,02/13/2020,Home Improvement Contractor,ALB TECH CONTRUCTION INC,,105,AVENUE P,,BROOKLYN,NY,11204,3477444365,Brooklyn,3,311,44,3174122,3065960050,,,,-73.98426522279388,40.60758398675019,"(40.60758398675019, -73.98426522279388)"
1232979-DCA,Business,02/28/2023,Active,07/14/2006,Home Improvement Contractor,"MOWLA, RAFIQUL MD",RAFIQ CONTRACTING,125,BAY 8TH ST,,BROOKLYN,NY,11228,6466439983,Brooklyn,3,311,43,3167292,3063930024,,,,-74.01287195288292,40.60932728790592,"(40.60932728790592, -74.01287195288292)"
1195305-DCA,Business,02/28/2023,Active,10/26/2007,Home Improvement Contractor,"AZAD, ABUL K.","S.M. CONSTRUCTION CO., INC.",641,E 4TH ST,,BROOKLYN,NY,11218,7189724882,Brooklyn,3,312,39,3126761,3053880057,,,,-73.97516793587005,40.636630507749054,"(40.636630507749054, -73.97516793587005)"
1462966-DCA,Business,02/28/2023,Active,04/19/2013,Home Improvement Contractor,"ARP HOME IMPROVEMENT, CORP.",,25310,HILLSIDE AVE,,BELLEROSE,NY,11426,7187054575,Queens,4,413,23,4175612,4086070185,,,,-73.71454621830175,40.7359831984376,"(40.7359831984376, -73.71454621830175)"
2049785-DCA,Business,02/28/2023,Active,03/21/2017,Home Improvement Contractor,"BARI, MOHAMMED F",MS BARI CONSTRUCTION,3151,KINGSBRIDGE TER,,BRONX,NY,10463,6467055481,Bronx,2,,,,,,,,,,
2098321-DCA,Business,02/28/2023,Active,04/08/2021,Home Improvement Contractor,Home Improvement E&M Inc,,16125,129TH AVE,,JAMAICA,NY,11434,9177049015,Queens,4,412,28,4266060,4122700092,,,,-73.77956813216677,40.67651229858244,"(40.67651229858244, -73.77956813216677)"
2081764-DCA,Business,02/28/2023,Active,01/29/2019,Home Improvement Contractor,Phorma Corp,,2458,43RD ST,,ASTORIA,NY,11103,,Queens,4,401,22,4011583,4006880039,,,,-73.90875090199718,40.76750862137406,"(40.76750862137406, -73.90875090199718)"
2104080-DCA,Business,02/28/2023,Active,02/23/2022,Home Improvement Contractor,"NAPOLEON, JOSPEH",JNJ MANAGEMENT,295,CLINTON AVENUE,,BROOKLYN,NY,11205,6467240014,Brooklyn,3,318,45,3217225,3078200011,,,,-73.9358396883411,40.62288859554224,"(40.62288859554224, -73.9358396883411)"
2049148-DCA,Business,02/28/2023,Active,03/06/2017,Home Improvement Contractor,Buddy Warren Home Inc,Buddy Warren Home Inc,315,BERRY ST,,BROOKLYN,NY,11249,,Brooklyn,3,301,34,3063245,3024300002,,,,-73.96415573368472,40.71292960174825,"(40.71292960174825, -73.96415573368472)"
2085058-DCA,Business,02/28/2023,Active,04/24/2019,Home Improvement Contractor,COMPLETE SERVICES NYC CORP,,92,HIBERNIA WAY,,FREEHOLD,NJ,07728,646 725-8002,Outside NYC,,,,,,,,,,,
2088971-DCA,Business,02/28/2023,Active,08/01/2019,Home Improvement Contractor,Arrindell Contracting,Arrindell Contracting,109,HENDERSON AVE,,STATEN ISLAND,NY,10301,7183137984,Staten Island,5,501,49,5001824,5000730089,,,,-74.09572018401403,40.640636421003904,"(40.640636421003904, -74.09572018401403)"
2098259-DCA,Business,02/28/2023,Active,04/02/2021,Home Improvement Contractor,AMAZON CONTRACTING LLC,,19,MORNINGSTAR RD,,STATEN ISLAND,NY,10303,718-682-4577,Staten Island,5,501,49,5026158,5011250059,,,,-74.14499084349742,40.63725542280291,"(40.63725542280291, -74.14499084349742)"
2086138-DCA,Business,02/28/2023,Active,05/20/2019,Home Improvement Contractor,SANDEMAR INC,,9,CELTIC LN,,BLAUVELT,NY,10913,917 797-6906,Outside NYC,,,,,,,,,,,
2018456-DCA,Business,02/28/2023,Active,02/19/2015,Home Improvement Contractor,ELDORADO CONSTRUCTION CORP,,308,VAN PELT AVE,,STATEN ISLAND,NY,10303,3476008182,Staten Island,5,501,49,5027670,5012220071,,,,-74.15568577193717,40.626885337282594,"(40.626885337282594, -74.15568577193717)"
2103262-DCA,Business,02/28/2023,Active,12/29/2021,Home Improvement Contractor,DOM Renovation Inc.,,809,WOODWARD AVE,,RIDGEWOOD,NY,11385,,Queens,4,405,30,4083355,4034820058,,,,-73.903176191318,40.70342776943033,"(40.70342776943033, -73.903176191318)"
2091124-DCA,Business,02/28/2023,Active,10/03/2019,Home Improvement Contractor,whitetail construction inc,,3121,29TH ST,,LONG ISLAND CITY,NY,11106,6468415464,Queens,4,401,22,4007481,4005880030,,,,-73.92561358756353,40.764397225734996,"(40.764397225734996, -73.92561358756353)"
2096591-DCA,Business,02/28/2023,Active,10/06/2020,Home Improvement Contractor,Canvas Building Group inc,,18,PENN DR,,DIX HILLS,NY,11746,5165784258,Outside NYC,,,,,,,,,,,
2104081-DCA,Business,02/28/2023,Active,02/23/2022,Home Improvement Contractor,VEEVA CONSTRUCTION J INC.,,8454,GRAND AVE,,ELMHURST,NY,11373,646-651-3511,Queens,4,404,25,4065660,4028910024,,,,-73.88173257952106,40.73512620179625,"(40.73512620179625, -73.88173257952106)"
2104044-DCA,Business,02/28/2023,Active,02/22/2022,Home Improvement Contractor,V&J MAINTENANCE CORP,,3550,92ND ST,,JACKSON HEIGHTS,NY,11372,646-384-5141,Queens,4,403,25,4533542,4014650036,,,,-73.87532792127747,40.752389431328865,"(40.752389431328865, -73.87532792127747)"
2098280-DCA,Business,02/28/2023,Active,04/06/2021,Home Improvement Contractor,ihome buyer group corp,Pro Pal Contracting,1770,62ND ST,,BROOKLYN,NY,11204,3473395201,Brooklyn,3,311,38,3132759,3055320035,,,,-73.98921500692218,40.62134420717795,"(40.62134420717795, -73.98921500692218)"
1412199-DCA,Business,02/28/2023,Active,10/26/2011,Home Improvement Contractor,"LEVEL LINE INTERIOR CONSTRUCTION, LLC",,4,CHAMBRY CT,,FREEHOLD,NJ,07728,7323607931,Outside NYC,,,,,,,,,,,
2025674-DCA,Business,02/28/2023,Active,07/15/2015,Home Improvement Contractor,KILLOWEN CONSTRUCTION INC,,97,NASSAU AVE,,BROOKLYN,NY,11222,7183895050,Brooklyn,3,301,33,3322681,3026470031,,,,-73.9502347100126,40.72396385076627,"(40.72396385076627, -73.9502347100126)"
2087741-DCA,Business,02/28/2023,Active,06/28/2019,Home Improvement Contractor,"ARC Consulting Group, LLC",,2268,AMSTERDAM AVE,,NEW YORK,NY,10032,6469186248,Manhattan,1,112,10,1063105,1021290045,,,,-73.93487594709597,40.84269065177825,"(40.84269065177825, -73.93487594709597)"
2104184-DCA,Business,02/28/2023,Active,03/02/2022,Home Improvement Contractor,Pro Touch Interiors LLC,,716,EAST 218TH ST,,BRONX,NY,10467,9176704834,Bronx,2,212,12,2093561,2046650064,,,,-73.86244088444867,40.882631033827806,"(40.882631033827806, -73.86244088444867)"
1395874-DCA,Business,02/28/2023,Active,06/09/2011,Home Improvement Contractor,MATHAI'S HOME IMPROVEMENT INC.,,281,BRIELLE AVE,,STATEN ISLAND,NY,10314,9176553246,Staten Island,5,502,50,5033913,5019710033,,,,-74.13217573845826,40.59774032110691,"(40.59774032110691, -74.13217573845826)"
2104189-DCA,Business,02/28/2023,Active,03/02/2022,Home Improvement Contractor,DUTCHESS CABINETS OF NY INC.,,29,CYPRESS ST,,YONKERS,NY,10704,9149698328,Outside NYC,,,,,,,,,,,
2098330-DCA,Business,02/28/2023,Active,04/08/2021,Home Improvement Contractor,PANAGIOS MEP CORP,,2602,24TH AVE,,ASTORIA,NY,11102,9792412075,Outside NYC,,,,,,,,,,,
2093797-DCA,Business,02/28/2023,Active,01/22/2020,Home Improvement Contractor,SKYLINE CONTRACTING & PAINTING INC,,1900,HOBART AVE,,BRONX,NY,10461,646-235-3949,Bronx,2,210,13,2047391,2042350067,,,,-73.83126108586276,40.84966422293801,"(40.84966422293801, -73.83126108586276)"
2067543-DCA,Business,02/28/2023,Active,03/09/2018,Home Improvement Contractor,THE PROFESSIONALS-GENERAL SERVICES INC,,8109,20TH AVE,,BROOKLYN,NY,11214,3473392839,Brooklyn,3,311,47,3255577,3062980006,,,,-73.99541535972857,40.60732421679581,"(40.60732421679581, -73.99541535972857)"
1220901-DCA,Business,02/28/2023,Active,03/13/2006,Home Improvement Contractor,"CELTIC CONSTRUCTION II, INC.",,34,ELIZABETH ST,,FLORAL PARK,NY,11001,5166371771,Outside NYC,,,,,,,,,,,
0887345-DCA,Business,02/28/2023,Active,10/23/2002,Home Improvement Contractor,J & D HOME IMPROVEMENT CONTRACTING CO. INC.,,11,WATERS AVE,,HICKSVILLE,NY,11801,5169323269,Outside NYC,,,,,,,,,,,
1313723-DCA,Business,02/28/2023,Active,04/09/2009,Home Improvement Contractor,"WORLD CLASS MAINTENANCE, INC.",,11,WALT WHITMAN RD,,HUNTINGTON STATION,NY,11746,6316175395,Outside NYC,,,,,,,,,,,
2106587-DCA,Business,02/28/2023,Active,06/07/2022,Home Improvement Contractor,DNA Contracting Inc,,14,CEDAR LN,,MIDDLE ISLAND,NY,11953,6314517202,Outside NYC,,,,,,,,,,,
2033046-DCA,Business,02/28/2023,Active,02/05/2016,Home Improvement Contractor,Four Bridges Construction Company,STATEWIDE CONSTRUCTION SERVICES GROUP,12,MEMO ST,,STATEN ISLAND,NY,10309,6462853841,Staten Island,5,503,51,5105167,5066940256,,,,-74.19744991339759,40.516161386674966,"(40.516161386674966, -74.19744991339759)"
2096620-DCA,Business,02/28/2023,Active,10/09/2020,Home Improvement Contractor,"CENTISIBLE HOUSE, INC",,1265,DEAN ST,,BROOKLYN,NY,11216,9176154392,Brooklyn,3,308,36,3030054,3012070038,,,,-73.94754080421369,40.67675541385188,"(40.67675541385188, -73.94754080421369)"
1246194-DCA,Business,02/28/2023,Active,01/08/2007,Home Improvement Contractor,GP PAINTING CONSTRUCTION CORP.,,14521,24TH AVE,,WHITESTONE,NY,11357,7189391510,Queens,4,407,20,4105075,4046400054,,,,-73.82332305746614,40.77769933829147,"(40.77769933829147, -73.82332305746614)"
1471054-DCA,Business,02/28/2023,Active,08/09/2013,Home Improvement Contractor,"ZENGOVSKI, NEDIM",BASARI MASONRY,1063,ARMSTRONG AVE,,STATEN ISLAND,NY,10308,7186193359,Staten Island,5,503,51,5072179,5054790004,,,,-74.16255577223126,40.56033355416713,"(40.56033355416713, -74.16255577223126)"
1380043-DCA,Business,02/28/2023,Active,01/04/2011,Home Improvement Contractor,ICEBERG MECHANICAL CORP.,,132,21ST ST,,BROOKLYN,NY,11232,7187887978,Brooklyn,3,307,38,3395815,3006420015,,,,-73.99699026090926,40.663488105081285,"(40.663488105081285, -73.99699026090926)"
1455889-DCA,Business,02/28/2023,Active,02/05/2013,Home Improvement Contractor,TCS CONSTRUCTION CORP.,,1437,POINT BREEZE PL,,FAR ROCKAWAY,NY,11691,5166682930,Queens,4,414,31,4300117,4157020051,,,,-73.77020829399528,40.61185957690774,"(40.61185957690774, -73.77020829399528)"
1307723-DCA,Business,02/28/2023,Active,01/20/2009,Home Improvement Contractor,WEST VILLAGE GC LLC,,454,W 50TH ST,,NEW YORK,NY,10019,2126494632,Manhattan,1,104,03,1026657,1010590060,,,,-73.99047341070813,40.76411892446289,"(40.76411892446289, -73.99047341070813)"
2009378-DCA,Business,02/28/2023,Active,06/09/2014,Home Improvement Contractor,ASUYORK CORP,,50,WEBB AVE,,HEMPSTEAD,NY,11550,516-538-1398,Outside NYC,,,,,,,,,,,
1461315-DCA,Business,02/28/2023,Active,04/03/2013,Home Improvement Contractor,DOUBLE J CONTRACTING INC.,,495,WICKS RD,,BRENTWOOD,NY,11717,9176266352,Outside NYC,,,,,,,,,,,
1324869-DCA,Business,02/28/2023,Active,07/14/2009,Home Improvement Contractor,"HOXHA CONSTRUCTION, LLC",,680,W END AVE,,NEW YORK,NY,10025,2126846602,Manhattan,1,107,6,1033640,1012410001,,,,-73.97429322865595,40.7934796369363,"(40.7934796369363, -73.97429322865595)"
2000076-DCA,Business,02/28/2023,Active,10/22/2013,Home Improvement Contractor,CLAY DOME INTERNATIONAL LLC,,1695,E 22ND ST,,BROOKLYN,NY,11229,7182589382,Brooklyn,3,315,48,3182640,3067850061,,,,-73.95142887445166,40.61011099189266,"(40.61011099189266, -73.95142887445166)"
2032240-DCA,Business,02/28/2023,Active,01/07/2016,Home Improvement Contractor,A TO Z ADVANCED BUILDERS INC,,19936,34TH AVE,,FLUSHING,NY,11358,3475391366,Queens,4,411,19,4135136,4060780005,,,,-73.78840017526424,40.766491340433284,"(40.766491340433284, -73.78840017526424)"
1242397-DCA,Business,02/28/2023,Active,10/25/2006,Home Improvement Contractor,"ROSE FENCE, INC.",,345,W SUNRISE HWY,,FREEPORT,NY,11520,5162230777,Outside NYC,,,,,,,,,,,
0921695-DCA,Business,02/28/2023,Active,05/26/1998,Home Improvement Contractor,"SILVERLINING INTERIORS, INC.",,2091,BROADWAY,,NEW YORK,NY,10023,49678000,Manhattan,1,107,06,1030518,1011640034,,,,-73.98195350769856,40.779222203643386,"(40.779222203643386, -73.98195350769856)"
1003002-DCA,Business,02/28/2023,Active,02/08/1999,Home Improvement Contractor,"BREDVIC CONSTRUCTION CO., INC.",,3228,164TH ST,,FLUSHING,NY,11358,7184456951,Queens,4,407,19,4111190,4049110036,,,,-73.80097100396202,40.7687095403221,"(40.7687095403221, -73.80097100396202)"
2106643-DCA,Business,02/28/2023,Active,06/08/2022,Home Improvement Contractor,Fresh Finish Painting Corp.,,7901,4 AVENUE,,BROOKLYN,NY,11209,3473377337,Brooklyn,3,310,43,,,,,,-74.02626264134598,40.627920976360166,"(40.627920976360166, -74.02626264134598)"
2014176-DCA,Business,02/28/2023,Active,10/02/2014,Home Improvement Contractor,BLACKLION PAINTING INC,,31,HATFIELD PL,,STATEN ISLAND,NY,10302,3479220329,Staten Island,5,501,49,5024719,5010450063,,,,-74.13599443262899,40.63216933802394,"(40.63216933802394, -74.13599443262899)"
1443860-DCA,Business,02/28/2023,Active,09/05/2012,Home Improvement Contractor,"KUSAR, GHAZALA",EXPRESS CONSTRUCTION CO,2424,WESTERVELT AVE,,BRONX,NY,10469,7185154433,Bronx,2,211,13,2053229,2044840019,,,,-73.83991133974374,40.861437616992305,"(40.861437616992305, -73.83991133974374)"
2004395-DCA,Business,02/28/2023,Active,03/06/2014,Home Improvement Contractor,JPK COLOSSAL CONSTRUCTION INC,,14302,232ND ST,,LAURELTON,NY,11413,7182497876,Queens,4,413,31,4287651,4135160010,,,,-73.74451438996041,40.664390180967544,"(40.664390180967544, -73.74451438996041)"
1466572-DCA,Business,02/28/2023,Active,06/04/2013,Home Improvement Contractor,"HIS NY2, INC.",,7,STONY HOLLOW CT,,GREENLAWN,NY,11740,7188862539,Outside NYC,,,,,,,,,,,
1238057-DCA,Business,02/28/2023,Active,09/05/2006,Home Improvement Contractor,"HEADWATER CONTRACTING, LTD.",,63,FLUSHING AVE,,BROOKLYN,NY,11205,7187979775,Brooklyn,3,302,33,3335129,3020230001,,,,-73.97451757491527,40.697998098086686,"(40.697998098086686, -73.97451757491527)"
1272390-DCA,Business,02/28/2023,Active,11/09/2007,Home Improvement Contractor,"FARUK,MOHAMMAD",S.R. CONSTRUCTION,460A,MACDONOUGH ST,,BROOKLYN,NY,11233,9179399414,Brooklyn,3,303,36,3047210,3016770017,,,,-73.92799410431948,40.682810792322265,"(40.682810792322265, -73.92799410431948)"
2055125-DCA,Business,02/28/2023,Active,06/29/2017,Home Improvement Contractor,ESSENTIAL CONTRACTING GROUP LLC,,3646,37TH ST,,LONG ISLAND CITY,NY,11101,347-870-8443,Queens,4,401,26,4009552,4006360047,,,,-73.92570523782584,40.753432028123584,"(40.753432028123584, -73.92570523782584)"
