BOROUGH,SITE_STATUS,SITE_NAME,SITE_NUMBER,STREET_NUMBER,STREET_SUFFIX,STREET_NAME,POSTCODE,CITY,VOTER_ENTRANCE,HANDICAP_ENTRANCE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
MANHATTAN,A,Find Aid For Aged (Hargrave),M0014,111,,West 71 Street,10023,New York,111 West 71 Street,111 West 71 Street,40.776926,-73.979575,7,6,157,1029886,1011430030,Lincoln Square,"(40.776926, -73.979575)",12420,20,4,19,12
BRONX,A,PS 130 Abram Stevens Hewitt,X0190,750,,Prospect Avenue,10455,Bronx,750 Prospect Avenue,Thru the schoolyard entrance on Macy Pl,40.817658,-73.902365,2,17,85,2005168,2026880001,Longwood,"(40.817658, -73.902365)",10933,8,5,43,24
MANHATTAN,A,Church of the Holy Apostles,11650,296,,9 Avenue,10001,New York,296 9 Avenue,296 9 Avenue,,,4,3,97,1013463,1007510076,Hudson Yards-Chelsea-Flatiron-Union Square,,,,,,
BRONX,A,Columbus High School,X0210,925,,Astor Avenue,10469,Bronx,925 Astor Avenue,Side entry left of Main entrance to basement,40.859735,-73.861064,11,13,324,2050179,2043580001,Bronxdale,"(40.859735, -73.861064)",11607,59,5,12,32
QUEENS,A,Dayton Tower West 10200,Q0004,102-00,,Shore Front Parkway,11694,Rockaway Park,102-00 Shore Front Parkway,Side entrance facing Shore Front Parkway,40.581558,-73.824983,14,32,938,4445257,4161750001,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"(40.581558, -73.824983)",20532,51,3,41,58
BROOKLYN,A,PS 52,00048,2675,,East 29 Street,11235,Brooklyn,2675 East  29 Street,Enter on Nostrand Avenue,40.587777,-73.940421,15,48,600,3205435,3074740001,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"(40.587777, -73.940421)",13826,32,2,15,36
BROOKLYN,A,Linden Gardens,10682,2237,,Linden Boulevard,11207,Brooklyn,2237 Linden Boulevard,2237 Linden Boulevard,40.66314,-73.880604,5,42,1116,3387645,3043350001,East New York,"(40.66314, -73.880604)",17214,45,2,25,47
BROOKLYN,A,IS 71 -Juan Morel Campos,B0119,215,,Heyward Street,11206,Brooklyn,215 Heyward Street,215 Heyward Street,40.703603,-73.953279,1,33,529,3061064,3022270001,Williamsburg,"(40.703603, -73.953279)",17213,36,2,38,56
BROOKLYN,A,RBSCC Sr Ctr,10247,143,,Himrod Street,11221,Brooklyn,143 Himrod Street,143 Himrod Street,40.697381,-73.922617,4,37,421,3393892,3032660045,Bushwick South,"(40.697381, -73.922617)",18181,42,2,37,53
BROOKLYN,A,Trump Village Bldg 3A,B0245,444,,Neptune Avenue,11224,Brooklyn,444 Neptune Avenue,444 Neptune Avenue,40.579711,-73.970125,13,48,35602,3196581,3072740015,West Brighton,"(40.579711, -73.970125)",18184,21,2,15,35
QUEENS,A,Newtown HS,Q0188,48-01,,90 Street,11373,Elmhurst,48-01 90 Street,Side entrance on 48th Avenue,40.741221,-73.874682,4,25,461,4045629,4018490001,Elmhurst,"(40.741221, -73.874682)",14784,66,3,5,68
STATEN IS,A,Faith United Methodist Church,11646,221,,Heberton Avenue,10302,Staten Island,221 Heberton Avenue,Side Entrance Castleton Ave,,,1,49,207,5106978,5010180001,Port Richmond,,,,,,
QUEENS,A,Springfield Garden-Excelsior Preparatory HS,Q0049,143-10,,Springfield Boulevard,11413,Springfield Gardens,143-10 Springfield Boulevard,Front Pathway off Springfield Boulevard near 143 Avenue,40.668242,-73.756894,12,31,330,4280845,4130570056,Springfield Gardens North,"(40.668242, -73.756894)",15313,41,3,47,71
BRONX,A,777 Concourse Village East,X0192,777,,Concourse Village East,10451,Bronx,777 Concourse Village East,The Community Rm is located in the central plaza,40.823437,-73.920002,4,16,61,2116938,2024430170,East Concourse-Concourse Village,"(40.823437, -73.920002)",10929,50,5,42,27
BROOKLYN,A,IS 246,B0317,72,,Veronica Place,11226,Brooklyn,72 Veronica Place (Entrance on Albemarle Road),Snyder Avenue,40.64864,-73.952889,17,40,794,3117381,3051100025,Erasmus,"(40.64864, -73.952889)",13510,61,2,11,40
BRONX,A,Co-Op City 2049 Bartow Avenue Community Center,X0234,2049,,Bartow Avenue,10475,Bronx,2049 Bartow Avenue,Enter from Asch Loop through Vestibule,40.869544,-73.829159,10,12,46201,2097466,2051410100,Co-op City,"(40.869544, -73.829159)",12344,43,5,2,28
QUEENS,A,PS 213-Carl Ullman School,Q0126,231-02,,67 Avenue,11364,Oakland Gardens,231-02 67 Avenue,Entrance on 230th STREET through School Yard,40.747677,-73.745752,11,23,1377,4163698,4076770001,Oakland Gardens,"(40.747677, -73.745752)",14506,26,3,16,69
BRONX,A,PS 138 Samuel Randall,X0080,2060,,Lafayette Avenue,10473,Bronx,Enter thru Exit 3 on Olmstead Ave,Enter thru Exit 3 on Olmstead Ave,40.822619,-73.853273,9,18,74,2022289,2036090016,Soundview-Castle Hill-Clason Point-Harding Park,"(40.822619, -73.853273)",11611,58,5,31,26
BRONX,A,Samuel Gompers HS,X0160,455,,Southern Boulevard,10455,Bronx,455 Southern Boulevard,thru parking lot courtyard left of main entrance,40.810431,-73.906842,1,8,35,2003883,2025760026,Mott Haven-Port Morris,"(40.810431, -73.906842)",10933,49,5,35,23
MANHATTAN,A,PS 98,11161,530,,West 212 Street,10034,New York,530 West 212 Street,W 211th St/Vermilyea Ave (Through Playard),40.867838,-73.917276,12,10,303,,,Marble Hill-Inwood,"(40.867838, -73.917276)",13092,47,4,39,22
BROOKLYN,A,PS 328,B0193,330,,Alabama Avenue,11207,Brooklyn,On right side of main entrance.,On right side of main entrance.,40.668445,-73.89797,5,42,1134,3084283,3037680001,East New York (Pennsylvania Ave),"(40.668445, -73.89797)",17214,45,2,25,47
STATEN IS,A,PS 50 Frank Hankinson,S0062,200,,Adelaide Avenue,10306,Staten Island,200 Adelaide Avenue,ADELAIDE AVE AND WHITEHALL STREET,40.561654,-74.124691,3,50,13204,5063495,5047160060,Oakwood-Oakwood Beach,"(40.561654, -74.124691)",10693,15,1,14,76
MANHATTAN,A,Ft Washington Serv For Eld/Riverstone Senior Life Services,M0303,99,,Ft Washington Avenue,10032,New York,99 Ft Washington  Avenue,99 Ft Washington  Avenue,40.839051,-73.943664,12,7,247,1063346,1021360235,Washington Heights South,"(40.839051, -73.943664)",13090,47,4,23,21
QUEENS,A,PS 36-Saint Albans School,Q0092,187-01,,Foch Boulevard,11412,Saint Albans,187-01 Foch Boulevard,Everitt Place through school yard,40.690844,-73.764005,12,27,366,4268900,4124390032,St. Albans,"(40.690844, -73.764005)",15312,41,3,6,71
MANHATTAN,A,Associated Blind,M0037,135,,West 23 Street,10011,New York,135 West 23 Street,135 West 23 Street,40.743387,-73.993779,4,3,91,1014949,1007990021,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.743387, -73.993779)",12074,12,4,10,7
BRONX,A,Knolls Cooperative Section #2,X0097,25,,Knolls Crescent,10463,Bronx,25 KNOLLS CRESCENT,Elevator to basement from main entrance,40.878707,-73.917451,8,11,29302,2091867,2057230084,Spuyten Duyvil-Kingsbridge,"(40.878707, -73.917451)",11272,48,5,40,33
STATEN IS,A,PS 14 Cornelius Vanderbilt,11240,100,,Tompkins Avenue,10304,Staten Island,100 Tompkins Avenue,Accessible Entrance 10 Hill Street,40.622144,-74.078435,1,49,29,5014176,5005450110,Stapleton-Rosebank,"(40.622144, -74.078435)",10691,4,1,13,74
QUEENS,A,PS 108-Captain Vincent G. Fowler,Q0011,108-10,,109 Avenue,11420,South Ozone Park,108-10 109 Avenue,Back Entrance through Schoolyard on 109th Street,40.679515,-73.831546,10,28,96,4247572,4114750011,South Ozone Park,"(40.679515, -73.831546)",24016,62,3,46,64
BROOKLYN,A,Top Civic Ctr,11417,1098,,Utica Avenue,11203,Brooklyn,1098 Utica Avenue,1098 Utica Avenue,40.645977,-73.929862,17,45,850,3105279,3047600012,East Flatbush-Farragut,"(40.645977, -73.929862)",16866,61,2,26,40
MANHATTAN,A,The Riverside Rehabilitation Center,10981,150,,Riverside Drive,10024,New York,150 Riverside Drive,150 Riverside Drive,40.790649,-73.979729,7,6,175,1033956,1012490001,Upper West Side,"(40.790649, -73.979729)",12421,20,4,19,15
QUEENS,A,PS 90-Horace Mann,Q0278,86-50,,109 Street,11418,Richmond Hill,86-50 109 Street,Rear Entrance on 108th Street next to Playground,40.696988,-73.839282,9,32,128,4192167,4092040028,Richmond Hill,"(40.696988, -73.839282)",24014,46,3,41,60
BROOKLYN,A,PS 179,B0110,202,,Avenue C,11218,Brooklyn,202 Avenue C,Enter through school yard,40.63998,-73.976853,12,39,488,3126001,3053710001,Kensington-Ocean Parkway,"(40.63998, -73.976853)",17620,2,2,27,39
BROOKLYN,A,PS 108,B0109,200,,Linwood Street,11208,Brooklyn,200 Linwood Street,To left on Arlington Avenue,40.681043,-73.88409,5,37,117202,3087131,3039260045,Cypress Hills-City Line,"(40.681043, -73.88409)",17215,45,2,37,47
BROOKLYN,A,O'Dwyer Community Center,10788,2945,,West 33 Street,11224,Brooklyn,2945 West 33 Street,2945 West 33 Street,40.574011,-73.999335,13,47,342,3321766,3070480015,Seagate-Coney Island,"(40.574011, -73.999335)",18184,21,2,45,35
BRONX,A,PS 5 Port Morris,X0168,564,,Jackson Avenue,10455,Bronx,564 Jackson Avenue,Entrance thru corner of Concord Ave and E.150 St,40.813697,-73.908808,1,8,73,2004548,2026420001,Melrose South-Mott Haven North,"(40.813697, -73.908808)",10933,49,5,35,23
QUEENS,A,Hammel Comm Center,Q0260,81-14,,Rockaway Beach Boulevard,11693,Far Rockaway,81-14 Rockaway Beach Boulevard,81-14 Rockaway Beach Boulevard,40.588038,-73.807738,14,31,94202,4436315,4161140002,Hammels-Arverne-Edgemere,"(40.588038, -73.807738)",20531,51,3,47,58
BROOKLYN,A,IS 33,B0306,70,,Tompkins Avenue,11206,Brooklyn,Martin Luther king pl,70 Tompkins Avenue,40.697057,-73.946732,3,36,257,3048517,3017430018,Bedford,"(40.697057, -73.946732)",17213,69,2,49,51
BRONX,A,PS 12 Lewis and Clark School,X0103,2555,,Tratman Avenue,10461,Bronx,Entrance on Overing Street,Entrance on Overing Street,40.840169,-73.844487,10,13,200,2041864,2039830001,Van Nest-Morris Park-Westchester Square,"(40.840169, -73.844487)",11270,43,5,12,28
BRONX,A,MS 390 (PS 26),X0071,1930,,Andrews Avenue South,10453,Bronx,1930 Andrews Avenue,Exterior Accessible Entrance,40.854742,-73.91307,5,14,24502,2014692,2032160002,University Heights-Morris Heights,"(40.854742, -73.91307)",10931,6,5,29,29
BROOKLYN,A,Wyckoff Gardens Comm Ctr,00049,280,,Wyckoff Street,11217,Brooklyn,280 Wyckoff Street,280 Wyckoff Street,40.683134,-73.983556,6,33,127,3336056,3003940001,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"(40.683134, -73.983556)",17619,14,2,38,50
MANHATTAN,A,Mott Street Sr Ctr,M0088,180,,Mott Street,10012,New York,180 Mott Street,180 Mott Street,40.720514,-73.995803,2,1,41,1007156,1004790001,SoHo-TriBeCa-Civic Center-Little Italy,"(40.720514, -73.995803)",12075,57,4,32,2
BRONX,A,PS 119,10210,1075,,Pugsley Avenue,10472,Bronx,Entrance on Blackrock Avenue,Entrance on Blackrock Avenue,40.8285,-73.856642,9,18,4001,2025696,2037890021,Soundview-Bruckner,"(40.8285, -73.856642)",11610,58,5,31,26
MANHATTAN,A,Riverton Apts,M0122,2200,,Madison Avenue,10037,New York,2200 Madison Avenue,Madison Avenue,40.812735,-73.935874,11,9,210,1081106,1017600001,East Harlem North,"(40.812735, -73.935874)",13095,7,4,36,16
QUEENS,A,MS 72-Catherine & Count Basie,Q0039,133-25,,Guy R Brewer Boulevard,11434,Jamaica,133-25 Guy R Brewer Boulevard,133-25 Guy R Brewer Boulevard,40.674114,-73.77612,12,28,33402,4270059,4124950270,Springfield Gardens North,"(40.674114, -73.77612)",24669,41,3,46,71
BRONX,A,Ampere Ave Knights of Columbus Hall,X0127,3243,,Ampere Avenue,10465,Bronx,3243 Ampere Avenue,3243 Ampere Avenue,40.846243,-73.819118,10,13,27402,2076257,2054160111,Pelham Bay-Country Club-City Island,"(40.846243, -73.819118)",11274,43,5,12,28
MANHATTAN,A,The Clinton School for Writers and Artists,11587,10,,East 15 Street,10003,New York,10 East 15 Street,10 East 15 Street,,,5,2,52,1089902,1008420034,Hudson Yards-Chelsea-Flatiron-Union Square,,,,,,
BROOKLYN,A,PS 54 New,B0103,195,,Sandford Street,11205,Brooklyn,195 Sandford Street,195 Sandford Street,40.692993,-73.952946,3,33,241,3049020,3017650015,Bedford,"(40.692993, -73.952946)",17212,69,2,38,51
QUEENS,A,PS/MS 42 - Robert Vernam School,11686,488,,Beach 66 Street,11692,Arverne,488 Beach 66 Street,488 Beach 66 Street,,,14,31,964,4302817,4160390014,Hammels-Arverne-Edgemere,,,,,,
BRONX,A,Parkside Development Community Room,X0147,3856,,Bronx Boulevard,10467,Bronx,3856 Bronx Blvd; take elevator to 1st FL Recreation Room,3856 Bronx Blvd; take elevator to 1st FL Recreation Room,40.88579,-73.86588,12,12,394,2057550,2046530049,Williamsbridge-Olinville,"(40.88579, -73.86588)",11605,29,5,2,30
STATEN IS,A,Olivet Presby Church,10301,97,,Myrtle Avenue,10310,Staten Island,97 Myrtle Avenue,443 Broadway,40.630096,-74.114728,1,49,105,5005038,5001820001,New Brighton-Silver Lake,"(40.630096, -74.114728)",10697,4,1,13,74
BRONX,A,Parkchester South Condominum 2059 Mcgraw Avenue,X0079,2059,,Mcgraw Avenue,10462,Bronx,2059 Mcgraw Avenue,From entrance path on Unionport Rd,40.835465,-73.856649,9,18,212,2096656,2039387501,Parkchester,"(40.835465, -73.856649)",11271,58,5,31,26
QUEENS,A,VFW Post 885,10962,120-19,,14 Road,11356,College Point,120-19 14 Road,Side Driveway on 121st Street,40.784897,-73.84746,7,19,929,4098052,4040550015,College Point,"(40.784897, -73.84746)",14191,22,3,20,67
BRONX,A,PS 54,11496,2703,,Webster Avenue,10458,Bronx,Back entrance to the school on Decatur Ave to 2nd Floor,Back entrance to the school on Decatur Ave to 2nd Floor,,,7,15,40502,2113630,2032780014,Bedford Park-Fordham North,,,,,,
STATEN IS,A,PS 55 Henry M. Boehm,S0048,54,,Osborne Street,10312,Staten Island,54 Osborne Street,Accessible doorway in rear of building Koch Blvd,40.536833,-74.163289,3,51,15602,5069075,5053360001,Annadale-Huguenot-Prince's Bay-Eltingville,"(40.536833, -74.163289)",10699,15,1,9,77
MANHATTAN,A,Manhattanville Houses II,11486,1420,,Amsterdam Avenue,10027,New York,1420 Amsterdam Avenue,1420 Amsterdam Avenue,,,9,7,219,1084127,1019840001,Manhattanville,,,,,,
QUEENS,A,Lexington School,Q0134,26-26,,75 Street,11370,East Elmhurst,25-26 75 Street,25-26 75 Street,40.762091,-73.893281,3,22,30902,4437060,4010500002,Jackson Heights,"(40.762091, -73.893281)",14781,65,3,4,73
BRONX,A,PS 67 Mohegan School,X0076,2024,,Mohegan Avenue,10460,Bronx,2024 Mohegan Avenue - Left side poll rm,At rear of school kitchen delivery door,40.843907,-73.884731,6,17,363,2013142,2031230003,East Tremont,"(40.843907, -73.884731)",11269,35,5,43,31
BRONX,A,Preston High School,X0113,2780,,Schurz Avenue,10465,Bronx,2780 Schurz Avenue,2780 Schurz Avenue,40.814196,-73.819358,10,13,132,2097763,2056040032,Schuylerville-Throgs Neck-Edgewater Park,"(40.814196, -73.819358)",11274,43,5,12,28
STATEN IS,A,Castleton Hill Moravian Church,11201,1657,,Victory Boulevard,10314,Staten Island,37 Hodges Place,37 Hodges Place,40.613426,-74.119008,1,50,147,5089758,5003470006,Westerleigh,"(40.613426, -74.119008)",10700,4,1,14,74
QUEENS,A,PS 92-Harry T.Stewart Sr.,10733,99-01,,34 Avenue,11368,Corona,99-01 34 Avenue,Playground Entrance on 99th Street,40.755479,-73.869075,3,21,377,4042496,4017140018,North Corona,"(40.755479, -73.869075)",14510,65,3,21,73
BROOKLYN,A,Fenimore United Meth. Church,11476,276,,Fenimore Street,11225,Brooklyn,276 Fenimore Street,To right of main entrance on Fenimore Street,40.658338,-73.953628,9,40,802,3115569,3050430048,Prospect Lefferts Gardens-Wingate,"(40.658338, -73.953628)",13509,17,2,11,44
MANHATTAN,A,PS 146,M0223,421,,East 106 Street,10029,New York,421 East 106 Street,East 106th Street. (To the RIGHT of Main Entrance Doors),40.789475,-73.939526,11,8,162,1052999,1017000001,East Harlem South,"(40.789475, -73.939526)",12426,7,4,35,14
BROOKLYN,A,PS 209,B0384,2609,,East 7 Street,11235,Brooklyn,2609 East 7th  Street,Avenue Z,40.586858,-73.961907,13,48,370,3196224,3072440001,Brighton Beach,"(40.586858, -73.961907)",13826,21,2,15,35
QUEENS,A,PS 31-Bayside,Q0115,211-45,,46 Road,11361,Bayside,211-45 46 Road,211-45 46 Road,40.757307,-73.769402,11,19,1447,4156949,4073160018,Bayside-Bayside Hills,"(40.757307, -73.769402)",14196,26,3,20,69
QUEENS,A,PS 76-William Hallet,Q0159,36-36,,10 Street,11106,Astoria,36-36 10 Street,Through playground off 10th St between playground & school,40.76091,-73.941198,1,26,39,4004331,4003540001,Queensbridge-Ravenswood-Long Island City,"(40.76091, -73.941198)",16863,39,3,33,72
MANHATTAN,A,Marble Hill Community Center,M0259,5365,,Broadway,10463,New York,5365 Broadway,5365 Broadway,40.876096,-73.90786,8,10,309,1082782,1022150623,Marble Hill-Inwood,"(40.876096, -73.90786)",11272,48,4,39,33
STATEN IS,A,IS 51 Edwin Markham,S0023,20,,Houston Street,10302,Staten Island,20 Houston Street,20 Houston Street,40.622461,-74.144502,1,50,251,5107210,5014780500,Port Richmond,"(40.622461, -74.144502)",10370,4,1,14,75
BROOKLYN,A,PS 397,11011,490,,Fenimore Street,11203,Brooklyn,490 Fenimore Street,Enter through the school yard,40.658836,-73.946908,9,40,810,3107315,3048150020,Prospect Lefferts Gardens-Wingate,"(40.658836, -73.946908)",16866,17,2,11,44
BROOKLYN,A,Palm Gardens,10672,615,,Avenue C,11218,Brooklyn,615 Avenue C,615 Avenue C,40.641236,-73.972561,12,39,494,3125490,3053580041,Kensington-Ocean Parkway,"(40.641236, -73.972561)",17620,2,2,27,39
MANHATTAN,A,Westbeth  Housing,00013,155,,Bank Street,10014,New York,155 Bank Street,155 Bank Street,40.736205,-74.008769,2,3,79,1012047,1006390001,West Village,"(40.736205, -74.008769)",12077,57,4,10,3
BRONX,A,PS 146 Edward Collins,X0213,968,,Cauldwell Avenue,10456,Bronx,968 Cauldwell Avenue,School entrance thru gate on 165th Street,40.824877,-73.90611,3,16,185,2004498,2026320027,Morrisania-Melrose,"(40.824877, -73.90611)",10934,34,5,42,25
BROOKLYN,A,Chavis Apartments,10187,230,,Kingston Avenue,11213,Brooklyn,230 Kingston Avenue,230 Kingston Avenue,40.671844,-73.942047,8,35,339,3032045,3012500025,Crown Heights North,"(40.671844, -73.942047)",17615,16,2,48,49
QUEENS,A,Holy Trinity Parish Church,11458,222-05,,116 Avenue,11411,Cambria Heights,222-05 116 Avenue,Side Entrance on 116th Avenue,40.696364,-73.737392,13,27,596,4243842,4113040007,Cambria Heights,"(40.696364, -73.737392)",15311,63,3,6,63
BRONX,A,PS 150 Charles James Fox,X0209,920,,East 167 Street,10459,Bronx,920 East 167 Street,Entrance is thru school yard on Tiffany Street,40.826299,-73.894366,2,17,12701,2005681,2027170005,Hunts Point,"(40.826299, -73.894366)",10937,8,5,43,24
QUEENS,A,St. Leo Catholic Academy,Q0006,104-19,,49 Avenue,11368,Corona,48th Ave & 104 Street (Back door of School),48th Ave & 104 Street (Back door of School),40.744515,-73.858709,4,21,415,4437347,4019920001,Corona,"(40.744515, -73.858709)",14510,66,3,21,68
STATEN IS,A,PS 6 Corporal Allan F. Kivlehan School,10634,555,,Page Avenue,10307,Staten Island,555 Page Avenue,555 Page Avenue,40.510907,-74.23108,3,51,24401,5131697,5077600001,Charleston-Richmond Valley-Tottenville,"(40.510907, -74.23108)",10696,15,1,9,77
BROOKLYN,A,PS 226,B0289,6006,,23 Avenue,11204,Brooklyn,6006 23 Avenue,On the left side of the Main Entrance,40.6153,-73.976376,12,44,446,3172071,3065490024,Borough Park,"(40.6153, -73.976376)",16867,2,2,18,39
MANHATTAN,A,St Anthony's Church,10516,155,,Sullivan Street,10012,New York,154 Sullivan Street,Houston Street,40.727338,-74.001532,2,3,49,1008046,1005170011,SoHo-TriBeCa-Civic Center-Little Italy,"(40.727338, -74.001532)",12075,57,4,10,1
BROOKLYN,A,Brightwater's Comm Room,B0261,501A,,Surf Avenue,11224,Brooklyn,501 Surf Avenue,501 Surf Avenue,40.574897,-73.973532,13,48,354,3320627,3072797501,West Brighton,"(40.574897, -73.973532)",18184,21,2,15,35
BRONX,A,PS 103 Hector Fontanez,X0153,4125,,Carpenter Avenue,10466,Bronx,4125 Carpenter Ave.,Entrance on E. 229 St.,40.892371,-73.861431,12,12,420,2062883,2048230001,Williamsbridge-Olinville,"(40.892371, -73.861431)",11275,29,5,2,30
BROOKLYN,A,New Utrecht HS,B0080,1601,,80 Street,11214,Brooklyn,1601 80 Street,Enter on right side of main entrance,40.61346,-74.003628,11,43,182,3162711,3062710001,Bensonhurst West,"(40.61346, -74.003628)",17616,1,2,44,37
BRONX,A,The Plaza Rehab and Nursing Center,10690,100,,West Kingsbridge Road,10468,Bronx,100 West Kingsbridge Road,100 West Kingsbridge Road,40.868238,-73.901189,7,14,263,2094694,2032200037,Kingsbridge Heights,"(40.868238, -73.901189)",11606,24,5,29,34
MANHATTAN,A,Marymount Manhattan College,10831,221,,East 71 Street,10021,NY,221 East 71 Street,221 East 71 Street,40.768804,-73.9603,8,4,126,1076309,1014260035,Lenox Hill-Roosevelt Island,"(40.768804, -73.9603)",12083,23,4,51,11
MANHATTAN,A,Isaacs/Johnson Cornerstone,11533,1827,,Lexington Avenue,10029,New York,1827 Lexington Avenue,1827 Lexington Avenue,,,11,8,182,,,East Harlem North,,,,,,
BROOKLYN,A,Agudath Sr Ctr,10216,817,,Avenue H,11230,Brooklyn,817 Avenue H,817 Avenue H,40.629433,-73.968215,14,40,460,3170160,3064960039,Flatbush,"(40.629433, -73.968215)",13513,60,2,11,43
BROOKLYN,A,PS 682,11175,50,,Avenue P,11204,Brooklyn,50 Avenue P,50 Avenue P,40.607073,-73.98699,11,44,428,3396829,3066180001,Bensonhurst East,"(40.607073, -73.98699)",18183,1,2,18,37
BROOKLYN,A,PS/IS 202,B0374,982,,Hegeman Avenue,11208,Brooklyn,982 Hegeman Avenue,982 Hegeman Avenue,40.666489,-73.87617,5,42,1116,3098664,3044770001,East New York,"(40.666489, -73.87617)",17215,45,2,25,47
BROOKLYN,A,PS 56 New,B0087,170,,Gates Avenue,11238,Brooklyn,170 Gates Avenue,Enter on Downing Street,40.684985,-73.960644,2,35,231,3056874,3019830010,Clinton Hill,"(40.684985, -73.960644)",13829,68,2,48,55
