"service_name","provider_name","mission_statement","website","address_line_1","address_line_2","city","state","zip_code"
"Work Readiness","Forestdale, Inc.","Forestdale's mission is to ensure that children and families have the fundamental assets needed to thrive and live independently. ","www.forestdaleinc.org","67-35 112 STREET",,"Forest Hills","NY","11375"
"Work Readiness","Forestdale, Inc.","Forestdale's mission is to ensure that children and families have the fundamental assets needed to thrive and live independently. ","www.forestdaleinc.org","67-35 112 STREET",,"Forest Hills","NY","11375"
"Work Readiness","Forever Loved Entertainment Corp."," Since 2006, Forever Loved Entertainment, Inc - I WILL GRADUATE Youth Development Programs have served students, parents and educators working in over","www.iwillgraduateprogram.com","1958 Fulton Street",,"Brooklyn","NY","11233"
"Work Readiness","Freedom Youth Family Justice Center, Inc.","Our organization provides comprehensive support and services for victims, survivors, and immediate family members of    human trafficking ","htp://freedomyouthnyc.com","369 EAST  194 STREET","2","BRONX","NY","10458"
"Work Readiness","Friends of Island Academy Inc.","Friends of Island Academy (Friends) was founded in 1990 to bring opportunity to young people leaving jail in New York City. ","friendsny.org","127 WEST  127 STREET","Suite 125","NEW YORK","NY","10027"
"Work Readiness","Friends of Wingate Park, Inc","The mission of Friends Wingate Park is to contribute to park stewardship and build a stronger community through neighbors working together to beautify","friendsofwingatepark.org","636 BROOKLYN AVENUE","10J","BROOKLYN","NY","11203"
"Work Readiness","Frontline United LLC","To engage & address the core ideologies that negatively affect our youth's views on employment, education, culture, identity, and self empowerment. ",,"PO Box 1928",,"New York","NY","10027"
"Work Readiness","Futures and Options Inc.","Futures and Options empowers NYC's underserved youth to explore careers and guides them to further their education and become productive citizens.","www.futuresandoptions.org","120 BROADWAY","Suite 1019","NEW YORK","NY","10271"
"Work Readiness","Futures and Options Inc.","Futures and Options empowers NYC's underserved youth to explore careers and guides them to further their education and become productive citizens.","www.futuresandoptions.org","120 BROADWAY","Suite 1019","NEW YORK","NY","10271"
"Work Readiness","GIRLS FOR GENDER EQUITY, INC. (GGE)","Girls for Gender Equity is committed to the physical, psychological, social and economic development of girls and women.","ggenyc.org","25 CHAPEL STREET","Suite 1006","BROOKLYN","NY","11201"
"Work Readiness","Gay Men's Health Crisis, Inc.","GMHC fights to end the AIDS epidemic and uplift the lives of all affected.","www.gmhc.org","307 WEST   38 STREET",,"NEW YORK","NY","10018"
"Work Readiness","Get Healthier Care Together, Inc","GET HEALTHIER CARE TOGETHER,INC  specializes in social determinants of health solutions. We healthify  community health  outcomes throughout NYC","gethealthiercaretogether.com","127 EAST   38 STREET","Floor Ground  Suite B","BROOKLYN","NY","11203"
"Work Readiness","Get Healthier Care Together, Inc","GET HEALTHIER CARE TOGETHER,INC  specializes in social determinants of health solutions. We healthify  community health  outcomes throughout NYC","gethealthiercaretogether.com","127 EAST   38 STREET","Floor Ground  Suite B","BROOKLYN","NY","11203"
"Work Readiness","Getting Out and Staying Out, Inc.","Getting Out and Staying Out (GOSO) is committed to reducing recidivism and empowering young NYC men through education, employment, and emotional well-","www.gosonyc.org","201 A",,"NEW YORK","NY","10035"
"Work Readiness","Getting Out and Staying Out, Inc.","Getting Out and Staying Out (GOSO) is committed to reducing recidivism and empowering young NYC men through education, employment, and emotional well-","www.gosonyc.org","201 A",,"NEW YORK","NY","10035"
"Work Readiness","Girls Incorporated of New York City","Girls Inc. of New York City is an independent affiliate of Girls Incorporated, a national youth development organization. Our mission is to advocate for and improve the lives of underserved girls aged 6-18 in the five boroughs. We pursue this mission by providing gender-based educational programs in the areas of math; science; health and safety; financial literacy; and multicultural appreciation. We provide programs directly or in partnership with other organizations. Our remarkable programs inspire girls to be strong, smart and bold women living successful, productive lives.","www.girlsincnyc.org","120 Wall Street","1800","New York","NY","10005"
"Work Readiness","Girls Incorporated of New York City","Girls Inc. of New York City is an independent affiliate of Girls Incorporated, a national youth development organization. Our mission is to advocate for and improve the lives of underserved girls aged 6-18 in the five boroughs. We pursue this mission by providing gender-based educational programs in the areas of math; science; health and safety; financial literacy; and multicultural appreciation. We provide programs directly or in partnership with other organizations. Our remarkable programs inspire girls to be strong, smart and bold women living successful, productive lives.","www.girlsincnyc.org","120 Wall Street","1800","New York","NY","10005"
"Work Readiness","Giving Alternative Learners Uplifting Opportunities, Inc.","Uses therapeutic horse back riding  to help people in NYC with disabilities walk, talk
and learn, inspiring them to live lives as fully as possible.","www.gallopnyc.org","8803 70th Road",,"Forest Hills","NY","11375"
"Work Readiness","Giving Alternative Learners Uplifting Opportunities, Inc.","Uses therapeutic horse back riding  to help people in NYC with disabilities walk, talk
and learn, inspiring them to live lives as fully as possible.","www.gallopnyc.org","8803 70th Road",,"Forest Hills","NY","11375"
"Work Readiness","Go Africa Network Inc.","Direct intervention for training, education, health, wellness, and trade (import/export) initiatives that are linked to employment in order to faci","www.GoAfricaNetwork.org","1760 2 AVENUE","Suite 22C","NEW YORK","NY","10128"
"Work Readiness","Good Call NYC Co.","Our mission is to protect the rights of low income communities and communities of color by providing immediate access to legal representation in case ","goodcall.nyc","7 MARCUS GARVEY BOULEVARD","Suite 445","BROOKLYN","NY","11206"
"Work Readiness","Good Old Lower East Side, Inc.","Good Old Lower East Side (GOLES) is a neighborhood housing and preservation organization that has served the Lower East Side of Manhattan since 1977. ","www.goles.org","173 Avenue B",,"New York","NY","10009"
"Work Readiness","Good Shepherd Services","Good Shepherd Services goes where children, youth, and families face the greatest challenges and builds on their strengths to help them gain skills for success. We provide quality, effective services that deepen connections between family members, within schools, and among neighbors. We work closely with community leaders to advocate, both locally and nationally, on behalf of our participants to make New York City a better place to live and work.

Good Shepherd Services leads in the development of innovative programs that make a difference in the lives of children, youth and families today.","www.goodshepherds.org","305 SEVENTH AVENUE","9th Floor","NEW YORK","NY","10001"
"Work Readiness","Goodwill Industries of Greater New York and Northern New Jersey, Inc.","Goodwill Industries empowers individuals with disabilities and other barriers to employment to gain independence through the power of work.","www.goodwillnynj.org","25 ELM PLACE, 3rd Fl",,"BROOKLYN","NY","11201"
"Work Readiness","Grace Family Services Inc.","Grace Family...
to enrich, enhance, educate and in still morals and values in that; recipients will be productive and enjoy a better quality of lif..",,"18 PAERDEGAT    5 STREET",,"BROOKLYN","NY","11236"
"Work Readiness","Grand Central Neighborhood Social Services Corporation","Our agency is committed to helping NYC's homeless and hungry. Through our Drop-In-Center we offer basic necessities food,clothing,a place to sleep,as ","www.grandcentralneighborhood.org","120 EAST   32 STREET",,"NEW YORK","NY","10016"
"Work Readiness","Grand Central Neighborhood Social Services Corporation","Our agency is committed to helping NYC's homeless and hungry. Through our Drop-In-Center we offer basic necessities food,clothing,a place to sleep,as ","www.grandcentralneighborhood.org","120 EAST   32 STREET",,"NEW YORK","NY","10016"
"Work Readiness","Green City Force Inc.","Green City Force is an AmeriCorps program that engages young adults from low income communities in national service related to the environment. In doi","www.greencityforce.org","630 Flushing Avenue","Mailbox #1","Brooklyn","NY","11206"
