"download_pdf_report","license_number","industry_sector","base_does_business_as","base_name","serving_areas","year_base_opened","green_taxi_service","on_demand_service","book_ahead_service","phone","website","email","booking_app","_24_hours","_2015_honor_roll_drivers","_2015_honor_roll_base","hosted_vision_zero_training","vehicle_safety_technology_used","base_provides_safety_training","fatal_crashes","fatal_crash_details","injury_crashes_per_vehicle","sector_average_injury_crashes_per_vehicle","vehicle_safety_violations_per_vehicle","sector_average_vehicle_safety_violations_per_vehicle","base_safety_violations_per_vehicle","sector_average_base_safety_violations_per_vehicle","affiliated_vehicles","average_vehicle_age","sector_average_average_vehicle_age","percent_hybrid_alt_fuel_vehicles","percent_wheelchair_accessible_vehicles","top_vehicle_models_1","top_vehicle_models_2","top_vehicle_models_3","top_vehicle_models_4","top_vehicle_models_5","address","latitude","longitude","location","postcode","borough","community_board","council_district","census_tract","bin","bbl","nta"
"http://www.nyc.gov/html/tlc/downloads/pdf/B02747.pdf","B02747","black car","LEGEND LUXURY LIMO ",,"New York City","2014","No","Not Reported","Not Reported","718-788-1234",,"LEGENDSLIMO1@GMAIL.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0","0.04","0.03","0.09","0.03","0.02","31","2.9","3.4","0","0","Lincoln MKT","Toyota Sienna","Toyota Avalon","Cadillac Escalade","Chevrolet Suburban","88A    4 AVENUE  BROOKLYN NY 11217","40.681771","-73.98047","(40.681771, -73.98047)","11217","BROOKLYN ","2","33","127","3006280","3003950034","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02569.pdf","B02569","livery","LAPUMA GO GREEN","(GO GREENRIDE)","New York City","2012","No","Not Reported","Not Reported","212-364-2000",,"TLC@GOGREENRIDE.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0","0.05","0.03","0.1","0","0.03","35","2.9","7.3","100","0","Toyota Prius V",,,,,"33-24 NORTHERN BOULEVARD 5TH FLOOR LONG ISLAND CIT NY 11101","40.751777","-73.930235","(40.751777, -73.930235)","11101","QUEENS   ","1","26","171","4445806","4002140238","Hunters Point-Sunnyside-West Maspeth                                       "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02755.pdf","B02755","luxury limo","ANTONIO'S CAR & LUXURY TRANSPORTATION ",,"New York City","2014","No","Not Reported","Not Reported","646-729-4987",,"ANTONIONYCLIMO@YAHOO.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.01","0","0.06","0","0.01","11","6.5","3.8","9","0","Lincoln Town Car","Mercedes-Benz Sprinter","Cadillac Escalade","Chevrolet Tahoe","GMC Yukon XL","112 ORCHARD RD  LEVITTOWNE NY 11756","40.736531","-73.52964","(40.736531, -73.52964)","11756",,,,,,,
"http://www.nyc.gov/html/tlc/downloads/pdf/B02651.pdf","B02651","black car","SAROS TRANSPORATION GROUP ",,"New York City","2013","Yes","Not Reported","Not Reported","718-564-0084",,"SAL@BLUESTARTRANS.NET",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.08","0.04","0.04","0.09","0.01","0.02","98","4.6","3.4","37","16","Toyota Camry","Ford Escape","Toyota Sienna","Lincoln Town Car","Ford Fusion","1437   39 STREET  BROOKLYN NY 11218","40.638931","-73.982954","(40.638931, -73.982954)","11218","BROOKLYN ","12","39","228","3346026","3053470064","Borough Park                                                               "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02745.pdf","B02745","luxury limo","HOYT LIVERY ",,"New York City","2014","No","Not Reported","Not Reported","203-966-5466",,"INFO@HOYTLIVERY.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.01","0","0.06","0","0.01","20","3.9","3.8","0","0","Chrysler 300","Chevrolet Tahoe","Ford Taurus","Lincoln MKT","Lincoln Town Car","21 CROSS STREET  NEW CANAAN CT 06840","41.149023","-73.489533","(41.149023, -73.489533)",,,,,,,,
"http://www.nyc.gov/html/tlc/downloads/pdf/B02499.pdf","B02499","luxury limo","RICKY LIMO SERVICES ",,"New York City","2011","No","Not Reported","Not Reported","718-278-1800",,"RICKYLIMONYC@GMAIL.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0","0.01","0","0.06","0","0.01","13","2.8","3.8","0","0","Cadillac Escalade","Cadillac Escalade ESV","Mercedes-Benz Sprinter","Chevrolet Suburban","Chevrolet Tahoe","31-35 61ST STREET  WOODSIDE NY 11377","40.756538","-73.90135","(40.756538, -73.90135)","11377","QUEENS   ","1","26","297","4025323","4011370001","Woodside                                                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02863.pdf","B02863","black car","NYC MIDDTOWN LIMO ","(NYC MIDTOWN LIMO)","New York City","2015","No","Not Reported","Not Reported","347-494-4349",,"BAJAJINFOUSA@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.04","0.37","0.09","0","0.02","11","2.3","3.4","0","0","Lincoln MKT","GMC Yukon XL","Chrysler 300",,,"110-03  101 AVENUE  RICHMOND HILL NY 11419","40.687993","-73.83363","(40.687993, -73.83363)","11419","QUEENS   ","9","28","118","4197959","4094120051","Richmond Hill                                                              "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02808.pdf","B02808","livery","INVASORA EXPRESS CAR SERVICE ",,"New York City","2014","No","Not Reported","Not Reported","718-981-5050",,"INVAEXPRESS14@GMAIL.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0","0.05","0.17","0.1","0","0.03","12","7.6","7.3","9","0","Lincoln Town Car","Toyota Camry","GMC Denali","Nissan Altima","Toyota Prius V","42 CANAL STREET  STATEN ISLAND NY 10304","40.626544","-74.0747","(40.626544, -74.0747)","10304","STATEN IS","1","49","6","5013224","5004940019","Stapleton-Rosebank                                                         "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02553.pdf","B02553","livery","NEW JUBILEE CAR SERVICE",,"New York City","2012","No","Not Reported","Not Reported","718-359-2222",,"JUBILEE0380@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.04","0.05","0.51","0.1","0","0.03","23","6.6","7.3","4","0","Lincoln Town Car","Toyota Camry","Toyota Sienna","Honda CR-V","Cadillac Escalade","14-21 COLLEGE POINT BOULEVARD  COLLEGE POINT NY 11356","40.784715","-73.84563","(40.784715, -73.84563)","11356","QUEENS   ","7","19","929","4098350","4040850059","College Point                                                              "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02555.pdf","B02555","livery","LTM GLOBAL CAR SERVICE",,"Queens","2012","No","Yes","Yes","718-939-1111",,"LTMCARSERVICE@GMAIL.COM",,"No","0","No","No","No","Yes","0",,"0","0.05","0.08","0.1","0","0.03","13","5","7.3","0","0","Toyota Sienna","Honda Odyssey","Nissan Rogue","Toyota Camry","Toyota Corolla","135-27 ROOSEVELT AVENUE 3 FLUSHING NY 11354","40.759443","-73.831094","(40.759443, -73.831094)","11354","QUEENS   ","7","20","871","4112313","4049760010","Flushing                                                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02777.pdf","B02777","livery","GEE CAR SERVICE ",,"New York City","2014","No","Not Reported","Not Reported","347-592-3585",,"WKB001@HOTMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.05","0.26","0.1","0.45","0.03","16","9.3","7.3","6","0","Lincoln Town Car","Ford Crown Victoria","Nissan Altima",,,"2724   21 STREET  ASTORIA NY 11102","40.771734","-73.926731","(40.771734, -73.926731)","11102","QUEENS   ","1","22","83","4006095","4005390035","Old Astoria                                                                "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02588.pdf","B02588","black car","ND LINE",,"New York City","2012","No","Not Reported","Not Reported","212-420-0101",,"NEWDAYCARS@AOL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.02","0.04","0.13","0.09","0.04","0.02","46","3.4","3.4","10","0","Toyota Camry","Honda Pilot","Toyota Highlander","Chevrolet Tahoe","GMC Yukon XL","84 CLINTON STREET  NEW YORK NY 10002","40.718549","-73.98515","(40.718549, -73.98515)","10002","MANHATTAN","3","1","1402","1004198","1003480045","Lower East Side                                                            "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02798.pdf","B02798","luxury limo","JC'S TRANSPORTATION NETWORK",,"New York City","2014","No","Not Reported","Not Reported","917-848-8785",,"MSEGURA@JCTRANSPORTATIONNY.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0","0.01","0","0.06","0","0.01","13","4.6","3.8","0","0","Chevrolet Tahoe","Chevrolet Suburban","Cadillac Escalade","GMC Yukon","GMC Yukon Denali","900 EAST TREMONT AVENUE  BRONX NY 10460","40.841813","-73.884211","(40.841813, -73.884211)","10460","BRONX    ","6","17","359","2010623","2029850045","East Tremont                                                               "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02637.pdf","B02637","black car","ROOSEVELT CAR & LIMO ",,"New York City","2013","No","Not Reported","Not Reported","718-786-8888",,"ROOSEVELTLIMO@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.04","0.2","0.09","0.03","0.02","29","4.3","3.4","3","0","Chevrolet Tahoe","Lincoln Town Car","GMC Yukon XL","Toyota Sienna","Chevrolet Suburban","42-23   35 AVENUE  LIC NY 11101","40.754266","-73.919855","(40.754266, -73.919855)","11101","QUEENS   ","1","26","159","4011002","4006750255","Astoria                                                                    "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02828.pdf","B02828","luxury limo","GLENDALE TRANSPORTATION ",,"New York City","2015","No","Not Reported","Not Reported","718-729-1555",,"MOE@SUNNYLIMO.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.01","0.3","0.06","0.1","0.01","10","3","3.8","0","0","Lincoln MKT","Cadillac Escalade","Chevrolet Tahoe",,,"88-43   76 AVENUE  GLENDALE NY 11385","40.708035","-73.8608","(40.708035, -73.8608)","11385","QUEENS   ","5","30","637","4094430","4038560223","Glendale                                                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02531.pdf","B02531","livery","CLEAN AIR CAR SERVICE AND PARKING ",,"New York City","2012","No","Not Reported","Not Reported","718-358-1808",,"CLEANAIRCARCORP@GMAIL.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.02","0.05","0","0.1","0","0.03","65","2.1","7.3","41","0","Toyota Sienna","Toyota Camry","Toyota Avalon",,,"130-30   31 AVENUE SUITE 801 FLUSHING NY 11354","40.76995","-73.83898","(40.76995, -73.83898)","11354","QUEENS   ","7","19","907","4100745","4043600001","College Point                                                              "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02780.pdf","B02780","black car","K O Q TRANSPORTATION ",,"New York City","2014","Yes","Not Reported","Not Reported","718-786-0030",,"KOQTRANSPORTATION@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.04","0.04","0.09","0","0.02","25","4.6","3.4","46","8","Dodge Caravan","Ford Escape","Toyota Camry","Ford Transit Connect","GMC Yukon XL","38-03 21 STREET  LIC NY 11101","40.757287","-73.939264","(40.757287, -73.939264)","11101","QUEENS   ","1","26","33","4004736","4003910013","Queensbridge-Ravenswood-Long Island City                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02823.pdf","B02823","luxury limo","AAA FAMILY LIMO SERVICE ",,"New York City","2015","No","Not Reported","Not Reported","718-317-0055",,"JVSHFF@AOL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.01","0","0.06","0","0.01","10","7","3.8","0","0","Chevrolet Tahoe","Lincoln Town Car","Cadillac Krystal Koach","Lincoln MKS","Mercury Grand Marquis","12 ELTINGVILLE BOULEVARD  STATEN ISLAND NY 10312","40.544833","-74.16503","(40.544833, -74.16503)","10312","STATEN IS","3","51","14604","5073236","5055050050","Great Kills                                                                "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02844.pdf","B02844","black car","LYFT","(LYFT ENDOR CAR & DRIVER)","New York City","2015","No","Not Reported","Not Reported","408-726-5559",,"ENDOR@LYFT.COM","Lyft","Not Reported","0","No","No","No","Not Reported","0",,"0.05","0.04","0.07","0.09","0","0.02","94","2.1","3.4","10","0","Toyota Camry","Toyota Highlander","Toyota Avalon","Honda Accord","Chevrolet Suburban","31-00   47 AVENUE  L.I.C. NY 11101","40.742082","-73.93552","(40.742082, -73.93552)","11101","QUEENS   ","2","26","199","4003539","4002810001","Hunters Point-Sunnyside-West Maspeth                                       "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02785.pdf","B02785","livery","ALLESRIDE",,"New York City","2014","No","Not Reported","Not Reported","347-825-1271",,"ANDRES-221@HOTMAIL.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0","0.05","0.07","0.1","0","0.03","14","8.8","7.3","0","0","Lincoln Town Car","Nissan Sentra",,,,"38-05 BROADWAY  ASTORIA NY 11103","40.759391","-73.919358","(40.759391, -73.919358)","11103","QUEENS   ","1","22","155","4010498","4006580006","Astoria                                                                    "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02585.pdf","B02585","livery","BROOKLYN COACH","(NURIDE)","New York City","2012","No","Not Reported","Not Reported","917-578-5946",,"OLYCM4ALL@AOL.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.03","0.05","0.1","0.1","0","0.03","31","9","7.3","0","0","Lincoln Town Car","Cadillac Escalade",,,,"718 MYRTLE AVENUE  BROOKLYN NY 11205","40.694627","-73.954583","(40.694627, -73.954583)","11205","BROOKLYN ","3","33","241","3329636","3017510025","Bedford                                                                    "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02628.pdf","B02628","livery","LA REBANCHA ",,"New York City","2013","No","Not Reported","Not Reported","718-236-2424",,,,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.1","0.05","0","0.1","0.4","0.03","10","9","7.3","0","0","Lincoln Town Car","Toyota Camry","Toyota Sienna",,,"8014   20 AVENUE  BROOKLYN NY 11214","40.607815","-73.9952","(40.607815, -73.9952)","11214","BROOKLYN ","11","47","272","3163374","3062860043","Bensonhurst West                                                           "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02726.pdf","B02726","livery","COMPADRE CAR SERVICE ",,"New York City","2014","No","Not Reported","Not Reported","718-448-0002",,"COMPADRECARSERVICE@HOTMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.06","0.05","0.06","0.1","0","0.03","17","7.7","7.3","6","0","Dodge Caravan","Lincoln Town Car","Toyota Camry","Chevrolet Impala","Chrysler Pacifica","103 PORT RICHMOND AVENUE  STATEN ISLAND NY 10302","40.638423","-74.13283","(40.638423, -74.13283)","10302","STATEN IS","1","49","207","5023720","5010050005","Port Richmond                                                              "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02862.pdf","B02862","black car","AVENTUS LIMO ",,"New York City","2015","No","Not Reported","Not Reported","718-427-4645",,"ACEBLACKLLC@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.04","0.35","0.09","0","0.02","11","3.2","3.4","0","0","Chevrolet Tahoe","GMC Yukon XL","Infiniti JX",,,"240 KENT AVENUE  BROOKLYN NY 11249","40.716896","-73.965753","(40.716896, -73.965753)","11249","BROOKLYN ","1","33","555","3251740","3023770012","North Side-South Side                                                      "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02541.pdf","B02541","livery","HIBA CAR & LIMO SERVICE ",,"New York City","2012","Yes","Not Reported","Not Reported","718-729-3030",,"INFO@HIGHLANDINTERNATIONAL.NET",,"Not Reported","0","No","No","No","Not Reported","0",,"0.05","0.05","0.05","0.1","0","0.03","18","8.9","7.3","0","0","Lincoln Town Car","Chevrolet Tahoe","Toyota Camry","Toyota Sienna",,"45-35   39 STREET  SUNNYSIDE NY 11104","40.74272","-73.92612","(40.74272, -73.92612)","11104","QUEENS   ","2","26","179","4002622","4001950013","Hunters Point-Sunnyside-West Maspeth                                       "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02646.pdf","B02646","black car","E CARS & LIMO SERVICE",,"New York City","2013","No","Not Reported","Not Reported","718-658-6000",,"EVERYWHERECARS@AOL.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.05","0.04","0.09","0.09","0.02","0.02","98","3.3","3.4","11","0","Toyota Camry","Toyota Highlander","Ford Escape","Honda Pilot","Lincoln Town Car","179-36 HILLSIDE AVENUE  JAMAICA NY 11432","40.712662","-73.783031","(40.712662, -73.783031)","11432","QUEENS   ","12","27","468","4212336","4099150033","Jamaica                                                                    "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02518.pdf","B02518","black car","MATTHEW'S LIMO ",,"New York City","2011","No","Not Reported","Not Reported","718-424-1250",,"GENNAROSTRANSPORTATION@HOTMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.04","0.06","0.09","0","0.02","16","4","3.4","17","0","Toyota Camry","Lincoln Town Car","Chrysler 300","Chevrolet Suburban","Chevrolet Tahoe","1225 FRANKLIN AVE STE 325 GARDEN CITY NY 11530","40.733779","-73.635348","(40.733779, -73.635348)","11530",,,,,,,
"http://www.nyc.gov/html/tlc/downloads/pdf/B02613.pdf","B02613","livery","NYC STAR LIMOUSINE & CAR SERVICES","(NYS CAR SERVICE)","New York City","2013","No","Not Reported","Not Reported","718-277-7777",,"NYSSTARCARSERVICE@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.11","0.05","0","0.1","0","0.03","19","7.1","7.3","0","0","Ford Crown Victoria","Lincoln Town Car","Toyota Camry","Nissan Sentra","Jeep Grand Cherokee Laredo","2933 FULTON STREET  BROOKLYN NY 11207","40.679483","-73.886635","(40.679483, -73.886635)","11207","BROOKLYN ","5","37","117201","3087634","3039380033","Cypress Hills-City Line                                                    "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02770.pdf","B02770","black car","CAVALIER CAR & LIMOUSINE",,"New York City","2014","No","Not Reported","Not Reported","718-454-2200",,"INFO@CAVALIERLIMO.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.04","0.15","0.09","0.05","0.02","20","4.4","3.4","6","0","Lincoln Town Car","Chrysler 300","Chevrolet Tahoe","Cadillac DTS","Cadillac Escalade","185-08 UNION TURNPIKE  FRESH MEADOWS NY 11366","40.728365","-73.78328","(40.728365, -73.78328)","11366","QUEENS   ","8","24","1277","4156121","4072560085","Jamaica Estates-Holliswood                                                 "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02602.pdf","B02602","livery","VISION CAR SERVICE ",,"New York City","2012","No","Not Reported","Not Reported","718-443-0404",,"TURIZA2000@AOL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.05","0.05","0.15","0.1","0","0.03","20","8.8","7.3","5","0","Lincoln Town Car","Mercury Grand Marquis","Ford Escape","Toyota Camry","Chevrolet Impala","582 BUSHWICK AVENUE  BROOKLYN NY 11206","40.698741","-73.935248","(40.698741, -73.935248)","11206","BROOKLYN ","4","34","389","3071887","3031500028","Bushwick South                                                             "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02829.pdf","B02829","black car","MEXICO CAR & LIMO SERVICE",,"New York City","2015","No","Not Reported","Not Reported","718-891-7999",,"MXLXCAR@HOTMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.08","0.04","0.23","0.09","0.3","0.02","13","4","3.4","8","0","Honda Accord","Toyota Camry","Cadillac Escalade","Chevrolet Tahoe","Lincoln Town Car","3033 CONEY ISLAND AVENUE  BROOKLYN NY 11235","40.581764","-73.95961","(40.581764, -73.95961)","11235","BROOKLYN ","13","48","61003","3245161","3087010001","Brighton Beach                                                             "
