"permit_type","accela","facility_name","address_no","address_st","bo","zip","inspection_date","inspection_type","of_all_violations","of_phh_violations","of_critical_violations","of_general_violations","docket","lat","long","x","y","x_property_coordinate","y_property_coordinate","community_board","council_district","census_tract","bin","nta"
"Indoor","50073763","56 LEONARD STREET CONDOMINIUM","56","LEONARD STREET","MA","10013","2019-06-25T00:00:00.000","Re-Inspection","0","0","0","0",,"40.71789069","-74.00627332","982511","200826","982519","200736","1","1","33","1088646","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","50073961","VARD FITNESS, LLC","61-19","190 STREET","QU","11365","2019-03-14T00:00:00.000","Routine Inspection","1","0","0","1",,"40.74091764","-73.78461557","1043935","209289","1044060","209103","8","23","1347","4444050","Fresh Meadows-Utopia"
"Indoor","50074899","90 LEXINGTON AVENUE CONDOMINIUM","90","LEXINGTON AVENUE","MA","10016","2019-03-26T00:00:00.000","Routine Inspection","2","0","0","2",,"40.74174164","-73.9831292","988925","209516","988871","209590","5","2","68","1018153","Gramercy"
"Indoor","50075320","EQUINOX 55 WASHINGTON, INC.","117","FRONT STREET","BK","11201","2019-02-28T00:00:00.000","Routine Inspection","1","0","0","1",,"40.70249765","-73.98876906","987364","195218","987272","195342","2","33","21","3000088","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"Indoor","50076072","BUSHWICK HOLDINGS 1, LLC","10","MONTIETH STREET","BK","11206","2019-03-14T00:00:00.000","Routine Inspection","0","0","0","0",,"40.70134977","-73.93649617","1001858","194806","1002066","194754","4","34","391","3426398","Bushwick South"
"Indoor","50077058","CRUNCH LLC","140","BROADWAY","MA","10005","2019-08-23T00:00:00.000","Routine Inspection","0","0","0","0",,"40.70903575","-74.01062607","981304","197600","981445","197457","1","1","7","1001027","Battery Park City-Lower Manhattan"
"Indoor","50077408","WOOLWORTH 100 OWNER LLC","2","PARK PLACE","MA","10007","2019-12-16T00:00:00.000","Routine Inspection","0","0","0","0",,"40.71262613","-74.00791047","982057","198908","981941","198844","1","1","21","1087167","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","50078525","IMAGINE SWIMMING, INC.","752","WEST END AVENUE","MA","10025","2019-12-02T00:00:00.000","Routine Inspection","0","0","0","0",,"40.79566042","-73.97289448","991755","229161","991853","229140","7","6","183","1056066","Upper West Side"
"Indoor","50078922","RIVERSIDE CENTER 5 HOLDCO LLC","1","WEST END AVENUE","MA","10023","2019-02-28T00:00:00.000","Routine Inspection","0","0","0","0",,"40.77170427","-73.99039645","986910","220432","986770","220610","7","6","151","1088869","Lincoln Square"
"Indoor","50079793","K-TOWN SAUNA INC","22","WEST 32 STREET","MA","10001","2019-10-31T00:00:00.000","Routine Inspection","5","1","3","1","21136-19S0","40.74762687","-73.98665374","987948","211660","987869","211617","5","4","76","1015828","Midtown-Midtown South"
"Indoor","50079793","K-TOWN SAUNA INC","22","WEST 32 STREET","MA","10001","2019-11-14T00:00:00.000","Re-Inspection","2","2","0","0","21136-19S1","40.74762687","-73.98665374","987948","211660","987869","211617","5","4","76","1015828","Midtown-Midtown South"
"Indoor","50079793","K-TOWN SAUNA INC","22","WEST 32 STREET","MA","10001","2019-12-03T00:00:00.000","Re-Inspection","2","2","0","0","21136-19S2","40.74762687","-73.98665374","987948","211660","987869","211617","5","4","76","1015828","Midtown-Midtown South"
"Indoor","50079793","K-TOWN SAUNA INC","22","WEST 32 STREET","MA","10001","2019-12-16T00:00:00.000","Re-Inspection","0","0","0","0",,"40.74762687","-73.98665374","987948","211660","987869","211617","5","4","76","1015828","Midtown-Midtown South"
"Indoor","50080088","UNKNOWN BATHS LLC","103","NORTH 10 STREET","BK","11249","2019-12-30T00:00:00.000","Routine Inspection","5","2","3","0","24529-19S0","40.72065532","-73.95780212","995947","201836","996078","201891","1","33","557","3329929","North Side-South Side"
"Indoor","50083440","THE KENT CONDOMINIUM","200","EAST 95 STREET","MA","10128","2019-05-16T00:00:00.000","Routine Inspection","1","0","0","1",,"40.78446501","-73.94974499","998167","225085","998177","224951","8","5","15601","1090563","Yorkville"
"Indoor","50083719","70 CHARLTON APARTMENT CORPORATION","70","CHARLTON STREET","MA","10014","2019-12-05T00:00:00.000","Routine Inspection","1","0","0","1",,"40.72723936","-74.00655923","982432","204232","982465","204113","2","3","37","1090545","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","50084031","WEWORK WELLNESS LLC","85","BROAD STREET","MA","10004","2019-12-09T00:00:00.000","Routine Inspection","1","0","1","0",,"40.70420761","-74.01155943","981045","195841","981185","195760","1","1","9","1066031","Battery Park City-Lower Manhattan"
"Indoor","50086626","565 BROOME SOHO CONDOMINIUM","565","BROOME STREET","MA","10013","2019-12-29T00:00:00.000","Routine Inspection","2","0","1","1","24468-19S0","40.72436837","-74.00584822","982629","203186","982687","203060","2","3","37","1089738","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","50089776","443 GREENWICH STREET","443","GREENWICH STREET","MA","10013","2019-12-30T00:00:00.000","Routine Inspection","1","0","0","1",,"40.72287496","-74.00962535","981582","202642","981721","202707","1","1","39","1002856","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","50090041","HANBIT SAUNA INC","136-89","37 AVENUE","QU","11354","2019-03-22T00:00:00.000","Complaint Inspection","1","0","1","0","05526-19S0","40.7619766","-73.82932724","1031530","216934","1031907","217144","7","20","869","4584081","Flushing"
"Indoor","50091118","HWANG TO INC.","35-26","150 PLACE","QU","11354","2019-04-11T00:00:00.000","Complaint Inspection","1","0","1","0","07238-19S0","40.76612519","-73.81422651","1035710","218454","1035636","218257","7","20","1157","4532167","Murray Hill"
"Indoor","50091165","520 PARK AVENUE CONDOMINIUM","520","PARK AVENUE","MA","10065","2019-09-04T00:00:00.000","Routine Inspection","2","1","1","0","17036-19S0","40.76393584","-73.97004115","992549","217603","992559","217644","8","4","11401","1090526","Upper East Side-Carnegie Hill"
"Indoor","50091165","520 PARK AVENUE CONDOMINIUM","520","PARK AVENUE","MA","10065","2019-09-18T00:00:00.000","Re-Inspection","0","0","0","0",,"40.76393584","-73.97004115","992549","217603","992559","217644","8","4","11401","1090526","Upper East Side-Carnegie Hill"
"Indoor","50091380","100 BARROW STREET APARTMENT CORP","100","BARROW STREET","MA","10014","2019-05-21T00:00:00.000","Routine Inspection","0","0","0","0",,"40.73176815","-74.00763131","982135","205882","982173","205960","2","3","69","1089890","West Village"
"Indoor","50092102","PARKER57, LLC","118","WEST 57 STREET","MA","10019","2019-08-21T00:00:00.000","Routine Inspection","1","1","0","0","16312-19S0","40.76465678","-73.97803331","990335","217865","990211","217719","5","4","137","1023455","Midtown-Midtown South"
"Indoor","50092102","PARKER57, LLC","118","WEST 57 STREET","MA","10019","2019-09-06T00:00:00.000","Re-Inspection","1","0","0","1",,"40.76465678","-73.97803331","990335","217865","990211","217719","5","4","137","1023455","Midtown-Midtown South"
"Indoor","50092131","EQUINOX 196 ORCHARD STREET INC","200","ORCHARD STREET","MA","10002","2019-09-05T00:00:00.000","Routine Inspection","0","0","0","0",,"40.72238891","-73.9880153","987572","202465",,,"3","1","3001",,"Chinatown"
"Indoor","50094113","BSC OWNER LLC","1540","VAN SICLEN AVENUE","BK","11239","2019-09-09T00:00:00.000","Routine Inspection","1","0","0","1",,"40.64820703","-73.87761285","1018212","175462","1017809","175523","5","42","105801","3343608","Starrett City"
"Indoor","50094268","2 EAST 15TH STREET, LLC","2","EAST 15 STREET","MA","10003","2019-12-09T00:00:00.000","Routine Inspection","0","0","0","0",,"40.7365578","-73.99283724","986235","207627","986233","207554","5","2","52","1016068","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","50094319","HARRY & MALDONADO LLC","102-06","METROPOLITAN AVENUE","QU","11375","2019-06-17T00:00:00.000","Complaint Inspection","1","0","1","0","11798-19S0","40.71042676","-73.85073401","1025632","198142","1025647","198045","6","29","645","4537591","Forest Hills"
"Indoor","50095102","EQUINOX MADISON AVENUE INC","30","EAST 85 STREET","MA","10028","2019-10-31T00:00:00.000","Routine Inspection","0","0","0","0",,"40.78034908","-73.95975371","995396","223584","995390","223481","8","4","15001","1072932","Upper East Side-Carnegie Hill"
"Indoor","50099129","25 WEST 14 STREET GYM, LLC","25","WEST 14 STREET","MA","10011","2019-12-30T00:00:00.000","Routine Inspection","1","0","0","1",,"40.73643987","-73.99464869","985733","207584","985709","207713","5","3","54","1015290","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","90000006","HOSTOS COMMUNITY COLLEGE","450","GRAND CONCOURSE","BX","10451","2019-11-18T00:00:00.000","Routine Inspection","3","0","1","2",,"40.81730799","-73.92785879","1004218","237055","1004356","237121","1","17","51","2090411","Mott Haven-Port Morris"
"Indoor","90900002","RIVERBANK STATE PARK AQUATICS FACILITY","679","RIVERSIDE DRIVE","MA","10031","2019-12-17T00:00:00.000","Routine Inspection","0","0","0","0",,"40.82711109","-73.95196018","997545","240622","996688","241152","9","7","225","1090431","Hamilton Heights"
"Outdoor","40000002","ROBERTO CLEMENTE STATE PARK","0","WEST TREMONT AVENUE & MATTHEWSON ROAD","BX","10453","2019-08-27T00:00:00.000","Routine Inspection","2","0","0","2",,"40.85368448","-73.92027143","1006306","250310",,,,,,,
"Outdoor","40400002","RIVERBANK STATE PARK AQUATICS FACILITY","679","RIVERSIDE DRIVE","MA","10031","2019-07-30T00:00:00.000","Routine Inspection","2","0","0","2",,"40.82711109","-73.95196018","997545","240622","996688","241152","9","7","225","1090431","Hamilton Heights"
"Outdoor","40425458","THE SEAGATE ASSOCIATION","3700","SURF AVENUE","BK","11224","2019-07-09T00:00:00.000","Routine Inspection","3","1","0","2","13336-19S0","40.57352363","-74.00293728","983434","148229","983348","148209","13","47","336","3189354","Seagate-Coney Island"
"Outdoor","40425458","THE SEAGATE ASSOCIATION","3700","SURF AVENUE","BK","11224","2019-08-27T00:00:00.000","Re-Inspection","1","0","0","1",,"40.57352363","-74.00293728","983434","148229","983348","148209","13","47","336","3189354","Seagate-Coney Island"
"Outdoor","40425974","BRIAR HILL COUNTRY CLUB INC","600","WEST 246 STREET","BX","10471","2019-08-02T00:00:00.000","Routine Inspection","0","0","0","0",,"40.89260827","-73.91020561","1009076","264494","1008865","264118","8","11","30701","2091924","North Riverdale-Fieldston-Riverdale"
"Outdoor","40425977","GREAT KILLS SWIM CLUB INC","27","NAHANT STREET","SI","10308","2019-08-22T00:00:00.000","Routine Inspection","1","0","0","1",,"40.55906885","-74.14671684","943482","142997","943533","143201","3","51","14605","5107650","Great Kills"
"Outdoor","40425978","LAWRENCE LEVINE & LEONARD FRANKEL","3135","JOHNSON AVENUE","BX","10463","2019-08-20T00:00:00.000","Routine Inspection","1","0","0","1",,"40.88260697","-73.91080503","1008914","260850","1008823","260991","8","11","297","2083422","Spuyten Duyvil-Kingsbridge"
"Outdoor","40425979","DOUGLASTON CLUB INC","600","WEST DRIVE","QU","11363","2019-08-23T00:00:00.000","Routine Inspection","0","0","0","0",,"40.77632972","-73.75283544","1052705","222214","1052869","222328","11","19","1483","4168135","Douglas Manor-Douglaston-Little Neck"
"Outdoor","40425984","RIVERDALE YACHT CLUB","800","WEST 254 STREET","BX","10471","2019-08-02T00:00:00.000","Routine Inspection","0","0","0","0",,"40.90312107","-73.91450344","1007884","268323","1007789","268195","8","11","309","2086115","North Riverdale-Fieldston-Riverdale"
"Outdoor","40425985","BAY TERRACE COUNTRY CLUB INC","217-14","24 AVENUE","QU","11360","2019-08-21T00:00:00.000","Routine Inspection","1","0","0","1",,"40.78118686","-73.7722078","1047335","223969","1047528","223963","11","19","99703","4133702","Ft. Totten-Bay Terrace-Clearview"
"Outdoor","40425988","SO. SHORE SWIMMING CLUB INC","6736","HYLAN BOULEVARD","SI","10309","2019-07-10T00:00:00.000","Routine Inspection","0","0","0","0",,"40.50806852","-74.22828215","920769","124465","921183","124165","3","51","24402","5107843","Charleston-Richmond Valley-Tottenville"
"Outdoor","40425990","ROYAL RANCH CLUB INC","266-10","BRIDGEWATER AVENUE","QU","11004","2019-07-15T00:00:00.000","Routine Inspection","0","0","0","0",,"40.75485987","-73.71818161","1062328","214421",,,"13","23","155102",,"Glen Oaks-Floral Park-New Hyde Park"
"Outdoor","40425991","HILLSIDE SWIMMING CLUB INC","151","SIGNS ROAD","SI","10314","2019-08-29T00:00:00.000","Routine Inspection","0","0","0","0",,"40.60219557","-74.1682749","937522","158720","937325","159245","2","50","29103","5107354","New Springville-Bloomfield-Travis"
"Outdoor","40425994","180 TENANTS CORP","180","EAST END AVENUE","MA","10028","2019-08-06T00:00:00.000","Routine Inspection","0","0","0","0",,"40.77649416","-73.94364547","999858","222182","999756","222265","8","5","14402","1051349","Yorkville"
"Outdoor","40426004","RIDGEFIELD TOWERS TENANTS CORP","8301","RIDGE BOULEVARD","BK","11209","2019-08-29T00:00:00.000","Routine Inspection","0","0","0","0",,"40.62621885","-74.03286521","975127","167429","975281","167338","10","43","62","3152378","Bay Ridge"
"Outdoor","40426007","3777 INDEPENDENCE CORP","3777","INDEPENDENCE AVENUE","BX","10463","2019-08-06T00:00:00.000","Routine Inspection","4","2","1","1","15243-19S0","40.88889409","-73.91303532","1008295","263140","1008100","263215","8","11","309","2085871","North Riverdale-Fieldston-Riverdale"
"Outdoor","40426007","3777 INDEPENDENCE CORP","3777","INDEPENDENCE AVENUE","BX","10463","2019-08-27T00:00:00.000","Re-Inspection","0","0","0","0",,"40.88889409","-73.91303532","1008295","263140","1008100","263215","8","11","309","2085871","North Riverdale-Fieldston-Riverdale"
"Outdoor","40426010","DAYTON BEACH PARK #1 CORP","8600","SHORE FRONT PARKWAY","QU","11694","2019-07-15T00:00:00.000","Routine Inspection","0","0","0","0",,"40.58498063","-73.8108837","1036779","152460","1036687","152785","14","32","94203","4457812","Hammels-Arverne-Edgemere"
"Outdoor","40426013","NORTH FLUSHING SWIM CLUB INC","141-01","32 AVENUE","QU","11354","2019-08-01T00:00:00.000","Routine Inspection","0","0","0","0",,"40.76878358","-73.82747213","1032039","219415","1032067","219608","7","20","88901","4463109","Flushing"
"Outdoor","40426016","RICHMOND COUNTY COUNTRY CLUB","135","FLAGG PLACE","SI","10304","2019-08-04T00:00:00.000","Routine Inspection","0","0","0","0",,"40.5879359","-74.10407271","955344","153497","955182","153642","2","50","181","5106953","Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill"
"Outdoor","40426017","BRIGHTWATER TOWERS INC","501","SURF AVENUE","BK","11224","2019-07-22T00:00:00.000","Routine Inspection","3","0","0","3",,"40.57489036","-73.97397793","991479","148728","991331","149069","13","48","354","3320627","West Brighton"
"Outdoor","40426025","ALDER BROOK ASSOCIATION INC","4713","INDEPENDENCE AVENUE","BX","10471","2019-08-02T00:00:00.000","Routine Inspection","2","2","0","0","15110-19S0","40.89519487","-73.9115983","1008690","265436",,,"8","11","309",,"North Riverdale-Fieldston-Riverdale"
"Outdoor","40426025","ALDER BROOK ASSOCIATION INC","4713","INDEPENDENCE AVENUE","BX","10471","2019-08-27T00:00:00.000","Re-Inspection","1","1","0","0","15110-19S1","40.89519487","-73.9115983","1008690","265436",,,"8","11","309",,"North Riverdale-Fieldston-Riverdale"
"Outdoor","40426025","ALDER BROOK ASSOCIATION INC","4713","INDEPENDENCE AVENUE","BX","10471","2019-09-05T00:00:00.000","Re-Inspection","0","0","0","0",,"40.89519487","-73.9115983","1008690","265436",,,"8","11","309",,"North Riverdale-Fieldston-Riverdale"
"Outdoor","40426030","RIVERPOINT TOWERS COOP INC","555","KAPPOCK STREET","BX","10463","2019-07-30T00:00:00.000","Routine Inspection","2","0","0","2",,"40.87806395","-73.91748295","1007069","259193","1007241","259199","8","11","29302","2083246","Spuyten Duyvil-Kingsbridge"
"Outdoor","40426035","NOBLE MANSION HOUSING CO INC","1500","NOBLE AVENUE","BX","10460","2019-07-01T00:00:00.000","Routine Inspection","2","1","0","1","12847-19S0","40.83724049","-73.87149593","1019808","244335","1019953","244346","9","18","218","2028130","West Farms-Bronx River"
"Outdoor","40426035","NOBLE MANSION HOUSING CO INC","1500","NOBLE AVENUE","BX","10460","2019-08-28T00:00:00.000","Re-Inspection","0","0","0","0",,"40.83724049","-73.87149593","1019808","244335","1019953","244346","9","18","218","2028130","West Farms-Bronx River"
"Outdoor","40426037","CHURCHILL OWNERS CORP","300","EAST 40 STREET","MA","10016","2019-07-11T00:00:00.000","Routine Inspection","0","0","0","0",,"40.74847261","-73.97302203","991725","211969","991776","211795","6","4","88","1022051","Turtle Bay-East Midtown"
"Outdoor","40426041","GEORGETOWN PLAZA OWNERS CORP","60","EAST 8 STREET","MA","10003","2019-08-01T00:00:00.000","Routine Inspection","0","0","0","0",,"40.7308789","-73.99313011","986154","205558","986169","205417","2","1","57","1080855","West Village"
"Outdoor","40426042","DAVID SILVERSTEIN ET AL","415","STRATFORD ROAD","BK","11218","2019-08-20T00:00:00.000","Routine Inspection","6","2","4","0","16219-19S0","40.63843878","-73.96768002","993220","171881","993294","171899","14","40","526","3118631","Flatbush"
"Outdoor","40426042","DAVID SILVERSTEIN ET AL","415","STRATFORD ROAD","BK","11218","2019-08-30T00:00:00.000","Re-Inspection","2","2","0","0","16219-19S1","40.63843878","-73.96768002","993220","171881","993294","171899","14","40","526","3118631","Flatbush"
