objectid;zaaknummer;omschrijving;zaaktype_oms;zaakproduct_oms;zaaksubproduct_oms;status_oms;adres;postcode;ddindiening;ddbeschikking;geo_shape;geo_point_2d
168786;V20/42110-OVR-42110;realiseren plan Nieuw Bergen iz bestaande uit 7 gebouwen, één tweelaagse ondergrondse parkeergarage en 1850 m2 commercieel programma verdeelt over 5 g;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Uitweg, Handelen in strijd met Ruimtelijke Ordening, Sloop in beschermd stads/dorpsgezicht, Bouwen;Beschikking vastgesteld;Deken van Somerenstraat 59;5611KX;2020-10-01T02:00:00+00:00;2021-07-08T02:00:00+00:00;"{""coordinates"": [5.474983954334099, 51.43434120008153], ""type"": ""Point""}";51.43434120008153, 5.474983954334099
168789;V21/44822-OVR-44822;veranderen van verleende kamerverhuurvergunning van kamerbewoning naar 3 zelfstandige woonruimte's;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Buitenplanse afwijking, Bouwen;Beschikking vastgesteld;Waterlinie 539B;5658NN;2021-05-07T02:00:00+00:00;2022-10-21T02:00:00+00:00;"{""coordinates"": [5.399747540446946, 51.4383993633453], ""type"": ""Point""}";51.4383993633453, 5.399747540446946
168796;V20/42999-OVU-42999;bouwen van 16 nieuwbouw seniorenwoningen en 57 gezinswoningen, verdeeld over 12 bouwblokken;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Beschikking vastgesteld;Sportlaan 41;5652CP;2020-12-15T01:00:00+00:00;2021-09-02T02:00:00+00:00;"{""coordinates"": [5.449820696766402, 51.43625227578611], ""type"": ""Point""}";51.43625227578611, 5.449820696766402
168798;V17/31928-OVU-31928;realiseren van een woontoren , kantoren en een grand cafe;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Uitweg, Aanleg, Vellen van houtopstanden (kappen), Bouwen;Beschikking vastgesteld;Vincent van den Heuvellaan 37;5612MZ;2017-12-21T01:00:00+00:00;2018-12-17T01:00:00+00:00;"{""coordinates"": [5.4796216982349675, 51.44719432209743], ""type"": ""Point""}";51.44719432209743, 5.4796216982349675
168802;V21/47493-OVR-47493;realiseren van 7 compacte duurzame tijdelijke zelfbouw woningen voor 15 jaar op het project Minitopia op Buurtschap te Veld;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Boslust 18;5629CP;2021-12-19T01:00:00+00:00;2022-06-02T02:00:00+00:00;"{""coordinates"": [5.460369254148355, 51.49409825823234], ""type"": ""Point""}";51.49409825823234, 5.460369254148355
168804;V21/46990-OVR-46990;realiseren studio's en kamers in het pand voor verhuur;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Binnenplanse afwijking, Bouwen;Beschikking vastgesteld;Paulus Potterstraat 11C;5613KR;2021-11-09T01:00:00+00:00;2022-06-24T02:00:00+00:00;"{""coordinates"": [5.501527854308991, 51.441543599482465], ""type"": ""Point""}";51.441543599482465, 5.501527854308991
168805;V22/49307-VGW-49307;plaatsen van een nieuwe handelsreclame;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Zaak afgerond;Grote Berg 22A;5611KK;2022-05-16T02:00:00+00:00;2022-06-23T02:00:00+00:00;"{""coordinates"": [5.476732563845947, 51.43618926105472], ""type"": ""Point""}";51.43618926105472, 5.476732563845947
168806;V18/35453-OVR-35453;wijzigen van de voorgevels;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Morsestraat 35;5621AL;2018-12-27T01:00:00+00:00;2019-02-19T01:00:00+00:00;"{""coordinates"": [5.458112903722377, 51.45215889680807], ""type"": ""Point""}";51.45215889680807, 5.458112903722377
168807;V22/48527-OVR-48527;uitbreiden van de bestaande woning;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Beschikking vastgesteld;Dordognelaan 88;5627HH;2022-03-09T01:00:00+00:00;2022-05-25T02:00:00+00:00;"{""coordinates"": [5.454534245230303, 51.480498078449635], ""type"": ""Point""}";51.480498078449635, 5.454534245230303
168809;H18/34154-DHV-114382;Horecabedrijf Sodexo Altys;Aanvraag beschikking regulier behandelen;Alcoholwet;;Beschikking vastgesteld;BIC 1;5657BX;2018-08-16T02:00:00+00:00;2019-12-12T01:00:00+00:00;"{""coordinates"": [5.402434854400064, 51.461838336027995], ""type"": ""Point""}";51.461838336027995, 5.402434854400064
168811;EHV-ZP2022-002049;vervangen van een bestaande handelsreclame;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Nieuwstraat 1;5611DA;2022-10-25T02:00:00+00:00;2022-11-09T01:00:00+00:00;"{""coordinates"": [5.479641665671796, 51.44040158741991], ""type"": ""Point""}";51.44040158741991, 5.479641665671796
168817;V21/45043-OVR-45043;plaatsen van een kozijn en pharmaself in de gevel van gezondheidscentrum De Parade;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Zaak afgerond;Ds Theodor Fliednerstraat 133;5631MD;2021-05-26T02:00:00+00:00;2021-07-07T02:00:00+00:00;"{""coordinates"": [5.489177487509631, 51.45675700741294], ""type"": ""Point""}";51.45675700741294, 5.489177487509631
168819;V21/46418-OVR-46418;realiseren van 12 nieuwbouwwoningen en 3 nieuwbouwappartementen met onderliggende parkeergarage terrein Fatima kerk;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Uitweg, Handelen in strijd met Ruimtelijke Ordening, Bouwen;Beschikking vastgesteld;Fatimahof 15;5614CN;2021-09-24T02:00:00+00:00;2022-02-02T01:00:00+00:00;"{""coordinates"": [5.495369494690611, 51.42708444550944], ""type"": ""Point""}";51.42708444550944, 5.495369494690611
168826;H19/36288-DHV-117661;horecabedrijf De Horeca Toren II B.V.;Aanvraag beschikking regulier behandelen;Alcoholwet;;Beschikking vastgesteld;Dommelstraat 20;5611CK;2019-03-18T01:00:00+00:00;2019-05-15T02:00:00+00:00;"{""coordinates"": [5.481586904031337, 51.441291891471785], ""type"": ""Point""}";51.441291891471785, 5.481586904031337
168834;057648-DHV-37019;Horecavergunning, Pizzeria Shaloom;Aanvraag beschikking regulier behandelen;Alcoholwet;;Beschikking vastgesteld;Tinelstraat 2;5654LT;2005-10-12T02:00:00+00:00;2007-02-02T01:00:00+00:00;"{""coordinates"": [5.457178738139334, 51.42023570883291], ""type"": ""Point""}";51.42023570883291, 5.457178738139334
168837;EHV-ZP2022-000189;legaliseren van woning naar kamerverhuur;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Binnenplanse afwijking;Beschikking vastgesteld;Kempensebaan 88;5613JG;2022-06-15T02:00:00+00:00;2022-08-04T02:00:00+00:00;"{""coordinates"": [5.497818809673643, 51.43873835649602], ""type"": ""Point""}";51.43873835649602, 5.497818809673643
168842;V20/39983-OVR-39983;verbouwen van het pand;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Gemeentelijk monument, Bouwen;Beschikking vastgesteld;Stratumseind 91;5611ER;2020-03-24T01:00:00+00:00;2020-07-31T02:00:00+00:00;"{""coordinates"": [5.48309345420154, 51.43583448152673], ""type"": ""Point""}";51.43583448152673, 5.48309345420154
168852;EHV-ZP2022-002404;plaatsen van een mobiele kraan / hoogwerker;Aanvraag beschikking regulier behandelen;Gebruik openbare ruimte;Flitsvergunning gebruik openbare ruimte (container, steiger, etc.);Zaak afgerond;Bouvigne 19;5653LE;2022-11-16T01:00:00+00:00;2022-12-05T01:00:00+00:00;"{""coordinates"": [5.4331456692237685, 51.42050859642094], ""type"": ""Point""}";51.42050859642094, 5.4331456692237685
168858;V21/47137-OVR-47137;aanvullende werkzaamheden behorende bij eerder verleende vergunning met zaaknummer V17_31928, de BunkerToren;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Binnenplanse afwijking, Bouwen;Beschikking vastgesteld;Vincent van den Heuvellaan 71;5612MZ;2021-11-21T01:00:00+00:00;2022-07-18T02:00:00+00:00;"{""coordinates"": [5.479722106009745, 51.44716620669744], ""type"": ""Point""}";51.44716620669744, 5.479722106009745
168859;078778-DHV-47293;Horecavergunning,Tennispaviljoen Rodibo;Aanvraag beschikking regulier behandelen;Alcoholwet;;Beschikking vastgesteld;Vijfkamplaan 10;5624EB;2007-06-06T02:00:00+00:00;2007-11-27T01:00:00+00:00;"{""coordinates"": [5.45637708485935, 51.47719144002865], ""type"": ""Point""}";51.47719144002865, 5.45637708485935
168866;057524-DHV-35594;Horecavergunning, De Effenaar (restaurant);Aanvraag beschikking regulier behandelen;Alcoholwet;;Beschikking vastgesteld;Dommelstraat 2;5611CK;2005-07-12T02:00:00+00:00;2021-09-14T02:00:00+00:00;"{""coordinates"": [5.483112292918728, 51.44171619541451], ""type"": ""Point""}";51.44171619541451, 5.483112292918728
168868;H20/40255-EXP-123874;horecabedrijf R.P.W. van Dijck Beheer B.V.;Aanvraag beschikking regulier behandelen;APV Exploitatievergunning;Exploitatievergunning openbare inrichting;Beschikking vastgesteld;Strijpsestraat 187;5616GP;2020-04-15T02:00:00+00:00;2020-06-22T02:00:00+00:00;"{""coordinates"": [5.4512011290613955, 51.439949248511574], ""type"": ""Point""}";51.439949248511574, 5.4512011290613955
168870;V20/41297-OVR-41297;nieuwbouwplan project Celsius Fase 3 en 4;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Beschikking vastgesteld;Jan van der Heijdenhof 8;5621DZ;2020-11-06T01:00:00+00:00;2020-11-16T01:00:00+00:00;"{""coordinates"": [5.454325086629791, 51.455966277579776], ""type"": ""Point""}";51.455966277579776, 5.454325086629791
168872;EHV-ZP2022-001360;"bouwen van een tijdelijke Tiny house ; Millhome";Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Boslust 2;5629CP;2022-09-08T02:00:00+00:00;2022-11-24T01:00:00+00:00;"{""coordinates"": [5.4606968681784736, 51.49395835934995], ""type"": ""Point""}";51.49395835934995, 5.4606968681784736
168873;EHV-ZP2022-002066;horecabedrijf Jongerencentrum Dynamo Verlaatje d.d. 12 februari 2023;Aanvraag beschikking regulier behandelen;Alcoholwet;Ontheffing sluitingsuur (verlaatje);Zaak afgerond;Catharinaplein 21;5611DE;2022-10-19T02:00:00+00:00;2022-12-01T01:00:00+00:00;"{""coordinates"": [5.480738893999527, 51.43769640569942], ""type"": ""Point""}";51.43769640569942, 5.480738893999527
168876;V21/45129-OVR-45129;bouwen van 72 woningen het Plateau fase 2 BBU;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Beschikking vastgesteld;Panorama 21;5629TT;2021-06-02T02:00:00+00:00;2021-09-17T02:00:00+00:00;"{""coordinates"": [5.476602238902631, 51.49496195220811], ""type"": ""Point""}";51.49496195220811, 5.476602238902631
168878;EHV-ZP2022-000311;transformeren van de Picus-Villa naar 10 wooneenheden;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Gemeentelijk monument, Buitenplanse kleine afwijking, Bouwen;Beschikking vastgesteld;Tongelresestraat 29B;5613DA;2022-06-24T02:00:00+00:00;2023-01-13T01:00:00+00:00;"{""coordinates"": [5.49147714841353, 51.43769965207069], ""type"": ""Point""}";51.43769965207069, 5.49147714841353
168880;V21/46542;Renoveren van de bestaande panden;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Binnenplanse afwijking, Bouwen;Beschikking vastgesteld;Strijpsestraat 198;5616GW;2021-10-04T02:00:00+00:00;2022-06-28T02:00:00+00:00;"{""coordinates"": [5.453450385867122, 51.441201117943734], ""type"": ""Point""}";51.441201117943734, 5.453450385867122
168887;V21/43851-OVR-43851;realiseren van een nokverhoging van het hoofdgebouw waarbij het gehele dak wordt vervangen door een dak met geïntegreerde zonnepanelen;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Beschikking vastgesteld;Vlokhovenseweg 27;5625WT;2021-02-28T01:00:00+00:00;2021-08-16T02:00:00+00:00;"{""coordinates"": [5.484996060818825, 51.47326321980277], ""type"": ""Point""}";51.47326321980277, 5.484996060818825
168888;V20/40214-OVU-40214;realiseren van 61 appartementen op het voormalig ERF-terrein;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Uitweg, Handelen in strijd met Ruimtelijke Ordening, Aanleg, Vellen van houtopstanden (kappen), Bouwen;Zaak afgerond;Frankrijkstraat 97H;5622AE;2020-04-09T02:00:00+00:00;2020-11-25T01:00:00+00:00;"{""coordinates"": [5.465308256494827, 51.453488781528144], ""type"": ""Point""}";51.453488781528144, 5.465308256494827
168889;V20/40214-OVU-40214;realiseren van 61 appartementen op het voormalig ERF-terrein;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Uitweg, Handelen in strijd met Ruimtelijke Ordening, Aanleg, Vellen van houtopstanden (kappen), Bouwen;Zaak afgerond;Egelstraat 102;5622AK;2020-04-09T02:00:00+00:00;2020-11-25T01:00:00+00:00;"{""coordinates"": [5.466344444530937, 51.45366825012519], ""type"": ""Point""}";51.45366825012519, 5.466344444530937
168890;V20/42110-OVR-42110;realiseren plan Nieuw Bergen iz bestaande uit 7 gebouwen, één tweelaagse ondergrondse parkeergarage en 1850 m2 commercieel programma verdeelt over 5 g;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Uitweg, Handelen in strijd met Ruimtelijke Ordening, Sloop in beschermd stads/dorpsgezicht, Bouwen;Beschikking vastgesteld;Deken van Somerenstraat 314;5611KX;2020-10-01T02:00:00+00:00;2021-07-08T02:00:00+00:00;"{""coordinates"": [5.475354448362731, 51.43520350028899], ""type"": ""Point""}";51.43520350028899, 5.475354448362731
168892;EHV-ZP2022-002519;vervangen van het complete dakpakket;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Generaal Diemontstraat 24;5623HT;2022-11-24T01:00:00+00:00;2022-12-28T01:00:00+00:00;"{""coordinates"": [5.48395855462358, 51.463436834970985], ""type"": ""Point""}";51.463436834970985, 5.48395855462358
168893;V21/43764-OVR-43764;plaatsen van een dakkapel aan de voorzijde van de woning;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Bouvigne 56;5653LJ;2021-02-22T01:00:00+00:00;2021-04-02T02:00:00+00:00;"{""coordinates"": [5.435516344175171, 51.422513972626085], ""type"": ""Point""}";51.422513972626085, 5.435516344175171
168894;V17/28844-OVR-28844;transformeren van een voormalig kantoorruimte op de 1e verdieping naar 35 zelfstandige huurappartementen;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Zaak afgerond;Bomanshof 281;5611NS;2017-02-28T01:00:00+00:00;2017-06-09T02:00:00+00:00;"{""coordinates"": [5.484986835749017, 51.43115781494443], ""type"": ""Point""}";51.43115781494443, 5.484986835749017
168905;H21/46439-SEX-132865;prostitutiebedrijf I. Nieuwkerk kamerverhuur B.V.;Aanvraag beschikking regulier behandelen;APV Exploitatievergunning;Exploitatievergunning seksinrichting;Beschikking vastgesteld;Baekelandplein 10;5621HH;2021-09-24T02:00:00+00:00;2021-11-09T01:00:00+00:00;"{""coordinates"": [5.462382552877192, 51.45258252134696], ""type"": ""Point""}";51.45258252134696, 5.462382552877192
168906;H17/29396-EXP-107005;horecabedrijf Seabas the Urban Fisher;Aanvraag beschikking regulier behandelen;APV Exploitatievergunning;Exploitatievergunning openbare inrichting;Beschikking vastgesteld;Grote Berg 14;5611KK;2017-04-19T02:00:00+00:00;2017-06-08T02:00:00+00:00;"{""coordinates"": [5.47740207649422, 51.436397874654105], ""type"": ""Point""}";51.436397874654105, 5.47740207649422
168908;EHV-ZP2022-000244;realiseren van een dakopbouw;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Neherlaan 33;5631NH;2022-06-19T02:00:00+00:00;2022-10-17T02:00:00+00:00;"{""coordinates"": [5.516089593275339, 51.45439453494997], ""type"": ""Point""}";51.45439453494997, 5.516089593275339
168913;EHV-ZP2022-002519;vervangen van het complete dakpakket;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Generaal Diemontstraat 8;5623HT;2022-11-24T01:00:00+00:00;2022-12-28T01:00:00+00:00;"{""coordinates"": [5.484654866969171, 51.463451517075455], ""type"": ""Point""}";51.463451517075455, 5.484654866969171
168914;EHV-ZP2022-002519;vervangen van het complete dakpakket;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Generaal Diemontstraat 2;5623HT;2022-11-24T01:00:00+00:00;2022-12-28T01:00:00+00:00;"{""coordinates"": [5.484917534052645, 51.46346005191763], ""type"": ""Point""}";51.46346005191763, 5.484917534052645
168922;EHV-ZP2023-000151;transformeren begane grond naar 2 appartementen;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Wachten op aanvullende stukken;Boschdijk 225;5612HC;2023-01-12T01:00:00+00:00;2023-01-13T01:00:00+00:00;"{""coordinates"": [5.466847173608417, 51.44913736099765], ""type"": ""Point""}";51.44913736099765, 5.466847173608417
168926;V21/47627-VGW-47627;"herontwikkelen van het pand tot 6 appartementen; 4x kamerverhuur; 1x zelfstandige woning, 1x bedrijfsruimte";Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Zaak gestart;Karolingersweg 1;5616HX;2021-12-28T01:00:00+00:00;2022-06-16T02:00:00+00:00;"{""coordinates"": [5.456081576169842, 51.43719353636764], ""type"": ""Point""}";51.43719353636764, 5.456081576169842
168930;V22/48058-OVR-48058;vervangen bestaande dakkapel door bredere dakkapel;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Dieppelaan 14;5627PZ;2022-02-04T01:00:00+00:00;2022-04-01T02:00:00+00:00;"{""coordinates"": [5.445274112852341, 51.49279063915198], ""type"": ""Point""}";51.49279063915198, 5.445274112852341
168934;V21/47138-OVR-47138;aanvullende werkzaamheden behorende bij eerder verleende vergunning met zaaknummer V17_31928, de BunkerToren;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Beschikking vastgesteld;Vincent van den Heuvellaan 345;5612MZ;2021-11-21T01:00:00+00:00;2022-06-20T02:00:00+00:00;"{""coordinates"": [5.479591926933599, 51.44699113894231], ""type"": ""Point""}";51.44699113894231, 5.479591926933599
168938;V20/40286-OVR-40286;bouwen van 17 nieuwbouw waterwoningen (blok C1 en C2), 138 appartementen (blok C6 en C7) en uitbreiden bestaande parkeergarage in Meerrijk;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Handelen in strijd met Ruimtelijke Ordening, Bouwen;Beschikking vastgesteld;Meergras 77;5658LR;2020-04-17T02:00:00+00:00;2020-09-14T02:00:00+00:00;"{""coordinates"": [5.408909025551599, 51.44144231766034], ""type"": ""Point""}";51.44144231766034, 5.408909025551599
168939;V22/49320-OVR-49320;vervangen van een aanwezige analoge reclamezuil door een digitale reclamezuil;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Buitenplanse kleine afwijking, Bouwen;Beschikking vastgesteld;Kennedyplein 1;5611ZS;2022-05-19T02:00:00+00:00;2022-10-04T02:00:00+00:00;"{""coordinates"": [5.4799847653562, 51.444325084412135], ""type"": ""Point""}";51.444325084412135, 5.4799847653562
168940;EHV-ZP2022-002559;slopen van garageboxen en bouwen van 2 woningen;Aanvraag beschikking uitgebreid behandelen;Omgevingsvergunning;Bouwen;Getoetst aan regelgeving;Jacob Frankaertweg 3;5624AS;2022-11-28T01:00:00+00:00;2022-11-29T01:00:00+00:00;"{""coordinates"": [5.453177427653521, 51.46394119442292], ""type"": ""Point""}";51.46394119442292, 5.453177427653521
