FID,omschr,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,begintijd,eindtijd,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
maximum_snelheden_wegvak_overdag.2213,100,H,323189012,2021-11-01T00:00:00,0,3029,6,19,032318901220211101,KLK0010233195,R,A,,"LINESTRING (161635.063000001 394728.79830000177, 161635.6587000005 394762.62150000036, 161635.65410000086 394782.59760000184, 161635.39180000126 394802.5971000008, 161634.44889999926 394833.3654999994, 161633.50409999862 394853.34319999814, 161632.31329999864 394873.3093999997, 161630.27859999985 394900.08089999855, 161628.4561999999 394919.9985000007, 161625.0753000006 394951.15769999847, 161622.58570000157 394971.0067999996, 161619.82880000025 394990.81650000066, 161616.81560000032 395010.58850000054, 161613.54710000008 395030.32290000096, 161608.35689999908 395058.73160000145, 161604.4589000009 395078.34849999845, 161600.29919999838 395097.91160000116, 161595.86609999835 395117.4188000001, 161589.29809999838 395144.1977000013, 161584.23710000142 395163.5472000018, 161578.9354000017 395182.83199999854, 161572.43580000103 395205.22250000015, 161566.5837999992 395224.3315999992, 161560.49599999934 395243.38489999995, 161542.30889999866 395297.4395000003, 161523.43079999834 395354.3924999982, 161458.04450000077 395554.7104000002, 161370.08830000088 395826.49819999933, 161287.96299999952 396082.6431000009, 161229.6372999996 396266.11190000176, 161190.71979999915 396389.2237999998, 161129.96279999986 396582.49749999866, 161088.39350000024 396715.5379999988, 161076.73900000006 396753.81109999865, 161065.58570000157 396792.22580000013, 161060.40060000122 396811.5436999984, 161055.52299999818 396830.94849999994, 161051.4274000004 396848.32829999924, 161047.1262000017 396867.85060000047, 161043.14669999853 396887.45270000026, 161039.48559999838 396907.1147999987, 161036.23919999972 396926.03350000083, 161033.1955000013 396945.8029999994, 161030.96269999817 396961.7591999993, 161028.47839999944 396981.6121000014, 161026.02569999918 397004.3407999985, 161024.24390000105 397024.2666000016, 161022.73090000078 397044.21020000055, 161021.94359999895 397057.15879999846, 161020.67460000142 397085.9642000012, 161020.19559999928 397105.9629999995, 161020.0311000012 397125.9629999995, 161020.19090000167 397145.9629999995, 161021.14950000122 397178.9959000014, 161022.1713999994 397198.97140000015, 161023.52070000023 397218.92599999905, 161025.19959999993 397238.8594000004, 161026.72830000147 397254.4043000005, 161028.95470000058 397274.2897000015, 161031.47320000082 397294.13259999827, 161034.4103000015 397314.7718999982, 161037.59270000085 397334.5333000012, 161041.14229999855 397354.21609999985, 161044.99720000103 397373.8456000015, 161049.18129999936 397393.4177000001, 161051.7265000008 397404.55480000004, 161061.33929999918 397443.36250000075, 161068.64299999923 397469.8925999999, 161074.33320000023 397489.0813000016, 161080.3187999986 397508.1649999991, 161086.6072999984 397527.1517000012, 161093.0518000014 397545.5529999994, 161099.94860000163 397564.33570000157, 161107.15349999815 397582.9941000007, 161118.51639999822 397610.75, 161126.4552000016 397629.0861000009, 161136.41640000045 397651.0210000016)"
maximum_snelheden_wegvak_overdag.2215,130,H,335211010,2021-11-01T00:00:00,0,102,0,0,033521101020211101,KLK0008220950,R,I,,"LINESTRING (167888.06659999862 405556.2391999997, 167962.375500001 405595.6748000011, 167974.8739 405608.5810999982)"
maximum_snelheden_wegvak_overdag.2216,100,H,600137759,2021-11-01T00:00:00,0,3493,6,19,060013775920211101,KLK0010233196,L,I,,"LINESTRING (161379.43820000067 398029.6634000018, 161342.86039999872 397987.70809999853, 161316.7591000013 397957.40019999817, 161288.686999999 397923.7703000009, 161276.71090000123 397908.8603999987, 161264.44799999893 397893.10819999874, 161252.40619999915 397877.13969999924, 161240.6041000001 397860.99069999903, 161221.90619999915 397834.2424999997, 161214.51089999825 397823.26570000127, 161203.57339999825 397806.5362999998, 161192.8852000013 397789.62480000034, 161182.4897999987 397772.5379999988, 161168.35200000182 397748.23110000044, 161158.63369999826 397730.7487999983, 161147.64299999923 397710.23050000146, 161138.69830000028 397692.8055000007, 161125.42210000008 397665.6689000018, 161116.98589999974 397647.53390000015, 161108.84259999916 397629.2659999989, 161098.25569999963 397604.2131000012, 161090.80050000176 397585.66970000044, 161083.6436999999 397566.9873000011, 161076.78510000184 397548.1992000006, 161071.75519999862 397533.8528999984, 161065.42320000008 397514.8660000004, 161059.4114000015 397495.79089999944, 161053.6772999987 397476.62790000066, 161048.3322999999 397457.6191000007, 161043.22019999847 397438.2670999989, 161038.44790000096 397418.8407999985, 161033.97239999846 397399.3476999998, 161029.78909999877 397379.7890000008, 161024.27760000154 397351.2067999989, 161020.8473000005 397331.4990000017, 161017.28559999913 397308.52589999884, 161014.5073999986 397288.73490000144, 161012.04789999872 397268.8850999996, 161010.29710000008 397252.90989999846, 161008.4197999984 397232.99010000005, 161006.15469999984 397202.05150000006, 161005.1085000001 397182.0738000013, 161004.47659999877 397165.37370000035, 161004.01350000128 397145.3735000007, 161003.86520000175 397125.3740000017, 161003.9178000018 397113.27710000053, 161004.2965000011 397093.2699000016, 161004.9871999994 397073.2813999988, 161005.9776000008 397053.30519999936, 161007.16809999943 397035.1372999996, 161008.76399999857 397015.1944999993, 161010.6715000011 396995.2857000008, 161012.33410000056 396980.3183999993, 161014.817400001 396960.47019999847, 161017.6154000014 396940.6656000018, 161021.0945999995 396918.65399999917, 161024.56219999865 396898.9706000015, 161028.33089999855 396879.3269999996, 161032.41369999945 396859.74810000136, 161037.24419999868 396838.3577999994, 161041.95800000057 396818.9230000004, 161046.97019999847 396799.560800001, 161053.11279999837 396777.4032999985, 161058.76359999925 396758.21240000054, 161070.67859999835 396720.0282000005, 161077.9166000001 396697.69530000165, 161096.875500001 396640.7663999982, 161112.9886999987 396591.0533000007, 161181.47819999978 396373.37999999896, 161229.873399999 396220.5064000003, 161289.9012000002 396032.1568999998, 161341.20120000094 395872.22509999946, 161424.94629999995 395612.8887999989, 161543.21119999886 395249.753800001, 161549.17709999904 395230.66380000114, 161558.14189999923 395201.059799999, 161563.72470000014 395181.8607000001, 161569.05050000176 395162.5828000009, 161576.7659999989 395132.68840000033, 161581.12559999898 395114.5694999993, 161585.53929999843 395095.0612999983, 161589.6922999993 395075.4968999997, 161595.2928000018 395047.0667000003, 161598.8429000005 395027.38430000097, 161602.06929999962 395007.9508999996, 161605.0898000002 394988.17859999835, 161607.83570000157 394968.3680000007, 161610.43189999834 394947.5491999984, 161612.6325000003 394927.66739999875, 161614.57779999822 394907.7622000016, 161615.88430000097 394892.4968999997, 161617.34939999878 394872.5469999984, 161618.5289000012 394852.9076000005, 161619.4781000018 394832.9166000001, 161620.13760000095 394812.92599999905, 161620.5447999984 394792.93019999936, 161620.68459999934 394772.92870000005, 161620.40289999917 394744.38489999995, 161619.93499999866 394726.27760000154)"
maximum_snelheden_wegvak_overdag.2218,100,H,600137760,2021-11-01T00:00:00,0,1879,6,19,060013776020211101,KLK0010233196,L,I,,"LINESTRING (162914.41550000012 399849.9589000009, 162857.9811999984 399776.54879999906, 162808.87319999933 399713.3949000016, 162763.41310000047 399655.55160000175, 162713.65210000053 399592.90949999914, 162666.05420000106 399533.6607999988, 162619.5212999992 399476.2868000008, 162569.24549999833 399415.0832000002, 162518.17689999938 399353.50290000066, 162461.56549999863 399285.94029999897, 162358.22549999878 399163.78830000013, 162237.8000999987 399021.75129999965, 162143.8317000009 398911.40349999815, 162049.71759999916 398801.2109000012, 161939.20169999823 398672.2003999986, 161879.3852000013 398602.5516999997, 161866.09699999914 398587.60240000114, 161861.44260000065 398581.78449999914, 161711.31830000132 398407.63109999895)"
maximum_snelheden_wegvak_overdag.2220,100,H,600137887,2021-11-01T00:00:00,0,62,6,19,060013788720211101,KLK0008199205,L,I,,"LINESTRING (160636.67029999942 392034.46609999985, 160631.67399999872 391975.90940000117, 160631.71869999915 391972.20320000127)"
maximum_snelheden_wegvak_overdag.2222,130,H,600137988,2021-11-01T00:00:00,0,103,0,0,060013798820211101,KLK0008199235,L,I,,"LINESTRING (161438.17379999906 398113.7767999992, 161435.66450000182 398109.43840000033, 161432.96339999884 398105.2307000011, 161430.11059999838 398101.11950000003, 161421.7074000016 398089.94150000066, 161412.3643000014 398078.2065999992, 161387.50349999964 398048.17280000076, 161379.43820000067 398029.6634000018)"
maximum_snelheden_wegvak_overdag.2223,130,H,323196014,2021-11-01T00:00:00,0,127,0,0,032319601420211101,KLK0008199227,R,I,,"LINESTRING (161578.15260000154 398218.5923999995, 161606.50420000032 398253.5212999992, 161647.25079999864 398303.27629999816, 161653.17480000108 398319.59519999847)"
maximum_snelheden_wegvak_overdag.2224,80,H,218449030,2021-11-01T00:00:00,0,85,0,0,021844903020211101,KLK0008209385,L,I,,"LINESTRING (109396.59959999844 524611.1548000015, 109408.3487999998 524612.2835999988, 109416.31940000132 524612.6710000001, 109425.56780000031 524610.571800001, 109432.64319999889 524607.6576000005, 109437.86030000076 524604.3960999995, 109444.24120000005 524598.5364999995, 109447.37900000066 524594.7157000005, 109450.0373999998 524590.757100001, 109452.38659999892 524586.382100001, 109454.42570000142 524581.800999999, 109456.06879999861 524577.0784999989, 109458.23889999837 524568.9008000009)"
maximum_snelheden_wegvak_overdag.2225,100,H,600448394,2021-09-01T00:00:00,0,937,0,0,060044839420210901,KLK0008056401,L,I,,"LINESTRING (124677.75560000166 478420.3145999983, 124660.89900000021 478451.8139999993, 124596.52600000054 478576.4450000003, 124582.95169999823 478604.97890000045, 124552.75239999965 478664.8936999999, 124546.00549999997 478678.4668000005, 124528.14609999955 478715.37629999965, 124502.58729999885 478765.6207999997, 124484.88659999892 478801.498300001, 124457.1053000018 478855.9497000016, 124429.87970000133 478909.2104000002, 124402.97150000185 478961.99489999935, 124380.74639999866 479005.33370000124, 124372.80889999866 479019.93879999965, 124352.01260000095 479060.6581999995, 124342.32889999822 479079.2320000008, 124317.16690000147 479125.9840000011, 124245.99399999902 479251.3344999999)"
maximum_snelheden_wegvak_overdag.2226,100,H,600448307,2021-09-01T00:00:00,0,331,0,0,060044830720210901,KLK0008056401,L,I,,"LINESTRING (124832.75800000131 478127.83199999854, 124815.55200000107 478160.80700000003, 124773.42599999905 478241.5379999988, 124677.75560000166 478420.3145999983)"
maximum_snelheden_wegvak_overdag.2227,100,H,600114374,2021-09-01T00:00:00,0,494,0,0,060011437420210901,KLK0008124367,R,I,,"LINESTRING (98663.14999999851 432491.01000000164, 98619 432544, 98597 432576, 98562 432630, 98517 432708, 98499 432745, 98481 432784, 98433 432911, 98429.13800000027 432922.5859999992)"
maximum_snelheden_wegvak_overdag.2228,100,H,600113465,2021-09-01T00:00:00,0,10,0,0,060011346520210901,KLK0008124367,R,I,,"LINESTRING (98668.74300000072 432482.88699999824, 98663.14999999851 432491.01000000164)"
maximum_snelheden_wegvak_overdag.2229,100,H,328209004,2021-11-01T00:00:00,0,626,6,19,032820900420211101,KLK0010233195,R,A,,"LINESTRING (164018.48209999874 404767.0196999982, 164037.5399999991 404773.09160000086, 164056.6816000007 404778.9123999998, 164084.7899999991 404786.9952000007, 164104.1026000008 404792.19519999996, 164123.47590000182 404797.1755999997, 164142.9188000001 404801.9045000002, 164168.45820000023 404807.6908, 164188.03539999947 404811.87260000035, 164207.66270000115 404815.7580000013, 164227.3286000006 404819.4140999988, 164247.04019999877 404822.7987000011, 164268.97960000113 404826.2655999996, 164308.6163999997 404831.7842000015, 164328.47590000182 404834.15129999816, 164348.36780000106 404836.2399000004, 164368.28379999846 404838.1229000017, 164408.55099999905 404841.3238000013, 164448.45600000024 404843.77870000154, 164488.42020000145 404845.50499999896, 164528.3975000009 404846.8515999988, 164585.54039999843 404848.10489999875, 164636.4439000003 404848.75930000097)"
maximum_snelheden_wegvak_overdag.2231,100,H,337221009,2021-11-01T00:00:00,0,3302,6,19,033722100920211101,KLK0010233195,R,A,,"LINESTRING (168977.81540000066 410715.9550999999, 168521.51419999823 411155.2265999988, 168476.14570000023 411198.2943999991, 168403.11899999902 411266.60920000076, 168386.62370000035 411282.2875000015, 168372.26179999858 411296.20219999924, 168358.10440000147 411310.3295000009, 168344.20109999925 411324.7083999999, 168329.98690000176 411339.9417999983, 168316.69359999895 411354.85759999976, 168299.0687999986 411375.753800001, 168286.65150000155 411391.4226000011, 168274.57250000164 411407.3636999987, 168266.99639999866 411417.743999999, 168255.49109999835 411434.0923999995, 168244.4411999993 411450.7635000013, 168234.625500001 411466.306499999, 168224.30429999903 411483.44209999964, 168214.38309999928 411500.808699999, 168206.15670000017 411515.99020000175, 168197.0047999993 411533.7644999996, 168188.2835999988 411551.76300000027, 168180.50679999962 411568.7388000004, 168172.54879999906 411587.0769000016, 168165.01089999825 411605.60229999945, 168155.5500999987 411631.1121999994, 168149.0758999996 411650.0194000006, 168141.9833999984 411672.70710000023, 168136.51929999888 411691.9472000003, 168131.50829999894 411711.3093999997, 168126.89079999924 411730.7718999982, 168124.01909999922 411744.2280000001, 168120.20919999853 411763.8482999988, 168116.7725000009 411783.55099999905, 168113.7714000009 411803.32770000026, 168112.74109999835 411811.1392999999, 168110.56819999963 411831.002700001, 168108.6585999988 411853.9395999983, 168107.24269999936 411873.8878000006, 168106.0821999982 411893.8542999998, 168105.18989999965 411913.83520000055, 168101.00230000168 412037.8247999996, 168099.16360000148 412077.77899999917, 168098.02490000054 412097.74720000103, 168095.1651000008 412136.64559999853, 168093.36820000038 412156.5705999993, 168091.28240000084 412176.4620999992, 168088.96700000018 412196.3277999982, 168085.67280000076 412221.0262000002, 168082.73200000077 412240.813099999, 168079.55150000006 412260.5590999983, 168076.15689999983 412280.2690999992, 168071.58260000125 412304.6383000016, 168067.58289999887 412324.2410000004, 168063.33639999852 412343.78709999844, 168058.8302000016 412363.2729000002, 168050.04509999976 412398.1429999992, 168044.8482999988 412417.4611000009, 168039.40630000085 412436.7065999992, 168033.6341000013 412455.85979999974, 168028.95340000093 412470.7639000006, 168022.78240000084 412489.7729999982, 168016.38699999824 412508.7232000008, 168009.75939999893 412527.5936000012, 168002.9204000011 412546.3913999982, 167992.3927000016 412574.25869999826, 167977.77930000052 412611.49529999867, 167941.25439999998 412702.3502999991, 167919.19689999893 412758.1506999992, 167901.10049999878 412805.01579999924, 167866.43149999902 412896.46460000053, 167838.2778000012 412971.35119999945, 167828.17660000175 412999.1677000001, 167808.20039999858 413055.74859999865, 167790.49560000002 413107.67069999874, 167777.99720000103 413145.6697999984, 167762.3222000003 413194.45800000057, 167744.71339999884 413251.8275000006, 167730.30579999834 413300.54360000044, 167708.30189999938 413377.4622000009, 167703.00869999826 413396.74980000034, 167674.11439999938 413499.35119999945, 167660.81670000032 413548.5784999989, 167643.31899999827 413614.9765999988)"
maximum_snelheden_wegvak_overdag.2265,100,H,600151444,2021-11-01T00:00:00,0,6,6,19,060015144420211101,KLK0009659180,R,I,,"LINESTRING (243836.15520000085 480942.9120000005, 243830.76469999924 480939.38230000064)"
maximum_snelheden_wegvak_overdag.2267,100,H,600150445,2021-11-01T00:00:00,0,707,6,19,060015044520211101,KLK0009972290,L,I,,"LINESTRING (245001.47839999944 480683.6035999991, 244967.19040000066 480704.48039999977, 244749.6757999994 480866.1970000006, 244549.7142000012 481012.2675999999, 244430.00420000032 481099.09690000117)"
