"SORT","Begrotingsprogramma","THEMA","Variabele","Label","Labelkort","Definitie","Bron","Peildatum","Verschijningsfrequentie","Rekeneenheid","Symbool","GROEP","format","Berekende variabelen","Thema Kerncijfertabel","Tussenkopje_kerncijfertabel","Kleurenpalet","LegendaCode","SD minimum Bevtotaal","SD minimum WvoorrBAG","Topic area","Label_1","Definition","Reference date","Frequency"
"4830","Economie","Economie functie","BHVEST_GEZZORG","Voorzieningen: vestigingen gezondheidszorg","Voorzieningen: gezondheidszorg","De deelfunctie 'gezondheidszorg' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. 

De deelfunctie Gezondheidszorg valt onder de hoofdfunctie Voorzieningen.","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Facilities: companies health care","Number of companies in the subcategory 'Health care'

The subcategory is part of the main category 'Facilities'.","1 January ","once a year"
"4840","Economie","Economie functie","BHVEST_WELZ","Voorzieningen: vestigingen welzijnszorg","Voorzieningen: welzijnszorg","De deelfunctie 'welzijnszorg' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. 

De deelfunctie Welzijnszorg valt onder de hoofdfunctie Voorzieningen.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Facilities: companies welfare","Number of companies in the subcategory 'Welfare' 

The subcategory is part of the main category 'Facilities'.","1 January ","once a year"
"4850","Economie","Economie functie","BHVEST_CULT","Voorzieningen: vestigingen cultuur","Voorzieningen: cultuur","De deelfunctie 'cultuur' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. 

De deelfunctie Cultuur valt onder de hoofdfunctie Voorzieningen.

Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Facilities: companies culture","Number of companies in the subcategory 'Culture'  

The subcategory is part of the main category 'Facilities'.","1 January ","once a year"
"4860","Economie","Economie functie","BHVEST_SR","Voorzieningen: vestigingen sport en recreatie","Voorzieningen: sport en recreatie","De deelfunctie 'sport en recreatie' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. 

De deelfunctie Sport en recreatie bank valt onder de hoofdfunctie Voorzieningen.","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Facilities: companies sports and recreation","Number of companies in the subcategory 'Sport and recreation'

The subcategory is part of the main category 'Facilities'.","1 January ","once a year"
"4870","Economie","Economie functie","BHVEST_HO","Horeca: vestigingen hotel ","Horeca: hotel ","De deelfunctie 'hotel' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. 

De deelfunctie Hotel valt onder de hoofdfunctie Horeca. ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Catering: companies hotel","Number of companies in the subcategory 'Hotels'

The subcategory is part of the main category 'Catering'.","1 January ","once a year"
"4880","Economie","Economie functie","BHVEST_RE","Horeca: vestigingen restaurant","Horeca: restaurant","De deelfunctie 'restaurant' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. 

De deelfunctie Restaurant bank valt onder de hoofdfunctie Horeca.
 ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Catering: companies restaurant","Number of companies in the subcategory 'Restaurants'

The subcategory is part of the main category 'Catering'.","1 January ","once a year"
"4890","Economie","Economie functie","BHVEST_CA","Horeca: vestigingen café","Horeca: café","De deelfunctie 'café' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. 

De deelfunctie Café valt onder de hoofdfunctie Horeca.
 ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Catering: companies bar","Number of companies in the subcategory 'Bars'

The subcategory is part of the main category 'Catering'.","1 January ","once a year"
"4900","Economie","Economie functie","BHVEST_OVHRC","Horeca: vestigingen overige horeca","Horeca: overig","De deelfunctie 'overige horeca' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. 

De deelfunctie Overige horeca valt onder de hoofdfunctie Horeca.","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Catering: companies other","Number of companies in the subcategory 'Other catering' 

The subcategory is part of the main category 'Catering'.","1 January ","once a year"
"4910","Economie","Economie functie","BHVEST_INDBW","Bedrijf: vestigingen industrie / bouw","Bedrijf: industrie / bouw","De deelfunctie 'Industrie / Bouw' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. 

De deelfunctie Industrie / Bouw valt onder de hoofdfunctie Bedrijven.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Business: companies industry/ construction","Number of companies in the subcategory 'Industry and construction'.  

The subcategory is part of the main category 'Business'.","1 January ","once a year"
"4920","Economie","Economie functie","BHVEST_ONDERH","Bedrijf: vestigingen onderhoud / reparatie ","Bedrijf: onderhoud / reparatie ","De deelfunctie 'onderhoud / reparatie' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. 

De deelfunctie Onderhoud / Reparatie valt onder de hoofdfunctie Bedrijven.","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Business: companies maintenance/ repairs","Number of companies in the subcategory 'Maintenance and repairs'  

The subcategory is part of the main category 'Business'.","1 January ","once a year"
"4930","Economie","Economie functie","BHVEST_HANDEL","Bedrijf: vestigingen handel","Bedrijf: handel","De deelfunctie 'handel' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. 

De deelfunctie Handel valt onder de hoofdfunctie Bedrijven.","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Business: companies trade","Number of companies in the subcategory 'Trade'

The subcategory is part of the main category 'Business'.","1 January ","once a year"
"4940","Economie","Economie functie","BHVEST_VOT","Bedrijf: vestigingen vervoer, opslag, telecommunicatie","Bedrijf: vervoer, opslag, telecommunicatie","De deelfunctie 'Vervoer, vestigingen, telecommunicatie' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. 

De deelfunctie Vervoer, opslag, telecommunicatie valt onder de hoofdfunctie Bedrijven.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Business: companies transport, storage, telecommunication","Number of companies in the subcategory 'Transport, Storage and Telecommunication'

The subcategory is part of the main category 'Business'.","1 January ","once a year"
"4950","Economie","Economie functie","BHVEST_MEDFILM","Bedrijf: vestigingen media / filmproductie","Bedrijf: media / filmproductie","De deelfunctie 'media / filmproductie' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. 

De deelfunctie Media / filmproductie valt onder de hoofdfunctie Bedrijven.

Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Business: companies media / film production","Number of companies in the subcategory 'Media and Film production'

The subcategory is part of the main category 'Business'.","1 January ","once a year"
"4960","Economie","Economie functie","BHVEST_OVBEDR","Bedrijf: vestigingen overige bedrijven","Bedrijf: overig","De deelfunctie 'overige bedrijven' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. 

De deelfunctie Overige bedrijven valt onder de hoofdfunctie Bedrijven.

Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Business: companies other","Number of companies in the subcategory 'Other business'

The subcategory is part of the main category 'Business'.","1 January ","once a year"
"4970","Economie","Economie functie","BHVEST_LVD","Overig: vestigingen landbouw/visserij/delfstof","Overig: landbouw/visserij/delfstof","De deelfunctie 'landbouw/visserij/delfstoffenwinning' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. 

De deelfunctie Landbouw/Visserij/ Delfstoffenwinning valt onder de hoofdfunctie Overig.","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Other: companies agriculture / fishery / mining","Number of companies in the subcategory 'Agriculture, Fishery and Mining'

The subcategory is part of the main category 'Other'.","1 January ","once a year"
"4980","Economie","Economie functie","BHVEST_OVERIG","Overig: vestigingen overig ","Overig: overig ","De deelfunctie 'overig' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel

De deelfunctie Overig valt onder de hoofdfunctie Overig.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Other: companies other","Number of companies in the subcategory 'Other'

The subcategory is part of the main category 'Other'.","1 January ","once a year"
"4990","Economie","Economie functie","BHWP_KANT","Kantoor: werkzame personen totaal","Kantoren WP","Personen die voor 12 uur of meer per week werkzaam zijn bij vestigingen met de hoofdfunctie 'kantoor'. Dit zijn vestigingen met de SBI-codes van banken, verzekeringen, overige dienstverlening en overige kantoren. 

Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen.

Er worden alleen gegevens verstrekt over gebieden met minimaal 5 vestigingen.    ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Office: employees total","Number of employees who work (at least 12 hours a week) for companies in the main category 'Office'

Numbers are only available for area's with at least 5 companies in the category.  ","1 January ","once a year"
"5000","Economie","Economie functie","BHWP_WINK","Winkel: werkzame personen totaal","Winkels WP ","Personen die voor 12 uur of meer per week werkzaam zijn bij vestigingen met de hoofdfunctie 'winkel'. Dit zijn vestigingen met de SBI-codes van: detailhandel in voedings- en genotmiddelen en overige detailhandel. Het aantal werkzame personen wordt bepaald op een peildatum.

Er worden alleen gegevens verstrekt over gebieden met minimaal 5 vestigingen.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Retail: employees total","Number of employees who work (at least 12 hours a week) for companies in the main category 'Retail'

Numbers are only available for area's with at least 5 companies in the category.  ","1 January ","once a year"
"5010","Economie","Economie functie","BHWP_VOORZ","Voorzieningen: werkzame personen totaal","Voorzieningen WP","Personen die voor 12 uur of meer per week werkzaam zijn bij ondernemingsvestigingen met de hoofdfunctie 'voorzieningen'. Dit zijn vestigingen met de SBI-codes van politie, brandweer, onderwijs, gezondheidszorg, welzijnszorg, cultuur, sport en recreatie.  Het aantal werkzame personen wordt bepaald op een peildatum.

Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen.

Er worden alleen gegevens verstrekt over gebieden met minimaal 5 vestigingen.    ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Facilities: employees total","Number of employees who work (at least 12 hours a week) for companies in the main category 'Facilities'

Numbers are only available for area's with at least 5 companies in the category.  ","1 January ","once a year"
