FID,omschr,aant_msk,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,vnrwol,gdb_geomattr_data,shape
mengstroken_wegvak.1924,Weefstrook,1 -> 1,H,600127900,2021-10-01T00:00:00,0,156,060012790020211001,KLK0008107340,L,I,2,,"LINESTRING (138344.05799999833 451971.14869999886, 138342.0438000001 451923.7694000006, 138339.32090000063 451873.84329999983, 138337.28020000085 451847.52120000124, 138334.3740000017 451815.15300000086)"
mengstroken_wegvak.1925,Weefstrook,1 -> 1,H,600127914,2021-10-01T00:00:00,0,166,060012791420211001,KLK0010087899,R,I,2,,"LINESTRING (139546.6875 455896.2800000012, 139536.40659999847 455933.4433000013, 139524.6906999983 455973.34589999914, 139517.2558999993 455997.21499999985, 139507.99749999866 456026.0522999987, 139497.9186999984 456055.30519999936)"
mengstroken_wegvak.1926,Weefstrook,1 -> 1,H,600127956,2021-10-01T00:00:00,0,486,060012795620211001,KLK0009790947,R,I,3,,"LINESTRING (136543.754900001 395700.1790000014, 136528.3839999996 395663.9461000003, 136515.46220000088 395634.87370000035, 136508.12929999828 395619.9453999996, 136499.0799999982 395602.0452999994, 136489.61659999937 395584.4246999994, 136475.16039999947 395559.31120000035, 136464.56450000033 395542.2533, 136451.79520000145 395522.77739999816, 136440.40720000118 395506.3099000007, 136428.61580000073 395490.14919999987, 136418.83999999985 395477.3627000004, 136406.33289999887 395461.69640000165, 136289.76370000094 395320.92639999837, 136272.4737999998 395299.82559999824)"
mengstroken_wegvak.1927,Weefstrook,1 -> 1,H,600127970,2021-10-01T00:00:00,0,187,060012797020211001,KLK0008097460,L,I,2,,"LINESTRING (144121.7344999984 429891.4598999992, 144093.00569999963 429882.8077000007, 144060.7452000007 429872.5471000001, 144032.2221999988 429863.24450000003, 143982.69079999998 429846.24269999936, 143968.61719999835 429841.2133000009, 143944.70069999993 429832.3403999992)"
mengstroken_wegvak.1928,Uitrijstrook,1 -> 1,H,600135237,2021-10-01T00:00:00,1002,1239,060013523720211001,KLK0010176487,L,I,4,,"LINESTRING (153478.04190000147 395812.67009999976, 153474.93189999834 395817.3319000006, 153352.3161999993 396013.26089999825)"
mengstroken_wegvak.1929,Invoegstrook,1 -> 1,H,600135238,2021-10-01T00:00:00,0,329,060013523820211001,KLK0008053515,L,I,4,,"LINESTRING (155233.09409999847 393048.0581, 155124.0139000006 393201.4919999987, 155101.08850000054 393234.27050000057, 155067.00939999893 393283.65359999985, 155055.7344999984 393300.17379999906, 155044.66050000116 393316.83410000056, 155044.2377000004 393317.43769999966)"
mengstroken_wegvak.1930,Weefstrook,1 -> 1,H,600135241,2021-10-01T00:00:00,0,292,060013524120211001,KLK0008141346,R,I,3,,"LINESTRING (148762.65040000156 408381.6917000003, 148674.16580000147 408320.6462999992, 148657.77600000054 408309.18349999934, 148625.25279999897 408285.88589999825, 148614.48360000178 408277.9673999995, 148598.63910000026 408265.875500001, 148592.58320000023 408261.0835000016, 148575.18980000168 408246.7173999995, 148560.27149999887 408233.43129999936, 148545.73779999837 408219.6884999983, 148530.9882999994 408204.6997999996)"
mengstroken_wegvak.1931,Uitrijstrook,1 -> 1,H,600135243,2021-10-01T00:00:00,613,716,060013524320211001,KLK0010236647,R,I,4,,"LINESTRING (148088.47309999913 407561.7061999999, 148082.6026000008 407553.5518999994, 148070.5747999996 407537.57229999825, 148058.2041000016 407521.84760000184, 148039 407496, 148025.38850000128 407480.3467999995)"
mengstroken_wegvak.1932,Uitrijstrook,1 -> 1,T,600135243,2021-10-01T00:00:00,613,716,060013524320211001,KLK0010236648,R,I,1,,"LINESTRING (148088.47309999913 407561.7061999999, 148082.6026000008 407553.5518999994, 148070.5747999996 407537.57229999825, 148058.2041000016 407521.84760000184, 148039 407496, 148025.38850000128 407480.3467999995)"
mengstroken_wegvak.1933,Uitrijstrook,1 -> 1,H,600135243,2021-10-01T00:00:00,603,613,060013524320211001,KLK0010236646,R,I,3,,"LINESTRING (148094.31579999998 407569.82189999893, 148088.47309999913 407561.7061999999)"
mengstroken_wegvak.1934,Invoegstrook,1 -> 1,H,600135243,2021-10-01T00:00:00,0,56,060013524320211001,KLK0008141365,R,I,3,,"LINESTRING (148429.94750000164 408070.7734000012, 148398.89719999954 408024.1700000018)"
mengstroken_wegvak.1935,Invoegstrook,1 -> 1,H,600135282,2021-10-01T00:00:00,0,491,060013528220211001,KLK0008194029,L,I,4,,"LINESTRING (150629.43470000103 480052.5174999982, 150586.87049999833 480012.0749000013, 150552.35209999979 479979.60179999843, 150508.42269999906 479938.7307000011, 150479.00829999894 479911.62319999933, 150435.17280000076 479871.6821000017, 150390.62189999968 479831.4921000004, 150336.12860000134 479783.0645000003, 150302.73970000073 479753.7718999982, 150272.63589999825 479727.4270000011, 150266.34959999844 479722.0604000017)"
mengstroken_wegvak.1936,Uitrijstrook,1 -> 1,H,600135285,2021-10-01T00:00:00,3860,4099,060013528520211001,KLK0008106243,L,I,4,,"LINESTRING (151358.25730000064 480827.8770000003, 151327.34549999982 480791.5183000006, 151288.2873999998 480745.9710999988, 151262.10069999844 480715.7344000004, 151235.7947999984 480685.6009999998, 151201.89710000157 480647.13280000165)"
mengstroken_wegvak.1937,Invoegstrook,1 -> 1,H,600135285,2021-10-01T00:00:00,0,327,060013528520211001,KLK0008106303,L,I,4,,"LINESTRING (151812.5971999988 484332.3940999992, 151846.51260000095 484282.86620000005, 151857.66050000116 484266.25569999963, 151879.65900000185 484232.8445000015, 151890.48640000075 484216.02870000154, 151907.2969999984 484189.3289999999, 151917.82770000026 484172.2694000006, 151938.3814000003 484137.9534999989, 151948.45899999887 484120.67749999836, 151968.22780000046 484085.8966999985, 151977.88699999824 484068.3729999997, 151985.0698999986 484054.8082999997)"
mengstroken_wegvak.1938,Uitrijstrook,1 -> 1,H,600136145,2021-10-01T00:00:00,3634,3750,060013614520211001,KLK0008106127,L,I,3,,"LINESTRING (147095.01190000027 477142.0533999987, 147079.24159999937 477121.8502999991, 147054.6400000006 477089.7820999995, 147024.53500000015 477049.7859000005)"
mengstroken_wegvak.1939,Uitrijstrook,1 -> 1,T,600136396,2021-10-01T00:00:00,0,77,060013639620211001,KLK0010088194,L,I,1,,"LINESTRING (145152.1424999982 472018.6356999986, 145146.9138999991 472010.1101000011, 145141.4860999994 472001.7109999992, 145135.18789999932 471992.53009999916, 145129.30849999934 471984.4690000005, 145119.16930000111 471971.66380000114, 145112.63439999893 471964.0940000005, 145106.2916000001 471957.15729999915)"
mengstroken_wegvak.1940,Uitrijstrook,2 -> 2,T,600136397,2021-10-01T00:00:00,121,287,060013639720211001,KLK0010215049,L,I,1,,"LINESTRING (151780.88159999996 414051.5945999995, 151781.7263999991 414053.5698999986, 151784.44640000165 414058.8935999982, 151789.6875 414067.39880000055, 151792.63259999827 414071.44150000066, 151795.70450000092 414075.38859999925, 151802.64570000023 414083.2096000016, 151806.17859999835 414086.7622999996, 151812.9167000018 414092.4968999997, 151820.9061000012 414098.4992999993, 151825.06309999898 414101.2782000005, 151832.91930000111 414105.99709999934, 151846.10970000178 414113.1561000012, 151885.1121999994 414133.56870000064, 151913.02959999815 414145.7939000018)"
mengstroken_wegvak.1941,Uitrijstrook,2 -> 1,T,600136397,2021-10-01T00:00:00,66,121,060013639720211001,KLK0010215050,L,I,1,,"LINESTRING (151772.54360000044 413997.7754999995, 151772.25649999827 414000.49909999967, 151772.1132999994 414005.49720000103, 151772.35860000178 414015.1917999983, 151772.7489 414020.17749999836, 151774.29809999838 414030.07389999926, 151776.65909999982 414039.8172999993, 151778.1660999991 414044.5861000009, 151779.76319999993 414048.97940000147, 151780.88159999996 414051.5945999995)"
mengstroken_wegvak.1942,Invoegstrook,1 -> 1,H,600138202,2021-10-01T00:00:00,0,241,060013820220211001,KLK0008303780,L,I,4,,"LINESTRING (161246.28700000048 379631.7360999994, 161221.3115000017 379633.0443999991, 161206.31329999864 379633.66310000047, 161178.88199999928 379634.4563000016, 161158.88289999962 379634.6686999984, 161098.88039999828 379634.42449999973, 161053.88280000165 379634.9657999985, 161029.6052000001 379635.5995000005, 161009.6125999987 379636.3306999989, 161005.37640000135 379636.52490000054)"
mengstroken_wegvak.1943,Uitrijstrook,1 -> 1,H,600138202,2021-10-01T00:00:00,1571,1743,060013820220211001,KLK0008059155,L,I,4,,"LINESTRING (159676.64189999923 379627.96020000055, 159673.0315000005 379627.7382999994, 159504.35209999979 379622.94889999926)"
mengstroken_wegvak.1944,Uitrijstrook,1 -> 1,H,600138279,2021-10-01T00:00:00,1538,1774,060013827920211001,KLK0008108671,L,I,3,,"LINESTRING (158579.78330000117 467125.77149999887, 158580.95560000092 467099.4305000007, 158581.62429999933 467079.43730000034, 158582.31379999965 467039.4428000003, 158582.19429999962 466999.438099999, 158581.45949999988 466963.87680000067, 158580.71070000157 466943.8658000007, 158579.82719999924 466923.86670000106, 158577.86679999903 466889.8616999984)"
mengstroken_wegvak.1945,Invoegstrook,1 -> 1,H,600138281,2021-10-01T00:00:00,0,340,060013828120211001,KLK0009690723,L,I,3,,"LINESTRING (158838.71299999952 469147.69370000064, 158789.62260000035 469060.5689999983, 158770.38720000163 469025.4974000007, 158760.98310000077 469007.84329999983, 158751.80810000002 468990.0623999983, 158739.78440000117 468966.1107000001, 158722.38859999925 468930.08210000023, 158713.98919999972 468911.93030000106, 158693.90289999917 468866.6048000008, 158686.06659999862 468848.2318000011, 158684.67969999835 468844.88269999996)"
mengstroken_wegvak.1946,Weefstrook,1 -> 1,H,600141425,2021-10-01T00:00:00,0,141,060014142520211001,KLK0008200695,L,I,3,,"LINESTRING (183195.89609999955 330941.60909999907, 183166.3062000014 330946.50890000165, 183145.7008999996 330949.37249999866, 183125.2664999999 330951.92489999905, 183110.3537000008 330953.5491000004, 183095.42029999942 330954.96079999954, 183076.36019999906 330956.44509999827, 183056.1911999993 330957.7217000015)"
mengstroken_wegvak.1947,Splitsing,1.6 -> 1,H,600142081,2021-10-01T00:00:00,924,1557,060014208120211001,KLK0008055356,L,I,4,,"LINESTRING (182834.21869999915 332419.2859000005, 182825.38170000166 332447.46020000055, 182820.58179999888 332466.8790999986, 182816.0463999994 332486.35819999874, 182811.76080000028 332505.8944000006, 182804.38610000163 332542.71550000086, 182800.87409999967 332562.40680000186, 182796.96029999852 332585.7978999987, 182792.99760000035 332612.5861000009, 182788.01729999855 332652.2723999992, 182785.00569999963 332682.2765999995, 182783.0298999995 332706.07180000097, 182781.6779000014 332726.0064000003, 182780.55150000006 332745.97569999844, 182779.71920000017 332765.95859999955, 182779.06329999864 332791.00290000066, 182778.84209999815 332811.00180000067, 182778.9312000014 332831.00510000065, 182779.5150000006 332860.95439999923, 182780.24639999866 332880.941300001, 182781.22340000048 332900.91800000146, 182782.89909999818 332927.309799999, 182784.8713000007 332952.8786999993, 182786.7263999991 332972.7908000015, 182789.68670000136 332999.65879999846, 182792.23479999974 333019.49109999835, 182794.9924999997 333039.3005999997, 182795.44420000166 333046.2655000016)"
mengstroken_wegvak.1948,Splitsing,2 -> 1.6,H,600142081,2021-10-01T00:00:00,1557,1601,060014208120211001,KLK0008055355,L,I,4,,"LINESTRING (182795.44420000166 333046.2655000016, 182796.28979999945 333059.30249999836, 182801.63949999958 333089.9862000011)"
mengstroken_wegvak.1949,Samenvoeging,1.6 -> 1,H,600142096,2021-10-01T00:00:00,254,270,060014209620211001,KLK0008127404,R,I,3,,"LINESTRING (181487.94460000098 436753.80689999834, 181486.72049999982 436769.76000000164)"
mengstroken_wegvak.1950,Samenvoeging,2 -> 1.6,H,600142096,2021-10-01T00:00:00,0,254,060014209620211001,KLK0008127386,R,I,3,,"LINESTRING (181490.4081000015 436499.9877999984, 181491.9642000012 436538.67540000007, 181492.59160000086 436558.7030999996, 181493.33929999918 436598.7027999982, 181493.42639999837 436618.7133000009, 181493.27169999853 436633.9032999985, 181492.20850000158 436673.83879999816, 181490.45109999925 436713.80050000176, 181488.33689999953 436748.6937999986, 181487.94460000098 436753.80689999834)"
mengstroken_wegvak.1951,Uitrijstrook,1 -> 1,H,600142099,2021-10-01T00:00:00,0,255,060014209920211001,KLK0009573095,R,I,2,,"LINESTRING (176807.28990000114 430297.0282000005, 176583.96880000085 430420.124400001)"
mengstroken_wegvak.1952,Weefstrook,1 -> 1,H,600142165,2021-10-01T00:00:00,0,544,060014216520211001,KLK0008109327,L,I,3,,"LINESTRING (181825.250500001 486060.32609999925, 181785.28990000114 486058.47140000015, 181749 486057.2631999999, 181709 486056.4750000015, 181669 486055.9926000014, 181629 486055.78979999945, 181489 486055.8927000016, 181281.43519999832 486055.7413999997)"
mengstroken_wegvak.1953,Uitrijstrook,1 -> 1,H,600143136,2021-10-01T00:00:00,453,574,060014313620211001,KLK0008313033,L,I,3,,"LINESTRING (181103.33929999918 381074.65129999816, 181101.71070000157 381075.1000000015, 181057.809799999 381084.9708000012, 181018.49870000035 381093.64609999955, 180984.4750000015 381099.3590000011)"
mengstroken_wegvak.1954,Invoegstrook,1 -> 1,H,600143642,2021-10-01T00:00:00,0,196,060014364220211001,KLK0008119700,R,I,3,,"LINESTRING (181816.03130000085 574763.4197999984, 181785.36800000072 574749.5428000018, 181768.1330000013 574742.8630000018, 181758.30739999935 574739.5516999997, 181742.18730000034 574734.9021000005, 181724.8456000015 574730.9715000018, 181708.3590000011 574728.2124999985, 181701.16860000044 574727.2637000009, 181681.05370000005 574725.6336000003, 181661.11879999936 574725.3416999988, 181645.4897999987 574726.0317000002, 181634.71709999815 574726.9343000017, 181626.3936999999 574727.9895000011)"
mengstroken_wegvak.1955,Invoegstrook,1 -> 1,H,600143645,2021-10-01T00:00:00,0,141,060014364520211001,KLK0008117320,L,I,2,,"LINESTRING (179188.64499999955 578110.6119999997, 179153.49920000136 578129.7219999991, 179114.17350000143 578150.0100999996, 179101.0324999988 578157.2732999995, 179093.73999999836 578161.8313000016, 179081.3830000013 578170.3071999997, 179073.3863000013 578176.3126000017, 179067.81819999963 578180.8416000009, 179067.12750000134 578181.5185000002)"
mengstroken_wegvak.1956,Uitrijstrook,1 -> 1,H,600143648,2021-10-01T00:00:00,297,400,060014364820211001,KLK0008117332,L,I,3,,"LINESTRING (179086.96049999818 578115.9226999991, 179087.0100999996 578115.9501999989, 179092.1911999993 578118.1733000018, 179096.84319999814 578119.6565999985, 179101.7120999992 578120.8143999986, 179106.63439999893 578121.6950999983, 179113.72789999843 578122.5639000013, 179118.62959999964 578122.8040000014, 179123.63219999894 578122.7225000001, 179129.55319999903 578122.1955000013, 179134.45529999956 578121.3935999982, 179142.22030000016 578119.4609000012, 179147.06949999928 578117.9208000004, 179184.78799999878 578100.1860000007)"
mengstroken_wegvak.1957,Uitrijstrook,1 -> 1,H,600145289,2021-10-01T00:00:00,410,646,060014528920211001,KLK0009694296,L,I,2,,"LINESTRING (190336.10990000144 505407.3621000014, 190345.55649999902 505395.9774999991, 190484.3676000014 505223.3445000015)"
mengstroken_wegvak.1958,Weefstrook,1 -> 1,H,600146786,2021-10-01T00:00:00,0,155,060014678620211001,KLK0008072992,L,I,3,,"LINESTRING (205118.20490000024 568988.5280000009, 204985.93499999866 568907.4470999986)"
mengstroken_wegvak.1959,Weefstrook,1 -> 1,H,600146817,2021-10-01T00:00:00,0,811,060014681720211001,KLK0008119016,R,I,3,,"LINESTRING (195915.7120999992 547263.3548999988, 195890.66919999942 547280.0852000006, 195874.0423000008 547290.9851000011, 195840.3852000013 547312.6116999984, 195806.4277999997 547333.634300001, 195772.16490000114 547354.2941999994, 195733.18230000138 547377.0967000015, 195699.60779999942 547396.0705000013, 195664.6094999984 547415.3852999993, 195629.32090000063 547434.2195999995, 195593.25950000063 547452.8106000014, 195538.1468999982 547480.440200001, 195502.1741000004 547497.8935000002, 195466.07169999927 547515.1167000011, 195420.9450000003 547536.4023000002, 195384.68710000068 547553.2949000001, 195330.1843000017 547578.3850999996, 195197.66169999912 547638.9954000004)"
mengstroken_wegvak.1960,Weefstrook,1 -> 1,H,600146826,2021-10-01T00:00:00,0,540,060014682620211001,KLK0008116794,L,I,3,,"LINESTRING (198825.6350999996 573244.5234000012, 198491.98160000145 573319.9998000003, 198299.08449999988 573363.3350000009)"
mengstroken_wegvak.1961,Uitrijstrook,1 -> 1,H,600146838,2021-10-01T00:00:00,0,339,060014683820211001,KLK0008116831,L,I,3,,"LINESTRING (201853.47960000113 572252.4074000008, 201822.9114000015 572270.9532000013, 201788.43659999967 572291.2384000011, 201560.45600000024 572422.8559999987)"
mengstroken_wegvak.1962,Uitrijstrook,1 -> 1,H,600143936,2021-10-01T00:00:00,0,726,060014393620211001,KLK0008127782,L,I,3,,"LINESTRING (191996.88430000097 449050.28350000083, 191996.64039999992 449033.2831000015, 191889.46719999984 448609.1556000002, 191874.92920000106 448550.9395000003, 191870.1768000014 448531.189100001, 191866.79769999906 448518.3269000016, 191861.9941000007 448498.9640999995, 191852.73820000142 448460.04349999875, 191843.90239999816 448421.03069999814, 191835.6737000011 448381.8845999986, 191828.32330000028 448344.5309999995)"
mengstroken_wegvak.1963,Uitrijstrook,1 -> 1,H,600145297,2021-10-01T00:00:00,4321,4369,060014529720211001,KLK0008128976,R,I,2,,"LINESTRING (191137.1988000013 504479.1215999983, 191136.9387000017 504479.4268999994, 191106.11950000003 504515.0654999986)"
