x;y;Locatienaam;Organisatie;Straat;Nummer;Letter;Toevoeging;Adres;Postcode;Woonplaats;PCPlaats;Wijknaam;Buurtnaam;Domein;Hoofdfunctie;Functie;Kaart;Doelgroep;Telefoon;Email;Website1;Website2;Toegankelijkheid
135026;453457;Doenja (Buurthuis Isola Rosa);Doenja;Marco Pololaan;115-117;;;Marco Pololaan 115-117;3526 GB;Utrecht;3526 GB Utrecht;Zuidwest;Kanaleneiland-zuid;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Zuidwest en Binnenstad;030-2881241;info@doenjadienstverlening.nl;http://www.doenjadienstverlening.nl;;
131420;457462;Doenja (Buurthuis KC Waterwin);Doenja;Musicallaan;104;;;Musicallaan 104;3543 BT;Utrecht;3543 BT Utrecht;Leidsche Rijn;Terwijde-west;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijk Leidsche Rijn;06-54283775;info@doenjadienstverlening.nl;http://www.doenjadienstverlening.nl;;
131689;456385;Doenja (Buurthuis KC ït Zand);Doenja;Pauwoogvlinder;20;;;Pauwoogvlinder 20;3544 DB;Utrecht;3544 DB Utrecht;Leidsche Rijn;Het Zand-oost;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijk Leidsche Rijn;06-11519607 / 06-55785565;info@doenjadienstverlening.nl;http://www.doenjadienstverlening.nl;;
134712;454291;Doenja (Buurthuis Hart van Noord);Doenja;Trumanlaan;60;C;;Trumanlaan 60C;3527 BR;Utrecht;3527 BR Utrecht;Zuidwest;Kanaleneiland-noord;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Zuidwest en Binnenstad;06-25030121;info@doenjadienstverlening.nl;http://www.doenjadienstverlening.nl;;
134383;454157;Doenja (Cultuurhuis Kanaleneiland Zuid);Doenja;Peltlaan;172;;;Peltlaan 172;3527 EC;Utrecht;3527 EC Utrecht;Zuidwest;Kanaleneiland-noord;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Zuidwest en Binnenstad;030-2881241;info@doenjadienstverlening.nl;http://www.doenjadienstverlening.nl;;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={557FFFA1-EB29-4FD7-80DA-FD0DD67E2A8A}&lan_id=1
135588;453043;Doenja (Jongerencentrum Kanaleneiland);Doenja;Livingstonelaan;1350;;;Livingstonelaan 1350;3526 JX;Utrecht;3526 JX Utrecht;Zuidwest;Bedrijvengebied Kanaleneiland-zuid;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Zuidwest en Binnenstad;030-2898437;info@doenjadienstverlening.nl;http://www.doenjadienstverlening.nl;;
134969;453690;Doenja (Doenja dienstverlening);Doenja;Marco Pololaan;71;;;Marco Pololaan 71;3526 GB;Utrecht;3526 GB Utrecht;Zuidwest;Kanaleneiland-zuid;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Zuidwest en Binnenstad;030-2860000;info@doenjadienstverlening.nl;http://www.doenjadienstverlening.nl;;
136357;454256;Doenja (Buurthuis Strandpaviljoen);Doenja;Noordzeestraat;20;;;Noordzeestraat 20;3522 PK;Utrecht;3522 PK Utrecht;Zuidwest;Rivierenwijk;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Zuidwest en Binnenstad;0900-1824;info@doenjadienstverlening.nl;http://www.doenjadienstverlening.nl;;
136943;455375;Doenja (Speeltuin De Kleine Dom);Doenja;Lange Nieuwstraat;79;;;Lange Nieuwstraat 79;3512 PE;Utrecht;3512 PE Utrecht;Binnenstad;Lange Nieuwstraat e.o.;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Zuidwest en Binnenstad;030-2231310;info@doenjadienstverlening.nl;http://www.doenjadienstverlening.nl;;
136029;454406;Doenja (Speeltuin De Boog);Doenja;Merwedekade;128;A;;Merwedekade 128A;3521 ER;Utrecht;3521 ER Utrecht;Zuidwest;Dichterswijk;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Zuidwest en Binnenstad;'';info@doenjadienstverlening.nl;http://www.doenjadienstverlening.nl;;
136298;453931;Doenja (Speeltuin de Zandloper);Doenja;Waalstraat;138;;;Waalstraat 138;3522 SV;Utrecht;3522 SV Utrecht;Zuidwest;Rivierenwijk;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Zuidwest en Binnenstad;030-2890063;info@doenjadienstverlening.nl;http://www.doenjadienstverlening.nl;;
132929;455145;Doenja (Speeltuin Voorn);Doenja;Akkrumeraklaan;31;;;Akkrumeraklaan 31;3544 TC;Utrecht;3544 TC Utrecht;Leidsche Rijn;Langerak;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijk Leidsche Rijn;030-6703795;info@doenjadienstverlening.nl;http://www.doenjadienstverlening.nl;;
134604;454259;Doenja (Speetuin Anansi);Doenja;Peltlaan;130;;;Peltlaan 130;3527 TC;Utrecht;3527 TC Utrecht;Zuidwest;Kanaleneiland-noord;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Zuidwest en Binnenstad;030-2931284;info@doenjadienstverlening.nl;http://www.doenjadienstverlening.nl;;
135596;453514;Doenja (Speeltuin Eilandsteede);Doenja;Vreugdenhillaan;31;;;Vreugdenhillaan 31;3526 ZB;Utrecht;3526 ZB Utrecht;Zuidwest;Transwijk-zuid;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Zuidwest en Binnenstad;030-2674751;info@doenjadienstverlening.nl;http://www.doenjadienstverlening.nl;;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={A8191B96-54D1-4D62-99A1-37573B1EB085}&lan_id=1
135518;456665;Me'kaar Utrecht (Buurthuis De Uithoek);Me'kaar Utrecht;2E Daalsedijk;2;B;;2E Daalsedijk 2B;3551 EJ;Utrecht;3551 EJ Utrecht;Noordwest;2e Daalsebuurt e.o.;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Noordwest en West;030-2430150;info@mekaarutrecht.nl;http://www.mekaarutrecht.nl;http://buurthuisdeuithoek.nl/;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={F21CF32C-8BF6-4980-B1D7-F822082ACADE}&lan_id=1
134422;458024;Me'kaar Utrecht (Buurthuis Zuilen);Me'kaar Utrecht;Sint Ludgerusstraat;251;;;Sint Ludgerusstraat 251;3553 CX;Utrecht;3553 CX Utrecht;Noordwest;Elinkwijk e.o.;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Noordwest en West;030ð7210522;info@mekaarutrecht.nl;http://www.mekaarutrecht.nl;;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={10BCAAF2-4908-452B-8127-D9EF3DCD35E2}&lan_id=1
134502;457280;Me'kaar Utrecht (Buurthuis Oase);Me'kaar Utrecht;Cartesiusweg;11;;;Cartesiusweg 11;3534 BA;Utrecht;3534 BA Utrecht;West;Schepenbuurt, Bedrijvengebied Cartesiusweg;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Noordwest en West;'';info@mekaarutrecht.nl;http://www.mekaarutrecht.nl;;
134283;458721;Me'kaar Utrecht (Buurthuis De Beatrix (in het Vorstelijk Complex));Me'kaar Utrecht;Prinses Beatrixlaan;2;;;Prinses Beatrixlaan 2;3554 JK;Utrecht;3554 JK Utrecht;Noordwest;Schaakbuurt e.o.;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Noordwest en West;030ð7210511;info@mekaarutrecht.nl;http://www.mekaarutrecht.nl;http://www.vorstelijkcomplex.nl;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={73B105BA-32AB-4C1E-8BF4-B14CE76CE8A1}&lan_id=1
135211;457649;Me'kaar Utrecht (Buurthuis De Speler);Me'kaar Utrecht;Thorbeckelaan;18;C;;Thorbeckelaan 18C;3552 CS;Utrecht;3552 CS Utrecht;Noordwest;Ondiep;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Noordwest en West;030-7210570;info@mekaarutrecht.nl;http://www.mekaarutrecht.nl;;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={986C2040-2637-42A8-98E0-23DAE562E6B9}&lan_id=1
135005;455809;Me'kaar Utrecht (Buurthuis Rosa);Me'kaar Utrecht;Malakkastraat;6;;;Malakkastraat 6;3531 HM;Utrecht;3531 HM Utrecht;West;Lombok-west;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Noordwest en West;06-48269326 / 06-39563946 / 06-41784071;info@mekaarutrecht.nl;http://www.mekaarutrecht.nl;;
134036;455852;Me'kaar Utrecht (Buurthuis Het Pandje I);Me'kaar Utrecht;Herderplein;21;;;Herderplein 21;3533 HP;Utrecht;3533 HP Utrecht;West;Halve Maan-noord;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Noordwest en West;06-43555874;info@mekaarutrecht.nl;http://www.mekaarutrecht.nl;;
134040;455852;Me'kaar Utrecht (Buurthuis Suikerspin/ Het pandje II);Me'kaar Utrecht;Herderplein;22;;;Herderplein 22;3533 HP;Utrecht;3533 HP Utrecht;West;Halve Maan-noord;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Noordwest en West;06-24992790;info@mekaarutrecht.nl;http://www.mekaarutrecht.nl;;
134938;455714;Me'kaar Utrecht (Speeltuin Bankaplein);Me'kaar Utrecht;Bilitonstraat (Bankaplein);7;;;Bilitonstraat (Bankaplein) 7;3531 HJ;Utrecht;3531 HJ Utrecht;West;Lombok-west;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Noordwest en West;030-2931881;info@mekaarutrecht.nl;http://www.mekaarutrecht.nl;;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={5B764557-9B29-4E8A-B188-C2B595972B51}&lan_id=1
135243;458156;Me'kaar Utrecht (Speeltuin De Watergeus);Me'kaar Utrecht;Boisotstraat;21;;;Boisotstraat 21;3554 XA;Utrecht;3554 XA Utrecht;Noordwest;Geuzenwijk, De Driehoek;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Noordwest en West;06-43555850;info@mekaarutrecht.nl;http://www.mekaarutrecht.nl;;
134805;457170;Me'kaar Utrecht (Speeltuin De Speelboom);Me'kaar Utrecht;Hortensiastraat;4;;;Hortensiastraat 4;3551 TR;Utrecht;3551 TR Utrecht;Noordwest;Egelantierstraat, Mariendaalstraat e.o.;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Noordwest en West;030-2440901;info@mekaarutrecht.nl;http://www.mekaarutrecht.nl;;
136009;457360;Me'kaar Utrecht (Speeltuin ?t Noordse Park);Me'kaar Utrecht;Lagenoord;28;A;;Lagenoord 28A;3513 GW;Utrecht;3513 GW Utrecht;Noordwest;Pijlsweerd-noord;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Noordwest en West;06-34951041;info@mekaarutrecht.nl;http://www.mekaarutrecht.nl;;
135669;456477;Me'kaar Utrecht (Speeltuin De Duizendpoot);Me'kaar Utrecht;Spijkerstraat;200;;;Spijkerstraat 200;3513 SL;Utrecht;3513 SL Utrecht;Noordwest;Pijlsweerd-zuid;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Noordwest en West;06-41696554 / 06-14303685;info@mekaarutrecht.nl;http://www.mekaarutrecht.nl;;
135790;456920;Me'kaar Utrecht (Speelplaats De Kameleon);Me'kaar Utrecht;Balkstraat;31;;;Balkstraat 31;3513 XL;Utrecht;3513 XL Utrecht;Noordwest;Pijlsweerd-noord;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Noordwest en West;06-41784157;info@mekaarutrecht.nl;http://www.mekaarutrecht.nl;;
129276;456260;Stichting Welzaam Vleuten - De Meern (Welzaam Vleuten-De Meern);Stichting Welzaam Vleuten - De Meern;Burchtpoort;16;;;Burchtpoort 16;3452 MD;Vleuten;3452 MD Vleuten;Vleuten - De Meern;Vleuterweide-noord/oost/centrum;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijk Vleuten-De Meern;030-3020696;info@welzaamutrecht.nl;http://www.welzaamutrecht.nl;;
137231;454768;Vooruit Utrecht (Buurthuis Sterrenzicht);Vooruit Utrecht;Keerkringplein;40;;;Keerkringplein 40;3582 PM;Utrecht;3582 PM Utrecht;Oost;Sterrenwijk;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Zuid en Oost;06-39563935 / 06-81032868;info@vooruitutrecht.nl;http://www.vooruitutrecht.nl/;;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={E1EDAFB9-60CC-4261-BF23-9BA40B96F9D5}&lan_id=1
136724;453092;Vooruit Utrecht (Buurthuis Hart van Hoograven);Vooruit Utrecht;t Goylaan;77;;;t Goylaan 77;3525 AA;Utrecht;3525 AA Utrecht;Zuid;Nieuw Hoograven-zuid;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Zuid en Oost;06-41785264;info@vooruitutrecht.nl;http://www.vooruitutrecht.nl/;;
137795;452905;Vooruit Utrecht (Buurthuis De Musketon);Vooruit Utrecht;Hondsrug;19;;;Hondsrug 19;3524 BP;Utrecht;3524 BP Utrecht;Zuid;Lunetten-noord;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Zuid en Oost;06-81032857 / 06-41563276 / 06-81687651;info@vooruitutrecht.nl;http://www.vooruitutrecht.nl/;;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={64B207A3-B1B1-418D-82D4-F1DCC31B2902}&lan_id=1
137379;453978;Vooruit Utrecht (Buurthuis 't Bokkie);Vooruit Utrecht;Elandplein;25;;;Elandplein 25;3523 SX;Utrecht;3523 SX Utrecht;Zuid;Bokkenbuurt;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Zuid en Oost;030-2515011;info@vooruitutrecht.nl;http://www.vooruitutrecht.nl/;http://www.wijkconnect.com/utrecht/hoograven/organisaties/buurthuis-t-bokkie;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={74AA1267-DF35-488A-B77E-E01DCCAAE7CA}&lan_id=1
137292;454934;Vooruit Utrecht (Sportspeeltuin Abstede);Vooruit Utrecht;Abstederdijk;91;;;Abstederdijk 91;3582 BC;Utrecht;3582 BC Utrecht;Oost;Abstede, Tolsteegsingel e.o.;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Zuid en Oost;06-81032853;info@vooruitutrecht.nl;http://www.vooruitutrecht.nl/;;
137583;455577;Vooruit Utrecht (Speeltuin De Bloesem);Vooruit Utrecht;Bloesemstraat;25;A;;Bloesemstraat 25A;3581 XA;Utrecht;3581 XA Utrecht;Oost;Oudwijk;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Zuid en Oost;06-39563947;info@vooruitutrecht.nl;http://www.vooruitutrecht.nl/;;
137552;453227;Vooruit Utrecht (Speeltuin Fort Luna);Vooruit Utrecht;Oude Liesbosweg ;40;;;Oude Liesbosweg  40;3524 SB;Utrecht;3524 SB Utrecht;Zuid;Lunetten-noord;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Zuid en Oost;06-34945777;info@vooruitutrecht.nl;http://www.vooruitutrecht.nl/;;
136315;452498;Vooruit Utrecht (Bouwspeeltuin De Kameleon);Vooruit Utrecht;Verlengde Hoogravenseweg;37;;;Verlengde Hoogravenseweg 37;3525 BB;Utrecht;3525 BB Utrecht;Zuid;Nieuw Hoograven-zuid;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Zuid en Oost;06-27208516 / 06-42445926;info@vooruitutrecht.nl;http://www.vooruitutrecht.nl/;;
136724;453092;Vooruit Utrecht (Vooruit (secretariaat));Vooruit Utrecht;t Goylaan;77;;;t Goylaan 77;3525 AA;Utrecht;3525 AA Utrecht;Zuid;Nieuw Hoograven-zuid;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijken Zuid en Oost;06-41785264;info@vooruitutrecht.nl;http://www.vooruitutrecht.nl/;;
129323;456288;Welzaam Utrecht (Cultuurcampus);Welzaam Utrecht;Burchtpoort;16;;;Burchtpoort 16;3452 MA;Vleuten;3452 MA Vleuten;Vleuten - De Meern;Vleuterweide-noord/oost/centrum;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijk Vleuten-De Meern;030-6773131 / 030-6620650;info@welzaamutrecht.nl;http://www.welzaamutrecht.nl;http://www.cultuurcampusvleuterweide.nl;http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={D2B043D0-5776-4662-9355-9354CE4AC6A0}&lan_id=1
128621;456503;Welzaam Utrecht (Buurthuis Weide Wereld);Welzaam Utrecht;Teunisbloemlaan;48;;;Teunisbloemlaan 48;3452CB;Vleuten;3452CB Vleuten;Vleuten - De Meern;Vleuterweide-west;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijk Vleuten-De Meern;06-81318461 / 06-39563945;info@welzaamutrecht.nl;http://www.welzaamutrecht.nl;;
129340;455275;Welzaam Utrecht (Buurthuis De Pijler);Welzaam Utrecht;Bovenpolder;80;;;Bovenpolder 80;3453 NP;De Meern;3453 NP De Meern;Vleuten - De Meern;Veldhuizen;Welzijn;Sociaal makelaar;Sociaal makelaar, aanspreekpunt, faciliteren en ondersteunen initiatieven van bewoners, verbeteren kwaliteit wijknetwerken, sociaal beheren buurthuizen en speeltuinen;Sociaal makelaar;Bewoners van de wijk Vleuten-De Meern;06-81318461 / 06-39563945;info@welzaamutrecht.nl;http://www.welzaamutrecht.nl;'';http://www.toegankelijkutrecht.nl/toegankelijk/toe_view.asp?ac=info&toe_permanent_guid={ADBF5156-B86D-4263-B313-7179E0D21365}&lan_id=1
