FID,omschr,afst_glg,hgte_glg,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
geluids_beperkingen_wegvak.1910,Doorzichtig geluidsscherm,5.5 -> 5.5,3 -> 3,H,335363009,2021-10-01T00:00:00,2161,2437,033536300920211001,KLK0009690950,R,I,,"LINESTRING (169926.94040000066 482616.52430000156, 170199.310899999 482571.9114000015)"
geluids_beperkingen_wegvak.1911,Geluidswand,5.5 -> 5.5,3 -> 3,H,335363009,2021-10-01T00:00:00,1451,2161,033536300920211001,KLK0008109024,R,I,,"LINESTRING (169220.7985999994 482649.4028999992, 169227.8649000004 482650.32510000095, 169247.72960000113 482652.65309999883, 169267.62000000104 482654.74529999867, 169300.91479999945 482657.85390000045, 169320.8541000001 482659.41429999843, 169340.81010000035 482660.7738999985, 169372.99159999937 482662.5835000016, 169412.9648000002 482664.1436999999, 169430.99760000035 482664.5799999982, 169451.0175999999 482664.8489000015, 169491.02270000055 482664.7987000011, 169531.0139000006 482663.9422999993, 169567.0612999983 482662.50189999864, 169606.98950000107 482660.10269999877, 169637.0753000006 482657.7989999987, 169656.99529999867 482656.0047999993, 169699.1862999983 482651.55860000104, 169719.07580000162 482649.12640000135, 169758.70800000057 482643.71119999886, 169798.23570000008 482637.55790000036, 169851.67909999937 482628.85170000046, 169926.94040000066 482616.52430000156)"
geluids_beperkingen_wegvak.1912,Doorzichtig geluidsscherm,5.5 -> 5.5,3 -> 3,H,335363009,2021-10-01T00:00:00,712,1451,033536300920211001,KLK0008109008,R,I,,"LINESTRING (168521.04190000147 482425.3018000014, 168540.10649999976 482435.5313999988, 168557.84420000017 482444.77109999955, 168575.67639999837 482453.8295000009, 168595.66330000013 482463.6651000008, 168614.58449999988 482472.7157000005, 168650.88390000165 482489.4888000004, 168669.15740000084 482497.6187000014, 168687.52899999917 482505.52430000156, 168719.76060000062 482518.9331, 168738.33879999816 482526.3473000005, 168756.998399999 482533.54659999907, 168787.96029999852 482545.11199999973, 168806.79349999875 482551.8717, 168825.7041000016 482558.38809999824, 168844.6607999988 482564.7644999996, 168863.68710000068 482570.9296000004, 168894.9085999988 482580.59109999985, 168933.32730000094 482591.72769999877, 168971.98479999974 482602.05270000175, 168997.5053000003 482608.4283999987, 169016.95149999857 482613.1022000015, 169051.62739999965 482620.8443999998, 169071.20589999855 482624.9305999987, 169090.82510000095 482628.8158, 169110.4825000018 482632.51139999926, 169130.18129999936 482636.0020999983, 169155.8772 482640.2666000016, 169175.65040000156 482643.28170000017, 169195.45160000026 482646.0951000005, 169220.7985999994 482649.4028999992)"
geluids_beperkingen_wegvak.1913,Niet doorzichtig geluidsscherm,4.5 -> 4.5,3 -> 3,H,335363009,2021-10-01T00:00:00,2549,2636,033536300920211001,KLK0008109047,R,I,,"LINESTRING (170309.83810000122 482553.807599999, 170395.28669999912 482539.81159999967)"
geluids_beperkingen_wegvak.1914,Doorzichtig geluidsscherm,4.5 -> 4.5,3 -> 3,H,335363009,2021-10-01T00:00:00,2437,2549,033536300920211001,KLK0008109046,R,I,,"LINESTRING (170199.310899999 482571.9114000015, 170309.83810000122 482553.807599999)"
geluids_beperkingen_wegvak.1915,Geluidswal met daarop of -in een scherm,5.5 -> 3.5,3 -> 3,H,355037134,2021-10-01T00:00:00,11,70,035503713420211001,KLK0008192055,L,I,,"LINESTRING (177928.81929999962 318656.19409999996, 177933.06430000067 318659.99610000104, 177943.48739999905 318668.53620000184, 177947.51440000162 318671.50030000135, 177964.7936999984 318682.8502999991, 177971.4028000012 318687.3583999984, 177976.38549999893 318690.96730000153)"
geluids_beperkingen_wegvak.1916,Niet doorzichtig geluidsscherm,.5 -> .5,1 -> 1,H,355037147,2021-10-01T00:00:00,89,308,035503714720211001,KLK0008060587,L,I,,"LINESTRING (177631.58619999886 318916.9167999998, 177787.31019999832 318846.1330000013, 177796.31500000134 318841.78350000083, 177802.7875000015 318838.36989999935, 177811.3724000007 318833.26029999927, 177817.52650000155 318829.0656999983, 177821.4904000014 318826.0033, 177827.6372999996 318820.60830000043)"
geluids_beperkingen_wegvak.1917,Geluidswal met daarop of -in een scherm,10 -> 10,6 -> 6,H,362060017,2021-10-01T00:00:00,471,1010,036206001720211001,KLK0008200189,R,I,,"LINESTRING (181639.29789999872 330474.2221999988, 181650.38210000098 330481.499499999, 181700.71159999818 330514.1644000001, 181751.37730000168 330546.30700000003, 181781.28940000013 330564.8044000007, 181815.58159999922 330585.3979000002, 181844.82770000026 330602.4523999989, 181862.2071999982 330612.35339999944, 181886.08729999885 330625.6068999991, 181921.30519999936 330644.57930000126, 181951.30689999834 330660.2681999989, 181969.12269999832 330669.29940000176, 182005.00919999927 330686.9798000008, 182023.08430000022 330695.54089999944, 182045.98270000145 330706.1068000011, 182082.504900001 330722.4422999993, 182100.8376000002 330730.4400999993, 182110.3579000011 330734.45419999957)"
geluids_beperkingen_wegvak.1918,Geluidswal,8.5 -> 6.5,5 -> 5,H,362060017,2021-10-01T00:00:00,1045,1196,036206001720211001,KLK0008147755,R,I,,"LINESTRING (182142.7210999988 330747.7802999988, 182158.64710000157 330754.27849999815, 182195.8964000009 330768.86019999906, 182233.32229999825 330782.9781999998, 182252.12469999865 330789.80260000005, 182283.71909999847 330800.86080000177)"
geluids_beperkingen_wegvak.1919,Doorzichtig geluidsscherm,1.5 -> 3.5,1 -> 1,H,368072016,2021-10-01T00:00:00,1709,1718,036807201620211001,KLK0008055174,L,I,,"LINESTRING (185176.1420999989 337492.4151000008, 185181.45569999889 337499.67909999937)"
geluids_beperkingen_wegvak.1920,Doorzichtig geluidsscherm,1.5 -> 1.5,1 -> 1,H,368072016,2021-10-01T00:00:00,1718,1807,036807201620211001,KLK0008055173,L,I,,"LINESTRING (185181.45569999889 337499.67909999937, 185234.0012000017 337571.51199999824)"
geluids_beperkingen_wegvak.1921,Geluidswal,2.5 -> 4.5,3 -> 3,H,380051041,2021-10-01T00:00:00,111,158,038005104120211001,KLK0008200957,R,I,,"LINESTRING (190569.4626000002 325446.9974000007, 190572.70569999889 325445.71649999917, 190577.46029999852 325444.1499999985, 190582.32770000026 325442.9924999997, 190598.0898000002 325440.1794000007, 190605.6050999984 325438.5527999997, 190610.34739999846 325437.0460000001, 190614.65320000052 325435.2778000012)"
geluids_beperkingen_wegvak.1922,Geluidswal,2.5 -> 2.5,3 -> 3,H,380051041,2021-10-01T00:00:00,51,99,038005104120211001,KLK0008147535,R,I,,"LINESTRING (190525.94849999994 325486.9334000014, 190537.8759999983 325471.1259999983, 190546.58179999888 325461.508200001, 190550.40399999917 325458.2441000007, 190556.01570000127 325454.1435999982, 190558.78440000117 325452.4450000003)"
geluids_beperkingen_wegvak.1923,Doorzichtig geluidsscherm,1.5 -> 1.5,1 -> 1,H,380105007,2021-10-01T00:00:00,0,402,038010500720211001,KLK0009900850,R,I,,"LINESTRING (190053.13109999895 352595.53079999983, 190290.71779999882 352312.10649999976, 190311.32759999856 352287.4098000005)"
geluids_beperkingen_wegvak.1924,Geluidswal,25 -> 25,5 -> 5,H,392322016,2021-10-01T00:00:00,192,308,039232201620211001,KLK0008128114,R,I,,"LINESTRING (196443.44900000095 461632.42069999874, 196449.4065000005 461637.7879000008, 196529.30799999833 461710.4221000001)"
geluids_beperkingen_wegvak.1925,Geluidswal,7.5 -> 7.5,5 -> 5,H,392322016,2021-10-01T00:00:00,97,192,039232201620211001,KLK0008128113,R,I,,"LINESTRING (196372.8262999989 461568.87999999896, 196389.96339999884 461584.23490000144, 196443.44900000095 461632.42069999874)"
geluids_beperkingen_wegvak.1926,Geluidswand,6.5 -> 6.5,3 -> 3,H,470290066,2021-10-01T00:00:00,0,45,047029006620211001,KLK0010041372,M,I,,"LINESTRING (235441.69689999893 445477.936900001, 235466.07039999962 445492.8104999997, 235480.21059999987 445501.2098999992)"
geluids_beperkingen_wegvak.1927,Geluidswal,6.5 -> 6.5,3 -> 3,H,470290066,2021-10-01T00:00:00,102,126,047029006620211001,KLK0008094064,M,I,,"LINESTRING (235529.82869999856 445529.25560000166, 235551.06920000166 445540.7866999991)"
geluids_beperkingen_wegvak.1928,Geluidswand,6.5 -> 9.5,3 -> 3,H,470290066,2021-10-01T00:00:00,45,63,047029006620211001,KLK0008094063,M,I,,"LINESTRING (235480.21059999987 445501.2098999992, 235487.6886 445505.65190000087, 235495.76099999994 445510.27419999987)"
geluids_beperkingen_wegvak.1929,Geluidswal,5.5 -> 5.5,1 -> 1,H,491454093,2021-10-01T00:00:00,1,105,049145409320211001,KLK0008123312,L,I,,"LINESTRING (245667.80999999866 527268.3759999983, 245657.15630000085 527255.7219000012, 245643.3156999983 527241.2740999982, 245628.1741000004 527226.7294999994, 245612.73589999974 527212.9613999985, 245605.06590000167 527206.5361000001, 245597.250500001 527200.2963999994, 245592.67610000074 527196.7908999994)"
geluids_beperkingen_wegvak.1930,Geluidswal met daarop of -in een scherm,5.5 -> 5.5,3 -> 3,H,492454012,2021-10-01T00:00:00,110,591,049245401220211001,KLK0009844091,R,I,,"LINESTRING (246440.7274999991 527399.1598999985, 246457.88439999893 527407.9002999999, 246545.32030000165 527453.0432999991, 246581.00919999927 527471.1081000008, 246598.95340000093 527479.9411999993, 246636.3027999997 527497.6875, 246654.5031999983 527505.9523000009, 246677.33049999923 527515.8643000014, 246695.79089999944 527523.5593000017, 246725.1015000008 527535.1629999988, 246743.81940000132 527542.1832000017, 246762.6272 527548.9884000011, 246781.1004000008 527555.3927999996, 246800.09549999982 527561.6559999995, 246819.1640000008 527567.6970000006, 246842.4140000008 527574.6693999991, 246861.6574999988 527580.1246999986, 246880.9860999994 527585.2635999992, 246882.70190000162 527585.6957999989)"
geluids_beperkingen_wegvak.1931,Geluidswal,5.5 -> 5.5,3 -> 3,H,492454012,2021-10-01T00:00:00,0,110,049245401220211001,KLK0009844090,R,I,,"LINESTRING (246341.8123999983 527351.0599999987, 246378.04399999976 527367.9631999992, 246396.03779999912 527376.6942000017, 246422.24280000106 527389.7430999987, 246440.7274999991 527399.1598999985)"
geluids_beperkingen_wegvak.1932,Geluidswal,10 -> 10,3 -> 3,H,492454012,2021-10-01T00:00:00,591,911,049245401220211001,KLK0008123920,R,I,,"LINESTRING (246882.70190000162 527585.6957999989, 246900.38269999996 527590.1499000005, 246925.05490000173 527596.0467999987, 246944.5828000009 527600.366799999, 246964.76810000092 527604.5309999995, 246984.3951999992 527608.3779999986, 247004.07279999927 527611.9545999989, 247031.32279999927 527616.3260999992, 247051.11800000072 527619.1831, 247072.03669999912 527621.9230000004, 247091.89840000123 527624.246199999, 247111.79239999875 527626.3033999987, 247133.56269999966 527628.2782999985, 247153.4989 527629.7875000015, 247178.65940000117 527631.3071999997, 247198.63899999857 527632.2347000018, 247198.67399999872 527632.2358000018)"
geluids_beperkingen_wegvak.1933,Geluidswal,5.5 -> 5.5,3 -> 3,H,492454014,2021-10-01T00:00:00,0,90,049245401420211001,KLK0009844509,R,I,,"LINESTRING (246263.79850000143 527307.1057999991, 246341.8123999983 527351.0599999987)"
geluids_beperkingen_wegvak.1934,Geluidswal met daarop of -in een scherm,7.5 -> 7.5,3 -> 1,H,514338058,2021-10-01T00:00:00,0,97,051433805820211001,KLK0008122517,R,I,,"LINESTRING (257226.9200000018 469130.6937999986, 257245.35669999942 469122.7522, 257270.86809999868 469119.4246000014, 257294.39699999988 469116.0855999999, 257309.19900000095 469113.6224000007, 257321.5399999991 469111.1171000004)"
geluids_beperkingen_wegvak.1935,Doorzichtig geluidsscherm,4.5 -> 4.5,5 -> 5,H,600106161,2021-10-01T00:00:00,0,143,060010616120211001,KLK0009687944,L,I,,"LINESTRING (89342.51080000028 439109.30530000106, 89319.54019999877 439142.12739999965, 89296.81899999827 439175.05150000006, 89261.1783999987 439226.92229999974)"
geluids_beperkingen_wegvak.1936,Doorzichtig geluidsscherm,1.5 -> 4.5,5 -> 5,H,600106161,2021-10-01T00:00:00,143,188,060010616120211001,KLK0009687943,L,I,,"LINESTRING (89261.1783999987 439226.92229999974, 89235.69460000098 439264.01110000163)"
geluids_beperkingen_wegvak.1937,Doorzichtig geluidsscherm,1.5 -> 2.5,5 -> 5,H,600106161,2021-10-01T00:00:00,544,578,060010616120211001,KLK0009687908,L,I,,"LINESTRING (89033.42220000178 439556.9415999986, 89014.04399999976 439584.878800001)"
geluids_beperkingen_wegvak.1938,Doorzichtig geluidsscherm,1.5 -> 1.5,5 -> 5,H,600106161,2021-10-01T00:00:00,578,1127,060010616120211001,KLK0009687896,L,I,,"LINESTRING (89014.04399999976 439584.878800001, 88953.59389999881 439672.0282000005, 88754.73620000109 439961.8392999992, 88703.2201000005 440037.4134000018)"
geluids_beperkingen_wegvak.1939,Doorzichtig geluidsscherm,2.5 -> 1.5,5 -> 5,H,600106161,2021-10-01T00:00:00,188,544,060010616120211001,KLK0008089824,L,I,,"LINESTRING (89235.69460000098 439264.01110000163, 89141.5009999983 439401.09899999946, 89129.57059999928 439419.3973999992, 89117.67100000009 439435.48209999874, 89033.42220000178 439556.9415999986)"
geluids_beperkingen_wegvak.1940,Doorzichtig geluidsscherm,6.5 -> 6.5,5 -> 5,H,600106203,2021-10-01T00:00:00,0,226,060010620320211001,KLK0008089277,L,I,,"LINESTRING (86511.63800000027 445906.8370000012, 86491.17929999903 445928.43030000106, 86484.78819999844 445934.8682000004, 86479.43899999931 445940.8214999996, 86476.8751000017 445943.8922000006, 86473.48959999904 445948.617899999, 86470.77409999818 445952.81799999997, 86468.85720000044 445956.32979999855, 86464.69299999997 445964.99859999865, 86459.09699999914 445978.91600000113, 86444.9310999997 446016.2496000007, 86421.33960000053 446080.46550000086, 86412.11939999834 446106.33260000125)"
geluids_beperkingen_wegvak.1941,Niet doorzichtig geluidsscherm,5.5 -> 5.5,1 -> 1,H,600106254,2021-10-01T00:00:00,95,201,060010625420211001,KLK0009686271,L,I,,"LINESTRING (85041.00840000063 436226.71169999987, 85032.52400000021 436259.626600001, 85024.85280000046 436288.629900001, 85013.79349999875 436329.1565000005)"
geluids_beperkingen_wegvak.1942,Geluidswal met daarop of -in een scherm,10 -> 10,5 -> 5,H,392396018,2021-10-01T00:00:00,0,653,039239601820211001,KLK0009691321,R,I,,"LINESTRING (196121.5487000011 498172.04619999975, 196239.2857999988 498280.3881999999, 196327.22989999875 498362.0351999998, 196601.2298000008 498615.1196999997)"
geluids_beperkingen_wegvak.1943,Geluidswal met daarop of -in een scherm,8.5 -> 8.5,3 -> 3,H,392396023,2021-10-01T00:00:00,0,103,039239602320211001,KLK0008809877,R,I,,"LINESTRING (196054.03730000183 498095.6955000013, 196085.22040000185 498128.1341000013, 196114.48169999942 498157.4868000001, 196121.5487000011 498172.04619999975)"
geluids_beperkingen_wegvak.1944,Niet doorzichtig geluidsscherm,9.5 -> 9.5,3 -> 3,H,402404061,2021-10-01T00:00:00,0,27,040240406120211001,KLK0008113198,R,I,,"LINESTRING (201264 502330, 201272.7639000006 502353.4232000001, 201273.3526000008 502355.32510000095)"
geluids_beperkingen_wegvak.1945,Geluidswal met daarop of -in een scherm,5.5 -> 5.5,3 -> 3,H,402404061,2021-10-01T00:00:00,365,406,040240406120211001,KLK0008113202,R,I,,"LINESTRING (201487.59809999913 502615.2212000005, 201512.8999999985 502647.96709999815)"
geluids_beperkingen_wegvak.1946,Geluidswal met daarop of -in een scherm,4.5 -> 5.5,3 -> 3,H,402404061,2021-10-01T00:00:00,319,365,040240406120211001,KLK0008113201,R,I,,"LINESTRING (201457.95479999855 502580.0731999986, 201471.53570000082 502595.1185000017, 201487.15450000018 502614.6469999999, 201487.59809999913 502615.2212000005)"
geluids_beperkingen_wegvak.1947,Geluidswal met daarop of -in een scherm,4.5 -> 4.5,3 -> 3,H,402404061,2021-10-01T00:00:00,158,319,040240406120211001,KLK0008113200,R,I,,"LINESTRING (201351.811999999 502459.0364000015, 201408.2813999988 502524.4224999994, 201424.5177000016 502543.43609999865, 201444.82510000095 502565.5278000012, 201457.95479999855 502580.0731999986)"
geluids_beperkingen_wegvak.1948,Geluidswal,4.5 -> 4.5,3 -> 3,H,402404061,2021-10-01T00:00:00,52,158,040240406120211001,KLK0008113199,R,I,,"LINESTRING (201283.4439000003 502378.0887000002, 201284.3376000002 502379.5430999994, 201290.3018000014 502387.5817999989, 201303.69839999825 502403.3256999999, 201351.811999999 502459.0364000015)"
geluids_beperkingen_wegvak.1949,Niet doorzichtig geluidsscherm,5.5 -> 5.5,1 -> 1,H,402404062,2021-10-01T00:00:00,0,116,040240406220211001,KLK0008113228,R,I,,"LINESTRING (201337.3126000017 502483.8968000002, 201357.3984999992 502494.25769999996, 201378.76630000025 502515.2424999997, 201392.87079999968 502529.4237000011, 201410.1783999987 502547.46489999816, 201422.62570000067 502561.08139999956)"
geluids_beperkingen_wegvak.1978,Niet doorzichtig geluidsscherm,5.5 -> 5.5,1 -> 1,H,176323043,2021-10-01T00:00:00,1848,1960,017632304320211001,KLK0008125458,L,I,,"LINESTRING (89963.31500000134 463021.4129999988, 89998.69159999862 463048.92810000107, 90021.8126000017 463068.2168000005, 90049.996199999 463092.3009000011)"
geluids_beperkingen_wegvak.1950,Geluidswal,10 -> 10,6 -> 6,H,402545011,2021-10-01T00:00:00,7,220,040254501120211001,KLK0008117535,R,I,,"LINESTRING (201372.4979000017 572503.0976999998, 201374.87629999965 572501.2254999988, 201386.01810000092 572491.4710999988, 201393.28280000016 572484.5920000002, 201404.07290000096 572473.7815000005, 201414.39299999923 572462.8960000016, 201421.06949999928 572455.4829999991, 201430.70910000056 572443.9902000017, 201438.30160000175 572434.4419, 201444.32510000095 572426.4523000009, 201450.46139999852 572417.8447999991, 201458.83049999923 572405.3960000016, 201464.48209999874 572396.5108999982, 201469.61989999935 572387.9195000008, 201474.56639999896 572379.2265999988, 201494.88190000132 572342.3082999997, 201499.69590000063 572334.1741000004)"
geluids_beperkingen_wegvak.1951,Doorzichtig geluidsscherm,4.5 -> 4.5,3 -> 3,H,403405033,2021-10-01T00:00:00,182,283,040340503320211001,KLK0008113230,R,I,,"LINESTRING (201736.440200001 502921.45529999956, 201802.63269999996 502997.74130000174)"
geluids_beperkingen_wegvak.1952,Geluidswal met daarop of -in een scherm,4.5 -> 4.5,3 -> 3,H,403405033,2021-10-01T00:00:00,283,381,040340503320211001,KLK0008113231,R,I,,"LINESTRING (201802.63269999996 502997.74130000174, 201867.13450000063 503072.0789999999)"
geluids_beperkingen_wegvak.1953,Geluidswal met daarop of -in een scherm,4.5 -> 4.5,3 -> 3,H,403405033,2021-10-01T00:00:00,0,182,040340503320211001,KLK0008113229,R,I,,"LINESTRING (201617.16279999912 502783.9893000014, 201736.440200001 502921.45529999956)"
geluids_beperkingen_wegvak.1954,Geluidswal met daarop of -in een scherm,4.5 -> 4.5,3 -> 3,H,403405038,2021-10-01T00:00:00,149,171,040340503820211001,KLK0008113204,R,I,,"LINESTRING (201604.12799999863 502765.66910000145, 201617.16279999912 502783.9893000014)"
geluids_beperkingen_wegvak.1955,Geluidswal met daarop of -in een scherm,5.5 -> 5.5,3 -> 3,H,403405038,2021-10-01T00:00:00,0,96,040340503820211001,KLK0008113202,R,I,,"LINESTRING (201512.8999999985 502647.96709999815, 201518.96599999815 502655.96819999814, 201545.70949999988 502692.1598000005, 201560.76410000026 502712.12209999934, 201566.56859999895 502719.3905000016, 201570.84219999984 502724.49130000174)"
