;Departement;Sector;Organisatie;Plaats;Functienaam;Motivatie;
1283;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1284;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1285;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1286;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1287;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1288;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1289;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1290;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1291;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1292;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1293;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1294;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1295;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1296;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1297;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1298;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1299;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1300;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1301;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1302;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1303;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1304;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1305;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1306;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1307;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1308;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1309;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1310;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1311;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1312;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1313;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1314;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1315;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1316;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1317;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1318;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1319;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1320;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1321;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1322;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1323;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1324;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1325;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1326;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1327;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1328;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1329;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1330;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1331;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1332;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1333;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1334;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1335;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1336;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1337;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1338;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1339;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1340;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1341;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1342;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1343;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1344;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1345;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1346;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1347;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1348;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1349;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1350;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1351;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1352;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1353;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1354;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1355;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1356;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1357;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1358;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1359;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1360;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1361;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1362;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1363;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1364;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1365;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1366;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1367;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1368;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1369;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1370;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1371;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1372;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1373;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1374;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1375;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1376;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1377;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1378;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1379;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1380;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1381;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1382;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1383;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1384;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1385;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1386;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1387;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1388;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1389;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1390;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1391;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1392;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1393;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1394;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1395;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1396;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1397;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1398;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1399;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1400;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1401;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1402;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1403;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1404;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1405;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1406;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1407;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1408;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1409;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1410;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1411;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1412;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1413;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1414;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1415;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1416;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Projectleider;      ;
1417;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Raad van Bestuur;      ;
1418;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Raad van Bestuur;      ;
1419;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Raad van Bestuur;      ;
1420;VWS;Zorgaanbieders;Oogziekenhuis Rotterdam;ROTTERDAM;Lid Raad van Bestuur;      ;
1421;VWS;Zorgaanbieders;Oogziekenhuis Rotterdam;ROTTERDAM;Voorzitter Raad van Bestuur;      ;
1422;VWS;Zorgaanbieders;Orbis Medisch en Zorgconcern;SITTARD;Directeur;KvK nummer is van het groepshoofd (stichting Orbis Medisch Centrum)     ;
1423;VWS;Zorgaanbieders;Orbis Medisch en Zorgconcern;SITTARD;Directeur;      ;
1424;VWS;Zorgaanbieders;Orbis Medisch en Zorgconcern;SITTARD;Lid Raad van Bestuur;      ;
1425;VWS;Zorgaanbieders;Orbis Medisch en Zorgconcern;SITTARD;Lid Raad van Bestuur;      ;
1426;VWS;Zorgaanbieders;Orbis Medisch en Zorgconcern;SITTARD;Medisch specialisat in loondienst;      ;
1427;VWS;Zorgaanbieders;Orbis Medisch en Zorgconcern;SITTARD;Medisch specialist in loondienst;      ;
1428;VWS;Zorgaanbieders;Orbis Medisch en Zorgconcern;SITTARD;Medisch specialist in loondienst;      ;
1429;VWS;Zorgaanbieders;Orbis Medisch en Zorgconcern;SITTARD;Medisch specialist in loondienst;      ;
1430;VWS;Zorgaanbieders;Orbis Medisch en Zorgconcern;SITTARD;Medisch specialist in loondienst;      ;
1431;VWS;Zorgaanbieders;Orbis Medisch en Zorgconcern;SITTARD;Medisch specialist in loondienst;      ;
1432;VWS;Zorgaanbieders;Orbis Medisch en Zorgconcern;SITTARD;Medisch specialist in loondienst;      ;
1433;VWS;Zorgaanbieders;Orbis Medisch en Zorgconcern;SITTARD;Medisch specialist in loondienst;      ;
1434;VWS;Zorgaanbieders;Orbis Medisch en Zorgconcern;SITTARD;Medisch specialist in loondienst;      ;
1435;VWS;Zorgaanbieders;Orbis Medisch en Zorgconcern;SITTARD;Medisch specialist in loondienst;      ;
1436;VWS;Zorgaanbieders;Orbis Medisch en Zorgconcern;SITTARD;Medisch specialist in loondienst;      ;
1437;VWS;Zorgaanbieders;Orbis Medisch en Zorgconcern;SITTARD;Voorzitter Raad van Bestuur;      ;
1438;VWS;Zorgaanbieders;Osira Amstelring;AMSTERDAM;voorzitter RvB/strategisch adviseur;Het salaris van de functionaris is gebaseerd op de ten tijde van de fusie tot stichting OsiraGroep (2005)geldende NVZD-regeling.     ;
1439;VWS;Zorgaanbieders;Pantein;BOXMEER;Lid Raad van Bestuur;      ;
1440;VWS;Zorgaanbieders;Pantein;BOXMEER;Medisch specialist;      ;
1441;VWS;Zorgaanbieders;Pantein;BOXMEER;Medisch specialist;      ;
1442;VWS;Zorgaanbieders;Pantein;BOXMEER;Medisch specialist;      ;
1443;VWS;Zorgaanbieders;Pantein;BOXMEER;Medisch specialist;      ;
1444;VWS;Zorgaanbieders;Pantein;BOXMEER;Medisch specialist;      ;
1445;VWS;Zorgaanbieders;Pantein;BOXMEER;Medisch specialist;      ;
1446;VWS;Zorgaanbieders;Pantein;BOXMEER;Voorzitter Raad van Bestuur;      ;
1447;VWS;Zorgaanbieders;Parnassia Bavo Groep B.V.;'s-Gravenhage;Decaan / Opleider;De bezoldiging is conform functieomschrijving en -waardering en mede nog een gevolg van de voorheen vastgestelde arbeidsovereenkomst. De deeltijdfactor bedraagt 111,11% (cf. wettelijke voorschriften jaarrekening).     ;
1448;VWS;Zorgaanbieders;Parnassia Bavo Groep B.V.;'s-Gravenhage;Lid Raad van Bestuur;De leden van de Raad van Bestuur worden bezoldigd binnen de kaders van de beloningscode bestuurders in de zorg (BBZ). De RvT / RvC heeft de bezoldiging vastgesteld binnen de normen van deze code, op basis van factoren zoals omvang en complexiteit vande organisatie. De deeltijdfactor bedraagt 111,11% (cf. wettelijke voorschriften jaarrekening).    ;
1449;VWS;Zorgaanbieders;Parnassia Bavo Groep B.V.;'s-Gravenhage;Lid Raad van Bestuur;De leden van de Raad van Bestuur worden bezoldigd binnen de kaders van de beloningscode bestuurders in de zorg (BBZ). De RvT / RvC heeft de bezoldiging vastgesteld binnen de normen van deze code, op basis van factoren zoals omvang en complexiteit vande organisatie. De deeltijdfactor bedraagt 111,11% (cf. wettelijke voorschriften jaarrekening).    ;
1450;VWS;Zorgaanbieders;Parnassia Bavo Groep B.V.;'s-Gravenhage;Lid Raad van Bestuur / bestuurder Vastgoed;De leden van de Raad van Bestuur worden bezoldigd binnen de kaders van de beloningscode bestuurders in de zorg (BBZ). De RvT / RvC heeft de bezoldiging vastgesteld binnen de normen van deze code, op basis van factoren zoals omvang en complexiteit vande organisatie. Deeltijdfactor 2010: gewogen gemiddelde.    ;
1451;VWS;Zorgaanbieders;Parnassia Bavo Groep B.V.;'s-Gravenhage;Lid Raad van Bestuur / psychiater;De leden van de Raad van Bestuur worden bezoldigd binnen de kaders van de beloningscode bestuurders in de zorg (BBZ). De RvT / RvC heeft de bezoldiging vastgesteld binnen de normen van deze code, op basis van factoren zoals omvang en complexiteit vande organisatie.    ;
1452;VWS;Zorgaanbieders;Parnassia Bavo Groep B.V.;'s-Gravenhage;Voorzitter Raad van Bestuur;De leden van de Raad van Bestuur worden bezoldigd binnen de kaders van de beloningscode bestuurders in de zorg (BBZ). De Raad van Toezicht / Commissarissen heeft de bezoldiging vastgesteld binnen de normen van deze code, op basis van factoren zoals omvang en complexiteit van de organisatie. De deeltijdfactor bedraagt 111,11% (cf. wettelijke voorschriften jaarrekening).    ;
1453;VWS;Zorgaanbieders;Promens Care;ASSEN;Voorzitter Raad van Bestuur;De beloningsafspraken met de bestuurder zijn gemaakt onder de inmiddels verouderde NVZD regeling. Hierbij is toegroei over jaren afgesproken waarbij in 2011 het uiteindelijke bedrag passend bij de omvang en complexiteit van de organisatie is bereikt.De beloning blijft daarbij binnen de nieuwe regeling indien gebruik wordt gemaakt van de 30 % opslag marge.    ;
1454;VWS;Zorgaanbieders;Proteion Thuis;Horn;Voorzitter Raad van Bestuur;Vermelde bedragen zijn passend binnen de governance code en worden hier vermeld op basis van de meldingsverplichting.     ;
1455;VWS;Zorgaanbieders;Protestants Christelijk Ziekenhuis Ikazia;ROTTERDAM;Algemeen directeur;      ;
1456;VWS;Zorgaanbieders;Protestants-Christelijke Stichting Philadelphia Zorg;NUNSPEET;Lid Raad van Bestuur;      ;
1457;VWS;Zorgaanbieders;Protestants-Christelijke Stichting Philadelphia Zorg;NUNSPEET;Lid Raad van Bestuur;      ;
1458;VWS;Zorgaanbieders;Protestants-Christelijke Stichting Philadelphia Zorg;NUNSPEET;Voorzitter Raad van Bestuur;      ;
1459;VWS;Zorgaanbieders;R.K. Ziekenhuis St. Franciscus;ROOSENDAAL;Lid Raad van Bestuur;De beloning van de leden van de Raad van Bestuur vindt plaats conform de NVZD adviesregeling. Jaarlijks wordt het salaris geindexeerd op basis van de Code Beloning Bestuurders Zorg.     ;
1460;VWS;Zorgaanbieders;R.K. Ziekenhuis St. Franciscus;ROOSENDAAL;Lid Raad van Bestuur;De beloning van de leden van de Raad van Bestuur vindt plaats conform de NVZD adviesregeling. Jaarlijks wordt het salaris geindexeerd op basis van de Code Beloning Bestuurders Zorg.     ;
1461;VWS;Zorgaanbieders;R.K. Ziekenhuis St. Franciscus;ROOSENDAAL;Voorzitter Raad van Bestuur;De beloning van de leden van de Raad van Bestuur vindt plaats conform de NVZD adviesregeling. Jaarlijks wordt het salaris geindexeerd op basis van de Code Beloning Bestuurders Zorg.     ;
1462;VWS;Zorgaanbieders;Reade;AMSTERDAM;Divisiemanager reumatologie;De Divisiemanager Reumatologie wordt gehonoreerd overeenkomstig de Arbeidsvoorwaardenregeling Medisch Specialisten (AMS).     ;
1463;VWS;Zorgaanbieders;Reade;AMSTERDAM;Voorzitter Raad van Bestuur;De voorzitter van de Raad van Bestuur wordt gehonoreerd overeenkomstig de NVZD-regeling.     ;
1464;VWS;Zorgaanbieders;Reinier van Arkel;'S-HERTOGENBOSCH;Lid Raad van Bestuur;De beloning is gebaseerd op arbeidscontracten uit de jaren 1995 en 2003, en is conform de toenmalige uitgangspunten NVZD.     ;
1465;VWS;Zorgaanbieders;Reinier van Arkel;'S-HERTOGENBOSCH;Voorzitter Raad van Bestuur;De beloning is gebaseerd op arbeidscontracten uit de jaren 1995 en 2003 en is conform de toenmalige uitgangspunten NVZD.     ;
1466;VWS;Zorgaanbieders;RIAGG Rijnmond;ROTTERDAM;Bestuurder;      ;
1467;VWS;Zorgaanbieders;Rijndam Revalidatiecentrum;ROTTERDAM;Revalidatiearts;De revalidatiearts heeft gedurende een periode in 2011 een extra toeslag ontvangen.     ;
1468;VWS;Zorgaanbieders;Rivas Zorggroep;Gorinchem;Directeur;De Raad van Toezicht is statutair bij uitsluiting bevoegd tot het vaststellen van de rechtspositie en de arbeidsvoorwaarden van de directie. De Raad van Toezicht betrekt bij besluiten omtrent de bezoldiging van het bestuur de adviezen van de NVTZ (Nederlandse Vereniging van Toezichthouders in de Zorg).    ;
