OBJECTID;ADRES;ADRES_TYPE;SOORTADRES;OPENBARERUIMTENAAM;HUISNUMMER;HUISLETTER;TOEVOEGING;POSTCODE;GEBRUIKSDOEL;BUURTNAAM;WIJKNAAM;STADSDEELNAAM;WOONPLAATSNAAM;BAG_ID_VERBLIJFSOBJECT;BAG_ID_ADRES;BAG_ID_PAND;VVE;AARD_ZAKELIJKRECHT;CULTUURBEBOUWD;KADAANDUIDING_APPARTEMENTSRECHT;SPLITSINGSTYPE;ONTSTAANUIT_SPLITSING;KADAANDUIDING_PERCELEN;KADCONTROLE;X;Y;LONG;LAT
1797;Z.H.B.-hoven 57 2513PV 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;57;;;2513PV;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000444403;0518200000444402;0518100000344958;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 196;Hoofdsplitsing;;GVH00 C 6171 P ;1;80334.34699999914;454818.2729999982;4.298033902754111;52.076602408156845
1798;Z.H.B.-hoven 58 2513PV 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;58;;;2513PV;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000613633;0518200000613632;0518100000344958;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 197;Hoofdsplitsing;;GVH00 C 6171 P ;1;80332.57400000095;454821.52899999917;4.298007331408241;52.07663142989151
1799;Z.H.B.-hoven 67 2513PW 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;67;;;2513PW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000778763;0518200000778762;0518100000288948;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 198;Hoofdsplitsing;;GVH00 C 6171 P ;1;80318.73999999836;454812.19299999997;4.297807609183106;52.07654566392243
1800;Z.H.B.-hoven 66 2513PW 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;66;;;2513PW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000613782;0518200000613781;0518100000288948;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 199;Hoofdsplitsing;;GVH00 C 6171 P ;1;80321.57699999958;454809.8520000018;4.297849498492997;52.07652500860807
1801;Z.H.B.-hoven 74 2513PW 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;74;;;2513PW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000478806;0518200000478805;0518100000288948;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 200;Hoofdsplitsing;;GVH00 C 6171 P ;1;80308.57499999925;454801.28500000015;4.2976617431798445;52.07644626541103
1802;Z.H.B.-hoven 75 2513PW 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;75;;;2513PW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000612700;0518200000612699;0518100000288948;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 201;Hoofdsplitsing;;GVH00 C 6171 P ;1;80303.37900000066;454802.12000000104;4.297585778215963;52.07645306838693
1803;Z.H.B.-hoven 84 2513PX 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;84;;;2513PX;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000613469;0518200000613468;0518100000318653;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 202;Hoofdsplitsing;;GVH00 C 6171 P ;1;80290.98600000143;454788.2879999988;4.2974080585923895;52.076327091755616
1804;Z.H.B.-hoven 85 2513PX 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;85;;;2513PX;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000444405;0518200000444404;0518100000318653;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 203;Hoofdsplitsing;;GVH00 C 6171 P ;1;80290.02899999917;454782.56799999997;4.297395353549973;52.07627555847363
1805;Z.H.B.-hoven 92 2513PX 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;92;;;2513PX;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000445135;0518200000445134;0518100000318653;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 204;Hoofdsplitsing;;GVH00 C 6171 P ;1;80277.22800000012;454773.9670000002;4.297210539042869;52.076196536131015
1806;Z.H.B.-hoven 93 2513PX 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;93;;;2513PX;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000579162;0518200000579161;0518100000318653;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 205;Hoofdsplitsing;;GVH00 C 6171 P ;1;80271.32899999991;454775.5009999983;4.297124168347156;52.07620952566899
1807;Twentstraat 13 2513PR 's-Gravenhage;Verblijfsobject;Hoofdadres;Twentstraat;13;;;2513PR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000608254;0518200000608253;0518100000220284;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 206;Hoofdsplitsing;;GVH00 C 6171 P ;1;80257.30299999937;454765.2960000001;4.296921839826007;52.07611592281198
1808;Z.H.B.-hoven 54A 2513PV 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;54;A;;2513PV;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000480196;0518200000480195;0518100000344958;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 207;Hoofdsplitsing;;GVH00 C 6171 P ;1;80332.57400000095;454821.52899999917;4.298007331408241;52.07663142989151
1809;Sirtemastraat 177 2513XK 's-Gravenhage;Verblijfsobject;Hoofdadres;Sirtemastraat;177;;;2513XK;kantoorfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000883189;0518200000883188;0518100000288948;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 208;Hoofdsplitsing;;GVH00 C 6171 P ;1;80329.67199999839;454811.59099999815;4.297967181362618;52.07654172830061
1810;Z.H.B.-hoven 3 2513PS 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;3;;;2513PS;overige gebruiksfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000794333;0518200000794332;0518100000280602;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 209;Hoofdsplitsing;;GVH00 C 6171 P ;1;80309.72100000083;454872.16099999845;4.297662941515207;52.07708336420413
1811;Z.H.B.-hoven 1 2513PS 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;1;;;2513PS;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000445799;0518200000445798;0518100000280602;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 210;Hoofdsplitsing;;GVH00 C 6171 P ;1;80301.60599999875;454866.7749999985;4.297545764116597;52.07703386686822
1812;Westeinde 139A 2512GW 's-Gravenhage;Verblijfsobject;Hoofdadres;Westeinde;139;A;;2512GW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000546085;0518200000546084;0518100000213654;"Vereniging van Eigenaars gebouw ""Westeinde 139/139-A "" te s gravenhage";Eigendom (recht van);;GVH00 C 6368 A 2;Hoofdsplitsing;;GVH00 C 6420 P ;1;80610.44000000134;454726.188000001;4.302080732934065;52.07581202400811
1813;Westeinde 139 2512GW 's-Gravenhage;Verblijfsobject;Hoofdadres;Westeinde;139;;;2512GW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000444777;0518200000444776;0518100000213654;"Vereniging van Eigenaars gebouw ""Westeinde 139/139-A "" te s gravenhage";Eigendom (recht van);;GVH00 C 6368 A 3;Hoofdsplitsing;;GVH00 C 6420 P ;1;80610.44000000134;454726.188000001;4.302080732934065;52.07581202400811
1814;Slijkeinde 17 2513VC 's-Gravenhage;Verblijfsobject;Hoofdadres;Slijkeinde;17;;;2513VC;kantoorfunctie,woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000620556;0518200000620555;0518100000272900;Vereniging van Eigenaars Slijkeinde 15-B, 15-C, 17 en 19;Eigendom (recht van);;GVH00 C 6372 A 1;Hoofdsplitsing;;GVH00 C 6337 P ;1;80633.36499999836;454921.3539999984;4.302372543783824;52.07756901164658
1815;Slijkeinde 15C 2513VC 's-Gravenhage;Verblijfsobject;Hoofdadres;Slijkeinde;15;C;;2513VC;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000875727;0518200000875726;0518100000272900;Vereniging van Eigenaars Slijkeinde 15-B, 15-C, 17 en 19;Eigendom (recht van);;GVH00 C 6372 A 2;Hoofdsplitsing;;GVH00 C 6337 P ;1;80635.21599999815;454922.2179999985;4.302399352452798;52.07757702479176
1816;Oude Boomgaardstraat 41 2513TP 's-Gravenhage;Verblijfsobject;Hoofdadres;Oude Boomgaardstraat;41;;;2513TP;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000758023;0518200000758022;0518100000206664;Vereniging van Eigenaars Oude Boomgaardstraat 37/39/41 te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6377 A 1;Hoofdsplitsing;;GVH00 C 5792 P ;1;80583.3040000014;454949.9600000009;4.301636160355735;52.077819360947586
1817;Oude Boomgaardstraat 39 2513TN 's-Gravenhage;Verblijfsobject;Hoofdadres;Oude Boomgaardstraat;39;;;2513TN;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000773272;0518200000773271;0518100000206664;Vereniging van Eigenaars Oude Boomgaardstraat 37/39/41 te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6377 A 2;Hoofdsplitsing;;GVH00 C 5792 P ;1;80583.3040000014;454949.9600000009;4.301636160355735;52.077819360947586
1818;Oude Boomgaardstraat 37 2513TN 's-Gravenhage;Verblijfsobject;Hoofdadres;Oude Boomgaardstraat;37;;;2513TN;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000471700;0518200000471699;0518100000206664;Vereniging van Eigenaars Oude Boomgaardstraat 37/39/41 te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6377 A 4;Hoofdsplitsing;;GVH00 C 5792 P ;1;80583.3040000014;454949.9600000009;4.301636160355735;52.077819360947586
1819;Slijkeinde 23 2513VC 's-Gravenhage;Verblijfsobject;Hoofdadres;Slijkeinde;23;;;2513VC;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000438024;0518200000438023;0518100000353378;Vereniging van Eigenaars Slijkeinde 21/23/25 te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6378 A 2;Hoofdsplitsing;;GVH00 C 6336 P ;1;80624.91000000015;454917.2509999983;4.302250121335732;52.07753100340956
1820;Slijkeinde 21 2513VC 's-Gravenhage;Verblijfsobject;Hoofdadres;Slijkeinde;21;;;2513VC;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000471910;0518200000471909;0518100000353378;Vereniging van Eigenaars Slijkeinde 21/23/25 te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6378 A 3;Hoofdsplitsing;;GVH00 C 6336 P ;1;80624.91000000015;454917.2509999983;4.302250121335732;52.07753100340956
1821;Geest 36 2513VB 's-Gravenhage;Verblijfsobject;Hoofdadres;Geest;36;;;2513VB;winkelfunctie,woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000527911;0518200000527910;0518100000234703;Vereniging van Eigenaars Geest 34/36 te s gravenhage;Eigendom (recht van);;GVH00 C 6380 A 1;Hoofdsplitsing;;GVH00 C 6315 P ;1;80762.02100000158;454966.4270000011;4.3042391955625385;52.07799133564861
1822;Geest 34 2513VB 's-Gravenhage;Verblijfsobject;Hoofdadres;Geest;34;;;2513VB;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000696035;0518200000696034;0518100000234703;Vereniging van Eigenaars Geest 34/36 te s gravenhage;Eigendom (recht van);;GVH00 C 6380 A 2;Hoofdsplitsing;;GVH00 C 6315 P ;1;80762.02100000158;454966.4270000011;4.3042391955625385;52.07799133564861
1823;Snoekstraat 11 2513TW 's-Gravenhage;Verblijfsobject;Hoofdadres;Snoekstraat;11;;;2513TW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000642949;0518200000642948;0518100000227998;Vereniging van Eigenaars Snoekstraat 9 tot en met 21(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6387 A 1;Hoofdsplitsing;;GVH00 C 6229 P ;1;80651.22800000012;455065.36400000006;4.302601693318929;52.07886559231922
1824;Snoekstraat 13 2513TW 's-Gravenhage;Verblijfsobject;Hoofdadres;Snoekstraat;13;;;2513TW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000810063;0518200000810062;0518100000283180;Vereniging van Eigenaars Snoekstraat 9 tot en met 21(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6387 A 2;Hoofdsplitsing;;GVH00 C 6229 P ;1;80643.97100000083;455060.61199999973;4.3024968820083265;52.07882191279751
1825;Snoekstraat 15 2513TW 's-Gravenhage;Verblijfsobject;Hoofdadres;Snoekstraat;15;;;2513TW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000675574;0518200000675573;0518100000227998;Vereniging van Eigenaars Snoekstraat 9 tot en met 21(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6387 A 3;Hoofdsplitsing;;GVH00 C 6229 P ;1;80651.22800000012;455065.36400000006;4.302601693318929;52.07886559231922
1826;Snoekstraat 17 2513TW 's-Gravenhage;Verblijfsobject;Hoofdadres;Snoekstraat;17;;;2513TW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000675576;0518200000675575;0518100000283180;Vereniging van Eigenaars Snoekstraat 9 tot en met 21(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6387 A 4;Hoofdsplitsing;;GVH00 C 6229 P ;1;80643.97100000083;455060.61199999973;4.3024968820083265;52.07882191279751
1827;Snoekstraat 19 2513TW 's-Gravenhage;Verblijfsobject;Hoofdadres;Snoekstraat;19;;;2513TW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000642951;0518200000642950;0518100000227998;Vereniging van Eigenaars Snoekstraat 9 tot en met 21(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6387 A 5;Hoofdsplitsing;;GVH00 C 6229 P ;1;80651.22800000012;455065.36400000006;4.302601693318929;52.07886559231922
1828;Bakkersstraat 37 2513TJ 's-Gravenhage;Verblijfsobject;Hoofdadres;Bakkersstraat;37;;;2513TJ;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000390967;0518200000390966;0518100000306662;Vereniging van Eigenaars Bakkersstraat 19 tot en met 45(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6388 A 1;Hoofdsplitsing;;GVH00 C 6206 P ;1;80562.2109999992;455005.40199999884;4.301316418737187;52.07831476899935
1829;Bakkersstraat 35 2513TJ 's-Gravenhage;Verblijfsobject;Hoofdadres;Bakkersstraat;35;;;2513TJ;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000727997;0518200000727996;0518100000306662;Vereniging van Eigenaars Bakkersstraat 19 tot en met 45(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6388 A 2;Hoofdsplitsing;;GVH00 C 6206 P ;1;80571.5540000014;455011.59099999815;4.301451339216854;52.07837164392445
1830;Bakkersstraat 23 2513TJ 's-Gravenhage;Verblijfsobject;Hoofdadres;Bakkersstraat;23;;;2513TJ;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000357230;0518200000357229;0518100000298798;Vereniging van Eigenaars Bakkersstraat 19 tot en met 45(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6388 A 3;Hoofdsplitsing;;GVH00 C 6206 P ;1;80578.82999999821;455016.3720000014;4.301556419240964;52.07841558754324
1831;Bakkersstraat 39 2513TJ 's-Gravenhage;Verblijfsobject;Hoofdadres;Bakkersstraat;39;;;2513TJ;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000525487;0518200000525486;0518100000306662;Vereniging van Eigenaars Bakkersstraat 19 tot en met 45(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6388 A 4;Hoofdsplitsing;;GVH00 C 6206 P ;1;80562.2109999992;455005.40199999884;4.301316418737187;52.07831476899935
1832;Bakkersstraat 41 2513TJ 's-Gravenhage;Verblijfsobject;Hoofdadres;Bakkersstraat;41;;;2513TJ;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000796113;0518200000796112;0518100000306662;Vereniging van Eigenaars Bakkersstraat 19 tot en met 45(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6388 A 5;Hoofdsplitsing;;GVH00 C 6206 P ;1;80571.5540000014;455011.59099999815;4.301451339216854;52.07837164392445
1833;Bakkersstraat 27 2513TJ 's-Gravenhage;Verblijfsobject;Hoofdadres;Bakkersstraat;27;;;2513TJ;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000796109;0518200000796108;0518100000298798;Vereniging van Eigenaars Bakkersstraat 19 tot en met 45(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6388 A 6;Hoofdsplitsing;;GVH00 C 6206 P ;1;80578.82999999821;455016.3720000014;4.301556419240964;52.07841558754324
1834;Bakkersstraat 25 2513TJ 's-Gravenhage;Verblijfsobject;Hoofdadres;Bakkersstraat;25;;;2513TJ;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000626427;0518200000626426;0518100000298798;Vereniging van Eigenaars Bakkersstraat 19 tot en met 45(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6388 A 7;Hoofdsplitsing;;GVH00 C 6206 P ;1;80586.9459999986;455023.2899999991;4.301673285063887;52.07847884863696
1835;Bakkersstraat 43 2513TJ 's-Gravenhage;Verblijfsobject;Hoofdadres;Bakkersstraat;43;;;2513TJ;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000689551;0518200000689550;0518100000306662;Vereniging van Eigenaars Bakkersstraat 19 tot en met 45(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6388 A 8;Hoofdsplitsing;;GVH00 C 6206 P ;1;80562.2109999992;455005.40199999884;4.301316418737187;52.07831476899935
1836;Bakkersstraat 31 2513TJ 's-Gravenhage;Verblijfsobject;Hoofdadres;Bakkersstraat;31;;;2513TJ;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000796111;0518200000796110;0518100000298798;Vereniging van Eigenaars Bakkersstraat 19 tot en met 45(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6388 A 10;Hoofdsplitsing;;GVH00 C 6206 P ;1;80578.82999999821;455016.3720000014;4.301556419240964;52.07841558754324
1837;Bakkersstraat 29 2513TJ 's-Gravenhage;Verblijfsobject;Hoofdadres;Bakkersstraat;29;;;2513TJ;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000525485;0518200000525484;0518100000298798;Vereniging van Eigenaars Bakkersstraat 19 tot en met 45(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6388 A 11;Hoofdsplitsing;;GVH00 C 6206 P ;1;80586.9459999986;455023.2899999991;4.301673285063887;52.07847884863696
1838;Breedstraat 81 2513TV 's-Gravenhage;Verblijfsobject;Hoofdadres;Breedstraat;81;;;2513TV;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000696602;0518200000696601;0518100000341122;Vereniging van Eigenaars Breedstraat 79 tot en met 97(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6389 A 1;Hoofdsplitsing;;GVH00 C 6228 P ;1;80620.22300000116;455047.67500000075;4.302153326297458;52.07870246162568
1839;Breedstraat 83 2513TV 's-Gravenhage;Verblijfsobject;Hoofdadres;Breedstraat;83;;;2513TV;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000562280;0518200000562279;0518100000218385;Vereniging van Eigenaars Breedstraat 79 tot en met 97(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6389 A 2;Hoofdsplitsing;;GVH00 C 6228 P ;1;80626.70899999887;455051.45800000057;4.302247102841731;52.07873732973258
1840;Breedstraat 85 2513TV 's-Gravenhage;Verblijfsobject;Hoofdadres;Breedstraat;85;;;2513TV;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000832717;0518200000832716;0518100000299015;Vereniging van Eigenaars Breedstraat 79 tot en met 97(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6389 A 3;Hoofdsplitsing;;GVH00 C 6228 P ;1;80612.12700000033;455060.03500000015;4.302032547372741;52.07881245022341
1841;Breedstraat 87 2513TV 's-Gravenhage;Verblijfsobject;Hoofdadres;Breedstraat;87;;;2513TV;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000428054;0518200000428053;0518100000341122;Vereniging van Eigenaars Breedstraat 79 tot en met 97(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6389 A 4;Hoofdsplitsing;;GVH00 C 6228 P ;1;80620.22300000116;455047.67500000075;4.302153326297458;52.07870246162568
1842;Breedstraat 89 2513TV 's-Gravenhage;Verblijfsobject;Hoofdadres;Breedstraat;89;;;2513TV;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000562825;0518200000562824;0518100000218385;Vereniging van Eigenaars Breedstraat 79 tot en met 97(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6389 A 5;Hoofdsplitsing;;GVH00 C 6228 P ;1;80626.70899999887;455051.45800000057;4.302247102841731;52.07873732973258
1843;Breedstraat 91 2513TV 's-Gravenhage;Verblijfsobject;Hoofdadres;Breedstraat;91;;;2513TV;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000799123;0518200000799122;0518100000299015;Vereniging van Eigenaars Breedstraat 79 tot en met 97(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6389 A 6;Hoofdsplitsing;;GVH00 C 6228 P ;1;80612.12700000033;455060.03500000015;4.302032547372741;52.07881245022341
1844;Breedstraat 93 2513TV 's-Gravenhage;Verblijfsobject;Hoofdadres;Breedstraat;93;;;2513TV;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000428056;0518200000428055;0518100000341122;Vereniging van Eigenaars Breedstraat 79 tot en met 97(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6389 A 7;Hoofdsplitsing;;GVH00 C 6228 P ;1;80620.22300000116;455047.67500000075;4.302153326297458;52.07870246162568
1845;Breedstraat 95 2513TV 's-Gravenhage;Verblijfsobject;Hoofdadres;Breedstraat;95;;;2513TV;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000360819;0518200000360818;0518100000218385;Vereniging van Eigenaars Breedstraat 79 tot en met 97(oneven nummers) te 's-Gravenhage;Eigendom (recht van);;GVH00 C 6389 A 8;Hoofdsplitsing;;GVH00 C 6228 P ;1;80626.70899999887;455051.45800000057;4.302247102841731;52.07873732973258
1846;Breedstraat 20 2513TT 's-Gravenhage;Verblijfsobject;Hoofdadres;Breedstraat;20;;;2513TT;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000512155;0518200000512154;0518100000316774;"""Vereniging van Eigenaars Breedstraat 16 tot en met 40(even nummers) te 's-Gravenhage";Eigendom (recht van);;GVH00 C 6390 A 1;Hoofdsplitsing;;GVH00 C 6243 P ;1;80652.54600000009;454965.13899999857;4.302642758724681;52.07796507227893
1847;Breedstraat 18 2513TT 's-Gravenhage;Verblijfsobject;Hoofdadres;Breedstraat;18;;;2513TT;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000377229;0518200000377228;0518100000316774;"""Vereniging van Eigenaars Breedstraat 16 tot en met 40(even nummers) te 's-Gravenhage";Eigendom (recht van);;GVH00 C 6390 A 2;Hoofdsplitsing;;GVH00 C 6243 P ;1;80646.98299999908;454974.22100000083;4.302559641853864;52.07804594297177
1848;Breedstraat 32 2513TT 's-Gravenhage;Verblijfsobject;Hoofdadres;Breedstraat;32;;;2513TT;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000410876;0518200000410875;0518100000340114;"""Vereniging van Eigenaars Breedstraat 16 tot en met 40(even nummers) te 's-Gravenhage";Eigendom (recht van);;GVH00 C 6390 A 3;Hoofdsplitsing;;GVH00 C 6243 P ;1;80638.32400000095;454988.65100000054;4.302430203013115;52.07817445896844
