FID,ID,CBS_CATEGORIE,ADRES,REDENGEVENDE_OMSCHRIJVING,MONUMENTNUMMER,MONUMENTTYPE,MONUMENTCODE,GEOMETRIE
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30d0,5412,"Gebouwen, woonhuizen",Jan van Scorelstraat 90 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138216.564 455125.571)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30d1,5412,"Gebouwen, woonhuizen",Jan van Scorelstraat 92 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138210.38 455117.156)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30d2,5412,"Gebouwen, woonhuizen",Jan van Scorelstraat 94 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138211.242 455118.316)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30d3,5412,"Gebouwen, woonhuizen",Jan van Scorelstraat 96 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138209.531 455116.006)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30d4,5412,"Gebouwen, woonhuizen",Jan van Scorelstraat 98 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138203.346 455107.593)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30d5,5412,"Gebouwen, woonhuizen",Jan van Scorelstraat 100 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138204.209 455108.752)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30d6,5412,"Gebouwen, woonhuizen",Jan van Scorelstraat 102 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138202.497 455106.442)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30d7,5412,"Gebouwen, woonhuizen",Jan van Scorelstraat 104 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138196.312 455098.029)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30d8,5412,"Gebouwen, woonhuizen",Jan van Scorelstraat 106 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138197.175 455099.188)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30d9,5412,"Gebouwen, woonhuizen",Jan van Scorelstraat 108 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138195.462 455096.878)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30da,5412,"Gebouwen, woonhuizen",Jan van Scorelstraat 110 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138189.279 455088.464)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30db,5412,"Gebouwen, woonhuizen",Jan van Scorelstraat 112 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138190.141 455089.624)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30dc,5412,"Gebouwen, woonhuizen",Jan van Scorelstraat 114 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138188.428 455087.314)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30dd,5412,"Gebouwen, woonhuizen",Jan van Scorelstraat 116 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138182.244 455078.901)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30de,5412,"Gebouwen, woonhuizen",Jan van Scorelstraat 118 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138183.106 455080.06)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30df,5412,"Gebouwen, woonhuizen",Jan van Scorelstraat 120 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138181.395 455077.75)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30e0,5412,"Gebouwen, woonhuizen",Jan van Scorelstraat 122 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138175.211 455069.336)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30e1,5412,"Gebouwen, woonhuizen",Jan van Scorelstraat 124 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138176.073 455070.497)
MONUMENTEN_ADRESSEN_OPEN.fid-263630a9_1861df6f7ba_30e2,5412,"Gebouwen, woonhuizen",Jan van Scorelstraat 126 ,"De panden Hobbemastraat 15-33 (oneven), Paulus Potterstraat 1-63 (oneven) en de Jan van Scorelstraat 76-126 (even) vormen een complex etagewoningen gebouwd rond 1925 in de stijl van de Amsterdamse School. De woningen bestaan uit drie bouwlagen onder een plat dak. Zeer bijzonder zijn de decoratieve symbolische beeldhouwwerken boven de ingangspartijen.

Het complex is van architectuurhistorisch belang als voorbeeld van de Amsterdamse School en maakt deel uit van een belangrijk stedebouwkundig ensemble. Bovendien van belang vanwege het zeldzame verkavelingspatroon van het binnenterrein met tuinen en bergingen in verbinding met alle woningen afzonderlijk. De panden zijn van belang vanwege het uitwendig aspect.
",3440511,GM,Gemeentelijk monument,POINT (138174.361 455068.186)
