ZAAKNUMMER,ZAAKTYPECODE,KANAAL,OMSCHRIJVING,TOELICHTING,REGISTRATIEDATUM,STARTDATUM,EINDDATUM,GEPLANDE EINDDATUM,CASE_TYPE_ID,NIVEAU1CASE,NIVEAU2CASE,NIVEAU3CASE,class_classificatie,class_vies,class_stuk,class_overlast,class_niet_relevant,STRAATNAAM,HUISNUMMER,POSTCODE,BUURTCODE,BUURT,WIJKCODE,WIJK,WOONPLAATS,X-coordinaat,Y-coordinaat,LONGITUDE,LATITUDE,BAG_STRAATNAAM,PC6_BRON,PC6
75178,UA.01.01,EMAIL,Op bestrating en in het groen; Overlast van zwerfvuil op verharding,thv nr 38 veel zwerfafval. Melding via de buurtpreventie,20131216105627,20131217,20131220,20131219,351,Reiniging,Op bestrating en in het groen,Overlast van zwerfvuil op verharding,zwerfvuil,WAAR,ONWAAR,WAAR,ONWAAR,Boerhaavelaan,38,3112LJ,16,Newtonbuurt,10,Oost,SCHIEDAM,,,4.411916322,51.91761591,Boerhaavelaan,melding,3112LJ
74521,UA.01.07,TELEFOON,Op bestrating en in het groen; Overlast bladeren/bloesem in beplanting/gazon,Meneer geeft aan dat er op het looppad een hoop bladeren liggen. Hierdoor wordt het erg glad. Meneer geeft ook aan dat er al een geruime tijd niemand is langs geweest om de bladeren op te vegen.,20131205113721,20131206,20131212,20131213,413,Reiniging,Op bestrating en in het groen,Overlast bladeren/bloesem in beplanting/gazon,bomen en beplanting,ONWAAR,ONWAAR,WAAR,ONWAAR,Schrijnwerkerstraat,79,3123EJ,92,Ambachtenbuurt,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.362631002,51.94170397,Schrijnwerkerstraat,melding,3123EJ
74533,UD.01.06,TELEFOON,Bestrating plaatselijke verzakking,Verzakking 15 cm diep 4 m2 verzakt,20131205142354,20131206,20131211,20131213,368,Bestrating,Bestrating plaatselijke verzakking,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Gildeweg,14,3123EC,94,Botenbuurt,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.368088045,51.94103832,Gildeweg,melding,3123EC
74344,UA.03.01,TELEFOON,Afvalbakken; Afvalbak vol,Alle afvalbakken vol rond de hele Swamerdamsingel en Snelliussingel.,20131203133318,20131204,20131212,20131205,433,Reiniging,Afvalbakken,Afvalbak vol,straatmeubilair,ONWAAR,ONWAAR,WAAR,ONWAAR,Ampèrestraat,47,3112MB,16,Newtonbuurt,10,Oost,Schiedam,,,4.411210594,51.91685063,Ampèrestraat,melding,3112MB
74732,AB.06.0210,WEBFORM,Mini-container GFT; MC GFT Ophalen,"Op Smetanalaan thv nr. 48 staat nog een aantal groene minicontainers die na het omruilen niet zijn meegenomen door de Irado. Graag zsm weghalen, met name met het oog op vuurwerkmisbruik.",20131209155311,20131210,20131211,20131213,376,Afval inzameling,Mini-container GFT,MC GFT Ophalen,afvalinzameling,ONWAAR,ONWAAR,ONWAAR,WAAR,Smetanalaan,48,3122HR,74,Groenoord-Noord,70,Groenoord en Kethel,Schiedam,,,4.365363826,51.93478702,Smetanalaan,melding,3122HR
75080,UD.01.06,TELEFOON,Verzakking - plaatselijk,De straat rondom de flat is aan het verzakken. Het zand onder de tegels stroomt weg.,20131213154006,20131216,20131218,20131223,368,Bestrating,Bestrating plaatselijke verzakking,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Albert van Raalteplein,120,3122GM,73,Groenoord-Midden,70,Groenoord en Kethel,Schiedam,,,4.374498238,51.93011313,Albert van Raalteplein,melding,3122GM
76486,UD.01.06,TELEFOON,Verzakking - plaatselijk,"Gat in bestrating: 
5 tegels zijn al verzakt; 1 tegel is diep
er is al eerder zand in gegooid, maar dat is inmiddels ook verzakt.",20140109140716,20140110,20140110,20140117,368,Bestrating,Bestrating plaatselijke verzakking,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Lekstraat,114,3114SN,43,Piet Sandersbuurt,40,Zuid,Schiedam,,,4.405377272,51.9031923,Lekstraat,melding,3114SN
76473,UD.01.13,TELEFOON,Vraag over bestrating (niets stuk),Wil graag vragen of op de Schiedamsweg er afritjes gemaakt kunnen worden bij de stoepen zodat je makkelijk met een rollatort van de stoep kan.,20140109130204,20140110,20140120,20140117,115,Bestrating,Vraag over bestrating (niets stuk),,bestrating,ONWAAR,ONWAAR,ONWAAR,WAAR,Schiedamseweg,104,3121JL,77,Tuindorp,70,Groenoord en Kethel,Schiedam,,,4.379797315,51.93054114,Schiedamseweg,melding,3121JL
75898,AB.11.0105,TELEFOON,Dumping; Dumping vuilniszakken,"Huisvuilzakken worden normaal gesproken door medewerkers van BGS in het hok gezet, hiervan is het slot kapot dus de zakken zijn buitengezet. Meerdere zakken bijgezet door bewoners.... ongeveer 50 stuks",20131230150121,20131231,20131230,20140106,21,Afval inzameling,Dumping,Dumping vuilniszakken,grofvuil en dumping,WAAR,ONWAAR,WAAR,ONWAAR,Burgemeester V Haarenln,1376,3118GP,62,Spieringshoek,60,Nieuwland,Schiedam,,,4.37851983,51.91815137,Burgemeester Van Haarenlaan,melding,3118GP
75952,AB.08.0106,TELEFOON,Wijkcontainers Huisvuil; WC HV Huisvuil ernaast,Meerdere vuilzakken en kerstboom,20131231144836,20140102,20140107,20140103,184,Afval inzameling,Wijkcontainers Huisvuil,WC HV Huisvuil ernaast,afvalinzameling,WAAR,ONWAAR,WAAR,ONWAAR,Daltonstraat,24,3112ZD,15,Wetenschappersbuurt,10,Oost,Schiedam,,,4.414675317,51.91954253,Daltonstraat,melding,3112ZD
76453,UA.01.01,TELEFOON,Op bestrating en in het groen; Overlast van zwerfvuil op verharding,"Er liggen nog steeds heel veel bladeren, papier en troep, duivenpoep op het plein. Irado is hier voor langs geweest, maar volgens meneer is niet alle troep weg gehaald.",20140109104628,20140110,20140121,20140114,351,Reiniging,Op bestrating en in het groen,Overlast van zwerfvuil op verharding,zwerfvuil,WAAR,ONWAAR,WAAR,ONWAAR,Rozenburgsestraat,4,3114BS,43,Piet Sandersbuurt,40,Zuid,Schiedam,,,4.400478607,51.90723131,Rozenburgsestraat,melding,3114BS
76325,MLD0822,TELEFOON,Straatverlichting; OV meer lampen stuk,Vanaf oudjaarsdag is de verlichting uit,20140107143539,20140108,20140108,20140113,258,Straatmeubilair,Straatverlichting,OV meer lampen stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Roëllstraat,40,3119RL,67,Nolensbuurt,60,Nieuwland,Schiedam,,,4.387747343,51.9215645,Roëllstraat,melding,3119RL
77557,AB.08.0105,TELEFOON,Wijkcontainers Huisvuil; WC HV Beschadigd,De klep zit klem en er kan  daardoor geen huisvuil meer bij.,20140127114407,20140128,20140128,20140131,287,Afval inzameling,Wijkcontainers Huisvuil,WC HV Beschadigd,afvalinzameling,ONWAAR,WAAR,ONWAAR,ONWAAR,Jan van Zutphenstraat,19,3119BL,66,Schiehart,60,Nieuwland,Schiedam,,,4.400507577,51.92261613,Jan van Zutphenstraat,melding,3119BL
77632,AB.10.0111,TELEFOON,WC Huisvuil met pas; WC HV MP Huisvuil ernaast,Er worden vuilniszakken naast de containers gelegd.,20140128110402,20140129,20140129,20140130,16,Afval inzameling,WC Huisvuil met pas,WC HV MP Huisvuil ernaast,afvalinzameling,WAAR,ONWAAR,WAAR,ONWAAR,Jozef Oreliosingel,71,3122CM,73,Groenoord-Midden,70,Groenoord en Kethel,Schiedam,,,4.374129851,51.93187835,Jozef Oreliosingel,melding,3122CM
76850,AB.10.0111,TELEFOON,WC Huisvuil met pas; WC HV MP Huisvuil ernaast,Er staan 2 huisvuilzakken en 1 plastic zakje naast de container,20140115115903,20140116,20140124,20140117,16,Afval inzameling,WC Huisvuil met pas,WC HV MP Huisvuil ernaast,afvalinzameling,WAAR,ONWAAR,WAAR,ONWAAR,Obrechtstraat,8,3122AH,72,Groenoord-Zuid,70,Groenoord en Kethel,Schiedam,,,4.372709021,51.92755572,Obrechtstraat,melding,3122AH
76851,AB.10.0105,TELEFOON,WC Huisvuil met pas; WC HV MP Pasje stuk,"Pasje is beschadigd, werkt niet meer goed. Graag ook een hoesje erbij sturen.",20140115120309,20140116,20170319,20140121,13,Afval inzameling,WC Huisvuil met pas,WC HV MP Pasje stuk,afvalinzameling,ONWAAR,ONWAAR,ONWAAR,WAAR,Rotterdamsedijk,427,3112AR,17,Rotterdamsedijk,10,Oost,Schiedam,,,4.403261096,51.91458694,Rotterdamsedijk,melding,3112AR
76965,AB.04.0111,TELEFOON,Grofvuil; GV Onjuist aangeboden,"Kunstof delen, parketvloer, wasrek, kastje en een droogrek",20140117085223,20140120,20140117,20140121,422,Afval inzameling,Grofvuil,GV Onjuist aangeboden,grofvuil en dumping,WAAR,ONWAAR,WAAR,ONWAAR,Parkweg,338,3119CT,67,Nolensbuurt,60,Nieuwland,SCHIEDAM,,,4.395383416,51.92097076,Parkweg,melding,3119CT
76823,AB.10.0111,TELEFOON,WC Huisvuil met pas; WC HV MP Huisvuil ernaast,ongeveer 12 zakken huisvuil naast de container,20140115094743,20140116,20140124,20140117,16,Afval inzameling,WC Huisvuil met pas,WC HV MP Huisvuil ernaast,afvalinzameling,WAAR,ONWAAR,WAAR,ONWAAR,Jozef Oreliosingel,71,3122CM,73,Groenoord-Midden,70,Groenoord en Kethel,Schiedam,,,4.374129851,51.93187835,Jozef Oreliosingel,melding,3122CM
77168,AB.10.0104,TELEFOON,WC Huisvuil met pas; WC HV MP Pasje kwijt,Wrs tijdens verbouwing zoek geraakt,20140121090702,20140122,20170319,20140127,412,Afval inzameling,WC Huisvuil met pas,WC HV MP Pasje kwijt,afvalinzameling,ONWAAR,ONWAAR,ONWAAR,WAAR,Geervlietsestraat,9,3114VC,43,Piet Sandersbuurt,40,Zuid,Schiedam,,,4.400656112,51.90483122,Geervlietsestraat,melding,3114VC
78611,UF.01.02,TELEFOON,Plaagdierbestrijding Ratten,Overlast van muizen.,20140205084208,20140206,20140217,20140210,96,Plaagdieren,Plaagdierbestrijding Ratten,,,ONWAAR,ONWAAR,WAAR,ONWAAR,Boerhaavelaan,87,3112LE,17,Rotterdamsedijk,10,Oost,Schiedam,,,4.41205699,51.91589068,Boerhaavelaan,melding,3112LE
79567,MLD0822,TELEFOON,Straatverlichting; OV meer lampen stuk,op de kruisins met de Laan van Bol'es is een dubbele lichtmast al meer dan 2 weken uit en is ook eerder gemeld. Tevens zijn er nu op de Laan van Bol'es in ieder geval ook 2 lichtmasten uit en ook de reclamezuil doet het niet.,20140210131201,20140211,20140219,20140214,258,Straatmeubilair,Straatverlichting,OV meer lampen stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Laan van Bol'Es,150,3122AE,73,Groenoord-Midden,70,Groenoord en Kethel,Schiedam,,,4.37476411,51.92923938,Laan van Bol'Es,melding,3122AE
78104,AB.10.0111,TELEFOON,WC Huisvuil met pas; WC HV MP Huisvuil ernaast,Er worden vuilniszakken naast de ondergrondse container gezet. Graag een verzoek om deze te verwijderen.,20140203083623,20140204,20140204,20140205,16,Afval inzameling,WC Huisvuil met pas,WC HV MP Huisvuil ernaast,afvalinzameling,WAAR,ONWAAR,WAAR,ONWAAR,Prof Kamerlingh Onnesln,112,3112VK,14,Stationsbuurt,10,Oost,Schiedam,,,4.410666553,51.91950008,Professor Kamerlingh Onneslaan,melding,3112VK
78142,MLD0822,TELEFOON,Straatverlichting; OV meer lampen stuk,In de straat is er geen verlichting,20140203090828,20140204,20140303,20140207,258,Straatmeubilair,Straatverlichting,OV meer lampen stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Willem Andriessenlaan,25,3122JS,73,Groenoord-Midden,70,Groenoord en Kethel,Schiedam,,,4.373455599,51.92949638,Willem Andriessenlaan,melding,3122JS
84685,UC.02.01,WEBFORM,Beplanting; Beplanting snoeien,"hierbij dien ik een verzoek in, of het mogelijk is voor het snoeien van het verwaarloosde stuk groen naast onze flat bij de parkeerplaaten van panoramaflat 1,bijvoorbaat dank",20140307205002,20140310,20140318,20140313,75,Groen,Beplanting,Beplanting snoeien,bomen en beplanting,ONWAAR,ONWAAR,WAAR,ONWAAR,Havendijk,105,3114EA,44,Maasboulevard,40,Zuid,Schiedam,,,4.406408741,51.90244257,Havendijk,melding,3114EA
82152,UD.01.04,EMAIL,Bestrating los/scheef/omhoogst. geen wortelopdruk,Bestrating ligt scheef na werkzaamheden ivm glasvezel aanleg,20140225154904,20140226,20140306,20140303,355,Bestrating,Bestrating los/scheef/omhoogst. geen wortelopdruk,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,De Savornin Lohmanlaan,51,3118RV,68,Wibautbuurt,60,Nieuwland,Schiedam,,,4.382925658,51.91736677,De Savornin Lohmanlaan,melding,3118RV
86802,AB.06.0102,TELEFOON,Mini-container Huisvuil; MC HV Zoekgeraakt/kwijt,"Gisteren na het legen stond deze niet meer bij de straat, graag een nieuwe bak leveren (Groot).",20140318100241,20140319,20140327,20140324,436,Afval inzameling,Mini-container Huisvuil,MC HV Zoekgeraakt/kwijt,afvalinzameling,ONWAAR,ONWAAR,ONWAAR,ONWAAR,Laseurpad,23,3123NR,91,Toneelspelersbuurt,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.370865538,51.9391727,Laseurpad,melding,3123NR
88815,UC.02.03,WEBFORM,Beplanting; Beplanting onkruid,"op het Kronaplein aan de Malmö bevind zich een grote plantenbak met boom en er omheen zijn plantenbakken geplaatst. Dit ziet er echter niet uit met onkruid en een bevloeiingsinstallatie hiervoor?.Er zijn geen planten of bloemen te bekennen. Kan dit niet eens opgefleurd worden met leuke beplanting (zomerbloeiers, vlinderstruiken of iets dergelijks.",20140327093751,20140328,20140407,20140402,454,Groen,Beplanting,Beplanting onkruid,onkruid,ONWAAR,ONWAAR,WAAR,WAAR,Malmö,52,3124KG,98,Sveaborg en -Dal,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.382266735,51.94413501,Malmö,melding,3124KG
80305,UD.01.06,TELEFOON,Verzakking - plaatselijk,verzakking bij mw voor de deur van ongever 15 bij 15 cm.,20140213154027,20140214,20140227,20140221,368,Bestrating,Bestrating plaatselijke verzakking,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Zwaansteeg,4,3111JS,00,Binnenstad,00,Centrum (binnenstad),Schiedam,,,4.397852174,51.91681176,Zwaansteeg,melding,3111JS
84353,UD.01.04,EMAIL,Bestrating los/scheef/omhoogst. geen wortelopdruk,"meneer had eerder een melding gemaakt op 27-02-2014 onder zaaknummer 82445
is afgehandeld inmiddels zijn er 6 stoeptegels uit",20140306132409,20140307,20140310,20140312,355,Bestrating,Bestrating los/scheef/omhoogst. geen wortelopdruk,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Gerstakker,110,3124XC,97,De Akkers en De Velden,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.379190827,51.94325236,Gerstakker,melding,3124XC
81563,AB.10.0103,TELEFOON,WC Huisvuil met pas; WC HV MP Nog geen pas ontvangen,Meneer geeft aan nog geen sleutelpas voor de ondergrondse container te hebben ontvangen.,20140221160811,20140224,20140227,20140227,12,Afval inzameling,WC Huisvuil met pas,WC HV MP Nog geen pas ontvangen,afvalinzameling,ONWAAR,ONWAAR,ONWAAR,WAAR,Van Beverenstraat,5,3117KS,34,Frankenland,30,West,Schiedam,,,4.391614375,51.91337062,Van Beverenstraat,melding,3117KS
86227,UC.01.01,TELEFOON,Bomen; Bomen snoeien,voor het portiek staan bomen en de takken daarvan zijn zodanig lang geworden dat ze tegen de dakgoot aankomen. Tevens zitten hier vaak vogels in de boom die door de ontlasting veel overlast veroorzaken. De vraag is dan ook of de bomen gesnoeid zodat de overlast grotendeels weg wordt genomen.,20140314143524,20140317,20140327,20140320,67,Groen,Bomen,Bomen snoeien,bomen en beplanting,ONWAAR,ONWAAR,WAAR,ONWAAR,Havendijk,74,3114EP,43,Piet Sandersbuurt,40,Zuid,Schiedam,,,4.406132644,51.90298676,Havendijk,melding,3114EP
85038,UD.01.04,EMAIL,Bestrating los/scheef/omhoogst. geen wortelopdruk,"Gisteren, vrijdag 7-3, is het keurig gemaakt.
Later op de avond waren er toch weer wat jongeren luidruchtig bezig in park Spaland. Wat schetst mijn verbazing zaterdagmorgen, zijn de stoeptegels weer verdwenen.
 

Bij deze wederom mijn verzoek de zaak maar weer te herstellen bij brug 77, de verbinding tussen Gerstakker en Koolwitjehof, er zijn ca 6 tegels uit de stoep gehaald.",20140310125326,20140311,20140318,20140314,355,Bestrating,Bestrating los/scheef/omhoogst. geen wortelopdruk,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Gerstakker,110,3124XC,97,De Akkers en De Velden,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.379190827,51.94325236,Gerstakker,melding,3124XC
82834,AB.10.0103,BALIE,WC Huisvuil met pas; WC HV MP Nog geen pas ontvangen,Sinds 13-072013 ingeschreven,20140228155215,20140303,20140228,20140306,12,Afval inzameling,WC Huisvuil met pas,WC HV MP Nog geen pas ontvangen,afvalinzameling,ONWAAR,ONWAAR,ONWAAR,WAAR,Burgemeester Knappertln,242,3117JC,31,Schildersbuurt,30,West,Schiedam,,,4.380910155,51.91150129,Burgemeester Knappertlaan,melding,3117JC
80588,UC.01.01,TELEFOON,Bomen; Bomen snoeien,"Graag de boom snoeinen, mw heeft nu smiddag al geen ligt meer in de keuken.",20140217101233,20140218,20170319,20140221,67,Groen,Bomen,Bomen snoeien,bomen en beplanting,ONWAAR,ONWAAR,WAAR,ONWAAR,Johann Straussplein,152,3122ZC,74,Groenoord-Noord,70,Groenoord en Kethel,Schiedam,,,4.368989761,51.935846,Johann Straussplein,melding,3122ZC
87233,UA.02.01,EMAIL,In water; Drijfvuil in sloten/vijvers(niet bevaarbaar water),"de sloot bevind zich aan de (tuinkant) achterzijde van onze straat, Schietbaanstraat in Bijdorp en is in erbarmelijke staat. Sommige stukken is het slik zo hoog, dat het boven de waterspiegel uitkomt en er geen doorstroming meer is. Al geruime tijd leeft er bijna niets meer in deze sloot en stink af en toe verschrikkelijk.",20140319142449,20140320,20140325,20140327,27,Reiniging,In water,Drijfvuil in sloten/vijvers(niet bevaarbaar water),zwerfvuil,WAAR,ONWAAR,ONWAAR,ONWAAR,Schietbaanstraat,6,3119JE,71,Parkenbuurt/Bijdorp,70,Groenoord en Kethel,Schiedam,,,4.382471241,51.92435272,Schietbaanstraat,melding,3119JE
89402,AB.10.0110,TELEFOON,WC Huisvuil met pas; WC HV MP Beschadigd,schuin tegenover de woning staat een container en die is geblokkeerd of defect.,20140331112416,20140401,20140402,20140404,124,Afval inzameling,WC Huisvuil met pas,WC HV MP Beschadigd,afvalinzameling,ONWAAR,WAAR,ONWAAR,ONWAAR,Dr De Visserlaan,2,3118XX,68,Wibautbuurt,60,Nieuwland,Schiedam,,,4.383599626,51.91602912,Dr De Visserlaan,melding,3118XX
89131,MLD0821,TELEFOON,Straatverlichting; OV 1 lamp stuk,na de laatste melding die gemaakt is in februari doet de lichtmast het nog steeds niet.  Melding is wel afgehandeld. De lichtmast staat voor de woning.,20140328152032,20140331,20140408,20140403,266,Straatmeubilair,Straatverlichting,OV 1 lamp stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Dr Wibautplein,4,3118KE,68,Wibautbuurt,60,Nieuwland,Schiedam,,,4.382597617,51.91749247,Dr Wibautplein,melding,3118KE
85148,UA.01.01,TELEFOON,Op bestrating en in het groen; Overlast van zwerfvuil op verharding,"Vrouwen hebben hoop met zwerfafval uit autoraampje gedumpt, papier, blikjes, plastic. Kenteken van de auto: ZH-ZH-68",20140310165620,20140311,20140320,20140313,351,Reiniging,Op bestrating en in het groen,Overlast van zwerfvuil op verharding,zwerfvuil,WAAR,ONWAAR,WAAR,ONWAAR,Laan van Spieringshoek,3,3118LL,62,Spieringshoek,60,Nieuwland,Schiedam,,,4.381301681,51.9200483,Laan van Spieringshoek,melding,3118LL
86861,AB.10.0107,TELEFOON,WC Huisvuil met pas; WC HV MP Volle containers,De container is heel vol. de ander 7 die in de straat staat gaat niet open.,20140318113357,20140319,20140319,20140320,337,Afval inzameling,WC Huisvuil met pas,WC HV MP Volle containers,afvalinzameling,ONWAAR,ONWAAR,WAAR,ONWAAR,Alphons Ariënsstraat,150,3119VC,66,Schiehart,60,Nieuwland,Schiedam,,,4.401054274,51.92196747,Alphons Ariënsstraat,melding,3119VC
83624,AB.10.0102,TELEFOON,WC Huisvuil met pas; WC HV MP Nieuwe bewoner heeft geen pas,M.i.v. 04 maart ingeschreven op dit adres.,20140304102921,20140305,20170319,20140310,336,Afval inzameling,WC Huisvuil met pas,WC HV MP Nieuwe bewoner heeft geen pas,afvalinzameling,ONWAAR,ONWAAR,ONWAAR,ONWAAR,Westfrankelandsestraat,8,3117AR,33,Fabribuurt,30,West,Schiedam,,,4.393712461,51.91569145,Westfrankelandsestraat,melding,3117AR
81783,UD.01.06,TELEFOON,Verzakking - plaatselijk,"Verzakking voor bij mevrouw. 6 cm diep, breedte één tegel.",20140224130848,20140225,20170319,20140304,368,Bestrating,Bestrating plaatselijke verzakking,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Boerhaavelaan,58,3112LK,16,Newtonbuurt,10,Oost,Schiedam,,,4.411841037,51.91712569,Boerhaavelaan,melding,3112LK
80631,AB.04.0111,TELEFOON,Grofvuil; GV Onjuist aangeboden,Laminaat en karton,20140217110505,20140218,20140217,20140219,422,Afval inzameling,Grofvuil,GV Onjuist aangeboden,grofvuil en dumping,WAAR,ONWAAR,WAAR,ONWAAR,Diepenbrockstraat,6,3122AC,72,Groenoord-Zuid,70,Groenoord en Kethel,Schiedam,,,4.371420776,51.92840671,Diepenbrockstraat,melding,3122AC
88879,UD.01.13,TELEFOON,Vraag over bestrating (niets stuk),Mevrouw zou graag willen dat er een afritje/opritje gemaakt word bij de ondergrondse container. Zijn veel mensen met rollators in de buurt die de bak zo niet goed kunnen bereiken.,20140327113849,20140328,20140403,20140404,115,Bestrating,Vraag over bestrating (niets stuk),,bestrating,ONWAAR,ONWAAR,ONWAAR,WAAR,De Biepad,35,3121CK,75,Kethel-dorp,70,Groenoord en Kethel,Schiedam,,,4.374974444,51.93545476,De Biepad,melding,3121CK
89497,AB.10.0116,TELEFOON,WC Huisvuil met pas; WC HV MP Trommel geblokkeerd,2 containers naast elkaar 1 is geblokkeerd en de andere waarschijnlijk vol of kapot,20140331135111,20140401,20140402,20140402,125,Afval inzameling,WC Huisvuil met pas,WC HV MP Trommel geblokkeerd,afvalinzameling,ONWAAR,WAAR,WAAR,ONWAAR,Newtonstraat,52,3112WJ,16,Newtonbuurt,10,Oost,Schiedam,,,4.41402509,51.91637914,Newtonstraat,melding,3112WJ
88384,UA.04.01,EMAIL,Graffiti; Graffiti op objecten/muren,op de granollen muren van de woning,20140325113753,20140326,20140402,20140402,30,Reiniging,Graffiti,Graffiti op objecten/muren,vandalisme / onzorgvuldigheid,WAAR,ONWAAR,WAAR,ONWAAR,Oostsingel,29,3112GC,13,Singelkwartier,10,Oost,Schiedam,,,4.407103937,51.9181068,Oostsingel,melding,3112GC
78703,UD.01.04,TELEFOON,Bestrating los/scheef/omhoogst. geen wortelopdruk,Vanaf de Havendijk richting de panaromaflat in de bocht liggen een stuk of 30 tegels los,20140205111842,20140206,20140221,20140211,355,Bestrating,Bestrating los/scheef/omhoogst. geen wortelopdruk,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Maasboulevard,185,3114HD,44,Maasboulevard,40,Zuid,Schiedam,,,4.407538105,51.90233486,Maasboulevard,melding,3114HD
