OBJECTID;NAME;ITEM_NUMBER;TYPE_STATION;CLASS_STATION;TYPE_DISTRIBUTIE;YEAR_OF_CONSTRUCTION;EIGENAAR;STATUS_KAST;POSITIONDETERMINATION;ROAD;HOUSE_NUMBER;ADDRESS;LEVERANCIER;DATE_MODIFIED;BEHEERDER_OMS;FABRIKAAT;NAAM;NADERE_ADRES_AAND;POSTCODE;TOEGANGS_AANDUIDING_TEKST;WOONPLAATS;X;Y;LONG;LAT
100207;D258;D258;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;GLENN MILLERHOF;5A;;Onbekend;2018-12-10;Gemeente Den Haag;;;Openbare weg;2551JP;;S GRAVENHAGE;76286.4452;452576.610300001;4.23951387658713;52.055896559030195
100525;D255;D255;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;D ELLINGTONSTR;43;;Onbekend;2018-12-10;Gemeente Den Haag;;;Openbare weg;2551WG;;S GRAVENHAGE;76178.2353000008;452758.0953;4.237894538464728;52.057512111167995
100526;D254;D254;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;TOSCANNISTRAAT;149;;Onbekend;2018-12-10;Gemeente Den Haag;;;Openbare weg;2551;;S GRAVENHAGE;76592.5108000003;453198.6274;4.24383284627587;52.06152977984632
100527;D206;D206;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;G V PRINSTERENLN;233;;Onbekend;2018-12-10;Gemeente Den Haag;;;Openbare weg;2555HR;;S GRAVENHAGE;76652.0414999984;453498.8006;4.244631910810451;52.06423574161149
101165;D263;D263;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;;;;Onbekend;2018-12-14;Gemeente Den Haag;;;Onbekend;;;;76424.3324000016;454663.5693;4.241043685236778;52.074670795099586
101485;Z227;Z227;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;V RAVENSTEINSTRAAT;6;;Onbekend;2019-01-10;Gemeente Den Haag;;;Openbare weg;2526TV;;S GRAVENHAGE;81137.9759999998;453802.063000001;4.309974612141007;52.0675773485715
101486;Z247;Z247;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;ZUIDWAL;60;;Onbekend;2019-01-10;Gemeente Den Haag;;;Openbare weg;2512ZJ;;S GRAVENHAGE;81117.684700001;454234.848700002;4.309585057118302;52.07146398522136
101487;Z116;Z116;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;SMITSTRAAT;45;;Onbekend;2019-01-10;Gemeente Den Haag;;;Openbare weg;2571VM;;S GRAVENHAGE;79735.7248000018;454201.479499999;4.289439201553846;52.070978042660286
101488;Z237;Z237;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;SLYPMOLEN;3;;Onbekend;2019-01-10;Gemeente Den Haag;;;Openbare weg;2515ND;;S GRAVENVENHAGE;81461.9035999998;454291.430100001;4.314592663689305;52.072018277745734
101489;A115;A115;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;SCHOLSTR;205;;Onbekend;2019-01-10;Gemeente Den Haag;;;Openbare weg;2583WR;;S GRAVENHAGE;78738.7047000006;457288.021400001;4.2742097217660815;52.09857935775988
101490;Z239;Z239;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;ORANEPLEIN;44;;Onbekend;2019-01-10;Gemeente Den Haag;;;Openbare weg;2515LJ;;S GRAVENHAGE;81552.7072999999;454114.1395;4.3159550342980815;52.07043705547094
101491;Z230;Z230;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;J TOOROPSTR;20;;Onbekend;2019-01-10;Gemeente Den Haag;;;Openbare weg;2526WL;;S GRAVENHAGE;81222.0876999982;453450.894400001;4.311277002481059;52.064432685322664
101492;Z205;Z205;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;SPUI;2;;Onbekend;2019-01-10;Gemeente Den Haag;;;Openbare weg;2511BS;;S GRAVENHAGE;81446.3049999997;454987.530000001;4.314215150500997;52.07827189366771
101493;A216;A216;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;HARINGKD;149;;Onbekend;2019-01-10;Gemeente Den Haag;;;Openbare weg;2584ED;;S GRAVENHAGE;79512.9690999985;457938.375700001;4.2853636412511085;52.10453001688085
101494;Z253;Z253;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;HANNEMANSTR;31;;Onbekend;2019-01-10;Gemeente Den Haag;;;Openbare weg;2526VG;;S GRAVENHAGE;81132.3570000008;453961.950100001;4.309858080516989;52.06901346720263
101805;W209;W209;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;OLDDAMSTRAAT;;;Onbekend;2019-01-11;Gemeente Den Haag;;;Openbare weg;;;S GRAVENHAGE;79880.1347000003;450432.406399999;4.292373882263719;52.037125957952156
102125;H201;H201;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;MEPPELRADE;249;;Onbekend;2019-01-15;Gemeente Den Haag;;;Openbare weg;2544XR;;S GRAVENHAGE;77451.5088;451664.4954;4.256705016003276;52.04786396613608
102126;D228;D228;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;MADESTEINWG;17;;Onbekend;2019-01-15;Gemeente Den Haag;;;Openbare weg;2553EC;;S GRAVENHAGE;75192.3255000003;451693.271499999;4.223770432109683;52.04780187087981
102445;D160;D160;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;LOOSDUINSEHOODSTR;6;;Onbekend;2019-01-16;Gemeente Den Haag;;;Openbare weg;2553VL;;S GRAVENHAGE;75809.6037999988;452260.6417;4.232635841539304;52.05298913770164
102446;Z131;Z131;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;SOESTDIJKSEPL;25;;Onbekend;2019-01-16;Gemeente Den Haag;;;Openbare weg;2574GZ;;S GRAVENHAGE;79280.4180000015;453189.875599999;4.283023874161185;52.06182500326451
102447;D400;D400;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;NOORDERBRINK;14;;Onbekend;2019-01-16;Gemeente Den Haag;;;Openbare weg;2553GB;;S GRAVENHAGE;75710.5549000017;452074.296399999;4.231235270150404;52.051300365615226
102448;Z114;Z114;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;GASLAAN;183;;Onbekend;2019-01-16;Gemeente Den Haag;;;Openbare weg;2562LD;;S GRAVENHAGE;79528.3731999993;454586.564599998;4.286330263566804;52.074410473462144
102449;H322;H322;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;GROENEZYDE;203;;Onbekend;2019-01-16;Gemeente Den Haag;;;Openbare weg;2543CE;;S GRAVENHAGE;77491.0243999995;450499.533300001;4.2575451157415865;52.03740036018248
102765;W114;W114;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;OOSTEINDE;47;;Onbekend;2019-01-17;Gemeente Den Haag;;;Openbare weg;2548AK;;S GRAVENHAGE;79598.5874000005;449317.405200001;4.288517024475176;52.027067486944624
103085;D252;D252;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;STRAUSSLN;114;;Onbekend;2019-01-21;Gemeente Den Haag;;;Openbare weg;2551NR;;S GRAVENHAGE;76419.878800001;453064.5266;4.241346792215042;52.060300210977
103405;W103;W103;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;J.J. SLAUERHOFFPLANTSN;TO 8;;Onbekend;2019-01-22;Gemeente Den Haag;;;Openbare weg;2548ED;;S GRAVENHAGE;78775.3990999982;449914.896699999;4.276391214474109;52.032324456962876
103406;H249;H249;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;RIDDERSDREEF;2;;Onbekend;2019-01-22;Gemeente Den Haag;;;Achter;2542XX;;S GRAVENHAGE;77414.8759999983;450101.375999998;4.256525830606135;52.03381159704927
103725;Z284;Z284;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;LEKSTRAAT;;;Onbekend;2019-01-29;Gemeente Den Haag;;;Openbare weg;2515;;S GRAVENHAGE;82523.7862000018;454654.859700002;4.330001332270934;52.07542431788588
104045;D234;D234;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;OCKENBURGHSTR;10;;Onbekend;2019-02-07;Gemeente Den Haag;;;Openbare weg;2553SB;;S GRAVENHAGE;75539.9281000011;452190.636100002;4.228721116114462;52.05232142476189
104365;Z319;Z319;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;ROND DE GROTE KERK ;12;;Onbekend;2019-02-15;Gemeente Den Haag;;;Openbare weg;58G4WJ;;S GRAVENHAGE;80984.0273999982;454926.073899999;4.307486000616818;52.077658009406846
105005;R151;R151;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;;;;Onbekend;2019-02-27;Gemeente Den Haag;;;Onbekend;;;;83813.1686999984;456358.315400001;4.348450934190826;52.09090022949141
105341;A117;A117;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;;;;Onbekend;2019-03-06;Gemeente Den Haag;;;Onbekend;;;;78283.4397;456805.605599999;4.267675145101002;52.09418114947438
105342;B131;B131;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;J V STOLBERGLN;;;Onbekend;2019-03-06;Gemeente Den Haag;;;Openbare weg;2595CA;;S GRAVENHAGE;82594.9184000008;455318.037099998;4.3308980315110155;52.081393465539726
105965;Z411;Z411;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;;;;Onbekend;2019-03-27;Gemeente Den Haag;;;Onbekend;;;;79537.2932999991;456069.286800001;4.286132381349941;52.08773645407003
106285;Z143;Z143;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;SCHALK BURGERSTRAAT ;12;;Onbekend;2019-04-04;Gemeente Den Haag;;;Voor;2572TZ;;S GRAVENHAGE;79998.3740000017;453769.051399998;4.2933644001947275;52.0671275578135
106605;B123;B123;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;IJSCLUBPAD;;;Onbekend;2019-04-16;Gemeente Den Haag;;;Onbekend;;;S GRAVENHAGE;84109.1352000013;455486.401000001;4.352950212640327;52.08310245540923
106925;2A;2A;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;DIRK V WASSENAARSWG;;;Onbekend;2019-04-19;Gemeente Den Haag;;;Onbekend;;;;75233.0747999996;451009.826200001;4.224523857008094;52.04166589690662
106926;1A;1A;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;DIRK V WASSENAARSWG;;;Onbekend;2019-04-19;Gemeente Den Haag;;;Onbekend;;;;75286.0047999993;450919.774999999;4.225316208866447;52.040864257031416
106927;3A;3A;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;COENRAAD V MONSTERPD;2;;Onbekend;2019-04-19;Gemeente Den Haag;;;Onbekend;;;;75384.0727999993;451123.213599999;4.22669795682809;52.042706570246594
106928;4A;4A;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;VROONHOVENLN;5;;Onbekend;2019-04-19;Gemeente Den Haag;;;Onbekend;;;;75474.8779999986;451290.218899999;4.227982446461922;52.044220413814095
107245;D246;D246;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;ZONNEBLOEMSTR;90;;Onbekend;2019-04-23;Gemeente Den Haag;;;Voor;2265RW;;S GRAVENHAGE;77311.1191999987;454514.159499999;4.254010554916841;52.07345321115167
107888;D249;D249;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;SOESTDIJKSEKADE;;;Onbekend;2019-05-07;Gemeente Den Haag;;;Openbare weg;2547;;S GRAVENHAGE;78406.9045999981;453703.847800002;4.2701728927971825;52.06632383365283
108205;Z105;Z105;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;KL VEENKD;2;;Onbekend;2019-05-09;Gemeente Den Haag;;;Openbare weg;2518PH;;S GRAVENHAGE;80069.8753000013;454796.338500001;4.294181487835332;52.07636917873297
108525;L324;L324;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;Vrouw Avenweg;6;;Onbekend;2019-05-15;Gemeente Den Haag;;;Voor;;;;87171.6317999996;453188.3521;4.398080295061266;52.06283360893303
108845;D225;D225;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;WIJNDAELERDUIN ;27;;Onbekend;2020-07-24;Gemeente Den Haag;;;Openbare weg;2554BX;;S GRAVENHAGE;75122.8504000008;453321.993700001;4.222376992227114;52.06242848342908
108848;W124;W124;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;GUIDO DE MOORSTRAAT ;1;;Onbekend;2019-05-17;Gemeente Den Haag;;;Openbare weg;2548ZS;;S GRAVENHAGE;79978.6165999994;448158.942600001;4.294307499507076;52.01670816214901
108861;Z112;Z112;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;KAREL ROOSTR ;5;;Onbekend;2019-05-17;Gemeente Den Haag;;;Openbare weg;2512SK;;S GRAVENHAGE;79827.5276000015;454441.5876;4.2907250706797155;52.07314829234379
108863;W119;W119;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;PRAAGSNGL;201;;Onbekend;2019-05-17;Gemeente Den Haag;;;Openbare weg;2548TV;;S GRAVENHAGE;80225.6338;448856.779100001;4.2977529007896065;52.02301283143281
109165;D209;D209;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;GR V PRINSTERERLN;251;;Onbekend;2019-06-11;Gemeente Den Haag;;;Voor;2555HR;;S GRAVENHAGE;76780.9290000014;453177.324999999;4.24658479610587;52.061364976150365
109486;D241;D241;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;THORBECKELN 23;;;Onbekend;2019-06-13;Gemeente Den Haag;;;Openbare weg;2564BE;;S GRAVENHAGE;77650.4952999987;453357.411200002;4.259221968098143;52.06310543003303
109805;H250;H250;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;ZINKWERF;39;;Onbekend;2019-06-18;Gemeente Den Haag;;;Openbare weg;2544EC;;S GRAVENHAGE;76769.3784999996;451495.9353;4.246801413927476;52.046253318116754
110125;D280;D280;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;VOLENDAMLN;769;;Onbekend;2019-06-19;Gemeente Den Haag;;;Openbare weg;2547CB;;S GRAVENHAGE;77920.0973000005;453255.281599998;4.263175879302866;52.06222520139157
110445;D279;D279;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;VOLENDAMLN;940;;Onbekend;2019-06-20;Gemeente Den Haag;;;Openbare weg;2547CS;;S GRAVENHAGE;77948.1257999986;453218.2863;4.263592880633009;52.061896635953744
110765;W121;W121;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;MIDDENWG;126;;Onbekend;2019-06-26;Gemeente Den Haag;;;Openbare weg;2548VD;;S GRAVENHAGE;80236.495000001;448568.609999999;4.297974078077306;52.02042457703854
111085;Z293;Z293;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;Maanweg;;;Onbekend;2019-07-01;Gemeente Den Haag;;;Onbekend;;;;83878.5870000012;453572.034899998;4.349986139011766;52.06586876785578
111725;A135;A135;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;J V OLDENBV LN;;;Onbekend;2019-09-04;Gemeente Den Haag;;;Openbare weg;;;;79188.5381999984;457207.095199999;4.280791630586641;52.097913903594566
112045;A144;A144;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;V HOORNBEEKSTR;2;;Onbekend;2019-09-05;Gemeente Den Haag;;;Openbare weg;2582RA;;S GRAVENHAGE;79327.6543999985;456988.6019;4.282870070444074;52.09596941725093
112367;D198;D198;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;GODETIAWEG;88;;Onbekend;2019-09-17;Gemeente Den Haag;;;In de zijkant;2555RZ;;S GRAVENHAGE;76487.0463999994;454086.405099999;4.242091066592856;52.069492949712625
113005;H271;H271;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;AAGJE DEKENLAAN;;;Onbekend;2019-09-19;Gemeente Den Haag;;;Voor;;;;80145.6090000011;451783.425000001;4.295946492541107;52.04930315347234
113325;R130;R130;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;ISABELLALAND;241;;Onbekend;2019-09-25;Gemeente Den Haag;;;Openbare weg;2591SE;;S GRAVENHAGE;85043.8990000002;457020.164999999;4.366271093112776;52.097005077691165
113326;R129;R129;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;ISABELLALAND;1730;;Onbekend;2019-09-25;Gemeente Den Haag;;;Openbare weg;2591EN;;S GRAVENHAGE;85208.3511000015;456830.0086;4.3687096581044305;52.09531692964559
113645;H321;H321;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;LANDYDE 41;;;Onbekend;2019-09-27;Gemeente Den Haag;;;Openbare weg;2543EA;;S GRAVENHAGE;77135.1085000001;450594.263700001;4.252337201376823;52.03820179943495
113965;F144;F144;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;LN V CLINGENDAEL ;7;;Onbekend;2019-10-08;Gemeente Den Haag;;;Openbare weg;2597CA;;S GRAVENHAGE;82908.4125000015;456804.8336;4.335156508945836;52.09479590825487
113966;F132;F132;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;H NIBBRIGKD;1;;Onbekend;2019-10-08;Gemeente Den Haag;;;Openbare weg;2597XN;;S GRAVENHAGE;82657.3189000003;456646.0451;4.331526537992119;52.09333615042644
114285;D173;D173;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;HK OOSTMD / MADESTEINWG;;;Onbekend;2019-10-16;Gemeente Den Haag;;;Openbare weg;2553EE;;S GRAVENHAGE;75671.0188000016;451030.498500001;4.2309012663152465;52.04191451388329
114605;Z220;Z220;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;BRTOUWERSGR;2;;Onbekend;2019-10-21;Gemeente Den Haag;;;Openbare weg;2512ER;;S GRAVENHAGE;80843.1711999997;454491.5592;4.305526016716734;52.073734292738244
114925;D179;D179;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;DAAL EN BERGSELN;;;Onbekend;2019-10-22;Gemeente Den Haag;;;Openbare weg;2565AB;;S GRAVENHAGE;77109.8410999998;454812.7883;4.251007046615793;52.07610860214411
130286;D175;;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;TEUNISBLOEMPN;;;Onbekend;2021-11-03;Gemeente Den Haag;;;Openbare weg;2555AB;Project: 1.21.014;S GRAVENHAGE;75462.4387000017;453311.796799999;4.227330516343115;52.062385704820734
927;Z413;Z413;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;SPORTLN;32;;Onbekend;2021-11-08;Gemeente Den Haag;Onbekend;;Achter;2566LA;;S GRAVENHAGE;78582.4296000004;455765.528700002;4.272270600305589;52.08487570833317
90605;Z414;Z414;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;SPORTLN;32;;Onbekend;2021-11-08;Gemeente Den Haag;;;Onbekend;2566LA;;S GRAVENHAGE;78591.4910000004;455764.734499998;4.272402960143732;52.0848698217261
130943;H141;;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;ZWARTSLUISSTR;;;Onbekend;2021-12-07;Gemeente Den Haag;;;Openbare weg;2541CX;;S GRAVENHAGE;79238.3000000008;451312.638300002;4.282826088274917;52.04494903852416
890;A232 Station;A232;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;Onbekend;BRUSSELSELN;4;;Onbekend;2022-03-29;Stedin;Onbekend;;Achter;2587AH;;S GRAVENHAGE;80157.9710000008;458278.0053;4.294702106527783;52.107669771575296
131566;A242;;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;KORTRYKSESTR;;;Onbekend;2022-03-29;Gemeente Den Haag;;;Openbare weg;2587VN;;S GRAVENHAGE;80217.5474999994;458560.430100001;4.295509622070076;52.11021588606261
128366;D336;;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;GEORGE SEFERISLAAN;17;;Onbekend;2021-07-29;Gemeente Den Haag;;;Openbare weg;2553DN;Project: 2.21.019;S GRAVENHAGE;75789.6843000017;450858.2104;4.2326705226875925;52.04038319610126
105645;D287;D287;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;;;;Onbekend;2021-09-03;Gemeente Den Haag;;;Openbare weg;2553DD;;S GRAVENHAGE;75424.247299999;450638.355599999;4.227396296492911;52.03835511420008
128368;D337;;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;BOOMAWEG;;;Onbekend;2021-09-03;Gemeente Den Haag;;;Onbekend;;Project: 2.21.019;S GRAVENHAGE;75644.1242000014;450460.0647;4.230641729471459;52.03678439889753
129006;Y220;;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;RINGELWIKKE;;;Onbekend;2021-10-12;Gemeente Den Haag;;;Onbekend;;FIETSBRUG;;84640.7324000001;451615.371100001;4.361502403139419;52.04838174619315
131886;A174;;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;STEIGERSTRAAT;26;;Onbekend;2022-05-10;Gemeente Den Haag;;;Openbare weg;2583ER;;S GRAVENHAGE;77771.0593999997;457098.8213;4.260132910198405;52.096744910796765
129326;Y000;;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;;;;Onbekend;2021-10-15;Gemeente Den Haag;;;Onbekend;;;;84641.4292000011;451613.8785;4.361512866873551;52.04836842077891
107565;F105;F105;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;RUYCHROCKLAAN;66;;Onbekend;2021-10-15;Gemeente Den Haag;;;Tegenover;2597EP;;S GRAVENHAGE;81512.0865000002;457184.433800001;4.3147011962892625;52.09802365051586
876;A134;A134;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;PR MAURITSLN;55;;Onbekend;2022-03-03;Gemeente Den Haag;Onbekend;;Achter;2582LM;;S GRAVENHAGE;78835.6052000001;456996.793900002;4.275688750845228;52.09597554466875
133102;D285;;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;DUINVALLEI;;;Onbekend;2022-11-07;Gemeente Den Haag;;;Onbekend;;;S GRAVENHAGE;75355.7034999989;453137.2247;4.225815047936568;52.06080156762297
133054;D408;;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;BRASEMDAAL;51;;Onbekend;2022-10-12;Gemeente Den Haag;;;Onbekend;2553NB;Project: 1.22.006;S GRAVENHAGE;76196.4567000009;451267.3215;4.238503993311723;52.04411769537991
133055;D401;;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;TRAMSTRAAT;15;;Onbekend;2022-10-12;Gemeente Den Haag;;;Onbekend;2551TT;;S GRAVENHAGE;75975.7259000018;452356.2392;4.235035260468517;52.053871947852095
27567;Z522;Z522;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;;;;Onbekend;2022-11-18;Gemeente Den Haag;;;Onbekend;;;;80558.4618000016;456784.1303;4.300873537242639;52.09429879786956
120685;H259;H259;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;DE STEDE ;15;;Onbekend;2020-06-10;Gemeente Den Haag;;;Openbare weg;2543BG;;S GRAVENHAGE;77716.9501999989;451213.663699999;4.2606758345099545;52.04384956287901
121005;Y283;Y283;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;Laan van Hoornwijck;;;Onbekend;2020-06-18;Gemeente Den Haag;;;Onbekend;;Hoek laan van 's-Gravenmade;;84124.3792000003;451605.764600001;4.353978140167544;52.048229625267915
121325;B118;B118;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;BEZUIDENHOUTSEWEG;12;;Onbekend;2020-07-10;Gemeente Den Haag;;;Onbekend;2594AV;;S GRAVENHAGE;82302.4589999989;455666.362;4.326557857745552;52.08448546703796
121645;B143B;B143B;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;;;;Onbekend;2020-07-13;Gemeente Den Haag;;;Onbekend;;;;82321.7210999988;455562.840300001;4.326860899647164;52.08355766872395
121646;B143A;143A;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;;;;Onbekend;2020-07-13;Gemeente Den Haag;;;Onbekend;;;;82322.5888999999;455561.528000001;4.326873837969873;52.083545989275486
121965;H098;H098;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;;;;Onbekend;2020-07-21;Gemeente Den Haag;;;Onbekend;;;;79551.4030000009;453452.6142;4.286916757553065;52.06422312985939
122285;D288;D288;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;;;;Onbekend;2020-07-23;Gemeente Den Haag;;;Onbekend;;;;74956.0284999982;453567.094599999;4.219887302161291;52.06460701755335
122605;B130;B130;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;CAREL REINIERSZKADE;419;;Onbekend;2020-08-24;Gemeente Den Haag;;;Onbekend;;;;83446.2701000012;456383.1395;4.3430928190575955;52.09107601597128
122925;A173;A173;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;Onbekend;KORENDIJKSTRAAT;77;;Onbekend;2020-09-14;Gemeente Den Haag;;;Onbekend;;;;78879.5826999992;458163.7766;4.276069773589862;52.10646884355356
123245;A168;A168;Kast;OV Kast;Onbekend;2023-02-02;Gemeente Den Haag;In bedrijf;Onbekend;KRANENBURGWG;;;Onbekend;2020-10-09;Gemeente Den Haag;;;Onbekend;2583ER;;S GRAVENHAGE;77737.2773999982;456915.411800001;4.259681559917372;52.09509196767672
