OBJECTID,PUIC,NAAM,PRORAIL_GEBIED,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,IN_GEBRUIK,GELDIG_VANAF,PUBLICATIEDATUM,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,X,Y,LATITUDE,LONGITUDE
538,3922d3b9-7411-476d-9e35-cff9edfeca20,,Midden,60,Bestaand,,2021/04/23 00:00:00+00,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wp-Llso,Weesp - Lelystad Opstel. ,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,44.963828,"44,963828",-8.016105,"-8,016105",ProRail,Randstad Noord,RN,BASIS,Amstelsepoort,230,Weesp,11,Strukton Rail,162233.298,506741.807,52.5482581,5.49384312
539,b3027f02-b4d8-4dc8-baae-97c5505333c3,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Ww,Zutphen - Winterswijk ,607,b,607,607_b,Winterswijk,44.135696,"44,135696",4.528207,"4,528207",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Achterhoek,30,ASSET Rail,246625.892,442551.273,51.96381921,6.72043264
540,7d78e3be-3014-4ed3-b2d4-ef518dd36cee,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,0.703795,"0,703795",19.556901,"19,556901",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,182370.593,435034.898,51.90314494,5.78491467
541,2e6a1731-310e-4dd5-a339-7530555e42d2,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,0.25556,"0,255560",-27.658605,"-27,658605",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,181998.098,435283.312,51.90539592,5.77952171
542,26abf999-ca1d-46cf-a05d-1662cf0c519f,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,906.060796,"906,060796",-12.982541,"-12,982541",ProRail,Randstad Noord,RN,BASIS,Amstelsepoort,230,Weesp,11,Strukton Rail,125868.196,484676.312,52.34922223,4.95965038
543,f1ceb5bc-c5d4-4ce1-854b-78d0bdfac5e6,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,17.811436,"17,811436",44.500363,"44,500363",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,79354.822,431678.819,51.86851899,4.28885024
544,8dea5166-4736-42a4-b643-5ae25cfa269e,,Zuid-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Ehv,Breda - Eindhoven ,617,a,617,617_a,Boxtel,39.026655,"39,026655",38.641513,"38,641513",ProRail,Zuid,Z,BASIS,Brabant,330,Boxtel,23,ASSET Rail,150149.809,399582.371,51.5851352,5.31721893
545,f6d0ce97-44a2-44a1-b33d-6a4baa2ae026,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Std-Hz,Sittard - Herzogenrath (D) ,504,b,504,504_b,Heerlen,18.081112,"18,081112",25.791378,"25,791378",ProRail,Zuid,Z,BASIS,Limburg,340,Maastricht,26,Strukton Rail,195971.787,322580.613,50.89154116,5.96948933
546,9964dffd-700b-42c9-97ee-14580ee03b22,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,508,,508,508__,Arnhem,91.045111,"91,045111",-23.557761,"-23,557761",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Achterhoek,30,ASSET Rail,189460.415,444361.083,51.98657437,5.88886711
547,ba099205-f1d4-49f7-b4b9-cfe22a16f328,,Zuid-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Ehv,Breda - Eindhoven ,551,b,551,551_b,Tilburg,22.565843,"22,565843",-14.155937,"-14,155937",ProRail,Zuid,Z,BASIS,Brabant,330,Breda,20,ASSET Rail,134359.55,396853.133,51.56024546,5.08954968
548,82fcb16e-f9cf-47ff-92ac-9548ab4b1b19,,Noord-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Spbr-Hlmwph,Spaarne (brug o/h - bij Haarlem) - Haarlem Hoofdwerkplaats ,901,,901,901__,Haarlem Hoofdwerkplaats,100.607139,"100,607139",-45.737086,"-45,737086",Derden - Overig - NS Onderhoud & Service (onder voorbehoud),Randstad Noord,RN,BASIS,n.v.t.,,n.v.t.,,n.v.t.,105072.922,488445.58,52.38160058,4.65390817
549,e02bef1b-a1a2-4509-a86c-33111aa0547d,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,940,,940,940__,Amersfoort Bokkeduinen,42.882816,"42,882816",-11.917459,"-11,917459",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,152495.193,463411.633,52.15886701,5.35059888
550,8f7aa533-2b48-4e3d-8abc-8180592f3eb1,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,2.868215,"2,868215",-11.63382,"-11,633820",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,184349.039,434182.104,51.89537906,5.81358923
551,61a3e18d-f795-4fe3-bcb9-f10b10d5f76b,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,3.215248,"3,215248",18.359643,"18,359643",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,184692.517,434121.536,51.89481644,5.81857396
552,340d860e-cd45-4173-8b38-1c958b7082fe,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,478,a,478,478_a,Rotterdam Europoort 4,1.869588,"1,869588",5.663974,"5,663974",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,61397.693,440136.805,51.94179592,4.02587888
553,6b4127f5-c8ef-4fbe-bd85-e00fa1d46b7f,,Zuid-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zlw-Np,Lage Zwaluwe - Nispen ,545,b,545,545_b,Roosendaal,23.162289,"23,162289",97.527616,"97,527616",ProRail,Zuid,Z,BASIS,Zeeland,310,Roosendaal,19,Strukton Rail,90394.465,394969.204,51.53998031,4.45593937
554,20a1bf7b-735b-49a2-9476-882a70955a0f,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Esg,Zutphen - Enschede Grens ,028,,28,028__,Hengelo - Enschede Grens,52.906623,"52,906623",-22.860073,"-22,860073",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,257102.102,471463.179,52.22178115,6.88148467
555,d4319a1a-9d69-4bd8-8ae0-af3c3354137b,,Zuid-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Ehv,Breda - Eindhoven ,054,a,54,054_a,Boxtel - Eindhoven,54.005585,"54,005585",33.752181,"33,752181",ProRail,Zuid,Z,BASIS,Brabant,330,Boxtel,23,ASSET Rail,157953.734,386834.01,51.47055791,5.42971061
556,8397699b-4aa9-4e64-8358-44f725826a35,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,478,a,478,478_a,Rotterdam Europoort 4,1.38021,"1,380210",4.360679,"4,360679",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,61565.533,439676.098,51.93768423,4.02844457
557,7c889205-ce72-46be-8ce2-b399fa501edc,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,43.679073,"43,679073",-24.277483,"-24,277483",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,153090.747,462900.756,52.15427763,5.35930503
558,93fca21d-aa6a-4cec-947a-9a6b0420fe94,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,531,d,531,531_d,Utrecht Centraal,1.311829,"1,311829",119.535111,"119,535111",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,250,Utrecht,13,ASSET Rail,134971.146,456671.998,52.09793432,5.09490405
559,7d1283f5-2392-424e-9d0a-3eb83899f068,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zp-Ww,Zutphen - Winterswijk ,607,b,607,607_b,Winterswijk,43.699607,"43,699607",21.884437,"21,884437",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Achterhoek,30,ASSET Rail,246329.784,442873.375,51.96676244,6.7162109
560,bd8a148f-782d-4ea0-b0a5-6a6c1ec10696,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,1.685149,"1,685149",22.700106,"22,700106",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,183244.053,434587.51,51.89908009,5.79756954
561,d4283109-ea78-45fb-a8c0-8a81833af6aa,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,6.554878,"6,554878",96.257454,"96,257454",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,90360.356,431879.055,51.87170419,4.44858848
562,d68e231a-481b-4f63-add6-c8682d07cf8e,,Noord,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hlg-Nscg,Harlingen - Nieuweschans Grens ,550,,550,550__,Leeuwarden,25.38528,"25,385280",-70.117873,"-70,117873",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Friesland,36,Strukton Rail,181231.786,578811.212,53.19531291,5.77970479
563,7e9e9c53-2a4e-4865-87ee-cafac1bae3a0,,Noord,60,Bestaand,,2020/11/05 00:00:00+00,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,3.02502,"3,025020",47.146391,"47,146391",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Overijssel,34,ASSET Rail,202962.404,502006.836,52.50364753,6.09359048
564,4c423574-4129-4a61-b128-02f3d2b40b4c,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,503,c,503,503_c,Deventer,42.345646,"42,345646",-21.860311,"-21,860311",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,208996.775,474656.527,52.25729143,6.17805761
565,d6f3f55a-667d-44ec-aad9-f1f6dc7f3e61,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,8.564203,"8,564203",65.211433,"65,211433",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,88416.989,432167.983,51.8740721,4.4203173
566,4cffb4db-34bd-4047-a701-dd59ad611db8,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Aml-Hgl,Almelo - Hengelo ,606,a,606,606_a,Almelo,0.604946,"0,604946",-49.140593,"-49,140593",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,241310.853,486371.247,52.35844296,6.65424937
567,ff265d6b-23da-4f31-918a-0f3bed3706e8,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,6.850167,"6,850167",118.643633,"118,643633",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,90060.871,431880.043,51.87167826,4.44424011
568,ae81c725-5876-4230-8593-2c591d31a97b,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ahg-Va,Arnhem Goederenstation - Velperpoort Aansl. ,437,a,437,437_a,Arnhem Goederenstation - Velperbroek Aansl.,0.304469,"0,304469",-67.875061,"-67,875061",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Achterhoek,30,ASSET Rail,192028.433,443249.037,51.97641408,5.92612989
569,382f8baf-c067-49b1-a2fb-b5725902a598,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Aml-Amlbp,Almelo - Almelo Racc. Bedrijvenpark N.W. Twente  ,857,a,857,857_a,Almelo Gem. Stamlijn,2.423839,"2,423839",-11.305915,"-11,305915",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,239023.827,487152.329,52.36581653,6.62087859
570,effd2deb-b5f6-4c7c-8e35-7fc6e300dc81,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,940,,940,940__,Amersfoort Bokkeduinen,43.043028,"43,043028",5.209791,"5,209791",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,152583.817,463277.64,52.15766308,5.35189496
571,6e7101a7-3c2c-4db7-9a25-05f0f3a5494b,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Vl,Arnhem - Venlo ,514,a,514,514_a,Nijmegen,17.259421,"17,259421",37.730004,"37,730004",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Maas en Waal,28,ASSET Rail,186965.063,428197.193,51.84144203,5.85103881
572,c437568b-f598-4e69-a2e2-03b5a3da49f4,,Zuid-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Sloe-Vck,Sloehaven Emplacement - Van Citterskanaal ,817,a,817,817_a,Vlissingen Sloehaven,114.397767,"114,397767",118.941585,"118,941585",ProRail,Zuid,Z,BASIS,Zeeland,310,Goes,18,Strukton Rail,40455.034,386034.015,51.45173981,3.73921954
573,016695cc-28f9-4863-a5aa-b5d402f25ec3,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,43.895612,"43,895612",-53.943042,"-53,943042",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,153370.631,462865.323,52.15396005,5.36339495
574,a26e0297-addf-4656-b52c-ca457f997e1f,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,28.28668,"28,286680",-25.687461,"-25,687461",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210708.726,462711.905,52.14977336,6.20116539
575,7fad3ccd-b0e4-4deb-8826-6c2e76e4c3be,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,44.418551,"44,418551",-29.641345,"-29,641345",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,95023.291,434685.158,51.89744515,4.51580171
576,992b4544-bdfb-4b23-8b31-6e53387f5f82,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,28.207761,"28,207761",-24.26881,"-24,268810",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210661.226,462649.391,52.14921632,6.20046119
577,8bfeea88-2f64-4090-80db-73a6d4c54ca0,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,70.728359,"70,728359",19.257923,"19,257923",Derden - Overig - Defensie,Noord-Oost,NO,BASIS,n.v.t.,,n.v.t.,,n.v.t.,190161.638,491939.491,52.41414409,5.90401222
578,c12c622d-e21d-4cac-b675-b74fbab457fd,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Std-Hz,Sittard - Herzogenrath (D) ,504,b,504,504_b,Heerlen,17.85623,"17,856230",33.683285,"33,683285",ProRail,Zuid,Z,BASIS,Limburg,340,Maastricht,26,Strukton Rail,195765.396,322672.575,50.89238248,5.96656657
579,7feb9b55-e007-4545-923b-c0e88763a3f1,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,3.680532,"3,680532",-16.002028,"-16,002028",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,185156.366,434168.015,51.89520924,5.82531662
580,009931e7-e192-474e-a524-e1d88e7191b7,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,6.85302,"6,853020",28.66938,"28,669380",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,90062.429,431790.037,51.87086952,4.44427968
581,5868e0da-619e-4651-8f4a-2669a5f91c73,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,7.138292,"7,138292",120.540366,"120,540366",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,89792.235,431890.45,51.87174042,4.44033785
582,ab272ce7-0ee3-4a9d-8f5f-c34b76e84c5d,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Aml-Hgl,Almelo - Hengelo ,606,a,606,606_a,Almelo,0.0564,"0,056400",-19.887443,"-19,887443",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,240896.245,486738.268,52.361806,6.64825812
583,66f38f94-88f9-443c-9d2a-9c2c19889a54,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,44.332229,"44,332229",-30.794272,"-30,794272",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,95061.036,434606.848,51.89674541,4.51636368
584,4d4e85cf-c52e-4b02-9e0b-c3bec93c3968,,Zuid-Holland Zuid,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,555,,555,555__,Rotterdam Centraal,82.99957,"82,999570",-46.463931,"-46,463931",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,90948.306,437681.987,51.92392485,4.45604537
585,6689d90a-0139-4f5e-a2e3-c5f9fb22bd24,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,3.01531,"3,015310",-38.545277,"-38,545277",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,184496.214,434190.005,51.89544229,5.81572803
586,9bfbdeec-00dc-43a0-95a1-cc9c95fb6cfe,,Zuid-Holland Zuid,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,555,,555,555__,Rotterdam Centraal,83.309785,"83,309785",29.983867,"29,983867",ProRail,Randstad Zuid,RZ,BASIS,Rotterdam,120,Rotterdam,3,VolkerRail,91271.983,437635.812,51.92354703,4.46075883
587,67d21655-c208-414e-ba81-f8ca135ea356,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Std-Bon,Sittard - Born ,433,,433,433__,Sittard - Born,6.160598,"6,160598",7.58531,"7,585310",ProRail,Zuid,Z,BASIS,Limburg,340,Roermond,25,Strukton Rail,184311.725,339596.918,51.0452098,5.80516298
588,85afa43f-521c-44f5-b77e-8aafc3d6df79,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Std-Hz,Sittard - Herzogenrath (D) ,504,b,504,504_b,Heerlen,17.535028,"17,535028",25.658727,"25,658727",ProRail,Zuid,Z,BASIS,Limburg,340,Maastricht,26,Strukton Rail,195485.146,322838.038,50.89388962,5.96260225
589,538a64bd-34c6-4edf-99d4-78a5f2becc56,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,28.658231,"28,658231",-16.268071,"-16,268071",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210942.203,463000.536,52.15234374,6.20462391
590,561d760f-bd63-4ee2-8454-bb3a4bfaf11b,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,28.498157,"28,498157",-13.9721,"-13,972100",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210845.585,462873.032,52.15120762,6.20319132
591,e553ce97-26a7-44fb-8b22-06a0e22ad265,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,28.345966,"28,345966",-49.710092,"-49,710092",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210724.598,462772.795,52.15031899,6.20140725
592,22c0ab68-b98c-4794-bb77-97cfaf483fa3,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,503,c,503,503_c,Deventer,42.699438,"42,699438",24.585717,"24,585717",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,208651.956,474568.708,52.25653592,6.17299383
593,75e1deca-6422-44c0-aa34-a92b652d8745,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,28.17767,"28,177670",-12.126684,"-12,126684",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210652.285,462618.099,52.14893599,6.20032544
594,19943f0c-ff16-4665-8a87-ac881a2fc6b3,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,087,,87,087__,Weesp Aansl. - Hilversum,25.119155,"25,119155",-19.668808,"-19,668808",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,140010.184,474044.362,52.25423419,5.16767613
595,d5e301b9-fbc0-4337-8f62-f823c2823497,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,43.867257,"43,867257",-114.471928,"-114,471928",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,153322.362,462929.843,52.15453981,5.36268932
596,05d15ab2-bae1-4e45-b572-f8f25d263a64,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,43.896874,"43,896874",-140.011047,"-140,011047",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,153379.753,462950.939,52.15472959,5.36352784
597,31bd67f1-a644-499f-a2c4-1789199f8409,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,940,,940,940__,Amersfoort Bokkeduinen,43.124074,"43,124074",-11.261608,"-11,261608",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,152645.797,463222.559,52.15716828,5.35280108
598,ed57a336-6698-4202-8588-e7aedfc7a544,,Zuid-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Ehv,Breda - Eindhoven ,054,a,54,054_a,Boxtel - Eindhoven,53.78218,"53,782180",39.766252,"39,766252",ProRail,Zuid,Z,BASIS,Brabant,330,Boxtel,23,ASSET Rail,157806.012,387003.026,51.4720779,5.42758589
