FID,MASTNUMMER,LONGITUDE,LATITUDE,LICHTPUNT,X_COORDINAAT,Y_COORDINAAT,LICHTPUNT_SOORT,GEOM
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_669b,010972-110,6.58415186,53.20476301,10972,234975.737,580456.079,Lichtmast,POINT (234975.737 580456.079)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_669c,010973-111,6.5840118,53.20483391,10973,234966.248,580463.813,Lichtmast,POINT (234966.248 580463.813)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_669d,010974-112,6.58386874,53.20489929,10974,234956.569,580470.93,Lichtmast,POINT (234956.569 580470.93)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_669e,010975-113,6.58373146,53.20496846,10975,234947.269,580478.474,Lichtmast,POINT (234947.269 580478.474)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_669f,010976-114,6.5835898,53.20503297,10976,234937.685,580485.496,Lichtmast,POINT (234937.685 580485.496)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66a0,010977-115,6.58344406,53.20510392,10977,234927.817,580493.229,Lichtmast,POINT (234927.817 580493.229)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66a1,010978-116,6.58330745,53.20517138,10978,234918.565,580500.584,Lichtmast,POINT (234918.565 580500.584)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66a2,010979-117,6.58317363,53.20523751,10979,234909.502,580507.795,Lichtmast,POINT (234909.502 580507.795)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66a3,031229-001,6.58465975,53.20552122,31229,235008.267,580541.015,Lichtmast,POINT (235008.267 580541.015)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66a4,031230-002,6.58484115,53.20542916,31230,235020.557,580530.972,Lichtmast,POINT (235020.557 580530.972)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66a5,031231-003,6.58502736,53.20533989,31231,235033.163,580521.246,Lichtmast,POINT (235033.163 580521.246)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66a6,031232-004,6.58521091,53.20525002,31232,235045.593,580511.449,Lichtmast,POINT (235045.593 580511.449)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66a7,031233-005,6.58539813,53.20515948,31233,235058.269,580501.582,Lichtmast,POINT (235058.269 580501.582)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66a8,031234-006,6.58558547,53.20506249,31234,235070.965,580490.997,Lichtmast,POINT (235070.965 580490.997)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66a9,031235-007,6.58576851,53.20496805,31235,235083.369,580480.692,Lichtmast,POINT (235083.369 580480.692)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66aa,035038-T1058,6.62490043,53.17160152,35038,237761.635,576811.975,Lichtmast,POINT (237761.635 576811.975)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66ab,035039-T1059,6.62468393,53.17156035,35039,237747.238,576807.144,Lichtmast,POINT (237747.238 576807.144)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66ac,035040-T1060,6.62448273,53.17152214,35040,237733.858,576802.662,Lichtmast,POINT (237733.858 576802.662)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66ad,035041-T1061,6.62425722,53.17148011,35041,237718.86,576797.726,Lichtmast,POINT (237718.86 576797.726)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66ae,035042-T1062,6.62393384,53.17146847,35042,237697.26,576796.059,Lichtmast,POINT (237697.26 576796.059)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66af,035043-T1063,6.62375213,53.17143381,35043,237685.177,576791.994,Lichtmast,POINT (237685.177 576791.994)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66b0,035044-T1065,6.62357302,53.17140068,35044,237673.264,576788.102,Lichtmast,POINT (237673.264 576788.102)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66b1,035045-T1066,6.62339521,53.17136768,35045,237661.438,576784.225,Lichtmast,POINT (237661.438 576784.225)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66b2,039143-M0758,6.5922,53.17061401,39143,235577.018,576665.019,Lichtmast,POINT (235577.018399999 576665.019000001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66b3,039154-M0996,6.59128,53.17036601,39154,235515.964,576636.394,Lichtmast,POINT (235515.9639 576636.3937)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66b4,039156-M0761,6.591359,53.16994801,39156,235522.024,576589.968,Lichtmast,POINT (235522.023699999 576589.9681)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66b5,039162-M0936,6.589926,53.17004401,39162,235426.027,576599.05,Lichtmast,POINT (235426.026500002 576599.050099999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66b6,039130-M0647,6.593126,53.17056901,39130,235639.019,576661.047,Lichtmast,POINT (235639.019099999 576661.047499999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66b7,039133-M0646,6.593282,53.17027901,39133,235649.99,576628.952,Lichtmast,POINT (235649.9903 576628.9518)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66b8,039138-M0648,6.592706,53.17052801,39138,235611.012,576656.015,Lichtmast,POINT (235611.012200002 576656.0152)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66b9,039142-M0645,6.59289,53.17016701,39142,235623.988,576616.05,Lichtmast,POINT (235623.987599999 576616.050000001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66ba,039146-M0760,6.592156,53.17025201,39146,235574.75,576624.687,Lichtmast,POINT (235574.750100002 576624.687399998)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66bb,039148-M0644,6.592585,53.16996301,39148,235603.973,576593.008,Lichtmast,POINT (235603.9734 576593.008200001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66bc,039152-M0643,6.592075,53.16975101,39152,235570.266,576568.847,Lichtmast,POINT (235570.266399998 576568.846999999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66bd,039159-M0642,6.591761,53.16956801,39159,235549.611,576548.132,Lichtmast,POINT (235549.6109 576548.132100001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66be,039129-M0564,6.593375,53.17083101,39129,235655.18,576690.481,Lichtmast,POINT (235655.180300001 576690.480900001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66bf,039136-M0757,6.592761,53.17075201,39136,235614.273,576681.003,Lichtmast,POINT (235614.272599999 576681.002799999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66c0,039151-M0759,6.591701,53.17043901,39151,235543.978,576644.988,Lichtmast,POINT (235543.978399999 576644.987500001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66c1,039125-M0562,6.593728,53.17042201,39125,235679.546,576645.364,Lichtmast,POINT (235679.545699999 576645.3638)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66c2,039127-M0563,6.593681,53.17052801,39127,235676.205,576657.107,Lichtmast,POINT (235676.205499999 576657.1065)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66c3,037654-M0456,6.60367528,53.17237615,37654,236341.0,576874.0,Lichtmast,POINT (236341 576874)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66c4,037655-M0516,6.60264385,53.1723956,37655,236272.0,576875.0,Lichtmast,POINT (236272 576875)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66c5,037656-M0509,6.603399,53.17230201,37656,236322.666,576865.438,Lichtmast,POINT (236322.666499998 576865.437800001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66c6,037656-M0793,6.60233087,53.17243472,37656,236251.0,576879.0,Lichtmast,POINT (236251 576879)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66c7,037657-M0794,6.60220462,53.17273255,37657,236242.0,576912.0,Lichtmast,POINT (236242 576912)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66c8,037658-M0512,6.60298497,53.17229329,37658,236295.0,576864.0,Lichtmast,POINT (236295 576864)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66c9,037659-M0515,6.60300497,53.17247282,37659,236296.0,576884.0,Lichtmast,POINT (236296 576884)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66ca,037660-M0514,6.60275892,53.17223267,37660,236280.0,576857.0,Lichtmast,POINT (236280 576857)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66cb,037661-M0792,6.60235674,53.17229067,37661,236253.0,576863.0,Lichtmast,POINT (236253 576863)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66cc,037663-M0454,6.60379354,53.17218011,37663,236349.276,576852.319,Lichtmast,POINT (236349.275727347 576852.318523904)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66cd,037664-M0508,6.60336,53.17216001,37664,236320.326,576849.592,Lichtmast,POINT (236320.325599998 576849.5924)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66ce,037665-M0507,6.603022,53.17201401,37665,236298.0,576832.964,Lichtmast,POINT (236298.000300001 576832.964499999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66cf,037672-M0510,6.60323,53.17237601,37672,236311.228,576873.482,Lichtmast,POINT (236311.2278 576873.481600001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66d0,037673-M0511,6.603072,53.17216701,37673,236301.056,576850.046,Lichtmast,POINT (236301.0561 576850.046300002)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66d1,037674-M0513,6.602828,53.17209101,37674,236284.884,576841.314,Lichtmast,POINT (236284.884399999 576841.313999999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66d2,038785-M0439,6.60645387,53.17066744,38785,236530.0,576687.0,Lichtmast,POINT (236530 576687)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66d3,038794-M0440,6.606143,53.17076901,38794,236509.023,576697.951,Lichtmast,POINT (236509.022599999 576697.951000001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66d4,038843-M0441,6.606075,53.17096501,38843,236504.107,576719.684,Lichtmast,POINT (236504.106800001 576719.6844)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66d5,038844-M0442,6.605693,53.17121201,38844,236478.1,576746.738,Lichtmast,POINT (236478.099800002 576746.7377)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66d6,038845-M0443,6.605383,53.17134901,38845,236457.114,576761.632,Lichtmast,POINT (236457.1142 576761.632100001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66d7,038846-M0444,6.605313,53.17149401,38846,236452.161,576777.688,Lichtmast,POINT (236452.1609 576777.688200001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66d8,038847-M0445,6.605058,53.17161101,38847,236434.891,576790.419,Lichtmast,POINT (236434.890700001 576790.419300001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66d9,038848-M0446,6.605057,53.17179701,38848,236434.474,576811.116,Lichtmast,POINT (236434.473900001 576811.115699999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66da,038849-M0447,6.604765,53.17192501,38849,236414.709,576825.029,Lichtmast,POINT (236414.709199999 576825.029100001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66db,038850-M0448,6.604775,53.17212301,38850,236415.006,576847.073,Lichtmast,POINT (236415.0055 576847.0733)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66dc,038851-M0449,6.604499,53.17222101,38851,236396.367,576857.667,Lichtmast,POINT (236396.367199998 576857.6666)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66dd,038852-M0452,6.604254,53.17245701,38852,236379.542,576883.651,Lichtmast,POINT (236379.542300001 576883.6512)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66de,038854-M0457,6.60372,53.17274001,38854,236343.306,576914.54,Lichtmast,POINT (236343.306200001 576914.539500002)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66df,038855-M0458,6.603603,53.17286701,38855,236335.245,576928.54,Lichtmast,POINT (236335.244800001 576928.5396)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66e0,038856-M0459,6.603372,53.17299801,38856,236319.554,576942.856,Lichtmast,POINT (236319.553800002 576942.856199998)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66e1,038857-M0460,6.603144,53.17306201,38857,236304.189,576949.721,Lichtmast,POINT (236304.189199999 576949.720600002)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66e2,038858-M0461,6.603221,53.17310601,38858,236309.255,576954.704,Lichtmast,POINT (236309.254900001 576954.703699999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66e3,038868-M0450,6.60434152,53.17233041,38868,236385.632,576869.663,Lichtmast,POINT (236385.632393965 576869.662683744)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66e4,038869-M0451,6.60451781,53.17243058,38869,236397.231,576881.008,Lichtmast,POINT (236397.2311091 576881.008065479)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66e5,038853-M0455,6.604072,53.17263201,38853,236367.045,576902.919,Lichtmast,POINT (236367.044500001 576902.919100001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66e6,035025-T1043,6.62455357,53.17216561,35025,237737.365,576874.346,Lichtmast,POINT (237737.365 576874.346)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66e7,035026-T1044,6.62473413,53.17219899,35026,237749.374,576878.268,Lichtmast,POINT (237749.374 576878.268)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66e8,035018-T1047,6.62320049,53.17175384,35018,237647.681,576826.973,Lichtmast,POINT (237647.681 576826.973)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66e9,035019-T1036,6.62293117,53.17184053,35019,237629.508,576836.31,Lichtmast,POINT (237629.508 576836.31)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66ea,035020-T1037,6.62330654,53.1718794,35020,237654.532,576841.066,Lichtmast,POINT (237654.532 576841.066)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66eb,035021-T1038,6.62358994,53.17198361,35021,237673.282,576852.987,Lichtmast,POINT (237673.282 576852.987)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66ec,035022-T1039,6.62381406,53.17202618,35022,237688.186,576857.982,Lichtmast,POINT (237688.186 576857.982)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66ed,035023-T1041,6.62405715,53.17207324,35023,237704.35,576863.498,Lichtmast,POINT (237704.35 576863.498)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66ee,035024-T1042,6.6243017,53.1721186,35024,237720.614,576868.826,Lichtmast,POINT (237720.614 576868.826)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66ef,035027-T1045,6.62465497,53.17235158,35027,237743.789,576895.157,Lichtmast,POINT (237743.789 576895.157)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66f0,035028-T1046,6.62447679,53.17231732,35028,237731.941,576891.14,Lichtmast,POINT (237731.941 576891.14)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66f1,035029-T1048,6.62326851,53.17162258,35029,237652.48,576812.444,Lichtmast,POINT (237652.48 576812.444)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66f2,035030-T1049,6.62332129,53.1714932,35030,237656.256,576798.108,Lichtmast,POINT (237656.256 576798.108)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66f3,035031-T1050,6.62354527,53.17154764,35031,237671.128,576804.423,Lichtmast,POINT (237671.128 576804.423)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66f4,035032-T1051,6.62387706,53.17156578,35032,237693.278,576806.822,Lichtmast,POINT (237693.278 576806.822)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66f5,035033-T1053,6.62410867,53.17160974,35033,237708.68,576811.98,Lichtmast,POINT (237708.68 576811.98)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66f6,035034-T1054,6.6242715,53.17163978,35034,237719.51,576815.51,Lichtmast,POINT (237719.51 576815.51)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66f7,035035-T1055,6.62450112,53.17168335,35035,237734.78,576820.622,Lichtmast,POINT (237734.78 576820.622)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66f8,035036-T1056,6.62472369,53.17172447,35036,237749.583,576825.453,Lichtmast,POINT (237749.583 576825.453)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66f9,035037-T1057,6.62497158,53.1717717,35037,237766.067,576830.993,Lichtmast,POINT (237766.067 576830.993)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66fa,035046-T1067,6.62327872,53.17124048,35046,237653.892,576769.937,Lichtmast,POINT (237653.892 576769.937)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66fb,039123-M0561,6.593764,53.17035001,39123,235682.087,576637.392,Lichtmast,POINT (235682.087099999 576637.392099999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66fc,039160-M0984,6.590195,53.16993501,39160,235444.216,576587.221,Lichtmast,POINT (235444.215999998 576587.221200001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66fd,039161-M0983,6.590301,53.16982701,39161,235451.505,576575.322,Lichtmast,POINT (235451.504500002 576575.321600001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66fe,038701-G0610,6.619365,53.12978301,38701,237471.098,572152.234,Lichtmast,POINT (237471.098099999 572152.233899999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_66ff,038702-G0611,6.619292,53.12976601,38702,237466.245,572150.259,Lichtmast,POINT (237466.2447 572150.258699998)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6700,038703-G0612,6.619211,53.12974701,38703,237460.86,572148.052,Lichtmast,POINT (237460.859700002 572148.051800001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6701,038704-G0613,6.619134,53.12972701,38704,237455.744,572145.738,Lichtmast,POINT (237455.7443 572145.738200001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6702,038705-G0614,6.619053,53.12970801,38705,237450.359,572143.531,Lichtmast,POINT (237450.359299999 572143.531300001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6703,038706-G6015,6.618971,53.12968601,38706,237444.913,572140.989,Lichtmast,POINT (237444.9131 572140.989399999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6704,038707-G0616,6.619009,53.12962501,38707,237447.572,572134.245,Lichtmast,POINT (237447.5724 572134.245099999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6705,038708-G0617,6.6191,53.12964501,38708,237453.625,572136.575,Lichtmast,POINT (237453.624699999 572136.574700002)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6706,038709-G0618,6.619176,53.12966501,38709,237458.673,572138.887,Lichtmast,POINT (237458.6732 572138.887200002)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6707,038710-G0619,6.619257,53.12968401,38710,237464.058,572141.094,Lichtmast,POINT (237464.058200002 572141.094099999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6708,038711-G0620,6.619329,53.12970201,38711,237468.843,572143.179,Lichtmast,POINT (237468.842799999 572143.179400001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6709,038712-G0621,6.619418,53.12971801,38712,237474.769,572145.062,Lichtmast,POINT (237474.7689 572145.061700001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_670a,032809-001,6.66778304,53.29776458,32809,240379.221,590901.273,Lichtmast,POINT (240379.221 590901.273)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_670b,032810-002,6.6672431,53.29731832,32810,240344.108,590850.972,Lichtmast,POINT (240344.108 590850.972)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_670c,032811-003,6.66667018,53.29731834,32811,240305.912,590850.296,Lichtmast,POINT (240305.912 590850.296)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_670d,032812-004,6.6657383,53.29759589,32812,240243.237,590880.078,Lichtmast,POINT (240243.237 590880.078)
