OBJECTID,PUIC,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,FYSIEK_VOORKOMEN,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BEHEERDER,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,OP_TALUD,Shape__Area,Shape__Length
1702,c7db1e1815724e4cb191dcbd1d232801,2022/07/29 09:43:17+00,G0873,Woensdrecht,bestaand,0,groenvoorziening: gras- en kruidachtigen,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,17.171367,"17,171367",Zuid,Z,Goes,18,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,79305.672316,385464.245356,51.45317317,4.29817225,381.99839,283,,Nee,381.71031326,765.932536304012
1703,99b72bc862e94719a9014ae252a1be44,2021/09/03 12:39:34+00,L0004,Prorail,bestaand,0,groenvoorziening: gras- en kruidachtigen,033,,33,033__,Dieren - Zutphen,Ah-Zl,Arnhem - Zwolle ,21.436776,"21,436776",Noord-Oost,NO,Achterhoek,30,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,207300.818,457213.953191,52.10069454,6.1505314,20.184816,283,,Nee,20.1848155,26.1306466467657
1704,a25b2b3509854984ab56e752d46d370a,2015/03/12 08:16:17+00,L0004,Prorail,bestaand,0,open verharding,516,a,516,516_a,Blerick,Vl-Ehv,Venlo - Eindhoven ,1.407861,"1,407861",Zuid,Z,Venlo,27,BAAN,De Peel,BAAN,Zuid,Z,ProRail,208457.7595,376249.381066,51.37289424,6.15494492,1.242405,283,,Nee,1.242405,5.38449140547122
1705,796334de1d6543caac83834c5bac03fe,2020/09/16 13:38:18+00,L0004,Prorail,bestaand,0,groenvoorziening,041,,41,041__,Arnhem - Elst,Ah-Vl,Arnhem - Venlo ,1.736385,"1,736385",Noord-Oost,NO,Maas en Waal,28,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,187507.623,443518.758755,51.9791216,5.86036003,27.443643,283,,Nee,27.4436425,25.9514167077288
1706,6b2145b5d55a41c0b529044bba047eb1,2016/07/15 10:06:23+00,L0004,Prorail,bestaand,0,groenvoorziening,052,,52,052__,Beugen - Blerick,Ah-Vl,Arnhem - Venlo ,73.613944,"73,613944",Zuid,Z,Venlo,27,BAAN,De Peel,BAAN,Zuid,Z,ProRail,207421.3085,378827.794958,51.39616635,6.14044345,510.686544,283,,Nee,510.686544,526.272971786336
1707,80eaa85c8c2746b5b5c3d0a8e516fac7,2020/02/21 05:38:12+00,L0004,Prorail,bestaand,0,groenvoorziening,211,,211,211__,Barneveld Noord - Ede=Wageningen,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,27.342366,"27,342366",Noord-Oost,NO,Gelderse Vallei,29,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,174337.123,450891.279521,52.04600127,5.66907958,5.490655,283,,Nee,5.4906555,9.331881460443
1708,183c7af9c99a4cc5babf2ca0282452f6,2015/08/27 12:57:37+00,L0004,Prorail,bestaand,0,groenvoorziening,211,,211,211__,Barneveld Noord - Ede=Wageningen,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,21.243916,"21,243916",Noord-Oost,NO,Gelderse Vallei,29,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,171096.558056,455897.5915,52.09110163,5.62207867,1.67554,283,,Nee,1.6755405,5.0996662297497
1709,8abeacd54c5b7500047bb870e8187135,2023/01/27 05:30:23+00,G0439,Purmerend,bestaand,0,groenvoorziening,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,16.101287,"16,101287",Randstad Noord,RN,Heerhugowaard,6,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,127928.68558,503384.9925,52.5174675,4.98837986,41.345101,283,,Nee,41.345101,74.1997589432282
1710,e804dd1ae3b0471d9108734e09bbc5e1,2020/11/13 14:23:04+00,L0004,Prorail,bestaand,0,groenvoorziening,804,a,804,804_a,"Beverwijk Hoogovens, Van Gelder",Bv-Bvhg,Beverwijk - Beverwijk Hoogovens ,0.173818,"0,173818",Randstad Noord,RN,n.v.t.,,,n.v.t.,,n.v.t.,,Strukton Rail Short Line,105170.560434,499084.33,52.47721835,4.65376059,26.952379,283,,,27.0138237,108.940881703419
1711,c90d9eaf4a334c66b84044fc99bc2b4b,2020/03/05 12:29:16+00,G0512,Gorinchem,bestaand,0,onverhard,152,b,152,152_b,Kijfhoek - Meteren Aansl.,Brgnd-Brech,Betuweroute Giessendam - Betuweroute Echteld ,24.345037,"24,345037",Randstad Zuid,RZ,A15trace,71,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,124635.2745,428887.750433,51.8477401,4.94652603,9.822179,283,,Nee,9.8221785,13.5610985642699
1712,6ec2381a68ac44e1aa9faf7439c1ec74,2021/01/12 07:38:38+00,G1892,Zuidplas,bestaand,0,groenvoorziening: gras- en kruidachtigen,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,6.388219,"6,388219",Randstad Zuid,RZ,Den Haag,2,BAAN,Den Haag,BAAN,Randstad Zuid,RZ,ProRail,99638.23,448916.014162,52.02582257,4.58055014,271.053073,283,,Ja,271.0530725,95.979924653482
1713,03a362a3e0436de0e054001a4b092702,2023/01/30 15:02:18+00,G1892,Zuidplas,bestaand,0,groenvoorziening: gras- en kruidachtigen,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,42.155565,"42,155565",Randstad Zuid,RZ,Rotterdam,3,BAAN,Rotterdam,BAAN,Randstad Zuid,RZ,ProRail,101360.204,441541.625033,51.9597146,4.60679219,3851.889237,283,,Nee,3851.8892365,2022.16359634352
1714,d8011cdce5724aea8c1ca4e40a4f7811,2019/03/15 12:31:03+00,P0028,Zuid-Holland,bestaand,0,groenvoorziening: gras- en kruidachtigen,152,a,152,152_a,Kijfhoek - Meteren Aansl.,Brppd-Brgnd,Betuweroute Papendrecht - Betuweroute Giessendam ,7.149487,"7,149487",Randstad Zuid,RZ,A15trace,71,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,108579.384,428222.267706,51.84065326,4.71361271,485.018891,283,,Nee,485.018891,234.479631471245
1715,560197e9b145421cb8deef8b9ce05234,2022/01/26 14:39:37+00,G1742,Rijssen-Holten,bestaand,0,groenvoorziening,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,18.885449,"18,885449",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,225718.272161,477907.615,52.28461417,6.4236125,38.072254,283,,Nee,38.0722535,31.4246009858068
1716,423f9ee2ba964e01982cb088cfb337d9,2023/01/18 12:18:38+00,L0004,Prorail,bestaand,0,groenvoorziening,609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,29.31592,"29,315920",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,211337.62,463526.664956,52.15703187,6.21048815,87.857434,283,,Nee,87.857434,104.072463382943
1717,4c4cfe286f8c47fd9ed641e4bb8100ae,2022/08/24 18:41:59+00,L0004,Prorail,bestaand,0,groenvoorziening: gras- en kruidachtigen,208,,208,208__,Apeldoorn - Zutphen,Asd-Zp,Amsterdam Centraal - Zutphen ,90.380909,"90,380909",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,196985.780733,468722.5535,52.20500729,6.00141541,162.182636,283,,Ja,162.182636,156.89231110594
1718,31e43d4d42e04f2fb880d3879df3f646,2021/11/11 07:23:16+00,G1945,Groesbeek,bestaand,0,groenvoorziening,048,,48,048__,Nijmegen Grens - Nijmegen,Gb-Nm,Groesbeek - Nijmegen ,3.592642,"3,592642",Noord-Oost,NO,n.v.t.,,,n.v.t.,,n.v.t.,,"ProRail, Besluit bijzondere spoorwegen",192499.7225,421175.064767,51.7779824,5.9305867,3.020138,283,,Nee,3.0201375,6.97865748119267
1719,4717b799c7f443d4a2a0e529e5f3231d,2023/01/05 14:28:39+00,G0420,Medemblik,bestaand,0,groenvoorziening,435,,435,435__,Hoorn - Medemblik,Hn-Mbk,Hoorn - Medemblik ,17.416508,"17,416508",Randstad Noord,RN,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,133791.5,530346.031401,52.76002289,5.07302701,0.643008,283,,Ja,0.643008,5.66692742374818
1720,2e1a5d361dab456da0f85f1df4ef2668,2023/01/18 08:46:04+00,G1655,Halderberge,bestaand,0,groenvoorziening: gras- en kruidachtigen,122,,122,122__,Roosendaal - Breda,Rsd-Bd,Roosendaal - Breda ,6.120915,"6,120915",Zuid,Z,Breda,20,BAAN,Brabant,BAAN,Zuid,Z,ProRail,95659.125,396588.192087,51.55511154,4.53154554,448.142829,283,,Nee,448.142829,313.561229884783
1721,55256c1512254ef5b9451c0c55883dea,2022/02/23 03:13:56+00,G0244,Hattem,bestaand,0,groenvoorziening,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,44.017407,"44,017407",Noord-Oost,NO,Gelderland,33,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,198796.643118,500203.0225,52.48778602,6.03200399,447.805335,283,,Ja,447.805335,589.078834597526
1722,16fd016cce952cac9e050210a7e24119,2017/08/07 08:17:08+00,G0599,Rotterdam,bestaand,1,gesloten verharding,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",10.766937,"10,766937",Randstad Zuid,RZ,Europoort,4,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,86284.793856,432517.92009,51.8769576,4.38928929,400.109389,283,,,399.53285632,666.23364610033
1723,16fd016ccec44cac9e050210a7e24119,2019/10/08 06:48:09+00,G0599,Rotterdam,bestaand,0,groenvoorziening,467,c,467,467_c,Rotterdam Waalhaven Oost,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ",102.438824,"102,438824",Randstad Zuid,RZ,Europoort,4,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,91310.6235,434246.363273,51.89308904,4.46194778,147.24044,283,,,147.24044,66.893977197577
1724,6f9b746f40684807be46f2d316858f3b,2021/03/24 16:16:31+00,P0025,Gelderland,bestaand,0,groenvoorziening: gras- en kruidachtigen,210,,210,210__,Zutphen - Winterswijk,Zp-Ww,Zutphen - Winterswijk ,3.974191,"3,974191",Noord-Oost,NO,Achterhoek,30,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,213463.791425,463559.7865,52.15710857,6.24156121,184.77777,283,,Nee,184.7777705,109.780632398408
1725,7ac8de7f930c995be053660013ac57eb,2019/09/12 15:23:36+00,G1966,Het Hogeland,bestaand,0,groenvoorziening,200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,8.502053,"8,502053",Noord-Oost,NO,Groningen,37,BAAN,Wadden,BAAN,Noord-Oost,NO,ProRail,230302.925812,598179.6265,53.36466703,6.51839795,103.867157,283,,Nee,103.8671575,163.572024658012
1726,9c11f55299694f2286965e2f84b8c04d,2022/07/12 12:14:14+00,G1892,Zuidplas,bestaand,0,onverhard,537,a,537,537_a,Moordrecht Aansl.,Gd-Apn,Gouda - Alphen a/d Rijn ,3.139389,"3,139389",Randstad Zuid,RZ,Rijn en Gouwe,81,BAAN,Rijn en Gouwe,BAAN,Randstad Zuid,RZ,ProRail,105374.722978,447322.3245,52.01204214,4.66435849,992.890891,283,,Nee,992.8908905,370.400463579345
1727,5eea5057ded648bb8476b799d893fe27,2020/11/25 09:27:15+00,G1742,Rijssen-Holten,bestaand,0,groenvoorziening,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,23.050954,"23,050954",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,229563.1335,479467.321545,52.29812275,6.48029583,1381.634185,283,,Nee,1381.649902085,355.549929771099
1728,0b7a5b64a4c64918803a12ce58e9de3c,2020/11/16 13:09:03+00,G1742,Rijssen-Holten,bestaand,0,groenvoorziening,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,21.426004,"21,426004",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,228089.9635,478766.546784,52.29202301,6.45855104,529.850132,283,,Nee,529.8501315,251.260138948501
1729,6e0bc29c34884a668bbfc30e7e89d799,2022/10/28 06:39:11+00,G1706,Cranendonck,bestaand,0,groenvoorziening: gras- en kruidachtigen,058,,58,058__,Budel Grens - Weert,Bdl-Rm,Budel - Roermond ,56.646486,"56,646486",Zuid,Z,Roermond,25,BAAN,Limburg,BAAN,Zuid,Z,ProRail,169390.4145,362251.059583,51.24941406,5.59331135,691.345889,283,,Nee,691.3458895,581.240033309166
1730,28be4b82f2a4493781766071c6df345b,2017/05/04 07:30:00+00,L0004,Prorail,bestaand,0,groenvoorziening,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",42.254302,"42,254302",Randstad Zuid,RZ,Europoort,4,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,61439.924958,440881.0225,51.94849127,4.02629131,62.549433,283,,Nee,62.53547931,82.0813107022859
1731,7d68e4f0971346f1a12b31b0edd6283e,2016/07/15 10:06:16+00,L0004,Prorail,bestaand,0,groenvoorziening,056,,56,056__,Venlo Grens - Venlo,Vlgr-Vl,Venlo Grens - Venlo ,0.612508,"0,612508",Zuid,Z,Venlo,27,BAAN,De Peel,BAAN,Zuid,Z,ProRail,210659.275,373137.257631,51.34470983,6.18607002,33.923216,283,,Nee,33.923216,57.4144257996123
1732,a987c4dbb9d66bf7e05332a1e90aaab9,2020/07/10 07:45:42+00,G0275,Rheden,bestaand,0,groenvoorziening,610,,610,610__,Dieren,Ah-Zl,Arnhem - Zwolle ,14.838404,"14,838404",Noord-Oost,NO,Achterhoek,30,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,204386.579,451379.943467,52.04852941,6.10715692,3.853717,283,,,3.8537165,8.56287918199902
1733,4568cb6925cc416089f11e723fdd5cf7,2016/09/30 14:13:51+00,L0004,Prorail,bestaand,0,groenvoorziening,612,a,612,612_a,Barneveld Noord,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,12.276902,"12,276902",Noord-Oost,NO,Gelderse Vallei,29,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,169518.697,463551.371181,52.15993688,5.59938202,5.019948,283,,Nee,5.019948,9.38700853164643
1734,d86b09671bc84a3a80afa5273eb652d6,2016/01/28 11:13:29+00,L0004,Prorail,bestaand,0,groenvoorziening,608,a,608,608_a,Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,21.296068,"21,296068",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,195326.923399,469096.6845,52.20849358,5.97719371,42.673891,283,,Nee,42.6738905,31.6306149652387
1735,b3ef5d1d7fff4fa0a06976be64bc99dd,2017/05/10 13:45:52+00,L0004,Prorail,bestaand,0,groenvoorziening,040,,40,040__,Leusden - Amersfoort,Lsd-Amf,Leusden - Amersfoort ,50.025535,"50,025535",Randstad Noord,RN,Amersfoort,12,BAAN,Eemland,BAAN,Randstad Noord,RN,ProRail,154852.746072,462232.266,52.14827195,5.38505205,57.827323,283,,Ja,57.8273235,130.034133878665
1736,bae6d5e4758025f2e0531529a8c0d8b8,2021/02/12 15:08:19+00,G0327,Leusden,bestaand,0,gesloten verharding,040,,40,040__,Leusden - Amersfoort,Lsd-Amf,Leusden - Amersfoort ,46.739023,"46,739023",Randstad Noord,RN,Amersfoort,12,BAAN,Eemland,BAAN,Randstad Noord,RN,ProRail,156632.7085,459496.732331,52.12368266,5.41104465,4.022922,283,,,4.0229215,9.30419858335927
1737,ba061048ef7f2840e0531529a8c0e668,2021/02/12 16:18:57+00,G0363,Amsterdam,bestaand,0,open verharding,558,b,558,558_b,Amsterdam Riekerpolder,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,158.469012,"158,469012",Randstad Noord,RN,Haarlem,8,BAAN,Kennemerland,BAAN,Randstad Noord,RN,ProRail,116759.668047,483526.4255,52.33832945,4.82610607,90.763217,283,,,90.7632165,314.256058337034
1738,c5400b4538cf4a509a8c3ed63d6e19c3,2020/01/16 12:06:51+00,L0004,Prorail,bestaand,0,groenvoorziening,506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,44.029473,"44,029473",Randstad Noord,RN,Amersfoort,12,BAAN,Eemland,BAAN,Randstad Noord,RN,ProRail,153503.790077,462770.184,52.15310474,5.36534102,59.817726,283,,Nee,59.8177255,59.5165684828632
1739,b0b806d232094675a1d318de3be99373,2018/11/10 10:46:35+00,L0004,Prorail,bestaand,0,groenvoorziening,604,b,604,604_b,Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,83.928592,"83,928592",Noord-Oost,NO,Gelderland,33,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,200199.448282,500189.45,52.48754993,6.05265373,529.320557,283,,Nee,529.320557,982.775585242484
1740,747ba09c1e0f6a09e053cc1f0a0a3f98,2019/02/15 11:45:41+00,G0453,Velsen,bestaand,0,groenvoorziening: gras- en kruidachtigen,804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,201.893743,"201,893743",Randstad Noord,RN,Alkmaar,7,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,103585.670357,499358.598651,52.47953657,4.63039217,1302.115984,283,,Nee,1302.026504485,681.752835151286
1741,16fd016ccec48cac9e050210a7e24119,2016/06/09 11:44:07+00,G0599,Rotterdam,bestaand,0,groenvoorziening,467,c,467,467_c,Rotterdam Waalhaven Oost,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ",102.197175,"102,197175",Randstad Zuid,RZ,Europoort,4,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,91224.955323,434029.381183,51.89112914,4.46074355,115.963882,283,,,115.95972403,64.695745164233
1742,5835ba4583554687bf5f8f63c113c684,2020/11/04 13:17:29+00,G1742,Rijssen-Holten,bestaand,0,groenvoorziening,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,14.064895,"14,064895",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,221133.720892,476414.9285,52.27176994,6.35614092,237.155867,283,,Nee,237.13810976,195.167501063993
1743,476a1034f0454950916cfa522e83ec21,2015/11/20 13:10:48+00,G1742,Rijssen-Holten,bestaand,0,onverhard,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,14.076305,"14,076305",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,221169.4681,476382.8335,52.27147722,6.3566583,20.045396,283,,Nee,20.045396,20.8462174987486
1744,22122f5addd843929629e0fc2b9510d6,2019/01/25 17:08:27+00,G0363,Amsterdam,bestaand,0,onverhard,145,,145,145__,Amsterdam Sloterdijk - Amsterdam Riekerpolder,Sgra-Asra,Amsterdam Singelgracht Aansl. - Amsterdam Riekerpolder Aansl. ,54.804018,"54,804018",Randstad Noord,RN,Amsterdam,9,BAAN,Amsterdam,BAAN,Randstad Noord,RN,ProRail,117353.8855,486864.451624,52.36837017,4.83445108,1962.963505,283,,Nee,1962.9635055,1255.5956254691
1745,265c683501314e3aacef30d4a5601629,2019/03/10 14:31:04+00,G0363,Amsterdam,bestaand,0,groenvoorziening,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,6.239249,"6,239249",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,125162.134,480143.899077,52.30844953,4.94969053,1645.57004,283,,Nee,1645.57734117,621.406502347952
1746,16fd016cce8f2cac9e050210a7e24119,2015/01/21 16:13:17+00,G0599,Rotterdam,bestaand,1,gesloten verharding,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",11.328506,"11,328506",Randstad Zuid,RZ,Europoort,4,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,85718.39,432561.095917,51.87727546,4.38105625,232.594782,283,,,233.07580444,409.064263289739
1747,5d4a80faedee4a74b9e0b5eacf73a62a,2020/07/10 07:45:09+00,L0004,Prorail,bestaand,0,onverhard,610,,610,610__,Dieren,Ah-Zl,Arnhem - Zwolle ,14.687631,"14,687631",Noord-Oost,NO,Achterhoek,30,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,204319.816,451239.986108,52.04727749,6.10616352,34.100863,283,,Nee,34.1008625,241.443270691187
1748,22471679b26a4dc1a93d35a05559c9c5,2017/04/05 15:13:15+00,L0004,Prorail,bestaand,0,groenvoorziening,048,,48,048__,Nijmegen Grens - Nijmegen,Gb-Nm,Groesbeek - Nijmegen ,2.233991,"2,233991",Noord-Oost,NO,n.v.t.,,,n.v.t.,,n.v.t.,,"ProRail, Besluit bijzondere spoorwegen",193805.503,421336.197921,51.77934145,5.94952513,43.713968,283,,Nee,43.7139675,44.9833589739096
1749,0605b1a60d5a40f19962a40028b3406f,2015/01/26 15:19:44+00,L0004,Prorail,bestaand,0,open verharding,049,,49,049__,Nijmegen - Beugen,Ah-Vl,Arnhem - Venlo ,26.505963,"26,505963",Noord-Oost,NO,Maas en Waal,28,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,188956.123,419883.972601,51.76660464,5.87911401,1.955679,283,,Nee,1.9556795,9.1146700463598
1750,7d7a33a1fa9f4630bc7f85c245bafc32,2016/10/13 10:02:15+00,L0004,Prorail,bestaand,0,groenvoorziening,034,,34,034__,Velperbroek Aansl. - Dieren,Ah-Zl,Arnhem - Zwolle ,3.806408,"3,806408",Noord-Oost,NO,Achterhoek,30,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,195424.3215,445192.750744,51.993647,5.97578194,3.511322,283,,Nee,3.5113225,8.95888027355782
1751,1ce4a67f97454f968473bc75c99de0d0,2021/10/30 21:24:23+00,P0028,Zuid-Holland,bestaand,0,groenvoorziening: gras- en kruidachtigen,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,Wd-Ledn,Woerden - Leiden Centraal ,22.746033,"22,746033",Randstad Zuid,RZ,Leiden,1,BAAN,Rijn en Gouwe,BAAN,Randstad Zuid,RZ,ProRail,99947.3525,459899.756657,52.12456784,4.58328196,936.233133,283,,Nee,936.2331325,373.786314267136
1752,5da17b3f0c0e401fbfa05402153cfe0e,2021/08/13 10:27:44+00,G1507,Horst aan de Maas,bestaand,0,groenvoorziening: gras- en kruidachtigen,055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,16.521175,"16,521175",Zuid,Z,Venlo,27,BAAN,De Peel,BAAN,Zuid,Z,ProRail,195457.21983,383221.858,51.43664576,5.96904484,4217.72026,283,,Nee,4217.86393945,3301.02826659864
1753,fbb4bd6b0ed34493920a7049b5b1287d,2021/08/18 10:15:32+00,G1507,Horst aan de Maas,bestaand,0,groenvoorziening: gras- en kruidachtigen,055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,9.725166,"9,725166",Zuid,Z,Venlo,27,BAAN,De Peel,BAAN,Zuid,Z,ProRail,201707.684829,381114.3325,51.41721983,6.05865256,498.01255,283,,Nee,498.07386597,633.069846117395
1754,7e3dc5a178854dc9bedd6d7799cf2037,2022/03/16 12:56:26+00,G1895,Oldambt,bestaand,0,groenvoorziening: gras- en kruidachtigen,005,,5,005__,Zuidbroek - Nieuweschans Grens,Hlg-Nscg,Harlingen - Nieuweschans Grens ,107.257743,"107,257743",Noord-Oost,NO,Drenthe,35,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,259048.4185,576735.549007,53.16720718,6.94311596,1597.537332,283,,Nee,1597.537332,308.002978095953
1755,d43378b2db82402788205fad37182317,2015/03/03 14:55:01+00,L0004,Prorail,bestaand,0,groenvoorziening,208,,208,208__,Apeldoorn - Zutphen,Asd-Zp,Amsterdam Centraal - Zutphen ,90.384367,"90,384367",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,196985.896875,468715.557,52.2049444,6.00141624,179.18624,283,,Ja,179.1862405,157.947478286981
1756,9449c2605f9e4d9facfe38ab80fa2a60,2017/04/05 15:09:40+00,L0004,Prorail,bestaand,0,groenvoorziening,048,,48,048__,Nijmegen Grens - Nijmegen,Gb-Nm,Groesbeek - Nijmegen ,9.424878,"9,424878",Noord-Oost,NO,n.v.t.,,,n.v.t.,,n.v.t.,,"ProRail, Besluit bijzondere spoorwegen",188857.4425,423981.084755,51.80343602,5.87808519,861.046306,283,,Nee,861.046306,1334.618521088
1757,a9c57a75e587588ee05332a1e90a24af,2020/07/10 08:09:06+00,G0397,,bestaand,0,gesloten verharding,085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,23.7236,"23,723600",Randstad Noord,RN,Haarlem,8,BAAN,Kennemerland,BAAN,Randstad Noord,RN,ProRail,101014.056681,483586.744,52.33755056,4.59508006,1.411013,283,,,1.411013,11.6649559813511
1758,3529fe270d0b47508c878d847ac5d625,2017/01/20 01:13:49+00,L0004,Prorail,bestaand,0,groenvoorziening,208,,208,208__,Apeldoorn - Zutphen,Asd-Zp,Amsterdam Centraal - Zutphen ,95.568274,"95,568274",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,201596.722,466334.595937,52.18317558,6.06853652,21.878251,283,,Nee,21.8782505,30.0848234191077
1759,580f96cb367344b4bd1b5664e6bc55fd,2022/03/28 12:35:43+00,G0994,Valkenburg aan de Geul,bestaand,0,groenvoorziening: gras- en kruidachtigen,521,a,521,521_a,Schin op Geul,Hrl-Sog,Heerlen - Schin op Geul ,7.6,"7,600000",Zuid,Z,Maastricht,26,BAAN,Limburg,BAAN,Zuid,Z,ProRail,189302.0705,318563.036445,50.85586813,5.87432414,236.730477,283,,Ja,236.7304765,85.9802632949441
