FID,omschr,doorrijhgt,invent_oms,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
kunstinweg_kenmerk.1928,Brug,0,SCHIEDAM BRUG O/D SCHIEDAMSE SCHIE (VAST),R,26.51300049,R,26.6060009,,020,LTK0000483522,M,I,,"MULTILINESTRING ((87608.0978000015 437779.47679999843, 87630.43730000034 437762.51740000024, 87695.42889999971 437712.59479999915), (87614.7060999982 437792.98750000075, 87698.83339999989 437728.50030000135))"
kunstinweg_kenmerk.1929,Viaduct,0,VIAD. I/D EENDRACHTSWEG,R,82.68199921,R,82.68900299,,057,LTK0000433433,M,I,,"MULTILINESTRING ((34230.88819999993 389883.8156999983, 34234.48629999906 389877.81120000035), (34241.13089999929 389885.2912000008, 34237.42740000039 389891.2311999984))"
kunstinweg_kenmerk.1930,Viaduct,0,VIAD.'KP.VELPERBROEK'O/D IJSSELOORDWEG =A348 & N325,R,133.85600281,R,133.91000366,,012,LTK0000452016,M,I,,"MULTILINESTRING ((195470.6794999987 443970.0229999982, 195499.73409999907 443955.0340999998, 195517.33929999918 443945.5405000001, 195517.6050999984 443945.39070000127), (195478.80999999866 443979.5058999993, 195501 443968, 195525.32950000092 443954.13219999894))"
kunstinweg_kenmerk.1931,Viaduct,0,VIAD.O/D VAN AYLVAWEG,R,105.08799744,R,105.13600159,,007,LTK0000482955,M,I,,"MULTILINESTRING ((158730.21299999952 566888.6392999999, 158755.55649999902 566880.4637000002, 158774.94319999963 566874.2098000012), (158782.33989999816 566893.4002999999, 158773.89889999852 566896.1191000007, 158735.69949999824 566908.4226999991))"
kunstinweg_kenmerk.1932,Brug,0,SCHIPHOLBRUG BRUG O/D RINGVAART (VAST),R,31.09399986,R,31.19599915,,009,LTK0000440200,M,I,,"MULTILINESTRING ((115963.4167000018 480758.05420000106, 115964.64460000023 480756.59699999914, 115977.50769999996 480741.6352000013, 115992.40549999848 480724.64290000126, 116005.72590000182 480709.78379999846, 116024.15469999984 480689.51839999855, 116029.1975999996 480684.0784999989), (115954.23299999908 480749.03599999845, 115997.96220000088 480699.878800001, 116021.66360000148 480673.84420000017))"
kunstinweg_kenmerk.1933,Brug,0,BRUG O/D AA (VAST),R,116.08499908,R,116.125,,002,LTK0000428903,M,I,,"MULTILINESTRING ((152494.74179999903 411616.2102999985, 152504.5604000017 411653.9541000016), (152490.59470000118 411656.8713000007, 152480.03489999846 411616.2204999998))"
kunstinweg_kenmerk.1934,Viaduct,0,VIAD.'VIERWEGEN'O/D NIEUWE VIERWEGEN,R,145.01400757,R,145.07600403,,058,LTK0000484990,M,I,,"MULTILINESTRING ((54232.49590000138 388456.40890000015, 54290.22639999911 388435.7723999992, 54290.87539999932 388435.5322000012), (54229.72540000081 388437.5240999982, 54235.40520000085 388435.5560999997, 54272.84760000184 388421.7375999987, 54286.91299999878 388416.5256999992))"
kunstinweg_kenmerk.1935,Viaduct,0,VIAD.O/D HEMSPOORBAAN & CHANGIWEG,R,26.77400017,R,26.89999962,,010,LTK0000440335,M,I,,"MULTILINESTRING ((118050.59039999917 489229.26469999924, 118052.27980000153 489166.4668999985, 118057.04140000045 489126.5705999993, 118057.62810000032 489097.97670000046), (118034.46700000018 489230.51630000025, 118038.17859999835 489164.9690999985, 118039.05820000172 489144.9884000011, 118039.88470000029 489120.22150000185, 118040.47529999912 489098.22940000147))"
kunstinweg_kenmerk.1936,Viaduct,0,VIAD.'KONINGSVOORT'O/D GOIRLESEWEG,R,39.20899963,R,39.25600052,,058,LTK0000433479,M,I,,"MULTILINESTRING ((132483.59650000185 394381.8145999983, 132530.00710000098 394374.3944000006), (132530.09690000117 394390.5128000006, 132483.68690000102 394397.93670000136))"
kunstinweg_kenmerk.1939,Brug,0,VIAD. O/D MEERVELDHOVENSEWEG,R,163.78399658,R,163.83700562,,002,LTK0000451492,M,I,,"MULTILINESTRING ((157905.77299999818 380907.53830000013, 157906.4134999998 380899.43670000136, 157909.96819999814 380854.7045999989), (157924.03500000015 380856.97030000016, 157919.85590000078 380909.80519999936))"
kunstinweg_kenmerk.1940,Tunnel,0,SPAARNDAM WIJKERTUNNEL (OPEN GED.),R,51.38399887,R,51.48799896,,009,LTK0000440215,M,I,,"MULTILINESTRING ((106184.91099999845 496476.27050000057, 106211.65289999917 496575.22459999844, 106211.9140000008 496576.18989999965), (106172.40029999986 496481.6827000007, 106189.14299999923 496538.2531999983, 106194.65549999848 496557.48259999976, 106201.04850000143 496580.7877999991))"
kunstinweg_kenmerk.1941,Viaduct,0,VIAD.O/D SPOORWEG ROTTERDAM SLIEDRECHT,R,4.50500011,R,4.57399988,,003,LTK0000457558,M,I,,"MULTILINESTRING ((107461.2100000009 424121.11879999936, 107468.89979999885 424132.55160000175, 107500.18349999934 424178.0573000014), (107448.23380000144 424124.76689999923, 107454.08559999987 424133.2351000011, 107487.37139999866 424181.59329999983))"
kunstinweg_kenmerk.1942,Brug,0,SCHARSTERRIJNBRUG (BEW.),R,308.30599976,R,308.31698608,,006,LTK0000461101,M,I,,"MULTILINESTRING ((182127.90839999914 550342.4103000015, 182135.99549999833 550349.8667000011), (182114.43299999833 550359.3753999993, 182106.35440000147 550351.9096999988))"
kunstinweg_kenmerk.1943,Viaduct,0,VIAD.O/D STATIONSSTRAAT,R,265.58499146,R,265.60699463,,002,LTK0000428995,M,I,,"MULTILINESTRING ((178682.42240000144 313457.2038999982, 178683.87139999866 313449.71189999953, 178686.51040000096 313435.5870999992), (178706.2087999992 313440.88650000095, 178703.73939999938 313454.15459999815, 178701.745099999 313464.46759999916))"
kunstinweg_kenmerk.1944,Viaduct,0,VIAD.'MERKENHORST'O/D DIJKSTRAAT,R,153.0059967,R,153.02600098,,050,LTK0000484010,M,I,,"MULTILINESTRING ((179829.17920000106 434283.8156000003, 179811.5822999999 434274.3104000017), (179825.91330000013 434258.9877999984, 179843.49920000136 434268.5133999996))"
kunstinweg_kenmerk.1945,Viaduct,0,VIAD.O/D LEIDINGSTRAAT,R,64.97399902,R,65.04799652,,059,LTK0000453186,M,I,,"MULTILINESTRING ((95343.2146999985 405604.0789999999, 95418.92799999937 405597.48479999974), (95397.15269999951 405619.86080000177, 95318.44289999828 405626.6259999983))"
kunstinweg_kenmerk.1946,Tunnel,0,AQUADUCT 'GOUWE AQUADUCT'I/D GOUWE (OPEN GED.),R,27.36300087,R,27.77700043,,012,LTK0000469914,M,I,,"MULTILINESTRING ((105574.44379999861 448829.76300000027, 105810.87159999833 448928.3033999987, 105955.93899999931 448987.97030000016), (105588.1623999998 448811.07079999894, 105970.2498999983 448970.46079999954))"
kunstinweg_kenmerk.1947,Tunnel,0,TUNNEL'AKWADUKT MID-FRYSLAN'(OPEN),R,61.63199997,R,61.65800095,,032,LTK0000466739,M,I,,"MULTILINESTRING ((184630.48409999907 565855.258200001, 184622.74320000038 565880.0791000016), (184612.9664000012 565877.4523999989, 184620.68679999933 565852.6251000017))"
kunstinweg_kenmerk.1948,Viaduct,0,VIAD.O/D DORPSWEG,R,88.04599762,R,88.09999847,,027,LTK0000494681,M,I,,"MULTILINESTRING ((140008.3161999993 463322.8242999986, 140027.4235999994 463373.3308000006), (139993.1543999985 463360.7699000016, 140011.8990000002 463410.3445000015))"
kunstinweg_kenmerk.1949,Viaduct,0,VIAD.O/D LANGEWEG,R,242.28799438,R,242.30400085,,004,LTK0000429773,M,I,,"MULTILINESTRING ((79105.86679999903 383501.2697999999, 79091.16629999876 383494.95340000093), (79102.4924999997 383478.90399999917, 79115.33559999987 383484.47670000046))"
kunstinweg_kenmerk.1950,Onderdoorgang (voetgangers/fietsers/eco),0,FIETSTUNNEL I/D OUDE SLINGEWEG,R,161.15100098,R,161.15499878,,007,LTK0000461308,M,I,,"MULTILINESTRING ((201434.38850000128 567011.5643999986, 201431.19940000027 567009.1499000005), (201442.09659999982 566997.3704999983, 201445.28090000153 566999.7912999988))"
kunstinweg_kenmerk.1951,Viaduct,0,VIAD.O/D LEIDINGSTRAAT OF LBW.,R,54.76800156,R,54.79999924,,006,LTK0000436557,M,I,,"MULTILINESTRING ((147219.30420000106 485997.2710000016, 147243.99570000172 486014.00609999895, 147246.6035999991 486015.81109999865), (147232.13259999827 485989.1392999999, 147253.65569999814 486003.7254999988))"
kunstinweg_kenmerk.1952,Viaduct,0,VIAD. O/D BINNENSTRAAT,R,152.38299561,R,152.39599609,,015,LTK0000498240,M,I,,"MULTILINESTRING ((179060.28649999946 436471.5626000017, 179047.29949999973 436470.9813000001), (179037.6400000006 436458.0357999988, 179050.62750000134 436458.6041000001))"
kunstinweg_kenmerk.1953,Viaduct,0,VIAD.'MARNEZIJL'O/D SUDERGOAWEI =N359,R,110.66000366,R,110.71399689,,007,LTK0000482958,M,I,,"MULTILINESTRING ((163124.8284999989 563653.6231999993, 163136 563650, 163143 563648, 163161 563642, 163172 563639, 163174.48409999907 563638.2322000004), (163120.65819999948 563640.0808000006, 163124.03959999979 563639.0841999985, 163143.44900000095 563633.3638000004, 163172.4913999997 563624.9376999997))"
kunstinweg_kenmerk.1954,Brug,0,BRUG O/D GEESTMOLENTOCHT (VAST),R,77.16999817,R,77.18099976,,009,LTK0000474460,M,I,,"MULTILINESTRING ((109379.60579999909 515766.2318999991, 109385.71070000157 515757.08150000125), (109396.08819999918 515764.4959000014, 109389.96119999886 515773.6314999983))"
kunstinweg_kenmerk.1955,Viaduct,0,VIAD.OVER VBW.u ='KP.RIJNSWEERD',R,80.45800018,R,80.47599792,,027,LTK0000494678,M,I,,"MULTILINESTRING ((139427.06639999896 456199.6834000014, 139422.67110000178 456209.6429999992, 139419.7023999989 456216.10759999976), (139403.21840000153 456216.87249999866, 139409.55519999936 456203.22190000117, 139410.7547999993 456200.52650000155))"
kunstinweg_kenmerk.1956,Tunnel,0,LIMESAQUADUCT 2014 I/D OUDE RIJN (OPEN GED.),R,31.38800049,R,31.98200035,,004,LTK0000429697,M,I,,"MULTILINESTRING ((95928.77279999852 462505.49540000036, 96001.48350000009 462537.87889999896, 96019.70320000127 462546.128800001, 96048.50609999895 462559.3685999997, 96084.69810000062 462576.4004999995, 96130.52479999885 462598.57820000127, 96166.32279999927 462616.42500000075, 96201.93290000036 462634.62420000136, 96237.36719999835 462653.18879999965, 96272.62970000133 462672.0716000013, 96301.00589999929 462687.61719999835, 96333.46429999918 462705.78390000015, 96377.46159999818 462730.9620000012, 96411.92430000007 462751.2707000002, 96446.19860000163 462771.90520000085, 96458.58839999884 462779.5276999995), (95918.29329999909 462533.7589999996, 95991.34569999948 462565.85229999945, 96019.32539999858 462578.52980000153, 96055.59829999879 462595.3924999982, 96087.9776000008 462610.8092, 96123.91580000147 462628.37319999933, 96174.01440000162 462653.55409999937, 96209.51909999922 462671.98959999904, 96254.49419999868 462695.9353, 96289.5848999992 462715.15509999916, 96327.71279999986 462736.5416000001, 96362.38289999962 462756.49130000174, 96396.85860000178 462776.7932999991, 96428.70309999958 462795.9411999993, 96442.933699999 462804.6904999986))"
kunstinweg_kenmerk.1957,Viaduct,0,VIAD.'KONINGINNE'O/D KONINGINNEWEG,R,33.05799866,R,33.11399841,,016,LTK0000468149,M,I,,"MULTILINESTRING ((103186.43569999933 425255.3958999999, 103195.38749999925 425249.63540000096, 103219.7917000018 425234.62049999833, 103235.85319999978 425225.04030000046), (103201.90960000083 425277.3757000007, 103215.24109999835 425268.8011999987, 103245.24020000175 425246.88980000094))"
kunstinweg_kenmerk.1958,Viaduct,0,VIAD.,R,232.85899353,R,232.8789978,,004,LTK0000479524,M,I,,"MULTILINESTRING ((80174.8572999984 392030.8504999988, 80174.86019999906 392030.89990000054, 80175.07939999923 392034.67060000077, 80175.18499999866 392036.48800000176, 80175.19999999925 392036.6000000015, 80175.72639999911 392043.9386, 80175.82499999925 392045.31280000135, 80175.90269999951 392046.39559999853, 80176.21889999881 392050.8035000004), (80161.56170000136 392049.7318000011, 80161.48299999908 392048.69099999964, 80161.43100000173 392048.48800000176, 80161.2061999999 392045.17280000076, 80161.02450000122 392042.4930000007, 80160.84310000017 392039.81709999964, 80160.25600000098 392031.15900000185, 80160.25899999961 392031.0529999994, 80160.19399999827 392029.78290000185))"
kunstinweg_kenmerk.1959,Viaduct,0,VIAD.O/D IDZARDAWEG,R,37.22000122,R,37.22999954,,032,LTK0000432739,M,I,,"MULTILINESTRING ((197146.5800999999 545868.0441000015, 197141.182599999 545876.4624000005), (197131.24810000136 545868.9070000015, 197136.64429999888 545860.4879000001))"
kunstinweg_kenmerk.1960,Brug,0,BRUG 'O/D VAART',R,17.30999947,R,17.31399918,,011,LTK0000430786,M,I,,"MULTILINESTRING ((109933.21680000052 456253.3841000013, 109931.30730000138 456256.8990000002), (109925.0474999994 456246.63589999825, 109926.95729999989 456243.121199999))"
kunstinweg_kenmerk.1961,Viaduct,0,VIAD.O/D MENNEWEG,R,9.41399956,R,9.42199993,,044,LTK0000454859,M,I,,"MULTILINESTRING ((96307.09079999849 470403.3487999998, 96314.73669999838 470405.70259999856), (96306.3088000007 470413.3018000014, 96298.66310000047 470410.94739999995))"
kunstinweg_kenmerk.1962,Tunnel,0,'VOLLENHOVENTUNNEL'I/D UTRECHTSEWEG (OPEN GED.),R,4.40399981,R,4.63800001,,028,LTK0000494814,M,I,,"MULTILINESTRING ((142743.80889999866 456521.50939999893, 142751.1937999986 456532.01689999923, 142793.70569999889 456594.7619000003, 142876.9750000015 456721.24450000003, 142877.48950000107 456722.0247000009), (142732.316300001 456530.2586000003, 142733.47250000015 456531.8808999993, 142756.17280000076 456564.8363999985, 142789.43079999834 456614.74269999936, 142864.21299999952 456728.3583999984))"
kunstinweg_kenmerk.1963,Brug,0,BRUG O/H OOSTERDIEP (VAST) & BLADDERSWIJK,R,40.35599899,R,40.40200043,,037,LTK0000487001,M,I,,"MULTILINESTRING ((266643.78819999844 528219.3920000009, 266682.06540000066 528199.7998000011), (266636.1842 528208.9375, 266676.2336000018 528188.4180000015))"
kunstinweg_kenmerk.1964,Viaduct,0,VIAD. O/E FIETSPAD EN BUSBAAN,R,8.29100037,R,8.30599976,,030,LTK0000432523,M,I,,"MULTILINESTRING ((170465.3654000014 449085.74109999835, 170459.0736999996 449071.749499999, 170458.79839999974 449071.15089999884), (170474.08190000057 449073.0412000008, 170478.8916000016 449084.0351999998))"
kunstinweg_kenmerk.1965,Onderdoorgang (voetgangers/fietsers/eco),0,FIETS-VOETG. TUNNEL,R,22.22900009,R,22.23399925,,044,LTK0000459043,M,I,,"MULTILINESTRING ((87983.68710000068 461607.1543000005, 87979.59409999847 461604.28240000084), (87986.20450000092 461596.9092999995, 87990.04789999872 461600.1074000001))"
kunstinweg_kenmerk.1966,Viaduct,0,VIAD.O/D SOESTDIJKERSTRAATWEG,R,94.51999664,R,94.59700012,,027,LTK0000494684,M,I,,"MULTILINESTRING ((142723.44900000095 469026.27739999816, 142737.05310000107 469035.16519999877, 142753.64009999856 469046.34259999916, 142774.92870000005 469061.1057999991, 142786.98570000008 469069.76040000096), (142703.28570000082 469046.33889999986, 142719.05849999934 469056.5773999989, 142734.82820000127 469067.0645000003, 142751.32030000165 469078.3794, 142767.06679999828 469089.4640999995))"
kunstinweg_kenmerk.2790,Brug,0,KRUISWATERBRUG (BEW.),R,111.41999817,R,111.43199921,,007,LTK0000461280,M,I,,"MULTILINESTRING ((163863.9290000014 563484.7320999987, 163875.75539999828 563482.697900001), (163879.1501000002 563503.3728, 163867.3242000006 563505.4092999995))"
kunstinweg_kenmerk.1967,Viaduct,0,VIAD. O/H FIETSPAD,R,3.86500001,R,3.89100003,,076,LTK0000434169,M,I,,"MULTILINESTRING ((184109.57389999926 330325.9353, 184128.79360000044 330308.4252000004), (184098.9563000016 330311.71440000087, 184102.74870000035 330308.26029999927, 184119.62150000036 330292.82119999826))"
kunstinweg_kenmerk.1968,Onderdoorgang (voetgangers/fietsers/eco),0,FIETSTUNNEL DIEMERBOS,R,5.86199999,R,5.88399982,,009,LTK0000430332,M,I,,"MULTILINESTRING ((128974.0885999985 481971.04399999976, 128965.28009999916 481955.4028000012, 128963.35040000081 481951.84319999814), (128994.61019999906 481928.5023000017, 128995.24599999934 481929.67819999903, 129005.2939000018 481947.7338999994))"
kunstinweg_kenmerk.1969,Brug,0,GALECOPPERBRUG O/H AMSTERDAM-RIJNKANAAL (VAST),R,59.30599976,R,59.625,,012,LTK0000430865,M,I,,"MULTILINESTRING ((134975.9937000014 452545.73970000073, 134979.2109999992 452545.26029999927, 135269.36030000076 452500.27639999986, 135290.22690000013 452496.9406999983), (134976.07279999927 452561.0993999988, 135292.25569999963 452511.8211000003))"
kunstinweg_kenmerk.1970,Viaduct,0,VIAD.'MOLENWEG'O/D PANHEELDERWEG,R,216.25,R,216.28199768,,002,LTK0000487617,M,I,,"MULTILINESTRING ((189704.21880000085 352976.61560000107, 189717.05959999934 352966.32829999924, 189729.0100999996 352956.38439999893), (189697.10009999946 352967.4294999987, 189697.70380000025 352966.94209999964, 189712.5722000003 352954.93510000035, 189721.90520000085 352947.21389999986))"
kunstinweg_kenmerk.1971,Brug,0,BRUG O/D FLAPSLOOT (VAST),R,40.14699936,R,40.1609993,,007,LTK0000474310,M,I,,"MULTILINESTRING ((130548.27089999989 526256.0876000002, 130548.7100000009 526270.0806999989), (130535.684799999 526279.133200001, 130535.40850000083 526271.0045000017, 130535.23550000042 526264.1400000006))"
kunstinweg_kenmerk.1972,Viaduct,0,VIAD. O/D RIJNWEG,R,27.38500023,R,27.43300056,,015,LTK0000458307,M,I,,"MULTILINESTRING ((67422.60830000043 439893.5199000016, 67433.7520999983 439889.7826000005, 67452.27569999918 439882.32349999994, 67463.04619999975 439877.4228999987, 67468.79639999941 439874.51370000094), (67417.96579999849 439882.7921999991, 67426.15810000151 439880.0841999985, 67447.34540000185 439871.61129999906, 67455.97529999912 439867.5144000016))"
kunstinweg_kenmerk.1973,Brug,0,BRUG O/D 'SYLSTER RAK',R,43.88299942,R,43.89799881,,031,LTK0000432566,M,I,,"MULTILINESTRING ((178915.0137999989 579407.3891999982, 178915.1966000013 579405.8202, 178916.51060000062 579392.4642999992), (178926.85940000042 579394.9517999999, 178926.61710000038 579397.6732000001, 178925.2954000011 579409.8696000017))"
kunstinweg_kenmerk.1974,Viaduct,0,VIAD O/D NIEUWE LIMMELDERWEG,R,252.97399902,R,253.01699829,,002,LTK0000436312,M,I,,"MULTILINESTRING ((179242.86580000073 320359.67130000144, 179245.33590000123 320368.6992000006, 179250.8291000016 320387.9219999984, 179254.77219999954 320400.98790000007), (179242.49799999967 320403.41530000046, 179235.35700000077 320379.92909999937, 179231.01190000027 320364.78880000114, 179230.29129999876 320362.1860000007))"
kunstinweg_kenmerk.1975,Viaduct,0,VIAD.O/D KELLENSEWEG,R,131.56199646,R,131.58999634,,015,LTK0000498236,M,I,,"MULTILINESTRING ((158887.248399999 434795.80700000003, 158859.3460999988 434793.4699999988), (158876.34200000018 434782.8005999997, 158904.23519999906 434785.2441000007))"
kunstinweg_kenmerk.1976,Viaduct,0,VIAD.O/H KROMWIJKERPAD,R,44.02700043,R,44.04199982,,012,LTK0000430856,M,I,,"MULTILINESTRING ((120283.54720000178 453560.9017000012, 120298.54569999874 453560.6897), (120310.4860999994 453634.242899999, 120295.48690000176 453634.4054000005))"
kunstinweg_kenmerk.1977,Onderdoorgang (voetgangers/fietsers/eco),0,FIETS-VOETG.TUNNEL,R,26.07699966,R,26.08099937,,044,LTK0000459045,M,I,,"MULTILINESTRING ((85370.71579999849 458822.8311999999, 85367.86210000142 458820.0282999985), (85371.65920000151 458814.1130999997, 85374.5073999986 458816.92159999907))"
kunstinweg_kenmerk.1978,Viaduct,0,VIAD.O/D KLOOSTERLAAN,R,112.54599762,R,112.5739975,,007,LTK0000461283,M,I,,"MULTILINESTRING ((164956.34479999915 563222.9107999988, 164983.0309999995 563214.4345999993), (164986.9508999996 563225.5725999996, 164979.94399999827 563227.7919000015, 164976.14279999956 563229, 164960.2639000006 563234.0465000011))"
