ID,SUBTYPE,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,POSITIONELE_NAUWKEURIGHEID_MM,NAAM,STATUS,OPPERVLAKTE
3523269,hoogspanningsmast,2015/11/20 08:41:24+00,G0080,Leeuwarden,bestaand,0,283,,,1
3523270,hoogspanningsmast,2015/11/20 08:41:24+00,G0080,Leeuwarden,bestaand,0,283,,,1
3523271,steiger,2022/01/03 17:06:43+00,G0080,Leeuwarden,bestaand,1,283,,,90.573
3523272,hoogspanningsmast,2015/11/20 08:41:24+00,G0080,Leeuwarden,bestaand,0,283,,,1
3523273,gemaal,2015/11/20 08:41:24+00,G0080,Leeuwarden,bestaand,0,283,,,6.606
3523274,steiger,2015/11/20 08:41:24+00,G0080,Leeuwarden,bestaand,1,283,,,10.321
3523275,hoogspanningsmast,2015/11/20 08:41:24+00,G0080,Leeuwarden,bestaand,0,283,,,1
3523276,hoogspanningsmast,2015/11/20 08:41:24+00,G0080,Leeuwarden,bestaand,0,283,,,1
3523277,steiger,2015/11/20 08:41:24+00,G0080,Leeuwarden,bestaand,1,283,,,64.037
3523279,gemaal,2015/12/03 12:39:16+00,G0080,Leeuwarden,bestaand,0,283,,,2.635
3523281,steiger,2015/09/11 00:00:00+00,G1900,Súdwest Fryslân,bestaand,1,283,,,30.871
3523282,steiger,2015/08/06 00:00:00+00,G1900,Súdwest Fryslân,bestaand,0,283,,,67.385
3523286,steiger,2015/09/11 00:00:00+00,G1900,Súdwest Fryslân,bestaand,1,283,,,11.049
3523287,steiger,2015/09/11 00:00:00+00,G1900,Súdwest Fryslân,bestaand,1,283,,,10.487
3523288,stuw,2022/04/16 00:22:18+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,17.643
3523289,stuw,2022/03/18 17:17:19+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,41.352
3523290,steiger,2015/09/11 00:00:00+00,G1900,Súdwest Fryslân,bestaand,1,283,,,12.556
3523291,steiger,2015/08/06 00:00:00+00,G1900,Súdwest Fryslân,bestaand,0,283,,,57.644
3523295,stuw,2016/04/11 10:28:22+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,8.729
3523296,stuw,2016/04/11 10:28:22+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,5.141
3523297,stuw,2021/12/20 15:38:07+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,7.54
3523298,steiger,2022/04/09 17:38:54+00,G0363,Amsterdam,bestaand,1,283,,,99.376
3523300,steiger,2022/04/09 18:08:15+00,G0363,Amsterdam,bestaand,1,283,,,21.485
3523303,steiger,2022/04/09 17:38:54+00,G0363,Amsterdam,bestaand,1,283,,,134.668
3523314,stuw,2020/10/07 15:33:09+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,22.349
3523324,steiger,2021/01/13 19:56:33+00,G0532,Stede Broec,bestaand,1,283,,,12.905
3523329,stuw,2015/09/08 14:34:50+00,G1507,Horst aan de Maas,bestaand,0,283,,,3.651
3523330,stuw,2017/04/20 10:39:43+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,283,,,3.032
3523331,stuw,2017/04/20 10:39:43+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,283,,,0.347
3523332,stuw,2017/04/20 10:39:43+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,283,,,0.3
3523333,stuw,2019/07/24 16:39:01+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,283,,,6.984
3523334,stuw,2021/08/03 14:21:33+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,283,,,10.322
3523335,stuw,2017/04/20 10:39:43+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,283,,,25.929
3523336,stuw,2017/04/20 10:39:43+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,283,,,2.992
3523337,stuw,2019/07/24 16:39:01+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,283,,,5.558
3523338,stuw,2017/04/20 10:39:43+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,283,,,3.219
3523339,stuw,2017/04/20 10:39:43+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,283,,,2.785
3523340,stuw,2017/04/20 10:39:43+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,283,,,3.049
3523341,stuw,2020/03/30 08:11:06+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,283,,,4.336
3523346,steiger,2022/04/09 17:38:54+00,G0363,Amsterdam,bestaand,1,283,,,23.926
3523348,steiger,2022/04/09 17:38:54+00,G0363,Amsterdam,bestaand,1,283,,,14.797
3523351,steiger,2022/04/09 18:08:15+00,G0363,Amsterdam,bestaand,1,283,,,42.267
3523353,steiger,2022/04/09 17:38:54+00,G0363,Amsterdam,bestaand,1,283,,,25.731
3523354,steiger,2022/04/09 17:38:54+00,G0363,Amsterdam,bestaand,1,283,,,7.968
3523355,steiger,2022/04/09 17:38:54+00,G0363,Amsterdam,bestaand,1,283,,,14.165
3523356,steiger,2022/04/09 17:38:54+00,G0363,Amsterdam,bestaand,1,283,,,41.704
3523364,stuw,2019/08/29 10:43:16+00,W0662,Waterschap Vallei en Veluwe,bestaand,0,283,,,1.383
3523370,hoogspanningsmast,2019/04/25 13:56:34+00,G0228,Ede,bestaand,0,283,,,38.997
3523371,hoogspanningsmast,2019/04/25 13:56:34+00,G0228,Ede,bestaand,0,283,,,11.155
3523373,stuw,2015/11/25 16:04:38+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,0.407
3523376,hoogspanningsmast,2019/04/25 13:56:34+00,G0228,Ede,bestaand,0,283,,,10.883
3523377,hoogspanningsmast,2019/04/25 13:56:34+00,G0228,Ede,bestaand,0,283,,,27.493
3523378,steiger,2014/08/24 13:54:19+00,G0392,Haarlem,bestaand,1,283,,,8.638
3523379,stuw,2020/07/28 17:17:52+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,283,,,1.73
3523380,stuw,2017/04/20 10:39:43+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,283,,,3.677
3523381,stuw,2020/07/28 17:17:52+00,W0665,Waterschap Zeeuwse Eilanden,bestaand,0,283,,,17.54
3523383,steiger,2018/07/26 11:33:06+00,G0546,Leiden,bestaand,1,283,,,5.806
3523386,stuw,2016/01/28 08:58:04+00,W0655,Waterschap Hollandse Delta,bestaand,0,283,,,1.228
3523388,niet-bgt: bodemval,2022/09/07 16:37:51+00,W0663,Waterschap Vechtstromen,bestaand,-1,283,,,0.542
3523394,stuw,2021/12/25 18:36:22+00,W0152,Waterschap Rijn en IJssel,bestaand,0,283,,,2.696
3523397,steiger,2022/11/29 12:53:50+00,G0392,Haarlem,bestaand,1,283,,,14.354
3523406,niet-bgt: keermuur,2022/12/15 11:22:39+00,G0402,,bestaand,0,283,,,7.005
3523411,steiger,2015/01/09 15:21:12+00,G0363,Amsterdam,bestaand,1,283,,,19.072
3523427,steiger,2014/09/15 11:20:35+00,G0995,Lelystad,bestaand,1,283,,,13.097
3523430,steiger,2015/01/21 09:15:11+00,G0363,Amsterdam,bestaand,1,283,,,1.875
3523432,steiger,2015/01/21 09:15:11+00,G0363,Amsterdam,bestaand,1,283,,,15.764
3523437,steiger,2015/06/01 15:47:03+00,G0363,Amsterdam,bestaand,1,283,,,26.287
3523446,steiger,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,1,283,,,11.228
3523447,steiger,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,1,283,,,5.336
3523448,gemaal,2023/01/20 17:14:18+00,G0080,Leeuwarden,bestaand,0,283,,,0.517
3523449,hoogspanningsmast,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,0,283,,,13.773
3523450,steiger,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,1,283,,,5.45
3523451,steiger,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,1,283,,,9.896
3523452,steiger,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,1,283,,,50.485
3523453,steiger,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,1,283,,,5.215
3523454,steiger,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,1,283,,,5.283
3523455,steiger,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,1,283,,,12.38
3523456,steiger,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,1,283,,,5.315
3523457,steiger,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,1,283,,,10.111
3523458,steiger,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,1,283,,,5.143
3523459,steiger,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,1,283,,,5.52
3523460,gemaal,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,0,283,,,0.788
3523461,steiger,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,1,283,,,49.144
3523474,steiger,2018/04/06 20:16:20+00,G0518,'s-Gravenhage,bestaand,1,283,,,0.726
3523475,gemaal,2019/12/16 08:17:59+00,G1655,Halderberge,bestaand,0,283,,,3.23
3523479,steiger,2018/04/06 20:16:20+00,G0518,'s-Gravenhage,bestaand,1,283,,,19.341
3523480,steiger,2018/04/06 20:16:20+00,G0518,'s-Gravenhage,bestaand,1,283,,,19.426
3523482,stuw,2016/02/02 11:34:20+00,W0654,Waterschap Aa en Maas,bestaand,0,283,,,0.656
3523483,stuw,2016/02/02 11:34:20+00,W0654,Waterschap Aa en Maas,bestaand,0,283,,,0.509
3523484,gemaal,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,283,,,13.081
3523485,stuw,2022/04/06 09:44:13+00,W0654,Waterschap Aa en Maas,bestaand,-1,283,,,5.793
3523486,hoogspanningsmast,2018/05/30 11:13:15+00,L0001,"Ministerie van Landbouw, Natuur en Voedselkwaliteit (LNV)",bestaand,0,283,,,5.151
3523487,stuw,2018/05/29 14:42:03+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,3.798
3523488,stuw,2022/04/06 09:44:13+00,W0654,Waterschap Aa en Maas,bestaand,-1,283,,,3.424
3523489,hoogspanningsmast,2016/02/02 11:34:20+00,G0794,Helmond,bestaand,0,283,,,24.482
3523490,steiger,2018/07/10 14:05:30+00,G0150,Deventer,bestaand,1,283,,,5.599
3523492,steiger,2014/08/24 13:54:30+00,G0392,Haarlem,bestaand,1,283,,,214.376
3523493,stuw,2022/01/25 14:40:31+00,W0655,Waterschap Hollandse Delta,bestaand,0,283,,,7.302
3523494,stuw,2016/02/10 11:09:32+00,G0613,Albrandswaard,bestaand,0,283,,,0.552
3523495,gemaal,2016/02/10 11:09:32+00,W0655,Waterschap Hollandse Delta,bestaand,0,283,,,1.961
3523497,steiger,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,1,283,,,77.117
3523498,steiger,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,1,283,,,5.356
3523499,gemaal,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,0,283,,,0.818
3523500,steiger,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,1,283,,,26.471
3523501,gemaal,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,0,283,,,1.036
3523502,stuw,2023/01/23 16:47:01+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,3.471
3523503,steiger,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,1,283,,,5.125
3523504,steiger,2015/11/20 08:00:17+00,G0080,Leeuwarden,bestaand,1,283,,,5.345
3523508,stuw,2022/10/05 12:05:17+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,1.747
3523514,hoogspanningsmast,2015/11/20 08:27:34+00,G0080,Leeuwarden,bestaand,0,283,,,12.566
3523515,steiger,2015/11/20 08:27:34+00,G0080,Leeuwarden,bestaand,1,283,,,56.418
3523516,hoogspanningsmast,2015/11/20 08:27:34+00,G0080,Leeuwarden,bestaand,0,283,,,1
3523517,hoogspanningsmast,2015/11/20 08:27:34+00,G0080,Leeuwarden,bestaand,0,283,,,1
3523518,hoogspanningsmast,2015/11/20 08:27:34+00,G0080,Leeuwarden,bestaand,0,283,,,1
3523519,hoogspanningsmast,2015/11/20 08:27:34+00,G0080,Leeuwarden,bestaand,0,283,,,1
3523520,hoogspanningsmast,2015/11/20 08:27:34+00,G0080,Leeuwarden,bestaand,0,283,,,12.566
3523521,hoogspanningsmast,2015/11/20 08:27:34+00,G0080,Leeuwarden,bestaand,0,283,,,1
3523522,hoogspanningsmast,2015/11/20 08:27:34+00,G0080,Leeuwarden,bestaand,0,283,,,1
3523523,hoogspanningsmast,2015/11/20 08:27:34+00,G0080,Leeuwarden,bestaand,0,283,,,1
3523524,hoogspanningsmast,2015/11/20 08:27:34+00,G0080,Leeuwarden,bestaand,0,283,,,1.001
3523525,hoogspanningsmast,2015/11/20 08:27:34+00,G0080,Leeuwarden,bestaand,0,283,,,1
3523527,niet-bgt: keermuur,2018/04/16 13:40:46+00,G0344,Utrecht,bestaand,0,283,,,1.036
3523529,niet-bgt: keermuur,2018/04/16 13:40:43+00,G0344,Utrecht,bestaand,0,283,,,0.877
3523531,steiger,2021/01/21 06:55:27+00,G0479,Zaanstad,bestaand,1,283,,,22.267
3523534,strekdam,2021/01/22 16:02:20+00,G1731,Midden-Drenthe,bestaand,0,283,,,0.772
3523536,steiger,2014/04/29 14:41:35+00,G0599,Rotterdam,bestaand,1,283,,,393.956
3523539,stuw,2016/09/27 10:07:47+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,16.222
3523540,stuw,2016/09/27 10:07:47+00,G0153,Enschede,bestaand,0,283,,,2.086
3523541,steiger,2016/09/27 10:07:47+00,W0663,Waterschap Vechtstromen,bestaand,1,283,,,99.676
3523544,stuw,2016/09/27 10:07:47+00,G0153,Enschede,bestaand,0,283,,,1.061
3523546,stuw,2022/03/16 10:34:47+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,4.988
3523547,stuw,2020/03/28 13:58:09+00,W0663,Waterschap Vechtstromen,bestaand,0,283,,,5.972
3523549,steiger,2015/11/20 08:17:20+00,G0080,Leeuwarden,bestaand,1,283,,,1.811
3523550,steiger,2015/11/20 08:17:20+00,G0080,Leeuwarden,bestaand,1,283,,,2.317
3523551,steiger,2015/11/20 08:17:20+00,G0080,Leeuwarden,bestaand,1,283,,,13.926
3523552,steiger,2015/11/20 08:17:20+00,G0080,Leeuwarden,bestaand,1,283,,,36.032
3523553,steiger,2015/11/20 08:17:20+00,G0080,Leeuwarden,bestaand,1,283,,,14.185
3523554,steiger,2015/11/20 08:17:20+00,G0080,Leeuwarden,bestaand,1,283,,,16.38
3523555,steiger,2015/11/20 08:17:20+00,G0080,Leeuwarden,bestaand,1,283,,,88.179
3523556,steiger,2015/11/20 08:17:20+00,G0080,Leeuwarden,bestaand,1,283,,,9.193
3523557,gemaal,2015/11/20 08:17:20+00,G0080,Leeuwarden,bestaand,0,283,,,2.428
3523558,steiger,2015/11/20 08:17:20+00,G0080,Leeuwarden,bestaand,1,283,,,23.443
3523559,steiger,2015/11/20 08:17:20+00,G0080,Leeuwarden,bestaand,1,283,,,25.786
3523560,steiger,2015/11/20 08:17:20+00,G0080,Leeuwarden,bestaand,1,283,,,44.54
3523561,steiger,2015/11/20 08:17:20+00,G0080,Leeuwarden,bestaand,1,283,,,81.472
3523562,steiger,2015/11/20 08:17:20+00,G0080,Leeuwarden,bestaand,1,283,,,14.779
3523563,gemaal,2015/11/20 08:17:20+00,G0080,Leeuwarden,bestaand,0,283,,,4.095
3523564,steiger,2015/11/20 08:17:20+00,G0080,Leeuwarden,bestaand,1,283,,,160.521
3523565,steiger,2015/11/20 08:17:20+00,G0080,Leeuwarden,bestaand,1,283,,,8.107
3523566,steiger,2015/11/20 08:17:20+00,G0080,Leeuwarden,bestaand,1,283,,,26.494
3523568,hoogspanningsmast,2015/11/20 08:27:34+00,G0080,Leeuwarden,bestaand,0,283,,,1
3523569,hoogspanningsmast,2015/11/20 08:27:34+00,G0080,Leeuwarden,bestaand,0,283,,,1
3523570,hoogspanningsmast,2015/11/20 08:27:34+00,G0080,Leeuwarden,bestaand,0,283,,,1
3523571,steiger,2015/11/20 08:27:34+00,G0080,Leeuwarden,bestaand,1,283,,,13.203
3523572,gemaal,2015/11/20 08:35:36+00,W0653,Wetterskip Fryslân,bestaand,0,283,,,15.114
3523573,hoogspanningsmast,2015/11/20 08:35:36+00,G0080,Leeuwarden,bestaand,0,283,,,1
3523574,gemaal,2015/11/20 08:35:36+00,W0653,Wetterskip Fryslân,bestaand,0,283,,,36.226
3523575,gemaal,2015/11/20 08:35:36+00,W0653,Wetterskip Fryslân,bestaand,0,283,,,30.25
3523576,gemaal,2018/10/17 16:14:08+00,G0080,Leeuwarden,bestaand,0,283,,,5.195
3523577,steiger,2015/11/20 08:41:24+00,G0080,Leeuwarden,bestaand,1,283,,,13.675
3523578,hoogspanningsmast,2015/11/20 08:41:24+00,G0080,Leeuwarden,bestaand,0,283,,,1
3523579,hoogspanningsmast,2015/11/20 08:41:24+00,G0080,Leeuwarden,bestaand,0,283,,,1
3523580,steiger,2016/12/22 11:43:46+00,G0599,Rotterdam,bestaand,1,283,,,1657.391
3523581,steiger,2017/04/25 08:31:03+00,G0599,Rotterdam,bestaand,1,283,,,835.49
3523582,niet-bgt: ponton,2015/04/24 07:11:27+00,G0599,Rotterdam,bestaand,1,283,,,531.158
3523583,steiger,2015/02/17 17:06:42+00,G0599,Rotterdam,bestaand,1,283,,,48.855
3523584,gemaal,2018/01/31 10:48:24+00,G0599,Rotterdam,bestaand,0,283,,,14.779
3523585,steiger,2019/05/20 08:26:25+00,G0074,Heerenveen,bestaand,1,283,,,7.562
3523586,steiger,2019/05/20 08:26:25+00,G0074,Heerenveen,bestaand,1,283,,,2.18
3523588,steiger,2014/07/02 13:27:26+00,G0599,Rotterdam,bestaand,1,283,,,4692.783
3523589,hoogspanningsmast,2017/01/30 17:33:45+00,G0599,Rotterdam,bestaand,0,283,,,4.84
3523590,steiger,2014/04/30 14:29:47+00,G0599,Rotterdam,bestaand,1,283,,,2176.863
3523591,steiger,2013/08/13 14:10:52+00,G0599,Rotterdam,bestaand,1,283,,,92.694
3523592,niet-bgt: ponton,2015/03/02 14:45:29+00,G0599,Rotterdam,bestaand,1,283,,,45.711
3523593,steiger,2015/03/18 10:45:11+00,G0599,Rotterdam,bestaand,1,283,,,110.982
3523594,steiger,2019/05/20 08:26:25+00,G0074,Heerenveen,bestaand,1,283,,,3
3523595,niet-bgt: ponton,2015/03/18 16:26:42+00,G0599,Rotterdam,bestaand,1,283,,,405.415
3523599,hoogspanningsmast,2017/01/26 03:58:02+00,G0855,Tilburg,bestaand,0,283,,,1.284
3523600,stuw,2016/02/02 11:34:20+00,W0654,Waterschap Aa en Maas,bestaand,0,283,,,0.748
3523601,gemaal,2020/03/05 10:16:19+00,G0794,Helmond,bestaand,0,283,,,2.661
3523602,stuw,2016/02/02 11:34:20+00,W0654,Waterschap Aa en Maas,bestaand,0,283,,,0.749
3523603,stuw,2016/02/02 11:34:20+00,W0654,Waterschap Aa en Maas,bestaand,0,283,,,0.674
3523604,stuw,2016/02/02 11:34:20+00,W0654,Waterschap Aa en Maas,bestaand,0,283,,,0.808
3523605,stuw,2016/06/28 06:55:37+00,G0794,Helmond,bestaand,0,283,,,27.31
3523606,stuw,2016/02/02 11:34:20+00,W0654,Waterschap Aa en Maas,bestaand,0,283,,,0.686
3523608,stuw,2016/02/02 11:34:20+00,W0654,Waterschap Aa en Maas,bestaand,0,283,,,1.599
3523609,stuw,2016/02/02 11:34:20+00,W0654,Waterschap Aa en Maas,bestaand,0,283,,,0.721
