ParkingAddressReferenceType,ParkingAddressReference,ParkingAddressType,StreetName,HouseNumber,ZipCode,Place,Province,Country,TelephoneNumber,EmailAddress,FaxNumber
I-O,1572,F,Spoorstraat,0,,Klimmen,Limburg,Nederland,,parkeren@maastricht.nl,
I-O,442,F,Aan de Drie Heren,0,6191BH,Beek,Limburg,Nederland,,parkeren@maastricht.nl,
I-O,1567,F,Stationsstraat,0,,Susteren,Limburg,Nederland,,parkeren@maastricht.nl,
I-O,1565,F,Stationsweg,0,,Echt,Limburg,Nederland,,parkeren@maastricht.nl,
I-O,808,F,Tramstraat,52,2225CL,Katwijk,Zuid-Holland,Nederland,071-4065000,parkeren@katwijk.nl,
I-O,565,F,Spoordamstraat,0,6415AR,Heerlen,Limburg,Nederland,,parkeren@maastricht.nl,
I-O,1584,F,Wilhelminalaan,58,1441EM,Purmerend,Noord-Holland,Nederland,0299-452452,info@purmerend.nl,
I-O,1578,F,Rembrandtlaan,33,5462CJ,Veghel,Noord-Brabant,Nederland,,,
GEB,826,A,Slotjesveld,1,4902ZP,Oosterhout,Noord Brabant,Nederland,0642220060,b.van.der.burgt@oosterhout.nl,
I-O,807,F,Tramstraat,110,2225CM,Katwijk,Zuid-Holland,Nederland,071-4065000,parkeren@katwijk.nl,
I-O,2796,F,De Braadkamp,0,,Eemnes,,,,info@eemnes.nl,
I-O,805,F,Boulevard Zeezijde,13,2225AG,Katwijk,Zuid-Holland,Nederland,071-4065000,parkeren@katwijk.nl,
I-O,1556,F,Wolvenhoek,12,5211HH,'s-Hertogenbosch,Noord-Brabant,Nederland,073-6233567,parkeerbeheer@s-hertogenbosch.nl,
GEB,2587,P,Postbus,15,1440AA,Purmerend,Noord-Holland,Nederland,0299-452452,parkerencentrum@purmerend.nl,
GEB,2587,A,Purmersteenweg,42,1441DM,Purmerend,Noord-Holland,Nederland,0299-452452,parkerencentrum@purmerend.nl,
I-O,1960,F,Schoolplein,9,1441GV,Purmerend,Noord-Holland,Nederland,0299 427 754,parkerencentrum@purmerend.nl,
I-O,1508,F,Hekellaan,25,5211LZ,'s-Hertogenbosch,Noord-Brabant,Nederland,073-6153040,parkeerbeheer@s-hertogenbosch.nl,
I-O,1533,F,Maasboulevard,0,6211,Maastricht,Limburg,Nederland,,parkeren@maastricht.nl,
I-O,1534,F,Maasboulevard,0,6211,Maastricht,Limburg,Nederland,,parkeren@maastricht.nl,
I-O,1532,F,Maasboulevard,0,6211,Maastricht,Limburg,Nederland,,parkeren@maastricht.nl,
I-O,1507,F,Colvenierstraat,20,5211AV,'s-Hertogenbosch,Noord-Brabant,Nederland,073-6901050,parkeerbeheer@s-hertogenbosch.nl,
I-O,146,F,Wassenaarstraat,66,4611BW,Bergen op Zoom,Noord-Brabant,Nederland,0164-660900,info@parkerenbergenopzoom.nl,
I-O,1517,F,Hospitaalpromenade,2,1315XN,Almere,,,,info@almere.nl,
I-O,547,F,Burgemeester Jamesplein,1,2803PG,Gouda,Zuid-Holland,Nederland,,info.gouda@parkeerservice.nl,
I-O,1458,F,Ritsevoort,70,1811DP,Alkmaar,,,,info.alkmaar@parkeerservice.nl,
I-O,1963,F,Pelikaanweg,50,,Lelystad,,,,info@aviodrome.nl,
I-O,1962,F,Weeshuislaan,32,3701JX,Zeist,,,,,
I-O,1455,F,Helderseweg,8,1811AG,Alkmaar,,,,info.alkmaar@parkeerservice.nl,
I-O,1576,F,In de Cramer,0,6411RS,Heerlen,Limburg,Nederland,,parkeren@maastricht.nl,
I-O,1577,F,Verzetslaan,2,1447XX,Purmerend,Noord-Holland,Nederland,0299-452452,info@purmerend.nl,
GEB,439,A,Purmersteenweg,42,1441DM,Purmerend,Noord-Holland,Nederland,0299-452452,info@purmerend.nl,
I-O,1583,F,Beatrixplein,59,1441JR,Purmerend,Noord-Holland,Nederland,0299-452452,info@purmerend.nl,
I-O,1580,F,Verzetslaan,2,1447XX,Purmerend,Noord-Holland,Nederland,0299-452452,info@purmerend.nl,
GEB,439,P,Postbus,15,1440AA,Purmerend,Noord-Holland,Nederland,0299-452452,info@purmerend.nl,
I-O,1582,F,Boeierstraat,26,1443EN,Purmerend,Noord-Holland,Nederland,0299-452452,info@purmerend.nl,
I-O,1581,F,Boeierstraat,26,1443EN,Purmerend,Noord-Holland,Nederland,0299-452452,info@purmerend.nl,
I-O,683,F,Verlengde Kerkweg,17,2981AZ,Ridderkerk,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,745,F,Kaldenkerkerweg,11,5913AB,Venlo,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,662,F,Marnixstraat,250,1016TL,Amsterdam,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,657,F,Handelsweg,55,1181ZA,Amstelveen,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,668,F,Schapenkamp ,12,1211PA,Hilversum,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,695,F,Arendsplein,93,4901KX,Oosterhout,Noord-Brabant,Nederland,0900-4466880,info@q-park.nl,
I-O,675,F,De Heemstraat,346,2525ET,Den Haag,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,651,F,Van Rosenburgweg,1,6537TM,Nijmegen,Gelderland,Nederland,0900-4466880,info@q-park.nl,
I-O,694,F,Tolbrugstraat,8,5211RW,'s-Hertogenbosch,Noord-Brabant,Nederland,0900-4466880,info@q-park.nl,
I-O,717,F,Parallelweg,37,4621CB,Bergen op Zoom,Noord-Brabant,Nederland,0900-4466880,info@q-park.nl,
I-O,650,F,Brouwerstraat,21,6711AS,Ede,Gelderland,Nederland,0900-4466880,info@q-park.nl,
I-O,646,F,Roggestraat ,133,7311CC,Apeldoorn,Gelderland,Nederland,0900-4466880,info@q-park.nl,
I-O,685,F,Stieltjesstraat,31,3071JV,Rotterdam,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,648,F,Broerenstraat,51,6811EB,Arnhem,Gelderland,Nederland,0900-4466880,info@q-park.nl,
I-O,783,F,Lardinoisstraat,1,5611ZZ,Eindhoven,Noord-Brabant,Nederland,0900-4466880,info@q-park.nl,
I-O,730,F,Comeniusstraat,10,1065BH,Amsterdam,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,709,F,Maasboulevard,80,6211JW,Maastricht,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,711,F,Prinsessesingel,5,5911HS,Venlo,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,652,F,Den Elterweg,77,7207AE,Zutphen,Gelderland,Nederland,0900-4466880,info@q-park.nl,
I-O,771,F,Nieuwezijds Voorburgwal,42,1012SB,Amsterdam,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,669,F,Nieuwstraat,67,1441CL,Purmerend,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,736,F,Spoorlaan,92,5061HD,Oisterwijk,Noord-Brabant,Nederland,0900-4466880,info@q-park.nl,
I-O,679,F,Fluwelen Burgwal,46,2511CJ,Den Haag,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,712,F,Kruseman van Eltenweg,1,1817BC,Alkmaar,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,718,F,Van Salmstraat,66,5281RS,Boxtel,Noord-Brabant,Nederland,0900-4466880,info@q-park.nl,
I-O,722,F,Handelskade,75,7417DH,Deventer,Overijssel,Nederland,0900-4466880,info@q-park.nl,
I-O,750,F,Tweede Drift Gedempte Zuiderdiep,2,9711CR,Groningen,Groningen,Nederland,0900-4466880,info@q-park.nl,
I-O,726,F,Cascadeplein,6,9726AD,Groningen,Groningen,Nederland,0900-4466880,info@q-park.nl,
I-O,700,F,Putgraaf,1,6411GT,Heerlen,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,725,F,Stationsweg,21,4205AA,Gorinchem,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,701,F,Klompstraat,5,6411KR,Heerlen,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,737,F,Godsweerdersingel,32,6041GL,Roermond,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,762,F,Molenstraat,136,6711AX,Ede,Gelderland,Nederland,0900-4466880,info@q-park.nl,
I-O,779,F,De Heemstraat,296,2525ES,Den Haag,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,698,F,Homerusstraat,0,6411,Heerlen,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,776,F,Conventstraat,148,2801EZ,Gouda,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,799,F,Parallelweg Noord,0,2841LA,Moordrecht,,,,Gemeente@zuidplas.nl,
I-O,702,F,Serpentilunet,1,6221KW,Maastricht,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,721,F,Van Alphenstraat,102,2274NE,Voorburg,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,766,F,Bos en Lommerplein,200,1055EK,Amsterdam,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,787,F,Limburglaan,4,6229GA,Maastricht,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,784,F,Burgemeester Van Grunsvenplein,0,6411AS,Heerlen,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,720,F,Parallelweg,11,1405AE,Bussum,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,643,F,Dorpsmatenstraat,0,7551,Hengelo,Overijssel,Nederland,0900-4466880,info@q-park.nl,
I-O,684,F,Casimirstraat ,9,3083AB,Rotterdam,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,699,F,Muzenlaan,1,6411AC,Heerlen,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,654,F,Herculesplein,114,3584AA,Utrecht,Utrecht,Nederland,0900-4466880,info@q-park.nl,
I-O,790,F,Vrijthof,100,6211LE,Maastricht,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,767,F,Haarlemmerweg,325,1051LH,Amsterdam,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,680,F,Prinses Irenestraat,1,2595BD,Den Haag,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,656,F,Doorslag,1,3435DG,Nieuwegein,Utrecht,Nederland,0900-4466880,info@q-park.nl,
I-O,794,F,Eijkelboomweg,0,6537TM,Nijmegen,Gelderland,Nederland,0900-4466880,info@q-park.nl,
I-O,1077,F,Kerkstraat,26,8441GV,Heerenveen,Friesland,Nederland,,gemeente@heerenveen.nl,
I-O,145,F,Koepelstraat,50,4611LV,Bergen op Zoom,Noord-Brabant,Nederland,0164-660900,info@parkerenbergenopzoom.nl,
I-O,638,F,Spilsluizen,25,9712NR,Groningen,Groningen,Nederland,0900-4466880,info@q-park.nl,
I-O,719,F,Stationsweg,61,4811AX,Breda,Noord-Brabant,Nederland,0900-4466880,info@q-park.nl,
I-O,772,F,Groest,100,1211EE,Hilversum,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,749,F,Ossenmarkt,4,9712NZ,Groningen,Groningen,Nederland,0900-4466880,info@q-park.nl,
I-O,782,F,Snellenshof,60,4811LN,Breda,Noord-Brabant,Nederland,0900-4466880,info@q-park.nl,
I-O,768,F,Barbara Strozzilaan,342,1083HN,Amsterdam,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,637,F,Herepoortenmolendrift,2,9711DG,Groningen,Groningen,Nederland,0900-4466880,info@q-park.nl,
I-O,789,F,Vrijthof,100,6211LE,Maastricht,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,639,F,Rademarkt,27,9711CS,Groningen,Groningen,Nederland,0900-4466880,info@q-park.nl,
I-O,689,F,Twentestraat,10,3083BD,Rotterdam,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,742,F,Horvathweg,3,3112HB,Schiedam,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,761,F,Molenstraat,23,6711AW,Ede,Gelderland,Nederland,0900-4466880,info@q-park.nl,
I-O,748,F,Kleine Raamstraat,11,9711CG,Groningen,Groningen,Nederland,0900-4466880,info@q-park.nl,
I-O,1459,F,Canadaplein,2,1811KG,Alkmaar,,,,info.alkmaar@parkeerservice.nl,
I-O,759,F,Koningstraat,36,6811DG,Arnhem,Gelderland,Nederland,0900-4466880,info@q-park.nl,
I-O,649,F,Achterdoelen,37,6711AV,Ede,Gelderland,Nederland,0900-4466880,info@q-park.nl,
I-O,729,F,Wijnhorsterstraat,14,8932EX,Leeuwarden,Friesland,Nederland,0900-4466880,info@q-park.nl,
I-O,774,F,Hoge Gouwe,189,2801LE,Gouda,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,2837,F,Brink,33,1251KT,Laren,,,,info@laren.nl,
I-O,681,F,Geest,1,2513VA,Den Haag,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,673,F,Laan,5,2512GM,Den Haag,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,676,F,Zwarteweg,40,2511VS,Den Haag,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,688,F,Karel Doormanstraat,10,3012GJ,Rotterdam,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,757,F,Pletterstraat,41,8011VG,Zwolle,Overijssel,Nederland,0900-4466880,info@q-park.nl,
I-O,798,F,Eerste Tochtweg,10,2913LP,Nieuwerkerk aan de IJssel,,,,zuidholland@pzh.nl,
I-O,705,F,Maasboulevard,40,6211JW,Maastricht,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,803,F,Damweg,3,3251LB,Stellendam,,,,zuidholland@pzh.nl,
I-O,692,F,Schimmelt,50,5611ZX,Eindhoven,Noord-Brabant,Nederland,0900-4466880,info@q-park.nl,
I-O,693,F,Ten Hagestraat,6,5611EG,Eindhoven,Noord-Brabant,Nederland,0900-4466880,info@q-park.nl,
I-O,670,F,Sint Mariewal,3,2801WS,Gouda,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,769,F,Spaarnepoort,2,2134TM,Hoofddorp,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,666,F,Spaarnepoort,2,2134TM,Hoofddorp,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,661,F,Tesselschadestraat,1,1054ET,Amsterdam,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
GEB,2448,A,,0,,,,,,,
I-O,677,F,Rijswijkseweg,27,2516ED,Den Haag,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,715,F,Laan van de Mensenrechten,500,7331VZ,Apeldoorn,Gelderland,Nederland,0900-4466880,info@q-park.nl,
I-O,760,F,Arnhemseweg,7,6711GP,Ede,Gelderland,Nederland,0900-4466880,info@q-park.nl,
I-O,728,F,Smalstraat,2,5701NX,Helmond,Noord-Brabant,Nederland,0900-4466880,info@q-park.nl,
I-O,724,F,Fuutlaan,12,5613AB,Eindhoven,Noord-Brabant,Nederland,0900-4466880,info@q-park.nl,
I-O,751,F,Roggestraat,145,7311CC,Apeldoorn,Gelderland,Nederland,0900-4466880,info@q-park.nl,
I-O,780,F,Laan,5,2512GM,Den Haag,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,738,F,Veeladingstraat,18,6041HW,Roermond,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,674,F,Kalvermarkt,32,2511CB,Den Haag,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,793,F,Tegelpoort,2,5911DM,Venlo,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,706,F,Sonnevillelunet,11,6221KT,Maastricht,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,703,F,Duitsepoort,2,6221VA,Maastricht,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,741,F,Proveniersplein,13,3033EB,Rotterdam,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,658,F,Stadsplein,101,1181ZM,Amstelveen,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,687,F,Sint-Jobsweg,116,3024EJ,Rotterdam,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,732,F,Maijweg,6,5211AA,s-Hertogenbosch,Noord-Brabant,Nederland,0900-4466880,info@q-park.nl,
I-O,522,F,Strjitwei,6,8522ML,Tjerkgaast,Friesland,Nederland,140514,noreply@De Fryske Marren.nl,
I-O,740,F,Stationsstraat,54,4701NC,Roosendaal,Noord-Brabant,Nederland,0900-4466880,info@q-park.nl,
I-O,678,F,Lutherse Burgwal,13,2512CB,Den Haag,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,753,F,Twentestraat,10,3083BD,Rotterdam,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,773,F,Koestraat,12,1441CV,Purmerend,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,645,F,Maagjesbolwerk,54,8011LL,Zwolle,Overijssel,Nederland,0900-4466880,info@q-park.nl,
I-O,647,F,Oranjerie,1,7311WB,Apeldoorn,Gelderland,Nederland,0900-4466880,info@q-park.nl,
I-O,752,F,Sallandweg,30,3083BC,Rotterdam,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,747,F,Kleine Raamstraat,29,9711CG,Groningen,Groningen,Nederland,0900-4466880,info@q-park.nl,
I-O,714,F,Piet Mondriaanplein,0,3818LG,Amersfoort,Utrecht,Nederland,0900-4466880,info@q-park.nl,
I-O,697,F,Klompstraat,11,6411KR,Heerlen,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,775,F,Lazarussteeg,0,2801WV,Gouda,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,770,F,Spaarnepoort,2,2134TM,Hoofddorp,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,713,F,Dr. A.D. Sacharovlaan,0,2405ZW,Alphen aan den Rijn,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,716,F,Stationsplein,0,9404RT,Assen,Drenthe,Nederland,0900-4466880,info@q-park.nl,
I-O,690,F,Prinses Beatrixlaan,969,2284BK,Rijswijk,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,682,F,Kranestraat,16,2512AE,Den Haag,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,075868
I-O,723,F,Markettenweg,50,3314JE,Dordrecht,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,660,F,Leeuwendalersweg,23,1055JE,Amsterdam,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
GEB,2448,P,Stationsplein,12,6221BT,Maastricht,,,,,
I-O,792,F,Achter de Oranjerie,1,6041JX,Roermond,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,727,F,Roemer Visscherplein,0,2106AZ,Heemstede,,NL,088 329 5100,,
I-O,765,F,Bos en Lommerplein,200,1055EK,Amsterdam,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,691,F,Jan van Polanenkade,30,4811KM,Breda,Noord-Brabant,Nederland,0900-4466880,info@q-park.nl,
I-O,655,F,Sint Jacobsstraat,1,3511BR,Utrecht,Utrecht,Nederland,0900-4466880,info@q-park.nl,
I-O,788,F,Vrijthof,100,6211LE,Maastricht,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,786,F,Maasboulevard,40,6211JW,Maastricht,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,758,F,Maagjesbolwerk,54,8011LL,Zwolle,Overijssel,Nederland,0900-4466880,info@q-park.nl,
I-O,739,F,Spoorstraat,24,4702VK,Roosendaal,Noord-Brabant,Nederland,0900-4466880,info@q-park.nl,
I-O,640,F,Westerhaven,17,9718AC,Groningen,Groningen,Nederland,0900-4466880,info@q-park.nl,
I-O,665,F,Van Bleiswijkstraat,8,1051DG,Amsterdam,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,696,F,Stationstraat,28,6411NK,Heerlen,,NL,088 329 5100,,
I-O,707,F,Frontensingel,0,6211SC,Maastricht,,NL,088 329 5100,,
I-O,710,F,Achter de Oranjerie,1,6041JX,Roermond,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,800,F,Dr. Stapenseastraat,0,2451AA,Leimuiden,,,,zuidholland@pzh.nl,
I-O,764,F,Stadsplein,89,1181ZM,Amstelveen,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,731,F,Magistratenlaan,260,5223MA,s-Hertogenbosch,Noord-Brabant,Nederland,0900-4466880,info@q-park.nl,
I-O,744,F,Spoorlaan,1,6301GB,Valkenburg,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,704,F,Griend,4,6221AJ,Maastricht,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,746,F,Stationsplein-Noord,0,3445AD,Woerden,Utrecht,Nederland,0900-4466880,info@q-park.nl,
I-O,734,F,Segeerssingel,6,4337LG,Middelburg,Zeeland,Nederland,0900-4466880,info@q-park.nl,
I-O,664,F,Leo Smitstraat,4,1082MP,Amsterdam,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,663,F,Nieuwezijds Voorburgwal,76,1012SE,Amsterdam,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,754,F,Weena-Zuid,174,3012NC,Rotterdam,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,778,F,Muzenplein,135,2511GK,Den Haag,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,644,F,Pletterstraat ,41,8011VG,Zwolle,Overijssel,Nederland,0900-4466880,info@q-park.nl,
I-O,785,F,Parallelweg,1,6411NA,Heerlen,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,659,F,Beursplein,15,1012JW,Amsterdam,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,667,F,Groest,86,1211ED,Hilversum,Noord-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,708,F,Vrijthof,45,6211LE,Maastricht,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,777,F,Wagenstraat,61,2512AP,Den Haag,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,743,F,Geerweg,4,6135KC,Sittard,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,671,F,Conventstraat,44,2801EW,Gouda,Zuid-Holland,Nederland,0900-4466880,info@q-park.nl,
I-O,781,F,Markendaalseweg,52,4811KC,Breda,Noord-Brabant,Nederland,0900-4466880,info@q-park.nl,
I-O,802,F,Het Hoge Heem,4,9951BW,Winsum,,,,gemeente@hethogeland.nl,
I-O,733,F,Stationsplein,12,8441AT,Heerenveen,Friesland,Nederland,0900-4466880,info@q-park.nl,
I-O,641,F,Boreelplein ,45,7411EH,Deventer,Overijssel,Nederland,0900-4466880,info@q-park.nl,
I-O,791,F,Vrijthof,20,6211LD,Maastricht,Limburg,Nederland,0900-4466880,info@q-park.nl,
I-O,806,F,Boulevard Zeezijde,13,2225AG,Katwijk,Zuid-Holland,Nederland,071-4065000,info@katwijk.nl,
I-O,832,F,Tol,13,4251PX,Werkendam,,,,info@gemeentealtena.nl,
I-O,812,F,Hellegatspolder,3,2172JZ,Sassenheim,,,,zuidholland@pzh.nl,
I-O,843,F,Wessemerdijk,0,,Kelpen-Oler,,,,,
I-O,826,F,Hyacintenlaan,0,2182DT,Hillegom,,,,zuidholland@pzh.nl,
I-O,837,F,Woldmeentherand,0,8332JZ,Steenwijk,,,,info@steenwijkerland.nl,
I-O,815,F,Krimpen aan de Lek,0,2931LB,Krimpen aan de Lek,,,,zuidholland@pzh.nl,
I-O,1964,F,Stephanuspark,1,7772HZ,Hardenberg,,,,gemeente@hardenberg.nl,
I-O,809,F,Engweg,0,3953BD,Maarsbergen,,,,,
I-O,1965,F,Burgemeester Bramerstraat,0,,Hardenberg,,,,gemeente@hardenberg.nl,
I-O,830,F,Tweede Bloksweg,0,,Waddinxveen,,,,zuidholland@pzh.nl,
I-O,1966,F,Parklaan,12,,Etten-Leur,,,,pg-ettenleur@parkeerbeheer.nl,
I-O,818,F,Plesmanlaan,102,2332CD,Leiden,,,,zuidholland@pzh.nl,
I-O,810,F,President Kennedylaan,0,6883AZ,Velp,,,,,
I-O,834,F,Graafsebaan,91,5248JT,Rosmalen,,,,,
I-O,838,F,Kaffebergseweg,9,6468AE,Kerkrade,,,,gemeentehuis@kerkrade.nl,
I-O,835,F,Parallelweg,0,4793AZ,Fijnaart,,,,info@moerdijk.nl,
I-O,829,F,Rondweg Oost,0,4651RC,Steenbergen,,,,info@gemeente-steenbergen.nl,
I-O,828,F,Domoweg,0,,Beilen,,,,gemeente@middendrenthe.nl,
I-O,821,F,van Harinxmaweg,0,,Garyp,,,,gemeente@t-diel.nl?,
I-O,813,F,Stationsweg,2,9953RG,Baflo,,,,gemeente@hethogeland.nl,
I-O,811,F,Weerbroek,3,6666ML,Heteren,,,,info@overbetuwe.nl,
I-O,1640,F,Groningerstraat,0,,De Punt,,,,noreply@tynaarlo.nl,
I-O,817,F,De Weeme N353,0,,Oldeberkoop,,,,gemeente@ooststellingwerf.nl,
I-O,2087,F,Kolenhaven,3339,1431LC,Aalsmeer,,,,info@aalsmeer.nl,
I-O,845,F,Garmingerstukken,10,9434TJ,Eursinge,,,,gemeente@middendrenthe.nl,
I-O,521,F,Tsjûkemarwei,0,8535,Sint Nicolaasga,Friesland,Nederland,140514,noreply@De Fryske Marren.nl,
I-O,823,F,Sint Joosterweg,5,6051HE,Maasbracht,,,,info@gemeentemaasgouw.nl,
I-O,1682,F,Groningerstraat,0,,De Punt,,,,noreply@tynaarlo.nl,
I-O,841,F,Butenskilwei,0,,Stiens,,,,,
I-O,819,F,Het Rister,11,8314RC,Bant,,,,info@noordoostpolder.nl,
I-O,833,F,Heereweg,0,9831TD,Aduard,,,,info@westerkwartier.nl,
I-O,840,F,Kalversteeg-N283,0,,Hank,,,,info@gemeentealtena.nl,
I-O,2101,F,Cuppenpedje,2,5961TM,Horst aan de Maas,,,,gemeente@horstaandemaas.nl,
I-O,2098,F,Gerrit van Assendelftstraat,32,1964NL,Heemskerk,,,,post@heemskerk.nl,
I-O,2113,F,Looierstraat,0,,Gulpen-Wittem,,,,info@gulpen-wittem.nl,
I-O,2107,F,,0,,Horst aan de Maas,,,,gemeente@horstaandemaas.nl,
I-O,2117,F,Ringweg,0,,Gulpen-Wittem,,,,info@gulpen-wittem.nl,
I-O,2114,F,Landsladerweg,0,6271NT,Gulpen-Wittem,,,,info@gulpen-wittem.nl,
I-O,2105,F,Torenstraat,0,5961TS,Horst aan de Maas,,,,gemeente@horstaandemaas.nl,
I-O,1473,F,Willem Naghelstraat,1,2612XD,Delft,,,,klantenservice@parkerendelft.com,
I-O,2119,F,,0,,Gulpen-Wittem,,,,info@gulpen-wittem.nl,
I-O,1972,F,Kromme Elleboog,2,,Meppel,,,,postbus@meppel.nl,
I-O,996,F,Industriestraat,94,5932CP,Tegelen,,,,info@venlo.nl,
I-O,2092,F,Bernhardplein,0,1782EH,Den Helder,,,,info@denhelder.nl,
I-O,1598,F,De Beerten,0,,Hilvarenbeek,,,,gemeente@hilvarenbeek.nl,
I-O,1589,F,Bonegraafseweg,0,,Dodewaard,,,,info@nederbetuwe.nl,
I-O,1599,F,Westelijke Schelderijnweg,0,4675RB,Rilland,,,,gemeente@reimerswaal.nl,
I-O,1560,F,Kloosterraderplein,0,6461CE,Kerkrade,Limburg,Nederland,,gemeentehuis@kerkrade.nl,
I-O,1607,F,Molenheide,0,,,,,,,
I-O,1603,F,Fliertweg,0,7384AN,Wilp,,,,gemeente@voorst.nl,
