Datum zaak start;Stap;Zaakstatus;Datum zaak uiterste;Hoofdcategorie (zaaktype mor);Subcategorie (zaaktype mor);straat (zaaktype mor);Ter hoogte van (zaaktype mor);Wijk (zaaktype mor)
18-9-2017 0:00;Definitief afgesloten;Afgesloten;18-9-2017 0:00;Openbare verlichting;;;Locatie Lantaarnpaal thv Ridderschapslaan 68, en lantaarnpaal gelegen tussen de huizen aan de Godfried van seijstlaan 98a en 100. Mastnummer;
17-9-2017 20:17;Definitief afgesloten;Afgesloten;19-9-2017 20:17;Openbare verlichting;Netwerkstoring;Utrechtseweg;Vanaf PGGM;Zeist Noord
17-9-2017 12:45;Definitief afgesloten;Afgesloten;17-9-2017 12:45;Afvaldumping;Afvaldumping;Dr. Schaepmanlaan;ondergrondse afvalcontainer;Zeist Centrum
17-9-2017 11:03;Definitief afgesloten;Afgesloten;25-9-2017 11:03;Riolering;Overig (Riolering);Laan van Vollenhove;739;Zeist Noord
17-9-2017 0:00;Definitief afgesloten;Afgesloten;17-9-2017 0:00;Openbare verlichting;Netwerkstoring;;Locatie ridderschapslaaan en laan van cattenbroek Mastnummer 27710003;
16-9-2017 19:27;Definitief afgesloten;Afgesloten;16-9-2017 19:27;Overig;;Griffensteijnselaan;157;Zeist West
16-9-2017 0:00;Definitief afgesloten;Afgesloten;16-9-2017 0:00;Openbare verlichting;;;Locatie Straatverlichting werk niet! Mastnummer;
15-9-2017 19:21;Definitief afgesloten;Afgesloten;22-9-2017 19:21;Groen;Overig (Groen);Jozef Israëlslaan;;Den Dolder e.o.
15-9-2017 16:57;Definitief afgesloten;Afgesloten;15-9-2017 16:57;Bomen;Bomen;Waterigeweg;achter de woning;Zeist West
15-9-2017 16:53;Definitief afgesloten;Afgesloten;15-9-2017 16:53;Handhaving;Handhaving;Slotlaan;gehele Slotlaan;Zeist Centrum
15-9-2017 16:47;Definitief afgesloten;Afgesloten;22-9-2017 16:47;Openbare verlichting;Lamp defect;Couwenhoven;0591-5603;Zeist West
15-9-2017 16:46;Definitief afgesloten;Afgesloten;22-9-2017 16:46;Openbare verlichting;Overig (verlichting);Nepveulaan;;Zeist Noord
15-9-2017 15:45;Nieuw via KCC;Ontvangen;15-9-2017 15:45;;;;;
15-9-2017 15:10;Definitief afgesloten;Afgesloten;15-9-2017 15:10;Overig;;Slotlaan;;Zeist Centrum
15-9-2017 14:35;Nieuw via KCC;Ontvangen;15-9-2017 14:35;;;;;
15-9-2017 14:05;Definitief afgesloten;Afgesloten;22-9-2017 14:05;Groen;Onkruid;Sterrenberglaan;Locatie kan niet ingevoerd worden omdat het Soesterberg is maar wel gemeente Zeist;Den Dolder e.o.
15-9-2017 13:17;Definitief afgesloten;Afgesloten;15-9-2017 13:17;Handhaving;Handhaving;Burg. Patijnlaan;;Zeist Noord
15-9-2017 11:06;Definitief afgesloten;Afgesloten;22-9-2017 11:06;Riolering;Verstopping straatkolk;Laan van Vollenhove;;Zeist Noord
15-9-2017 11:02;Definitief afgesloten;Afgesloten;15-9-2017 11:02;Parkeren;Parkeren;Laan van Vollenhove;;Zeist Noord
15-9-2017 9:56;Definitief afgesloten;Afgesloten;22-9-2017 9:56;Riolering;Verstopping straatkolk;Laan van Cattenbroeck;;Zeist West
15-9-2017 8:40;Definitief afgesloten;Afgesloten;22-9-2017 8:40;Riolering;Verstopping straatkolk;Voorheuvel;;Zeist Centrum
15-9-2017 8:24;Definitief afgesloten;Afgesloten;22-9-2017 8:24;Riolering;Overig (Riolering);Biltseweg;;Den Dolder e.o.
15-9-2017 0:00;Definitief afgesloten;Afgesloten;15-9-2017 0:00;Openbare verlichting;;;Locatie Laan v Cattenbroeck Mastnummer;
15-9-2017 0:00;Definitief afgesloten;Afgesloten;15-9-2017 0:00;Openbare verlichting;;;Locatie Ter hoogte van Couwenhoven 6403/6405 Mastnummer;
15-9-2017 0:00;Lopend;In behandeling;15-9-2017 0:00;Riolering;;;Locatie ter hoogte van Laan van Vollenhove 1827. Afvoer vanaf parkeerdek (vanaf flat gezien rechts naast de trap naar het parkeerdek Mastnummer;
15-9-2017 0:00;Definitief afgesloten;Afgesloten;15-9-2017 0:00;Handhaving;;;Locatie Ik erger me wild aan het totaal ontbreken van enig toezicht op de Slotlaan.Met name het veelvuldig fietsen over de trottoirs is vervelend en niet ongevaarlijk. Mastnummer;
14-9-2017 18:56;Definitief afgesloten;Afgesloten;14-9-2017 18:56;Handhaving;Handhaving;Ter Braaklaan;;Zeist Noord
14-9-2017 16:31;Definitief afgesloten;Afgesloten;21-9-2017 16:31;Riolering;Overig (Riolering);Odijkerweg;Hele straat;Zeist Oost
14-9-2017 15:45;Definitief afgesloten;Afgesloten;14-9-2017 15:45;Overig;;Arnhemse Bovenweg;huisnummers 12 tot 22;Zeist Oost
14-9-2017 15:38;Definitief afgesloten;Afgesloten;14-9-2017 15:38;Parkeren;Parkeren;2e Dorpsstraat;;Zeist Centrum
14-9-2017 14:54;Definitief afgesloten;Afgesloten;21-9-2017 14:54;Groen;Onkruid;Dr. A. Kuyperlaan;;Zeist Noord
14-9-2017 13:56;Definitief afgesloten;Afgesloten;21-9-2017 13:56;Groen;Overig (Groen);Baarnseweg;2A;Den Dolder e.o.
14-9-2017 13:39;Definitief afgesloten;Afgesloten;14-9-2017 13:39;Parkeren;Parkeren;Maurikstraat;Azijnhuisje;Zeist Centrum
14-9-2017 12:14;Definitief afgesloten;Afgesloten;14-9-2017 12:14;Bomen;Bomen;Javalaan;;Zeist Noord
14-9-2017 12:07;Definitief afgesloten;Afgesloten;21-9-2017 12:07;Groen;Bladoverlast;Jozef Israëlslaan;;Den Dolder e.o.
14-9-2017 11:48;In behandeling;In behandeling;21-9-2017 11:48;Riolering;Verstopping straatkolk;Amersfoortseweg;9C;Den Dolder e.o.
14-9-2017 11:47;Definitief afgesloten;Afgesloten;21-9-2017 11:47;Groen;Overig (Groen);Johan C. Meijerlaan;;Zeist Noord
14-9-2017 11:42;Definitief afgesloten;Afgesloten;14-9-2017 11:42;Overig;;Bergweg;;Zeist Centrum
14-9-2017 10:41;Definitief afgesloten;Afgesloten;15-9-2017 10:41;Openbare verlichting;Netwerkstoring;Amersfoortseweg;;
14-9-2017 10:24;Definitief afgesloten;Afgesloten;14-9-2017 10:24;Milieu;Mileu;Brugakker;;Zeist West
14-9-2017 10:21;Definitief afgesloten;Afgesloten;14-9-2017 10:21;Wegen en fietspaden;Borden;Boulevard;;Zeist Centrum
14-9-2017 10:18;Definitief afgesloten;Afgesloten;21-9-2017 10:18;Groen;Onkruid;Nijenheim;;Zeist West
14-9-2017 8:57;Definitief afgesloten;Afgesloten;21-9-2017 8:57;Openbare verlichting;Netwerkstoring;Laan van Cattenbroeck;gehele laan van Cattenbroeck;Zeist West
14-9-2017 8:26;Definitief afgesloten;Afgesloten;21-9-2017 8:26;Groen;Overig (Groen);Spinozalaan;voor huisnummer 28 en 30;Zeist Centrum
14-9-2017 8:06;Definitief afgesloten;Afgesloten;14-9-2017 8:06;Parkeren;Parkeren;Nooitgedacht;;Zeist Centrum
14-9-2017 0:00;Lopend;In behandeling;14-9-2017 0:00;;;;Locatie Noord zijde Station Driebergen Zeist, naast abri nieuwe busstation. Toevoegen foto lukt niet, maar kan ik desgevraagd toesturen. Mastnummer;
14-9-2017 0:00;Definitief afgesloten;Afgesloten;14-9-2017 0:00;Openbare verlichting;Lamp defect;Willem Arntszlaan;Willem Arntszlaan Parkeerplaats;Den Dolder e.o.
14-9-2017 0:00;Lopend;In behandeling;14-9-2017 0:00;Riolering;;;Locatie voor huis Utrechtseweg 90 A Zeist Mastnummer;
14-9-2017 0:00;Definitief afgesloten;Afgesloten;14-9-2017 0:00;Openbare verlichting;;;Locatie Tegenover Platolaan 53 Mastnummer 25210025;
14-9-2017 0:00;Definitief afgesloten;Afgesloten;14-9-2017 0:00;Openbare verlichting;;;Locatie Ter hoogte van Socrateslaan 5 Mastnummer 30410019;
14-9-2017 0:00;Lopend;In behandeling;14-9-2017 0:00;Riolering;;;Locatie Parkeerplaats tegenover Breesteegh 3 in Zeist. Mastnummer;
14-9-2017 0:00;Lopend;In behandeling;14-9-2017 0:00;Riolering;;;Locatie Couwenhoven 4413 Mastnummer;
14-9-2017 0:00;Definitief afgesloten;Afgesloten;14-9-2017 0:00;Parkeren;;;Locatie Opgang tgv warande 125 geblokkeerd met fietsen. Mastnummer;
14-9-2017 0:00;Definitief afgesloten;Afgesloten;14-9-2017 0:00;Parkeren;;;Locatie Voorheuvel Mastnummer;
14-9-2017 0:00;Definitief afgesloten;Afgesloten;14-9-2017 0:00;Openbare verlichting;;;Locatie Zeist tussen Krullelaan 43 en 45 Mastnummer 1751-0013;
13-9-2017 16:50;Definitief afgesloten;Afgesloten;20-9-2017 16:50;Wegen en fietspaden;Gebreken fiets-/voetpaden;Willem Arntszlaan;;Den Dolder e.o.
13-9-2017 15:52;Definitief afgesloten;Afgesloten;13-9-2017 15:52;Bomen;Bomen;Nepveulaan;;Zeist Noord
13-9-2017 13:31;Definitief afgesloten;Afgesloten;13-9-2017 13:31;Bomen;Bomen;Jan Scheplaan;;Zeist Noord
13-9-2017 13:19;Definitief afgesloten;Afgesloten;13-9-2017 13:19;Bomen;Bomen;Willem F. Smitlaan;;Zeist Noord
13-9-2017 13:11;Definitief afgesloten;Afgesloten;13-9-2017 13:11;Bomen;Bomen;Couwenhoven;;Zeist West
13-9-2017 11:57;Definitief afgesloten;Afgesloten;20-9-2017 11:57;Wegen en fietspaden;Gebreken fiets-/voetpaden;Oirschotlaan;;Zeist Noord
13-9-2017 11:51;Definitief afgesloten;Afgesloten;13-9-2017 11:51;Bomen;Bomen;Fornheselaan;;Den Dolder e.o.
13-9-2017 11:37;Definitief afgesloten;Afgesloten;20-9-2017 11:37;Riolering;Overig (Riolering);Laan van Vollenhove;vanuit kruizing montersorilaan tot torenflat;Zeist Noord
13-9-2017 11:29;Definitief afgesloten;Afgesloten;13-9-2017 11:29;Bomen;Bomen;Ruusbroeclaan;in het bos tussen de Erasmuslaan en Ruusbroeclaan;Zeist Centrum
13-9-2017 11:12;Definitief afgesloten;Afgesloten;13-9-2017 11:12;Wegen en fietspaden;Gebreken fiets-/voetpaden;Fornheselaan;;Den Dolder e.o.
13-9-2017 10:51;Definitief afgesloten;Afgesloten;13-9-2017 10:51;Bomen;Bomen;Oude Postweg;;Zeist Oost
13-9-2017 10:30;Definitief afgesloten;Afgesloten;20-9-2017 10:30;Openbare verlichting;Lamp defect;1e Hogeweg;;Zeist Centrum
13-9-2017 10:19;Definitief afgesloten;Afgesloten;20-9-2017 10:19;Openbare verlichting;Lamp defect;Amersfoortseweg;;Den Dolder e.o.
13-9-2017 9:52;In behandeling;In behandeling;13-9-2017 9:52;Overig;;Voorheuvel;;Zeist Centrum
13-9-2017 9:20;Definitief afgesloten;Afgesloten;20-9-2017 9:20;Groen;Onkruid;Antonlaan;parkeren 2 boven;Zeist Centrum
13-9-2017 9:19;Nieuw via KCC;Ontvangen;13-9-2017 9:19;;;;;
13-9-2017 0:00;Definitief afgesloten;Afgesloten;13-9-2017 0:00;Parkeren;;;Locatie Ter Braaklaan Mastnummer;
13-9-2017 0:00;Definitief afgesloten;Afgesloten;13-9-2017 0:00;Openbare verlichting;Armatuur kapot;Oude Postweg;Oude postweg bij huisnummer 105 en 109 Mastnummer 2401;Zeist Oost
13-9-2017 0:00;Definitief afgesloten;Afgesloten;13-9-2017 0:00;Parkeren;;;Locatie Zeist Hortensialaan. Betreft dhr Blom. Mastnummer;
13-9-2017 0:00;Definitief afgesloten;Afgesloten;13-9-2017 0:00;Openbare verlichting;Netwerkstoring;Ridderschapslaan;Locatie ridderschapslaan 72 Mastnummer;Zeist West
13-9-2017 0:00;Definitief afgesloten;Afgesloten;13-9-2017 0:00;Openbare verlichting;Lichtmast scheef - niet kapot;Hertenlaan;1201-0005;Den Dolder e.o.
13-9-2017 0:00;Definitief afgesloten;Afgesloten;13-9-2017 0:00;Parkeren;;;Locatie Oude Arnhemseweg, ter hoogte van De Meerklank Mastnummer;
12-9-2017 16:24;Definitief afgesloten;Afgesloten;12-9-2017 16:24;Overig;;P.J. Oudlaan;speeltuin;Zeist Noord
12-9-2017 16:14;Definitief afgesloten;Afgesloten;19-9-2017 16:14;Openbare verlichting;Lamp defect;Filips v Bourgondiëlaan;144-203;Zeist West
12-9-2017 16:05;Definitief afgesloten;Afgesloten;12-9-2017 16:05;Bomen;Bomen;Godfried van Seijstlaan;;Zeist West
12-9-2017 16:00;Definitief afgesloten;Afgesloten;19-9-2017 16:00;Wegen en fietspaden;Gebreken fiets-/voetpaden;Godfried van Seijstlaan;;Zeist West
12-9-2017 15:50;Definitief afgesloten;Afgesloten;12-9-2017 15:50;Bomen;Bomen;Jan Scheplaan;;Zeist Noord
12-9-2017 14:50;Definitief afgesloten;Afgesloten;12-9-2017 14:50;Bomen;Bomen;Erasmuslaan;Achter de Erasmuslaan. Tuin grenst aan Fingsponpark.;Zeist Centrum
12-9-2017 14:37;Definitief afgesloten;Afgesloten;12-9-2017 14:37;Handhaving;Handhaving;Weeshuislaan;bij de HEMA;Zeist Centrum
12-9-2017 13:24;Definitief afgesloten;Afgesloten;19-9-2017 13:24;Openbare verlichting;Overig (verlichting);Vrijheidsplein;hoek mcd en parkeerplaats;Zeist Noord
12-9-2017 13:05;Definitief afgesloten;Afgesloten;19-9-2017 13:05;Groen;Overig (Groen);De Clomp;;Zeist West
12-9-2017 12:27;Definitief afgesloten;Afgesloten;19-9-2017 12:27;Groen;Onkruid;Boulevard;boulevard bij hoek met acacialaan;Zeist Centrum
12-9-2017 12:21;Definitief afgesloten;Afgesloten;19-9-2017 12:21;Wegen en fietspaden;Gebreken wegdek;Montaubanstraat;kruising montaubanstraat met utrechtseweg;Zeist Centrum
12-9-2017 11:08;Definitief afgesloten;Afgesloten;19-9-2017 11:08;Groen;Overig (Groen);Oude Arnhemseweg;Altrecht;Zeist Noord
12-9-2017 11:00;Definitief afgesloten;Afgesloten;19-9-2017 11:00;Groen;Bladoverlast;Laan van Vollenhove;;Zeist Noord
12-9-2017 10:49;Definitief afgesloten;Afgesloten;19-9-2017 10:49;Openbare verlichting;Lamp defect;Dr. A. Kuyperlaan;1772-0013;Zeist Noord
12-9-2017 10:22;Definitief afgesloten;Afgesloten;12-9-2017 10:22;Handhaving;Handhaving;Antonlaan;;Zeist Centrum
12-9-2017 9:26;Definitief afgesloten;Afgesloten;12-9-2017 9:26;Bomen;Bomen;Boschlust;;Zeist Centrum
12-9-2017 9:13;Definitief afgesloten;Afgesloten;12-9-2017 9:13;Parkeren;Parkeren;Ter Braaklaan;Praktijk;Zeist Noord
12-9-2017 9:01;Definitief afgesloten;Afgesloten;12-9-2017 9:01;Bomen;Bomen;Veldheimlaan;tussen 16 en 18 in;Zeist Centrum
12-9-2017 8:56;Voorlopig afgesloten;Afgehandeld;19-9-2017 8:56;Wegen en fietspaden;Gebreken fiets-/voetpaden;Dolderseweg;Dolderseweg - Andreas Fox Voorrang;Den Dolder e.o.
12-9-2017 0:00;Lopend;In behandeling;12-9-2017 0:00;Riolering;;;Locatie Schapendrift 27 Mastnummer;
12-9-2017 0:00;Definitief afgesloten;Afgesloten;12-9-2017 0:00;Openbare verlichting;Lamp defect;Platolaan;2521-0018;
12-9-2017 0:00;Definitief afgesloten;Afgesloten;12-9-2017 0:00;Handhaving;;;Locatie Bergweg 138, Zeist Mastnummer;
12-9-2017 0:00;Definitief afgesloten;Afgesloten;12-9-2017 0:00;Handhaving;;;Locatie Anna Paulownalaan, Zeist Mastnummer;
12-9-2017 0:00;Definitief afgesloten;Afgesloten;12-9-2017 0:00;Openbare verlichting;Netwerkstoring;Laan van Cattenbroeck;Locatie Laan van Cattenbroeck;Zeist West
11-9-2017 16:58;Definitief afgesloten;Afgesloten;18-9-2017 16:58;Wegen en fietspaden;Gebreken wegdek;Bloemenheuvellaan;;Zeist Centrum
11-9-2017 16:44;Definitief afgesloten;Afgesloten;11-9-2017 16:44;Afvaldumping;Afvaldumping;Prinses Marijkelaan;;Zeist Oost
11-9-2017 16:25;Definitief afgesloten;Afgesloten;18-9-2017 16:25;Groen;Overig (Groen);Bunsinglaan;Naast het weiland bij de eikenbomen.;Zeist Oost
11-9-2017 16:19;Definitief afgesloten;Afgesloten;11-9-2017 16:19;Bomen;Bomen;Brugakker;;Zeist West
11-9-2017 16:08;Definitief afgesloten;Afgesloten;11-9-2017 16:08;Wegen en fietspaden;Borden;;voor de albert Heijn;Den Dolder e.o.
11-9-2017 15:47;Definitief afgesloten;Afgesloten;18-9-2017 15:47;Groen;Overig (Groen);Crosestein;;Zeist West
11-9-2017 15:37;Definitief afgesloten;Afgesloten;18-9-2017 15:37;Groen;Overig (Groen);Brugakker;;Zeist West
11-9-2017 15:12;Nieuw via KCC;Ontvangen;11-9-2017 15:12;;;;;
11-9-2017 14:24;Definitief afgesloten;Afgesloten;11-9-2017 14:24;Handhaving;Handhaving;Jacob van Lenneplaan;1;Zeist Centrum
11-9-2017 14:03;Nieuw via KCC;Ontvangen;11-9-2017 14:03;;;;;
11-9-2017 13:28;Definitief afgesloten;Afgesloten;18-9-2017 13:28;Openbare verlichting;Lamp defect;Laan van Rijnwijk;1861-0003;Zeist Oost
11-9-2017 12:56;In behandeling;In behandeling;11-9-2017 12:56;Wegen en fietspaden;;Huydecoperweg;;Zeist Centrum
11-9-2017 12:34;Definitief afgesloten;Afgesloten;18-9-2017 12:34;Wegen en fietspaden;Gebreken fiets-/voetpaden;Godfried van Seijstlaan;tussen tunneltje en couwenhoven;Zeist West
11-9-2017 12:25;Definitief afgesloten;Afgesloten;11-9-2017 12:25;Openbare verlichting;Lamp defect;Couwenhoven;0591-3310;Zeist West
11-9-2017 11:59;Definitief afgesloten;Afgesloten;11-9-2017 11:59;Afvaldumping;Afvaldumping;Arnoldus Stramroodlaan;grote flat;Zeist Noord
11-9-2017 11:45;Definitief afgesloten;Afgesloten;11-9-2017 11:45;Handhaving;Handhaving;Couwenhoven;ter hoogte van nr. 3 begint het al en ga zo maar door.;Zeist West
11-9-2017 11:40;Definitief afgesloten;Afgesloten;18-9-2017 11:40;Openbare verlichting;Lamp defect;Filips v Bourgondiëlaan;144208;Zeist West
11-9-2017 11:33;Nieuw via KCC;Ontvangen;11-9-2017 11:33;;;;;
11-9-2017 11:15;Definitief afgesloten;Afgesloten;11-9-2017 11:15;Handhaving;Handhaving;Wilhelminalaan;;Zeist Centrum
11-9-2017 10:53;Definitief afgesloten;Afgesloten;11-9-2017 10:53;Handhaving;Handhaving;Beukbergenhof;;Den Dolder e.o.
11-9-2017 10:43;Definitief afgesloten;Afgesloten;12-9-2017 10:43;Openbare verlichting;Netwerkstoring;Amersfoortseweg;o.a. 0031/0015;Zeist Noord
11-9-2017 10:34;Definitief afgesloten;Afgesloten;18-9-2017 10:34;Groen;Overig (Groen);Austerlitzseweg;Fietspad Austerlitzseweg en Oude Postweg;Zeist Oost
11-9-2017 10:34;Definitief afgesloten;Afgesloten;18-9-2017 10:34;Wegen en fietspaden;Gebreken fiets-/voetpaden;Austerlitzseweg;Fietspad Austerlitzseweg en Oude Postweg;Zeist Oost
11-9-2017 10:19;Definitief afgesloten;Afgesloten;11-9-2017 10:19;Bomen;Bomen;Prof. Sproncklaan;voor 27-29;Zeist Noord
11-9-2017 10:01;Definitief afgesloten;Afgesloten;11-9-2017 10:01;Bomen;Bomen;Catharinus Stomplaan;op de hoek van plantsoen;Zeist Noord
11-9-2017 9:47;Definitief afgesloten;Afgesloten;18-9-2017 9:47;Groen;Onkruid;Lisztplein;lisztplein;Zeist Noord
11-9-2017 9:40;Definitief afgesloten;Afgesloten;11-9-2017 9:40;Afvaldumping;Afvaldumping;Noorderweg;tegenover PGGM;
11-9-2017 9:33;Definitief afgesloten;Afgesloten;18-9-2017 9:33;Groen;Onkruid;Bachlaan;;Zeist Noord
11-9-2017 8:47;Definitief afgesloten;Afgesloten;11-9-2017 8:47;Afvaldumping;Afvaldumping;Nijenheim;;Zeist West
11-9-2017 8:22;Definitief afgesloten;Afgesloten;12-9-2017 8:22;Riolering;Verstopping huisaansluiting;Boulevard;;Zeist Centrum
11-9-2017 0:00;Lopend;In behandeling;11-9-2017 0:00;;;;Locatie Boek dr. Starkelaan en Johannes Wierlaan in Den Dolder Mastnummer;
11-9-2017 0:00;Definitief afgesloten;Afgesloten;11-9-2017 0:00;Openbare verlichting;;;Locatie Laan van Cattenbroeck Mastnummer;
10-9-2017 15:49;Definitief afgesloten;Afgesloten;18-9-2017 15:49;Wegen en fietspaden;Gebreken fiets-/voetpaden;Antonlaan;;Zeist Centrum
10-9-2017 13:49;Definitief afgesloten;Afgesloten;10-9-2017 13:49;Bomen;Bomen;P.C. Hooftlaan;;Zeist Noord
10-9-2017 13:43;Definitief afgesloten;Afgesloten;18-9-2017 13:43;Wegen en fietspaden;Gebreken fiets-/voetpaden;Nepveulaan;;Zeist Noord
10-9-2017 8:40;Definitief afgesloten;Afgesloten;10-9-2017 8:40;Overig;;Arnhemse Bovenweg;Achter het bushokje liggen al maanden 2 lantaarnpalen in het bos.;Zeist Oost
10-9-2017 0:00;Definitief afgesloten;Afgesloten;10-9-2017 0:00;Openbare verlichting;;;Locatie Laan van cattenbroeck Mastnummer;
10-9-2017 0:00;Definitief afgesloten;Afgesloten;10-9-2017 0:00;Openbare verlichting;;;Locatie Krullelaan 43/45/47 Mastnummer 1751/0013;
10-9-2017 0:00;Definitief afgesloten;Afgesloten;10-9-2017 0:00;Openbare verlichting;;Jan Schoutenlaan;2981-0004;Zeist Noord
9-9-2017 19:11;Definitief afgesloten;Afgesloten;18-9-2017 19:11;Groen;Onkruid;Laan van Vollenhove;;Zeist Noord
9-9-2017 19:06;Definitief afgesloten;Afgesloten;18-9-2017 19:06;Groen;Onkruid;Laan van Vollenhove;;Zeist Noord
9-9-2017 0:00;Definitief afgesloten;Afgesloten;9-9-2017 0:00;Parkeren;;;Locatie Leliestraat zeist Mastnummer;
9-9-2017 0:00;Definitief afgesloten;Afgesloten;9-9-2017 0:00;Openbare verlichting;;;Locatie Lantaarnpaal achter de woning Nijenheim 6031 met lantaarnpaalnummer 2311-6009 is defect evenals de lantaarnpaal op de koppelweg met lantaarnpaalnummer 1671-0017 Mastnummer 2311-6009;
9-9-2017 0:00;Lopend;In behandeling;9-9-2017 0:00;Riolering;;;Locatie Ariënslaan 18 Mastnummer;
8-9-2017 15:46;In behandeling;In behandeling;15-9-2017 15:46;Wegen en fietspaden;Gebreken fiets-/voetpaden;Oranje Nassaulaan;Oranje Nassaulaan;Zeist Oost
8-9-2017 15:20;Nieuw via KCC;Ontvangen;8-9-2017 15:20;;;;;
8-9-2017 15:16;Definitief afgesloten;Afgesloten;8-9-2017 15:16;Bomen;Bomen;Populierenlaan;;Den Dolder e.o.
8-9-2017 14:29;Definitief afgesloten;Afgesloten;8-9-2017 14:29;Parkeren;Parkeren;Woudenbergseweg;;Zeist Centrum
8-9-2017 13:18;Definitief afgesloten;Afgesloten;15-9-2017 13:18;Wegen en fietspaden;Gebreken wegdek;Nepveulaan;Achter numer 74;Zeist Noord
8-9-2017 12:11;Definitief afgesloten;Afgesloten;8-9-2017 12:11;Bomen;Bomen;Platolaan;op gemeentegrond tussen nummer 31 en 33;Zeist Centrum
8-9-2017 11:57;Definitief afgesloten;Afgesloten;8-9-2017 11:57;Afvaldumping;Afvaldumping;Voorheuvel;Parkeergarage onder de ingang vanaf de Voorheuvel;Zeist Centrum
8-9-2017 11:39;Voorlopig afgesloten;Afgehandeld;8-9-2017 11:39;Handhaving;Handhaving;Erasmuslaan;;Zeist Centrum
8-9-2017 11:11;Nieuw via KCC;Ontvangen;8-9-2017 11:11;;;;;
8-9-2017 11:08;Definitief afgesloten;Afgesloten;15-9-2017 11:08;Wegen en fietspaden;Gebreken fiets-/voetpaden;Kroostweg;hoek kroostweg/nieweroordweg;Zeist Noord
8-9-2017 11:00;Definitief afgesloten;Afgesloten;15-9-2017 11:00;Riolering;Verstopping straatkolk;Kroostweg;hoek niewenoordweg bij inrit tuin;Zeist Noord
8-9-2017 10:37;Definitief afgesloten;Afgesloten;8-9-2017 10:37;Bomen;Bomen;Fornheselaan;6;Den Dolder e.o.
8-9-2017 10:30;Definitief afgesloten;Afgesloten;8-9-2017 10:30;Handhaving;;1e Hogeweg;;Zeist Centrum
8-9-2017 8:54;Definitief afgesloten;Afgesloten;15-9-2017 8:54;Riolering;Overig (Riolering);Beukbergenhof;;Den Dolder e.o.
8-9-2017 8:18;Definitief afgesloten;Afgesloten;8-9-2017 8:18;Handhaving;Handhaving;Kersbergenlaan;;Zeist West
8-9-2017 0:00;Definitief afgesloten;Afgesloten;8-9-2017 0:00;Openbare verlichting;;;Locatie Bergweg 33 Mastnummer 01810022;
8-9-2017 0:00;Definitief afgesloten;Afgesloten;8-9-2017 0:00;Openbare verlichting;;;Locatie Van der Heijdenlaan 88 overzijde Mastnummer 1221 0022;
8-9-2017 0:00;Lopend;In behandeling;8-9-2017 0:00;;;;Locatie Schade aan de buitenmuur schuur cq carport. Mastnummer;
8-9-2017 0:00;Lopend;In behandeling;8-9-2017 0:00;;;;Locatie Wilhelminalaan Zeist Mastnummer;
7-9-2017 22:59;Definitief afgesloten;Afgesloten;14-9-2017 22:59;Openbare verlichting;Lamp defect;Laan van Cattenbroeck;Gehele straat;Zeist West
7-9-2017 16:01;Definitief afgesloten;Afgesloten;7-9-2017 16:01;Wegen en fietspaden;Borden;Meester de Klerkstraat;hoek 1e Hogeweg;Zeist Centrum
7-9-2017 14:40;Definitief afgesloten;Afgesloten;7-9-2017 14:40;Overig;;Voorheuvel;De markt/parkeerplaatsen;Zeist Centrum
7-9-2017 14:26;Voorlopig afgesloten;Afgehandeld;7-9-2017 14:26;Handhaving;Handhaving;Bergweg;;Zeist Noord
7-9-2017 12:59;Definitief afgesloten;Afgesloten;7-9-2017 12:59;Bomen;Bomen;Prinses Margrietlaan;;Zeist Oost
7-9-2017 11:40;Definitief afgesloten;Afgesloten;14-9-2017 11:40;Groen;Onkruid;Crosestein;;Zeist West
