FID,wpeil_verf,se_anno_cad_data,gdb_geomattr_data,shape
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.688,-5.01,,,"LINESTRING (119612.31799999997 453641.41800000146, 119767.54199999943 453650.20699999854, 119813.79199999943 453651.97399999946, 119858.41200000048 453652.4679999985, 119901.94099999964 453651.4670000002, 119945.0399999991 453648.9389999993, 119956.43699999899 453647.9149999991)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.689,-0.31,,,"LINESTRING (122078.63899999857 453852.3729999997, 122108.52699999884 453865.88800000027, 122230.94799999893 453924.9519999996, 122349.77699999884 453985.92500000075, 122465.12200000137 454047.25400000066, 122524.16600000113 454079.0870000012)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.690,-0.56,,,"LINESTRING (122524.16600000113 454079.0870000012, 122784.10000000149 454219.2270000018)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.691,-1.12,,,"LINESTRING (122784.10000000149 454219.2270000018, 122848.82299999893 454254.12099999934, 122964.58199999854 454315.7989999987)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.692,-1.1,,,"LINESTRING (122964.58199999854 454315.7989999987, 123217.45499999821 454450.5329999998, 123379.31799999997 454534.83199999854, 123407.08900000155 454548.5560000017)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.693,-0.93,,,"LINESTRING (123407.08900000155 454548.5560000017, 123488.45100000128 454588.76199999824, 123542.73099999875 454614.1270000003, 123596.34299999848 454637.9450000003, 123648.86300000176 454659.8660000004, 123699.86899999902 454679.5780000016, 123749.01399999857 454696.8370000012, 123796.11199999973 454711.4829999991, 123841.21400000155 454723.4620000012, 123871.51099999994 454729.9970000014)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.694,-0.97,,,"LINESTRING (123871.51099999994 454729.9970000014, 123884.67100000009 454732.8359999992, 123927.14400000125 454739.7820000015, 123969.56399999931 454744.58399999887, 124013.02800000086 454747.61199999973, 124058.64600000158 454749.29399999976, 124073.03799999878 454749.4200000018)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.695,-0.91,,,"LINESTRING (124073.03799999878 454749.4200000018, 124277.39799999818 454751.21499999985, 124370.20899999887 454753.1070000008)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.696,-0.87,,,"LINESTRING (124370.20899999887 454753.1070000008, 124409.27100000158 454753.90300000086, 124550.5150000006 454759.12999999896, 124869.76799999923 454773.8029999994)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.697,-0.76,,,"LINESTRING (126869.17500000075 454749.8449999988, 126918.86100000143 454751.4270000011, 127031.65399999917 454758.5520000011, 127324.79500000179 454784.3029999994, 127367.60099999979 454787.08300000057)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.698,-0.87,,,"LINESTRING (124869.76799999923 454773.8029999994, 124919.52100000158 454776.08999999985, 125070.28400000185 454780.41800000146, 125221.99599999934 454782.3759999983, 125369.6400000006 454782.4629999995)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.699,-1,,,"LINESTRING (125369.6400000006 454782.4629999995, 125373.77100000158 454782.46599999815, 125600.93299999833 454780.77600000054, 125869.61899999902 454777.88899999857)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.700,-1.16,,,"LINESTRING (133036.73999999836 453415.6469999999, 133185.71799999848 453106.4970000014)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.701,-1.65,,,"LINESTRING (133214.49399999902 456682.67500000075, 133236.05799999833 456643.5029999986, 133268.74799999967 456589.04100000113, 133314.938000001 456515.10599999875, 133343.4059999995 456465.993999999, 133371.186999999 456412.9140000008, 133434.61100000143 456284.8579999991, 133455.35700000077 456244.91600000113)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.702,-2.16,,,"LINESTRING (133455.35700000077 456244.91600000113, 133474.35500000045 456208.3379999995, 133638.4149999991 455909.1790000014, 133679.23000000045 455827.6429999992, 133690.08100000024 455803.56500000134)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.703,-1.04,,,"LINESTRING (133179.33399999887 456749.01300000027, 133202.1799999997 456705.04399999976, 133214.49399999902 456682.67500000075)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.704,-1.04,,,"LINESTRING (132051.7659999989 458067.88800000027, 132089.16299999878 458041.1270000003, 132234.186999999 457935.7719999999, 132319.53299999982 457870.7349999994)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.705,-1.26,,,"LINESTRING (132319.53299999982 457870.7349999994, 132328.77699999884 457863.69099999964, 132374.95600000024 457826.7010000013, 132420.1559999995 457788.9129999988, 132464.20199999958 457750.2520000003, 132506.92399999872 457710.7019999996, 132548.16699999943 457670.3280000016, 132587.7950000018 457629.2710000016, 132625.7030000016 457587.7490000017, 132661.83100000024 457546.0249999985, 132679.18499999866 457524.9780000001)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.706,-1.9,,,"LINESTRING (132679.18499999866 457524.9780000001, 132696.17399999872 457504.3740000017, 132759.82499999925 457422.19099999964, 132818.0009999983 457342.1180000007, 132871.41899999976 457265.48000000045)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.707,-0.7,,,"LINESTRING (131095.11199999973 458736.7899999991, 131119.96400000155 458721.2740000002, 131126.06799999997 458717.3509999998)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.708,-0.62,,,"LINESTRING (130805.12900000066 458904.82499999925, 130979.5399999991 458806.39400000125, 131072.71799999848 458750.76999999955, 131095.11199999973 458736.7899999991)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.709,-0.98,,,"LINESTRING (130664.1640000008 458990.1490000002, 130678.51099999994 458980.5529999994, 130718.66200000048 458955.3429999985, 130801.80799999833 458906.69900000095, 130805.12900000066 458904.82499999925)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.710,0.08,,,"LINESTRING (130295.35700000077 459325.5850000009, 130350.38500000164 459266.14400000125)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.711,-0.28,,,"LINESTRING (130350.38500000164 459266.14400000125, 130381.75699999928 459232.25400000066, 130452.09099999815 459161.438000001, 130488.35300000012 459127.4210000001, 130525.2109999992 459094.8189999983, 130562.62000000104 459063.83999999985, 130600.59200000018 459034.5450000018, 130639.19000000134 459006.8520000018, 130664.1640000008 458990.1490000002)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.712,-0.53,,,"LINESTRING (128975.90399999917 461132.36199999973, 129032.17199999839 461008.05799999833, 129085.40100000054 460892.24500000104)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.713,-0.89,,,"LINESTRING (128879.25299999863 461347.76300000027, 128912.00699999928 461273.5170000009, 128975.90399999917 461132.36199999973)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.714,-0.47,,,"LINESTRING (129595.9609999992 460039.7470000014, 129600.6649999991 460034.7479999997, 129761.9840000011 459868.4270000011, 129832.23099999875 459793.84099999815, 129921.4149999991 459697.1039999984, 129940.36400000006 459677.313000001)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.715,-1.16,,,"LINESTRING (133329.9539999999 453898.6860000007, 133317.73200000077 453874.7870000005, 133036.73999999836 453415.6469999999)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.716,-0.39,,,"LINESTRING (129940.36400000006 459677.313000001, 129972.74399999902 459643.493999999, 130020.95800000057 459596.813000001, 130117.53400000185 459509.09699999914, 130168.98800000176 459459.5850000009, 130224.07299999893 459402.5859999992, 130295.35700000077 459325.5850000009)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.717,-0.44,,,"LINESTRING (129300.96599999815 460441.19000000134, 129309.11300000176 460425.6270000003, 129351.36400000006 460351.83100000024, 129392.60300000012 460286.8189999983, 129433.58300000057 460228.6640000008, 129474.7890000008 460175.631000001, 129516.43499999866 460126.2969999984, 129558.47800000012 460079.5850000009, 129595.9609999992 460039.7470000014)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.718,-1.34,,,"LINESTRING (128677.44200000167 461805.2259999998, 128745.15500000119 461651.73699999973)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.719,-0.94,,,"LINESTRING (128757.1409999989 461624.56599999964, 128879.25299999863 461347.76300000027)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.720,-0.45,,,"LINESTRING (129085.40100000054 460892.24500000104, 129166.00299999863 460716.8729999997, 129217.59499999881 460606.82499999925, 129264.88599999994 460510.11400000006, 129300.96599999815 460441.19000000134)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.721,-1.66,,,"LINESTRING (133708.19799999893 454822.94299999997, 133700.23000000045 454797.0689999983, 133682.54399999976 454744.1429999992, 133641.93400000036 454630.94099999964, 133536.64299999923 454353.3830000013)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.722,-1.49,,,"LINESTRING (133536.64299999923 454353.3830000013, 133497.29199999943 454249.6479999982, 133438.48800000176 454110.90900000185, 133329.9539999999 453898.6860000007)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.723,-2.76,,,"LINESTRING (133738.60500000045 454935.1579999998, 133730.47399999946 454900.8680000007, 133716.20800000057 454848.94900000095, 133708.19799999893 454822.94299999997)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.724,-2.48,,,"LINESTRING (133779.72100000083 455315.8049999997, 133779.78400000185 455294.97100000083, 133778.25699999928 455237.5170000009, 133774.93299999833 455179.33199999854, 133769.7490000017 455121.2259999998, 133762.68499999866 455063.94200000167, 133753.7580000013 455008.0229999982, 133743.91000000015 454958.2829999998)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.725,-2.29,,,"LINESTRING (133690.08100000024 455803.56500000134, 133696.88800000027 455788.45800000057, 133712.56899999827 455750.01199999824, 133726.2969999984 455711.8509999998, 133738.17399999872 455673.40199999884, 133748.34800000116 455634.0249999985, 133756.97800000012 455593.08300000057, 133764.19700000063 455550.01300000027, 133770.08399999887 455504.38599999994, 133774.6550000012 455455.9670000002, 133777.86300000176 455404.73900000006, 133779.61300000176 455350.92500000075, 133779.72100000083 455315.8049999997)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.726,-9.86,,,"LINESTRING (129165.1959999986 482805.4789999984, 129492.01300000027 482778.8839999996)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.727,-1.32,,,"LINESTRING (130163.50499999896 482756.44000000134, 130402.41099999845 482756.32499999925, 130580.81399999931 482753.561999999, 130663.44099999964 482750.90900000185)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.728,-0.89,,,"LINESTRING (130663.44099999964 482750.90900000185, 130840.68499999866 482745.2170000002, 131053.62000000104 482735.66000000015)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.729,-1.09,,,"LINESTRING (131053.62000000104 482735.66000000015, 131163.0249999985 482730.75)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.730,-1.14,,,"LINESTRING (131163.0249999985 482730.75, 131378.13500000164 482721.09600000083, 131574.3350000009 482709.44900000095, 131662.125 482701.7430000007)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.731,-0.39,,,"LINESTRING (131662.125 482701.7430000007, 131694.87299999967 482698.8680000007, 131751.80000000075 482692.22399999946, 131806.29199999943 482684.45800000057, 131858.22399999946 482675.41899999976, 131907.5469999984 482664.9679999985, 131954.32400000095 482652.9840000011, 131998.7580000013 482639.3680000007, 132041.1860000007 482624.0480000004, 132082.05900000036 482606.98900000006, 132121.90700000152 482588.19999999925, 132142.69200000167 482577.40100000054)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.732,-7.12,,,"LINESTRING (129732.67799999937 482764.2969999984, 129816.93899999931 482760.04199999943, 129981.83300000057 482756.52699999884, 130163.50499999896 482756.44000000134)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.733,0.1,,,"LINESTRING (134368.9459999986 481444.4629999995, 134381.8440000005 481437.68499999866, 134420.41299999878 481418.97399999946, 134457.6550000012 481402.118999999, 134529.00499999896 481373.33399999887, 134671.686999999 481323.3929999992, 134756.0399999991 481291.01999999955, 134805.52100000158 481269.69000000134, 134832.08399999887 481257.2270000018)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.734,-0.09,,,"LINESTRING (134832.08399999887 481257.2270000018, 134861.5240000002 481243.4140000008, 134925.1009999998 481210.98699999973, 134997.02699999884 481171.29199999943, 135077.72700000182 481123.5370000005, 135167.27899999917 481067.65199999884, 135263.8599999994 481005.91000000015)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.735,0.66,,,"LINESTRING (135263.8599999994 481005.91000000015, 135265.50400000066 481004.8590000011, 135372.25499999896 480938.4759999998, 135488.63199999928 480874.9450000003, 135620.77800000086 480825.0929999985, 135718.63199999928 480813.69999999925)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.736,0.12,,,"LINESTRING (133929.85399999842 481683.5450000018, 133933.39499999955 481681.77800000086, 134026.3139999993 481632.95800000057, 134120.7109999992 481581.131000001, 134300.30900000036 481480.5320000015, 134368.9459999986 481444.4629999995)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.737,-0.53,,,"LINESTRING (135718.63199999928 480813.69999999925, 135788.26700000092 480805.5920000002, 136039.13500000164 480840.6079999991, 136134.48000000045 480867.6020000018)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.738,-0.49,,,"LINESTRING (136169.63699999824 480877.5560000017, 136473.57200000063 480963.6079999991)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.739,-1.38,,,"LINESTRING (132575.50499999896 482327.5390000008, 132629.3280000016 482299.3260000013, 132671.98000000045 482278.14499999955, 132754.39200000092 482239.2010000013, 132943.89699999988 482154.8759999983, 133000.2199999988 482128.743999999)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.740,-0.64,,,"LINESTRING (133073.24599999934 482093.96599999815, 133152.56599999964 482054.1460000016, 133320.2250000015 481966.2039999999, 133417.16099999845 481917.97300000116, 133475.1860000007 481891.33100000024)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.741,-0.17,,,"LINESTRING (133475.1860000007 481891.33100000024, 133509.60300000012 481875.52800000086, 133729.40700000152 481779.95699999854, 133845.7659999989 481725.4990000017, 133929.85399999842 481683.5450000018)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.742,-0.61,,,"LINESTRING (132142.69200000167 482577.40100000054, 132161.27899999917 482567.743999999, 132200.69700000063 482545.73999999836, 132409.00200000033 482420.7509999983, 132497.45199999958 482369.6860000007, 132541.82400000095 482345.1939999983, 132575.50499999896 482327.5390000008)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.743,-0.01,,,"LINESTRING (137451.78700000048 479860.9230000004, 137459.31799999997 479855.4759999998, 137595.3669999987 479753.9070000015, 137667.77899999917 479697.813000001, 137743.4200000018 479637.48999999836, 137822.5300000012 479572.43299999833, 137905.3509999998 479502.1499999985)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.744,-0.48,,,"LINESTRING (137050.6160000004 480159.20600000024, 137053.21299999952 480156.9990000017, 137106.1090000011 480114.4849999994, 137160.40799999982 480072.7710000016, 137216.28500000015 480031.2520000003, 137451.78700000048 479860.9230000004)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.745,-0.49,,,"LINESTRING (136473.57200000063 480963.6079999991, 136520.77199999988 480860.5549999997, 136528.52199999988 480845.04100000113)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.746,-0.5,,,"LINESTRING (136724.7809999995 480507.8420000002, 136756.35200000182 480463.95899999887, 136804.12299999967 480403.3929999992, 136852.3909999989 480347.4690000005, 136901.29100000113 480295.51900000125, 136950.9609999992 480246.88599999994, 137001.55000000075 480200.9239999987, 137050.6160000004 480159.20600000024)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.747,-1.6,,,"LINESTRING (136528.52199999988 480845.04100000113, 136567.81500000134 480766.37999999896, 136614.79199999943 480680.3500000015, 136661.80200000107 480601.7419999987, 136687.62799999863 480562.36100000143)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.748,-1.61,,,"LINESTRING (136719.563000001 480515.0940000005, 136724.7809999995 480507.8420000002)"
pilotgebied_potentiele_waterdiepte_laagste_punt_wegvak__m_.749,-0.91,,,"LINESTRING (137905.3509999998 479502.1499999985, 138200.9759999998 479615.41699999943)"
